dates,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072,satname
2004-05-06 21:33:58+00:00,398.09,369.73,360.34,345.86,335.97,341.40,353.33,358.90,356.70,350.92,354.35,350.01,364.77,363.09,379.58,377.41,376.05,376.07,376.54,387.54,383.69,,,381.68,386.68,388.12,379.20,375.43,379.24,369.23,355.29,353.12,350.06,340.49,328.68,343.88,337.33,347.53,345.41,354.55,347.27,350.54,359.59,356.04,376.85,390.20,398.28,407.66,402.33,391.20,375.74,361.03,353.73,356.11,357.80,360.04,367.21,366.84,375.71,391.11,400.04,419.15,407.35,397.49,390.91,386.16,387.15,393.60,392.28,399.89,405.00,416.89,428.40,L5
2004-05-30 21:42:48+00:00,417.47,388.96,377.53,367.82,359.37,346.43,330.89,,,,367.14,363.37,361.19,380.08,380.13,368.44,,,,,,,,,,,,,,,385.11,,,,342.86,348.32,341.71,351.71,358.46,354.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-06-07 21:34:54+00:00,397.55,378.34,372.45,360.63,350.64,353.82,356.28,369.18,366.75,368.09,374.77,366.04,378.39,375.47,382.36,380.64,379.78,381.12,379.68,389.96,401.75,422.61,414.89,393.86,398.77,394.43,391.60,386.07,387.70,376.91,364.36,366.29,356.87,352.28,344.61,355.05,357.53,362.15,360.87,363.63,367.80,367.61,372.49,371.24,384.05,394.64,404.07,420.48,408.81,398.33,380.07,371.88,362.71,365.91,361.90,359.48,371.30,369.67,388.43,396.61,407.65,421.86,411.63,398.31,396.32,388.43,393.04,394.64,396.43,401.97,408.44,415.86,434.57,L5
2004-06-23 21:35:22+00:00,404.29,382.90,374.45,363.53,351.43,355.23,358.98,368.70,372.66,374.10,373.70,373.88,384.40,384.21,393.33,390.14,,,,,,,,,,,,,,376.26,365.73,362.99,358.18,350.38,345.73,355.64,354.75,363.03,366.78,374.86,374.82,,,,,,,,,,,,,,,,,379.14,391.75,400.70,405.53,424.22,419.89,402.66,400.78,387.14,390.02,399.09,400.53,401.04,411.48,417.87,443.93,L5
2004-08-02 21:42:28+00:00,404.87,384.52,,,354.11,352.22,354.12,369.50,373.42,372.94,377.80,377.45,383.52,388.63,391.14,385.15,380.03,383.30,386.40,395.25,399.39,393.19,,,,,394.58,387.49,385.74,372.85,361.84,358.15,361.63,358.57,353.98,360.14,356.71,368.03,367.74,374.54,382.49,387.63,379.76,373.68,382.60,396.55,407.52,420.67,418.63,,,389.42,368.13,365.86,362.32,358.03,370.30,372.27,380.92,389.41,407.12,422.11,412.91,402.40,401.98,396.79,387.40,393.03,394.05,397.58,409.23,420.41,435.81,L7
2004-08-26 21:36:59+00:00,403.69,376.46,365.38,355.57,339.03,310.12,,330.25,348.07,361.21,352.53,329.93,346.05,359.03,362.60,352.79,354.34,346.89,361.66,367.67,388.90,389.18,,,,372.62,360.48,350.08,348.63,330.23,346.51,333.34,340.72,316.11,307.48,,,,332.40,337.00,,367.20,355.14,351.28,354.95,,,409.92,,383.13,390.58,369.82,365.63,371.62,330.68,330.25,338.65,353.14,350.08,362.65,384.37,414.67,400.03,393.00,384.23,387.21,375.28,378.40,374.15,378.05,391.76,413.15,447.63,L5
2004-09-03 21:42:23+00:00,411.19,379.83,375.02,355.61,343.62,340.09,347.84,360.09,366.10,369.22,367.39,362.87,365.96,366.61,372.67,371.00,,,,,400.35,398.04,367.81,393.33,404.07,393.20,386.99,379.47,379.80,365.60,360.08,353.79,356.66,352.64,344.79,353.71,349.72,362.12,356.79,368.91,374.80,,,,,396.79,403.82,417.71,418.81,406.45,393.69,374.98,364.94,364.34,355.24,351.24,362.38,361.97,368.19,379.94,394.89,418.33,408.08,404.49,394.89,386.56,384.18,390.99,383.33,389.01,395.08,414.76,433.83,L7
2004-09-19 21:42:17+00:00,415.78,384.10,382.42,,,348.63,355.76,360.27,366.23,369.72,370.79,363.83,365.56,370.53,377.75,373.12,370.61,374.22,380.87,389.00,393.60,398.16,379.36,402.04,401.66,,,,392.27,377.96,371.07,358.90,361.93,355.16,347.71,357.45,354.89,369.15,368.28,372.80,388.70,377.90,380.61,375.87,381.48,397.93,407.89,422.94,417.13,409.20,,,,373.99,364.47,360.41,364.78,369.16,371.08,381.67,398.28,420.29,415.45,407.02,396.31,387.79,385.56,392.76,388.72,394.09,396.99,419.06,446.18,L7
2004-11-22 21:42:42+00:00,,395.82,383.37,373.09,362.98,356.43,374.43,391.73,392.78,374.37,370.82,381.27,396.55,419.43,411.79,392.69,384.76,,,,,,415.47,421.93,426.05,417.78,406.94,396.51,388.99,378.82,370.49,359.50,360.40,349.60,355.17,362.11,372.60,376.93,389.48,386.81,389.28,387.00,,,,,,434.86,433.60,421.34,407.35,398.96,383.14,382.86,387.50,392.43,374.50,376.83,395.22,416.66,414.16,413.91,415.44,427.81,426.92,417.86,400.86,406.03,386.41,387.77,402.29,432.63,454.36,L7
2004-12-08 21:42:50+00:00,419.68,,,367.92,350.32,355.67,369.32,380.33,372.58,365.02,363.81,367.54,375.07,391.43,403.60,392.19,374.22,376.59,388.67,395.24,409.24,403.42,,,,410.36,396.11,386.34,382.22,375.55,362.43,353.22,355.63,350.46,346.78,351.74,360.04,368.36,382.58,368.33,385.55,394.08,381.07,395.03,409.25,416.96,424.91,,,,395.45,387.60,381.90,363.20,383.46,387.36,377.35,377.38,393.55,404.85,412.37,420.47,435.19,431.94,422.14,413.02,429.35,400.70,389.76,390.79,401.95,424.10,453.33,L7
2004-12-16 21:39:23+00:00,436.33,397.23,390.16,375.67,355.60,360.51,360.67,369.71,370.56,360.27,363.53,362.49,369.87,383.48,390.24,388.18,379.22,380.42,384.18,391.81,403.33,412.11,382.95,402.23,413.25,406.61,387.58,385.61,385.09,375.73,366.71,358.11,361.01,360.51,349.83,354.44,359.43,376.11,385.40,382.26,386.64,406.69,391.79,384.14,388.95,409.04,413.74,437.18,436.25,419.21,399.14,378.45,373.86,360.32,363.03,355.88,369.85,365.59,380.22,390.03,397.18,418.97,411.47,403.29,395.86,386.97,391.03,395.49,392.40,394.28,407.61,421.62,446.00,L5
2005-02-10 21:43:14+00:00,419.71,381.36,375.51,356.58,353.90,352.75,358.41,369.51,373.99,,,,,397.90,387.65,384.10,378.22,376.71,382.22,395.08,402.30,431.85,,403.06,408.48,398.03,386.48,379.84,385.62,373.53,365.31,363.91,366.90,,,,,367.05,374.25,378.82,383.05,388.70,389.07,380.48,390.32,400.84,408.24,425.05,420.18,401.54,388.61,380.80,374.30,377.72,372.72,369.11,377.44,389.96,404.85,408.58,410.97,,,,,,,,,,,,445.70,L7
2005-02-18 21:40:18+00:00,402.43,376.94,368.20,348.67,326.93,327.16,337.72,348.04,359.83,360.02,361.04,361.88,370.00,384.11,378.54,376.59,377.17,375.81,379.63,381.21,386.38,,347.83,,377.07,371.72,364.24,356.15,364.23,370.02,360.22,354.26,349.29,350.19,349.80,346.43,350.14,359.88,367.54,372.10,374.00,374.27,374.73,380.81,388.24,397.23,402.39,404.27,390.18,373.11,372.90,364.04,367.01,363.23,367.88,376.67,379.60,393.04,394.66,407.21,423.61,442.75,419.88,401.51,397.21,395.38,396.55,399.77,396.46,399.69,414.23,419.02,439.22,L5
2005-02-26 21:43:20+00:00,413.03,384.73,,,,349.01,356.79,368.90,377.81,389.09,379.42,388.28,395.39,402.90,399.70,386.92,382.15,382.68,388.57,397.64,413.21,444.38,,414.10,,,,384.26,385.30,375.57,367.28,366.60,363.44,369.92,351.51,356.58,355.50,370.90,378.15,379.16,380.43,388.72,385.64,387.35,394.08,401.88,414.74,429.50,419.41,,,,386.24,372.63,372.89,374.23,379.60,388.87,398.60,417.59,415.96,439.48,415.66,403.79,394.09,382.97,385.20,397.31,395.66,398.56,409.38,426.28,450.78,L7
2005-03-22 21:40:41+00:00,437.45,383.78,370.05,354.93,349.97,362.99,367.29,372.95,382.91,381.89,379.76,384.60,383.28,388.61,389.06,379.01,380.40,386.49,394.18,406.46,412.69,408.57,,398.36,389.13,382.20,393.94,396.99,393.55,379.90,372.99,366.36,363.86,359.73,347.36,351.31,363.34,368.31,380.41,371.28,377.07,377.34,382.71,392.94,400.45,407.16,415.31,417.77,409.98,388.59,382.79,380.45,382.05,384.47,379.41,380.48,388.45,399.26,421.62,429.90,444.76,454.70,434.75,406.40,397.70,400.46,397.72,398.15,396.75,406.28,415.94,432.38,434.21,L5
2005-04-15 21:43:13+00:00,406.38,360.26,347.27,331.82,315.23,322.43,334.34,348.76,351.47,346.27,356.33,353.96,356.76,359.84,368.28,364.82,362.83,,,,,397.34,356.74,371.19,371.40,371.75,377.00,374.34,369.72,360.05,350.53,350.28,344.67,332.27,330.64,342.64,343.06,355.16,353.34,357.02,351.19,,,,,,397.65,404.17,391.11,376.15,362.15,349.94,359.08,353.08,359.69,358.64,367.10,375.70,398.86,425.78,430.15,440.63,434.63,440.14,402.80,381.70,386.78,385.57,385.44,386.14,401.36,417.08,430.69,L7
2005-05-09 21:40:56+00:00,401.12,374.06,362.18,355.47,351.79,355.25,359.88,366.00,363.62,365.00,372.16,374.69,376.34,380.07,391.40,394.77,390.20,395.22,394.23,400.00,405.18,417.24,,395.19,393.05,387.79,396.54,399.35,398.16,377.05,363.33,364.69,359.29,352.78,,,,,,,,,,,,,,,,392.32,377.60,369.52,377.30,379.74,376.47,371.38,384.88,390.69,402.17,409.86,419.90,430.58,413.45,402.14,398.10,392.39,391.30,392.88,391.67,398.03,409.70,427.03,433.50,L5
2005-06-02 21:43:12+00:00,418.82,384.91,,,348.35,352.97,364.24,339.26,346.56,349.24,346.79,342.98,348.38,359.87,,,,,,,,,,,,,,,390.57,362.60,356.90,348.18,352.07,342.13,342.76,352.64,329.54,343.31,357.32,362.70,366.61,358.81,354.93,361.58,368.82,,389.33,413.16,,,,,378.16,355.18,361.86,362.75,364.00,369.23,387.12,404.99,408.41,409.20,395.78,384.46,379.02,374.60,370.28,376.76,373.23,379.76,391.02,401.43,417.68,L7
2005-06-10 21:41:12+00:00,439.42,382.27,378.98,365.49,369.66,362.53,367.29,369.05,379.67,380.69,385.50,380.41,386.99,395.18,400.79,,,,,,,,,,,,,,,,,,,,,,,,,,,383.67,389.54,381.88,394.10,403.53,413.33,427.36,417.21,400.74,393.11,388.30,387.96,385.56,385.40,379.61,387.40,389.70,401.12,424.47,424.37,434.44,422.51,410.30,399.43,389.46,394.96,402.45,399.77,400.42,404.89,419.82,450.42,L5
2005-06-26 21:41:16+00:00,402.76,379.54,368.86,357.71,356.78,355.49,356.21,364.77,369.74,357.87,370.01,358.33,368.18,374.83,384.55,383.90,382.21,380.35,373.02,389.21,400.54,415.44,,406.20,402.19,396.26,398.03,390.24,385.34,374.50,361.34,358.82,351.63,348.91,344.55,350.61,351.38,358.43,358.82,362.14,361.69,367.18,373.61,365.65,386.95,397.03,405.22,420.45,415.99,403.73,390.45,378.17,378.36,372.67,372.03,362.75,381.36,375.85,390.52,398.81,405.40,422.46,410.83,399.31,393.86,381.53,383.86,390.35,392.82,393.93,408.39,420.38,443.39,L5
2005-07-12 21:41:23+00:00,392.78,366.17,357.71,349.93,343.50,352.15,360.33,368.24,373.38,367.27,371.18,357.02,365.24,370.38,384.17,376.61,,,,,,,,,,,,,386.04,379.77,366.10,359.97,353.69,344.15,342.16,350.42,347.42,356.95,359.01,366.84,362.98,364.85,364.71,360.52,374.02,385.21,395.51,400.73,396.94,385.74,375.89,365.58,367.64,369.49,374.38,366.76,377.00,378.27,391.95,400.40,402.24,419.96,407.68,398.65,392.82,377.94,375.53,386.49,386.90,392.93,397.93,408.05,421.61,L5
2005-07-20 21:43:05+00:00,422.67,374.54,361.66,343.38,328.72,330.35,337.69,352.51,363.51,358.14,344.14,349.46,353.34,364.55,,,,,,,,,,,,,,365.34,368.06,355.54,349.43,349.64,329.16,320.89,334.17,337.67,330.91,342.55,,,,,356.88,348.48,359.50,,381.38,403.03,371.64,372.54,369.32,362.86,361.39,363.98,366.60,360.94,366.93,374.90,384.05,391.41,402.52,414.90,397.14,386.96,379.89,369.14,371.83,370.63,374.13,384.66,395.80,396.17,416.30,L7
2005-07-28 21:41:34+00:00,436.95,388.38,373.56,362.89,350.53,358.47,367.97,374.18,380.11,377.51,366.16,363.69,367.82,381.55,386.34,381.91,379.28,367.68,370.62,385.76,393.19,385.17,350.53,383.63,381.65,380.51,390.78,390.71,397.69,382.67,369.76,362.56,352.28,345.04,349.64,355.17,353.42,357.09,360.74,366.56,376.92,367.85,358.56,361.58,371.71,381.23,403.71,406.48,389.11,383.23,373.56,375.18,379.00,376.20,383.94,376.15,389.18,387.17,394.17,398.38,401.85,428.31,415.14,404.65,389.54,382.42,377.93,383.60,384.99,387.48,400.41,410.32,418.61,L5
2005-08-29 21:41:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.06,407.06,416.31,376.52,364.44,361.15,348.82,362.02,365.00,363.62,341.18,,354.50,359.15,358.47,347.62,358.49,368.02,,421.75,432.76,439.28,393.81,389.77,390.61,387.61,379.55,377.20,367.70,382.48,391.22,393.26,394.68,391.21,426.58,425.67,417.75,386.84,379.02,388.66,382.80,381.56,384.12,399.63,422.99,465.96,L5
2005-10-08 21:42:41+00:00,411.52,377.60,373.18,356.48,350.75,350.14,354.71,364.41,366.80,364.60,370.49,363.39,369.83,370.55,374.47,370.13,,,,,382.52,394.70,392.55,398.40,392.61,378.51,376.37,380.33,381.32,372.95,360.66,354.70,347.48,342.47,334.15,345.84,340.98,350.64,347.59,358.24,354.92,,,,,398.89,395.80,408.90,410.36,395.14,376.35,363.52,362.21,357.59,359.05,354.17,358.34,363.71,374.21,386.46,394.40,414.96,403.85,398.12,387.63,376.07,374.07,379.96,373.14,376.63,384.24,405.43,426.96,L7
2005-11-01 21:41:44+00:00,431.70,395.33,381.14,368.09,354.92,359.99,358.98,372.16,377.70,376.76,360.15,358.68,366.05,380.46,378.44,378.77,366.60,378.36,376.42,387.48,392.76,399.05,379.61,380.27,397.35,396.53,394.00,394.97,392.33,381.62,374.06,367.50,369.02,341.61,342.88,344.68,355.55,356.24,373.51,366.95,374.01,367.92,359.44,362.59,373.97,385.47,404.42,423.66,423.95,402.96,396.57,382.21,375.22,370.47,364.52,364.94,368.21,380.33,397.60,406.79,423.20,427.80,412.39,401.10,403.36,402.21,403.16,393.27,381.63,387.18,405.70,413.75,421.94,L5
2005-11-09 21:43:06+00:00,,,,,,,355.82,369.81,373.12,375.45,374.16,365.70,373.21,,,,,411.11,395.94,401.39,403.78,420.86,405.63,380.85,392.16,394.19,398.69,397.85,395.45,383.01,383.76,375.35,379.64,359.10,353.85,352.05,364.70,,,,,382.14,371.08,371.07,378.41,394.64,405.33,422.07,413.15,395.47,387.75,374.81,383.59,378.79,373.63,380.46,391.80,387.83,397.73,408.97,433.01,437.18,414.61,408.97,399.83,414.70,415.65,402.81,393.50,384.41,400.39,,,L7
2006-01-20 21:43:37+00:00,410.96,391.69,380.17,373.26,355.07,366.56,380.54,406.90,415.42,408.62,405.01,406.54,404.58,408.10,411.79,402.50,395.43,392.90,397.81,407.24,421.96,426.07,435.28,422.35,404.62,404.86,404.94,407.60,405.96,397.44,390.54,384.53,392.66,389.96,372.85,373.14,375.48,378.25,384.63,398.13,399.47,407.69,397.35,384.96,393.71,411.45,417.71,435.67,431.70,400.91,394.55,381.40,,,,,,,,,,446.56,432.58,420.48,402.75,393.19,397.53,407.66,401.02,402.36,408.64,414.64,443.88,L5
2006-03-01 21:43:46+00:00,,386.44,381.64,365.52,354.44,361.26,370.74,387.56,393.05,396.92,396.26,409.13,396.43,400.20,402.32,393.42,385.57,,,,,,434.45,419.30,407.92,395.73,402.79,401.10,399.85,381.13,367.05,364.14,369.68,366.08,352.73,357.51,360.64,372.21,385.16,389.48,395.79,398.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.94,410.51,424.21,440.76,L7
2006-04-10 21:45:17+00:00,431.57,376.54,365.23,351.55,343.30,357.19,360.78,369.26,368.23,369.93,368.56,379.95,380.12,380.04,375.00,365.93,365.99,373.21,375.77,384.12,389.62,,,382.08,381.36,379.55,389.35,395.27,389.67,372.95,359.68,346.81,336.90,337.82,342.12,347.46,342.81,336.49,350.34,372.86,370.40,356.31,352.70,369.97,373.95,385.58,398.15,398.47,395.46,387.64,379.27,369.47,366.66,356.03,357.12,358.54,354.68,366.56,379.35,387.28,401.37,423.76,411.35,395.86,386.58,384.17,380.72,388.80,385.32,391.91,399.79,406.79,409.76,L5
2006-04-18 21:43:39+00:00,417.98,388.67,382.88,369.35,,,378.06,385.81,389.15,392.50,386.59,391.13,396.72,393.10,390.75,382.27,379.22,381.82,389.13,397.86,414.56,433.11,435.36,413.74,402.69,399.07,406.92,,,,372.53,359.49,355.22,350.82,347.04,363.70,365.18,366.99,375.41,386.98,387.06,387.96,382.27,375.20,383.54,397.76,405.82,419.18,418.39,402.83,389.25,,,,,375.78,378.13,377.42,385.25,399.52,410.54,428.75,413.67,402.08,393.88,388.63,385.64,395.42,394.73,395.77,407.50,421.29,439.45,L7
2006-06-05 21:43:42+00:00,418.89,382.06,370.06,346.65,340.44,341.38,342.22,353.82,354.29,360.66,361.83,354.39,359.93,,,,,,,,,,,,,,,,,362.16,343.90,347.46,332.18,324.20,334.65,343.54,337.02,342.74,,,,,354.26,354.51,372.79,380.89,383.65,405.87,381.48,378.27,374.34,364.93,354.03,353.70,356.90,355.03,357.28,368.19,373.10,396.19,401.94,411.21,396.89,385.67,381.82,373.21,370.61,372.98,377.31,384.42,396.54,405.90,413.63,L7
2006-06-13 21:46:13+00:00,388.78,364.29,360.10,343.05,331.07,334.45,342.54,354.43,356.76,355.69,360.07,353.42,366.50,369.37,383.06,372.95,371.80,372.27,371.58,384.02,385.32,382.99,,384.15,385.59,377.85,380.32,377.80,376.57,360.86,350.25,346.32,341.48,339.69,335.05,350.23,339.45,347.28,347.76,359.19,358.40,352.97,360.30,356.95,372.04,380.19,393.21,396.04,392.75,384.94,365.88,360.69,353.57,348.36,349.28,350.49,355.80,363.10,376.03,388.63,395.73,413.76,400.20,390.17,384.66,374.34,372.61,377.31,374.27,380.91,392.78,402.79,425.55,L5
2006-06-29 21:46:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.20,380.11,365.39,353.41,352.05,348.96,347.47,341.62,357.75,346.87,357.95,356.26,363.79,361.18,361.21,366.25,365.39,381.15,385.31,398.78,413.80,412.88,400.88,383.02,363.29,363.24,361.76,355.74,360.69,359.65,361.36,373.29,389.32,405.22,424.11,411.80,400.55,393.85,384.26,379.64,384.15,380.77,391.91,397.80,410.50,430.19,L5
2006-07-07 21:43:31+00:00,424.80,387.98,377.62,356.80,358.88,354.80,355.99,352.93,345.92,353.94,340.53,,,,386.95,374.04,,,,,,,,,,,,,372.21,350.88,338.20,343.64,339.60,322.74,324.51,,,,,346.60,351.26,337.15,336.98,356.21,367.37,,382.97,410.98,378.59,371.22,370.60,359.30,353.87,344.49,334.31,335.85,348.14,368.59,377.53,389.37,387.86,409.32,408.01,399.00,397.25,380.76,375.54,368.97,369.67,379.09,392.05,404.85,423.81,L7
2006-07-23 21:43:23+00:00,430.56,390.23,381.77,373.27,361.77,362.02,352.34,,,,349.24,353.50,356.92,366.91,372.45,,,,,,,,,,,,,,377.20,363.84,,,,320.69,328.47,345.34,348.38,336.28,348.29,346.23,352.61,338.80,335.01,343.03,361.08,,391.74,414.88,,376.69,370.71,351.09,351.78,345.04,334.30,341.81,,,,,,,393.51,389.67,384.32,373.67,369.42,371.49,375.61,383.16,392.32,,,L7
2006-09-01 21:47:19+00:00,453.38,391.70,379.88,374.38,375.37,370.21,362.98,367.31,366.12,370.55,383.24,383.46,381.04,380.93,385.75,375.67,373.73,372.37,379.66,387.76,390.50,407.75,427.55,407.42,393.96,392.48,409.66,405.94,405.19,386.79,369.62,355.29,355.24,349.64,353.80,341.42,350.37,357.25,360.02,369.10,359.15,359.43,356.07,353.15,370.36,383.45,408.09,426.53,404.13,388.88,368.91,358.85,358.48,358.08,357.29,355.18,359.77,377.34,377.93,386.37,401.15,416.99,405.20,395.53,385.90,379.04,377.69,376.26,377.80,381.99,392.82,407.65,429.85,L5
2006-09-17 21:47:31+00:00,451.76,406.62,402.45,400.50,392.80,370.08,369.74,358.21,379.54,381.31,389.62,389.66,379.77,371.93,363.08,372.88,363.87,393.34,407.35,413.25,418.86,424.15,409.62,431.14,,415.60,396.05,401.68,400.36,386.38,382.53,378.81,362.84,347.13,358.78,369.77,378.89,348.50,358.79,375.84,369.44,369.54,379.14,357.90,370.74,,427.85,442.96,,377.13,387.08,378.75,369.76,373.03,387.68,350.97,370.93,374.26,378.00,388.16,402.17,418.95,399.89,401.74,381.95,412.13,415.19,370.78,379.39,373.74,391.83,421.48,456.37,L5
2006-09-25 21:43:08+00:00,422.26,388.17,389.59,378.73,379.23,376.34,368.58,,,,,397.41,396.18,376.87,376.61,375.49,372.02,369.58,367.31,381.86,391.29,401.99,397.94,404.43,404.04,402.56,402.49,396.53,396.49,383.55,372.72,,,,339.92,344.61,350.06,360.27,354.05,360.49,355.14,353.90,361.95,352.45,363.86,389.38,402.63,418.36,407.11,389.32,375.76,358.49,355.50,357.02,358.43,343.80,,,,,,,,,,378.64,373.57,379.35,378.70,381.72,,,,L7
2006-10-27 21:43:21+00:00,417.84,396.11,396.17,377.95,374.40,367.95,370.85,374.35,,,,395.18,398.07,393.44,379.30,381.98,373.61,375.22,373.33,385.26,396.19,412.03,401.64,418.71,414.05,414.38,408.39,398.41,397.32,385.28,376.34,366.88,,,,,365.17,365.53,360.88,364.54,358.75,367.00,365.93,359.64,369.62,389.17,408.39,420.71,411.80,388.91,368.96,359.34,359.22,361.58,356.10,355.54,364.42,370.84,,,,,,,,,,,,,,,,L7
2006-11-28 21:43:44+00:00,412.83,386.53,370.53,356.97,357.84,346.64,362.14,357.12,360.29,364.89,367.17,373.94,385.21,389.19,386.16,,,,,,,411.64,372.37,400.73,390.62,393.26,385.12,387.61,379.88,373.79,365.67,361.90,359.42,348.36,341.29,344.24,347.32,343.67,347.37,354.31,,,,,,383.48,396.82,406.18,388.12,371.54,347.40,345.55,346.98,352.87,345.22,347.73,356.55,358.37,374.01,389.48,408.51,421.42,401.22,383.12,377.32,373.57,366.70,375.73,367.53,372.30,382.71,397.60,421.86,L7
2006-12-06 21:48:41+00:00,,,,,,,,,,,,334.18,,,,,,350.51,358.53,364.37,369.10,,397.26,384.87,368.28,,,,,,330.10,329.73,,314.23,313.47,314.66,313.33,318.36,322.61,326.43,320.88,338.35,352.45,352.80,359.27,380.97,386.10,384.16,364.10,339.72,330.94,328.03,327.51,332.98,327.45,336.04,339.78,350.22,343.48,362.99,393.27,419.90,405.02,403.33,393.52,394.05,397.01,405.21,405.14,,424.61,434.69,467.24,L5
2006-12-14 21:43:50+00:00,,,,,,,,,,357.96,374.05,386.97,398.79,411.53,405.04,400.15,390.51,392.57,392.84,397.16,403.03,,,,,420.98,389.22,386.72,381.22,368.72,,377.13,376.81,364.97,367.45,370.31,364.93,361.91,363.54,367.43,362.21,360.25,373.40,389.05,401.65,411.88,,,,370.42,352.65,355.65,363.75,362.08,345.46,,381.76,384.15,385.24,386.01,420.82,439.66,432.91,411.59,415.28,393.48,398.63,381.03,377.35,371.65,390.98,414.82,437.65,L7
2007-04-21 21:44:09+00:00,421.96,392.73,381.89,370.82,390.42,390.94,397.53,403.16,399.55,409.28,415.49,415.51,,,,423.08,416.19,418.14,419.64,415.71,439.21,,,452.64,430.63,407.78,413.70,418.01,409.73,401.09,,391.70,389.99,385.43,384.55,,,,,399.71,392.05,398.97,399.34,395.17,409.00,422.57,429.60,436.92,436.34,411.88,407.76,397.09,388.42,387.05,386.67,370.92,387.33,391.76,406.49,418.41,427.00,433.52,420.69,416.56,405.90,399.62,403.14,411.58,404.76,409.16,418.22,433.17,448.50,L7
2007-06-08 21:43:56+00:00,415.99,378.20,366.78,373.62,368.52,376.50,386.38,,,389.01,390.09,400.57,406.26,407.03,402.78,403.71,405.57,404.02,397.01,406.46,419.90,431.43,,426.00,410.07,405.97,404.08,395.04,391.44,,,,374.93,368.91,367.55,368.22,373.09,378.02,375.33,372.75,369.77,371.83,374.27,382.20,401.62,406.31,413.34,410.75,406.59,397.27,391.07,384.92,381.53,382.67,377.81,,,,,,423.32,432.60,422.29,404.34,401.74,393.87,388.43,394.84,388.43,397.01,410.28,420.82,,L7
2007-06-24 21:43:55+00:00,434.69,393.84,374.28,365.07,362.64,363.66,364.19,,,375.14,369.56,369.79,371.64,380.09,387.35,392.65,388.35,,,,,,,,,,,,,,,,,352.81,350.38,352.66,353.09,362.05,366.91,369.89,366.35,356.18,357.80,364.02,387.78,402.19,409.43,420.08,401.19,400.94,393.40,364.18,350.25,356.49,355.76,,,,,,404.54,413.11,403.34,398.81,388.62,383.42,380.99,384.20,385.27,395.17,407.85,,,L7
2007-07-26 21:43:49+00:00,,,,,,,,,,,,375.21,,,,,,,,,,,,,,,,,,,,362.85,373.77,369.41,374.59,365.19,376.07,386.32,405.26,397.71,380.37,389.06,389.66,,389.76,,422.30,432.35,,406.65,392.55,384.06,359.51,,,,,,371.82,,408.68,415.72,402.75,392.18,,390.64,416.07,385.76,387.13,396.60,424.18,437.16,437.30,L7
2007-09-12 21:43:29+00:00,,402.86,375.75,367.90,361.38,370.47,369.54,375.64,375.79,386.45,385.73,375.75,375.58,383.30,400.39,399.58,387.08,386.59,,,,,391.29,409.00,396.98,397.14,387.53,378.78,372.61,362.45,351.61,347.00,345.50,345.79,358.84,355.44,352.61,368.98,383.08,373.03,366.13,364.91,,,,,407.23,414.69,409.92,397.37,382.47,367.98,357.37,359.73,360.19,353.83,360.71,360.90,372.50,383.33,401.24,436.40,431.81,396.54,394.77,387.78,387.34,390.65,397.57,397.41,403.80,420.58,439.27,L7
2007-10-30 21:43:38+00:00,433.93,396.67,390.20,373.76,,,,381.03,385.77,388.71,383.77,378.73,380.94,382.15,392.30,393.26,393.64,394.07,391.03,400.51,408.80,433.84,,427.14,418.51,406.07,391.73,,,384.68,360.10,356.79,360.63,357.47,354.17,363.38,361.28,373.93,371.20,372.46,369.80,378.06,375.18,372.49,380.75,398.20,407.82,426.73,422.69,403.20,389.64,,,,363.18,357.79,364.47,366.28,375.59,387.48,398.53,421.97,406.21,396.37,392.44,386.62,382.03,395.42,388.28,393.42,398.39,418.52,440.42,L7
