dates,nzd0319-0000,nzd0319-0001,nzd0319-0002,nzd0319-0003,nzd0319-0004,nzd0319-0005,nzd0319-0006,nzd0319-0007,nzd0319-0008,nzd0319-0009,nzd0319-0010,nzd0319-0011,nzd0319-0012,nzd0319-0013,nzd0319-0014,nzd0319-0015,nzd0319-0016,nzd0319-0017,nzd0319-0018,nzd0319-0019,nzd0319-0020,nzd0319-0021,nzd0319-0022,nzd0319-0023,nzd0319-0024,nzd0319-0025,nzd0319-0026,nzd0319-0027,nzd0319-0028,nzd0319-0029,nzd0319-0030,nzd0319-0031,nzd0319-0032,nzd0319-0033,nzd0319-0034,nzd0319-0035,nzd0319-0036,nzd0319-0037,nzd0319-0038,satname
2001-01-10 22:09:39+00:00,,391.37,391.41,406.38,406.98,394.52,399.41,388.65,375.56,372.04,376.60,368.81,372.01,381.79,387.01,401.04,415.61,430.38,438.86,407.96,401.20,401.59,410.03,396.76,392.41,406.11,409.64,395.22,406.55,,,,,,,,,,,L7
2001-01-19 22:03:31+00:00,380.05,365.63,357.93,369.88,377.52,385.48,379.24,369.47,364.77,365.45,365.33,358.24,359.96,358.78,367.73,375.81,377.61,393.82,418.38,389.76,383.83,381.57,372.61,369.15,365.68,372.08,383.23,381.93,374.16,372.02,384.55,379.09,,370.93,391.58,397.14,407.63,420.02,420.97,L7
2001-02-20 22:03:24+00:00,,374.59,363.82,381.18,385.24,383.22,393.95,373.14,359.26,357.83,364.13,367.49,374.13,373.60,374.34,384.85,392.71,407.45,419.26,395.10,390.14,385.15,387.57,375.83,371.91,382.97,391.46,386.46,394.74,388.40,391.42,382.29,379.58,383.97,413.14,401.99,403.54,417.59,432.29,L7
2001-03-08 22:03:20+00:00,,,,,,371.18,385.76,366.40,345.91,348.23,355.49,352.93,353.61,354.30,361.56,386.72,393.71,403.12,412.26,392.19,389.97,384.12,386.15,373.65,377.65,396.09,399.29,388.67,394.62,385.04,389.18,380.11,,382.22,415.66,412.05,403.34,408.90,426.08,L7
2001-03-31 22:09:19+00:00,490.88,,,365.11,373.76,400.35,409.78,383.69,361.53,355.02,348.59,355.98,364.11,390.56,388.42,387.35,411.56,434.92,432.35,427.09,,378.78,386.17,420.63,419.68,433.48,426.86,402.83,381.95,388.13,402.16,391.67,373.64,368.45,454.01,,,,460.90,L7
2001-05-27 22:02:48+00:00,,,,,,,,,,351.71,343.88,344.41,359.95,370.40,,407.86,415.28,425.43,425.35,,,,412.65,412.61,393.57,403.28,422.62,415.70,397.03,402.21,413.55,402.66,396.85,384.66,403.23,429.39,410.64,411.65,,L7
2001-06-19 22:08:41+00:00,483.78,385.33,367.73,374.80,370.20,355.04,372.20,376.66,358.33,355.84,357.07,358.55,358.34,368.48,369.86,372.76,383.08,402.55,,,,,385.18,378.11,374.70,390.60,405.66,392.40,387.78,390.69,400.35,389.13,381.83,377.77,397.13,,401.01,406.62,424.97,L7
2001-07-05 22:08:33+00:00,,,,,,,,,,,,354.95,360.85,366.68,372.78,367.10,372.84,400.04,418.58,,,,392.07,374.84,373.34,388.66,399.89,391.54,,,,,,,,,,,,L7
2001-07-14 22:02:21+00:00,491.22,376.91,387.03,389.12,400.99,374.04,370.40,371.47,351.58,349.48,352.74,355.56,359.20,365.17,369.63,380.33,380.37,,,,,,389.26,398.12,,397.81,424.85,417.93,402.98,410.07,403.54,402.57,376.70,369.77,427.24,460.01,,,,L7
2001-08-31 22:01:41+00:00,437.48,368.86,352.46,357.58,355.47,342.14,375.37,360.39,344.34,339.17,338.83,341.18,347.30,349.42,356.12,354.27,365.75,384.44,414.03,389.05,379.79,369.58,380.37,367.48,366.80,381.74,393.71,382.48,382.93,363.58,380.14,375.35,366.38,358.28,421.78,405.70,381.32,390.32,408.60,L7
2001-10-02 22:01:16+00:00,456.21,380.35,363.48,364.58,364.26,351.12,380.83,362.83,341.52,341.14,347.37,349.49,354.71,357.81,363.59,360.55,376.96,392.06,424.11,401.83,388.21,379.62,388.98,380.32,378.58,391.56,398.29,386.60,386.82,377.40,390.50,377.55,366.66,370.65,435.87,414.74,398.21,409.68,426.46,L7
2001-11-03 22:01:22+00:00,,357.96,345.81,348.38,348.32,332.38,363.68,351.03,333.20,331.75,331.16,329.06,338.59,345.69,350.12,345.00,353.81,373.26,405.49,388.49,367.64,360.07,362.25,357.61,359.20,371.91,381.48,368.70,366.64,356.84,371.91,361.52,351.60,345.04,404.85,397.16,375.52,371.48,388.72,L7
2001-12-21 22:01:41+00:00,483.66,420.37,420.53,404.44,402.26,,418.59,,,382.45,374.45,349.74,353.67,380.68,402.14,,422.30,432.07,427.51,412.73,431.66,430.71,417.62,414.43,399.48,402.70,419.53,408.28,418.22,415.51,415.86,398.01,,,405.71,436.79,419.21,,,L7
2002-01-22 22:01:52+00:00,501.29,394.79,386.27,388.26,414.54,,427.26,,,349.13,370.80,342.71,350.31,402.15,404.02,372.55,416.04,426.24,429.11,409.11,408.32,410.96,400.06,402.67,370.73,402.34,413.41,398.86,411.59,376.69,398.10,408.47,,,387.12,428.24,422.93,418.94,426.48,L7
2002-01-29 22:07:57+00:00,,402.49,376.94,384.34,382.83,380.26,391.08,376.16,358.34,354.94,354.45,355.45,355.42,,367.60,362.64,379.43,397.09,418.86,395.94,384.96,376.93,382.26,378.83,377.79,392.83,395.36,382.49,385.87,378.13,388.16,382.31,366.22,358.62,409.96,410.61,393.45,407.32,441.17,L7
2002-04-03 22:07:57+00:00,492.47,369.47,,,417.29,390.17,395.73,401.70,396.90,382.66,353.94,,,432.09,,399.38,423.89,,434.14,,,,,398.32,,427.12,422.75,410.20,410.47,420.13,,395.96,390.29,401.39,406.85,438.04,,,442.17,L7
2002-05-30 22:01:37+00:00,522.85,398.94,374.44,364.09,361.59,370.59,380.20,384.80,358.66,342.84,346.81,345.98,346.92,352.66,362.61,373.04,397.34,400.78,,,,,,395.99,391.92,390.84,398.59,396.36,387.26,390.48,406.97,399.25,386.51,372.34,395.09,413.93,406.20,385.44,411.59,L7
2002-07-08 22:07:36+00:00,,387.02,374.73,380.28,379.93,352.59,371.88,364.60,355.81,352.17,,,359.53,363.53,,,388.53,432.63,465.69,,388.14,,,,,,,,,,,,,,,,,,,L7
2002-07-24 22:07:26+00:00,,378.60,361.66,367.46,368.72,341.01,365.27,357.65,341.16,344.12,339.64,340.93,342.87,349.30,355.13,348.42,356.72,,400.14,388.56,378.77,371.02,371.83,368.28,370.64,388.74,399.60,389.96,388.29,374.58,388.58,370.50,357.57,341.62,340.86,410.45,396.67,,,L7
2002-08-02 22:01:13+00:00,490.46,,368.95,375.42,,,,,,,,,,,372.97,361.64,,425.70,424.96,409.43,388.06,,,367.14,320.56,,418.20,401.36,382.15,405.00,414.14,390.11,380.51,364.24,368.70,415.41,408.59,397.14,414.10,L7
2002-08-09 22:07:21+00:00,,,,,,,,,,,,,,,,,,,,,366.64,357.94,360.51,357.07,357.65,382.19,391.32,386.07,383.65,363.35,373.93,,364.01,356.75,360.73,417.50,408.53,,,L7
2002-08-18 22:01:09+00:00,,345.36,338.09,343.03,341.24,330.49,345.90,341.11,328.33,328.39,329.70,336.94,333.46,336.90,332.80,326.41,335.13,,,,350.29,341.37,342.31,345.96,343.99,354.15,374.66,362.03,364.91,359.83,372.33,361.62,358.72,356.94,380.10,388.80,,,,L7
2002-10-28 22:06:58+00:00,,376.24,361.00,361.66,363.72,361.32,377.89,372.46,356.90,350.74,347.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-11-13 22:07:06+00:00,482.53,353.71,359.63,360.72,363.84,368.33,384.88,369.80,342.90,349.08,353.11,358.03,359.98,364.60,364.68,361.61,,,432.14,406.36,368.79,365.40,361.95,374.56,375.63,379.87,387.07,384.81,388.73,375.97,,,,,,,,,,L7
2002-12-15 22:07:26+00:00,,348.92,348.53,355.01,350.71,340.21,351.99,342.13,331.69,337.74,340.48,342.77,347.75,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-01-25 22:01:30+00:00,463.22,374.36,369.30,362.11,364.31,349.94,383.88,362.33,339.99,334.96,337.62,335.38,346.31,359.22,366.97,360.30,,414.21,410.13,408.58,379.53,367.51,392.98,397.43,382.77,396.96,416.08,390.19,383.09,392.58,393.95,383.08,360.61,345.84,391.54,,,435.07,430.56,L7
2003-02-26 22:01:40+00:00,,,,,,,,,,298.77,,,,,,,,,,,,,,,,350.32,367.67,359.33,359.98,356.04,372.11,366.76,361.25,371.72,387.41,387.16,,,389.89,L7
2003-03-05 22:07:55+00:00,437.39,394.47,369.80,369.56,371.07,361.68,382.03,373.19,356.84,349.09,349.88,353.99,358.25,361.42,375.19,385.63,391.35,409.03,431.66,402.43,392.21,391.52,390.25,391.86,377.15,,,,,,,,,,,,,,,L7
2003-03-21 22:07:51+00:00,548.43,371.14,362.66,356.10,357.46,355.54,380.21,368.99,341.18,341.31,337.06,341.03,351.43,358.75,369.16,369.41,382.42,412.97,428.64,389.40,373.98,387.65,387.65,397.67,392.12,388.50,386.87,375.38,378.60,363.24,401.54,405.12,382.43,396.65,430.80,,,,413.08,L7
2003-04-06 22:07:56+00:00,527.77,366.50,354.52,352.75,349.83,340.07,373.72,369.07,346.46,336.15,339.91,349.43,352.33,361.79,366.84,375.36,375.10,381.53,420.24,386.39,373.22,365.58,383.09,380.20,381.83,389.34,391.86,385.38,395.43,381.48,394.12,410.33,396.56,399.73,,,,,,L7
2003-04-15 22:01:45+00:00,506.79,400.50,368.54,358.70,361.50,353.63,368.34,357.10,334.05,334.09,337.54,335.18,340.65,341.50,349.88,354.82,379.66,388.09,410.42,393.95,379.56,372.51,380.51,370.84,372.02,389.41,398.00,393.80,393.83,373.25,392.47,387.77,369.52,374.41,396.78,415.61,407.96,412.71,422.37,L7
2003-05-24 22:07:53+00:00,532.32,364.73,360.56,355.89,348.02,351.28,395.35,390.85,366.76,359.59,357.32,358.44,369.94,372.05,390.46,393.40,405.04,440.20,438.21,411.57,400.11,402.40,407.90,,399.90,390.85,403.80,402.50,399.69,385.42,393.49,395.34,,410.91,408.91,452.91,,,459.25,L7
2003-07-20 22:01:32+00:00,,,,,,,,,,,334.91,334.46,333.75,343.37,359.05,353.66,371.56,415.58,424.28,414.14,376.04,,,,,401.15,426.30,403.31,407.92,,376.35,365.96,366.14,363.60,384.36,427.26,406.87,394.49,,L7
2003-08-13 21:49:56+00:00,,,,,,,,,,,353.90,348.78,341.93,346.66,354.87,358.46,367.26,380.73,417.15,393.41,379.31,378.18,377.65,370.65,365.95,388.60,399.40,387.84,391.16,372.25,387.60,379.38,376.13,387.08,426.81,413.04,401.03,409.51,427.69,L5
2003-08-29 21:50:14+00:00,435.80,369.40,353.33,355.98,358.93,347.95,368.62,355.81,340.47,337.91,344.32,341.07,339.70,344.34,348.23,343.38,349.91,371.73,,,,,,,,,,377.69,380.91,367.43,379.45,373.44,366.20,372.99,392.17,402.40,383.20,387.25,407.07,L5
2003-10-16 21:50:55+00:00,,,,,,,,,,359.99,353.43,376.35,371.94,367.22,378.46,365.94,384.62,,428.00,414.07,413.89,400.57,392.30,,,407.35,431.45,400.17,410.75,391.24,391.03,398.52,,,,443.02,424.24,402.74,417.12,L5
2003-10-23 21:57:12+00:00,431.82,366.44,346.83,358.74,353.85,331.71,350.77,330.20,313.95,322.05,321.93,307.53,321.28,327.63,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-11-09 22:01:30+00:00,423.22,364.95,347.00,348.37,354.51,343.31,374.34,359.66,,,,334.09,341.79,346.68,348.00,337.63,346.42,373.13,411.78,389.06,371.66,366.17,370.83,,,,,378.18,379.45,366.57,367.30,356.58,356.84,376.60,399.78,405.62,392.66,391.32,400.88,L7
2003-12-03 21:51:31+00:00,,331.03,337.72,,,,,,,,,,,,,,,,,379.37,357.76,362.92,373.02,373.70,370.03,369.93,378.64,368.02,368.97,363.68,372.89,369.00,356.77,356.70,386.08,403.83,406.34,399.15,408.84,L5
2003-12-10 21:57:41+00:00,,328.90,322.07,336.72,338.15,348.81,360.02,348.40,319.66,306.19,294.34,,,325.77,338.86,301.82,329.82,347.37,384.14,356.52,345.44,344.49,344.39,,,343.67,353.15,341.90,345.73,,,,,,,381.52,363.62,378.01,371.75,L5
2004-01-04 21:51:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,374.70,380.89,369.92,368.72,361.52,364.06,362.74,359.36,358.17,417.65,400.41,393.53,407.70,415.12,L5
2004-01-12 22:01:55+00:00,472.78,370.19,351.75,360.81,,388.45,378.58,380.14,,337.04,340.87,339.48,,,,,,,416.31,392.92,368.11,378.26,381.88,383.19,384.56,382.17,392.42,,,,,,,347.76,387.64,417.04,410.07,415.52,414.96,L7
2004-01-27 21:58:02+00:00,477.92,372.45,390.94,,,,,,,351.33,334.14,341.43,351.58,352.83,374.51,,,,425.11,422.53,406.51,,,,,409.62,422.28,412.24,413.73,384.75,377.43,373.59,380.36,,,,,436.92,429.27,L5
2004-04-08 22:08:24+00:00,,,,350.62,353.19,,361.79,354.36,343.50,343.08,353.15,,,,,,,382.64,409.97,376.22,376.75,359.16,358.14,365.80,375.59,384.30,,,,,,,,,,,,,,L7
2004-04-09 21:52:31+00:00,488.55,375.77,367.35,363.23,362.74,352.25,366.14,366.32,353.61,346.72,363.41,353.42,347.44,348.20,344.31,336.40,346.16,,423.44,407.57,389.69,387.42,393.68,,399.29,399.35,408.17,398.19,391.18,385.28,392.83,373.46,366.71,362.00,396.73,400.11,395.75,382.35,406.27,L5
2004-05-18 21:59:50+00:00,,,,,,,,336.72,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.56,,L5
2004-05-26 22:08:21+00:00,497.50,408.67,408.23,385.03,406.64,,402.51,390.68,379.03,,,,,,,,392.08,,440.87,429.48,413.27,405.55,410.67,,,,,,,,,,,,,,,,,L7
2004-06-12 21:54:23+00:00,530.79,364.62,372.64,373.73,371.10,365.99,374.48,370.72,351.12,344.14,335.94,340.88,344.77,352.52,360.02,364.14,366.34,399.39,437.42,404.63,380.12,375.59,372.26,349.01,334.63,381.63,397.16,394.75,387.03,385.93,398.97,389.73,,,,,,,,L5
2004-06-28 21:54:52+00:00,,347.33,347.30,346.64,348.07,348.00,350.87,353.70,339.48,341.20,333.47,339.76,339.88,342.41,344.63,328.51,335.29,344.30,397.31,374.99,359.82,350.18,346.46,346.55,331.91,352.30,388.84,373.20,369.80,370.26,386.65,379.34,370.75,365.60,,,,,,L5
2004-07-14 21:55:18+00:00,,333.11,337.38,353.04,352.85,338.58,357.94,352.82,328.46,326.95,329.99,321.27,337.05,342.12,341.72,322.90,328.18,357.53,388.98,377.10,366.58,360.11,356.25,360.00,355.08,372.51,388.85,381.94,381.10,372.07,372.93,364.95,355.72,345.61,,,382.96,351.78,,L5
2004-07-22 22:01:56+00:00,497.75,375.16,358.38,356.41,355.22,,,370.48,349.43,336.02,338.34,338.73,338.70,345.93,351.37,,331.96,,,,,,374.19,381.36,374.61,376.55,396.81,394.96,402.27,391.22,393.65,381.83,377.71,348.03,389.63,411.83,407.26,,,L7
2004-08-07 22:01:48+00:00,,344.82,354.62,333.90,328.07,319.21,,343.23,330.88,319.16,324.28,,,,325.72,301.33,298.84,,400.27,381.69,367.06,333.77,,343.27,,,,,,,,380.41,368.60,335.70,359.39,380.21,377.51,396.01,,L7
2004-08-15 21:56:01+00:00,,344.43,337.55,355.52,352.18,327.15,355.92,344.84,327.71,323.02,325.65,322.26,328.12,329.01,335.08,325.91,333.36,356.07,382.21,379.27,371.96,365.13,362.20,364.09,358.20,376.44,388.29,383.57,381.83,371.94,373.67,362.32,351.94,347.78,348.45,400.57,379.55,368.91,367.30,L5
2004-08-22 22:02:24+00:00,,,317.10,304.60,,294.67,337.66,321.01,323.62,300.26,307.87,306.09,299.67,297.10,,,,,374.16,346.69,,327.04,,335.22,,,354.04,,,,,,,,,,,,,L5
2004-08-23 22:01:47+00:00,,,328.90,334.82,341.00,,371.83,362.21,345.26,324.93,335.70,332.33,335.93,332.59,,,,,408.38,391.75,377.60,359.90,366.37,372.62,374.63,371.51,408.52,391.93,390.10,369.40,378.80,365.69,,,,,,,,L7
2004-09-08 22:01:41+00:00,525.23,,,373.76,384.68,,387.41,386.13,,,,357.69,356.93,359.78,360.65,360.99,360.24,,424.29,404.11,384.89,378.15,,,,,406.78,400.01,398.39,383.95,401.42,392.90,384.48,381.46,389.74,408.12,407.84,,,L7
2004-09-24 22:01:37+00:00,,335.92,337.95,344.74,349.47,341.98,356.13,350.69,331.38,327.18,327.34,325.12,327.37,,,,331.80,361.47,405.56,374.43,359.45,360.78,361.58,366.18,353.35,361.86,374.33,366.95,376.71,373.58,,,,,,,368.45,358.02,365.94,L7
2004-10-10 22:01:32+00:00,,,,343.21,345.32,332.70,358.00,347.23,331.38,324.19,317.04,318.79,320.50,327.93,331.12,,,379.22,396.35,376.83,361.75,360.68,357.47,360.25,357.07,365.77,376.15,367.94,365.49,371.49,374.04,355.89,351.26,351.06,,,,,363.83,L7
2005-02-14 22:05:45+00:00,479.63,,375.35,,,342.52,367.71,364.25,339.92,332.88,339.09,349.87,354.86,346.17,363.34,369.12,380.71,394.67,410.83,406.45,382.88,396.87,395.88,,403.42,402.31,416.15,400.23,400.04,389.06,398.42,395.97,,,393.99,419.18,408.60,394.53,396.24,L5
2005-02-15 22:02:37+00:00,485.24,,363.55,,,,,,346.42,334.84,336.73,350.55,359.46,354.59,374.80,,394.59,416.67,423.75,,,,411.21,,409.08,407.20,422.04,407.37,407.41,386.60,397.55,399.27,,,374.99,446.65,415.40,420.49,413.11,L7
2005-02-23 21:59:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.28,371.83,382.84,378.25,369.76,361.38,358.22,399.81,383.48,388.19,394.10,L5
2005-03-11 21:59:55+00:00,,,,,,,,,,,,,337.85,341.55,352.47,345.99,358.08,382.53,410.22,389.56,378.40,376.19,374.20,368.69,372.19,388.40,393.17,379.63,379.73,363.18,373.79,365.04,363.19,373.76,388.38,400.57,395.48,390.41,402.77,L5
2005-04-04 22:02:39+00:00,,,,,342.82,353.91,372.22,368.66,346.40,332.18,329.78,340.59,347.03,357.16,362.33,351.32,,,,386.27,371.35,359.61,364.64,367.72,366.36,378.05,385.36,372.88,372.72,359.21,378.66,377.13,379.59,390.85,393.16,,,,,L7
2005-04-11 22:08:47+00:00,,366.38,352.07,358.43,,,,,,,,349.83,364.34,369.21,380.96,368.42,378.92,379.82,428.02,,,,,,,,392.60,381.78,379.48,357.30,367.74,378.02,391.03,398.48,410.25,403.74,402.49,406.10,406.27,L7
2005-04-20 22:02:32+00:00,,363.25,352.43,348.57,351.86,350.95,366.28,368.62,354.35,,,,,349.69,353.45,346.55,355.18,373.14,406.92,386.10,371.13,366.51,367.93,368.97,,,,,,,368.04,364.91,369.95,381.31,398.10,407.61,403.13,,,L7
2005-04-28 22:00:11+00:00,508.68,353.63,342.90,342.77,370.63,361.11,374.88,372.61,357.57,354.45,337.96,334.51,346.03,359.15,373.99,369.43,,405.26,420.57,400.55,387.25,387.88,367.03,378.89,374.05,381.58,396.12,390.97,377.91,365.71,359.78,357.28,362.30,371.16,379.83,402.48,405.06,,,L5
2005-05-05 22:06:25+00:00,,376.50,361.60,355.40,355.57,353.91,359.76,357.03,345.55,339.71,335.00,330.96,336.39,346.13,353.58,348.20,351.77,377.87,396.57,383.49,370.98,366.82,370.89,364.07,364.43,379.22,394.51,383.52,384.06,377.32,374.21,362.99,,354.90,402.06,401.13,384.37,387.30,395.05,L5
2005-05-06 22:02:37+00:00,477.75,388.95,,,,357.54,363.39,361.54,347.71,344.04,341.44,334.11,339.84,348.19,355.60,345.91,356.60,,,389.71,378.72,369.90,373.69,372.20,372.39,389.15,396.56,390.95,390.95,374.52,379.45,363.36,,364.44,392.18,,,,,L7
2005-05-30 22:00:27+00:00,452.15,,333.68,336.61,332.28,326.89,364.98,360.58,335.11,323.18,330.70,333.47,332.47,335.94,343.09,,376.25,378.21,403.97,379.04,357.88,345.53,,368.18,342.70,363.80,397.35,393.57,390.89,362.55,361.39,350.65,352.30,343.25,,385.94,,,,L5
2005-06-07 22:02:31+00:00,,,,369.61,362.94,338.76,364.46,355.78,333.09,331.04,332.49,333.98,336.72,341.85,,,,,,,,,368.82,368.33,369.64,385.01,402.44,388.35,387.78,376.29,369.68,361.39,357.21,366.40,,,,,408.38,L7
2005-06-15 22:00:34+00:00,,,,,,370.86,377.22,379.48,374.12,365.47,356.32,366.55,369.30,379.59,386.75,396.59,399.82,,437.23,,,,,410.50,406.16,408.77,436.56,423.75,417.84,408.08,418.77,406.41,369.80,372.66,388.52,427.79,417.77,,,L5
