dates,nzd0319-0000,nzd0319-0001,nzd0319-0002,nzd0319-0003,nzd0319-0004,nzd0319-0005,nzd0319-0006,nzd0319-0007,nzd0319-0008,nzd0319-0009,nzd0319-0010,nzd0319-0011,nzd0319-0012,nzd0319-0013,nzd0319-0014,nzd0319-0015,nzd0319-0016,nzd0319-0017,nzd0319-0018,nzd0319-0019,nzd0319-0020,nzd0319-0021,nzd0319-0022,nzd0319-0023,nzd0319-0024,nzd0319-0025,nzd0319-0026,nzd0319-0027,nzd0319-0028,nzd0319-0029,nzd0319-0030,nzd0319-0031,nzd0319-0032,nzd0319-0033,nzd0319-0034,nzd0319-0035,nzd0319-0036,nzd0319-0037,nzd0319-0038,satname
2000-05-08 22:05:09+00:00,457.31,375.96,354.45,359.83,352.88,353.39,376.27,375.55,360.05,351.57,347.62,349.79,358.80,362.17,365.98,368.59,369.14,397.75,408.90,392.72,372.45,368.34,368.69,365.74,370.63,388.82,398.24,382.50,384.84,364.54,377.10,364.36,353.49,342.88,408.53,409.38,375.94,385.45,398.41,L7
2000-05-15 22:11:18+00:00,452.11,374.45,353.14,358.92,352.66,351.46,373.50,372.99,358.03,350.33,347.07,348.88,357.02,360.36,364.00,367.30,365.61,395.12,407.60,391.25,371.75,367.44,368.37,365.46,369.82,387.68,397.49,382.54,384.28,365.02,377.13,364.44,353.44,341.64,391.82,409.38,381.14,384.71,397.82,L7
2000-05-24 22:04:58+00:00,452.11,374.45,353.14,358.92,352.66,351.46,373.50,372.99,358.03,351.17,347.90,349.80,357.12,361.91,366.06,368.07,369.14,394.66,408.29,391.25,371.75,367.44,370.34,365.46,369.82,387.83,398.93,384.57,384.35,365.21,378.40,366.65,357.45,341.88,389.29,409.22,385.08,386.38,398.94,L7
2000-09-13 22:03:38+00:00,429.86,356.14,345.04,351.31,354.78,344.95,366.36,363.45,353.66,348.01,344.66,348.63,350.81,358.19,365.00,359.59,367.71,384.06,402.56,384.01,365.85,355.62,363.20,358.22,363.58,380.69,394.41,382.15,376.48,361.36,377.98,367.96,356.06,336.77,376.14,395.89,383.10,374.68,391.24,L7
2000-10-31 22:03:22+00:00,424.41,357.66,344.15,351.48,355.96,340.35,366.32,365.35,354.63,349.10,348.11,349.44,351.51,355.91,361.63,360.35,367.59,384.52,405.19,388.02,370.29,365.04,372.38,362.25,366.42,380.94,397.14,383.75,381.71,369.45,384.71,372.19,361.37,340.50,373.05,393.12,386.61,378.00,395.30,L7
2000-11-07 22:09:29+00:00,424.41,355.02,350.74,359.88,364.04,352.11,366.52,362.59,354.27,352.95,351.75,352.31,351.98,354.98,359.43,360.98,364.03,380.19,404.20,382.11,368.35,365.44,372.78,362.74,362.74,377.80,389.92,378.96,380.91,373.66,386.42,374.07,362.48,345.06,375.28,392.59,383.19,377.01,394.50,L7
2000-11-23 22:09:30+00:00,399.66,355.70,357.17,367.10,372.25,365.02,376.01,370.43,361.30,359.43,355.92,353.40,351.92,352.80,358.52,362.76,367.98,382.85,408.33,384.54,371.23,368.95,374.60,365.95,365.00,376.45,384.97,373.88,380.48,378.63,392.25,377.70,368.20,357.53,400.56,392.12,373.70,373.71,393.46,L7
2000-12-02 22:03:21+00:00,399.66,363.69,368.57,377.29,372.25,378.78,384.58,381.35,372.78,364.94,356.67,355.27,350.81,351.87,358.77,365.00,369.56,387.97,410.19,386.06,374.47,373.49,381.16,374.62,365.00,380.24,389.07,379.09,383.47,377.64,386.87,375.51,370.07,366.01,404.25,392.12,373.70,373.71,396.66,L7
2000-12-18 22:03:25+00:00,399.66,363.69,368.57,377.29,374.98,383.41,384.58,380.28,375.94,364.94,353.24,350.90,347.77,349.44,356.52,363.95,369.03,387.97,409.10,387.90,372.91,372.88,379.86,376.04,365.86,376.18,389.07,379.09,383.47,370.26,380.02,368.90,370.07,363.73,404.25,405.36,373.70,373.71,393.54,L7
2001-01-03 22:03:24+00:00,399.66,371.79,380.77,390.22,385.24,388.91,387.12,383.09,381.50,375.72,354.17,351.62,350.31,353.10,361.25,366.26,369.28,387.97,412.75,392.49,376.75,376.01,383.70,381.67,373.73,379.76,395.65,381.97,384.29,370.26,380.02,370.93,370.09,362.49,404.80,410.31,373.70,373.71,393.54,L7
2001-01-10 22:09:39+00:00,399.66,375.05,382.54,392.92,388.86,389.71,389.17,383.88,380.65,375.11,356.97,353.77,353.03,356.69,364.47,370.61,375.07,395.04,416.01,394.42,379.80,379.20,386.99,383.56,376.40,383.06,397.65,383.87,387.47,370.26,380.02,370.93,370.09,362.49,404.80,410.31,373.70,373.71,393.54,L7
2001-01-19 22:03:31+00:00,393.13,373.71,379.03,389.63,387.24,389.18,387.75,382.08,378.67,373.73,357.90,354.27,353.80,356.92,364.83,371.18,375.36,394.86,416.28,393.90,380.25,379.47,385.39,381.96,375.06,381.84,395.85,383.62,385.81,370.51,380.67,371.95,370.09,363.55,402.60,408.43,380.49,382.97,397.46,L7
2001-02-20 22:03:24+00:00,393.13,373.82,377.12,388.57,386.99,388.52,388.52,381.09,376.51,371.74,358.52,355.59,355.83,358.59,365.78,372.55,377.09,396.44,416.58,394.02,381.24,380.03,385.61,381.35,374.71,381.95,395.36,383.94,386.80,372.75,382.01,373.10,371.44,365.82,404.10,407.62,384.33,388.74,401.81,L7
2001-03-08 22:03:20+00:00,393.13,373.82,377.12,388.57,386.99,386.79,388.22,379.62,373.45,369.13,358.25,355.35,355.63,358.20,365.40,373.84,378.60,397.18,416.18,393.86,382.03,380.41,385.66,380.65,375.00,383.24,395.75,384.41,387.58,374.12,382.81,373.80,371.44,367.46,405.55,408.12,387.05,391.62,404.51,L7
2001-03-31 22:09:19+00:00,417.57,377.23,382.18,390.00,388.61,392.70,393.11,382.04,375.02,370.60,358.89,356.59,357.26,362.31,368.68,378.81,385.41,405.64,420.32,398.10,383.54,381.79,387.20,385.71,380.13,387.58,399.29,386.43,387.32,376.64,386.23,377.10,375.94,371.62,410.93,412.27,389.03,395.14,412.59,L7
2001-05-27 22:02:48+00:00,435.47,384.69,389.10,395.39,392.15,396.64,396.53,383.57,376.52,368.82,356.61,355.07,358.70,365.55,371.72,384.04,391.06,414.79,422.49,402.67,388.21,385.93,393.63,395.17,387.91,394.06,408.39,395.89,391.61,377.55,384.56,377.70,379.56,374.69,414.28,422.32,406.29,414.54,421.28,L7
2001-06-19 22:08:41+00:00,451.57,384.22,382.09,389.88,390.00,386.60,391.09,379.31,367.81,365.62,358.85,357.79,363.46,371.62,376.94,387.06,395.05,413.95,425.88,405.35,392.98,387.66,393.39,392.78,388.59,398.24,408.41,394.95,390.66,387.75,396.87,386.87,380.41,374.72,411.68,415.13,405.23,412.96,433.04,L7
2001-07-05 22:08:33+00:00,451.57,379.23,370.22,379.47,382.74,381.63,390.06,376.34,360.89,358.02,358.73,357.67,362.87,370.57,374.53,385.44,395.30,412.21,423.58,402.42,391.28,386.24,391.55,387.70,383.62,396.66,404.83,394.34,390.98,387.75,396.87,387.49,382.98,378.00,412.46,410.14,405.23,412.96,433.04,L7
2001-07-14 22:02:21+00:00,461.48,375.62,369.13,376.02,381.54,378.22,385.22,373.47,356.90,354.79,355.32,356.01,361.27,368.50,372.05,382.85,390.89,409.62,421.03,401.04,387.98,382.40,388.96,387.87,382.36,395.62,406.73,397.18,390.47,390.94,397.82,389.65,381.72,376.82,414.57,420.12,405.23,412.96,433.04,L7
2001-08-31 22:01:41+00:00,475.84,377.03,369.07,371.65,375.10,368.55,382.70,371.72,352.34,349.91,349.43,351.94,357.62,366.43,369.73,379.48,388.94,408.42,420.51,402.78,384.88,377.49,390.26,389.35,384.29,398.81,410.41,398.79,391.21,389.95,398.15,390.25,379.08,373.53,419.84,426.79,399.08,404.37,430.14,L7
2001-10-02 22:01:16+00:00,467.17,377.86,367.68,371.52,372.73,355.58,374.70,367.84,348.94,347.47,347.98,350.69,356.72,362.99,366.40,373.81,382.38,400.90,420.52,395.44,384.00,374.60,391.42,385.25,377.40,392.28,407.50,397.78,391.51,388.79,397.62,389.45,377.68,372.23,417.05,427.46,397.80,404.57,420.01,L7
2001-11-03 22:01:22+00:00,467.17,373.88,363.30,366.89,367.85,350.94,372.50,364.48,345.79,344.85,345.18,347.60,354.13,360.52,363.68,369.70,378.30,396.30,417.51,393.12,378.55,369.76,387.25,381.30,374.37,389.37,403.79,393.62,387.36,383.46,393.33,384.80,373.34,367.69,415.02,421.40,393.34,397.95,412.19,L7
2001-12-21 22:01:41+00:00,467.14,380.89,373.86,372.82,374.26,349.92,381.77,361.43,342.66,348.80,348.91,346.66,352.39,360.91,369.06,361.45,378.67,396.37,417.94,398.02,391.82,385.00,388.43,382.13,375.48,389.06,402.96,392.59,391.52,384.68,392.39,383.00,365.34,360.94,419.09,422.88,393.56,390.49,407.93,L7
2002-01-22 22:01:52+00:00,469.66,384.47,373.71,372.65,376.97,341.88,393.15,358.08,339.69,348.73,352.52,342.44,348.92,367.15,375.20,358.09,386.97,401.61,420.05,400.24,395.12,390.19,389.86,384.50,374.96,390.05,401.28,388.98,393.24,378.00,391.30,384.18,361.55,357.99,411.07,416.53,399.44,397.61,412.57,L7
2002-01-29 22:07:57+00:00,469.66,387.47,374.25,374.60,377.95,351.48,392.80,362.60,344.35,349.76,352.84,344.61,350.00,367.15,373.93,359.00,385.71,400.86,419.85,399.53,393.43,387.98,388.59,383.56,375.43,390.51,400.30,387.90,392.01,378.03,390.78,383.87,362.72,358.15,410.88,415.54,398.44,399.55,418.29,L7
2002-04-03 22:07:57+00:00,492.47,389.02,382.39,381.35,393.05,367.60,399.27,376.30,362.81,360.19,356.96,344.24,349.50,390.15,380.97,369.89,399.09,407.16,423.02,401.57,398.14,394.67,390.55,390.37,376.80,399.38,406.51,393.71,398.56,389.46,393.51,389.25,369.37,368.35,402.90,422.17,402.78,399.25,424.64,L7
2002-05-30 22:01:37+00:00,500.07,397.21,389.54,385.28,395.70,380.34,402.57,387.55,371.30,362.40,360.09,348.47,351.58,391.89,384.09,376.90,407.80,414.05,427.41,405.93,408.31,406.20,399.98,398.05,384.98,403.17,409.93,399.24,402.68,396.19,402.27,396.80,381.01,377.45,400.95,425.52,410.45,403.90,430.35,L7
2002-07-08 22:07:36+00:00,505.54,390.54,378.10,379.24,391.24,373.40,393.23,381.81,367.43,356.35,356.50,348.05,353.04,387.61,378.08,376.90,401.05,414.18,436.95,402.53,393.81,393.94,391.16,393.95,380.15,403.28,407.53,396.98,398.80,391.36,397.74,396.50,381.01,377.45,399.75,422.71,407.53,403.90,430.35,L7
2002-07-24 22:07:26+00:00,507.66,387.30,371.94,374.04,382.07,366.92,380.83,376.98,362.17,355.35,348.71,347.45,351.19,374.39,361.78,370.87,389.18,410.17,429.71,392.25,383.96,373.98,377.04,385.35,380.12,399.88,404.07,394.75,392.97,390.83,394.57,387.00,375.15,368.49,388.19,418.26,398.77,396.38,431.64,L7
2002-08-02 22:01:13+00:00,501.93,383.51,369.94,371.81,381.88,363.59,378.27,377.19,363.13,355.45,346.80,343.46,349.77,374.39,363.57,370.62,391.62,419.70,431.23,399.00,384.99,371.02,371.83,382.43,361.04,402.23,409.78,399.47,392.04,397.55,403.23,388.95,378.72,369.90,377.88,419.46,403.82,391.29,422.62,L7
2002-08-09 22:07:21+00:00,501.93,383.51,369.94,371.81,381.88,363.59,378.27,377.19,363.13,355.45,346.80,343.46,349.77,374.39,363.57,370.62,391.62,419.70,431.23,399.00,380.40,364.48,366.17,377.36,360.19,397.22,406.09,396.79,390.36,390.71,395.90,388.95,375.78,367.27,374.45,419.07,405.00,391.29,422.62,L7
2002-08-18 22:01:09+00:00,501.93,375.88,363.57,366.06,373.75,356.97,371.80,369.97,356.17,350.04,342.52,341.28,345.69,366.90,355.88,361.78,380.32,419.70,431.23,399.00,374.38,356.78,358.22,372.13,356.95,388.61,400.85,391.00,386.12,385.56,391.19,383.49,372.94,365.55,375.39,414.02,405.00,391.29,422.62,L7
2002-10-28 22:06:58+00:00,506.65,377.23,363.14,365.32,363.04,351.20,368.23,364.12,348.17,343.65,341.02,341.28,345.69,350.60,355.88,352.38,369.43,419.70,430.26,399.00,374.38,356.78,358.22,366.89,356.95,378.98,396.47,387.16,381.25,378.65,391.19,380.37,369.46,358.38,369.10,409.22,405.00,391.29,412.85,L7
2002-11-13 22:07:06+00:00,498.61,373.31,362.64,364.67,363.17,354.06,371.00,365.07,347.29,344.56,343.44,345.47,348.55,353.40,357.64,354.22,369.43,419.70,430.73,401.45,373.45,358.93,359.15,368.17,360.06,379.16,394.91,386.77,382.50,378.20,391.19,380.37,369.46,358.38,369.10,409.22,405.00,391.29,412.85,L7
2002-12-15 22:07:26+00:00,486.50,364.97,358.94,363.37,361.36,348.99,366.30,357.96,342.80,343.71,342.17,344.67,348.72,353.58,356.39,349.52,360.13,429.16,430.73,401.45,373.45,358.93,359.15,362.60,353.69,376.24,394.17,384.85,381.55,375.75,387.25,374.08,365.20,354.89,362.60,408.04,404.60,397.14,414.10,L7
2003-01-25 22:01:30+00:00,478.74,359.72,357.58,359.66,356.76,350.06,368.91,357.57,339.96,340.18,341.77,343.28,346.88,353.57,359.36,352.49,335.13,419.95,422.41,408.12,370.66,358.06,364.44,368.43,356.12,378.29,397.47,384.89,380.51,379.35,388.59,378.27,365.96,355.94,375.27,407.24,408.56,416.11,422.33,L7
2003-02-26 22:01:40+00:00,472.88,363.31,359.62,359.88,360.65,354.95,374.66,361.68,342.87,334.26,344.79,345.39,351.35,361.91,365.83,360.96,,414.21,421.14,407.47,374.16,366.46,377.46,386.00,379.20,375.72,390.27,378.11,377.27,374.86,383.03,374.92,360.93,358.78,389.48,387.16,,435.07,410.23,L7
2003-03-05 22:07:55+00:00,461.05,369.54,361.65,361.81,362.73,356.30,376.13,363.98,345.66,336.73,345.80,347.54,353.07,361.75,368.95,369.18,391.35,411.62,424.64,405.79,380.18,374.81,381.73,387.95,378.52,375.72,390.27,378.11,377.27,374.86,383.03,374.92,360.93,358.78,389.48,387.16,,435.07,410.23,L7
2003-03-21 22:07:51+00:00,482.89,369.81,361.82,360.86,361.85,356.17,376.81,364.82,344.92,337.38,344.35,346.24,352.74,361.00,369.00,369.24,386.88,412.07,425.64,401.69,378.63,378.02,383.21,390.38,381.92,378.91,389.42,377.43,377.60,371.96,389.20,384.99,368.10,371.40,403.25,387.16,,435.07,411.18,L7
2003-04-06 22:07:56+00:00,491.87,369.33,360.78,359.70,360.13,353.87,376.37,365.42,345.14,337.23,343.71,346.77,352.68,361.16,368.57,370.46,382.96,404.44,424.56,398.63,377.55,375.53,383.18,388.34,381.90,381.00,389.91,379.02,381.17,373.86,390.43,391.32,375.21,378.49,403.25,387.16,,435.07,411.18,L7
2003-04-15 22:01:45+00:00,494.36,373.23,361.75,359.58,360.31,353.84,375.37,364.38,343.75,336.88,342.94,345.12,350.96,357.88,365.45,367.86,382.13,401.17,422.20,397.85,377.88,375.03,382.74,385.43,380.25,382.40,391.26,381.48,383.28,373.76,390.84,390.61,374.07,377.67,401.63,401.38,407.96,423.89,413.98,L7
2003-05-24 22:07:53+00:00,502.65,374.37,361.99,358.59,357.56,350.34,376.50,366.24,345.28,336.46,342.83,345.17,352.38,359.12,369.75,373.15,386.71,407.67,423.22,398.72,383.10,381.19,390.40,387.60,384.30,384.23,394.05,384.43,385.10,375.34,391.28,391.40,374.07,383.21,403.09,418.56,407.96,423.89,423.03,L7
2003-07-20 22:01:32+00:00,502.65,378.62,364.23,359.19,358.70,352.02,380.59,370.26,347.55,336.28,342.03,343.99,350.38,356.87,368.22,370.37,384.19,408.80,423.37,400.92,382.09,381.19,390.40,387.60,384.30,386.65,398.65,387.13,388.36,375.34,389.15,387.77,372.75,380.41,399.97,420.74,407.41,414.09,423.03,L7
2003-08-13 21:49:56+00:00,510.54,379.47,363.22,358.60,357.58,352.44,379.93,371.84,349.06,336.50,344.36,345.90,349.75,355.08,366.49,370.11,381.77,404.02,424.37,398.76,382.06,382.97,387.84,382.24,381.49,385.45,396.27,386.79,389.52,371.95,388.24,387.24,375.34,386.30,405.85,419.20,405.29,405.57,422.46,L5
2003-08-29 21:50:14+00:00,498.08,377.79,361.57,358.16,357.80,351.69,378.05,369.17,347.63,343.02,344.36,345.30,348.50,353.74,364.21,366.76,377.79,399.98,424.37,398.76,382.06,382.97,387.84,382.24,381.49,391.31,401.04,389.41,392.51,373.85,389.29,388.19,376.16,386.48,406.64,422.24,399.76,400.99,425.89,L5
2003-10-16 21:50:55+00:00,484.06,367.07,356.94,355.93,353.47,349.62,381.99,373.33,353.62,352.50,348.78,351.82,351.45,354.73,366.21,362.97,375.68,402.06,426.91,408.30,392.34,393.72,392.62,370.65,382.92,396.99,415.24,394.30,398.09,379.08,385.58,382.53,369.49,383.64,403.06,427.73,403.83,398.50,427.78,L5
2003-10-23 21:57:12+00:00,466.65,366.86,353.57,356.87,353.60,343.65,371.58,358.95,340.39,344.88,344.30,344.44,346.42,350.21,366.21,362.97,375.68,402.06,426.91,408.30,392.34,393.72,392.62,370.65,382.92,396.99,415.24,394.30,398.09,379.08,385.58,382.53,369.49,383.64,403.06,427.73,403.83,398.50,427.78,L5
2003-11-09 22:01:30+00:00,455.79,366.38,351.93,354.75,353.83,343.56,372.27,359.13,340.39,344.88,344.30,342.96,345.76,349.71,363.18,358.74,370.80,396.27,423.88,404.45,388.20,386.83,387.17,370.65,382.92,396.99,415.24,391.62,394.98,376.58,382.54,378.20,366.33,382.24,402.41,424.04,401.60,397.06,422.40,L7
2003-12-03 21:51:31+00:00,430.28,357.95,346.22,354.36,355.76,340.99,364.58,348.56,327.21,339.98,341.70,340.38,341.73,345.98,357.72,351.81,363.95,385.29,420.30,398.01,379.73,376.96,378.45,372.17,367.99,391.76,408.95,385.87,389.86,372.23,379.10,373.81,364.42,371.39,397.84,415.86,402.39,397.41,412.32,L5
2003-12-10 21:57:41+00:00,430.28,352.14,341.39,349.95,351.36,342.94,363.44,348.52,324.69,331.54,333.81,340.38,341.73,343.10,354.58,343.48,358.27,377.71,413.07,391.09,374.02,370.47,371.64,372.17,367.99,382.14,397.79,379.59,383.56,372.23,379.10,373.81,364.42,371.39,397.84,410.96,396.85,394.64,405.56,L5
2004-01-04 21:51:46+00:00,430.28,352.14,341.39,349.95,351.36,342.94,363.44,348.52,324.69,331.54,333.81,340.38,341.73,343.10,354.58,343.48,358.27,377.71,413.07,391.09,374.02,370.47,371.64,372.17,367.99,380.90,394.97,378.38,381.70,370.45,376.95,372.23,363.57,369.19,401.14,409.64,396.44,396.27,406.92,L5
2004-01-12 22:01:55+00:00,440.90,355.15,343.12,352.12,351.36,352.05,366.47,354.84,324.69,332.64,334.81,340.25,341.73,343.10,354.58,343.48,358.27,377.71,413.61,391.36,373.17,371.77,373.34,375.85,373.51,381.08,394.61,378.38,381.70,370.45,376.95,372.23,363.57,366.13,399.21,410.46,397.95,398.41,407.93,L7
2004-01-27 21:58:02+00:00,448.31,357.62,349.95,352.12,351.36,352.05,366.47,354.84,324.69,335.75,334.70,341.25,344.70,344.45,357.16,341.45,355.61,368.24,413.75,392.55,377.53,371.77,373.34,375.85,373.51,382.29,394.03,379.50,382.43,372.49,377.11,373.32,365.94,366.55,401.69,408.36,396.84,403.12,410.30,L5
2004-04-08 22:08:24+00:00,451.44,355.66,349.38,351.05,349.93,353.07,365.10,354.55,325.70,336.61,332.98,339.78,346.65,344.03,359.96,335.13,353.62,367.71,412.55,390.10,377.16,368.60,370.09,374.23,376.73,381.68,393.14,378.40,381.23,373.55,374.54,372.09,363.33,359.81,397.79,408.57,398.41,404.48,408.28,L7
2004-04-09 21:52:31+00:00,458.86,358.53,351.95,353.08,352.49,352.91,365.27,356.51,332.68,338.06,337.32,342.05,346.81,344.72,356.83,335.45,351.75,367.71,414.11,392.28,378.73,371.28,373.46,374.23,382.37,383.89,395.29,381.23,382.65,375.51,377.59,372.31,364.01,360.25,397.58,407.36,398.03,401.71,408.03,L5
2004-05-18 21:59:50+00:00,479.75,355.67,353.97,352.85,351.36,363.17,366.63,357.19,332.81,336.87,337.18,344.78,349.51,342.27,352.56,319.11,337.99,365.00,411.79,389.19,374.04,366.45,370.22,374.23,382.37,380.53,389.26,378.05,377.67,373.81,376.80,369.70,365.80,356.16,397.02,400.58,393.86,398.32,407.70,L5
2004-05-26 22:08:21+00:00,484.19,364.50,363.01,359.28,365.18,363.17,373.81,362.77,342.05,336.87,337.18,344.78,349.51,342.27,352.56,319.11,356.02,365.00,416.64,394.94,379.65,372.97,376.96,374.23,382.37,380.53,389.26,378.05,377.67,373.81,376.80,369.70,365.80,356.16,397.02,400.58,393.86,398.32,407.70,L7
2004-06-12 21:54:23+00:00,493.51,378.34,378.18,366.68,373.42,368.90,376.70,366.49,348.35,344.46,345.50,343.80,347.93,351.18,359.61,350.27,368.19,391.01,425.52,405.56,389.08,381.20,383.33,366.00,373.52,388.63,400.18,393.77,390.17,379.37,383.32,374.88,368.81,355.98,400.67,405.85,399.78,402.21,416.41,L5
2004-06-28 21:54:52+00:00,493.51,373.17,373.04,363.34,368.35,363.67,372.39,364.66,346.87,343.92,343.50,342.99,345.92,348.99,355.87,343.02,359.97,375.44,421.49,401.19,384.90,376.03,377.18,361.14,365.20,383.44,398.29,389.66,386.09,377.55,383.99,375.77,369.29,358.38,400.67,405.85,399.78,402.21,416.41,L5
2004-07-14 21:55:18+00:00,498.69,366.99,370.64,362.05,365.77,351.20,368.95,360.76,344.24,342.24,341.68,339.35,344.14,347.62,353.04,337.99,353.61,370.96,417.59,398.93,384.68,373.00,372.91,355.34,359.30,383.29,401.06,392.06,388.57,379.66,385.76,376.21,368.38,357.74,396.73,400.11,389.36,384.90,417.77,L5
2004-07-22 22:01:56+00:00,498.50,368.16,368.89,361.24,364.26,351.20,368.95,361.98,344.89,341.35,341.21,339.25,343.24,347.34,352.76,337.99,350.00,370.96,417.59,398.93,384.68,373.00,373.09,360.54,361.85,382.32,400.35,392.55,390.85,381.59,387.08,377.15,370.25,355.31,393.18,405.97,395.32,384.90,417.77,L7
2004-08-07 22:01:48+00:00,503.65,364.21,363.70,357.82,359.74,344.81,368.95,359.89,343.33,336.75,339.80,338.81,341.57,346.24,344.63,330.66,342.69,370.96,414.04,393.10,379.04,367.40,373.09,357.67,361.85,377.77,395.97,388.61,386.28,380.95,389.01,378.29,367.90,351.39,381.92,397.38,390.87,374.68,406.27,L7
2004-08-15 21:56:01+00:00,503.65,361.74,360.43,357.57,358.90,341.86,367.09,358.39,341.77,335.04,338.03,336.05,339.33,343.37,343.26,329.87,341.53,367.99,410.06,391.37,378.16,367.11,371.73,358.58,361.33,377.58,394.69,387.77,385.54,379.45,386.45,376.01,365.24,350.79,373.55,398.18,388.61,373.52,386.78,L5
2004-08-22 22:02:24+00:00,503.65,361.74,355.62,352.27,358.90,335.12,363.41,354.99,340.12,331.17,334.68,331.77,333.66,336.76,343.26,329.87,341.53,367.99,406.07,386.40,378.16,362.66,371.73,355.66,361.33,377.58,388.88,387.77,385.54,379.45,386.45,376.01,365.24,350.79,373.55,398.18,388.61,373.52,386.78,L5
2004-08-23 22:01:47+00:00,503.65,361.74,352.94,350.69,357.11,335.12,364.35,355.59,340.55,330.55,334.78,331.84,333.94,336.24,343.26,329.87,341.53,367.99,406.30,386.94,378.09,362.38,371.14,357.55,362.99,376.82,391.34,388.36,386.19,378.01,385.36,374.72,365.24,350.79,373.55,398.18,388.61,373.52,386.78,L7
