,dates,per0205-0000,per0205-0001,per0205-0002,per0205-0003,per0205-0004,per0205-0005,per0205-0006,per0205-0007,per0205-0008,per0205-0009,per0205-0010,per0205-0011,per0205-0012,per0205-0013,per0205-0014,per0205-0015,per0205-0016,per0205-0017,per0205-0018,per0205-0019,per0205-0020,per0205-0021,per0205-0022,per0205-0023,per0205-0024,per0205-0025,per0205-0026,per0205-0027,per0205-0028,per0205-0029,per0205-0030,per0205-0031,per0205-0032,per0205-0033
0,1984-05-08 14:32:57+00:00,206.09876044626532,200.64695182620258,203.30841286466895,210.4576954785996,204.381458241777,203.8858711242772,197.9913746234018,,189.0468466561541,200.99914918573256,215.8820181889415,189.34038745955326,,176.72640535051937,173.9230405866148,161.1316747296079,156.4370845793157,162.50114208607232,174.40767616505806,181.42057660670474,166.8812884441875,165.45746209890456,174.570279539732,159.5060356959346,156.6482077143477,177.74865492504526,194.44777558258258,181.8102213886539,170.10259136770367,176.66150190756852,176.96493380204694,167.16957142086025,189.19698570586564,182.27018463572395
1,1984-12-02 14:35:30+00:00,188.33453073069703,185.41867973936303,195.01895201842095,198.73769267747167,203.73531360903124,202.4256451445307,204.0893654866901,221.53954798349662,212.49768279797343,196.03720593902716,185.30431420398034,208.95076038244653,215.17293729370417,202.05060465767812,174.38162118006355,166.90908229424068,174.78022447916356,190.98498950810458,168.42305700469592,181.20467939439686,174.31091524907808,160.43095956821654,168.95175405686442,164.99756704911428,187.3041733503053,186.2250074741476,187.24986355800922,182.8153806986448,174.81122346032677,177.0620290076376,183.6723466796166,199.5547713933794,197.00140900017405,183.66146059359053
2,1985-01-03 14:35:49+00:00,210.7408995929953,191.73171566859205,188.17217304620291,214.4324447636286,230.37527146793207,207.9864855177909,201.33691596961276,229.69923253742573,220.1190970969731,190.0902823570842,193.57688550077918,230.5314414777526,220.65014742456793,225.85291889019155,194.31933175988627,164.9553825022425,196.03000710387195,209.9400574901868,177.77951325397328,192.95655976973615,174.49792991545613,167.43693871549348,176.29352000099033,181.70654066574886,195.03338322376456,201.09072736518664,202.19168832114494,207.84686005580207,177.36126822660307,191.2212489855372,208.0917527504557,208.5737509405008,204.20718760431848,198.40795730518855
3,1985-03-24 14:35:57+00:00,209.12786192291685,202.53964895755354,204.21211363808908,188.45611492763737,195.48421067860207,203.6523272712034,227.86400356420543,239.3985008641847,204.57109133154384,187.232111478859,193.28803767627596,190.1420037764417,189.22241387935546,202.3369994968058,193.56726499444454,192.72644599288904,165.1425571800042,171.45078331572978,179.2917013493586,165.74885082090324,167.74124760123945,159.84238593618878,171.1174873118504,180.42818929618684,169.66084243494856,174.6486876048383,176.631325597854,177.70336146449097,178.62260659133258,186.68807616356185,191.61529551505066,188.2917556784631,191.7793564404716,184.49054613724897
4,1985-04-09 14:35:54+00:00,208.91817363953692,204.72318334710704,211.1440620973906,201.82370045946874,191.43305475397642,190.62439104375608,198.86586088668633,233.4392654849114,227.15549178014564,203.2840940533573,188.80075628787273,189.89859552519798,189.81441124536033,190.0043447833863,191.58539650616868,183.63771155918036,179.95421067194536,170.0571134127712,179.82227056250207,177.94839346328422,166.52498245573003,164.13793027014367,164.61446472812497,169.47275292802817,181.0768266281867,178.79927324514833,175.5846578822841,172.7104614779445,174.0575538774551,182.79874253262614,186.1490595094126,194.59883452347023,192.25829515177804,193.8609607449286
5,1987-12-11 14:34:02+00:00,214.35507387141357,213.85396947987627,186.38504333310578,197.8249267617971,215.6516124592685,196.15060961900417,211.38032203160995,225.27315280431677,200.4956444119979,186.76595504467085,214.70485375815346,199.1085800333305,193.21349558432755,180.2050446957293,188.1889578937554,199.11021083668308,192.19105817972127,189.91532604991184,,,,,,,,,164.11154939762895,189.90403948604623,167.80189282712368,181.5545084578631,183.85492878905114,191.33251734047502,165.55451722293247,179.68418211840125
6,1988-01-12 14:34:35+00:00,194.91758478042658,221.24962346612082,210.57541011745812,185.26708630680838,208.25320946641335,208.67945987338658,199.34994581650713,233.8162729075542,213.89045537561296,192.0749752306805,208.03200268500714,198.75551983619465,200.82661297976213,191.7092865199026,193.60970783254615,200.3943099380124,194.90846719013442,177.38109237658907,179.3609586335286,176.98663927010597,152.3516744860627,165.01435028541056,192.2729505056998,188.26613780001443,186.4581941929082,183.91423068879573,171.51287989097887,183.1481629260605,,185.53406465253494,,,,
7,1988-03-16 14:35:30+00:00,224.5350798218544,217.54507787784794,214.68892044311121,206.61743535596577,200.7830136328013,202.1196837898136,202.84611897850223,206.95872797918068,208.07421938764833,209.1360175381801,194.6465810694574,178.04794725891728,193.37377861346053,198.2770070715943,200.7957224493615,196.8191989099824,179.37634731715707,180.92366473157952,182.74313762454835,160.66732690605093,150.30473155115504,164.90579771438775,176.19121451706755,172.28466904244715,170.9787258905804,183.857617316709,185.62411141346394,168.074254015971,176.9828623647569,187.70677955908434,189.8016249805625,185.65823791322933,181.38487073085167,173.5313058418248
8,1988-04-17 14:35:41+00:00,208.58519930288128,220.00726899449685,217.84390630311017,216.50943547844219,209.57355074323888,192.9407016179388,196.7078817258014,200.90826659775354,199.56261693193525,204.5709372887316,183.69879478762238,197.91274191866228,208.6180330813327,206.36765287436097,209.2549758705774,197.48831373236487,159.16608898702202,150.6088989949518,158.53309034562773,178.85984128090578,184.19815685418237,178.44402377188607,182.14624683797177,172.03681408699123,161.25727304501615,169.33281156218678,177.6953180631235,184.92468857854846,184.20310566232038,181.88970376672265,186.01736337648742,182.78598934803773,174.26029235656836,169.68584692620112
9,1988-05-03 14:35:49+00:00,203.17190260267358,199.7595202652272,214.16430093807884,210.3478860436466,217.61830398073693,198.78473660985918,181.42599326438395,179.53730093879435,198.1477172205353,211.6116940683558,190.2902302265573,182.5241409274068,195.9778869303366,206.23601100994125,205.2949952753064,203.47079302123475,164.14401712391222,138.07216753137487,151.97616229746777,190.67924972372643,180.18693050484447,169.4653916600695,182.40741668698197,166.89751776325826,150.0676086025645,151.21868720109754,174.45660296956032,175.97718916535348,188.50059133766416,173.27071822725574,177.66536778018434,185.60866905671557,178.6173153298491,161.93652341327203
