,dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
0,1999-08-17 22:10:26+00:00,207.92580260452024,172.73045435258985,167.2414502400032,148.92256102441235,137.95027437160664,150.50478631649295,150.3255506025841,137.965087423625,151.5958629628239,157.99276136814703,144.4530839289531,142.8119072243432,150.7857773566844,145.14245669762286,149.17683137512336,142.1041045579301,127.7107727447812,122.62473739651514,122.73158807770483,121.6558989145106,124.62611494253878,139.75608722747168,132.5616804143424,137.008072762451,140.76282633102326,125.68118928841336,126.65920627106365,115.77416632886158,126.82496010485899,139.5871802171354,132.7896134421731,131.93809831470548,132.39887125813033,133.9918893639205,132.51284415890387,137.5020292704558,134.43537077672647,142.21050044969746,138.7777837390429,149.88023960341187,149.57135300948005,147.84163482268272,148.9251805478531,156.20622811899312,142.66519355738325,144.12068161917546,,,,,,,169.75816337409245,,186.76098660811698,185.1799242435259,184.20119813312718,179.28741802618563
1,1999-10-04 22:10:38+00:00,245.85350209340191,,,,161.0690340485563,170.66415450031758,164.7004852645499,162.98959478381568,183.34525235567273,179.01345814111676,154.7688076604852,158.6081320799244,165.57354910767606,159.87611546933684,165.41421154178312,143.88556608126396,141.26393162270668,144.6960148362529,148.03329955514985,134.51335597823189,138.95764453578664,158.5100508914382,150.73204261441555,150.75943667546966,156.70830618319306,151.08714251325753,147.2212260393924,143.89940655474237,156.26189710278175,166.1465114379321,156.3712474221528,156.48491260099033,157.90928728537642,164.21144994700916,167.81949697482992,175.2856696256414,166.81049097154033,171.23021873830706,164.09502870851233,173.92953656042408,175.2901771725553,174.25162951076976,177.02417394853524,184.69335077195493,177.72094943874413,178.10943417222705,180.35064035425063,183.58640517167754,180.34132502089955,175.19757455988508,175.13554119535524,186.8906617098695,205.85161650675872,215.81149557728784,210.13548349619236,209.5443051350988,215.8935448334373,204.55017511356402
2,2000-03-28 22:10:07+00:00,227.08328005360812,186.1611109383265,172.05975558097114,159.52336595469535,153.49204909737415,164.91956916842372,161.22010282883895,163.35538018957845,168.9519014097667,167.11335202443183,162.48620129182473,155.79552685742254,160.3502859137672,151.96279041681993,155.1481833352509,144.17672670454323,142.2632721101107,143.60737320918616,144.21107206902252,145.97854442886157,148.34155257089074,158.17586658687975,142.14146762894416,137.6925871571668,141.78544460130257,139.2051734251868,142.94138550496376,141.30416976850853,146.0219611840152,152.92344392227034,151.04624979123867,145.86493035601097,140.37999919589905,144.71631481757214,161.33174306292176,173.79758777660612,171.6618623866941,166.25457526349953,156.3628270219452,162.19706973644563,176.522915862343,166.47704618167285,166.3857757190797,165.87485347141973,154.8280994517246,160.96571065592843,156.73558796741708,161.36386202302035,155.34156464946528,158.08087649313583,160.59898652395108,183.16196536353883,201.50018989451678,207.30485627076445,207.0668724755029,204.14237199284364,210.22715549324124,206.91811520365792
3,2000-04-29 22:09:53+00:00,253.7535450279042,,181.22656348435063,169.47425561777607,161.79860086349228,167.1479962821794,163.46967722031025,166.52920096906615,173.7963844180507,168.73296386450653,169.90635467111866,161.8096499083451,167.40217073034313,147.66887419067788,158.83909314244715,153.95077767742663,144.1477286792244,143.13762145300456,145.63869696257944,154.3975674909579,152.06945246157528,151.34221756424415,137.32805717215655,135.51005594027913,137.29271001112787,129.55945231092196,134.16729240661016,128.26635457680038,141.61012647807135,156.28655561731875,,,,153.3463240892659,153.8942097836897,162.87440580187706,162.4831781997192,168.27359578879762,161.36093498477206,172.00206633205727,179.83565107537345,175.42103052530945,164.2318718531022,169.41301839671237,167.20685532241336,169.1292683382717,165.2290921711146,168.0664676347409,170.82042208431366,,,,,,,,,
4,2000-05-15 22:09:42+00:00,,,,157.74163926397097,151.18081935072075,154.0796117998428,150.38454892605785,155.1987151082622,165.71158434277652,157.9541655707337,155.8162672916959,153.32910766515306,157.1632175593293,139.78045596913086,141.68232224640846,136.42987898741688,132.53123553632255,133.1154511025343,136.6252333390289,140.70776483140702,145.9248219637122,145.86679437038754,131.29794326663108,131.8740357992764,,,,132.20769708027626,142.99834369488366,151.42555163233246,131.12323298918005,135.16791514585606,121.5548527301873,139.25101828576905,143.10385412741772,146.7742070889288,151.86899959990518,155.01071371740852,149.38437015047174,157.0928588108149,159.7798936908005,153.5458070821466,154.68140768339958,159.51072338046936,153.75818635814517,151.68614845744509,147.36642940318694,149.07749741249796,153.01558321913524,151.4625338596814,147.77842960495548,163.6574037608599,187.78750422790455,193.41444808429014,187.7936706875185,192.0100491063661,186.20634280787925,185.51513773944401
5,2000-08-19 22:08:38+00:00,168.13474293918796,162.24598382489296,152.4932224638387,130.13504644729264,120.17303412044075,127.88639346968233,122.75073738721765,124.44446528688442,136.2375664790605,136.09903516735304,114.3974979080146,110.15358510350151,122.26015750253129,113.06051191856385,118.1357911317173,103.09242182667606,94.88614579261285,99.40204381756313,104.91355380979861,103.11834145435174,109.57080916858762,123.51044977658941,116.25087007415799,117.5040593434089,124.28876989180527,120.51940086702866,111.00096828654841,101.07891653237112,112.83803936422092,117.97536065402494,114.43668356714853,111.9696859672907,110.61524032836085,109.51530005009096,110.41716289948575,115.19887272038198,112.43726412208787,120.71265321984936,120.06072783303196,122.31841930889108,126.03372441076597,122.78693840250433,126.65045303207978,134.83840187392502,126.32529496023565,122.83423355854006,118.12511269396256,120.16324921271433,112.0710310573161,106.02874356538778,102.92226059476044,118.84614136827196,135.1754476600412,153.63207640217578,158.23585065281515,164.30398980865846,160.7202855307624,159.53374702978536
6,2000-09-04 22:08:22+00:00,200.96389154107095,167.64093852328625,152.73916248876637,148.73069610958237,128.83850414796478,143.0013867390654,140.41058134518858,141.46018465983343,164.58060852002598,151.0307126126209,131.4423854408345,128.8989946554955,139.96097635170565,130.92711990674576,134.76552313266734,121.76363423194765,109.31962373607543,109.94159336615402,111.78989667601854,124.57306719147267,127.62560084726759,147.30254904255003,135.99418735556378,129.19593948665215,123.56504065679906,120.98580619544333,118.30098901400805,112.72027997014546,126.57596878159711,138.41163722504567,130.49928843559766,128.1309308328834,126.20912144885156,125.3625243975436,126.28997396916805,134.83169208928106,118.2345386342605,134.79337675668907,126.42677955126094,141.67935522883386,138.20487315085566,141.60799228617225,148.49347250695274,148.31021611424055,140.97345155067453,145.0408487761212,140.27584711239686,137.2580790652573,143.45010240552773,133.4673065697822,121.04234191052959,130.0075225091228,155.01405167475116,171.08692838541361,167.1949465464172,174.09277863534666,176.1488010278822,170.75850450473789
7,2000-09-20 22:08:03+00:00,224.71634193972213,175.35736304882738,157.45632473452105,148.89217373709351,141.71176820136293,153.9955759130545,149.3240280607876,154.1660861823798,164.71492203670832,153.1007590976974,140.66968850113042,142.62458249387282,144.20841510721417,132.40404906230046,144.15170930502305,138.54010891182816,127.70485345245199,116.25732826018336,118.0551262139713,131.56456692631426,140.15559271289865,152.7012000559377,140.22731898948223,142.44870782028468,135.23582733114915,130.8734683253927,130.54718264732043,118.3257157908686,135.55061350528447,144.95103331578179,137.16922082872932,137.51785642913813,131.340836433419,138.47590693045223,140.17743059584743,151.88807901407984,150.2472974933896,163.43804526381805,153.84402220611975,155.5345045762304,161.4372223001688,154.73039443165197,164.1798069165311,168.42670082683713,162.14475408675418,157.97856202671994,160.50677285350685,159.32705663649313,155.5693109164211,149.21230105717302,141.00718297199063,154.33742368331156,175.59454209627705,183.55858940009512,178.74158595346995,189.3881910115814,187.16048545528486,182.17724277603023
8,2000-10-06 22:07:59+00:00,244.6846651491572,,,164.50376444459238,151.46471310013203,168.08592571453664,155.24919676327232,160.1388684628924,174.65737172821076,169.5351615064522,150.65915554361015,144.48279408737466,152.1160114089172,142.68659462030544,151.60939681639633,146.77408738355552,135.12774300792884,139.25374825519458,137.61227712859005,143.94822035695907,148.84281967329144,155.75689466351912,144.4642243069138,150.34054174296188,145.94743108524597,142.16032786984195,141.01098437934678,,,,,,,,,,,,152.94241382850504,161.55525863025042,164.92115394506004,159.4797458151753,170.27902251604021,178.13483940890183,166.23362498291476,163.3541089898323,162.74862071478458,159.92131244972578,165.5234867812682,150.79242895788659,150.03662009103414,157.89310469911408,189.55470249568504,201.38686914369737,208.42238342151973,199.09283188660294,205.59140938894666,195.38061707246715
9,2000-10-22 22:07:50+00:00,,,,,,,,,,,,,,,,,,130.24172276466703,133.6263676179871,138.4626428996117,143.86556481900726,155.78917383209102,142.90730507576293,137.43244750877827,140.15813598408107,131.05020837215153,131.56822636907268,121.94095910062703,142.45440524831753,147.65507948320464,140.31955653010948,138.45564381772326,135.40289899512172,139.01019638905973,140.46947908611733,145.055217678413,134.35490488580172,142.52214334946794,143.46118071193118,150.5079312613467,159.17410858213225,158.0757241362478,161.78788933719767,167.21265186695007,158.93628858931862,156.4430841348469,152.28442595144784,153.1879304352245,150.09529617357117,144.75842869443431,143.74116456840662,159.50586847693518,172.5952796652101,190.6111525617199,208.65315671366147,200.77347444705842,209.73933727637626,203.1582751050742
