,dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
0,1999-08-17 22:10:26+00:00,215.70884311537267,175.32480118954066,170.23492735956182,152.46030671116344,141.19320791779515,153.74771986268146,153.10520792788853,141.2080209698135,154.8387965090124,160.98623848770566,147.44656104851174,145.80538434390184,153.77925447624304,148.1359338171815,152.170308494682,145.09758167748873,130.49043007008564,125.21908423346595,125.32593491465563,124.43555623981504,127.6195920620974,142.74956434703032,135.34133773964683,139.78773008775545,143.35717316797408,128.27553612536417,129.09140643070504,118.063295890877,129.1140896668744,142.01938037677678,135.38396027912393,134.37029847434687,134.68800082014576,136.58623620087133,135.1071909958547,140.28168659576025,137.97311646347757,145.45343399588597,142.0207172852314,152.47458644036269,152.16569984643087,150.43598165963354,151.35738070749449,158.6384282786345,145.09739371702463,146.16885017466294,,,,,,,171.92011907155145,,188.70674673583008,187.125684371239,186.36315383058619,181.88176486313645
1,1999-10-04 22:10:38+00:00,215.82606945894736,,,,148.5576037842002,158.1527242359615,153.97640218081614,150.4781645194596,170.83382209131665,167.46444558940345,143.2197951087719,147.05911952821108,154.02453655596275,148.32710291762353,153.8651989900698,132.33655352955066,130.5398485389729,134.68687062476806,138.024155343665,123.78927289449811,127.40863198407334,146.9610383397249,140.00795953068177,140.03535359173588,146.6991619717082,141.07799830177268,137.83765334112536,135.06780872107927,147.43029926911865,156.76293873966506,146.36210321066795,147.10133990272328,149.07768945171333,154.2023057355243,157.81035276334507,164.56158654190762,153.16165795587915,158.71878847395098,151.58359844415625,163.92039234893923,165.28103296107045,164.2424852992849,167.6406012502682,175.30977807368788,168.33737674047708,170.20747821579164,171.51904252058753,174.2028324734105,170.3321808094147,165.18843034840023,165.7519684970882,178.9887057534341,197.510662997188,208.3046374186742,202.6286253375787,202.03744697648514,207.55259132386658,194.54103090207917
2,2000-03-28 22:10:07+00:00,215.63319610352806,182.3444162882998,167.65587713863266,154.3187823410226,148.72118078484078,160.14870085589035,157.13078713238178,158.5845118770451,164.18103309723332,162.70947358209335,158.08232284948625,151.39164841508406,155.94640747142873,147.55891197448145,150.74430489291242,139.77284826220475,138.17395641365354,139.7906785591595,140.39437741899584,141.8892287324044,143.93767412855226,153.77198814454127,138.052151932487,133.60327146070964,137.9687499512759,135.38847877516014,139.36323427056374,137.936498018485,142.65428943399166,149.3452926878703,147.229555141212,142.28677912161095,137.0123274458755,140.89962016754546,157.51504841289508,169.70827208014896,166.45727877302136,161.48370695096617,151.59195870941184,158.38037508641895,172.70622121231634,162.66035153164617,162.80762448467968,162.2967022370197,151.24994821732457,157.95253066906525,153.36791621739354,157.78571078862032,151.5248699994386,154.26418184310916,157.02083528955106,180.14878537667565,198.31961101949454,204.44233528324443,204.20435148798288,201.27985100532362,207.046576618219,203.10142055363124
3,2000-04-29 22:09:53+00:00,230.6850043783174,,172.35404784989416,158.9885553225093,152.18670892616444,157.53610434485157,155.23091270260068,156.9173090317383,164.18449248072287,159.86044823005005,161.0338390366622,152.93713427388863,158.52965509588665,138.7963585562214,149.96657750799068,145.07826204297015,135.90896416151483,135.44810790314227,137.94918341271716,146.15880297324833,143.1969368271188,142.46970192978767,129.08929265444698,127.27129142256955,129.60319646126558,121.86993876105967,126.95837345361427,121.48148967986307,134.82526158113404,149.07763666432288,,,,145.6568105394036,146.2046962338274,154.6356412841675,151.99747790445244,158.66170385146978,151.74904304744422,164.31255278219498,172.14613752551116,167.73151697544716,157.02295290010633,162.2040994437165,159.9979363694175,163.05859974627515,158.44422727417728,160.85754868174502,163.13090853445138,,,,,,,,,
4,2000-05-15 22:09:42+00:00,,,,151.0870707162425,145.08079818196964,147.9795906310917,145.15595935284261,149.0986939395111,159.6115631740254,152.32337679957882,150.18547852054104,147.6983188939982,151.53242878817443,134.149667197976,136.0515334752536,130.79909021626202,127.30264596310732,128.2354341675334,131.745216404028,135.4791752581918,140.29403319255732,140.23600559923267,126.06935369341585,126.64544622606118,,,,127.90179978468724,138.69244639929465,146.85053575576913,126.24321605417917,130.59289926929273,117.24895543459829,134.37100135076815,138.22383719241682,141.54561751571356,145.2144310521767,148.9106925486574,143.28434898172063,152.212841875814,154.8998767557996,148.6657901471457,150.10639180683626,154.93570750390603,149.18317048158184,147.83350350876017,143.06053210759794,144.50248153593463,148.13556628413434,146.5825169246805,143.20341372839215,159.80475881217498,183.72082344873715,189.7544353830395,184.13365798626785,188.35003640511545,182.13966202871185,180.63512080444312
5,2000-08-19 22:08:38+00:00,195.4059830219056,171.33639718579883,162.98216095719164,142.53106466670974,131.5360508215731,139.24941017081468,132.49046598818825,135.80748198801678,147.60058318019284,146.58797366070598,124.88643640136755,120.64252359685446,132.74909599588423,123.5494504119168,128.62472962507024,113.581360320029,104.62587439358344,108.49245717846901,114.0039671707045,112.85807005532233,120.05974766194056,133.99938826994236,125.99059867512858,127.24378794437949,133.37918325271116,129.60981422793455,119.52323081239768,109.09986949787631,120.8589923297261,126.49762317987421,123.52709692805442,120.49194849313997,118.63619329386604,118.60571341099684,119.50757626039163,124.93860132135258,124.83328234150498,132.0756699209817,131.4237445341643,131.40883266979696,135.12413777167185,131.87735176341022,135.17271555792905,143.3606643997743,134.84755748608492,130.01087568557102,126.14606565946775,128.6855117385636,121.16144441822199,115.11915692629367,111.44452312060972,126.02278349530292,142.75079212746274,160.4498864228552,165.05366067349456,171.12179982933787,168.29562999818395,168.62416039069123
6,2000-09-04 22:08:22+00:00,205.91389457093874,169.29093953324218,154.6430098079463,150.980697486795,130.9010054104097,145.06388800151032,142.17843957014136,143.52268592227836,166.6431097824709,152.93455993180083,133.34623276001443,130.80284197467543,141.86482367088558,132.8309672259257,136.66937045184727,123.66748155112757,111.08748196102822,111.59159437610995,113.43989768597447,126.34092541642546,129.5294481664475,149.20639636172996,137.76204558051657,130.96379771160494,125.21504166675498,122.63580720539926,119.84786496084173,114.17616321422422,128.03185202567587,139.95851317187936,132.1492894455536,129.6778067797171,127.66500469293032,127.01252540749952,127.93997497912397,136.59955031423385,120.48454001147314,136.855878019134,128.48928081370585,143.32935623878979,139.8548741608116,143.25799329612818,150.04034845378644,149.85709206107424,142.52032749750822,146.3434811524022,141.73173035647562,138.804955012091,145.10010341548366,135.11730757973814,122.58921785736327,131.3101548854038,156.3890525163811,172.32442914288058,168.43244730388417,175.33027939281362,177.52380186951214,172.40850551469381
7,2000-09-20 22:08:03+00:00,225.11012212522928,175.4886231106631,157.6077786520238,149.07116473050587,141.87584327865758,154.15965099034915,149.4646638413259,154.33016125967444,164.87899711400297,153.25221301520014,140.82114241863317,142.77603641137557,144.35986902471691,132.5555029798032,144.3031632225258,138.6915628293309,127.84548923299026,116.38858832201907,118.18638627580702,131.70520270685253,140.3070466304014,152.85265397344045,140.3679547700205,142.58934360082296,135.36708739298487,131.00472838722843,130.6702389552914,118.44153349248836,135.66643120690424,145.07408962375277,137.30048089056504,137.64091273710912,131.45665413503878,138.60716699228794,140.30869065768314,152.0287147946181,150.42628848680195,163.6021203411127,154.0080972834144,155.66576463806612,161.56848236200452,154.8616544934877,164.3028632245021,168.54975713480812,162.26781039472516,158.0821883913271,160.6225905551266,159.4501129444641,155.70057097825682,149.34356111900874,141.13023927996161,154.4410500479187,175.70392548114015,183.6570344464719,178.84003099984673,189.48663605795818,187.26986884014795,182.30850283786594
8,2000-10-06 22:07:59+00:00,228.26573808826535,,,157.04061578055064,144.6234934914271,161.2447061058317,149.38529424152523,153.29764885418746,167.81615211950583,163.22018955995534,144.3441835971133,138.1678221408778,145.80103946242033,136.3716226738086,145.29442486989947,140.45911543705867,129.26384048618175,133.78077256823062,132.1393014416261,138.08431783521198,142.5278477267946,149.44192271702227,138.6003217851667,144.47663922121478,140.474455398282,136.687352182878,135.88006967281808,,,,,,,,,,,,146.1011942198001,156.08228294328646,159.44817825809608,154.00677012821134,165.14810780951152,173.00392470237313,161.10271027638606,159.03333871065024,157.91952452040462,154.79039774319708,160.05051109430423,145.31945327092262,144.90570538450544,153.57233441993202,184.99388942321508,197.2821373784744,204.31765165629676,194.98810012137997,201.0305963164767,189.90764138550318
9,2000-10-22 22:07:50+00:00,,,,,,,,,,,,,,,,,,120.2222273539278,123.60687220724789,127.72746924524824,132.30460857584663,144.2282175889304,132.17213142139948,126.69727385441482,130.13864057334183,121.0307129614123,122.17494942150465,113.10022785585713,133.61367400354763,138.26180253563663,130.30006111937024,129.06236687015524,126.56216775035182,128.9907009783205,130.4499836753781,134.32004402404954,120.69195659843004,129.9977740860439,130.93681144850714,140.48843585060746,149.154613171393,148.05622872550856,152.39461238962966,157.81937491938206,149.5430116417506,148.53295617900017,143.44369470667795,143.7946534876565,140.07580076283193,134.73893328369508,134.3478876208386,151.59574052108843,164.24570015626074,183.0965310036655,201.13853515560706,193.258852889004,201.38975776742691,193.13877969433497
