dates,satname,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080
2007-10-30 21:44:02+00:00,L7,376.53,374.31,372.22,374.05,374.64,374.95,388.78,386.04,395.57,398.97,402.68,388.36,381.43,374.94,363.77,352.23,350.66,339.31,334.93,335.40,332.06,326.61,326.76,323.03,319.88,319.42,323.96,321.38,326.90,331.59,332.19,336.31,334.75,336.56,342.00,340.46,346.78,345.91,354.32,355.08,365.03,367.94,378.08,383.41,374.72,369.58,360.15,359.55,349.68,348.14,349.20,340.81,334.27,333.12,327.75,326.82,327.44,331.31,326.91,319.94,323.54,320.78,318.68,320.75,323.49,326.34,329.53,332.32,335.25,336.42,339.64,349.76,353.11,358.86,366.21,375.04,375.23,377.94,372.38,360.46,352.02
2008-01-02 21:44:25+00:00,L7,392.42,385.15,386.84,386.56,390.14,396.95,401.22,406.96,414.76,421.92,422.76,413.42,398.70,391.27,379.36,377.31,363.95,365.99,360.14,348.32,339.09,340.31,341.69,341.07,340.98,343.07,347.02,348.94,347.35,353.38,352.52,354.87,360.31,353.51,363.53,365.66,372.18,370.09,373.10,382.05,383.98,387.23,396.05,396.62,388.14,381.22,380.35,368.04,368.27,359.79,354.46,355.43,353.49,345.22,344.34,342.32,338.85,335.14,333.81,331.13,325.64,330.45,331.91,335.87,332.46,334.54,341.10,343.79,351.42,355.55,361.24,364.89,369.87,370.86,381.23,382.60,381.49,387.29,385.70,378.53,382.94
2008-04-23 21:44:10+00:00,L7,363.41,362.69,356.21,360.61,364.20,,,,,,,,,,,,355.71,,,428.79,412.38,,319.53,323.57,318.37,316.56,324.02,323.19,326.83,330.48,331.01,336.55,337.75,339.49,339.05,334.85,349.32,347.78,358.21,355.48,353.14,366.25,377.05,377.58,373.08,359.63,359.61,357.03,352.15,345.97,342.54,340.39,335.71,337.05,332.26,331.42,328.95,332.98,323.92,324.08,323.67,320.98,319.05,319.62,326.32,328.86,333.14,339.53,342.16,347.79,346.39,347.94,351.61,358.82,364.66,361.13,364.96,369.51,374.12,377.75,375.81
2008-07-12 21:43:29+00:00,L7,402.14,398.87,394.95,395.73,395.45,398.90,404.15,409.56,420.81,428.17,432.32,420.23,413.94,405.44,397.15,385.95,379.15,369.56,365.35,356.31,353.47,350.90,350.32,348.96,350.20,348.43,353.38,354.48,359.89,362.58,360.97,363.56,361.32,362.31,370.36,369.33,374.73,377.07,385.90,385.26,398.51,399.68,409.13,409.47,407.24,402.44,390.97,388.50,384.13,378.39,376.71,366.59,362.18,356.67,350.45,354.11,356.56,354.74,353.85,353.58,354.61,359.79,356.57,354.61,355.12,356.85,356.66,355.28,357.36,362.26,,,,,,,,,,,
2008-09-14 21:42:59+00:00,L7,392.27,381.88,378.39,377.43,373.41,374.57,389.63,400.13,410.07,415.52,420.75,412.88,408.70,392.95,381.01,373.05,364.02,360.20,354.20,348.44,340.99,340.41,337.60,331.83,333.60,333.87,333.94,334.27,341.31,343.31,348.45,347.91,352.93,352.85,353.20,359.66,364.82,367.82,365.13,371.06,374.48,384.98,387.07,391.05,386.13,378.54,371.93,366.00,361.07,358.15,353.63,353.51,347.90,342.99,342.52,342.43,342.25,342.32,343.00,344.73,331.75,332.12,337.00,337.14,334.66,337.72,339.40,341.09,347.39,350.33,356.77,359.94,365.00,379.36,387.71,395.74,393.53,393.18,390.47,382.08,381.65
2008-09-30 21:42:49+00:00,L7,379.65,368.95,365.52,362.32,361.10,368.21,378.04,386.54,399.69,406.80,414.17,405.38,391.96,381.81,361.91,355.91,350.24,346.02,339.28,337.05,331.97,323.97,324.53,326.15,323.46,323.01,326.94,327.15,329.16,329.96,331.09,337.68,337.50,343.78,345.88,349.78,350.28,351.55,359.27,363.15,365.43,373.86,381.22,381.61,373.12,368.26,359.99,358.79,352.77,347.50,346.13,337.73,335.43,335.98,332.28,327.60,328.94,326.62,327.38,326.00,324.74,325.87,323.69,323.51,326.18,327.00,328.29,332.69,338.30,335.81,344.31,349.84,353.73,366.15,373.54,380.48,379.19,376.38,373.36,368.65,363.11
2008-11-17 21:43:15+00:00,L7,366.54,366.48,357.05,356.43,355.66,358.69,360.03,371.70,382.52,389.29,393.94,386.61,380.84,376.47,363.41,349.31,337.93,329.83,330.48,322.41,318.27,319.19,314.66,313.22,315.90,314.49,316.61,319.12,320.33,325.58,320.35,321.76,329.54,329.85,335.60,333.95,336.49,343.42,349.84,346.14,348.12,361.21,370.75,369.53,366.53,356.72,353.21,345.82,339.19,338.43,329.65,328.88,326.85,322.18,321.68,318.03,318.43,318.24,313.94,315.89,314.87,316.01,312.47,315.41,318.44,322.16,323.44,323.18,326.78,327.82,331.82,332.13,339.60,351.90,358.81,366.82,366.75,364.97,354.89,353.96,347.03
2008-12-03 21:43:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.76,345.79,353.38,351.65,361.30,363.21,366.66,373.93,385.24,386.41,389.05,381.31,378.44,371.49,361.67,356.70,350.02,347.82,342.65,339.58,338.20,340.85,334.90,335.07,334.05,332.04,329.82,329.74,329.20,327.23,330.17,330.42,329.79,335.83,335.16,341.06,344.13,355.73,359.33,363.31,371.27,381.26,388.60,387.29,378.67,374.17,376.83,378.46
2009-01-04 21:43:42+00:00,L7,364.61,361.53,355.02,353.67,358.85,367.09,373.53,375.53,387.80,394.92,407.10,392.71,385.30,376.98,364.55,357.68,346.44,343.09,337.54,330.19,323.63,318.43,315.86,323.08,322.92,326.79,324.55,323.46,330.00,330.91,333.44,333.67,335.64,338.05,342.94,344.99,351.77,351.02,354.86,356.84,365.81,370.48,380.48,378.30,374.20,369.06,357.66,359.23,351.11,348.67,347.03,339.24,333.91,333.33,327.59,331.40,329.09,327.53,328.21,320.55,319.69,324.09,323.39,322.71,324.51,324.90,327.36,330.15,335.54,346.48,349.73,350.24,353.71,367.53,372.55,381.23,378.20,377.12,374.92,376.21,375.50
2009-02-05 21:43:52+00:00,L7,371.56,369.72,369.44,376.40,386.21,390.85,399.56,403.84,410.60,418.82,423.87,411.74,402.08,393.18,376.25,370.58,362.34,362.36,351.38,346.39,335.56,330.61,331.93,341.25,340.88,342.92,348.27,349.27,348.28,348.18,347.33,348.96,353.57,350.39,350.91,358.76,360.48,362.79,364.57,372.33,379.08,392.39,409.72,395.47,378.39,376.58,373.15,381.97,373.61,366.32,356.35,347.50,341.98,346.87,363.98,360.69,352.51,342.62,347.08,338.78,340.77,339.91,345.24,341.89,346.65,347.29,352.16,354.78,358.71,360.16,364.79,373.31,374.76,381.54,390.13,394.72,395.26,394.53,387.56,388.63,399.68
2009-03-09 21:44:11+00:00,L7,,,,,,,,,,414.56,418.71,405.00,395.65,389.72,371.61,366.34,359.63,347.22,348.02,337.56,332.74,334.78,333.68,330.56,327.87,336.16,333.82,339.54,337.67,333.66,340.40,341.71,344.36,348.97,351.77,359.58,362.66,364.64,362.39,376.86,385.07,387.52,393.57,392.06,385.67,380.86,375.54,376.16,373.38,366.99,351.28,339.22,346.55,351.55,360.08,361.02,350.97,339.14,337.21,332.81,334.81,339.87,341.74,344.81,339.16,334.69,337.25,342.48,347.34,352.60,354.83,362.31,365.27,373.10,382.82,395.17,400.44,395.66,386.56,384.57,383.67
2009-03-25 21:44:18+00:00,L7,382.79,373.51,372.45,371.75,374.51,388.80,399.30,410.12,416.63,423.12,428.15,416.78,403.39,396.17,386.45,378.00,370.06,368.14,360.27,354.30,351.99,350.05,347.44,351.48,351.06,350.05,350.69,343.72,344.96,351.47,348.99,344.99,356.19,358.29,361.68,362.89,371.31,381.30,389.55,386.06,400.53,403.43,408.31,410.01,397.76,390.76,391.47,391.15,384.84,380.05,372.25,359.30,361.81,366.95,364.04,357.78,361.96,362.89,348.23,347.36,348.36,347.23,352.68,352.69,353.76,356.17,358.13,359.20,360.55,367.63,373.55,378.36,381.63,395.18,406.31,409.94,409.54,408.04,402.52,392.76,400.91
2009-04-10 21:44:23+00:00,L7,366.45,352.77,351.65,353.47,362.95,369.42,389.11,394.18,401.41,410.37,417.50,408.35,395.86,391.92,368.36,361.68,356.16,347.35,340.94,344.48,333.55,327.23,331.31,333.34,330.67,329.19,329.90,327.55,328.21,330.49,331.37,337.17,340.65,346.33,347.99,350.12,352.72,363.70,367.73,372.79,374.16,386.55,384.21,390.93,384.65,378.23,369.48,365.08,357.57,351.01,351.64,347.62,342.36,345.32,344.43,336.34,332.81,334.38,330.67,327.53,335.99,334.41,331.39,326.02,330.05,332.12,335.37,338.49,340.77,346.06,345.96,345.13,354.35,374.36,380.58,380.63,376.63,380.80,385.50,386.52,381.73
2009-04-26 21:44:27+00:00,L7,360.98,365.90,361.42,365.94,369.65,379.35,383.92,388.01,390.16,399.66,399.27,396.35,390.10,379.65,378.79,366.40,355.15,346.88,344.45,341.72,333.77,325.59,327.95,331.05,324.80,325.80,326.93,336.17,338.60,337.01,333.76,341.80,345.22,347.87,340.71,344.38,349.42,353.72,361.25,359.68,372.04,380.40,385.12,391.42,385.48,380.73,374.16,363.39,358.54,351.72,350.64,344.66,342.37,341.79,345.46,339.99,336.23,336.98,336.25,331.11,332.22,333.80,331.48,329.69,324.63,330.20,333.92,337.35,345.23,347.38,352.73,356.46,366.69,371.17,372.61,374.72,375.78,374.45,375.83,372.81,372.24
2009-05-12 21:44:30+00:00,L7,346.43,345.42,345.87,349.65,357.22,362.60,367.73,376.10,383.61,395.66,397.63,390.19,382.70,371.31,362.25,355.29,356.71,344.95,338.04,332.36,328.67,321.94,327.83,322.48,320.53,317.17,323.28,321.48,320.28,327.32,324.86,331.39,332.05,334.80,338.39,340.38,345.61,348.86,357.21,353.32,351.91,366.67,378.15,386.27,375.81,370.69,360.17,360.33,353.92,347.78,342.50,337.50,338.59,337.25,333.69,327.05,330.05,333.55,328.41,328.98,326.97,328.91,329.50,324.88,325.04,324.88,328.94,333.19,331.91,339.43,341.87,,353.31,358.73,363.77,371.13,376.05,374.57,371.57,360.91,358.17
2009-05-28 21:44:31+00:00,L7,349.05,346.27,345.78,347.21,351.62,362.92,371.01,376.99,385.67,389.48,397.97,388.64,378.26,370.31,361.93,348.90,339.53,338.38,337.27,327.12,324.25,319.63,317.42,320.82,320.05,314.99,321.51,320.64,318.50,320.68,319.65,329.24,331.55,336.84,340.41,336.66,344.95,348.65,355.98,352.82,352.18,363.97,378.75,373.61,372.24,368.25,359.61,359.59,353.86,345.04,343.63,336.22,334.87,331.17,328.27,325.17,328.45,323.94,319.01,327.91,325.06,325.36,320.24,325.44,323.75,325.25,321.69,321.72,330.34,330.14,336.44,,341.11,363.76,367.83,366.74,361.96,363.29,364.20,364.91,370.39
2009-09-01 21:44:14+00:00,L7,390.51,389.46,388.47,389.22,394.92,397.33,401.03,405.64,408.17,416.34,418.96,405.88,395.31,396.09,385.21,370.38,354.61,351.44,351.16,345.94,335.05,333.50,338.41,337.28,334.96,331.19,329.88,326.43,333.38,336.55,346.01,338.89,335.27,343.22,350.42,358.16,360.18,362.90,366.75,378.51,381.79,369.80,379.34,391.25,387.67,380.49,380.27,362.11,353.42,358.89,358.62,355.26,353.10,343.67,343.01,343.17,343.35,337.05,324.85,326.87,327.69,327.53,324.18,327.55,327.69,329.84,333.90,330.57,330.05,338.25,336.91,344.64,351.62,352.01,345.31,348.86,347.33,350.62,358.70,368.39,371.63
2009-11-20 21:44:45+00:00,L7,,,,377.10,371.31,375.35,381.61,391.44,403.58,408.91,414.13,405.50,389.58,379.31,369.94,361.13,354.67,347.32,338.45,335.97,326.16,322.26,318.17,323.24,320.37,319.36,317.83,319.52,321.55,325.81,328.26,331.14,331.80,335.65,339.16,344.61,341.36,343.11,353.56,355.05,360.87,363.15,375.78,379.91,373.14,364.06,357.75,354.30,347.67,344.62,342.57,338.52,334.51,332.79,325.97,324.92,323.60,323.36,319.35,318.59,318.95,317.70,314.06,314.17,315.15,314.72,319.07,317.50,319.80,323.92,326.90,332.02,330.81,340.09,342.75,344.12,343.28,341.71,340.91,345.03,345.95
2009-12-06 21:44:55+00:00,L7,367.00,366.30,371.56,371.15,371.24,368.66,380.89,381.38,397.09,399.43,411.94,400.19,384.82,378.00,366.79,354.63,354.97,345.32,337.36,323.94,327.49,323.16,322.21,320.33,318.59,316.03,312.71,318.97,319.41,323.53,320.42,322.36,328.23,329.63,334.14,331.28,335.37,343.02,343.08,351.12,354.63,363.85,373.15,375.29,371.36,359.90,357.11,351.36,342.79,345.39,335.99,329.31,331.05,326.66,320.66,319.72,317.04,321.63,315.54,316.43,311.62,308.93,309.61,310.71,309.48,303.86,307.07,310.39,316.83,318.34,317.07,318.12,323.04,339.00,337.37,330.91,334.99,340.36,340.73,347.34,343.92
2009-12-22 21:45:12+00:00,L7,384.64,383.28,385.87,384.18,387.56,390.73,398.99,402.84,409.38,416.27,419.88,408.01,398.44,389.48,388.42,374.74,363.64,352.47,352.28,345.56,338.59,331.66,336.12,332.04,332.93,330.45,328.90,328.57,331.13,330.47,331.51,338.13,338.51,345.09,344.23,347.32,351.80,357.78,360.37,365.14,369.99,383.52,388.90,389.98,380.04,378.24,368.56,362.76,361.79,357.59,351.97,350.68,341.16,340.16,334.86,331.85,329.77,330.73,325.96,319.97,318.74,318.21,315.24,318.97,321.41,321.57,320.72,316.58,320.61,328.28,331.48,336.06,341.33,348.79,349.59,348.63,349.87,349.20,352.76,355.74,353.74
2010-02-08 21:45:54+00:00,L7,397.57,396.51,397.56,404.73,405.33,410.09,413.99,420.89,419.31,429.31,434.30,425.27,412.26,401.24,393.14,385.24,380.52,375.09,368.45,364.70,359.20,349.31,343.80,339.81,341.47,342.02,337.42,339.18,339.13,343.34,350.78,347.43,355.16,350.75,351.04,357.01,362.71,362.74,362.71,373.77,377.97,385.88,389.23,396.04,388.12,381.12,373.85,367.35,367.88,357.89,350.51,342.42,334.68,333.72,331.19,326.47,325.80,333.22,329.21,324.11,325.03,325.47,322.09,320.63,319.42,320.57,321.10,326.54,324.06,331.80,339.45,347.58,356.75,360.10,366.83,369.77,363.69,357.03,360.85,359.93,362.53
2010-03-12 21:46:11+00:00,L7,406.53,404.37,406.80,411.13,415.47,421.07,425.91,431.99,437.04,444.27,448.46,436.43,420.29,412.47,412.30,406.67,391.88,379.15,372.03,371.26,363.01,355.49,355.66,355.89,350.16,348.37,348.94,351.68,350.24,355.33,355.70,360.85,364.11,363.04,369.78,364.90,373.06,369.23,375.23,388.49,396.38,399.37,408.92,402.74,402.56,387.58,384.64,375.44,369.30,366.71,356.99,356.58,350.72,344.07,341.88,338.27,334.16,334.30,332.44,325.93,325.81,327.37,324.69,322.27,327.41,329.38,332.76,335.05,333.71,346.38,352.96,359.19,364.69,363.85,378.99,387.17,381.04,372.05,367.33,363.58,359.58
2010-04-29 21:46:15+00:00,L7,390.72,394.82,391.21,391.98,404.42,404.66,410.24,410.92,414.10,426.11,428.41,414.29,406.64,404.60,394.99,387.92,378.86,373.70,361.57,355.37,349.34,343.08,338.97,334.23,335.32,338.77,337.07,345.09,341.52,340.91,346.83,344.96,349.40,350.76,346.50,349.37,350.21,354.17,363.68,371.24,378.74,384.32,388.77,392.21,378.54,371.91,368.42,363.15,360.12,347.01,343.20,333.82,333.26,336.79,342.06,333.74,332.96,330.94,327.37,320.12,322.58,316.66,313.21,313.91,316.51,318.41,320.87,319.45,323.98,326.79,338.97,341.37,348.56,352.51,358.14,360.22,358.77,349.88,343.64,349.84,350.09
2010-06-16 21:46:12+00:00,L7,390.49,379.86,378.52,381.43,386.03,389.33,386.27,399.36,403.73,414.08,418.54,414.00,411.51,394.70,388.56,376.54,365.98,353.67,354.27,345.67,338.10,327.02,329.49,328.91,328.82,333.04,330.57,329.15,334.69,333.75,332.27,340.61,334.77,334.48,339.93,338.16,350.03,349.14,359.34,359.59,366.46,373.12,380.83,383.16,374.26,362.77,359.23,358.48,351.70,343.28,338.52,338.58,331.33,328.42,323.60,324.52,325.99,323.89,311.43,311.56,304.94,310.27,310.21,310.05,313.43,318.97,322.96,321.56,323.34,330.65,331.70,,344.81,349.27,349.59,356.49,356.77,349.38,339.27,341.03,343.95
2010-07-02 21:46:16+00:00,L7,392.48,386.25,387.23,387.02,390.69,393.92,399.48,407.42,415.80,420.10,428.06,414.15,409.22,406.17,393.66,382.62,373.67,370.84,362.42,352.95,348.96,342.10,340.45,334.62,334.94,336.91,334.52,330.10,336.54,338.99,346.08,338.81,335.30,348.76,355.43,356.05,351.01,362.60,364.83,373.94,372.22,378.66,385.51,393.18,376.11,378.29,366.19,363.66,362.65,349.06,349.21,339.72,335.38,330.78,327.39,327.69,329.47,326.52,326.38,320.15,323.80,314.83,317.04,314.59,317.82,321.75,318.86,323.55,325.51,331.45,336.07,338.64,344.80,351.03,356.05,363.01,361.00,361.91,351.91,343.58,346.68
2010-07-18 21:46:17+00:00,L7,390.09,386.71,379.39,379.68,380.81,374.73,384.17,386.87,401.91,415.14,420.90,407.99,399.56,384.97,385.90,369.93,363.76,351.83,341.12,340.36,331.78,323.56,334.84,331.95,334.06,323.99,329.28,332.05,337.53,323.46,323.24,322.32,330.79,327.85,337.09,348.52,351.43,353.79,356.79,352.46,364.64,368.68,376.46,374.48,371.55,366.00,358.96,354.04,342.42,348.77,345.86,338.97,336.31,331.28,325.68,325.48,310.68,306.77,301.52,302.00,309.48,306.01,307.03,315.21,314.23,315.91,314.34,317.82,320.54,,,,,,,,,,,,
2010-08-19 21:46:18+00:00,L7,390.29,396.49,403.70,392.72,384.48,385.75,396.58,405.32,414.73,421.29,430.46,414.58,402.70,391.95,392.31,379.71,368.52,365.45,353.78,348.24,345.56,349.07,338.54,333.72,333.11,338.23,342.49,346.57,341.71,339.30,342.68,345.72,345.79,350.63,345.04,352.38,354.28,360.65,359.50,365.28,369.94,370.36,382.48,385.61,380.03,380.08,360.79,359.09,357.46,353.27,350.39,342.38,340.93,340.43,331.34,325.86,330.83,315.79,318.03,321.78,325.35,328.96,322.99,320.53,316.90,319.44,319.96,318.81,325.00,333.81,341.60,345.07,349.10,352.67,355.22,366.67,368.44,353.73,357.95,367.44,371.44
2010-09-04 21:46:21+00:00,L7,419.82,412.90,407.09,404.49,407.29,404.85,407.82,418.36,425.90,430.40,435.13,428.98,419.43,411.80,402.83,397.05,386.56,378.09,366.23,350.89,342.10,339.20,339.82,336.73,339.96,346.59,352.99,350.10,348.07,348.42,350.97,352.36,347.80,349.81,352.54,358.26,360.27,363.37,363.73,378.01,382.34,384.65,386.49,392.64,387.95,380.47,372.89,364.31,360.19,352.10,351.07,341.31,342.94,343.67,345.04,340.57,332.36,334.11,336.40,334.27,325.09,327.09,326.64,325.02,319.83,323.95,326.30,332.30,330.00,343.16,346.59,353.52,364.02,359.84,362.82,364.43,375.00,372.07,370.91,378.45,380.07
2010-10-06 21:46:21+00:00,L7,421.15,405.67,400.55,400.65,409.29,416.56,411.93,429.63,433.85,444.23,450.64,441.19,431.52,422.09,414.83,403.73,394.67,381.60,383.13,371.19,366.28,364.80,357.94,359.00,352.46,353.29,354.43,349.98,347.06,344.06,345.42,344.20,350.24,353.71,366.02,372.69,374.39,380.41,381.07,385.90,390.11,392.10,395.80,400.12,389.95,390.22,387.87,378.97,373.85,366.31,357.48,356.94,348.65,346.13,338.80,335.59,336.69,340.00,339.76,337.33,327.89,336.12,336.42,337.24,336.51,335.56,335.25,336.42,344.75,348.43,345.44,348.09,357.15,368.44,368.45,370.59,376.13,376.36,382.48,381.83,374.18
2010-10-22 21:46:31+00:00,L7,402.90,400.57,393.30,391.97,399.96,404.59,403.32,407.60,418.92,428.09,433.79,420.39,394.27,398.89,393.30,383.49,367.65,364.33,359.67,347.50,337.77,334.67,336.35,333.87,336.35,338.39,338.18,336.13,336.59,337.26,338.34,338.65,342.79,346.09,347.49,353.81,354.63,362.13,364.75,366.86,368.83,374.17,383.22,391.68,378.84,374.76,370.69,361.88,358.21,348.23,345.36,340.17,334.88,327.45,323.78,329.68,,,,,,,,,,319.87,319.68,,,,,,,,,,,139.27,210.93,369.72,365.58
2010-12-09 21:47:03+00:00,L7,391.27,387.92,387.46,384.96,388.68,391.84,395.45,396.96,407.27,410.16,414.60,399.69,392.27,383.23,379.34,368.66,360.04,349.83,348.50,333.57,328.53,321.38,320.12,317.96,321.32,320.37,331.26,326.48,329.73,328.93,324.81,328.41,330.63,332.41,333.94,333.25,332.08,338.73,349.37,355.87,365.02,370.97,380.77,381.02,373.21,365.16,354.86,344.94,337.51,329.57,322.90,321.47,320.37,322.38,323.59,322.35,321.90,317.67,313.63,316.56,312.37,308.54,309.52,308.95,305.94,305.48,303.43,309.95,313.12,317.77,317.85,,330.87,333.08,340.02,341.51,344.70,350.84,347.41,345.20,342.28
2011-01-02 21:43:59+00:00,L5,411.43,421.86,420.60,406.93,406.64,400.69,407.07,416.81,,,,,,,,,,,,,,344.19,346.93,350.29,346.76,342.23,343.77,345.96,346.66,339.55,335.01,336.48,333.19,339.06,344.41,350.22,362.16,363.67,372.46,380.10,383.21,391.80,397.55,393.38,383.32,377.43,371.87,358.93,351.98,345.35,349.28,349.90,343.47,341.11,339.91,335.00,331.93,327.93,329.72,328.17,329.19,327.16,320.55,319.77,326.63,321.97,324.19,324.95,323.82,328.74,332.23,327.41,337.66,342.77,347.97,357.68,362.14,357.97,367.27,374.23,375.00
2011-01-18 21:44:00+00:00,L5,411.89,414.08,400.02,401.09,407.42,407.32,398.99,405.57,426.75,437.02,439.30,425.77,408.55,403.42,398.50,382.96,370.16,358.04,355.40,346.20,340.03,340.82,346.49,351.17,348.33,345.70,346.90,346.59,336.79,336.34,339.04,336.71,337.69,336.61,342.54,359.35,365.40,364.90,368.34,374.41,377.81,386.27,387.63,386.56,381.21,372.37,361.32,357.54,359.13,355.24,346.03,347.63,340.79,338.53,338.59,333.06,323.97,323.98,325.50,325.72,321.05,319.43,322.09,330.25,327.78,321.55,321.95,322.95,326.88,327.31,323.44,330.37,339.90,343.35,352.30,356.92,357.53,366.79,370.20,374.75,369.24
2011-01-26 21:47:26+00:00,L7,382.77,373.12,376.31,381.60,387.39,390.76,397.00,395.51,405.45,413.72,416.26,402.40,389.22,379.36,366.42,364.17,351.14,344.57,337.00,335.32,332.72,324.83,319.15,318.51,318.74,314.63,319.96,318.59,314.20,322.72,321.95,323.60,324.97,324.85,329.90,333.13,334.56,340.24,344.22,349.79,347.76,357.15,370.77,369.63,363.77,353.13,353.02,343.85,338.19,330.69,321.62,322.46,320.05,317.26,315.53,311.15,305.82,306.64,308.85,306.31,304.90,301.68,304.70,303.56,299.70,296.41,296.28,293.93,300.03,304.13,311.85,316.24,325.13,328.24,339.59,347.72,348.11,346.08,346.04,348.80,344.47
2011-02-27 21:47:35+00:00,L7,402.20,397.71,403.80,401.24,406.21,413.57,415.41,417.72,431.07,438.70,442.45,427.46,406.40,405.20,396.74,387.74,373.11,361.04,355.86,350.65,343.44,346.68,348.01,346.03,343.94,342.39,331.83,329.30,338.68,337.53,340.09,338.44,339.09,346.29,358.30,360.01,359.13,361.55,367.74,377.21,374.78,380.53,386.07,393.16,379.07,370.80,361.33,363.76,358.04,348.14,347.92,348.76,343.67,340.75,341.96,334.53,331.64,332.63,328.20,321.17,324.11,321.36,319.46,320.93,319.15,321.36,319.60,317.86,321.78,325.60,330.08,337.57,345.93,351.95,362.34,372.81,374.55,370.03,371.43,371.60,367.10
2011-03-15 21:47:38+00:00,L7,401.90,394.26,401.12,407.62,398.20,404.38,410.99,416.32,417.07,,,,,,,,,136.93,,81.20,,,,,,344.21,339.12,336.31,332.12,339.44,349.31,348.77,340.03,346.44,356.81,348.57,365.25,365.31,368.76,375.10,376.01,385.21,389.70,390.14,380.39,372.62,364.71,364.10,355.83,356.32,351.53,349.74,347.77,342.67,335.91,332.48,338.07,332.64,332.23,324.39,326.97,327.32,326.80,327.35,318.83,327.48,329.63,326.72,333.59,332.89,344.06,344.39,346.04,358.71,369.27,372.74,369.52,367.23,372.31,377.68,382.22
2011-03-31 21:47:41+00:00,L7,398.92,396.64,395.65,399.55,406.35,406.33,409.12,407.71,412.67,420.15,429.36,419.32,405.18,387.62,381.32,378.41,370.42,367.64,357.35,349.11,339.38,343.86,341.93,333.21,329.15,335.83,336.40,335.96,341.06,339.72,343.35,343.16,341.92,349.17,349.94,357.55,363.35,363.03,362.74,370.65,373.32,385.46,394.36,398.30,385.02,377.17,359.45,359.13,355.34,349.13,347.76,345.21,340.47,339.17,337.17,337.69,332.29,330.54,326.19,321.60,323.30,319.55,318.67,320.41,323.22,325.20,324.31,326.39,327.97,333.35,338.92,346.87,353.30,355.20,359.38,363.67,361.57,369.59,379.79,383.69,376.60
2011-04-16 21:47:40+00:00,L7,407.20,399.54,398.50,404.19,409.03,417.99,415.72,420.25,436.68,443.78,446.18,434.63,424.60,411.35,399.09,393.33,383.24,380.34,371.55,355.09,350.67,352.59,355.69,350.05,348.58,344.67,350.81,345.99,341.37,343.60,354.50,352.88,355.31,349.70,355.49,364.24,376.89,378.53,378.34,380.27,379.77,386.54,395.42,403.22,402.86,379.33,371.48,369.63,369.10,357.52,351.70,355.74,352.46,343.83,345.58,338.40,333.61,334.79,331.70,326.76,325.85,326.56,329.43,324.00,327.32,327.17,332.02,339.24,341.81,339.32,341.50,348.60,357.59,358.03,359.08,365.56,374.71,378.02,387.67,391.58,389.58
2011-05-18 21:47:38+00:00,L7,395.86,392.27,379.44,382.19,385.07,386.23,394.10,403.83,411.18,420.00,426.06,416.57,399.92,396.26,384.92,377.71,365.83,356.03,348.43,346.38,337.87,329.71,334.17,331.89,333.40,336.74,332.07,332.40,338.43,332.97,340.03,334.37,334.68,338.40,339.54,342.64,349.80,350.48,360.03,361.42,369.01,368.87,378.32,377.32,372.56,366.75,358.19,352.60,345.52,342.32,338.28,328.79,331.09,324.82,322.31,321.08,319.47,317.23,312.72,317.12,312.26,308.88,307.99,309.89,314.58,322.14,333.41,331.55,325.80,325.40,334.10,337.96,344.43,350.07,353.08,362.60,357.85,352.77,356.03,351.61,344.75
