dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080,satname
2008-01-02 21:44:25+00:00,393.57,386.77,383.91,384.14,386.78,392.82,400.16,404.90,413.31,418.72,421.33,409.82,397.73,391.00,380.21,370.68,361.54,354.44,351.11,345.10,339.88,339.84,342.09,338.94,336.48,338.94,339.22,339.46,342.67,344.58,347.17,350.17,353.23,352.82,358.43,359.78,362.66,364.66,366.91,373.75,378.79,384.57,392.39,396.30,387.51,381.17,376.66,371.37,366.96,363.62,358.74,354.20,348.23,344.97,343.91,341.37,338.56,338.43,335.43,330.98,330.18,330.68,329.52,333.48,333.13,335.83,339.74,343.48,347.68,351.86,355.02,358.52,363.27,371.23,379.68,386.71,389.51,388.38,386.67,377.79,372.70,L7
2008-04-23 21:44:10+00:00,385.45,382.05,379.76,381.74,384.33,393.29,402.33,403.10,412.50,417.04,419.32,407.49,396.66,389.10,378.17,371.37,362.77,357.72,354.14,346.94,341.07,339.46,336.53,335.77,331.55,333.55,337.20,337.72,340.24,344.48,345.77,347.72,350.82,349.19,354.74,354.19,363.29,361.79,367.88,372.20,374.58,381.01,390.93,392.42,385.85,376.69,373.90,367.54,363.90,358.50,355.93,352.74,348.36,345.01,341.98,340.07,338.29,339.69,334.76,331.60,330.28,330.62,329.76,332.61,335.42,337.11,341.79,345.75,350.14,354.59,356.29,361.40,364.74,368.85,376.70,379.47,381.09,384.79,385.40,381.25,380.54,L7
2008-07-12 21:43:29+00:00,383.77,381.78,376.58,379.17,380.82,391.57,396.82,402.96,413.48,421.57,425.72,413.63,407.34,399.44,390.55,379.35,368.18,364.48,358.75,351.23,347.97,344.90,335.83,337.08,334.93,333.39,339.39,339.65,344.18,347.28,346.89,350.70,350.36,351.65,355.52,352.99,362.93,363.33,372.80,371.37,376.73,383.87,393.99,394.35,391.06,381.86,376.19,373.51,369.04,363.08,360.52,354.39,349.85,347.68,342.25,343.59,343.57,344.68,339.71,339.65,339.89,341.21,338.63,338.01,341.72,343.75,345.80,348.31,350.66,356.02,354.79,356.34,359.25,365.82,371.66,368.77,373.36,377.15,383.45,388.25,387.81,L7
2008-09-14 21:42:59+00:00,383.72,378.92,374.29,375.70,375.46,378.74,388.89,397.64,407.44,414.64,419.34,409.36,404.12,392.65,381.88,372.30,364.63,359.34,352.57,346.84,341.23,339.11,333.82,332.97,332.63,330.95,335.57,335.50,340.86,343.79,344.81,347.91,348.85,349.88,352.39,352.61,360.96,362.22,368.08,368.38,373.38,381.64,389.08,390.88,386.82,378.39,372.17,368.84,363.78,358.84,355.63,351.50,346.60,343.75,339.74,340.84,340.77,341.53,338.44,338.98,335.01,335.81,335.72,335.12,336.48,339.14,341.07,343.30,346.97,351.24,351.88,354.24,358.58,369.34,376.44,378.71,379.55,381.62,382.62,380.29,379.16,L7
2008-09-30 21:42:49+00:00,383.25,376.99,372.66,372.91,372.43,375.97,386.01,394.61,405.60,412.70,418.28,408.70,400.73,389.64,375.89,367.50,361.45,355.41,348.81,344.09,338.70,334.67,332.00,331.72,330.69,329.47,333.80,333.87,338.39,340.75,341.88,345.71,346.47,348.77,351.22,352.40,358.79,360.06,366.29,367.62,371.89,380.19,387.62,389.02,383.89,376.31,369.62,366.75,361.53,356.50,353.75,348.56,344.31,342.26,338.38,337.98,338.27,338.26,336.13,336.19,332.86,333.78,333.17,332.72,334.46,336.61,338.37,341.15,345.30,347.94,350.02,353.44,357.57,368.83,376.03,379.91,380.09,380.48,380.28,377.24,374.76,L7
2008-11-17 21:43:15+00:00,386.65,380.55,375.48,374.48,372.90,376.59,384.46,393.33,404.77,411.30,416.64,407.62,400.21,390.39,377.22,367.41,358.96,352.44,348.68,342.09,337.30,334.85,333.13,331.27,331.75,331.30,333.75,334.98,338.90,341.48,341.56,343.69,346.55,348.32,352.49,354.53,357.93,361.31,366.16,367.90,372.99,381.28,388.39,389.14,384.61,377.72,370.38,365.90,360.64,356.97,352.88,348.03,344.44,340.68,338.08,336.77,337.77,336.71,335.77,336.28,332.62,334.68,333.66,334.02,335.10,337.28,338.30,339.41,343.81,345.55,348.30,351.30,356.41,369.14,376.69,384.65,383.82,381.81,377.35,373.23,369.65,L7
2008-12-03 21:43:27+00:00,386.65,380.55,375.48,374.48,372.90,376.59,384.46,393.33,404.77,411.30,416.64,407.62,400.21,390.39,377.22,367.41,358.96,352.44,348.68,342.09,337.30,334.85,333.13,331.27,331.75,331.30,333.75,334.98,338.90,341.48,341.56,343.69,346.55,350.31,353.22,356.58,358.95,363.59,367.47,370.19,375.45,384.35,390.28,391.20,386.23,379.93,372.88,366.96,362.13,357.86,354.15,349.23,345.75,342.26,340.92,338.47,339.30,338.25,337.10,337.06,333.94,335.65,334.45,335.53,336.70,338.06,340.08,340.84,345.54,347.80,353.01,356.16,360.73,372.05,380.20,388.23,387.54,383.62,379.72,377.69,375.92,L7
2009-01-04 21:43:42+00:00,383.58,378.08,372.72,371.65,371.43,376.03,383.61,390.97,402.71,409.22,415.94,405.84,398.43,388.80,375.89,366.66,357.46,351.49,347.65,340.63,335.57,332.65,330.87,330.72,330.85,331.60,332.84,333.77,338.21,340.37,341.14,342.55,345.46,349.10,352.41,355.65,358.76,362.50,366.20,369.07,374.85,383.04,389.64,389.95,385.22,379.03,371.34,366.50,361.30,357.33,353.96,348.57,344.78,341.68,339.69,338.20,338.51,337.37,336.52,335.21,332.40,334.63,333.51,334.39,335.78,336.87,338.96,340.06,344.87,348.69,353.55,356.18,360.41,372.14,379.67,387.92,386.87,383.41,380.10,378.90,377.55,L7
2009-02-05 21:43:52+00:00,376.97,371.76,367.13,367.29,369.09,373.93,382.20,389.39,400.18,406.91,413.81,403.70,395.62,385.95,371.27,363.15,353.73,349.72,344.42,338.31,331.62,328.19,326.76,328.78,328.67,330.06,331.48,332.33,335.49,337.12,337.97,339.31,343.51,346.81,348.84,353.52,356.01,359.75,362.34,366.51,371.24,381.46,389.38,387.29,380.05,374.39,368.01,365.11,359.18,354.95,350.20,345.02,341.04,339.71,341.58,338.96,337.50,335.02,335.06,332.42,329.79,330.99,331.29,331.90,333.96,334.91,337.85,339.61,344.73,347.94,353.96,357.56,361.47,372.49,380.19,387.72,386.80,383.93,379.71,378.68,379.14,L7
2009-03-09 21:44:11+00:00,376.97,371.76,367.13,367.29,369.09,373.93,382.20,389.39,400.18,406.32,412.76,402.05,393.75,384.88,369.46,361.81,353.16,347.86,343.15,336.75,330.25,327.60,326.04,327.38,327.20,329.21,330.43,331.83,334.15,334.99,336.51,338.38,341.95,345.78,347.80,352.79,355.36,358.85,361.02,366.21,371.62,380.73,388.37,386.52,379.25,373.86,367.48,365.35,359.60,355.07,348.76,342.59,340.23,339.95,342.63,340.66,337.97,334.15,333.91,331.02,329.17,330.80,331.33,332.15,332.92,333.28,336.16,338.42,343.50,346.83,352.48,356.64,360.56,371.24,379.24,387.33,387.15,384.15,378.91,377.53,377.51,L7
2009-03-25 21:44:18+00:00,375.34,370.35,366.21,366.43,369.58,377.04,384.40,391.63,401.76,407.79,414.19,402.90,393.07,385.60,370.56,362.84,354.33,349.34,344.36,337.88,332.25,329.38,327.88,330.84,330.25,332.10,333.38,333.59,334.94,336.52,336.80,338.03,342.68,346.70,349.17,353.42,356.46,360.95,364.65,368.55,375.51,383.53,391.58,389.38,381.08,375.76,370.44,369.09,363.17,358.37,351.59,343.59,342.39,343.53,345.87,343.01,340.94,337.25,334.82,331.55,331.69,333.12,333.72,334.54,335.84,336.09,339.01,341.18,345.55,349.49,355.05,359.45,363.09,373.64,382.04,389.51,389.61,386.43,380.82,379.27,380.50,L7
2009-04-10 21:44:23+00:00,372.61,367.03,363.35,364.57,369.86,377.19,386.53,393.07,402.02,408.31,414.68,403.33,393.65,387.22,371.57,363.73,355.26,349.51,344.57,339.07,332.46,329.87,328.95,331.97,331.41,333.07,333.82,333.59,334.73,336.55,336.78,337.90,343.14,347.02,349.42,353.41,356.75,362.62,365.81,369.86,376.70,385.29,391.95,390.66,382.67,377.13,371.74,369.94,363.80,358.81,352.32,344.94,343.32,344.81,347.55,344.20,341.44,338.30,335.23,331.71,333.25,334.28,334.77,334.84,336.33,336.76,339.96,341.95,345.85,350.89,355.23,358.72,363.13,374.77,382.99,389.48,389.19,387.01,382.50,381.75,383.08,L7
2009-04-26 21:44:27+00:00,371.34,367.50,363.69,365.46,370.49,378.22,386.76,392.83,400.71,407.59,412.99,402.85,393.66,386.61,373.12,364.63,355.67,349.53,345.07,339.84,333.07,329.72,329.32,332.31,330.83,332.54,333.23,334.43,335.75,337.04,336.86,338.82,343.91,347.50,348.74,352.73,356.29,361.96,365.61,369.09,376.57,385.13,391.55,391.16,383.47,377.99,372.49,369.50,363.59,358.38,352.56,345.36,343.65,344.84,347.74,344.09,341.20,338.55,335.77,332.05,333.49,334.63,334.77,334.65,335.37,336.39,339.66,341.82,346.22,350.95,355.37,358.88,363.98,374.69,382.07,388.05,387.96,385.85,382.16,381.19,382.37,L7
2009-05-12 21:44:30+00:00,369.18,365.75,362.54,364.60,369.99,377.39,385.44,391.70,399.66,407.20,412.17,402.37,393.39,385.70,372.86,364.56,356.72,349.80,345.29,339.75,333.44,329.75,330.23,332.08,330.33,331.72,332.83,333.81,334.81,336.74,336.46,338.68,343.42,346.90,348.48,352.34,356.08,361.48,365.49,368.42,374.81,384.05,391.04,391.51,383.60,378.07,372.10,369.29,363.50,358.18,352.42,345.46,344.07,344.89,347.16,343.08,340.85,338.88,335.84,332.60,333.58,334.88,335.07,334.54,335.31,336.09,339.44,341.84,345.61,350.76,354.85,358.88,363.68,373.73,380.85,387.05,387.62,385.48,382.07,380.16,381.08,L7
2009-05-28 21:44:31+00:00,366.08,362.26,360.33,362.68,368.81,377.39,386.41,391.91,399.51,406.75,412.20,402.15,392.59,384.50,372.20,364.03,356.52,350.51,345.66,339.98,333.79,329.37,330.10,332.60,330.51,331.31,333.08,333.57,334.15,335.74,335.90,339.28,343.24,347.33,348.63,352.22,356.60,361.64,365.82,368.70,374.83,383.94,391.50,391.58,383.81,378.96,372.39,370.47,364.70,358.49,353.55,345.86,344.54,345.50,347.47,343.49,341.58,339.13,336.02,333.55,334.36,335.54,335.55,335.23,335.43,336.01,338.83,341.26,345.58,350.55,354.94,360.16,363.47,374.70,381.50,386.66,386.66,384.91,382.64,380.85,383.07,L7
2009-09-01 21:44:14+00:00,368.22,364.41,363.13,365.06,370.67,378.92,387.54,393.81,399.80,407.11,411.26,401.68,391.70,385.10,373.60,363.94,356.05,349.26,345.82,340.56,334.36,330.47,332.09,332.51,330.05,329.31,330.92,330.87,331.73,333.95,335.09,337.95,340.83,345.26,347.42,350.40,355.35,360.62,365.91,368.67,374.04,379.85,386.86,390.87,384.27,378.65,373.04,368.33,362.30,357.44,353.02,345.77,345.75,345.46,345.65,341.58,340.62,338.35,332.17,331.87,333.09,333.95,333.11,333.10,332.11,333.39,335.69,337.66,340.97,346.02,348.98,352.94,359.22,369.83,374.25,378.25,378.33,378.28,377.94,375.95,377.09,L7
2009-11-20 21:44:45+00:00,372.23,370.31,369.57,377.47,378.91,384.83,390.85,397.02,405.44,410.58,416.02,405.67,393.38,387.05,378.03,365.80,354.33,350.07,347.96,340.70,333.21,330.28,330.33,332.26,329.17,327.51,327.43,327.35,329.63,332.40,336.97,337.14,338.02,343.29,348.48,352.14,354.50,357.22,363.49,368.42,370.61,371.31,383.62,386.74,383.35,376.08,371.54,363.39,357.32,355.18,353.94,349.00,346.49,341.03,338.08,336.24,336.95,333.27,326.22,329.61,328.62,328.68,324.64,328.05,328.49,328.94,330.55,328.93,332.40,337.07,339.08,339.83,346.33,356.68,356.69,358.39,356.52,357.02,360.90,366.53,370.75,L7
2009-12-06 21:44:55+00:00,383.31,382.44,384.57,386.86,386.86,388.15,395.55,399.75,410.65,415.16,421.94,410.79,396.84,390.77,380.91,368.98,360.53,353.36,349.26,340.62,335.34,332.61,333.20,333.25,329.59,329.13,325.47,327.94,331.08,334.41,338.50,335.75,338.07,341.94,347.54,351.62,352.57,356.61,360.24,369.26,372.70,372.53,383.02,388.45,384.32,374.45,371.98,361.70,354.89,356.57,352.66,347.96,346.49,340.67,336.81,335.57,334.30,333.65,326.21,326.93,325.20,324.35,322.25,324.41,325.14,323.07,326.95,326.42,329.16,334.54,333.89,338.53,341.46,349.48,347.59,347.60,348.80,350.53,354.48,362.25,363.74,L7
2009-12-22 21:45:12+00:00,387.98,386.94,389.23,389.36,390.20,391.96,399.58,403.38,413.50,418.29,424.28,412.94,400.09,393.03,385.64,373.27,363.68,355.33,352.86,344.04,338.53,334.96,336.78,335.54,332.46,332.31,328.52,330.69,333.68,335.80,339.60,338.38,340.77,345.11,349.30,353.39,355.23,359.75,362.65,371.40,374.87,378.13,387.34,391.42,386.10,377.99,373.97,364.34,359.47,359.67,355.34,351.49,348.00,343.13,339.17,337.23,335.75,335.51,328.74,327.78,325.96,325.41,323.09,325.90,327.38,325.55,328.24,326.81,329.87,336.14,336.14,340.76,344.01,351.68,350.46,350.44,351.92,352.79,357.22,364.19,365.31,L7
2010-02-08 21:45:54+00:00,388.71,387.66,389.64,391.10,391.89,394.25,401.12,405.68,413.33,419.29,425.08,414.21,401.32,393.59,385.94,374.46,366.05,358.36,354.78,347.25,341.66,336.74,336.98,335.30,333.40,333.05,329.38,331.30,333.68,336.31,340.64,339.33,342.56,345.23,348.56,352.92,355.52,359.15,361.66,370.54,374.29,378.48,386.52,391.26,385.31,377.52,372.75,363.94,359.95,358.12,353.17,348.48,344.14,340.16,336.38,333.99,332.67,333.96,327.74,325.96,324.77,324.33,321.80,323.65,324.45,323.35,325.61,325.56,327.51,333.94,335.60,340.92,345.47,352.36,352.74,353.22,353.07,352.55,356.61,361.84,363.04,L7
2010-03-12 21:46:11+00:00,392.71,391.39,394.23,395.48,396.00,399.00,406.10,410.95,419.10,424.88,430.98,420.32,406.32,396.86,391.36,381.72,373.50,363.90,358.95,352.32,347.26,341.14,340.43,339.02,336.44,336.49,333.19,336.35,337.05,340.06,342.57,343.72,348.32,349.20,352.43,354.26,358.10,360.42,363.36,372.54,377.21,384.39,392.44,393.55,388.28,378.94,373.62,366.61,363.13,359.68,352.85,348.74,343.66,340.24,336.15,333.01,330.84,333.41,329.26,325.77,324.40,324.30,321.90,322.59,324.40,323.26,325.38,326.45,328.24,335.57,338.81,343.83,348.09,354.73,359.47,360.88,359.81,356.83,358.34,360.87,360.63,L7
2010-04-29 21:46:15+00:00,392.36,392.12,393.67,394.93,397.44,399.98,406.83,410.98,418.31,425.12,430.59,419.35,406.41,398.18,392.00,382.79,374.42,365.56,359.42,352.85,347.63,341.49,340.22,338.26,336.28,336.90,333.86,337.83,337.83,340.23,343.32,343.95,348.53,349.49,351.47,353.48,356.82,359.41,363.44,372.36,377.50,384.41,391.86,393.36,386.69,377.80,372.79,366.06,362.66,357.60,351.27,346.29,341.96,339.70,337.17,333.16,331.22,333.03,328.98,324.86,324.12,323.06,320.48,321.18,323.12,322.49,324.67,325.32,327.56,334.14,338.87,343.46,348.19,354.39,359.28,360.80,359.67,355.70,355.93,359.08,358.92,L7
2010-06-16 21:46:12+00:00,396.12,393.90,394.12,396.82,401.89,405.31,409.21,415.12,418.84,427.93,431.84,421.52,411.75,402.24,397.40,388.14,377.78,368.29,363.64,357.99,351.25,343.06,342.73,339.92,339.11,340.45,338.06,340.48,341.09,342.36,345.34,347.76,350.13,350.42,352.04,353.27,359.48,360.53,365.87,373.78,379.83,387.16,393.25,394.57,386.62,378.07,372.86,367.04,364.08,356.42,350.16,346.34,340.15,338.38,336.64,332.71,331.48,332.36,327.03,322.08,321.02,321.34,318.83,319.09,321.77,323.70,325.60,325.76,327.06,334.91,340.83,345.05,352.97,356.50,362.23,366.20,363.95,357.25,354.90,356.42,356.72,L7
2010-07-02 21:46:16+00:00,397.02,393.83,393.73,396.72,401.85,405.28,408.64,415.44,419.46,428.09,432.87,422.15,413.30,405.04,397.85,389.12,379.28,371.50,365.07,359.00,352.82,344.60,342.99,339.89,339.08,341.14,338.72,340.24,341.62,343.56,347.65,347.47,348.95,350.66,353.74,354.42,358.72,360.90,366.26,374.87,379.67,385.59,391.97,394.67,385.24,377.53,371.79,366.72,363.65,354.11,349.01,343.54,338.39,335.96,334.54,331.34,330.88,330.97,326.57,321.57,321.53,320.12,318.65,317.61,320.38,323.14,324.63,326.55,327.44,334.88,341.15,344.94,353.12,356.45,363.02,368.53,365.57,359.25,354.06,353.24,354.45,L7
2010-07-18 21:46:17+00:00,397.02,393.79,392.49,395.03,399.49,401.33,405.71,411.71,417.68,426.97,431.91,420.82,412.05,402.63,396.89,386.95,377.56,369.02,362.11,356.69,350.18,342.03,342.67,339.51,338.98,339.32,337.94,339.81,341.88,341.07,344.62,344.02,346.86,347.72,351.90,354.47,358.54,360.75,365.54,372.28,378.20,383.81,390.42,392.24,383.99,376.55,370.68,365.46,361.14,354.25,349.52,343.81,339.08,336.12,334.10,331.30,328.45,327.88,323.33,319.25,320.38,318.71,317.65,318.24,320.50,322.96,323.95,326.13,327.32,334.88,341.15,344.94,353.12,356.45,363.02,368.53,365.57,359.25,354.06,353.24,354.45,L7
2010-08-19 21:46:18+00:00,395.62,393.60,393.32,392.84,395.83,397.09,402.62,408.95,416.73,425.46,431.11,418.87,410.29,400.93,396.59,385.86,375.42,367.29,359.50,353.82,347.77,341.84,341.62,338.34,337.47,338.52,338.66,340.89,342.16,340.26,343.10,343.62,345.15,347.56,350.75,353.53,356.97,360.23,364.87,370.68,376.70,381.05,389.13,390.35,382.47,376.23,368.34,363.95,359.24,353.32,349.33,343.64,339.95,337.08,333.96,331.05,329.14,324.82,321.32,318.71,320.30,319.14,317.65,318.06,319.90,322.61,323.59,324.67,327.31,335.06,341.38,344.07,351.41,354.80,360.53,367.73,366.32,358.41,353.26,354.49,355.95,L7
2010-09-04 21:46:21+00:00,397.90,395.18,394.12,393.33,396.30,397.03,402.19,409.23,416.87,425.11,430.62,419.26,410.54,401.52,396.42,386.41,376.13,368.02,359.40,352.59,346.07,340.50,340.31,337.15,337.07,338.61,339.89,341.25,342.04,340.55,343.17,344.11,344.57,347.00,350.04,353.15,356.38,359.62,363.82,370.56,376.45,380.51,387.69,389.72,382.20,375.87,367.93,363.12,358.32,352.09,348.52,342.25,339.32,337.06,334.48,331.45,328.64,325.19,322.51,319.97,320.10,319.31,317.97,318.00,318.72,321.74,322.92,324.71,326.64,335.04,341.02,344.48,352.39,354.61,359.88,366.06,366.54,359.56,354.83,356.94,358.21,L7
2010-10-06 21:46:21+00:00,399.29,394.67,392.53,391.14,394.71,395.68,399.50,408.27,415.72,424.48,430.31,419.31,411.51,402.33,396.15,385.36,376.00,367.88,360.36,352.10,346.02,341.26,340.01,337.02,336.95,338.69,340.19,340.43,341.02,338.41,341.07,341.28,342.01,345.14,348.94,353.63,355.95,360.59,364.13,369.49,374.92,378.84,385.19,388.77,379.77,375.68,367.76,363.10,358.34,351.40,347.96,341.67,338.40,336.79,333.42,330.49,328.43,325.43,322.98,321.03,319.88,319.99,319.08,319.51,319.32,322.00,322.65,324.27,327.59,334.56,339.03,341.38,350.47,354.77,357.52,362.63,364.98,359.62,356.54,359.07,359.59,L7
2010-10-22 21:46:31+00:00,399.05,394.71,391.93,390.55,394.67,396.10,399.28,407.56,415.42,424.31,430.12,418.82,408.73,401.33,395.17,384.50,374.44,366.96,359.65,351.04,344.46,339.87,338.93,336.06,336.43,338.03,339.46,339.33,339.90,337.75,340.10,340.51,341.54,344.74,348.19,353.03,355.16,360.16,363.69,368.46,373.54,377.63,384.32,388.57,379.03,374.99,367.50,362.43,357.70,350.38,347.01,340.86,337.34,335.05,331.59,329.82,328.43,325.43,322.98,321.03,319.88,319.99,319.08,319.51,319.32,321.11,321.65,324.27,327.59,334.56,339.03,341.38,350.47,354.77,357.52,362.63,364.98,359.62,356.54,359.70,359.43,L7
2010-12-09 21:47:03+00:00,400.98,395.71,393.32,391.53,394.57,396.36,399.29,407.49,416.43,423.99,430.06,418.67,408.61,400.18,394.89,383.77,373.48,365.26,359.69,349.60,343.26,338.68,338.24,335.55,335.88,337.40,340.02,338.52,339.94,337.65,339.03,339.63,340.72,343.84,348.14,352.69,354.56,359.90,363.30,368.40,373.50,377.64,385.00,388.69,380.04,375.67,367.48,361.54,356.55,349.87,346.15,340.99,337.40,334.77,330.95,329.92,328.59,325.28,322.76,322.26,320.01,320.57,320.29,320.71,319.93,321.17,321.15,324.83,327.95,335.54,337.74,341.33,349.55,353.39,356.36,361.54,364.87,361.81,359.65,361.43,361.05,L7
2011-01-02 21:43:59+00:00,400.10,397.98,395.12,390.74,392.99,393.25,397.16,405.42,414.58,422.62,428.65,416.54,404.36,396.76,392.48,381.49,371.64,363.44,356.47,346.88,340.11,336.49,335.85,334.58,335.31,334.21,339.18,337.97,337.98,334.47,333.84,335.90,337.11,339.98,343.58,349.36,352.23,357.02,361.14,365.46,371.50,375.59,382.74,385.35,377.32,373.24,364.90,357.50,351.15,345.71,342.68,338.22,334.85,333.00,329.22,327.58,324.58,320.89,320.36,320.53,318.98,319.49,317.71,318.02,316.56,316.94,317.08,320.28,323.11,328.87,331.78,333.92,343.25,347.23,350.76,355.67,360.32,357.68,359.69,363.27,361.00,L5
2011-01-18 21:44:00+00:00,400.77,399.45,395.63,391.35,394.35,395.47,396.83,405.89,415.87,423.70,429.15,416.93,403.29,397.50,392.02,381.10,370.57,362.50,356.29,345.88,339.35,336.95,335.31,335.33,335.78,335.11,340.00,338.05,335.88,334.48,333.90,336.38,336.10,339.40,342.36,348.71,352.03,356.41,360.96,366.16,371.18,375.90,382.13,385.08,376.50,372.15,363.04,356.16,351.33,344.44,340.50,337.26,333.29,332.03,328.86,326.66,324.46,321.43,322.02,322.15,318.77,319.40,317.88,317.96,315.97,315.55,315.97,318.56,321.59,326.91,328.86,331.37,341.30,345.30,349.74,354.48,358.32,357.81,359.74,363.27,360.30,L5
2011-01-26 21:47:26+00:00,399.66,397.30,394.35,391.27,394.62,396.02,397.99,405.62,415.68,423.44,428.48,416.03,402.45,395.97,389.53,379.85,368.77,360.84,354.70,345.27,339.38,336.37,334.32,334.15,334.38,333.58,338.29,336.55,334.10,333.86,333.43,335.52,335.64,338.44,341.73,347.79,350.87,355.41,359.72,365.25,369.28,374.58,381.74,384.08,375.93,370.70,362.81,355.48,350.72,343.75,339.17,336.43,332.66,331.12,328.22,325.66,322.86,320.38,321.20,320.95,317.76,317.93,317.06,317.07,314.95,314.18,314.53,316.22,319.69,324.95,327.60,330.22,340.05,343.84,349.27,354.58,358.04,357.20,359.08,362.74,359.78,L7
2011-02-27 21:47:35+00:00,401.12,397.42,394.34,392.31,397.30,399.47,400.32,407.14,417.98,425.90,430.17,417.84,402.95,397.84,390.14,380.97,369.40,360.19,354.97,345.59,339.05,336.05,335.48,335.67,335.71,334.07,336.93,334.37,333.70,333.62,333.08,334.59,334.78,337.87,343.37,348.71,351.45,355.50,360.73,366.71,369.86,375.83,382.16,385.00,375.79,369.52,362.86,356.04,350.76,343.08,338.83,337.20,332.98,331.13,329.52,326.72,322.95,322.76,322.63,320.84,317.56,316.82,316.53,317.10,315.24,314.39,314.46,316.05,319.20,323.75,325.93,328.93,339.57,343.71,350.26,355.43,358.88,359.50,360.98,363.23,359.20,L7
2011-03-15 21:47:38+00:00,398.83,395.04,393.53,392.65,396.11,399.35,400.66,406.84,416.66,426.39,430.57,417.22,401.44,396.63,389.26,379.53,367.57,358.16,354.33,345.66,339.57,336.56,335.91,336.48,335.86,333.73,335.16,332.60,331.66,332.46,332.82,334.10,333.76,337.41,343.86,347.45,352.02,355.69,361.32,366.29,369.02,375.85,382.51,384.64,374.79,368.49,361.78,355.97,350.17,343.56,338.84,338.21,333.53,330.97,328.33,325.66,323.72,322.50,321.98,319.38,317.78,316.80,316.50,317.38,315.03,314.79,314.83,315.20,319.65,322.22,325.51,327.34,336.95,343.50,351.13,356.57,358.04,358.76,361.11,363.07,359.40,L7
2011-03-31 21:47:41+00:00,397.55,393.93,392.48,392.13,395.96,398.84,400.31,405.78,414.71,424.01,428.91,416.03,400.49,394.00,386.64,377.88,366.74,358.37,353.27,345.01,338.30,336.29,335.37,334.89,334.10,332.80,334.41,331.92,331.65,332.30,332.84,334.29,333.62,337.75,343.48,347.42,352.13,355.35,360.51,365.49,368.34,375.76,382.67,385.11,374.78,368.41,360.37,355.36,349.59,343.02,338.68,337.83,333.15,330.83,328.16,325.95,323.61,322.32,321.33,318.47,317.39,315.96,315.59,316.46,314.61,314.79,314.72,315.30,319.39,322.17,325.88,328.65,337.81,343.88,351.08,356.27,357.18,358.93,362.00,363.92,359.66,L7
2011-04-16 21:47:40+00:00,395.90,393.15,392.16,392.42,395.84,398.90,400.64,404.65,414.96,423.83,428.16,414.98,399.38,392.36,384.27,376.28,365.01,358.10,351.50,342.62,335.98,334.67,334.98,333.68,333.54,331.76,333.94,331.40,330.94,332.18,333.76,335.19,334.10,337.23,342.23,346.39,352.32,355.05,360.13,364.77,367.10,375.06,382.54,385.37,376.12,367.12,358.46,354.25,348.97,341.95,337.94,337.61,333.48,330.49,328.82,326.18,323.13,321.58,320.23,317.06,317.05,314.68,314.63,314.70,313.35,313.77,314.28,315.55,318.93,320.92,325.29,328.61,337.78,342.50,349.83,355.55,356.90,359.05,362.54,364.89,361.25,L7
2011-05-18 21:47:38+00:00,395.74,392.85,391.24,391.95,394.80,397.48,400.23,404.79,414.68,423.39,427.77,415.15,400.91,392.63,383.79,376.17,365.35,357.47,350.61,343.01,336.59,334.62,335.34,334.00,333.62,332.13,333.69,331.49,331.65,332.16,334.50,335.11,333.70,336.84,341.85,345.71,352.34,354.32,360.07,364.78,367.68,375.02,382.55,384.28,375.98,366.73,357.63,353.68,348.12,341.85,337.71,336.90,333.62,330.70,329.22,325.73,322.72,321.10,319.40,317.07,316.52,314.03,313.89,314.17,313.49,314.57,316.36,317.33,319.69,321.41,326.27,329.78,338.52,343.34,350.19,356.34,357.01,358.35,361.82,363.57,359.72,L7
