,dates,chi0395-0000,chi0395-0001,chi0395-0002,chi0395-0003,chi0395-0004,chi0395-0005,chi0395-0006,chi0395-0007,chi0395-0008,chi0395-0009,chi0395-0010,chi0395-0011,chi0395-0012,chi0395-0013,chi0395-0014,chi0395-0015,chi0395-0016,chi0395-0017,chi0395-0018,chi0395-0019,chi0395-0020,chi0395-0021,chi0395-0022,chi0395-0023,chi0395-0024,chi0395-0025,chi0395-0026,chi0395-0027,chi0395-0028,chi0395-0029,chi0395-0030,chi0395-0031,chi0395-0032,chi0395-0033,chi0395-0034,chi0395-0035,chi0395-0036,chi0395-0037,chi0395-0038,chi0395-0039,chi0395-0040,chi0395-0041,chi0395-0042
0,1986-02-04 14:07:35+00:00,286.75656484036307,285.360233147651,293.6483610183392,304.33673120890904,310.0697392647941,291.3268173260607,280.3689300329056,281.5315365496598,275.8071719908599,257.39848560723544,235.67739106141153,244.7785359459982,276.49474654886205,282.1227039184408,,,280.8379119173195,268.52945955140115,286.1783279040575,307.75806682568884,318.60021371029995,310.77701996833264,,,,296.59129949206255,294.6749311955174,297.0373624027744,300.06374629483867,282.8282931321853,285.1724352906045,292.01345964618196,286.10840177278914,279.7933154975816,288.8318646431164,278.73535885669656,286.13714943125797,289.2240604939729,288.8443631447483,253.74405778551775,265.2307495960948,294.6381359026923,
1,1986-08-15 14:02:17+00:00,,281.28629725357666,264.5087252721469,269.9406563633027,289.05595694679596,264.589466509171,274.3443626937217,257.7108119713346,249.12281302228928,242.43003247041736,239.79484037252718,256.17869238898334,258.0959401282827,248.0399254173334,244.87545918040416,256.90044459566525,260.7377885755775,253.2340879908395,264.9539272960674,271.2447652922475,278.93768080675227,291.5491352863968,,268.9083304574003,264.2411731223298,269.4125629586789,270.64808611024966,265.9699380594617,269.63324283683505,278.74566942759543,264.35223127062113,270.96917027881034,267.2885995709367,267.8782997760566,263.0391677805526,272.8993575482036,282.3847720818542,280.9401525560986,269.6209501402776,258.00616925316086,255.55639880563547,267.6508039471708,
2,1986-12-21 13:59:37+00:00,294.757415834612,309.27101096519607,312.9542025030548,312.23942576764546,312.96651071201205,312.8813371806212,293.55960891505276,284.3700998262633,293.2394382455575,296.04376629494277,295.6961529420223,275.29637728815294,257.28472266730387,261.77934922117976,276.2572223117405,275.64240597949276,275.69798689885664,275.1652147161859,277.5964222681736,275.522752634883,285.35143686145005,311.02324462974326,313.06907732759583,296.744447317992,274.2726437688698,283.91497295410875,282.4385476038839,281.3516967619721,296.70450174949735,291.1155643304156,295.05488009479336,301.18553207271236,284.36443167604716,257.400020691746,299.36638858094,319.6353643671289,292.9899407553438,291.0119625543264,315.7909510201315,285.1230321020701,265.19196277005614,300.3237221533987,323.4617911445812
3,1987-01-06 14:00:06+00:00,302.7556901312554,313.1278424320161,316.49025335019377,302.18632902160806,310.58073793948734,320.24765001581574,296.32724032766157,285.00383628163905,278.3568633100882,280.46780330265534,289.6224861454249,283.082312461636,272.0859798259985,253.76863219476493,275.6454801627359,278.2480820644764,282.07844817318016,283.1653002537499,288.74902576717267,282.01297059923166,279.6509914217679,306.8128714004253,306.3406990565284,296.0616335519968,284.0924290664925,283.9417930003523,279.3216909768979,287.67674372382226,297.055614979306,291.3229756633069,295.00497822927764,294.83621426068413,287.1125863481899,269.75567481840693,300.43683955429333,309.72426600645895,296.31062819633246,286.12721561643116,301.5971981287336,295.45227605212597,265.4045121621275,294.4750888694914,316.0240752752059
4,1987-01-22 14:00:34+00:00,285.0088261568313,294.93143730855877,284.31031068561697,287.9112747200869,298.2130833643638,310.91774934183576,291.1923232336057,276.05163462246674,264.60292159070684,284.2295836447141,281.03829413043877,280.32419092664486,269.1721055491671,247.17038979307765,246.73871442793634,267.10944397183897,276.08148655980517,269.9956879558641,285.4412554983586,270.33398821547974,272.76184229540223,294.1051999498323,289.8611627118669,284.82013537800856,280.9827583107781,273.2202060103878,253.49116194445764,264.3285195702904,288.5151861147944,281.03509621430277,277.5471638769668,279.20115089522307,275.4731066543879,280.4659739294845,291.7564336217246,312.7337491540569,307.3367583406874,283.5469145845924,273.5477317479132,269.55173885103653,254.41531177438208,278.84118402372144,303.43571361829873
5,1987-02-07 14:01:09+00:00,304.40886579117773,307.0368140175152,299.4240928977746,285.3830340791213,311.2726386208783,353.98843717611004,312.4610806847135,270.04846482349325,275.40609298075844,305.83474319876495,300.91700449580935,290.8770932899819,275.7947201125331,264.6761574844149,264.61922300452056,272.54074070023586,286.5253924465647,278.01817644915644,299.57408127711017,276.751927387667,288.6661328159748,313.7319419746784,318.92273845689795,296.13798955439586,289.3586880979878,291.6655552196935,265.93781510181014,282.73818736367093,309.13789437367944,288.66955034754983,284.0805999772711,275.3322592000397,305.2864891028969,291.99362925918103,294.88444743996627,327.8512533168932,328.4592956138254,312.9251978261011,274.8475240050348,287.8008200195982,282.7797804035356,277.20586160461977,315.9140901850239
6,1998-03-09 14:17:09+00:00,341.265397798142,329.1391469273872,303.60287708807124,314.99628218294936,341.91051543150525,343.56633994341763,342.3094357458821,321.03056483998216,320.7506396830762,291.10323670259606,264.7790187941614,286.56519969326035,305.38828971592903,279.6052847296618,288.9117569354288,290.8964102359487,281.2687919552432,275.1497981833785,270.82600792723736,267.7640352189204,286.99393679793064,286.0964379100964,298.3701036606222,294.2105690827998,287.0580997479401,278.6454516531426,282.2204784527917,291.8065018303887,288.94146737801583,300.71277186456695,303.2268487352412,308.8348829924744,306.3078082197867,325.02417637207344,325.25285543031583,321.4383137475627,323.53662371921985,320.5764143777581,320.9383621930385,314.62325063339745,302.91637278355034,302.91665686970947,293.2274247940833
7,1998-03-25 14:17:23+00:00,327.3794170259833,340.747796725572,319.72351656973586,293.7447865892914,301.29767124242494,316.0626918542049,310.342620920909,300.1327961897274,297.1875420978877,291.2661918358016,247.58040618208037,249.9362269627992,275.0109522102067,272.59320642377645,258.072931429578,268.86589726957897,270.0137801211333,263.09527901382114,264.19832901744394,251.63753601329253,259.2319990043609,268.4848776562452,273.9419822423758,282.46783575256416,280.2445547576945,270.81018716291226,258.17835416470064,263.65552298516684,279.32333106617045,275.0133254976735,292.6168461840096,296.0432574275168,291.0092450622798,304.7625029092919,302.16892629788856,288.2452466965755,296.9422495693276,302.5430352923837,292.36440829745464,291.44339610591413,284.59602907547,275.4666241291556,287.23102459755813
8,1998-09-17 14:19:26+00:00,308.804078513517,320.2860908731962,294.09099047039683,315.63522692876995,321.4383716945797,307.68133553244076,301.81495623703114,294.92823750300556,290.60574282709746,302.7537611787729,275.40534528458994,268.5562315839191,260.1866258365005,288.0564260985379,290.5241996773714,234.21744189711978,,262.5072276436055,255.44006721023874,263.42591736254553,272.2061875016935,265.01402441884676,272.06011651086595,270.03372538081305,272.62141088841463,263.2358689402394,267.7873486773027,270.40820379119634,266.4253721240265,278.33072449433575,278.23417714991155,289.2165379924377,292.1343406803647,293.1750062305318,293.23962414958055,267.51036837528454,253.05220135846673,264.50546903511605,272.3749668409539,273.889133172182,285.0169372332232,288.656592084008,285.2999422725873
9,1998-10-03 14:19:29+00:00,,278.0461220423985,282.4264799884194,299.4205809061153,304.37793079052926,296.9430102437664,300.3146826324981,286.9291321854393,283.27824091898003,271.38587443524386,258.8629528851828,262.14327653648417,276.3048402315546,264.816800865941,265.4699445455208,261.16196976993217,267.7120760106866,257.8784733667875,248.1196915699489,258.4203785949901,256.8482209257926,268.77477406102867,270.6377783600787,266.7403833864004,262.0622353766539,248.46563917265362,248.3214807236915,255.19306573590274,257.790903588226,273.89430960549396,271.18490498896927,267.00478109380435,272.6777939912871,283.28510191975306,283.4662934898349,280.1152640835656,278.1807901346621,254.14621574050997,258.3648196770144,266.16553192104413,275.3719064851601,282.83674445443603,273.7733165136044
10,1998-12-22 14:19:42+00:00,288.8855486788058,309.5426702994213,317.29056094422674,305.873805449413,316.95049743188275,319.3739071669544,330.25268331122334,312.66043074848346,301.5476992756595,287.7637617015011,272.2362462231032,264.6600579934572,275.4778351913576,264.0517333462155,282.1551320128734,276.68202026859825,285.5540322222784,265.2477313032229,272.79945238630364,289.4161159194746,282.673061635985,279.8473477491059,277.4344913264029,275.9071359833308,292.3142078379667,270.0515555023077,271.886576499124,266.26328218484576,269.8304703659603,262.552220822137,268.04095119122985,267.6062427253243,270.76677076968514,279.4591484921008,273.57778988305097,273.39130222215607,268.4717352044063,267.10009680460394,274.24063928449294,263.06616300049086,270.5435658586302,261.48506773843286,273.1586673094794
11,1999-07-26 14:33:30+00:00,,286.00397531421584,288.0410537834692,,,,,,,,,,284.9445040773501,282.3877993146155,279.8838655702817,268.1438710904299,267.03600419625957,257.89736933501376,268.0251136055617,275.44900269128703,267.83945794206863,266.3326189006963,263.0564912779014,268.83074789021185,272.64035238712955,271.6740835954596,271.8492408110976,255.84814769701165,236.983957313188,241.39448956264542,256.01541329503715,262.601576466534,274.471540626544,271.089941580009,256.286865952307,230.42911476849358,241.86083554898363,277.7137304284143,279.9479380505476,257.41617678624806,274.2637337402503,264.0796439643533,264.8153539316195
12,1999-09-20 14:17:14+00:00,230.4243179147732,278.97265231639767,292.24728207618,277.7461617430803,279.6500866991534,282.15739973994124,282.7817381947013,277.36945002829736,271.25392040179855,263.972552064897,247.8144481310979,257.5705214899809,268.57353485476654,257.19348248693194,264.4398805616574,259.39416409276896,252.49721571551288,240.8153700517858,244.4339610709855,244.42741340499802,251.75505623946106,258.4981781839718,257.8592190165522,240.98035712367363,232.7369860155464,248.84333566623312,252.4875782274106,248.474399888201,243.67941106604678,238.2653312588392,231.209239592394,238.45979383087032,241.02693027795488,212.70903050175616,209.5764986072122,237.84120285345546,246.6807605741549,248.21771223118037,255.8650369958388,240.08294604486466,231.9371950147921,233.34743788796183,248.566175277839
13,1999-10-14 14:33:38+00:00,243.57854804611333,280.272713264614,296.07243516845807,294.8748398902154,288.18610587806046,290.08167067680154,288.5846199261683,279.93316403534504,276.1623216336719,279.87032580006024,266.05106999852995,259.59185662022287,282.481965207623,278.17492910554864,276.7281790627141,275.30192857856355,268.761808534833,257.2775613709085,254.0746574626563,254.8163294505379,266.4360029078666,263.0641064148251,265.93732123480777,265.0610336567608,260.484967503117,265.43000636473585,262.46618126873943,262.9051762952953,263.66523006243517,261.09892163369864,252.3864832144186,260.6104465417649,241.08971275311805,224.82207940065888,239.55224607402465,255.48291391901327,259.081972045249,270.6404384145466,270.5665152185476,263.31049967518834,245.2598321962401,240.28026870779942,257.96542462905245
14,1999-10-30 14:33:32+00:00,259.6320147995501,281.02019710583545,293.6630155548923,293.90851975077163,294.4607085071021,289.9155246599256,286.63270831500574,290.7215600032204,300.7667493706182,295.0659308377171,286.3700631746975,272.21585708327854,271.03532621425614,275.30514079148554,278.18577955929095,278.8925011423522,274.87891061993975,273.94977257237036,278.10776173699367,278.3360821335712,280.728514722486,265.71190580412224,275.7394359208952,286.53799379678554,274.37369192119905,264.06167285337085,269.378845684978,278.5466451704049,281.2560388751257,277.68764739813406,277.855303672545,268.4721789492834,254.68655646858033,223.21052632652993,237.4358057603817,259.86085367712,267.9512282602051,265.1290364491718,264.0559128813054,266.44164558647486,278.60675356725017,273.1533621884273,247.36010592303123
15,1999-12-01 14:33:26+00:00,280.0516871501859,294.01569100489854,296.0856394745091,296.91027907251987,288.7395722348412,284.13640445102914,305.67104150566263,286.76162447663313,280.1961781151074,279.98345221378906,278.99323572654987,279.58469226751834,272.11866708783015,282.3903913985539,294.1472586885315,269.5130302137078,269.0644415537972,269.6755176387519,264.47954663180633,267.42896734619967,281.05532659593405,292.58072211136846,295.82187178382486,287.07201934932453,277.2754537159421,267.4677654758939,267.17069185422895,272.61156102138244,272.4819914249834,291.73661411176937,265.0625974427898,269.18487673997964,293.11141053423364,268.3506658486791,249.262379514303,248.52801400420702,264.33505984067165,250.7866533202169,256.74971723869743,257.50770833008335,251.48834164653314,285.89692257709487,281.17833163651164
16,1999-12-25 14:15:44+00:00,275.72927050753873,284.1947330718043,281.43134976983515,287.52248352954234,307.79292771583584,304.38539929574057,307.807208812571,294.4247897136333,270.76945785097666,275.17153631653156,256.4241171653698,271.5751324552324,291.9819220305043,294.0361402755435,287.5048459150562,260.4459688753923,260.243064652639,283.91595824900025,278.6387942005674,286.4660136663829,270.95579970978304,274.8003807998947,290.4776169717074,284.50435182843995,267.2714558729673,258.6522908570073,274.1191855887199,287.31339201183766,266.2265119840492,261.8335408621249,279.25805615393415,291.00027986405047,283.5644929797078,263.43406439928606,252.22141548565372,256.1286574517668,274.58996974952123,245.7972245655519,246.28042136171086,257.8342974487563,269.31280394280196,275.37428146363453,271.84259018683696
17,2000-01-18 14:33:25+00:00,282.11302058925196,283.73029464659066,277.98242041585917,282.1975542149659,300.4720405259834,305.54364859982434,298.1424872017293,288.4450250087548,299.7326693348464,279.9216098860492,266.1145633862445,273.0050327932989,285.5430413048636,278.96405897285865,279.3174075513489,282.63709099403536,284.28487591474504,261.0793983294869,272.106031982849,280.2930517147714,281.35987037877624,286.81114884656716,277.74257274369995,280.69471255376277,281.40540019325385,277.07276131567346,281.1164798651862,279.6579323724957,280.08689828116866,270.353632097454,272.13785449044025,281.1006334096186,280.3594423517726,265.6396422133405,271.16372042474075,277.4609950609039,257.4132937596895,257.9026780703576,258.6121261564295,255.99320220143102,266.7238834405792,261.2107557544245,266.2025672640599
18,2000-02-03 14:33:25+00:00,272.3170073103935,283.4190897405922,271.6845162937573,271.2552679752514,284.757672917558,288.3946226892439,285.6451466953335,282.3701143017493,279.8627361166274,273.44044326463285,274.8369740241743,263.53347767395303,271.41278672730243,279.4931957063907,271.43850085258737,271.83516569996675,273.8807987426049,267.42393959608523,262.26564864386535,278.5794900030182,279.1844850945322,280.23197555513275,283.17601839985974,276.02839836135024,268.45604535148266,276.92262705632663,274.04627302768677,275.4634922667599,275.45210908226,269.8354807390581,271.75889716558004,269.5441160379763,272.1460390984847,268.0969230606222,264.98001719039434,256.308127577599,261.0078620032514,266.1095845511728,251.4778201227773,247.4432248445724,256.45917536013246,258.88226217431503,261.8091796977796
19,2000-03-06 14:33:14+00:00,275.8169239837848,292.5556958421299,300.84727378088553,288.0898525071667,279.4695691814962,284.1464920487002,278.290168672027,288.76708278831495,283.24579513455683,270.21794807975823,283.38980838853377,276.16513529804337,266.6902414846148,269.1529384621754,284.5064686161023,283.0959837738619,269.44739389268625,257.4140345505936,266.4122922476202,254.49430044764105,274.14301286063807,302.89410515292707,291.65952849857115,304.60274588452717,282.7959761757122,270.9564215496596,272.75150421647896,273.9087281857375,273.1567332122382,271.9849196344997,273.4436628189753,273.30307685963925,262.8957265807737,251.74861526402177,274.8960401326356,272.53684613709567,263.5171174343616,274.97396337035144,266.60924067785993,251.9963866923179,250.83303936451182,254.60789149504393,249.9240908520816
20,2000-03-22 14:33:15+00:00,278.0609245882947,295.1984752570768,291.9430758117433,285.5361891686286,287.4971130591496,289.0535960624659,283.98983686880985,277.089408957292,283.53532331215865,270.39923698667513,275.4906191917928,274.18433367498864,283.49580403335875,273.27666043777845,269.6933748961358,273.091431981503,268.26056578835625,267.65410795869263,260.5768257539469,266.05139563282756,281.2146903836061,289.594756252826,286.7139874503517,290.36422108415286,281.12337793004593,269.4652276953548,263.8211969509286,270.09488941143195,274.65063331157194,264.7456110107133,274.0641546530787,265.7197436283874,260.318810046554,266.89383453553285,253.56893317629937,251.50107451781238,257.0544379580598,259.73225700361513,262.1220680935083,248.45988597600945,254.3915425198481,239.8259835594688,242.33898003309528
21,2000-04-23 14:32:57+00:00,270.9802301946488,297.17702487056135,303.3115608956912,306.55264102533266,287.6974952651774,277.90015077023287,279.23835220015116,290.2117271480562,281.4193946074952,270.75018644807807,289.2247741849012,282.43367075474225,263.34197226134893,271.56747684665964,283.8987638445826,288.80936869344146,276.6812126678221,259.23937750166067,265.1356020539458,274.6506133329892,295.17609647616536,305.56936018014864,299.72437687831734,291.6160345706546,277.46601461021373,270.4115042288822,273.4984044010449,281.681447780702,280.57919319187374,274.49143410046184,270.7747289566128,269.1927046646524,279.9813249152804,280.04036510945775,277.7124061947351,272.649098211121,272.44302069092316,264.3620432200477,264.2360889199312,252.38655466542312,244.48669388008852,246.55895022591875,269.5179251523583
22,2000-05-09 14:32:46+00:00,257.46633524930905,292.33076047832276,287.0268958635858,276.6655392204815,285.0981112705631,284.0952516343854,287.87918799518695,279.8813740283318,271.9709664719784,272.82411484960727,266.19032487896635,270.9261602357693,267.35754166619796,275.0152953507502,275.5017671816089,277.7627066392869,269.22988644380996,275.3427302852256,276.1123631545783,271.18200196902114,273.87107903111655,286.0385483192208,284.1683106909886,287.09773069841725,276.0621569582495,267.98051129194477,263.0979554474761,266.20478503730703,267.2548082284192,263.8062740846296,258.37868426528706,255.68899558640157,260.33177301526064,259.89334313138016,258.4893811506152,257.3770616735487,264.30032243030024,254.8241585741983,260.80146841407213,247.8487438037155,249.32319240598338,257.0245819218915,249.02557779957277
23,2000-07-12 14:32:08+00:00,,298.7411035732592,309.0401266633366,292.42403819649417,284.15714572748,272.8651371053138,263.00128783032454,281.2643038218321,280.8843735301154,280.1372637311161,277.1674594190115,276.66852731333364,287.87417347428755,282.4208289708708,277.53259142169327,267.5759571636009,272.10424026709103,253.18660889855784,258.3730988869671,272.4185960988586,262.77016823470086,278.134986171074,274.3362998866637,272.4777328466894,272.1024943767004,272.11353070681463,269.9025018959222,263.6082388007103,247.39748073730777,253.95380126754657,245.6675468475317,248.84083903021087,256.57357205532156,260.35703050261077,244.5365065257568,252.7188587297161,249.71897848397194,251.91791785261026,257.95243236439444,274.3860733831323,268.29925144957076,261.60126006782485,246.01362668509788
24,2000-07-28 14:31:50+00:00,,283.6592555145048,281.04285731749985,277.10166032360667,267.7703912793473,266.6080514237124,263.571246050164,263.9152032926215,268.0903592318597,259.87139064737505,249.3064487356649,265.6696580369445,267.8199579908538,257.62688723164695,254.38398683716048,251.79328647473244,259.7539610738431,247.97191531496517,248.37208050307896,262.79366781552613,269.84755553752257,264.3877113452691,253.1500548517995,253.2432311301516,260.0516235127635,253.94238533692032,264.7262666991915,261.52510097609473,232.0460593631112,245.65572619374038,254.7801966903954,239.70219307260518,236.26526481474752,259.19202753546415,230.52225701377958,231.48801532422655,236.63359891961775,243.3797387060911,250.65317202895275,257.12533671298723,242.31748892331404,242.4204016782073,242.47785788875527
25,2000-09-30 14:31:05+00:00,265.78196490082394,287.98581874042543,282.12663292622574,274.274212248076,291.6714736280051,277.51073089990183,274.0648119773417,266.2471815433999,268.3575388874881,267.1602067795106,248.9182967983544,243.6951094363099,252.56684076990976,268.8102045868543,251.3122544034209,243.62907413416843,240.74078890379693,234.98869032000817,233.66627388543762,263.73769341148886,265.630336366736,257.58122376062136,255.66075347149174,254.32873846243194,251.62874127684677,242.37649137109955,250.626332546813,270.6045929682875,260.64413821260234,226.44478038969078,225.0827827431434,241.02560362593292,242.55969799507199,248.79534956561798,262.3869201408616,231.9054889399112,236.0031071703116,244.38046815352132,232.15131652385367,234.51368995572676,228.00872900992078,222.65296429387897,225.81428674684005
26,2000-10-16 14:30:47+00:00,264.520801527905,287.0371305876886,275.8183041983533,276.1884486312507,299.76302973032523,291.71563956162464,280.60501157268646,277.82084209788763,261.54612140431885,266.49670615826466,267.5162715353255,245.74240156926967,249.96727168149852,269.26911141081223,272.47081146812343,251.69902054706532,245.12835907710752,238.72828351894407,261.7151166451646,267.9534401400346,276.6382925035615,257.82744173659023,255.27453214356828,258.75028672287385,259.2724422831848,246.7214247610442,262.7902808555006,263.9179836782911,257.31669584649126,251.82998042155853,234.4022397755126,236.0099673965923,248.13037567075918,250.476659071812,250.4326869488245,263.1051980941181,246.20555345821367,232.74675498252563,253.0023991955373,232.05347672258222,239.28434504562796,219.55244028258937,236.82499506972104
27,2000-11-01 14:31:01+00:00,275.8338267070705,302.9053253406031,286.1424284292536,282.7005459663628,302.94353366488383,302.5178099168632,287.86797081582085,271.718137254824,270.3271964725647,279.90431449508975,277.3272565401919,270.1420003766593,267.38758108643196,255.9709583830442,252.99193991190248,260.37937438088255,269.40413537151426,246.54366036873213,257.486427524811,271.2604568633866,273.8972564416393,278.54482460495973,275.6334065249291,263.96319958188053,263.29651937748895,253.6828298029133,257.8245941937814,267.49346906373023,260.4691917954808,253.45129624269603,247.85480854496626,240.62223297796774,251.58288848287893,244.85705164390333,249.26784293090031,256.321324146793,253.77838513739133,240.70689508298915,240.41845389104617,237.1562297671917,236.76572565313612,223.4663655741646,240.45476600334553
28,2000-12-03 14:30:59+00:00,277.50616184105036,299.74098353542723,286.8062142529337,271.7737188784634,303.68259667388736,306.14549949400816,289.9480951651708,272.65207291912395,264.66824944843586,280.1195244225895,280.1777081283658,274.0667141489134,274.07260773819854,269.30368944352153,253.6322323602365,254.00134516701604,258.93186985830096,259.9348905047096,256.49102585524145,256.7356496461637,277.7942953506719,277.2958690196197,272.33142586973804,266.94031358699846,268.4161662827887,261.67341553632775,248.82720617097857,266.8235778475748,273.4764007950083,269.73773430983107,262.6156612428979,259.0093027485461,252.48566071799416,239.51957026543678,251.7079348380638,259.6364308299368,264.63268853020946,249.44687325065908,253.09832280878462,245.00975042100862,239.05120474543918,236.4875114826615,227.50837625441227
29,2001-01-04 14:31:03+00:00,292.8024992410872,298.3765162846171,313.36700236625813,301.76356505387514,282.3938814915809,300.7083647244416,295.9024057932811,289.2411221722185,292.3246631039917,270.27460854111143,263.92141899115643,268.556360349569,269.96948706337645,273.1588524760863,273.65265837581785,262.94572351571514,259.8588783342771,270.0588167127797,266.6071244531496,274.7385033673216,283.5779496336162,261.3436410812275,276.07630707480456,290.63795005568886,270.9636072502638,271.7143130171726,272.5106308821473,276.7942205846111,261.8089387207755,263.4887960979161,263.4255259127711,264.794452439501,260.8047945294327,261.2945371924672,268.5289270842234,271.30624677096023,273.39632197127384,251.15481761536907,248.70510809831532,247.42589156572356,251.39689578783168,260.1354475232853,253.54805403788635
30,2001-01-20 14:31:09+00:00,284.0835132459078,301.40352381926215,302.44355004905145,298.5704172395764,286.41558879206735,279.5186924798194,280.08662851881473,291.16676249453957,283.17294379984384,264.9273474565612,252.0324254934344,265.4622311217332,262.38093474841776,256.32748023698207,274.4210235849075,271.8642071430653,268.07293072307766,254.36655611544091,263.97002256867484,269.8618668782471,277.720154349168,278.0825761228734,276.9073994396915,280.91033572480836,279.08015094363935,270.5362108315089,263.67903733489806,270.64893442932794,270.7398245949362,262.9452636243879,263.20181506063795,260.2812636682204,261.0684879150583,256.7442483535707,257.41352526426857,258.1030971002351,266.5111353057131,258.0271555745268,235.5625049523914,248.82114871613135,249.9565799987823,252.07520640153376,249.12523719194627
31,2001-01-28 14:20:35+00:00,282.19087473606663,313.2201444593432,316.9763184929991,315.0539884120098,294.5686290586377,279.9602425103074,277.05276591315953,283.4558582926984,277.0974116598694,260.40406981964657,261.5737090305748,257.51193985795555,254.68736338527353,259.6567236837702,264.8173480313009,266.8475663192514,260.4710749587538,249.05968383054596,255.4043179899342,267.30726109649527,272.6698408850817,265.6744358603916,274.5261962993794,280.0947126490754,279.2279048369492,272.5772252605981,260.9572275474946,258.9922652600601,272.1665256454592,264.5612769477569,252.21413890508387,247.3864038189414,257.0878374185056,258.84496035494124,249.9923697054503,257.1029172505239,265.4049164845045,267.6411636503963,247.23298331104098,234.02589091210703,237.8105396917514,242.43240192890224,242.92768288575292
32,2001-02-05 14:31:04+00:00,291.0989794261079,314.03240486894686,308.14420252645834,303.3596471875854,299.88453864290204,282.017798434626,283.42348644007166,286.7873732051732,274.68454219786486,272.0522596006814,259.7547204787733,251.99332748267855,272.00806849799187,279.6169923477586,279.45302154109817,272.12136121719504,269.03826891678557,255.54501690122427,261.8543183514825,269.32883092207936,271.0928179850941,274.65115363826254,279.1610265303411,281.07571359900544,272.7681277162985,266.1300752058495,257.14405388877896,263.54721654705634,273.7893931559976,265.2096366202322,255.1295421426036,261.59776554806234,257.6628903264634,254.90219924809244,255.94378332626263,258.1958245964786,263.7419220313255,259.2314205659872,246.91049550903855,240.2526810446039,254.53275436634274,257.08469285706826,244.834069053156
33,2001-02-21 14:31:02+00:00,279.38937305681253,290.31274242361127,291.9841811303621,283.26041900336156,287.14095690159473,278.6027688609826,267.72293315336395,271.4868176685111,272.23513236841956,260.5878682989462,254.08287596807835,259.6052223302687,260.2883157504845,270.19985968619324,268.6605629362954,253.30760698220476,253.71046891152693,244.71531242294984,254.77612179523365,260.60348970823264,265.17526319616695,263.3900684862869,263.3279350579762,277.15394221253126,273.21383572398634,259.7909969369182,263.1982143535552,264.3053605771308,262.3725250661023,257.88752418287737,260.17860326453797,256.19523214893064,254.4136640301697,251.29788750104805,242.2166455956641,249.71489370993555,261.87657823818887,251.3127213937238,246.45763186846966,238.25794619709262,237.37030215362816,238.12834354624994,243.50784658633606
34,2001-03-01 14:20:47+00:00,291.47967823616204,293.55003052246093,300.46396957927846,300.0559451079397,287.0967392946658,288.9283739224374,272.8734878181832,266.0608978623526,265.9461967769102,255.37523533740222,270.52958943033127,257.88468096837886,257.12696000384074,269.25529035745046,272.5354584819589,263.523260337807,255.1556939238333,249.2153649646691,251.76675545333097,253.2895380519738,276.8211200363524,270.0135160988698,264.77881121453373,274.8683394751283,290.97387791181353,270.0217177340712,255.32583567080582,249.83286893989904,248.11002475586395,256.5795478989555,258.36374488399304,262.38725247526116,260.65653682902126,253.7332022642815,256.2530714034373,239.70167704202808,264.40082569641453,258.379461723263,242.98527589903514,235.02891232324052,243.45853424314063,243.74426114880947,234.81127690507842
