,dates,per0160-0000,per0160-0001,per0160-0002,per0160-0003,per0160-0004,per0160-0005,per0160-0006,per0160-0007,per0160-0008
0,1985-01-26 14:41:44+00:00,184.37681136574923,185.3113957746662,192.4571494551673,192.47925584802192,190.13894052116774,188.7921615459623,184.89930262166047,189.1243914688855,173.72597629910666
1,1986-05-05 14:36:17+00:00,182.8620899853761,188.33462097760582,193.89542118426206,188.58940952466548,181.00645638661769,173.31738691823526,175.57407341393161,186.0317280797105,173.03982553530534
2,1987-02-01 14:31:36+00:00,,,,,,,,,
3,1987-03-05 14:32:51+00:00,161.6301807110621,182.01141408126387,186.22485183591158,187.17697082637557,190.8985435139814,180.61918943550216,178.25984178044052,181.37369443951354,161.15806401836227
4,1987-05-24 14:35:24+00:00,172.68248137495527,176.9097397128892,192.70420960551567,188.91872267218034,188.32485871564762,175.55212975634254,176.06724366819157,183.17638026138195,163.72009767498955
5,1987-12-18 14:39:56+00:00,182.70206499937345,181.64513633010128,192.90294176605565,192.2676432135994,187.48484993997383,183.70706728419879,186.01231756552176,188.7804698069249,176.2039036308141
6,1988-01-03 14:39:48+00:00,,,,,,,,,
7,1988-03-23 14:41:20+00:00,174.31906334260503,180.6255254223786,190.6751862067747,183.1440964377163,180.98108208985144,175.1241617610042,172.70760744438917,180.30559873446543,164.8028601700814
8,1988-04-08 14:41:26+00:00,167.4674596887205,175.9500536781518,190.33654626770152,193.66300848378063,192.23008305422852,187.0062770100434,178.22808254321046,185.9129189326606,168.99749040446352
9,1988-04-24 14:41:31+00:00,176.41017834279532,180.40044963033063,187.55502630230097,176.36203545278926,176.81095497003852,173.3214747620415,171.01628826706653,174.80672739036814,159.2817086097859
10,1988-11-02 14:41:57+00:00,160.21281683630355,173.7668028648303,176.0860067786747,173.48195571136577,170.92026928197777,164.43258938597705,176.71637925247296,181.44339370632704,159.86800675881022
11,1989-05-13 14:39:54+00:00,172.07648348645964,179.618026386158,189.94113633213868,187.3339620903164,183.76903606134744,180.15813181186724,175.29397152884815,187.00604280723454,176.19743533094868
12,1989-10-04 14:36:59+00:00,184.76827903745573,187.87232056750204,190.76108409909114,189.98190092505163,186.64252991965378,179.68558447370702,183.31240447708961,188.38222096440467,178.43609249240416
13,1989-12-07 14:34:59+00:00,169.36837577220808,167.80489682585977,170.97511797406446,168.88018424947322,165.19332975763052,158.49475043358098,156.26725437530877,157.122131592025,143.42466799631933
