,dates,mex0184-0000,mex0184-0001,mex0184-0002,mex0184-0003,mex0184-0004,mex0184-0005,mex0184-0006,mex0184-0007,mex0184-0008,mex0184-0009,mex0184-0010,mex0184-0011,mex0184-0012,mex0184-0013,mex0184-0014,mex0184-0015,mex0184-0016,mex0184-0017,mex0184-0018,mex0184-0019,mex0184-0020,mex0184-0021,mex0184-0022,mex0184-0023,mex0184-0024,mex0184-0025,mex0184-0026,mex0184-0027,mex0184-0028,mex0184-0029,mex0184-0030,mex0184-0031,mex0184-0032,mex0184-0033,mex0184-0034,mex0184-0035,mex0184-0036,mex0184-0037,mex0184-0038,mex0184-0039,mex0184-0040,mex0184-0041,mex0184-0042,mex0184-0043,mex0184-0044,mex0184-0045,mex0184-0046,mex0184-0047,mex0184-0048,mex0184-0049,mex0184-0050,mex0184-0051,mex0184-0052,mex0184-0053
0,1986-04-06 16:37:59+00:00,291.74432842274973,289.14693810794773,288.39332540607984,282.51548092050814,284.99096314277085,286.67838259378806,292.4863390274264,287.4452630959272,284.7112833837801,276.8830265259987,286.819058426289,287.15992857530887,285.6350614060663,292.93356750883146,282.2958638949337,271.91400727202074,273.1055986429984,269.3867297472519,259.2444919107644,255.13605380807735,,264.0369406127672,266.12336559215925,259.7262969695856,262.2398935069132,259.89023788756987,269.6949001378459,267.18000732759054,265.44688977347505,262.7409928085884,252.89698780559553,262.8244196315265,268.90248215639053,268.37807629577065,270.34500708808565,267.8356105536131,272.8426293144459,275.93443895171,274.1006532096374,273.78373830096245,257.1299273970301,257.71126234536257,266.75194959887506,263.2238238078332,264.4026560866024,269.2050371657103,266.02245102583356,265.50127329096034,267.8190719438053,249.5025715372639,252.30537999864882,253.8008205376442,255.32398996484318,267.8368375837935
1,1986-04-22 16:37:37+00:00,302.47033345329805,292.39924665850873,289.85524876218653,283.5596192032751,283.8975590364721,291.1728080866462,286.82159066942836,287.29660513669717,284.0906483258827,286.6229341460278,283.92097964277855,290.36188389013796,285.4961406861992,284.91432249651723,281.8061691555285,275.98711198352913,271.24339304664284,259.531617496997,262.07392883193853,253.8523292027931,,256.093431844172,264.1865335757711,256.59911121066045,256.5777428306199,265.11945853649956,258.76156151756186,262.99878143158065,257.4672469770429,255.13075466684217,258.8358904421641,261.0031066525149,266.3261389815792,265.36792131622536,266.77488905088984,273.847410384666,275.2224434735429,276.95573288502277,273.8500932572973,268.5773939963529,268.07412087225873,258.51324943234584,262.1202437442314,264.1115462225853,257.97666051038726,261.9086867940191,263.84179848289,263.9163262619813,255.17062225696614,258.5615325637798,252.52059051935385,250.86691175132128,250.15854937535948,263.01911340150343
2,1987-09-16 16:39:39+00:00,212.10573281247787,,229.015289404025,217.02731422277154,216.88439376995566,214.31664529188407,218.15704037597038,206.49779489797905,,,,,210.4581018447156,214.0048277021599,205.97835349160056,,,206.20381816739416,204.94761457153697,206.626071624754,202.2273792926063,,205.2382520798925,208.39821663953458,207.56277457403948,214.15858888234033,217.90971633581225,213.6740261288155,214.9687281326491,210.22899439132132,219.61526281342654,216.42059623551376,213.1000385945795,214.30631279530928,215.46410810255247,223.16952817817193,215.48185457379424,218.05286428519008,221.50890937826193,213.25099800612404,,,211.32211779072765,212.98395014199076,206.19534602313857,210.10039837920033,227.00615306276129,202.0563471381205,204.2957480382713,210.78167573767152,204.71792898604593,,,238.64979933356202
3,1990-01-27 16:34:51+00:00,244.28970079007374,258.02140761316775,258.46762305146694,247.71972694712272,238.66997505429052,227.93700391018407,245.19947040913638,235.82866133421928,253.3505518833048,257.7087253244533,261.07410301360636,250.63588938004142,242.86527450556173,226.23514860862406,229.2924466027321,247.13665371489955,239.92901899485744,241.22067852670867,237.88720152494005,204.8447540977134,220.98020438994627,248.18239215032017,238.14132136253554,218.68139532995917,236.10724414126958,234.02977264961243,238.58438586067592,236.78681881268216,231.39465741055463,242.70698411356574,241.2053195826976,237.3351207045648,230.78971455962426,230.6705503692039,236.87798797172104,249.10626782138178,251.36550676252904,240.9647634542462,212.39079333704285,221.98534733021077,230.2211523752796,228.848349024709,229.9666365348014,229.59255866217555,235.6188759317694,228.9706546253028,227.75539492365866,215.2768437138673,225.0548969491104,226.67957331983567,228.7428189567354,228.95192786327408,244.31998931283525,263.3984471170762
4,1990-02-12 16:33:57+00:00,,,,,,,,,,,,,,,,,,212.2155935789412,246.05969883989658,230.4005833569439,247.5620312826655,255.13500797050358,239.6527767660168,246.8858993414709,247.93058505967815,259.58778893518905,,258.5547256408047,253.27762533808996,264.42426220086446,259.7332685284721,241.5218771466474,235.3872136857945,243.59243808620394,256.28525397512533,254.5707989544573,252.52239622342407,237.25054937589218,243.10522012544624,243.23594640602562,245.1083784209743,240.09360160547226,239.61780715591587,240.07647970090093,237.259487649763,238.74799901469945,235.54380876528657,236.42543386322262,238.63798213188545,230.8424557685434,230.617031730067,231.69926149272342,,265.1170780353662
5,1990-02-28 16:33:25+00:00,257.30850657898503,254.8006132130358,251.73543287056125,242.42098501652373,247.99351625675487,241.15298030391568,250.1252188293848,241.49891825134767,242.108187781112,241.3036460568088,243.89144784468584,243.2226781037475,245.75438467316982,236.49511385536164,235.6868770895637,239.93890208703064,237.51240858699464,219.87486261719485,230.16301721866142,227.02477967924037,226.6228468653505,231.36121760853254,227.76259172671567,227.0042169941404,227.62143532673707,232.7090902240058,227.94392383536623,232.05795435627581,230.33601430882652,226.87396919798232,227.92474338437611,229.18557799907163,230.08239974130933,230.67665519240845,234.71946288349835,235.83739145257775,235.6369041286249,239.61572761133257,230.7765652871327,227.6271932312943,226.27266971455842,227.86178383536154,224.61817419367347,229.00226286321652,225.4484983764434,222.6701545115046,226.0123596718534,223.43772620102968,226.98407500586586,222.92666560857873,224.53932037003048,217.67662730944923,,239.64061157892598
6,1990-03-16 16:33:16+00:00,269.0444471788883,266.23411134937163,265.85062757162683,259.8673865210118,262.62996884352924,260.4030909216031,266.0408414138312,258.9110459893595,256.44452739936287,254.04763853455336,250.50642683342522,256.79248137455295,259.38506886836944,255.91449910895227,251.78250924399245,250.67899852966116,237.77287615170033,235.61777608732405,241.12303607343415,243.1498570221151,249.95826201565646,243.47342209860162,245.8976720687096,253.9250649507879,247.9263957335877,244.21411859341097,249.6949486300852,253.3415065596618,247.44595136470423,239.92375082004529,242.414836449688,241.97973081868992,251.03590709006784,255.0196456059483,254.99004421814678,237.84850037876657,250.28238489266263,261.2552644614445,259.09022159289435,246.5710462384391,240.53653190121344,254.65128698180087,235.9869955965702,243.60455935342358,239.92350085584712,237.30482147075972,241.03191174653674,248.13060934420557,243.65513726029317,235.82454256986307,241.07741191771441,228.4978140961116,241.1419479781592,254.1567583384497
7,1990-05-03 16:32:29+00:00,274.3409304020941,281.46161597664377,282.47082516208576,285.0764892340748,280.2065890685691,279.97359500385016,271.43857277986433,273.148573357728,274.836578347192,274.5307452927211,274.53936274904737,274.43740313462405,274.0821956052809,263.89128024364373,259.2303615473595,259.0766522067978,256.97051709225116,253.20530438472628,250.0852266023812,249.85582439072803,258.57792016961616,253.04064275967195,251.62294870122037,250.62032397992272,247.1197312644862,241.1819024412083,243.36150434626896,250.6850800857838,252.21813286572194,249.7299375766612,244.86236383156182,248.88273232727195,252.39076032320054,255.54256886633476,256.7183009012743,258.7000687195223,255.37764180578623,263.35544717431867,259.6001720750745,262.29335381167965,264.06583225820833,252.47121359315193,250.37646723563077,252.77798867132904,247.52015659426314,252.6936598890013,260.2038702907223,248.14745031499342,247.78887952289313,247.57976094575764,250.9069510341388,246.32195129835836,248.4655506266649,263.2095317981744
8,1993-01-03 16:34:15+00:00,232.58248679935394,236.5839407739203,235.2068206758465,238.5300127610861,234.32965797247405,237.48615581141362,245.83773709991576,247.07656222905797,240.77953991045771,229.27994099019136,231.7216687084498,238.50432312153615,242.4796322857545,239.11358833957883,241.79145226954174,234.25225804205658,236.50834811592293,232.89684027411886,227.4072646197529,227.76580747827884,232.81083772593152,230.3618606635246,226.7787117289437,224.8848476938803,230.09874822145295,234.3080346979772,231.08300431652575,232.96259974530483,233.37479835571705,227.0398806419166,231.0470564719809,233.4631647891365,226.25482939790575,228.7165722910502,236.56156833048192,234.22783540439184,237.36236162330675,,237.58700162150515,229.95084297511684,,,221.0716012584695,217.2315961789945,219.65023610424774,226.74726525342052,226.9459609450942,224.44568505935905,216.8758857391691,218.60177513881504,218.93221054001555,226.94623073212588,239.48935407876044,255.41074636556337
9,1993-01-19 16:34:27+00:00,236.2954675926682,246.39879584333403,249.35752771463734,250.17362651237062,244.57222410625465,242.35810501947273,249.07384404212206,254.50547959545733,252.41771150872015,244.55961879717026,244.084993785812,252.25008654571758,251.03452187374316,251.77550461991083,232.91373529186646,236.59133016812186,241.00662989992028,237.67614957317107,228.74497274230302,225.6754554157799,236.13630118628114,237.29874463997785,228.97035590792248,224.6868888094472,233.6995817682717,234.1787538203245,228.2022745968877,233.4990180098013,237.6592875971732,232.17810021935156,244.50671231995523,243.67630121526864,233.55957198240847,233.8048946452945,250.38742425705976,238.19118800153444,242.24757873016424,232.17822767287365,247.60992748419616,239.39980943130365,,,229.60642164376944,230.0397647221412,222.2472796115363,232.44360937442136,239.77493017362804,233.05212768880256,236.45121659388414,224.59522106165477,239.91279479616793,234.5623664132385,241.56904469015464,263.3481046307212
