,dates,usa_CA_0235-0000,usa_CA_0235-0001,usa_CA_0235-0002,usa_CA_0235-0003,usa_CA_0235-0004,usa_CA_0235-0005,usa_CA_0235-0006,usa_CA_0235-0007,usa_CA_0235-0008,usa_CA_0235-0009,usa_CA_0235-0010,usa_CA_0235-0011,usa_CA_0235-0012,usa_CA_0235-0013,usa_CA_0235-0014,usa_CA_0235-0015,usa_CA_0235-0016,usa_CA_0235-0017,usa_CA_0235-0018,usa_CA_0235-0019,usa_CA_0235-0020,usa_CA_0235-0021,usa_CA_0235-0022,usa_CA_0235-0023,usa_CA_0235-0024,usa_CA_0235-0025,usa_CA_0235-0026,usa_CA_0235-0027,usa_CA_0235-0028,usa_CA_0235-0029,usa_CA_0235-0030,usa_CA_0235-0031
0,1984-06-10 18:20:05+00:00,212.8338888066453,215.2067442234477,220.19459864651677,229.83477091118596,226.97975578708017,220.77770117676275,217.20413240283216,218.7210363867472,221.88691032397165,221.64862747578513,230.46914063411592,230.32139707647318,221.82194066374856,222.59184484704156,218.72572343265423,223.15762976260413,218.4292303862198,213.21876673316493,207.36471474644824,204.08332088813785,208.66989511889466,221.6489567271972,228.48791492767742,225.02218462741044,223.1386741163839,239.675921998603,232.14594386124168,226.37802816961337,228.67720986543893,224.3324719343567,219.73245662563792,231.3380895927718
1,1984-06-26 18:20:19+00:00,210.5193285021034,228.80452592090975,241.08984306013897,236.40299994005622,229.70975287284577,222.6461626731542,219.4698826929863,220.4239202625505,223.1517714069669,230.17781240766422,232.68229817688027,238.1538939820272,227.30110797397663,219.04627480867663,218.44358931347458,219.460099596607,217.0700926812956,214.01049833711622,214.57408658125377,218.29426753923468,225.92021162996073,226.7371984639026,235.677673598956,221.18160060459243,227.68887318433383,241.9752761116188,238.74173096257232,224.58299805121334,219.96302920043357,219.78398280531022,219.55868375138323,226.6300448500637
2,1984-08-06 18:15:10+00:00,223.1957226986326,227.8706691765537,232.7306788444488,234.7043220907246,230.59458870116896,230.74457606559042,221.6964900782713,220.23050904672564,220.2894670824253,225.12471652019144,229.00151927749258,233.051414120429,222.21014808867028,225.26227905867015,219.60176040181068,223.53112322706883,217.0607924731613,211.99241538657807,213.42663120510335,217.99981032381774,223.1732878247348,230.37002793414237,233.25030733460235,229.63840044402335,225.93816021426795,242.35564969118326,240.577423252794,224.663356735409,225.68729247043467,223.546912427431,221.99917267150028,226.95931351088106
3,1984-09-07 18:15:46+00:00,225.1344366842836,237.81457881514422,242.08920703252312,248.86511387578477,243.11618168972862,240.4341052483401,229.96021386907404,232.2731250737065,236.12956199782423,229.60438927532041,241.60227697515262,238.93032429808693,237.759266905956,235.01949664190414,229.67263249542054,228.46325380926328,218.33184474420443,216.35341286861643,222.63413564677472,226.9007602279491,230.5627037456408,239.20268948028198,241.08599308952242,237.89228808874068,234.36974220604932,254.60024701698896,244.5280610858915,229.29483863682486,222.86922745966166,225.31247612514414,223.92813530268762,233.11609835111884
4,1984-09-23 18:16:11+00:00,227.06679329596707,235.15231072382448,234.40005332667462,238.5097482806689,233.2885577385633,228.2257459452422,228.35991036912344,224.82413625294564,230.65741477787785,231.01149237564763,235.03861391502053,239.1728374363552,231.6931860156304,233.5485592340173,223.0928030311135,229.42911655478576,222.49726313464416,216.8001547599212,216.74732745028487,223.68328395491935,229.43048608569148,234.26875861265626,238.8547066586636,234.5055088391806,231.45842076242107,249.60534744556304,241.95431371846644,232.64972129667376,225.84695584083437,222.79825575936357,221.39904434660102,229.90218638970202
5,1984-12-19 18:21:59+00:00,209.63578117113227,207.93888111039607,221.80198700363374,226.183436897239,221.6773142865194,219.74116879242865,221.1829111270916,218.04797223529638,220.8056443032758,218.97710650694614,217.74056202287744,218.82227981224793,210.39561300116569,208.5279102528958,206.76020282788147,206.10852173463618,204.37502695006071,193.01455354381358,192.14128130040595,196.26620589279366,199.2081388898782,208.56269382250596,213.37849268623086,207.7712891022041,205.6816271554224,221.8917734867256,220.6961662195677,214.03246202233515,214.46265971985088,217.11433899087496,214.2524814809082,209.78647262293262
6,1985-05-12 18:21:57+00:00,220.94521317690445,220.64138842014017,228.62205704270986,232.28747395848802,231.36604650391547,225.66990914732017,229.29235087276595,227.40793643727122,228.28585312444133,227.055899463786,228.08728299616013,230.72092956457539,226.1960492790774,225.30957809000634,219.61818501859838,220.08416873613567,216.37615093369098,219.84115387198437,219.34180262044933,225.35152976504514,223.62625859234876,231.73613127545661,237.26856115267083,233.4447341785572,231.41365934467387,247.55947812181336,237.7432367298047,222.6681579904565,223.78863348720563,222.09523955366623,218.53733230311556,228.58424021794585
7,1985-06-29 18:21:53+00:00,210.78408520714547,223.89403282901273,227.67607679801338,232.78911259978327,228.51321003744553,224.65245180321986,218.97560157985146,218.02647876656556,226.291267943658,227.72141703021484,230.72955851705345,235.63124454461897,222.2535001249078,225.79932653121244,221.55130867781384,221.22680558922949,216.21169034641406,212.33069865710235,221.11179730931428,227.26058018506447,231.25548648522263,235.61528798328786,240.43825397434136,238.06696832649615,231.62387131498627,245.86508579056962,243.66506807588954,224.35992968528873,224.2015233480253,223.44769934932134,217.78345634113694,221.88980683665662
8,1985-10-03 18:20:56+00:00,222.22968438228102,233.70896345352915,241.3758313520976,240.3992685356287,237.5449317406997,236.23292164453545,228.3837804617093,236.23250630112824,244.42563092678657,246.32786242235946,246.3584915780663,245.50434802756163,235.86325836773707,230.6413589432971,217.28227727123758,229.99134458590441,219.24759681220635,220.19201513005575,223.29198785348126,233.29118705574953,239.9025154225473,245.04079581432296,247.25273031051495,243.98556080472463,242.2789613267567,249.81483981170285,230.96008137349702,221.45938386966847,221.80319624851919,216.17096669695448,209.95946780376337,220.72175809217774
9,1985-12-06 18:19:58+00:00,165.38677044261627,162.1423852683773,177.36415697661943,181.12011978276857,173.3609607619641,165.9447339987797,,,,,,,,,,,,,,,,,,,174.32938862365,190.3426075704871,,,,,,
10,1986-02-08 18:18:42+00:00,207.97286351642074,200.63005394629178,211.56299767158845,209.5906845775123,207.0368404853835,200.91540203617618,200.7169566361096,203.23873371383283,203.85506826002538,197.87238703826978,202.46482045631979,197.6105458478288,187.93920925760602,178.43080961268862,174.1285728028568,183.46606474450178,174.05297451355764,,,,,,,,183.25944986631788,205.9579624850974,208.1250026366492,198.1605617556596,207.08635542302417,210.37084846188998,213.45182527826915,215.3240266101253
11,1986-02-24 18:18:19+00:00,209.30333005558916,200.05500752384643,206.70968035569047,213.486900344994,209.76921815459187,209.2739585722662,201.69287048951207,208.51923546983343,204.79816899312434,198.84955675433048,196.40116484333157,198.3269487980107,195.7042694838203,184.96500766313585,177.54933979123683,185.507327712709,177.6931858552564,,,,,,,,180.90465414909275,199.96995199646557,201.13853099642984,201.1969651515519,204.5572725559348,213.38611495221213,218.68978072083618,219.5461172430502
12,1986-03-21 18:12:01+00:00,193.51030386012772,197.17356279321828,206.43653834394988,207.56661473920053,207.39073078402566,206.76861844987835,201.89624763771505,204.9554654022087,196.40518827989982,205.10122305828574,205.37493068459526,,,,,,,,,,,,,,,,,,,,,
13,1986-04-06 18:11:18+00:00,207.4678940796018,207.20109998741898,222.01221518476316,221.2700620463884,212.38980035515502,205.82455625332918,206.69085991736597,198.83882614338984,203.0375461430844,201.49895907072224,,,,,,,,,,,,,,,,,,,,266.9734517641583,260.4937285637926,253.01003393423647
14,1986-04-13 18:17:19+00:00,210.96254314045268,214.9712073914938,221.29432402417052,219.8976114308506,216.92089357281094,210.02804794329938,203.0995319417106,209.22058405980914,211.8934023938075,205.44765569508849,202.32749316311714,204.7461590637613,201.40483131267587,196.19521455007265,193.70740702108077,188.76296320611144,186.1864191503393,187.42686255365788,183.43309772271135,193.65712528064455,192.91473707896827,203.0816690041811,210.04010775689017,200.72791375495237,206.6957010479918,235.17382160759428,236.26634190798168,229.29613839084493,232.70498774609206,237.65568627790842,239.83268648889054,247.03240892232589
