,dates,usa_CA_0235-0000,usa_CA_0235-0001,usa_CA_0235-0002,usa_CA_0235-0003,usa_CA_0235-0004,usa_CA_0235-0005,usa_CA_0235-0006,usa_CA_0235-0007,usa_CA_0235-0008,usa_CA_0235-0009,usa_CA_0235-0010,usa_CA_0235-0011,usa_CA_0235-0012,usa_CA_0235-0013,usa_CA_0235-0014,usa_CA_0235-0015,usa_CA_0235-0016,usa_CA_0235-0017,usa_CA_0235-0018,usa_CA_0235-0019,usa_CA_0235-0020,usa_CA_0235-0021,usa_CA_0235-0022,usa_CA_0235-0023,usa_CA_0235-0024,usa_CA_0235-0025,usa_CA_0235-0026,usa_CA_0235-0027,usa_CA_0235-0028,usa_CA_0235-0029,usa_CA_0235-0030,usa_CA_0235-0031
0,1984-06-10 18:20:05+00:00,210.385136635156,212.34986669004354,217.3377211131126,226.7181772383814,224.122878253676,218.14058345362042,214.56701467968983,216.08391866360486,219.03003279056747,218.79174994238096,227.61226310071174,227.464519543069,218.9650631303444,219.95472712389923,215.86884589925006,220.04103608979958,215.31263671341526,210.36188919976075,204.72759702330592,201.22644335473368,205.5533014460901,218.22070368711218,225.0596618875924,221.59393158732541,219.71042107629887,235.86675195406409,229.02935018843712,223.92927599812407,226.39170783871558,222.42788691208725,217.92811292033002,228.8893374212825
1,1984-06-26 18:20:19+00:00,207.0079594877397,224.70792873748542,236.99324587671464,231.93398483086602,225.61315568942143,218.8646883499933,215.68840836982537,216.64244593938957,219.05517422354256,226.08121522423988,228.58570099345593,234.05729679860286,223.2045107905523,215.2648004855157,214.34699213005024,214.9910844874168,212.6010775721054,209.91390115369188,210.79261225809284,214.19767035581035,221.45119652077054,221.82128184379337,230.7617569788468,216.26568398448322,222.77295656422461,236.5131465337197,234.27271585338212,221.07162903684963,216.6857514536941,217.05291801636065,216.97135921448364,223.1186758357
2,1984-08-06 18:15:10+00:00,222.7682200396352,227.37191607439001,232.2319257422851,234.16022779745515,230.09583559900528,230.28418858667013,221.236102599351,219.77012156780535,219.79071398026161,224.62596341802777,228.5027661753289,232.55266101826533,221.7113949865066,224.80189157974985,219.103007299647,222.9870289337994,216.51669817989188,211.4936622844144,212.96624372618305,217.50105722165407,222.62919353146538,229.77152421154597,232.65180361200595,229.03989672142694,225.33965649167155,241.69064555496504,240.03332895952457,224.23585407641158,225.28828998870375,223.2144103593219,221.68417071223902,226.53181085188365
3,1984-09-07 18:15:46+00:00,219.00331376629933,230.6616020774959,234.9362302948748,241.06186652562297,235.9632049520803,233.8313574905109,223.35746611124483,225.6703773158773,228.9765852601759,222.4514125376721,234.4493002375043,231.7773475604386,230.60629016830768,228.41674888407493,222.51965575777223,220.66000645910148,210.52859739404263,209.20043613096811,216.03138788894552,219.74778349030078,222.759456395479,230.619117395104,232.50242100434446,229.30871600356272,225.78617012087136,245.06294470012455,236.7248137357297,223.1637157188406,217.14684606954302,220.54382496671192,219.4104657841729,226.98497543313457
4,1984-09-23 18:16:11+00:00,218.9765788229553,225.7137271719774,224.96146977482755,228.21311167865392,223.84997418671622,219.51320728199875,219.64737170587998,216.11159758970217,221.21883122603077,221.57290882380056,225.60003036317346,229.73425388450812,222.25460246378333,224.83602057077383,213.65421947926643,219.13247995277078,212.20062653262917,207.36157120807414,208.0347887870414,214.24470040307227,219.1338494836765,222.94245835043978,227.5284063964471,223.17920857696413,220.1321205002046,237.0205693764336,231.65767711645145,224.559506823662,218.2960889993567,216.50586672479886,215.43783368227656,221.81197191669025
5,1984-12-19 18:21:59+00:00,204.5431533471682,201.99748198243796,215.86058787567563,219.70191057583017,215.73591515856128,214.25680036662118,215.6985427012841,212.5636038094889,214.8642451753177,213.03570737898804,211.79916289491933,212.88088068428982,204.45421387320758,203.04354182708832,200.81880369992336,199.62699541322735,197.89350062865188,187.07315441585547,186.65691287459848,190.32480676483556,192.72661256846936,201.43301486895623,206.24881373268113,200.64161014865437,198.55194820187268,213.96990798278148,214.21463989815885,208.93983419837107,209.7095404174844,213.1534062389029,210.50001887377675,204.69384479896854
6,1985-05-12 18:21:57+00:00,230.47342822103965,231.75763930496458,239.73830792753427,244.4142931055692,242.48229738873988,235.931063810235,239.55350553568078,237.66909110018605,239.40210400926574,238.17215034861042,239.20353388098454,241.8371804493998,237.31230016390182,235.57073275292117,230.7344359034228,232.21098788321683,228.50297008077214,230.95740475680878,229.60295728336416,236.46778064986955,235.75307773942993,245.0756323372459,250.60806221446012,246.7842352403465,244.75316040646317,262.3811459682459,249.87005587688586,232.19637303459172,232.68163419506516,229.5060734768825,225.55812233563623,238.11245526208106
7,1985-06-29 18:21:53+00:00,208.3596389986401,221.0655122524231,224.84755622142376,229.70345378895823,225.6846894608559,222.04150973252175,216.36465950915334,215.41553669586744,223.46274736706837,224.8928964536252,227.90103794046382,232.80272396802934,219.42497954831816,223.18838446051433,218.7227881012242,218.14114677840445,213.12603153558902,209.50217808051272,218.50085523861617,224.43205960847484,228.1698276743976,232.22106329138032,237.04402928243383,234.6727436345886,228.22964662307874,242.09372502178348,240.5794092650645,221.93548347678336,221.9387068867536,221.56201896492826,215.99702229276454,219.46536062815125
8,1985-10-03 18:20:56+00:00,216.15181580211743,226.61811677667163,234.28498467524008,232.6637994336023,230.45408506384217,229.68752471205158,221.83838352922544,229.68710936864437,237.33478424992904,239.23701574550194,239.26764490120877,238.4135013507041,228.77241169087955,224.09596201081322,210.19143059438005,222.25587548387801,211.51212771017995,213.10116845319823,216.7465909209974,226.200340378892,232.1670463205209,236.53177980209392,238.7437142982859,235.4765447924956,233.76994531452766,240.3603775758928,223.22461227147062,215.38151528950488,216.13051890703318,211.44373557904947,205.48103832364282,214.64388951201414
9,1985-12-06 18:19:58+00:00,167.48680193023534,164.5924220039329,179.81419371217504,183.79288713064742,175.8109974975197,168.20630637006178,,,,,,,,,,,,,,,,,,,177.26943270631673,193.60932321789457,,,,,,
10,1986-02-08 18:18:42+00:00,193.05186535791898,183.22222276137305,194.1551664866697,190.6003232848737,189.62900930046476,184.8466347885589,184.6481893884923,187.16996646621556,186.44723707510664,180.46455585335104,185.05698927140105,180.20271466291007,170.5313780726873,162.36204236507135,156.72074161793807,164.47570345186318,155.06261322091905,,,,,,,,162.37005244441542,182.74752090520576,189.13464134401062,183.23956359715783,193.1600904750892,198.76562767194417,202.457405582531,200.40302845162353
11,1986-02-24 18:18:19+00:00,196.59184770260742,185.2249447787011,191.87961761054513,197.30865007756273,194.93915540944653,195.5846698844397,188.00358180168558,194.82994678200694,189.968106247979,184.01949400918514,181.57110209818623,183.49688605286536,180.87420673867496,171.27571897530936,162.7192770460915,169.32907744527773,161.5149355878251,,,,,,,,163.10857885491833,180.19653500293845,184.96028072899855,188.48548279857016,192.6932223598185,203.49940645544856,209.32342530284964,206.83463489006846
12,1986-03-21 18:12:01+00:00,194.0847844797795,197.84379018281203,207.10676573354363,208.29777189148462,208.0609581736194,207.3872898864264,202.5149190742631,205.57413683875674,197.07541566949357,205.7714504478795,206.045158074189,,,,,,,,,,,,,,,,,,,,,
13,1986-04-06 18:11:18+00:00,200.4364452662205,198.99774303847414,213.80885823581832,212.3209453748122,204.18644340621017,198.25222676199547,199.11853042603227,191.26649665205613,194.83418919413955,193.2956021217774,,,,,,,,,,,,,,,,,,,,261.5045471315284,255.3126610170906,245.97858512085517
14,1986-04-13 18:17:19+00:00,216.90871963706655,221.90841330421,228.23152993688672,227.46547242654097,223.85809948552713,216.43162263196047,209.5031066303717,215.62415874847022,218.8306083065237,212.38486160780468,209.26469907583333,211.6833649764775,208.34203722539206,202.59878923873373,200.64461293379696,196.33082420180182,193.75428014602969,194.36406846637408,189.83667241137243,200.59433119336074,200.48259807465865,211.40631609944052,218.3647548521496,209.0525608502118,215.02034814325123,244.42342949121584,243.83420290367206,235.2423148874588,238.254752476265,242.2804902197192,244.21407969692183,252.97858541893976
15,1986-04-29 18:16:56+00:00,235.8418353882889,231.3067087527807,241.76954833107874,240.20387830881987,234.3552140474875,223.30378175042716,227.21496054845613,219.72744345593003,227.140827045096,226.93997367026986,227.29724607940636,219.919964140461,215.86218597515153,202.42350274692743,209.75236124537008,207.12378450520762,220.45347509402725,223.37446809458652,226.33599632960556,228.62240114628628,233.02832021356653,247.37446511676126,256.40336513426246,250.5045749878792,245.60010995628605,248.20601593181095,245.4631007608911,237.8093664200233,237.58751236109936,242.38737732467996,243.4742851334965,253.48057043790396
16,1986-05-08 18:10:55+00:00,214.0824374038054,224.53381509353505,228.18128446105766,231.09356889478897,222.71052924907542,221.61433581765243,215.3809490280151,215.90320403322823,216.5734078521911,209.98095316024362,213.12186905637293,207.58892922364862,201.98265021221357,197.2594653811411,195.57458330962123,199.1191366942578,194.16227755719896,202.16780907176664,198.97943382455705,202.00964809923227,205.36819615405994,214.66571301133123,212.1145806593566,213.1559462624384,217.23294330062134,240.91929952127072,242.14949401818814,232.7568523347483,238.5199926625915,246.74187113509606,244.21477411072829,253.58562605943266
17,1986-05-15 18:16:31+00:00,223.28657401306765,226.95783209889618,239.97859871615145,239.18280657813762,237.46420825718752,225.51994659391204,220.53835517788767,205.17994985140672,211.93432151738028,212.93437838207862,226.2596154342845,224.01415964522835,215.10752879418388,207.98703972007542,208.81824357896542,218.2016881450574,214.70753865523477,211.94713812492745,209.97973047308184,217.54244999629242,223.433793219096,236.27971207785387,245.86820426365273,242.63347187876565,243.8049478453539,258.3698604812804,252.47244888923854,240.98598257620972,235.97464816284736,238.01956028540468,241.30018635301326,249.3413413124546
18,1986-06-09 18:10:00+00:00,212.64387474744564,218.58637949566022,240.3430704466696,238.7092708167379,232.61663162995364,222.83288197661312,218.91729890768053,219.4372523641788,226.67751088490462,219.75217560555964,221.47128711563346,224.24331128814745,212.22204539731734,209.40520699993388,209.95735494993252,211.21650388038637,206.2113614434131,202.63851213308263,200.57337591438363,204.39651146617194,213.50893694597974,227.67307366186338,232.92437194195983,235.8927975650475,230.35970129534704,248.58387906910758,249.28496439339463,236.03188597969216,226.706670428155,227.41940534034376,227.23666700851774,238.66627887847054
19,1986-06-16 18:15:33+00:00,223.95564642083255,234.20331145700212,247.17713276402486,250.22891258770085,239.542516119815,234.03535518437747,230.32622969490507,230.19971082338702,239.27828018040333,232.6309042421018,235.2025228729264,233.97469061134146,,222.71855662635357,214.23872187479913,219.08958129356603,215.22856811561974,212.60437671090693,214.3869060998142,217.14749413173772,224.5117120269984,233.80137369166786,245.37100725915624,243.119448835424,241.6031344495581,254.76709145078107,252.37050331755705,235.82163461416428,227.35396686879554,228.27884618004663,234.5540481717134,242.38332333836124
20,1986-07-11 18:08:57+00:00,222.880595718725,229.6838628908767,241.89260171648158,238.6152708051825,237.44860940496466,229.89017163431453,225.97735514762758,218.14407132158283,229.7572169250229,232.66809013471726,229.3889250241836,226.75834822087617,218.11154711900656,217.90841234808406,213.86728577606573,214.60993552238477,209.1334007650209,204.92704620559277,209.94976455886987,217.59334391069035,224.32059459659098,,,,,245.64245383329592,237.84663301374047,224.8779487138491,222.33422243397365,226.48607500889602,223.92275552236543,252.67697140605168
21,1986-09-13 18:06:16+00:00,222.7885485225284,234.7478173517602,239.83718595668287,245.19341092945126,238.45453548266684,229.95991650667867,227.55739306241503,231.76665359414906,239.46342804631428,232.885514259434,,,,,,,,,,,,,,,,,,,,,,
22,1986-09-20 18:12:14+00:00,222.63690456051546,234.59355228750155,242.08406268102664,243.25282308793186,241.01235010661483,232.73177116122255,233.10554583403308,229.04971005514054,239.81449047293432,232.4773629341281,229.95254162801632,234.09302211377718,221.8537612810843,223.61763671435602,216.4238020328963,215.5622248263743,212.56815690506073,212.3149678402068,212.80663415448075,217.44331974177314,224.13840943098995,237.7113575509568,245.00738618579672,237.41903084615217,230.78686599197704,243.19584944441777,237.78719151890994,224.03551924008264,221.72274794224163,220.10586127120007,219.08864848446456,229.35399261027078
23,1986-09-29 18:05:46+00:00,231.36901174421112,230.8669248624755,246.0906126779607,245.4793713449657,243.50093083621968,233.67493839466408,236.64112910246052,232.43271629189627,239.65461070799319,235.589072868794,234.7270415617779,237.036254418342,222.22907806037813,227.09717729123224,219.07437556779902,223.3024491240993,218.2608950566332,217.8192965291284,216.26602516431944,223.19371762467915,232.20924315753396,239.18199130413524,240.98271397468963,238.49882533491774,231.38001570445883,243.49978305595982,244.29532098905307,,,,,
24,1986-10-06 18:11:44+00:00,196.0927122345306,184.20852290631478,189.06347357974573,209.27784371614513,208.2570245342396,209.37154112123233,204.6633761589848,206.03211770515713,207.55621113956988,202.70582985550277,202.8249558178546,205.28331772159578,200.30212569388468,201.30547931042383,201.33754154905782,207.43458202501705,192.18495234213745,184.22662856203723,185.88324906010982,194.00112286509855,195.73474253900065,204.87403329694877,226.66805848837632,214.72810510280863,,211.81804442441657,224.67646548917662,214.5412649540209,211.64634973002302,207.30885860297815,201.34088506882654,204.27236503791588
25,1986-10-15 18:05:39+00:00,201.30795665078483,203.2690108226024,202.82987078184243,202.8993640836798,204.75496135822604,196.32802691766426,199.9010503086434,207.20173526421704,209.22856241806528,199.29271425626985,,,,,,,,,,,,,,,,,219.69562909435672,219.19590368871408,215.0140040070228,215.29524748613704,214.68772853946123,213.8387810614807
26,1986-10-31 18:05:05+00:00,197.30007293108625,203.84792302387422,215.38195212528248,213.24335322048296,210.61554976366983,206.68301132243525,212.63369818655838,210.75798040621214,213.02540238509965,214.9129937045733,214.92469492364768,216.9805690129641,208.21126446872097,203.13695331553674,203.33879444758804,205.36115067350704,196.55268470424932,189.45427621381108,190.95484063987223,195.93080211629945,204.23196701408088,219.29767897537135,228.97454716881435,220.35291857180223,219.6841624004033,225.4997863067325,231.1401020585688,225.09022144629995,213.80855382821355,209.38309950202276,210.6220888048492,214.68018574395487
