dates,nzd0056-0000,nzd0056-0001,nzd0056-0002,nzd0056-0003,nzd0056-0004,nzd0056-0005,satname
1999-07-25 22:04:15+00:00,331.58,320.55,320.12,326.91,317.93,273.66,L7
1999-08-26 22:04:21+00:00,327.72,319.66,322.54,326.44,321.06,279.07,L7
1999-09-27 22:04:25+00:00,327.72,319.66,322.54,326.44,319.55,296.06,L7
1999-11-14 22:04:18+00:00,325.93,318.25,320.60,326.00,320.05,298.55,L7
2000-01-01 22:04:13+00:00,328.09,319.49,319.86,326.13,319.77,301.03,L7
2000-01-17 22:04:11+00:00,329.49,321.00,319.96,325.94,320.89,301.77,L7
2000-05-24 22:03:22+00:00,336.28,328.96,326.11,329.68,324.65,305.61,L7
2000-08-12 22:02:30+00:00,328.25,329.02,331.29,330.46,319.92,314.25,L7
2001-03-08 22:01:45+00:00,328.12,326.54,322.92,322.35,318.08,285.21,L7
2001-03-24 22:01:35+00:00,329.54,326.94,326.11,326.86,322.63,297.08,L7
2001-06-12 22:01:01+00:00,325.27,322.73,323.53,324.64,318.85,297.87,L7
2001-08-15 22:00:14+00:00,322.10,320.90,322.14,325.06,319.62,296.12,L7
2001-08-31 22:00:05+00:00,322.10,321.46,322.14,325.06,319.62,296.12,L7
2001-12-05 21:59:55+00:00,313.38,315.38,312.72,320.11,316.66,289.90,L7
2001-12-21 22:00:05+00:00,317.38,315.03,313.23,319.95,317.36,292.89,L7
2002-01-22 22:00:16+00:00,319.03,314.83,314.51,320.93,320.45,305.87,L7
2002-02-23 22:00:19+00:00,321.84,314.67,315.38,319.55,321.04,310.49,L7
2002-03-27 22:00:13+00:00,320.18,310.95,314.29,318.68,319.98,307.13,L7
2002-04-28 22:00:14+00:00,317.96,309.47,312.56,318.90,319.54,303.70,L7
2002-07-17 21:59:44+00:00,319.02,310.24,314.28,322.14,321.31,315.49,L7
2002-08-18 21:59:33+00:00,318.97,310.08,315.13,320.32,326.83,310.45,L7
2002-09-19 21:59:11+00:00,316.85,309.17,313.82,319.75,325.38,307.21,L7
2003-01-09 21:59:45+00:00,322.83,315.28,320.64,323.59,331.81,315.94,L7
2003-07-28 21:48:04+00:00,323.11,313.56,321.03,332.15,321.41,269.94,L5
2003-08-29 21:48:38+00:00,327.04,317.94,326.37,333.85,326.44,269.94,L5
2003-11-25 22:00:05+00:00,317.11,308.77,317.09,326.20,319.66,270.18,L7
2004-02-05 21:50:17+00:00,321.31,317.53,324.27,332.35,329.02,270.41,L5
2004-02-21 21:50:23+00:00,321.31,319.50,326.18,334.63,331.51,270.41,L5
2004-04-17 22:00:33+00:00,320.36,319.82,324.04,333.81,329.47,281.35,L7
2004-06-12 21:52:47+00:00,333.35,330.21,332.51,339.09,334.22,301.32,L5
2004-06-20 22:00:26+00:00,333.35,329.17,329.23,336.16,330.66,306.43,L7
2004-07-06 22:00:24+00:00,330.57,327.65,328.46,334.91,328.32,310.25,L7
2004-07-22 22:00:20+00:00,332.78,328.48,329.09,335.53,329.16,312.52,L7
2004-07-30 21:54:04+00:00,333.91,329.23,329.99,336.19,328.98,312.04,L5
2004-08-15 21:54:25+00:00,333.55,325.78,326.74,332.63,324.38,308.41,L5
2004-09-16 21:55:17+00:00,334.11,326.37,327.39,332.70,324.38,312.06,L5
2004-12-13 22:00:36+00:00,334.23,326.61,327.64,333.82,325.59,320.84,L7
2005-01-14 22:00:49+00:00,335.68,327.68,330.30,337.90,330.33,326.28,L7
2005-02-15 22:01:01+00:00,333.18,329.62,331.53,338.91,335.79,339.35,L7
2005-02-23 21:58:07+00:00,333.26,330.96,331.92,340.15,336.61,335.18,L5
2005-03-03 22:01:06+00:00,334.95,332.20,332.98,340.01,335.70,332.97,L7
2005-03-11 21:58:20+00:00,335.13,332.42,332.84,341.49,336.55,332.97,L5
2005-03-19 22:01:06+00:00,335.18,332.95,332.59,340.90,335.70,331.65,L7
2005-03-27 21:58:27+00:00,336.71,333.40,333.79,341.36,336.08,332.85,L5
2005-04-04 22:01:03+00:00,338.08,334.58,334.97,342.82,336.83,330.55,L7
2005-05-06 22:01:01+00:00,337.72,335.03,335.50,341.94,336.10,327.89,L7
2005-05-22 22:01:00+00:00,337.97,335.27,335.66,341.31,335.35,325.37,L7
