dates,satname,nzd0056-0000,nzd0056-0001,nzd0056-0002,nzd0056-0003,nzd0056-0004,nzd0056-0005
1999-07-25 22:04:15+00:00,L7,336.58,324.72,323.97,334.05,324.60,298.66
1999-08-26 22:04:21+00:00,L7,322.75,317.86,324.11,324.40,322.72,278.97
1999-09-27 22:04:25+00:00,L7,,,,,303.47,281.06
1999-11-14 22:04:18+00:00,L7,319.15,312.74,314.25,320.56,317.28,290.01
2000-01-01 22:04:13+00:00,L7,339.87,327.63,321.72,334.07,325.71,337.43
2000-01-17 22:04:11+00:00,L7,342.01,332.82,325.69,335.05,335.67,340.00
2000-05-24 22:03:22+00:00,L7,337.25,335.03,338.85,334.65,326.31,290.90
2000-08-12 22:02:30+00:00,L7,321.54,324.93,325.51,329.55,316.60,349.11
2001-03-08 22:01:45+00:00,L7,327.22,325.79,322.23,321.06,316.88,280.71
2001-03-24 22:01:35+00:00,L7,326.86,323.92,326.15,325.50,321.72,288.46
2001-06-12 22:01:01+00:00,L7,315.93,313.64,317.74,319.08,310.20,295.43
2001-08-15 22:00:14+00:00,L7,321.20,322.60,324.61,338.59,333.42,333.89
2001-08-31 22:00:05+00:00,L7,,326.41,,,,
2001-12-05 21:59:55+00:00,L7,303.31,301.89,296.05,303.10,306.77,241.87
2001-12-21 22:00:05+00:00,L7,326.94,311.37,318.50,317.17,310.96,299.42
2002-01-22 22:00:16+00:00,L7,326.37,316.05,320.20,327.29,332.91,356.78
2002-02-23 22:00:19+00:00,L7,329.03,318.96,325.46,328.21,331.27,335.39
2002-03-27 22:00:13+00:00,L7,313.47,304.97,309.85,315.05,315.58,293.17
2002-04-28 22:00:14+00:00,L7,297.96,294.65,297.10,307.32,305.46,242.08
2002-07-17 21:59:44+00:00,L7,330.88,318.74,320.78,336.56,324.81,363.05
2002-08-18 21:59:33+00:00,L7,331.70,319.92,328.74,326.17,367.98,359.58
2002-09-19 21:59:11+00:00,L7,315.85,312.26,316.92,321.66,320.54,306.16
2003-01-09 21:59:45+00:00,L7,326.18,321.30,326.35,328.97,331.64,301.49
2003-07-28 21:48:04+00:00,L5,322.61,313.14,320.65,331.44,320.74,267.44
2003-08-29 21:48:38+00:00,L5,322.47,315.24,325.16,323.41,320.14,286.01
2003-11-25 22:00:05+00:00,L7,286.95,281.84,290.62,296.19,292.37,218.91
2004-02-05 21:50:17+00:00,L5,331.42,336.26,339.27,344.45,343.77,331.77
2004-02-21 21:50:23+00:00,L5,,317.35,324.42,327.63,326.06,289.81
2004-04-01 22:00:40+00:00,L7,,,,89.00,,
2004-04-17 22:00:33+00:00,L7,329.41,324.67,324.16,334.11,325.03,298.78
2004-06-12 21:52:47+00:00,L5,343.51,338.05,338.04,342.48,334.82,346.87
2004-06-20 22:00:26+00:00,L7,,320.27,311.73,316.27,308.84,288.13
2004-07-06 22:00:24+00:00,L7,315.54,314.50,319.47,319.11,307.68,288.20
2004-07-14 21:53:43+00:00,L5,,,,632.64,631.57,
2004-07-22 22:00:20+00:00,L7,336.71,329.34,329.07,332.22,327.64,297.12
2004-07-30 21:54:04+00:00,L5,342.48,336.93,338.51,345.01,331.62,324.11
2004-08-15 21:54:25+00:00,L5,,310.91,315.38,319.78,310.57,278.63
2004-09-16 21:55:17+00:00,L5,329.11,323.60,331.12,330.89,328.62,298.66
2004-12-13 22:00:36+00:00,L7,320.60,322.40,322.05,324.87,318.86,301.03
2005-01-14 22:00:49+00:00,L7,320.32,317.26,321.99,330.61,323.63,304.11
2005-02-15 22:01:01+00:00,L7,334.99,332.14,329.64,329.70,,315.08
2005-02-23 21:58:07+00:00,L5,329.29,332.72,330.20,339.00,333.34,297.01
2005-03-03 22:01:06+00:00,L7,343.17,338.27,338.10,339.01,331.76,320.96
2005-03-11 21:58:20+00:00,L5,326.86,325.91,324.79,336.94,328.30,
2005-03-19 22:01:06+00:00,L7,340.74,336.68,338.06,342.87,338.60,347.22
2005-03-27 21:58:27+00:00,L5,339.33,329.82,335.96,333.05,327.56,299.53
2005-04-04 22:01:03+00:00,L7,355.46,349.35,349.28,363.66,350.62,346.45
2005-05-06 22:01:01+00:00,L7,336.93,341.15,342.18,337.56,333.60,319.09
2005-05-22 22:01:00+00:00,L7,342.70,339.46,338.96,338.09,331.54,313.70
2005-05-30 21:58:51+00:00,L5,364.95,358.45,357.53,355.21,348.54,335.95
2005-06-07 22:00:55+00:00,L7,345.70,342.82,343.97,345.13,329.98,308.81
2005-07-09 22:00:50+00:00,L7,318.72,319.62,321.75,329.98,313.23,292.11
2005-07-17 21:59:11+00:00,L5,341.92,347.14,352.21,357.96,356.83,357.66
2005-08-10 22:00:46+00:00,L7,332.50,320.55,329.03,325.99,330.35,288.58
2005-09-11 22:00:29+00:00,L7,330.20,,,,,
2005-09-19 21:59:32+00:00,L5,327.17,316.16,324.58,321.56,314.36,258.74
2005-11-22 21:59:59+00:00,L5,339.64,320.64,323.89,310.53,284.43,
2005-11-30 22:01:00+00:00,L7,338.35,324.81,321.84,329.79,320.71,304.74
2005-12-16 22:01:02+00:00,L7,316.36,312.15,316.02,318.01,318.11,293.85
2006-01-01 22:01:10+00:00,L7,,,,214.51,242.07,
2006-01-25 22:01:29+00:00,L5,,,340.88,341.84,338.38,321.35
2006-02-10 22:01:51+00:00,L5,334.05,327.62,336.11,334.38,328.61,308.45
2006-02-18 22:01:29+00:00,L7,316.69,313.09,317.31,319.86,314.38,293.47
2006-03-14 22:02:31+00:00,L5,323.17,312.77,315.57,318.65,318.01,284.59
2006-03-22 22:01:30+00:00,L7,335.56,323.81,329.93,327.15,327.83,292.24
2006-05-09 22:01:28+00:00,L7,332.64,328.26,332.69,331.55,322.42,335.47
2006-05-17 22:03:33+00:00,L5,339.00,337.00,334.84,340.33,320.79,266.65
2006-06-10 22:01:26+00:00,L7,330.10,329.30,334.47,334.42,321.40,303.93
2006-09-14 22:00:57+00:00,L7,,,,324.42,329.40,333.05
2006-11-25 22:06:19+00:00,L5,299.65,309.45,314.48,320.35,321.92,317.56
2006-12-11 22:06:28+00:00,L5,317.38,338.59,342.81,359.82,364.72,429.68
2007-02-13 22:06:23+00:00,L5,339.44,338.12,341.25,345.60,332.93,336.56
2007-05-12 22:01:48+00:00,L7,345.89,342.32,342.49,344.81,342.10,343.17
2007-05-28 22:01:40+00:00,L7,348.52,349.02,344.54,348.10,337.79,334.67
2007-06-13 22:01:40+00:00,L7,343.86,338.12,336.71,332.02,329.48,320.14
2007-10-02 22:10:31+00:00,L5,,,,,,
2008-01-23 22:01:45+00:00,L7,314.02,301.53,304.79,306.75,299.70,230.36
2008-03-11 22:01:32+00:00,L7,310.97,306.46,314.67,315.33,303.11,247.15
2008-05-30 22:01:17+00:00,L7,338.86,326.41,325.66,329.23,335.51,360.11
2008-09-19 22:00:16+00:00,L7,335.51,319.15,321.14,322.63,314.41,292.16
2009-01-25 22:01:10+00:00,L7,339.97,320.98,322.69,322.08,317.30,273.03
2009-03-30 22:01:40+00:00,L7,,,,,,
2009-05-17 22:01:51+00:00,L7,311.81,302.25,322.17,331.78,320.10,303.88
2009-06-02 22:01:51+00:00,L7,342.94,334.70,337.29,335.88,355.29,374.52
2009-07-04 22:01:47+00:00,L7,323.25,317.11,322.76,324.76,320.29,276.93
2009-07-20 22:01:42+00:00,L7,326.11,316.59,324.91,324.79,322.83,311.02
2009-08-21 22:01:35+00:00,L7,310.13,298.04,302.59,308.04,301.76,242.78
2009-09-06 22:01:35+00:00,L7,316.13,305.39,,,,
2009-11-25 22:02:09+00:00,L7,337.61,320.42,331.71,330.64,330.50,332.24
2009-12-27 22:02:38+00:00,L7,337.70,326.83,330.03,334.55,335.87,351.73
2010-02-05 22:02:17+00:00,L5,323.02,315.82,320.03,319.37,322.18,294.62
2010-03-17 22:03:33+00:00,L7,,,,207.18,224.49,
2010-05-04 22:03:35+00:00,L7,331.06,324.03,326.55,337.85,332.56,318.79
2010-07-07 22:03:37+00:00,L7,338.71,334.74,334.20,338.39,328.63,328.79
2010-07-23 22:03:38+00:00,L7,322.36,326.61,323.93,324.74,317.58,348.93
2010-08-08 22:03:37+00:00,L7,317.89,312.94,319.11,315.55,302.00,310.64
2010-09-25 22:03:41+00:00,L7,,,,322.91,224.06,254.92
2010-11-12 22:04:06+00:00,L7,,,,,,
2011-01-15 22:04:42+00:00,L7,338.41,333.78,329.04,334.79,321.06,322.00
