,dates,per0091-0000,per0091-0001,per0091-0002,per0091-0003,per0091-0004,per0091-0005,per0091-0006,per0091-0007,per0091-0008,per0091-0009,per0091-0010
0,1984-12-16 14:46:50+00:00,68.01839415805676,54.82468527424227,53.1740873762261,64.376294270771,54.883978739216346,45.13021388033969,29.109478970125192,42.002979243186736,53.78403639888343,59.700816487212116,76.3538268489474
1,1986-01-20 14:44:00+00:00,63.410692447117086,60.533228916700885,55.84483358221181,68.24660594482545,53.65622349891985,20.24077170558889,,4.688874357210427,34.77113607918238,32.51094118481309,46.408976313294744
2,1986-04-10 14:42:16+00:00,91.67512799955688,72.57182021651033,68.17467315132133,83.28515359827885,52.91874477375103,36.12593082890857,51.225351051367284,48.66436023016297,37.99110563878879,58.4224450856856,73.91159619406704
3,1986-04-26 14:41:53+00:00,85.41582205313398,63.384522843582225,111.41517409409923,74.80157875727748,53.58026720001266,46.83579218996822,,,,,
4,1986-05-12 14:41:28+00:00,,,,,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,,,,,
6,1986-10-03 14:36:42+00:00,64.49793398748777,39.49564271494585,35.75910087113961,43.38133917812229,28.281438232717534,29.013327019139748,34.43684618709158,31.16720632497924,18.239833820316775,46.91151069881747,71.67281057211584
7,1986-12-06 14:35:14+00:00,83.32626941447468,69.11408108112109,65.42162300736797,71.41147089246495,51.09525436086498,21.095127952511934,18.29351184236129,47.905326894760336,58.24619416305736,61.30793082827216,73.97558214259661
8,1987-01-07 14:36:13+00:00,57.92901075382954,35.61566213592882,,,,,,,,,
9,1987-04-13 14:39:36+00:00,75.28870853046539,54.53584348132396,59.010450718088734,71.31959974656176,54.11389927710337,57.65348284900364,45.62608695556291,49.379765413974475,58.385531718748005,62.603961803970435,74.8651473405474
10,1987-05-31 14:40:57+00:00,,,,,,,,,,,
11,1987-06-16 14:41:19+00:00,,,,,,,,,,,
12,1987-08-03 14:42:25+00:00,69.6711209959309,53.37932505239427,43.24069176791073,61.01876673014527,44.15613460544877,37.76653834102916,35.275268073348656,46.008769900924854,40.8413336554492,51.68819158301076,74.31324269043951
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,
14,1987-09-20 14:43:42+00:00,75.61650335864253,58.45451314959683,56.82348140584086,71.34269461321153,46.3219962843843,32.338172819627445,27.449509031872758,31.669513720725842,45.89240101417642,62.84176864957402,82.30358491022365
15,1987-10-06 14:44:02+00:00,68.51889935794816,48.496247281408074,40.4654815511842,52.27331127362605,36.70977701817126,27.436570915288847,14.010942262544642,14.475593932509199,37.925441294856796,56.5058126464127,70.05785043024856
16,1987-11-23 14:44:57+00:00,61.363295226162045,47.93348705044355,37.071364548922766,52.716138309180586,37.77698219240341,33.54299955065218,21.728752696877336,14.325945105272215,18.38314403417594,48.555653993819476,70.822668117078
17,1987-12-09 14:45:10+00:00,,,,,,,,,,,
18,1988-03-14 14:46:39+00:00,86.27947246847589,67.16530985940527,61.798395340551714,71.31250613344243,61.695557678417074,59.60738440464349,53.446716238747136,41.31189080113643,49.29138840424068,68.62780645706307,79.44249690267013
19,1988-03-30 14:46:46+00:00,72.81144642204931,49.81268320016822,44.20719414556895,55.48121626885512,50.19554135241975,42.80092338269075,32.53854145969367,46.38607968749966,53.18900562972774,58.52756865756048,77.37564824264076
20,1988-05-01 14:46:57+00:00,78.78011997504896,69.69973225921929,48.60363997680332,65.56993939594891,50.61975192608662,39.72333415486004,48.297469354233996,62.770336757306936,52.42433059333081,60.67600049658353,81.29402631897912
21,1988-05-17 14:47:08+00:00,71.53269105239139,51.63663591978411,46.14485020345663,61.70213400076264,29.414866638270976,35.6653354961716,42.60728281422017,54.2554685201362,54.216754558744526,62.40549467864386,71.98692865264972
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,
23,1988-07-04 14:47:23+00:00,70.85098048144245,51.70903118845237,45.91532397333122,50.25809994835534,29.530452201083186,25.695589297207086,25.854176825634152,41.85916405645034,47.17401936233337,61.000312524469955,69.28641479021991
24,1988-07-20 14:47:26+00:00,,,,,,,,,,,
25,1988-08-21 14:47:29+00:00,56.438313436327995,56.95214664710259,34.82187121853599,44.95769057253039,14.296764703378539,9.885841950005425,13.663787506272318,22.824098738509843,31.06593253155709,71.1772805438821,64.037323064981
26,1988-10-24 14:47:17+00:00,72.25559179876784,54.87624001882691,51.62424885006469,55.22211696676697,36.27442669529885,29.702888163579793,36.54972231293405,53.55291938470967,32.499027865844276,55.687942363283014,68.45853316252048
27,1988-12-11 14:47:08+00:00,38.90586239807527,24.509514325508782,13.252838223187801,18.937828545970405,-4.042483780170096,,,,,14.25339325402367,41.81826406573654
28,1988-12-27 14:47:03+00:00,80.22256954139927,64.1224616569621,58.34578780820536,68.38063935845538,35.866940771456925,33.423956759574196,45.921779976838025,55.801003504780795,50.33861510200476,56.736618620406894,84.75619386384223
29,1989-01-28 14:46:43+00:00,89.56735115922847,74.4920516220723,72.39091725119903,72.44221560800956,53.87370997230067,38.229719318030604,45.59895208529274,64.33274137084564,47.24108588758812,64.4376293888075,74.46958981834361
30,1989-03-17 14:45:49+00:00,73.38398875929154,53.40793457442379,44.84619955113679,53.71480284546362,44.7592128008774,27.743760409110124,27.30318652626928,44.63488518933268,39.578260175588625,60.66504929005305,73.55567165806856
31,1989-05-20 14:45:08+00:00,64.35388768210375,40.532656221804096,35.99005068883763,43.39209159655543,32.84158485336827,31.54096495624092,25.02838299040215,34.98548036694307,37.01230430821051,51.99979883019656,74.23648261040755
32,1989-11-28 14:40:39+00:00,83.19761917133079,55.73126560769305,55.88383548050378,48.72253492849261,45.44088870846979,35.92750143594691,38.14777416983506,42.904183884535996,37.92331259056074,46.86558390869617,65.12494884302961
33,1989-12-30 14:39:43+00:00,70.72251513824747,54.20931291821572,48.49161523453117,57.26375461179066,39.38915157965164,28.728278113851573,26.38212853858697,29.334688543257236,26.97896868197747,42.5091233820378,61.9741679073233
34,1990-01-15 14:39:12+00:00,66.98318864902491,50.280181553466036,50.7706267752632,63.81078380801384,43.6349516166062,32.42356415705504,26.03337606456302,33.2287212166316,35.840455323211756,47.59161513258639,63.24162540188957
35,1990-04-05 14:36:46+00:00,74.73891822415044,55.81403882475008,52.82648894389705,62.5191346977178,52.0656247866094,47.51136281229779,39.26746835303659,50.262552969983865,44.04300669931942,62.575889508335536,81.46480281988248
36,1990-04-21 14:36:58+00:00,80.06565193317938,60.56752684886335,54.69975997781702,62.57867618992321,41.1489596400104,44.895859611665244,39.15374654861058,45.737771973662,44.85394149549863,60.65569414302976,80.68906576078143
37,1990-05-23 14:36:55+00:00,65.26964070713645,51.859193624318145,49.7650472583815,60.89597189445145,50.793276242602445,39.68719565060507,36.08958771354939,48.91781427891408,46.697492468276124,69.10698858947579,83.04852550809193
38,1990-06-08 14:36:54+00:00,65.95291496623703,52.15415398902828,48.348966531202876,59.84647589223163,55.7366777702311,46.25909690196864,44.668005654849686,54.88562985126918,55.06577520819658,71.0468285571131,95.01487362159263
39,1990-07-10 14:36:51+00:00,,,,,,,,,,,
40,1990-08-11 14:36:42+00:00,,,,,,,,,,,
41,1990-10-30 14:36:10+00:00,63.59962071134484,42.63605657110131,31.688106358860164,27.475006550213582,26.113321440743636,23.75232436510663,27.397120904084847,42.79803133263702,33.78109886086774,40.33516022684541,54.94932176924649
42,1990-12-17 14:36:11+00:00,88.83613669192377,67.89980513722126,45.41978796276791,34.362303877420814,49.98016194378511,28.002797895775412,41.1676304707405,60.193433684503326,41.33077338129575,54.88105010694643,60.81647920469897
43,1991-01-02 14:36:36+00:00,,,,,,,,,,,
44,1991-01-18 14:37:05+00:00,77.21159671351656,54.420226084266126,36.047144702936876,50.479359522575216,33.16168881499378,27.35061575072346,45.8149030643986,52.71829688955239,43.70812429785536,50.036428271344974,62.51039155113344
45,1991-02-19 14:37:38+00:00,99.36095392956224,91.75864647353046,,,,,,,,,
46,1991-04-08 14:38:31+00:00,85.46611502019731,73.27529402891345,66.9226292933755,70.88786518824081,53.95053888607766,70.75171683631521,62.50486186100507,77.10796451280235,67.73552702897923,66.02290676502446,97.69019036422016
47,1991-04-24 14:38:45+00:00,94.43224500132625,75.77001442068189,70.43655220974794,83.33695624896897,57.22464129727221,61.59015496493355,66.86776792660622,77.7135245240194,68.09324599301064,66.39561747987003,97.45423570242247
48,1991-05-26 14:39:21+00:00,63.37207650107473,48.557435894416145,44.871625657365314,55.06934512780208,47.680751880237004,44.316703761808355,43.80366184696251,53.987230915934184,52.0246547987626,59.200625515820654,81.58230281541626
49,1991-06-27 14:39:48+00:00,,,,,,,,,,,
50,1991-08-14 14:40:14+00:00,,,,,,,,,,,
51,1991-08-30 14:40:24+00:00,68.44670973141022,52.204931520555036,48.22859580683558,52.310708129229866,29.58144302281577,23.859440132172203,30.616921849019946,42.000341092152425,40.419699383119145,49.72871941031653,65.93935940106057
52,1991-09-15 14:40:38+00:00,51.25813253175785,30.764003060003954,26.583750364250356,20.245376780062568,8.926679365402775,5.557400862113226,13.29592156761488,18.22476466236683,22.658436421201444,32.499926261423276,49.201073931078625
53,1991-10-17 14:40:53+00:00,41.02800492981229,22.39667725483542,19.46973256044015,11.344549647659438,3.536303796911767,,,,,,
54,1991-11-18 14:40:56+00:00,75.06866262161846,53.044756425958376,46.69480725491577,,31.729810526880158,31.72530932772184,30.02238638239475,43.125319126400015,42.82049381050431,51.03900507300154,67.10843277314271
55,1991-12-04 14:41:11+00:00,66.12762146487553,,,,,,,31.77567716990205,,,
