dates,nzd0564-0000,nzd0564-0001,nzd0564-0002,nzd0564-0003,nzd0564-0004,nzd0564-0005,nzd0564-0006,nzd0564-0007,nzd0564-0008,nzd0564-0009,nzd0564-0010,nzd0564-0011,nzd0564-0012,nzd0564-0013,nzd0564-0014,nzd0564-0015,nzd0564-0016,nzd0564-0017,nzd0564-0018,nzd0564-0019,nzd0564-0020,nzd0564-0021,nzd0564-0022,nzd0564-0023,nzd0564-0024,nzd0564-0025,nzd0564-0026,nzd0564-0027,nzd0564-0028,nzd0564-0029,nzd0564-0030,nzd0564-0031,nzd0564-0032,nzd0564-0033,nzd0564-0034,nzd0564-0035,nzd0564-0036,nzd0564-0037,nzd0564-0038,nzd0564-0039,nzd0564-0040,nzd0564-0041,nzd0564-0042,nzd0564-0043,nzd0564-0044,nzd0564-0045,nzd0564-0046,nzd0564-0047,nzd0564-0048,nzd0564-0049,nzd0564-0050,satname
1999-12-25 22:00:04+00:00,239.79,236.91,236.75,237.20,236.77,232.86,235.60,243.29,249.03,255.48,256.14,248.43,242.69,235.90,240.12,238.35,231.67,229.60,228.28,231.64,227.31,225.40,232.12,229.93,228.34,229.15,225.67,223.61,222.67,226.47,231.30,230.13,228.73,227.00,230.31,227.45,232.31,233.04,234.95,234.24,233.31,228.35,227.04,231.97,234.24,228.23,220.34,221.77,227.35,221.53,220.04,L7
2000-01-17 22:06:11+00:00,238.36,235.74,235.59,236.13,235.03,231.29,233.24,241.72,247.35,253.85,254.04,246.42,241.12,233.98,238.33,236.97,230.62,228.17,226.87,230.07,226.15,224.35,231.41,228.93,226.62,227.79,224.40,222.18,221.47,224.85,230.58,229.65,228.82,228.90,229.14,226.53,231.08,231.86,233.72,232.89,231.92,226.32,225.80,230.29,232.90,227.01,219.13,220.45,225.69,220.50,218.68,L7
2000-01-26 22:00:02+00:00,238.20,235.48,235.36,235.48,234.35,231.54,233.04,241.64,247.09,253.66,252.85,245.71,241.53,233.91,237.51,236.31,229.91,227.65,226.28,229.38,225.49,223.94,230.82,228.66,226.27,227.73,224.20,221.84,221.28,224.39,230.50,229.16,228.65,228.54,228.96,226.31,230.61,231.82,233.53,231.45,230.88,225.45,224.95,229.73,232.10,225.93,218.14,219.39,224.34,219.51,218.50,L7
2000-02-27 21:59:52+00:00,237.45,234.64,235.36,235.49,234.06,231.47,232.37,241.39,246.61,252.79,251.93,244.66,241.00,233.22,236.33,235.43,229.45,226.87,225.34,228.65,224.70,223.97,231.05,228.24,225.73,227.87,224.34,221.91,221.29,223.89,230.77,228.96,228.66,228.22,228.30,226.18,230.53,231.73,233.74,231.99,231.38,225.89,225.06,230.24,232.35,226.86,217.40,218.02,224.14,219.56,218.75,L7
2000-03-21 22:06:01+00:00,237.94,235.06,235.54,235.91,235.41,232.37,234.10,242.74,247.13,253.52,252.22,245.32,241.32,233.13,237.59,235.66,229.89,227.92,225.67,229.19,225.13,224.35,231.79,228.55,225.59,228.58,225.03,222.53,221.38,223.99,230.42,229.12,228.25,229.18,228.86,226.62,230.99,232.03,234.14,232.46,232.09,225.91,225.51,231.10,232.94,227.46,218.16,218.46,224.89,219.55,219.46,L7
2000-03-30 21:59:45+00:00,236.91,234.78,234.88,235.58,234.31,232.16,233.64,241.90,246.69,252.90,250.95,244.30,240.76,232.22,236.66,236.13,229.37,227.44,225.45,229.05,224.81,224.25,231.42,228.27,225.44,228.20,224.66,222.39,220.56,223.50,229.75,229.01,228.31,229.14,228.40,226.39,230.18,231.76,233.78,231.34,231.35,224.90,225.28,230.86,233.03,227.84,218.18,218.28,224.76,219.63,218.65,L7
2000-04-15 21:59:31+00:00,237.37,234.96,235.00,235.74,234.85,232.52,234.31,242.16,247.25,253.18,251.72,244.68,240.99,232.37,237.15,236.76,229.89,227.97,225.95,229.51,224.98,224.96,231.59,228.72,225.54,228.36,224.84,222.68,221.02,223.64,229.81,229.42,228.66,229.31,228.91,226.93,230.82,232.44,234.45,232.09,231.25,224.99,225.45,231.01,233.34,227.90,219.09,218.85,225.65,220.84,219.33,L7
2000-05-01 21:59:30+00:00,239.29,236.42,235.99,237.06,236.65,234.27,236.26,243.43,248.96,254.96,253.70,246.58,242.35,234.13,238.67,238.28,231.76,229.77,228.01,230.97,226.72,226.57,233.10,230.20,227.01,229.37,226.26,223.83,222.89,225.10,231.68,230.88,230.31,230.64,230.27,228.76,232.47,233.92,236.22,234.54,232.57,226.55,227.44,232.72,235.30,229.83,222.21,221.52,228.33,223.65,221.97,L7
2000-05-17 21:59:19+00:00,240.64,237.05,236.59,238.07,238.56,235.46,238.41,245.00,250.46,255.82,254.96,247.32,243.01,235.13,239.97,239.41,233.27,230.63,228.55,231.83,227.24,226.97,233.67,231.57,228.08,230.71,227.07,224.92,224.22,226.16,232.09,231.63,230.81,231.67,231.42,229.69,234.01,234.70,237.21,234.86,233.67,227.59,228.27,234.18,236.32,231.07,223.64,222.89,230.01,224.64,222.55,L7
2000-05-24 22:05:22+00:00,241.89,238.92,238.10,239.57,239.83,237.01,239.38,246.06,252.19,257.30,256.38,248.70,244.75,236.98,241.44,240.69,234.68,232.48,230.50,233.07,229.01,228.32,235.28,232.95,229.09,231.52,228.28,226.02,225.56,227.63,233.23,233.22,232.33,232.46,232.27,229.52,234.96,235.35,236.60,234.86,233.67,225.27,225.81,231.85,236.03,231.07,223.64,222.89,230.96,225.19,222.78,L7
2000-06-18 21:59:03+00:00,241.85,239.56,238.76,240.21,240.65,237.32,239.92,247.22,253.19,258.71,257.37,250.09,245.40,237.77,242.11,241.99,236.64,233.44,232.31,234.47,230.37,229.50,235.72,233.79,229.34,231.51,228.81,226.25,226.35,227.66,233.83,234.40,233.02,233.12,233.01,230.53,235.97,236.83,237.86,236.04,234.00,224.95,225.91,231.78,237.24,232.41,225.08,224.01,232.58,226.07,224.09,L7
2000-07-04 21:58:50+00:00,242.84,239.99,239.32,240.41,241.07,237.67,240.08,247.35,254.12,259.18,258.34,250.78,245.86,238.55,243.01,243.04,238.10,233.98,233.57,236.02,231.40,230.61,236.61,234.71,230.43,232.15,229.56,226.50,226.44,228.02,234.25,234.87,233.84,233.46,233.79,230.91,236.91,238.24,238.68,237.31,236.50,224.87,225.83,236.04,237.57,238.01,227.00,225.33,234.18,227.01,224.86,L7
2000-08-05 21:58:20+00:00,245.68,243.03,242.22,243.18,245.17,242.03,244.42,250.08,257.66,262.05,262.35,254.09,248.88,241.59,247.02,245.46,241.04,237.18,236.70,238.84,233.80,233.29,239.20,237.58,234.74,234.98,232.17,230.16,229.19,232.04,237.18,238.31,236.35,236.52,236.66,233.29,240.10,240.71,241.66,240.45,239.50,228.76,229.00,238.66,240.50,240.80,230.78,228.99,237.91,230.26,227.88,L7
2000-08-12 22:04:29+00:00,245.03,242.68,241.62,243.18,244.96,241.41,244.13,249.73,257.02,261.15,261.81,253.11,248.21,240.80,247.77,245.83,240.54,236.84,236.28,238.46,233.26,232.74,238.86,237.27,234.30,234.99,231.62,229.79,228.65,231.50,236.66,237.89,235.74,235.97,236.31,233.49,239.72,240.38,241.25,240.03,238.97,228.72,229.12,238.62,240.19,240.17,230.23,228.18,237.10,229.88,227.40,L7
2000-10-24 21:57:29+00:00,246.93,244.58,243.11,244.72,247.13,243.33,245.87,246.27,254.44,260.01,264.25,255.40,249.54,241.48,248.68,245.52,241.42,236.82,237.36,239.02,233.35,231.96,238.45,237.27,234.82,234.92,231.54,229.25,228.92,231.92,237.03,237.66,235.85,235.44,236.93,233.43,240.07,240.40,240.50,239.73,239.24,227.26,227.48,238.37,239.32,242.16,229.78,228.23,236.46,228.96,225.91,L7
2000-10-31 22:03:22+00:00,245.60,245.59,242.27,244.29,245.83,242.06,244.18,244.83,253.43,258.47,262.28,252.32,247.91,239.45,247.16,243.96,240.15,235.69,235.82,237.44,233.57,231.06,237.70,236.70,234.16,233.92,230.60,228.42,228.04,231.36,235.42,236.66,234.88,234.58,236.17,232.54,238.86,239.36,240.03,238.72,238.14,225.66,226.24,236.63,238.02,240.86,227.49,226.23,234.88,227.30,224.82,L7
2000-11-09 21:57:33+00:00,244.81,243.96,241.22,243.06,244.64,240.57,243.30,244.47,252.67,257.57,260.59,250.78,246.89,237.83,246.10,242.23,239.00,234.15,233.90,235.53,232.07,229.69,236.70,235.96,232.64,233.31,230.06,227.07,226.95,230.16,234.49,235.62,233.83,233.96,235.73,231.82,237.96,237.93,239.15,237.85,237.06,225.58,226.07,236.27,237.68,238.65,226.25,225.17,233.85,226.42,224.39,L7
2000-11-25 21:57:34+00:00,242.24,241.50,239.04,240.60,242.35,237.97,240.96,242.57,249.86,254.90,258.22,248.06,244.48,234.69,243.35,239.20,237.10,231.12,229.75,232.08,228.46,226.65,233.71,233.86,230.17,231.60,228.48,224.42,223.72,227.00,232.16,233.17,231.32,232.36,234.14,231.62,235.69,235.88,238.53,237.04,236.51,228.37,229.51,239.01,237.91,237.49,225.01,224.19,232.56,225.33,223.92,L7
2001-01-03 22:03:48+00:00,239.74,241.07,237.56,239.34,240.37,236.48,238.66,240.02,247.53,251.71,254.47,244.36,243.30,232.07,240.92,235.89,232.48,228.35,226.13,227.50,225.93,223.90,232.46,232.31,228.49,230.89,228.47,224.68,223.24,227.20,231.56,231.79,230.38,231.55,233.01,230.08,233.14,232.29,235.34,234.42,233.35,228.09,229.08,233.07,236.94,230.15,222.57,222.69,229.55,223.95,222.34,L7
2001-01-12 21:57:42+00:00,239.99,240.99,237.57,239.21,240.34,235.89,238.88,240.49,247.93,251.98,254.32,244.91,242.95,232.59,241.47,236.15,232.41,228.86,225.97,227.91,225.74,224.50,232.67,232.40,228.83,231.06,228.85,224.77,223.83,227.30,231.86,231.83,231.05,232.15,233.29,230.44,233.05,232.68,235.92,234.76,233.08,228.21,229.86,233.12,237.29,230.20,222.39,222.92,229.37,224.19,222.19,L7
2001-01-19 22:03:55+00:00,238.73,239.59,236.34,237.93,238.82,234.33,237.56,239.88,247.57,251.58,252.90,243.13,241.91,232.00,240.70,236.06,232.32,228.62,226.38,227.83,225.62,224.54,232.42,232.40,228.80,230.91,229.03,224.87,223.67,226.95,231.88,232.20,231.50,232.08,232.82,230.61,233.60,232.43,235.60,234.21,232.48,227.75,229.26,232.65,237.22,231.24,222.59,222.06,228.75,223.73,221.94,L7
2001-01-28 21:57:44+00:00,238.31,239.11,235.83,237.48,238.47,234.06,237.23,240.06,247.27,251.82,252.61,242.95,241.71,231.67,240.62,236.17,232.35,229.07,226.02,228.07,225.47,224.50,232.39,232.22,228.71,230.67,228.73,224.40,223.50,226.50,230.91,231.03,230.46,231.47,232.13,230.04,232.91,232.48,235.41,234.17,232.05,227.57,228.99,232.30,237.32,230.75,222.18,221.71,228.73,223.53,221.97,L7
2001-02-04 22:03:50+00:00,235.62,235.73,232.80,235.01,235.11,230.09,234.13,237.99,244.93,249.45,249.75,239.95,238.92,229.21,237.95,234.14,229.90,227.02,223.48,226.18,223.51,222.65,229.99,229.96,224.95,228.59,226.49,222.00,221.49,223.47,228.65,228.77,228.27,229.15,229.48,227.90,230.59,230.08,232.92,231.45,229.38,224.64,226.31,230.50,235.00,229.11,219.81,219.12,226.42,220.91,219.83,L7
2001-02-20 22:03:24+00:00,236.53,235.97,232.91,234.75,235.09,230.10,234.10,238.59,244.87,249.89,249.65,240.66,239.37,229.40,236.72,233.30,229.79,227.08,223.24,225.11,222.97,222.06,229.56,229.53,224.58,228.17,226.61,222.12,221.60,223.44,228.65,228.58,228.33,229.50,229.74,227.50,230.33,229.56,232.72,231.32,229.15,224.77,226.31,230.22,235.13,230.04,219.56,219.58,226.56,221.16,219.95,L7
2001-03-08 22:03:44+00:00,236.53,235.97,232.91,234.75,235.09,230.10,234.10,238.59,244.87,250.81,250.83,241.29,239.71,229.89,237.11,233.69,230.58,227.36,223.41,225.69,223.20,222.88,230.06,230.11,224.64,228.61,226.85,222.56,222.05,224.03,228.92,228.92,228.66,229.58,230.14,227.76,230.63,229.99,232.79,231.79,229.72,225.34,226.31,230.78,235.72,230.08,220.21,220.01,227.34,221.67,220.24,L7
2001-04-02 21:57:18+00:00,236.04,235.71,232.41,234.38,234.53,230.09,233.13,238.22,244.67,250.84,250.71,241.11,239.50,229.77,236.38,233.19,229.77,226.73,223.28,225.65,223.19,222.50,229.57,230.00,224.37,228.16,226.58,222.44,221.69,223.53,228.54,228.67,228.78,229.40,229.42,227.25,230.33,229.48,232.15,231.46,229.05,225.12,226.00,230.49,235.55,230.00,219.87,219.83,227.53,221.54,220.27,L7
2001-05-27 22:02:48+00:00,237.18,235.85,233.72,235.14,235.11,231.49,233.15,241.13,247.51,253.23,252.46,242.40,240.48,231.98,238.69,235.97,230.99,228.41,225.32,228.71,224.44,225.35,231.75,231.85,227.00,230.02,228.30,224.28,223.25,224.66,229.95,230.83,230.52,231.15,229.61,228.74,231.98,231.75,233.58,233.30,230.52,227.09,227.40,232.03,237.23,233.25,222.55,221.85,229.38,223.99,222.33,L7
2001-06-05 21:56:52+00:00,239.33,237.16,235.49,236.72,236.99,232.90,235.09,242.65,248.98,254.31,254.70,244.59,241.88,234.00,240.31,237.71,232.56,229.50,226.92,230.22,225.97,226.25,232.92,232.96,228.08,231.05,229.37,225.13,224.37,225.98,231.04,231.94,231.41,232.42,230.98,229.96,233.03,232.69,234.72,234.59,231.66,228.26,228.92,233.53,238.64,234.89,224.39,223.60,231.01,225.28,223.50,L7
2001-06-12 22:03:00+00:00,240.37,238.67,236.69,237.58,238.15,234.03,236.15,243.87,250.58,255.34,256.17,245.87,243.33,235.43,241.70,239.04,233.89,231.06,228.82,231.62,227.02,227.56,234.16,234.32,229.10,232.36,230.59,226.45,225.33,226.82,232.13,232.99,232.43,233.31,232.36,230.73,234.03,233.54,235.67,235.77,233.08,229.38,229.73,234.78,239.50,235.54,225.79,224.94,231.65,226.62,224.34,L7
2001-06-21 21:56:41+00:00,240.37,238.67,236.69,237.58,238.15,234.03,236.15,243.87,250.58,255.34,256.17,245.87,243.33,235.15,241.20,238.62,233.40,230.31,227.87,230.92,225.94,226.44,233.30,233.50,228.21,230.92,229.78,225.72,224.66,225.79,231.34,232.04,231.22,232.68,231.75,230.23,233.12,232.96,235.23,235.32,232.29,229.17,229.02,234.24,238.86,233.90,225.11,223.70,231.34,225.64,223.49,L7
2001-06-28 22:02:21+00:00,242.79,241.35,239.48,239.85,239.75,235.56,237.39,245.14,251.91,256.93,257.82,247.86,244.96,236.60,242.49,240.40,234.25,231.81,229.46,232.59,227.32,227.86,234.71,234.77,229.59,232.53,231.27,227.44,226.14,227.21,233.22,233.45,232.77,234.01,233.32,231.72,234.34,234.65,236.86,236.66,233.29,230.31,230.43,235.19,240.00,235.11,226.48,224.81,232.48,226.98,224.64,L7
2001-07-07 21:56:36+00:00,243.83,241.73,239.46,240.29,240.51,236.01,238.49,246.01,252.30,257.71,258.81,248.38,245.32,237.24,243.35,241.58,235.44,232.73,229.91,233.46,227.76,228.24,235.16,234.85,229.91,232.70,231.13,227.11,226.22,227.06,233.25,233.82,232.67,234.25,233.61,232.38,234.87,235.38,237.49,237.30,233.79,231.25,231.29,235.90,240.90,235.54,226.84,224.94,233.46,227.56,225.03,L7
2001-07-14 22:02:45+00:00,245.26,243.62,241.20,241.98,241.76,237.79,239.60,247.20,253.68,259.02,260.39,249.76,246.91,238.55,244.35,243.31,236.42,233.94,231.21,234.56,228.77,228.97,236.19,235.61,230.63,233.80,232.20,228.20,227.11,228.16,234.63,234.94,233.90,235.35,234.74,233.22,235.87,236.39,238.29,238.36,235.41,232.27,232.26,237.07,241.92,236.78,228.79,226.17,235.17,229.02,226.44,L7
2001-08-15 22:01:50+00:00,250.36,248.35,245.99,246.08,246.21,241.91,243.41,251.29,257.97,262.53,264.80,254.46,250.86,242.59,247.26,246.82,239.89,236.55,233.99,237.48,231.50,231.38,239.05,238.35,233.27,236.68,234.93,230.93,229.55,231.11,237.59,237.95,236.70,238.42,238.18,236.04,238.38,239.34,240.56,241.71,238.51,235.81,235.25,240.13,244.97,238.85,231.56,229.28,238.37,231.99,229.11,L7
2001-09-09 21:55:48+00:00,250.82,249.21,247.16,246.73,246.65,242.74,243.70,251.17,258.96,263.60,266.38,255.99,252.54,244.33,248.42,248.48,240.66,237.55,235.45,239.64,233.17,232.54,240.36,239.57,234.85,237.98,236.30,231.48,230.26,232.12,238.64,238.98,237.53,239.35,238.52,236.84,239.46,240.69,241.69,242.52,240.21,237.21,236.57,240.66,246.03,239.24,233.02,230.16,239.40,232.90,230.05,L7
2001-09-25 21:55:40+00:00,250.35,248.83,246.62,246.08,245.91,242.39,243.03,250.74,258.60,263.36,265.48,255.33,252.16,244.08,248.02,247.68,240.75,237.24,235.01,239.29,232.93,232.12,239.79,239.02,234.49,237.67,236.18,231.58,230.51,232.27,238.54,238.53,237.61,239.01,238.12,236.73,239.76,240.77,241.58,242.59,240.63,237.13,236.33,240.62,245.95,239.22,233.32,230.43,239.31,232.90,230.08,L7
2001-10-02 22:01:40+00:00,251.56,249.39,247.95,247.06,247.15,242.84,244.65,252.34,259.95,264.26,266.29,256.26,252.79,244.48,248.96,248.56,242.35,238.30,235.36,239.80,233.01,232.76,240.88,239.52,234.69,238.40,236.77,232.02,231.61,233.54,239.67,239.79,237.90,239.64,239.07,237.38,240.64,241.71,242.41,243.36,241.91,238.26,237.23,241.64,246.78,239.44,234.13,231.39,239.75,233.72,230.35,L7
2001-10-11 21:55:21+00:00,250.91,248.95,247.46,246.54,246.60,242.74,244.14,252.04,259.90,264.18,265.67,255.75,252.45,243.95,248.31,247.79,242.42,238.02,235.52,239.47,232.97,232.64,240.67,239.00,234.38,237.98,236.27,231.94,231.11,233.47,239.39,239.64,237.73,239.23,238.77,237.39,240.74,241.46,242.19,243.45,241.85,237.93,236.69,241.47,246.51,239.30,234.03,231.59,239.49,233.66,230.06,L7
2001-12-30 21:55:49+00:00,247.17,244.18,242.62,242.44,242.74,239.79,241.56,250.16,257.63,261.35,260.51,250.84,248.93,240.63,244.90,244.63,241.89,235.23,232.44,236.37,230.76,229.65,238.47,236.05,232.23,236.91,234.64,230.09,230.05,233.92,237.78,238.57,236.42,237.22,236.78,235.45,240.08,240.04,239.67,241.60,242.14,236.97,234.85,240.10,245.29,237.10,231.45,230.14,239.05,231.94,228.94,L7
2002-01-15 21:55:59+00:00,242.68,238.05,238.09,238.06,238.26,235.68,237.48,247.36,254.98,257.76,255.63,245.32,244.90,236.00,239.70,238.40,240.22,231.00,229.01,231.84,227.55,225.21,234.81,234.17,229.39,233.77,231.40,227.71,227.00,231.62,234.47,236.46,233.77,233.98,233.77,231.86,237.57,237.08,236.12,238.69,238.76,233.46,229.98,235.52,241.35,232.89,226.69,226.94,235.59,227.86,226.38,L7
2002-01-22 22:02:16+00:00,243.05,239.04,238.60,238.44,238.99,236.51,237.89,247.58,255.55,258.59,256.57,245.99,245.97,237.09,240.68,238.87,240.57,231.26,229.44,232.45,228.04,225.96,235.41,234.80,229.67,234.50,232.14,228.73,227.39,232.10,235.28,236.43,234.28,234.52,234.21,233.29,238.24,237.31,236.74,239.10,239.57,233.55,230.63,236.14,241.83,234.12,227.65,227.86,235.82,228.55,226.66,L7
2002-02-07 22:01:54+00:00,242.63,238.98,238.20,238.53,238.15,235.74,237.03,246.78,254.50,257.46,256.56,245.72,245.11,236.22,240.26,238.23,238.95,230.71,229.23,232.12,227.68,226.04,234.90,234.34,229.70,234.22,231.73,228.60,227.04,231.36,235.06,236.26,234.41,234.22,233.97,232.84,237.80,236.80,236.58,238.74,238.98,232.75,229.94,235.31,241.07,233.33,226.92,226.82,234.98,228.37,226.11,L7
2002-02-16 21:56:06+00:00,242.13,238.50,236.58,237.37,237.21,234.82,236.42,245.79,252.99,256.52,255.95,244.57,243.64,234.52,239.50,236.64,236.53,229.54,228.63,230.83,226.67,224.99,233.59,232.78,228.84,233.13,231.14,228.21,227.13,230.74,234.52,234.74,233.61,232.97,233.15,231.93,236.53,235.91,236.05,237.47,238.22,231.51,228.72,234.07,238.81,231.82,225.65,226.18,234.20,227.81,225.17,L7
2002-03-04 21:56:09+00:00,241.70,238.57,236.52,237.27,236.96,234.73,235.93,245.48,253.25,256.39,255.51,244.88,243.77,235.11,238.80,236.76,235.96,229.92,228.70,231.28,226.97,225.53,234.00,233.23,229.28,232.64,230.63,227.80,226.94,230.03,234.53,234.51,233.36,233.08,233.40,231.62,236.42,236.01,236.14,237.53,237.95,231.37,228.82,233.89,238.77,231.80,225.77,225.99,234.29,227.78,225.31,L7
2002-03-11 22:02:19+00:00,241.61,238.58,236.68,237.37,237.50,234.69,236.79,245.76,253.09,256.19,255.62,244.65,243.54,234.96,239.27,236.83,235.98,229.72,228.03,231.03,226.67,225.29,234.03,233.09,228.63,232.00,230.40,227.51,226.82,229.27,234.27,234.30,233.08,232.90,233.46,231.30,235.89,234.91,235.73,237.51,236.84,230.54,228.23,233.74,239.00,231.50,225.45,225.68,233.70,227.57,224.88,L7
2002-03-27 22:02:13+00:00,241.00,237.40,236.03,237.23,237.44,234.29,237.12,245.81,252.37,255.85,255.30,244.61,243.33,234.67,239.53,236.59,235.73,229.08,227.30,230.46,225.95,224.97,233.98,233.23,228.19,232.02,230.19,227.18,226.55,229.06,234.45,234.59,232.70,233.21,233.82,231.17,235.30,234.29,235.50,237.00,236.44,230.04,227.42,233.31,238.45,230.56,224.44,225.12,233.76,226.83,224.29,L7
2002-05-07 21:56:03+00:00,240.43,236.65,234.89,236.39,236.45,233.54,236.10,244.69,251.03,254.86,255.09,244.03,242.64,234.97,239.75,237.36,235.16,228.44,227.22,230.77,226.43,225.32,233.14,233.12,228.80,231.93,230.31,226.96,226.30,228.11,233.97,233.84,232.83,233.17,234.23,231.14,235.09,234.62,235.81,236.47,236.11,229.30,227.00,231.94,238.18,230.36,223.74,223.96,232.95,226.27,224.16,L7
2002-05-30 22:02:01+00:00,241.01,237.57,235.41,236.66,237.03,233.96,236.35,244.71,251.42,255.34,255.89,244.42,243.25,235.59,240.03,238.24,235.84,228.87,228.02,231.79,227.46,226.31,233.35,233.49,229.37,232.29,230.51,227.59,226.76,228.43,234.55,234.43,233.44,233.29,234.76,231.25,235.35,235.41,236.50,236.79,236.50,229.93,227.68,232.28,238.68,231.44,224.39,224.51,233.35,226.66,224.34,L7
2002-07-17 22:01:20+00:00,246.01,244.68,241.32,242.32,242.21,238.32,239.12,247.52,254.99,259.18,262.14,250.38,249.13,241.04,244.70,242.89,238.23,233.03,232.45,236.86,232.13,231.90,237.55,237.20,233.68,236.30,234.72,232.45,231.06,232.00,239.46,237.48,237.29,237.08,238.65,235.71,239.42,239.62,241.31,240.53,239.77,233.49,232.02,237.02,241.88,236.17,228.64,227.71,236.05,229.92,226.64,L7
