dates,satname,nzd0564-0000,nzd0564-0001,nzd0564-0002,nzd0564-0003,nzd0564-0004,nzd0564-0005,nzd0564-0006,nzd0564-0007,nzd0564-0008,nzd0564-0009,nzd0564-0010,nzd0564-0011,nzd0564-0012,nzd0564-0013,nzd0564-0014,nzd0564-0015,nzd0564-0016,nzd0564-0017,nzd0564-0018,nzd0564-0019,nzd0564-0020,nzd0564-0021,nzd0564-0022,nzd0564-0023,nzd0564-0024,nzd0564-0025,nzd0564-0026,nzd0564-0027,nzd0564-0028,nzd0564-0029,nzd0564-0030,nzd0564-0031,nzd0564-0032,nzd0564-0033,nzd0564-0034,nzd0564-0035,nzd0564-0036,nzd0564-0037,nzd0564-0038,nzd0564-0039,nzd0564-0040,nzd0564-0041,nzd0564-0042,nzd0564-0043,nzd0564-0044,nzd0564-0045,nzd0564-0046,nzd0564-0047,nzd0564-0048,nzd0564-0049,nzd0564-0050
2000-05-24 22:05:22+00:00,L7,260.35,262.66,258.28,259.98,258.20,257.30,254.71,262.69,275.27,278.03,277.01,268.60,268.62,262.03,262.34,258.53,254.02,255.69,255.00,250.32,252.15,246.85,256.91,252.40,244.00,244.62,245.84,242.07,244.73,248.22,249.95,254.76,252.92,245.38,246.36,231.64,249.88,246.71,233.92,,,206.49,204.99,212.97,237.59,,,,244.52,234.10,229.12
2000-06-18 21:59:03+00:00,L7,230.69,232.60,235.04,231.48,234.04,230.39,232.29,238.21,244.61,253.01,250.20,242.70,233.80,227.72,234.05,236.84,232.94,228.26,230.58,229.53,225.41,223.56,222.34,225.28,221.08,220.57,215.81,215.51,214.45,214.60,224.25,227.95,223.10,222.73,222.93,225.03,228.40,231.58,236.67,229.32,223.94,217.48,219.25,223.69,229.55,226.43,216.01,214.85,223.99,216.61,213.65
2000-07-04 21:58:50+00:00,L7,242.32,234.25,233.70,232.21,232.94,233.45,231.78,237.95,249.93,252.89,256.10,247.75,237.10,234.54,240.94,243.09,242.54,231.86,235.09,244.38,227.46,229.88,231.72,230.18,230.36,228.72,226.41,,,,,226.61,228.28,226.71,228.34,226.36,234.14,240.31,237.83,238.77,246.73,,282.36,267.45,290.46,274.21,233.30,221.17,231.50,221.61,222.21
2000-08-05 21:58:20+00:00,L7,258.88,258.54,256.91,256.29,260.67,264.43,257.99,260.54,271.60,273.80,278.70,266.03,264.89,254.16,262.69,250.66,252.50,244.98,244.68,246.42,241.21,242.04,252.99,250.45,258.60,247.13,244.88,242.50,239.84,250.27,251.13,254.00,248.11,250.26,251.50,246.43,252.46,251.97,256.37,255.78,255.04,251.68,250.49,249.99,255.73,248.17,245.19,246.41,253.99,248.20,241.74
2000-08-12 22:04:29+00:00,L7,229.93,233.39,229.33,235.91,234.81,229.34,232.66,237.08,243.30,244.05,247.19,234.76,232.85,224.30,246.74,242.59,228.51,228.19,226.54,228.03,221.20,220.62,228.14,226.45,222.90,227.38,218.43,219.12,215.63,218.59,224.33,226.43,222.74,222.82,224.24,228.23,227.75,229.36,229.87,228.58,226.17,220.17,223.24,230.13,229.31,227.80,219.48,213.64,220.72,219.23,215.44
2000-10-24 21:57:29+00:00,L7,,,,,,,,206.02,214.87,231.54,391.74,396.53,,220.72,226.39,220.60,221.26,218.38,218.76,218.34,212.61,211.17,219.30,217.47,214.17,218.81,217.55,213.79,212.55,214.25,220.92,218.94,220.77,221.09,221.07,219.32,222.14,220.62,224.24,222.56,220.59,214.72,217.60,219.53,226.44,224.98,209.46,211.63,212.84,210.81,207.48
2000-10-31 22:03:22+00:00,L7,224.03,239.55,225.20,228.40,227.51,223.86,226.54,230.71,240.94,243.89,240.57,227.84,228.15,219.08,225.98,224.31,222.69,221.47,219.71,216.34,230.28,218.16,225.38,225.37,221.93,218.23,217.83,215.04,215.76,219.57,220.18,221.69,222.03,221.69,223.10,220.92,222.57,223.86,229.83,226.28,221.12,215.16,217.71,219.29,224.79,219.67,211.15,210.65,218.96,211.61,212.58
2000-11-09 21:57:33+00:00,L7,229.00,225.62,226.30,225.77,226.64,223.23,226.89,230.73,237.84,240.66,237.89,229.74,229.52,214.63,227.37,220.05,221.56,215.60,211.84,212.35,212.10,210.80,219.97,220.86,212.23,219.31,216.63,208.95,209.61,212.08,218.83,218.59,217.14,219.78,221.92,217.31,221.09,217.33,223.41,222.62,219.80,215.36,216.60,223.69,225.61,215.33,209.97,208.09,214.72,210.69,211.78
2000-11-25 21:57:34+00:00,L7,225.16,228.72,225.68,226.83,227.26,223.25,222.88,231.84,241.79,239.39,237.81,231.92,229.37,218.83,219.13,224.03,223.38,221.66,209.28,212.18,208.35,207.88,215.86,217.96,208.69,215.80,213.44,209.43,206.46,207.84,216.40,217.13,216.93,216.94,216.48,215.38,216.97,215.13,216.05,215.60,218.67,212.27,217.27,218.36,222.16,214.24,208.57,207.12,216.29,209.85,209.64
2001-01-03 22:03:48+00:00,L7,249.57,245.72,245.77,244.21,244.65,239.91,243.14,251.57,257.05,260.53,261.44,253.99,253.11,242.98,248.34,244.88,233.35,230.07,232.67,235.86,232.79,233.65,240.26,240.96,236.78,242.93,243.91,238.64,234.69,239.71,242.50,240.47,240.85,241.67,242.96,237.67,240.89,241.15,242.33,242.88,243.98,239.13,236.52,242.40,246.46,237.89,232.18,233.15,237.74,231.93,231.12
2001-01-12 21:57:42+00:00,L7,231.46,233.69,230.24,229.94,230.74,225.56,230.20,233.18,242.27,244.43,242.75,238.22,230.86,226.27,235.35,229.91,223.86,226.42,218.31,223.00,216.65,220.97,225.66,224.13,223.17,223.34,222.56,216.87,218.57,218.54,224.99,223.60,227.59,227.38,225.25,224.44,222.99,226.42,231.47,228.21,221.69,219.63,227.24,223.98,230.27,222.78,213.72,215.08,217.45,217.44,212.20
2001-01-19 22:03:55+00:00,L7,231.77,231.09,229.13,230.56,229.92,224.69,230.16,237.00,246.31,250.16,244.97,232.49,236.49,229.16,236.39,236.82,233.07,227.83,230.89,228.69,226.11,226.31,231.98,234.08,230.08,231.35,232.16,227.33,224.16,225.95,233.70,236.73,236.66,233.19,230.97,233.55,239.80,232.11,234.62,231.51,229.45,225.82,226.00,230.67,238.44,241.01,225.58,217.04,225.84,221.60,221.54
2001-01-28 21:57:44+00:00,L7,230.14,231.96,228.16,229.81,231.14,228.61,229.74,236.55,240.43,249.47,245.17,236.76,235.31,223.81,235.07,233.27,228.72,230.15,219.61,226.48,220.38,220.40,228.08,226.24,223.97,224.18,221.73,216.07,217.42,217.84,217.93,216.40,217.15,221.69,221.06,220.89,222.13,228.64,229.57,229.46,223.66,221.39,222.70,224.66,233.68,222.63,214.93,213.93,223.42,217.65,217.98
2001-02-04 22:03:50+00:00,L7,226.26,222.38,223.36,226.85,222.43,222.92,221.63,230.84,240.98,242.04,243.94,230.50,231.28,221.14,227.57,223.56,221.21,219.37,213.73,220.99,215.07,216.98,221.76,220.31,214.17,218.80,214.88,211.28,211.76,212.05,220.89,224.23,219.40,219.42,216.62,217.75,221.23,220.38,224.32,221.03,220.39,214.40,216.82,223.99,224.49,225.26,215.18,212.57,221.86,214.80,212.71
2001-02-20 22:03:24+00:00,L7,235.02,233.52,228.05,230.98,231.72,227.33,229.39,239.85,240.09,245.56,243.04,238.15,233.84,223.18,231.32,231.66,224.90,226.96,222.14,215.00,213.48,212.35,221.21,219.43,216.74,220.39,216.84,217.65,213.83,215.34,221.64,221.94,220.83,223.59,223.73,221.63,222.26,221.43,225.23,224.47,220.92,218.64,220.76,224.39,227.72,234.70,214.79,215.33,218.84,219.17,213.95
2001-03-08 22:03:44+00:00,L7,,,,,,,,-52.49,82.34,239.78,238.72,225.53,221.37,213.30,219.66,220.24,221.17,217.11,211.13,214.92,208.94,214.50,216.94,216.70,207.85,213.91,210.17,208.78,206.30,209.67,212.40,214.15,214.72,211.22,212.75,212.22,213.43,215.16,215.36,217.39,215.20,210.73,208.96,216.16,221.45,213.92,210.79,204.09,212.40,208.53,203.99
2001-04-02 21:57:18+00:00,L7,240.68,239.49,234.65,238.79,238.02,236.22,233.48,244.13,250.36,259.75,259.20,248.37,246.48,237.56,237.37,235.09,228.15,225.28,227.70,232.16,230.08,225.37,231.82,236.85,228.74,231.30,231.69,228.84,226.26,226.58,232.56,233.57,237.34,235.57,230.58,229.26,235.57,231.95,232.72,235.93,230.27,231.25,229.92,235.86,242.19,236.14,222.92,226.42,239.27,227.80,228.67
2001-05-27 22:02:48+00:00,L7,251.92,248.55,249.95,249.52,251.68,246.30,246.88,255.30,262.11,266.59,269.55,255.61,253.54,248.40,255.14,250.52,246.63,239.12,237.29,244.30,239.47,240.61,249.35,248.28,243.66,244.29,241.04,234.36,235.49,235.47,243.24,247.68,242.32,246.91,240.59,242.53,248.79,248.79,247.86,249.17,248.33,242.07,239.89,245.41,249.61,247.92,236.57,238.29,244.18,238.30,239.12
2001-06-05 21:56:52+00:00,L7,238.65,235.49,236.42,234.09,235.16,231.96,232.72,235.83,245.55,247.12,255.88,246.36,236.66,234.35,237.01,238.90,232.22,228.43,229.66,229.94,225.87,220.52,228.22,226.89,223.40,224.36,223.04,217.55,217.55,220.98,224.90,226.77,224.93,227.85,225.44,225.79,225.53,225.21,229.77,230.17,225.09,221.87,228.10,230.15,234.41,235.85,227.70,222.48,226.71,221.72,218.00
2001-06-12 22:03:00+00:00,L7,257.32,257.39,253.05,251.72,255.73,249.39,253.22,262.81,271.35,272.76,278.88,266.29,265.32,257.19,263.15,258.38,253.30,251.23,252.76,251.43,243.35,246.53,252.97,254.71,245.36,252.12,249.56,246.05,242.06,242.39,249.68,249.81,248.78,248.92,253.61,244.84,251.16,248.71,251.61,254.34,254.31,247.65,243.88,254.37,255.23,247.86,245.45,245.40,246.06,246.36,239.50
2001-06-21 21:56:41+00:00,L7,,,,,,,,,,,,,,211.93,215.52,217.71,211.69,209.88,204.27,207.70,198.49,198.50,206.70,206.48,202.09,197.15,202.85,200.60,198.31,195.37,204.69,204.51,201.56,207.82,204.96,207.56,204.10,208.56,213.34,212.29,204.66,207.96,205.01,209.30,212.84,200.32,202.76,191.08,206.50,197.77,196.20
2001-06-28 22:02:21+00:00,L7,281.36,277.89,278.02,274.77,269.25,260.59,264.17,273.10,277.43,287.94,291.25,284.10,277.29,268.43,272.36,273.46,256.08,258.57,257.89,263.72,254.97,255.98,263.94,262.90,257.77,264.70,262.00,260.26,257.47,257.84,268.59,262.56,263.04,262.78,266.50,261.80,262.49,267.79,268.59,265.68,258.78,257.44,258.95,260.15,267.17,260.65,253.51,251.68,261.50,255.28,251.18
2001-07-07 21:56:36+00:00,L7,236.96,233.62,227.75,228.70,230.34,228.57,231.23,235.60,240.97,247.28,247.72,236.13,233.39,227.32,235.54,240.70,229.40,227.44,222.79,228.66,219.96,220.04,225.69,220.47,221.52,223.59,220.61,213.99,213.00,215.16,221.45,224.93,220.09,223.33,222.74,225.90,225.18,229.19,230.08,229.61,227.88,228.76,228.22,228.95,235.59,224.94,219.10,212.13,224.89,219.01,214.79
2001-07-14 22:02:45+00:00,L7,268.90,269.19,265.57,266.98,265.13,259.94,264.10,269.43,275.86,280.71,284.94,276.55,271.70,265.02,270.08,270.06,254.24,255.37,249.46,254.04,246.63,247.28,257.52,253.47,250.22,257.22,255.94,249.57,250.76,253.32,262.48,256.64,261.22,261.21,261.67,253.79,256.60,259.04,260.43,261.58,263.32,253.42,257.55,259.72,264.01,255.80,255.18,251.63,262.86,254.91,249.98
2001-08-15 22:01:50+00:00,L7,248.04,243.86,244.67,243.97,244.22,240.71,241.10,251.56,262.78,262.97,262.03,251.78,253.23,245.92,246.77,249.20,251.94,240.87,235.34,242.66,237.51,235.82,244.65,243.56,239.51,242.30,238.43,232.06,230.11,236.26,239.80,244.43,239.83,241.32,241.55,240.59,243.23,244.85,240.71,246.11,240.97,240.24,237.45,243.05,250.54,241.52,231.90,229.67,240.70,232.54,232.77
2001-09-09 21:55:48+00:00,L7,,,,,,,499.45,403.31,,,,,,,,,,,,,,,,,239.80,246.79,241.84,235.34,235.82,242.09,243.07,242.69,239.82,241.78,241.97,240.11,246.20,246.81,245.55,244.35,252.75,245.64,240.30,243.82,,,,,246.04,,234.25
2001-09-25 21:55:40+00:00,L7,256.02,252.18,249.21,248.87,248.92,245.98,247.09,257.24,263.66,270.39,268.23,259.50,258.56,251.24,253.80,248.13,249.17,240.18,237.21,243.37,238.10,235.59,242.68,242.52,238.52,242.95,243.40,240.55,241.88,242.66,245.94,242.02,246.01,244.02,243.54,243.61,251.59,250.02,248.51,251.68,253.67,245.20,241.57,249.19,254.14,246.30,243.02,241.75,248.39,240.91,238.86
2001-10-02 22:01:40+00:00,L7,224.37,225.99,226.56,224.50,223.49,221.81,220.84,229.72,239.45,242.12,237.62,229.56,224.98,214.37,219.64,221.88,222.11,219.44,213.47,216.23,209.82,210.79,219.57,217.46,208.94,215.07,213.90,210.57,212.76,214.89,220.67,224.30,218.50,218.25,213.92,213.41,219.57,217.95,218.77,220.07,218.66,218.04,217.81,221.34,224.82,217.30,210.87,210.31,215.27,212.95,207.31
2001-10-11 21:55:21+00:00,L7,255.71,252.26,250.91,250.93,251.61,249.08,250.14,260.59,268.45,273.51,271.37,261.71,259.92,249.22,252.41,248.63,251.77,241.63,243.98,244.42,240.78,239.67,247.53,243.32,239.62,242.84,240.20,240.03,235.60,242.64,245.73,247.07,244.46,244.18,246.02,246.50,251.91,248.20,248.74,253.89,251.18,244.37,239.34,249.70,253.86,246.06,240.85,243.58,247.90,242.00,236.29
2001-12-30 21:55:49+00:00,L7,222.57,220.17,220.65,218.14,218.79,220.42,218.77,228.21,237.21,235.84,232.92,222.99,223.07,213.64,218.44,219.54,220.29,210.99,213.28,211.56,208.90,204.72,216.63,215.76,211.34,215.23,213.54,209.79,,,213.86,217.66,213.03,214.41,212.46,210.89,216.60,215.00,215.74,216.21,218.88,210.32,208.16,215.27,217.44,214.12,206.20,205.26,215.38,206.24,208.02
2002-01-15 21:55:59+00:00,L7,219.16,213.28,214.20,216.24,213.98,215.52,216.73,224.70,232.63,233.21,229.51,216.12,219.42,211.39,216.88,218.53,221.54,214.53,210.99,209.45,206.84,201.30,212.08,215.34,209.39,210.69,207.96,206.15,203.53,208.85,211.67,217.53,216.16,213.39,214.02,208.42,212.20,216.20,215.33,217.98,213.55,208.78,206.66,204.61,218.77,208.68,204.99,202.49,211.06,206.83,206.65
2002-01-22 22:02:16+00:00,L7,254.69,251.40,248.64,248.70,252.29,247.86,249.72,258.92,266.99,272.44,272.17,259.47,261.79,253.06,256.02,249.32,250.30,238.54,238.15,243.37,238.26,237.74,247.04,247.00,239.26,248.01,245.76,243.85,238.57,243.89,249.36,244.25,245.43,246.69,246.69,251.28,251.88,247.35,249.08,250.43,254.11,243.07,242.82,249.37,253.57,248.74,240.37,242.31,247.43,240.70,237.02
2002-02-07 22:01:54+00:00,L7,240.50,239.11,235.98,239.90,233.01,230.90,231.81,242.03,247.86,250.34,257.38,244.64,239.94,230.93,238.12,234.43,228.27,227.33,228.35,230.41,225.78,227.20,232.04,231.89,230.67,232.74,229.18,228.28,225.42,226.96,234.08,235.55,236.19,232.55,232.83,229.97,235.01,233.42,235.99,236.57,235.02,227.09,225.09,229.45,236.55,228.44,222.40,220.32,229.15,227.82,222.40
2002-02-16 21:56:06+00:00,L7,238.04,235.93,227.29,229.58,231.06,229.28,230.23,237.28,245.53,249.75,250.76,236.56,235.44,226.28,234.68,231.64,227.74,227.86,226.60,227.73,224.79,222.82,229.05,225.66,226.84,227.13,227.75,223.44,225.12,225.58,229.52,225.73,227.71,224.73,228.17,227.32,226.16,231.46,230.84,229.35,228.54,223.40,221.60,226.24,226.74,224.80,217.33,218.84,227.30,222.94,218.96
2002-03-04 21:56:09+00:00,L7,246.02,244.41,241.78,243.09,242.31,239.36,239.82,251.29,261.97,262.73,260.23,255.16,252.56,247.63,241.00,243.96,237.72,237.65,234.34,240.91,235.36,235.80,243.88,243.79,239.58,235.16,232.96,230.66,232.75,231.75,241.63,239.04,237.42,241.06,243.43,235.44,242.73,243.93,243.58,244.94,242.80,237.50,236.00,239.62,245.82,237.68,232.40,231.85,243.38,234.10,233.53
2002-03-11 22:02:19+00:00,L7,227.25,229.43,228.09,226.71,229.56,225.12,230.96,233.81,240.11,241.61,242.28,228.99,227.97,220.07,229.97,226.56,225.18,219.76,213.10,218.31,213.48,212.72,222.75,219.71,216.41,221.79,220.96,214.78,215.10,215.58,221.83,222.89,220.23,221.33,221.73,219.19,221.22,217.19,223.74,225.53,221.98,217.67,217.54,222.60,228.28,218.31,212.58,210.12,217.96,214.26,211.34
2002-03-27 22:02:13+00:00,L7,218.88,219.27,219.82,221.09,218.92,220.79,219.33,224.80,230.14,237.61,232.01,228.08,225.43,217.28,225.27,220.57,221.55,214.90,209.64,213.69,206.94,208.44,215.80,216.12,208.96,215.28,213.50,210.87,210.13,211.42,219.95,218.46,217.05,219.30,216.15,215.85,216.40,215.95,219.75,218.79,220.36,210.86,208.35,215.59,219.28,212.89,209.94,206.74,215.98,207.02,205.20
2002-05-07 21:56:03+00:00,L7,240.67,238.73,236.07,236.36,235.09,234.43,231.39,241.52,249.16,257.17,258.93,248.14,242.03,238.32,241.22,246.26,238.43,230.34,233.86,238.17,234.14,233.75,231.28,232.59,231.32,231.10,230.92,227.13,226.08,227.14,233.62,235.77,236.86,234.83,236.45,234.20,240.64,240.85,240.52,238.22,236.78,232.04,231.37,231.74,244.15,236.24,225.95,224.72,229.26,228.81,224.07
2002-05-30 22:02:01+00:00,L7,244.77,244.90,239.11,237.84,240.96,236.77,237.17,243.43,253.73,258.42,261.60,246.51,247.36,239.76,241.21,245.08,240.79,231.85,234.27,239.81,235.66,234.11,234.10,235.56,233.39,234.30,231.08,232.09,229.13,229.71,238.48,238.48,237.75,233.16,238.09,231.03,236.33,241.30,241.55,238.40,238.69,234.21,232.63,233.98,241.86,239.99,229.27,228.16,235.47,228.96,224.70
2002-07-17 22:01:20+00:00,L7,294.89,293.24,288.93,290.53,288.77,274.70,273.30,285.68,292.35,294.62,315.03,297.50,301.29,287.67,286.47,281.44,267.38,263.97,268.27,272.85,268.32,268.06,274.93,275.00,269.93,273.70,272.88,273.87,269.36,268.10,279.22,270.08,270.21,272.64,275.94,270.00,276.52,277.65,279.63,275.09,271.78,267.64,266.02,276.73,272.76,272.00,261.33,258.45,269.66,257.57,255.03
2002-08-02 22:01:37+00:00,L7,264.06,264.00,260.71,260.57,260.95,251.85,254.79,264.39,272.22,274.30,278.67,271.24,268.50,257.35,269.04,268.57,251.53,251.21,243.35,244.87,243.49,242.11,253.63,251.16,243.51,250.01,248.33,246.00,246.57,250.18,258.08,255.14,253.52,256.47,260.08,253.97,255.12,258.19,257.40,254.41,254.90,250.65,250.56,255.37,257.11,250.83,243.81,243.93,250.84,245.54,238.44
