,dates,mex0301-0000,mex0301-0001,mex0301-0002,mex0301-0003,mex0301-0004,mex0301-0005,mex0301-0006,mex0301-0007,mex0301-0008,mex0301-0009,mex0301-0010,mex0301-0011,mex0301-0012,mex0301-0013,mex0301-0014,mex0301-0015,mex0301-0016,mex0301-0017,mex0301-0018,mex0301-0019,mex0301-0020,mex0301-0021,mex0301-0022,mex0301-0023,mex0301-0024,mex0301-0025,mex0301-0026,mex0301-0027,mex0301-0028,mex0301-0029,mex0301-0030,mex0301-0031,mex0301-0032,mex0301-0033,mex0301-0034,mex0301-0035,mex0301-0036,mex0301-0037,mex0301-0038,mex0301-0039,mex0301-0040,mex0301-0041,mex0301-0042,mex0301-0043,mex0301-0044,mex0301-0045,mex0301-0046,mex0301-0047,mex0301-0048,mex0301-0049,mex0301-0050,mex0301-0051,mex0301-0052,mex0301-0053,mex0301-0054,mex0301-0055,mex0301-0056
0,1985-09-24 16:53:30+00:00,163.1450571649926,139.13382811624732,,,,,,,175.80175192449693,,,193.15288636386882,194.2188745227499,196.30229416964866,180.12195558864968,180.81337898939535,181.97871867046547,173.5614565391226,171.4813646710269,,,,,153.60917278908943,162.15239159329414,155.0260690530594,150.31024133128344,154.47378834585373,155.4719238452778,147.7471859735328,146.84997393583572,140.43622191897802,134.5916768401284,130.95488071166818,126.95392151675286,119.87063580671749,122.00442928999794,123.96021807373933,133.79439721585155,134.0162120031254,120.72573554053454,109.39057699818287,98.40237967795963,,,111.84421918579412,123.85872835852449,121.15017320114593,131.17334301393396,144.16733421333691,161.61916453928885,154.1154417153756,150.35078797949717,130.46778162417442,121.2197164284658,132.59727958285578,180.26791293223283
1,1986-03-19 16:50:19+00:00,179.24588093096645,169.60647845330894,189.56833726419683,192.82153870483197,192.2183259923862,207.0238800406677,204.70951165547996,202.90732210426094,207.77983210453075,219.0828921230226,227.93961628747994,223.6748446979603,218.0274929939945,212.59654162950068,193.3851844681853,184.44086224480745,183.1427985058094,186.86891144770556,190.1436749918909,222.39121585277556,235.5894114047211,230.535114637843,210.37402009000294,187.85032385434755,169.2701816091107,155.70127567783527,148.55643565287616,144.18176798812019,139.88999308961365,129.6531885111542,125.8969277483241,118.0213836468195,109.41051150416779,99.78653255975458,94.64559874803466,97.09532329116685,97.62751137411628,102.67695292155241,106.9129092643706,105.15516659292643,110.9596843878993,109.67211604710904,123.95677750740334,128.9505216947424,139.60927627890774,118.06026194684351,113.09639488106427,107.60814144629971,110.67844288594353,124.4565076891902,151.3778606971589,153.02055888832268,106.6429079300674,90.95068212906439,76.84174942143672,136.42769804258066,191.75512304219095
2,1986-04-20 16:49:38+00:00,181.13879249760447,165.29437701399652,189.17487005312262,197.16000304174509,194.04100087503036,205.6351804234541,222.65614755539136,227.97059720190737,233.24224341222404,232.51103982377705,231.04499216637507,226.9130820572207,219.24458225237163,213.88102687257773,197.90527001847758,195.88013868102982,199.7422238765024,206.2843031379698,216.90244858607264,223.9027448341293,227.09022314948035,216.411702559088,202.77594309548854,188.79077036351137,169.03378905049195,159.11428468475768,149.77245434866907,144.8975075570659,137.1564481391393,132.1171292674893,127.25319298417261,123.42724117537506,114.15149744951879,103.43378602802927,96.70587038052132,96.67178101590218,98.11155063681294,106.61770104325937,113.11650986422707,114.93075927597188,111.45354918950959,112.63139124561948,114.69978713732169,123.85095221026747,121.87379265742214,116.32792274318282,115.76774278504394,115.03454344332908,104.70272142079038,116.75750144033182,150.84336517195067,157.26268109073695,103.21680538397463,80.25149464917716,82.56140656600095,125.0899272456828,187.01449386674253
3,1987-09-14 16:51:10+00:00,162.20825481767542,142.08617788422626,163.16559697540825,174.52461009108632,177.12420021965576,181.46093404909368,175.46389760692955,172.12343288543045,181.0312539898327,190.12684837458565,191.1021344318924,187.07483567850122,187.9343166793198,188.35330672863128,183.70433449126844,178.88193075039837,176.4650700200255,175.89313592433473,174.9814670606712,178.11597652962834,185.97232255832904,166.7771713233356,149.86749168107337,149.33431463134437,148.2659627626088,140.93286019014408,135.91784167952125,142.2606886591592,147.12925519126367,140.5866756119431,133.99532668320026,119.95982405491651,119.38098946062652,113.55216468759592,103.83689952206342,106.88555434041143,106.49732686664976,112.83011053358237,112.24927653694137,108.94216582276941,95.00656500978442,89.55870112543539,79.68797325058378,,88.93156267467,97.62021106434115,97.95437970205256,106.96196563061665,112.2249891013904,125.95961301059135,134.36846334394798,138.5941947323018,136.82789009810574,116.04015937727459,106.00292185557502,115.74724294407619,180.67598881549208
4,1990-02-10 16:45:58+00:00,174.6515331567129,149.38734446419042,151.79903956140552,155.64021537301963,160.7071476183312,158.01590668574508,149.8165290913467,140.856080949551,145.07770591189214,145.87948213316443,150.66441061399232,157.6147052681396,161.7077100323068,163.7256635955275,161.96884523438226,161.26943363582717,171.69249258871005,192.84806253685073,201.25361984384455,203.28830024444483,211.84264430307886,199.05262988322838,188.47543349998776,188.81195628471446,184.4441545602026,183.71752376601634,178.9805883114229,178.14162532011122,181.1167380046663,180.66462986893706,178.08036018142073,,,,,,,,,167.72933041108442,,162.32335313321317,,160.63824899433942,168.22055145569735,171.8847156112854,163.1117520423866,158.0486345434678,159.44351225936038,166.52232830069778,194.3639765135532,214.69712647113093,202.59234908809287,171.17293226849682,146.2622533212899,146.674059673958,195.4163059271947
5,1990-04-15 16:44:33+00:00,178.41616696356837,163.1406196999388,184.533658062378,187.88477900804702,168.88447354442783,175.96061271626618,169.7518467696374,151.0998079921099,156.64634412090433,163.35811955895554,165.82338990914855,163.5511034607825,160.64499050922237,174.39352630873032,175.31164572505736,175.4690651461669,170.84817896209134,187.6230195476012,192.9738191380452,200.79764565013446,212.13804645575567,203.6227419204183,196.73729248345353,187.6187392403738,180.4498329625404,175.94698174174385,174.94334605473134,183.83957264557344,184.1249726825873,180.5421505071141,170.95898554530908,,,,,,,,,177.15428009840775,,157.51715656275292,,159.5258395350022,157.1364054543615,163.67284453234765,164.24707571706318,161.79185601158173,154.36647704094932,161.36751160422483,189.39031208423987,198.68941907538485,168.33470290759982,163.27290247812442,158.76466322241578,159.87223119072107,188.42027169695135
6,1992-08-26 16:46:43+00:00,161.65387892600592,145.89949917800467,163.36381643696518,171.0825656884354,175.93926909423448,180.64411774724556,182.08117635816245,178.12670693601675,182.01540457764008,185.88847110044793,182.43842516161848,177.35823699101542,169.1919271385898,172.96806277048347,167.85919755649843,167.84367004185745,168.28976326108415,167.17753295929222,168.96462199270925,176.70313235482698,178.3193265586292,170.64111178720873,165.2533162987053,162.20873363345632,152.93823144674053,149.3836843225878,148.42881170259372,150.17799864405626,152.02582550384423,147.8446461677935,139.09850103657186,129.0047339033669,124.89819015266815,122.66930964122663,123.05300568230754,130.47782467148446,130.75478828332695,129.38523747254155,142.15989984313342,142.4219549828645,129.31885324163179,122.41094893021156,116.37661296496424,,124.86059196490444,133.09481294515243,130.37129932761965,144.11089280086762,142.8862344722421,155.23996429334144,174.01229292121963,165.57676199924697,170.68808790061829,176.00371346568718,150.21342450628822,144.74272372766018,168.48823262722232
7,1993-01-17 16:45:59+00:00,171.35884770419904,160.6881346572166,177.25614536850964,188.10667809102645,177.88362634528443,185.36102880880838,178.06915962430946,178.10423079103768,186.56662534750663,191.3026834804981,182.34086731894195,179.70559218348797,182.30462323747375,191.04713329335922,186.8018517135409,188.06051241860453,191.03472625329664,202.30966376176013,202.6751911896596,204.04828957524876,205.01510556789592,201.15880023296623,193.68706002605165,185.92170626609814,178.8489577005551,170.23461537753002,174.85358043338044,177.21486291929767,183.5612186224313,175.31466027863846,170.1729991902329,164.72308962604936,154.37808084442636,150.90596133238253,149.94824872593637,151.04515632985306,155.94547219364773,159.4431066022285,167.97725883184842,163.7284244568675,166.42721966613917,166.78051673254808,175.9072102647627,175.90673700399918,194.6287059963955,191.39797469102234,180.31790628604696,182.58633540152363,178.90585427308656,188.45779200675082,207.68310925960782,220.40417356465662,200.22240247128164,179.61074960089383,156.7846099618535,164.71249391097183,184.40023955435476
8,1993-02-02 16:46:10+00:00,182.67321054834403,173.07409907758978,195.11801930440632,204.1648063896631,177.77865887340533,195.18011901952215,185.3366930435471,190.64171816884448,185.93701096392073,202.6684919762127,195.06033208820605,182.66134808904621,180.2087267553274,184.80180780612352,182.65195760011858,188.47579742990237,192.56748398732313,194.40552162378935,197.94196850351938,203.89766484920202,210.67410891656948,205.7513684942837,194.1843127371494,184.8590481064425,180.38276522941658,170.15664469509005,169.02208920179515,171.93120038563157,182.22288207232202,179.2700685019095,170.88501499766207,163.18487229673374,155.17172502989877,148.62218531494628,147.86048928083812,143.52647738166752,151.24386044755815,161.88660374548357,173.89669147365527,175.7006354134895,175.2534539848074,182.4082781105966,180.01339785274297,179.48477860908326,180.0408080374131,171.08498253713393,173.46625401220774,170.45883880068138,158.7493860499268,,,234.94053788243352,,,,,
9,1993-02-18 16:46:17+00:00,191.4982818585323,179.6719651279027,182.35003622297083,188.92342616928036,185.08228868295208,190.24014359325426,191.39374326718956,187.2213202791779,184.31613730802206,190.04812472692137,183.9245022109926,181.0188608396963,171.56670323300511,175.59420096154648,174.04862433830948,180.2256055520134,183.01301187921467,189.88940183539864,191.89025208602698,200.62232541875872,200.90257885921756,196.1059475130384,183.78335512330224,175.98056527101215,166.62017614829003,157.45195074627955,158.83305484953553,164.22577750204636,162.04200422802376,161.35295911683886,150.6796183389234,140.952835017569,136.367971342253,132.41284016413772,131.37623330828052,131.23247724205785,137.39292331872434,143.1429930115817,155.2856535300407,152.0635941874882,152.74769552449806,149.61942938106387,153.87945961577057,155.99037879062186,164.72872567476844,168.27306107731434,161.55134605815613,154.54418362143446,151.49632887178748,158.38261343670607,188.27398979692944,203.075390114932,190.03429962706747,173.56975117333886,147.91634315937344,141.75570629778835,189.93339202652191
