,dates,usa_CA_0128-0000,usa_CA_0128-0001,usa_CA_0128-0002,usa_CA_0128-0003,usa_CA_0128-0004,usa_CA_0128-0005,usa_CA_0128-0006,usa_CA_0128-0007,usa_CA_0128-0008,usa_CA_0128-0009,usa_CA_0128-0010,usa_CA_0128-0011,usa_CA_0128-0012,usa_CA_0128-0013,usa_CA_0128-0014,usa_CA_0128-0015,usa_CA_0128-0016,usa_CA_0128-0017,usa_CA_0128-0018,usa_CA_0128-0019,usa_CA_0128-0020,usa_CA_0128-0021,usa_CA_0128-0022,usa_CA_0128-0023,usa_CA_0128-0024,usa_CA_0128-0025,usa_CA_0128-0026,usa_CA_0128-0027,usa_CA_0128-0028,usa_CA_0128-0029,usa_CA_0128-0030,usa_CA_0128-0031,usa_CA_0128-0032,usa_CA_0128-0033,usa_CA_0128-0034,usa_CA_0128-0035,usa_CA_0128-0036,usa_CA_0128-0037,usa_CA_0128-0038,usa_CA_0128-0039,usa_CA_0128-0040,usa_CA_0128-0041,usa_CA_0128-0042,usa_CA_0128-0043,usa_CA_0128-0044,usa_CA_0128-0045,usa_CA_0128-0046,usa_CA_0128-0047,usa_CA_0128-0048,usa_CA_0128-0049,usa_CA_0128-0050,usa_CA_0128-0051,usa_CA_0128-0052,usa_CA_0128-0053,usa_CA_0128-0054,usa_CA_0128-0055,usa_CA_0128-0056,usa_CA_0128-0057,usa_CA_0128-0058,usa_CA_0128-0059,usa_CA_0128-0060,usa_CA_0128-0061,usa_CA_0128-0062,usa_CA_0128-0063,usa_CA_0128-0064,usa_CA_0128-0065,usa_CA_0128-0066,usa_CA_0128-0067,usa_CA_0128-0068,usa_CA_0128-0069,usa_CA_0128-0070,usa_CA_0128-0071,usa_CA_0128-0072,usa_CA_0128-0073,usa_CA_0128-0074,usa_CA_0128-0075,usa_CA_0128-0076,usa_CA_0128-0077,usa_CA_0128-0078,usa_CA_0128-0079,usa_CA_0128-0080,usa_CA_0128-0081,usa_CA_0128-0082,usa_CA_0128-0083,usa_CA_0128-0084,usa_CA_0128-0085,usa_CA_0128-0086,usa_CA_0128-0087,usa_CA_0128-0088,usa_CA_0128-0089,usa_CA_0128-0090,usa_CA_0128-0091,usa_CA_0128-0092,usa_CA_0128-0093,usa_CA_0128-0094,usa_CA_0128-0095,usa_CA_0128-0096,usa_CA_0128-0097,usa_CA_0128-0098,usa_CA_0128-0099,usa_CA_0128-0100,usa_CA_0128-0101,usa_CA_0128-0102
0,1984-04-18 18:01:41+00:00,197.9020835244824,195.55888452529683,167.89524876412048,175.8030492049264,185.15858366560138,179.4970036194792,182.8171578355831,180.85453954121007,174.7390593275981,177.99672064516355,174.70619990767523,180.13863972209802,190.88230168783946,199.20633726232035,198.55285465036582,203.86303624618938,211.76239899606625,189.43808948375425,190.39003538308887,206.38064959183663,226.45587585961727,211.9801053125501,201.8921879098271,177.8954431124237,185.09451912834098,203.13817663520393,195.60339748149187,175.66316603691797,183.15403349933473,210.6231418375355,195.780142981289,198.19721638925904,172.34934855151027,165.5482628686068,,228.68733867505324,234.12661074650595,243.2601704395152,222.8218392697861,222.26892054521676,191.68154269691513,183.45311552647837,184.12450921474803,200.8234318088298,207.10547236662092,203.8149940061512,183.59830526759444,178.54962549639578,179.25002446781284,192.92400461602284,193.6629706906764,190.97936512454038,180.3076984169964,195.48461233304738,193.0054589196878,174.516086664285,174.8028832118716,190.21847637829532,198.28673304010988,202.8169705121939,205.25528415249875,191.76113617659323,169.19012841408966,164.0171997452362,171.9116470581784,180.41185376731954,200.351142960832,212.3536649867828,218.835360872414,222.91557484853757,223.67105730956786,219.11245818753883,220.7085216115849,222.55612400571496,213.36278320808321,201.88076816192682,205.0619065033989,221.1465375520107,226.8167601386004,229.26815228491245,210.27674592087646,177.56514938684842,180.47751918108574,195.44991982295184,180.60762625169724,180.42358984898064,185.69230128368446,176.6739618763267,194.19993435160686,208.18014556829758,198.19896342773055,170.15504291974798,177.01065426915946,180.87672238156694,192.33594773678863,210.06474382432953,226.34471540420014,196.6147114467289,185.41183321563148,192.9308028757171,194.73712765030183,188.97151080025236,181.9404678238552
1,1984-05-04 18:01:45+00:00,196.06400073436674,197.10513083834638,158.13492129317194,174.3877710243361,192.64715881538558,195.57645240016734,196.9314879931931,186.7764390598187,180.19705678381763,182.5070318133906,179.42144191724998,179.9630003494472,202.4676062753326,196.6341301426287,200.74248987296528,206.56807620500058,210.38409217098442,199.72292089812208,198.94157012229556,218.94302644796068,215.2765498489581,205.48215596472468,201.838143610007,189.17296711245496,199.88130719092203,222.6031882197331,205.4061515076368,188.17642814830558,199.3403060895794,200.26021437706302,191.84947003559847,186.82357474379825,186.2577463289299,182.09180589821142,220.95607618792485,241.58007154088102,245.4462418047018,237.30570660373007,228.09865281698217,205.02436503286864,194.4465017880928,185.27976960375608,196.3472441605524,211.5764492333025,216.1522407958279,200.9367251897923,197.02498319178048,199.97117195468937,191.92399528897093,184.90288577997794,185.57345363724963,179.4346950027987,198.08524073182951,201.12030211403902,195.86049700604832,200.3320542469703,200.41159111055995,198.3221237040501,215.86988623000303,217.3860499747396,207.17800408349476,191.16008046154488,186.85568798871776,181.7959360226718,189.13029107866896,203.86091148624286,207.75881069263863,217.0324139677678,230.17767354575682,227.44366200593396,223.29063501442016,228.39190379370092,220.25126490025445,221.3941737502968,213.4351937624469,219.27759022486242,230.34917453563816,224.0390875279211,224.97331156966516,225.57222552448928,205.38199129009422,198.0779552975176,202.03719142074704,218.15915926693165,202.07828537298948,195.53859958589595,185.21669732531134,184.87931960624476,196.90557977303456,203.63464455291881,187.21435084324222,187.0198939265598,190.8841812321828,205.40429075793043,215.06679458305553,234.7847987548654,238.18983878681865,208.32572384473087,193.6555778600949,200.81294755471487,196.41891627564834,196.86077578469008,187.13229538672144
2,1984-05-11 18:08:11+00:00,195.6067694115992,186.69357035214853,143.89784473301583,169.8877632332456,183.08082747173904,175.01913276108164,187.88426077815126,177.37038419656847,168.4856628942221,172.15775155207226,179.85630510228822,173.99994069503708,193.17274795980967,205.91361148485885,196.23347840701246,197.67090836182615,192.8567514301291,190.83403813719167,189.41252397899086,206.6637509367271,209.69099668932216,199.21943134552504,192.49156984427876,194.3725068448511,201.34375374639092,210.24854137221405,190.29045023772085,185.02108976034097,180.4327445666121,191.35944689822531,182.16543973762361,181.6276543489734,173.60818570808647,176.4435385756239,205.39066982089003,232.43658777995222,234.914150218555,228.84535409851938,217.0318216251214,196.8110273672885,183.99830044226388,182.47656044407302,189.85954343668158,199.0690472168358,190.5989970242234,196.63150812816704,202.0991399485392,200.5464509687027,189.95867518935268,178.57026726433622,170.993461664046,181.9392080143824,195.14409515442236,184.78094626639478,180.29326748946727,194.1186033483104,190.24149796428304,185.74254976406394,204.894340781683,209.49541412719125,185.99952875380112,188.87538162498035,183.05349929969603,162.58231129462735,177.25648082465682,193.52998897895867,202.07781390720095,212.60784798214047,220.15368689009412,214.52911449524822,210.62688155055687,214.66145230474945,214.5100049647584,210.2096642037706,212.2722900552554,213.5162026791823,215.88925843881879,213.04368389024026,218.1747436164432,208.56533426206477,199.66813421510233,189.77016644261462,191.48679129874725,199.22489972678335,187.84849041801215,182.87445677712304,173.97082006437543,178.48450693303,193.23398317962432,186.72887600665234,178.16811497244927,176.0463605136424,179.07177479468973,189.2194756732418,203.07594827403955,218.9309494137551,216.91623547992492,200.8155336430288,187.08938010139303,189.98835543113736,186.47441536242312,190.8765038715582,176.82384100460206
3,1984-06-21 18:02:54+00:00,196.66171516683562,198.40889685110082,174.42639386318086,192.8664274295174,199.14695077649702,200.32731332796556,198.69587580775504,205.8192795221716,209.7310048669653,194.2573200873417,183.72421650376745,197.00355870076172,194.22805822858442,199.65412548623615,203.3056292597755,206.0597690713426,202.06871789321724,196.0313949550482,195.33893233277013,199.5272315137249,207.5768944121465,212.30649650192845,223.23663806218204,216.7186692733599,212.50081988536036,208.64884303621093,214.5208905372733,208.1722646593165,201.3449455640616,223.3461904986247,196.88355950198573,204.50841987151713,210.69705246952748,212.98812151845343,235.91004246673901,236.58310490653466,232.4016386927325,227.41392303177912,222.0409974502391,212.93224621904466,207.9455519776372,195.89162287250795,202.81161230898005,211.94862779409607,211.67887926566203,204.71538816367956,199.98748744421144,191.38434796021343,191.61476123529891,180.57273723445888,185.20445896029838,188.70695896792162,194.07220645917874,202.4526371629125,200.44685670559147,196.09966794189296,199.90806286589157,214.8637464288364,202.69651296210552,199.3310642997708,205.07332906740072,204.83326208451325,201.79106120849485,195.1641015464606,201.3915890543947,213.38775809722839,227.28731704278152,242.92161286064515,237.76579896036097,232.96898814199758,236.9014911949292,219.29657961274444,217.19117046772317,216.18623608106685,239.15235945014797,242.11849028688096,231.11653051014912,217.4856947686655,216.39369772005455,220.2702453491095,223.49388837904877,213.3421667704751,208.8803588241136,211.22763439968557,202.79180412215706,195.63289244846214,206.5850288867736,208.79241541497368,207.0828387110443,205.42390127908982,200.37329369290725,201.78057642340409,218.92513673496433,234.61043418707445,226.97102688466745,237.8204631297574,233.90558827930448,216.4489171219733,196.24752845904652,208.3609951278714,197.03748802287723,199.16758919014325,192.1567233838351
4,1984-10-02 18:10:48+00:00,193.6687934031492,189.06002560185078,193.3733127646767,199.01884985613,193.76479114170385,188.10369812899575,205.72215223259514,197.90042775940043,211.11564152650743,195.2466721702581,205.99527205063515,203.96833355825666,208.05174611824415,208.2724792176394,196.82310599883905,200.57447736304292,207.47156196253945,208.62111262246302,195.0685741651174,201.63030727204657,204.85617856044132,207.74373263777554,215.68908667153124,211.179180082471,218.9686985257906,207.6777991624845,208.82058322468728,216.7220077823921,207.74797276259346,210.93817771920976,212.80921095925427,209.24100745595854,205.7919009173869,200.22072941614658,210.20338129600833,218.60309028470107,206.5390998191531,213.03148207546184,211.18308846533154,212.56262036625287,210.19069146120626,212.03898618911956,201.71304443336405,197.66405178435485,189.61827293147545,196.42481870150803,195.63203008065145,190.5505840153124,196.0022287852167,201.06266511458136,193.9635030056907,189.4920014310037,199.46611243429805,188.4969156203383,191.78218831005873,190.6841768609401,198.56131377694845,199.19782978383333,205.4054964952905,203.3094822724834,203.2645632200091,193.26892089964326,190.77505319760579,180.74532814206685,191.1811758206589,207.57134405054376,216.9753634930531,228.79908209261788,234.40089509806577,230.12574430177034,228.32585049432046,225.75650282161746,221.42285574234683,215.25253432066432,226.05871649353935,239.20377130602333,245.43201292478307,243.01118570838963,242.1960773277284,237.76983258430778,226.91454439222747,226.60654392689514,216.07154605606488,200.26882346072543,221.41451149428784,220.50912922549466,212.2937165486722,215.97052616555493,206.12408118650185,200.61084383731355,211.47734842306087,213.0178351098155,213.28231968720462,214.46049069642305,217.41023440525208,215.6475582746477,219.0267248281799,214.6728749789633,210.1332325856692,210.0778431799721,201.45649874766767,196.60496526437402,194.0688030360143
5,1984-10-18 18:10:45+00:00,189.14500939712693,190.0414405432814,192.1629572296541,190.17562206876238,188.64030011271154,183.9827740663173,194.35303015558583,182.36401701678113,186.11609590985913,185.2336561209832,199.37079565839622,204.8024951757843,203.8777130634186,224.27506305648382,202.06315218398652,188.36553331375302,195.38799589202205,187.48917752318704,193.5519697704358,191.3717621545589,205.65442293441436,210.25619538421012,214.73690102752744,216.22976426860015,215.6091980535837,198.48007824766293,204.23817476081828,215.08728753687467,215.1293564581812,204.53053725899406,213.09614703629867,209.957119425495,208.36590965967096,203.2047448395191,219.87479143214495,220.084566642327,200.04004539417411,197.57605401247855,207.7301140815439,206.2688278787308,213.94567506707222,212.93218804031724,200.67203242260555,190.8857348183093,190.38922534721982,198.40362275813266,191.56590252103373,182.17638704054735,184.24246189607874,186.14920562390162,194.22881888523563,199.2560988767245,195.23036032990754,179.5135637514111,186.89620938151228,199.57292074959878,193.18173405143625,194.01071757194626,204.2999313076153,206.0562995178351,192.94477855360938,196.8648872501972,198.23920944799215,192.28499716398656,203.94677706010768,196.05512295674419,210.31278252939708,221.8315182074748,233.1393970718355,229.7872763082458,222.44195994507362,218.9926092778958,215.3030585963378,219.20530372746865,225.8681551131836,228.91053795391076,227.30408996709198,232.50979968924673,241.48990311552882,245.21489961710458,225.95432210970083,231.5308371361462,213.7687274844217,210.50008667305892,216.53335572575128,206.15116854403172,220.7193767468214,204.1747422285904,201.08084899434786,208.40104435137323,218.9884855720103,226.40730833690054,222.5581148987932,209.19104030287733,217.20102112693326,203.97341217138307,210.7526136272229,222.67610361439222,225.7446203831929,221.579253042125,209.94077893481105,200.07633331485118,190.96584229407551
6,1984-10-27 18:04:31+00:00,167.76131014770647,174.66792135908753,170.6203928464144,175.40843772965462,181.04770020479407,180.60222316715968,178.29957997563582,178.79263644801014,170.64694609439135,174.28177479194628,175.87270094164802,188.05029153970494,196.3275800647331,207.24740553970327,186.97379751768244,186.35656352599466,184.2156244377839,178.7545132911587,173.54983397256044,174.68623903920766,181.02404750567996,189.151641463153,198.42164453164094,202.69400538914573,199.88117560764957,191.54741129212815,191.16110068069696,190.4529652387476,187.67777675876377,186.01757829011856,186.99007343865694,192.38233619827744,197.79488273721017,197.49495080320784,207.5358343058042,211.52251135015467,190.56725790445063,194.76132736993014,191.36317561969275,191.9452330473555,193.35749788381816,191.94536869441853,185.5466067894217,181.9038596545627,172.9257890080722,181.78168935721337,181.55218943292516,175.2451198460979,170.62034817887016,166.9688599744802,169.04812598374946,174.71515805715165,173.48549227256228,172.00050423855325,175.8629087345092,177.63308882044268,170.97185371098948,169.1710187847242,179.78465036778525,185.977108437142,176.89493299533012,179.3138102158519,178.40940928108265,167.94780863554155,181.93950643018127,179.51746519628566,189.82598472208508,198.530886887643,209.4357429880469,208.72070905419253,207.02037668189314,204.5222318648455,205.1723333816948,206.32341943939053,213.71813968627967,207.1728282051101,211.0514102904392,211.99467701209863,211.8032039085949,216.810473217068,217.43665471943913,207.67231946282985,196.41965889254988,201.0982783982433,202.60190987177324,194.46736818658235,199.92709000607192,183.44255771866426,182.2388820954058,188.63369791323663,206.37148290609105,206.54742531744196,209.54977706027458,202.9676254661024,201.55739707513814,191.27795841863968,195.20198800883315,205.70777514777677,195.10512080931775,210.00667645162108,195.98167668824868,181.57198447954295,179.01873792928134
7,1984-11-12 18:04:23+00:00,172.42788960237087,171.735401363121,155.67883286577342,164.28774797611837,167.6881877206446,165.95581466009972,172.78024807352523,172.3359707996277,177.9572985936789,183.6851855768029,182.27301653681604,176.2514457038969,190.39374281167312,192.0509269902784,181.20116998310075,176.07244237263978,180.88548261814682,178.4888696008136,,,,,,,191.61274606285374,201.5471931848643,195.15338925525901,192.81764326012816,190.42714007031748,188.88288568287504,184.6090374258543,180.5223361991043,183.65249195302857,186.94437825177508,202.56969717553352,198.17764711531078,194.6728027174425,201.87950832651512,,,,,,,,,,,163.0159230122976,169.44863177164007,149.64195765602716,149.52034601927488,172.58537667482753,159.24810124423428,156.2665767113363,166.61478457751488,157.07300271644877,151.0907785283323,144.65315340738306,170.3374542140388,142.06390904262628,,,107.45324793511902,,,,,,,,,,,,,180.84141465515745,183.0169143605871,201.79305151128304,209.08982896207291,195.72547435019715,159.93060090540416,140.93942234248152,,148.5698672229102,162.59721138160347,173.0859674853088,157.87348946928302,165.1891757591676,143.0913257869143,178.45863859806485,183.08147575370967,189.66306855931822,184.24129897723896,192.02809066808538,176.9690602683956,190.6123022543943,187.8122257925998,181.45541362875196,183.02082833861175,175.81416302562272,172.78070553301478,166.84476032609186
8,1984-11-19 18:10:33+00:00,174.93585143694656,177.74781738699494,161.23063580037558,176.6480641414866,181.59431340148217,173.90947888532037,171.89137725947757,180.84023837415378,179.46820943472244,175.91987123702995,175.757313066186,177.52951497872112,178.06043547625967,189.30589012777227,190.90794512730793,184.65403993418454,190.4271235559843,191.22407248212104,176.44496868590346,176.82610217353263,185.757208821914,188.68980397087722,199.4605909501911,200.74021691247447,193.88517313351863,196.78562454098952,199.51919836888877,188.54523487472395,178.30835389679058,189.14881465559537,194.60052359934429,186.7621422330427,192.2339737834795,196.49406774458618,198.30478968963786,197.50215558840424,200.2887961889863,203.54862749352884,193.189152005582,194.6632153216597,190.1038160219422,173.90106518119424,178.8698480675893,172.45105351699632,169.5666591097537,167.38624066894516,174.22617660734483,170.73672823307606,161.46983125402423,165.79117150479885,165.01022562695016,159.7862418191276,173.0579685408422,167.6222961118741,156.6972371626121,159.10887656597964,161.13197248140256,159.65459838339834,163.5393461036757,175.85458528174416,173.8214184305026,176.90347624120957,168.659611665355,145.93014592559058,153.24647338596372,165.21516561138205,173.2353367721933,185.43754759653208,188.08915562616363,186.89853576409865,192.3604578950434,198.3072903506948,198.54670837744794,201.68992124485578,196.93743959335404,201.01886503672864,201.794993178364,202.96834247084257,196.42587507995304,196.8643577320444,195.5177296815425,188.25201205202669,179.02269983822697,187.66366106703103,173.2484469527931,175.2629886262967,174.59370578328392,156.65073375289242,163.27328519528047,134.8415829009624,177.00421389495057,184.02205100719164,180.93518154593002,163.8258707941493,174.15689147125298,171.12894846445306,184.79906822817895,177.96704602803283,178.2084594465685,180.15312980162778,179.76217702312488,186.3984450781429,175.01375337466834
9,1984-11-28 18:04:24+00:00,175.3641556139343,174.85519723015813,153.5297404118096,158.91453329459446,171.1947637091374,163.30505003131535,167.26715350044077,174.7578249442312,179.54373046170483,182.41081818686592,182.44482573426984,172.41051086588237,166.31958785569475,169.55512333903033,184.88093937349052,194.7815468579284,171.63882814952976,177.775565671298,180.96627236970198,190.1732612723242,191.05565485653324,189.68059528613836,197.25795346744775,187.36325868705975,180.40822520116416,191.14179920588302,196.05075164087702,182.348189708181,192.0064301066688,195.24035440804033,178.63178811535963,174.60139590155242,,,,191.46737582570316,211.48139823637592,213.30889568254187,206.81642129676527,200.46556014155837,194.149565489979,182.15001977023348,173.08013258353623,175.5783999533133,164.74723326994655,149.18529814659044,162.01904673269075,,,163.27461836638344,166.4485170334729,,132.72604091065153,155.14933698767004,158.87358976314982,155.6330728115126,154.98629574065683,156.2567421575804,164.65724041579568,165.07027132150833,159.5953228930817,169.33033936494726,164.7902264907163,149.88257869010988,161.65424473735294,175.67598849151378,186.17683842603276,192.99212849431484,192.9212576248339,,,,,,,,214.35663609840432,212.63740656184848,217.52313474085435,216.19165517327457,,,,,,,,166.9753399119924,180.4212304816038,166.7184206599333,184.2909307873706,183.9622408609744,178.6623770367147,163.79717529960288,177.93436036952238,184.56132894048196,187.35037541337616,184.74639494090064,,,,,
