,dates,usa_CA_0128-0000,usa_CA_0128-0001,usa_CA_0128-0002,usa_CA_0128-0003,usa_CA_0128-0004,usa_CA_0128-0005,usa_CA_0128-0006,usa_CA_0128-0007,usa_CA_0128-0008,usa_CA_0128-0009,usa_CA_0128-0010,usa_CA_0128-0011,usa_CA_0128-0012,usa_CA_0128-0013,usa_CA_0128-0014,usa_CA_0128-0015,usa_CA_0128-0016,usa_CA_0128-0017,usa_CA_0128-0018,usa_CA_0128-0019,usa_CA_0128-0020,usa_CA_0128-0021,usa_CA_0128-0022,usa_CA_0128-0023,usa_CA_0128-0024,usa_CA_0128-0025,usa_CA_0128-0026,usa_CA_0128-0027,usa_CA_0128-0028,usa_CA_0128-0029,usa_CA_0128-0030,usa_CA_0128-0031,usa_CA_0128-0032,usa_CA_0128-0033,usa_CA_0128-0034,usa_CA_0128-0035,usa_CA_0128-0036,usa_CA_0128-0037,usa_CA_0128-0038,usa_CA_0128-0039,usa_CA_0128-0040,usa_CA_0128-0041,usa_CA_0128-0042,usa_CA_0128-0043,usa_CA_0128-0044,usa_CA_0128-0045,usa_CA_0128-0046,usa_CA_0128-0047,usa_CA_0128-0048,usa_CA_0128-0049,usa_CA_0128-0050,usa_CA_0128-0051,usa_CA_0128-0052,usa_CA_0128-0053,usa_CA_0128-0054,usa_CA_0128-0055,usa_CA_0128-0056,usa_CA_0128-0057,usa_CA_0128-0058,usa_CA_0128-0059,usa_CA_0128-0060,usa_CA_0128-0061,usa_CA_0128-0062,usa_CA_0128-0063,usa_CA_0128-0064,usa_CA_0128-0065,usa_CA_0128-0066,usa_CA_0128-0067,usa_CA_0128-0068,usa_CA_0128-0069,usa_CA_0128-0070,usa_CA_0128-0071,usa_CA_0128-0072,usa_CA_0128-0073,usa_CA_0128-0074,usa_CA_0128-0075,usa_CA_0128-0076,usa_CA_0128-0077,usa_CA_0128-0078,usa_CA_0128-0079,usa_CA_0128-0080,usa_CA_0128-0081,usa_CA_0128-0082,usa_CA_0128-0083,usa_CA_0128-0084,usa_CA_0128-0085,usa_CA_0128-0086,usa_CA_0128-0087,usa_CA_0128-0088,usa_CA_0128-0089,usa_CA_0128-0090,usa_CA_0128-0091,usa_CA_0128-0092,usa_CA_0128-0093,usa_CA_0128-0094,usa_CA_0128-0095,usa_CA_0128-0096,usa_CA_0128-0097,usa_CA_0128-0098,usa_CA_0128-0099,usa_CA_0128-0100,usa_CA_0128-0101,usa_CA_0128-0102
0,1984-04-18 18:01:41+00:00,197.17376191392282,194.94261239328486,167.22762062110752,175.0747275943668,184.62448115119102,178.99628251221947,182.31643672832337,180.2382674091981,174.07143118458515,177.3290925021506,173.97787829711564,179.47101157908506,190.2146735448265,198.59006513030837,197.93658251835384,203.2467641141774,211.0947708530533,188.70976787319466,189.66171377252928,205.76437745982466,225.6547220880017,211.25178370199052,201.22455976681414,177.27917098041172,184.42689098532801,202.52190450319196,194.9357693384789,174.995537893905,182.42571188877514,209.95551369452255,195.11251483827604,197.46889477869945,171.54819477989471,164.88063472559384,,227.95901706449365,233.45898260349298,242.59254229650224,222.15421112677313,221.6012924022038,190.95322108635554,182.72479391591878,183.32335544313247,200.09511019827022,206.37715075606133,203.14736586313825,182.86998365703485,177.8213038858362,178.52170285725325,192.12285084440728,192.9346490801168,190.31173698152742,179.64007027398344,194.81698419003442,192.27713730912822,173.78776505372542,174.074561601312,189.49015476773573,197.61910489709692,202.08864890163431,204.58765600948578,191.14486404458125,168.5225002710767,163.28887813467662,171.1833254476188,179.74422562430658,199.6228213502724,211.6253433762232,218.16773272940102,222.2479467055246,223.0034291665549,218.38413657697924,219.9802000010253,221.82780239515537,212.63446159752363,201.15244655136723,204.39427836038593,220.4182159414511,226.0884385280408,228.53983067435286,209.54842431031688,176.83682777628883,179.67636540947018,194.64876605133628,179.80647248008168,179.62243607736508,184.80213042633383,175.87280810471114,193.30976349425623,207.28997471094695,197.397809656115,169.35388914813242,176.2095004975439,180.07556860995138,191.53479396517307,209.1745729669789,225.54356163258458,195.88638983616931,184.68351160507189,192.26317473270413,194.00880603974224,188.24318918969277,181.2121462132956
1,1984-05-04 18:01:45+00:00,192.1213101039544,193.76900799722824,154.52078821529395,170.44508039392375,189.75585235308318,192.86585259175885,194.2208881847846,183.44031621870056,176.58292370593963,178.8928987355126,175.47875128683762,176.34886727156922,198.8534731974546,193.29800730151055,197.40636703184714,203.23195336388244,206.76995909310642,195.78023026770973,194.9988794918832,215.60690360684254,210.9395901555045,201.53946533431233,198.224010532129,185.83684427133682,196.26717411304404,219.26706537861497,201.7920184297588,184.56229507042758,195.39761545916704,196.64608129918503,188.23533695772048,182.8808841133859,181.9207866354763,178.47767282033342,217.34194311004686,237.63738091046866,241.8321087268238,233.69157352585208,224.48451973910417,201.41023195499065,190.50381115768045,181.33707897334372,192.0102844670988,207.63375860289014,212.20955016541555,197.3225921119143,193.08229256136812,196.028481324277,187.98130465855857,180.56592608652434,181.63076300683727,175.8205619249207,194.47110765395152,197.50616903616103,191.91780637563596,196.38936361655794,196.4689004801476,194.37943307363776,212.25575315212504,213.44335934432723,203.56387100561676,187.82395762042674,183.24155491083977,177.85324539225945,185.1876004482566,200.24677840836486,203.81612006222628,213.08972333735545,226.56354046787882,223.82952892805596,219.67650193654217,224.44921316328856,216.3085742698421,217.45148311988444,209.49250313203453,215.33489959445006,226.73504145776016,220.09639689750875,221.0306209392528,221.62953489407693,201.43930065968186,194.13526466710525,197.70023172729344,213.82219957347806,197.7413256795359,191.20163989244236,180.397853221474,180.54235991279117,192.08673566919722,198.81580044908148,182.87739114978862,182.6829342331062,186.54722153872922,201.06733106447683,210.72983488960193,229.96595465102806,233.85287909336506,204.38303321431852,189.71288722968254,197.19881447683687,192.47622564523598,192.91808515427772,183.18960475630908
2,1984-05-11 18:08:11+00:00,191.12293921845745,182.8995601887209,139.78766705596922,165.40393304010385,179.79268533010176,171.9364995032967,184.8016275203663,173.57637403314084,164.37548521717548,168.04757387502565,175.37247490914646,169.88976301799048,189.06257028276306,202.11960132143122,192.43946824358483,193.87689819839852,188.7465737530825,186.3502079440499,184.9286937858491,202.86974077329947,204.75878347686623,194.73560115238328,188.38139216723215,190.57849668142347,197.2335760693443,206.45453120878642,186.18027256067424,180.91091208329436,175.94891437347033,187.2492692211787,178.055262060577,177.14382415583165,168.67597249563053,172.3333608985773,201.28049214384342,227.95275758681046,230.8039725415084,224.73517642147277,212.9216439480748,192.70084969024188,179.51447024912213,177.99273025093126,184.92733022422564,194.58521702369404,186.11516683108164,192.52133045112043,197.61530975539745,196.06262077556093,185.47484499621092,173.6380540518803,166.50963147090425,177.82903033733578,191.03391747737575,180.67076858934817,175.8094372963255,189.63477315516863,185.75766777114129,181.25871957092218,200.7841631046364,205.0115839340495,181.8893510767545,185.08137146155272,178.94332162264942,158.0984811014856,172.77265063151506,189.41981130191206,197.5939837140592,208.1240177889987,216.0435092130475,210.41893681820162,206.51670387351027,210.1776221116077,210.02617477161664,205.72583401062883,207.78845986211365,209.03237248604054,211.77908076177218,208.5598536970985,213.69091342330145,204.081504068923,195.18430402196057,185.28633624947287,186.55457808629131,194.29268651432741,182.9162772055562,177.9422435646671,168.4905831616466,173.55229372057406,187.7537462768955,181.24863910392352,173.23590175999334,171.11414730118648,174.1395615822338,184.28726246078585,198.1437350615836,213.45071251102627,211.984022267469,196.33170344988704,182.60554990825128,185.87817775409076,181.99058516928136,186.39267367841646,172.3400108114603
3,1984-06-21 18:02:54+00:00,187.32469984517203,190.50834542507778,165.8674631516559,183.5294121078538,192.29980620727704,193.90811529432185,192.27667777411133,197.91872809614856,201.17207415544033,185.69838937581673,174.38720118210387,188.44462798923675,185.66912751705945,191.7535740602131,195.40507783375244,198.15921764531956,193.50978718169227,186.6943796333846,186.00191701110654,191.62668008770186,197.30617755831653,202.96948118026486,214.67770735065707,208.81811784733685,203.9418891738354,200.7482916101879,205.96195982574832,199.61333394779155,192.007930242398,214.78725978709974,188.32462879046076,195.17140454985355,200.42633561569752,204.42919080692846,227.35111175521405,227.24608958487107,223.84270798120752,218.85499232025415,213.48206673871414,204.3733155075197,198.6085366559736,186.55460755084437,192.5408954551501,202.61161247243248,202.34186394399845,196.1564574521546,190.65047212254785,182.04733263854985,182.27774591363533,170.30202038062893,175.8674436386348,180.14802825639666,185.51327574765378,193.89370645138754,191.1098413839279,186.76265262022937,190.57104754422798,205.52673110717282,194.13758225058055,189.9940489781072,196.51439835587576,196.9327106584902,193.2321304969699,185.82708622479703,192.05457373273111,204.82882738570342,217.95030172111794,233.58459753898157,229.206868248836,224.41005743047262,228.34256048340424,209.95956429108085,207.85415514605958,206.84922075940327,229.81534412848438,232.78147496521737,222.55759979862415,208.1486794470019,207.05668239839096,210.93323002744592,214.15687305738518,204.00515144881152,198.60964197028366,200.95691754585562,192.5210872683271,185.3621755946322,195.173121271407,198.52169856114372,195.6709310956777,194.01199366372322,190.1025768390773,191.50985956957413,208.65441988113437,224.3397173332445,216.7003100308375,226.4085555143908,223.63487142547453,207.1119018003097,186.91051313738294,199.80206441634644,187.70047270121364,189.83057386847966,182.81970806217151
4,1984-10-02 18:10:48+00:00,195.06192320212014,190.23882773944158,194.6503484137334,200.41197965510094,194.7864196609492,189.06147486578826,206.67992896938765,199.07922989699122,212.39267717556413,196.5237078193148,207.38840184960608,205.24536920731336,209.32878176730085,209.45128135523018,198.00190813642985,201.7532795006337,208.74859761159615,210.01424242143395,196.46170396408834,202.80910940963736,206.38862133930934,209.13686243674647,216.96612232058794,212.35798222006179,220.24573417484729,208.85660130007528,210.09761887374398,217.9990434314488,209.1411025615644,212.21521336826646,214.08624660831097,210.63413725492947,207.3243436962549,201.49776506520328,211.48041694506503,219.996220083672,207.8161354682098,214.30851772451854,212.46012411438824,213.83965601530957,211.5838212601772,213.4321159880905,203.24548721223206,199.0571815833258,191.01140273044638,197.70185435056473,197.02515987962238,191.94371381428334,197.39535858418762,202.59510789344938,195.35663280466164,190.7690370800604,200.74314808335475,189.773951269395,193.17531810902966,192.07730665991105,199.95444357591938,200.59095958280426,206.6825321443472,204.70261207145433,204.5415988690658,194.44772303723406,192.05208884666249,182.13845794103779,192.57430561962983,208.84837969960046,218.36849329202403,230.1922118915888,235.67793074712247,231.40277995082704,229.60288614337716,227.1496326205884,222.81598554131776,216.64566411963526,227.45184629251028,240.59690110499426,246.70904857383977,244.40431550736056,243.58920712669934,239.1629623832787,228.3076741911984,227.99967372586607,217.6039888349329,201.80126623959345,222.94695427315585,222.04157200436268,213.99643074741445,217.50296894442295,207.8267953852441,202.3135580360558,213.0097912019289,214.55027788868352,214.81476246607264,215.99293347529107,218.9426771841201,217.35027247338996,220.55916760704793,216.06600477793424,211.52636238464012,211.3548788290288,202.8496285466386,197.99809506334495,195.46193283498522
5,1984-10-18 18:10:45+00:00,191.07556270388287,191.67498564899796,193.93263109418038,192.10617537551832,190.05603920433256,185.31002946471202,195.68028555398055,183.9975621224977,187.8857697743854,187.00332998550948,201.30134896515216,206.57216904031057,205.6473869279449,225.90860816220038,203.69669728970308,189.99907841946958,197.15766975654833,189.41973082994298,195.48252307719173,193.00530726027546,207.7780315718459,212.18674869096606,216.50657489205372,217.8633093743167,217.37887191810998,200.1136233533795,206.00784862534456,216.85696140140095,217.05990976493715,206.30021112352034,214.86582090082496,211.88767273225093,210.4895182971025,204.97441870404538,221.64446529667123,222.01511994908293,201.8097192587004,199.34572787700483,209.49978794607017,208.0385017432571,215.87622837382816,214.86274134707318,202.7956410600371,192.81628812506523,192.31977865397576,200.17329662265894,193.49645582778967,184.1069403473033,186.17301520283468,188.27281426133317,196.15937219199157,201.0257727412508,197.00003419443382,181.2832376159374,188.82676268826822,201.50347405635472,195.1122873581922,195.9412708787022,206.0696051721416,207.98685282459104,194.71445241813566,198.49843235591376,200.00888331251844,194.2155504707425,205.87733036686362,197.82479682127047,212.24333583615302,223.76207151423074,234.9090709363618,231.55695017277208,224.2116338095999,220.92316258465175,217.23361190309373,221.13585703422459,227.79870841993954,230.8410912606667,229.07376383161827,234.44035299600267,243.42045642228476,247.14545292386052,227.88487541645677,233.46139044290214,215.89233612185325,212.62369531049046,218.65696436318282,208.27477718146326,223.07894189952313,206.29835086602193,203.44041414704958,210.76060950407495,221.11209420944184,228.5309169743321,224.68172353622475,211.31464894030887,219.3246297643648,206.3329773240848,212.87622226465444,224.60665692114816,227.67517368994885,223.3489269066513,211.871332241567,202.00688662160712,192.89639560083145
6,1984-10-27 18:04:31+00:00,183.82492394663353,188.26020995817967,185.34537216209756,191.4720515285817,192.8276836573406,191.64595765392204,189.34331446239818,192.38492504710229,185.3719254100745,189.00675410762943,191.93631474057509,202.7752708553881,211.05255938041626,220.8396941387954,200.56608611677458,199.9488521250868,198.94060375346706,194.81812709008577,189.6134477714875,188.2785276382998,198.69402268449974,205.21525526208006,213.1466238473241,216.28629398823787,214.60615492333272,205.1396998912203,205.88607999638012,205.17794455443075,203.74139055769083,200.74255760580172,201.7150527543401,208.4459499972045,215.46485791602996,212.219930118891,222.26081362148736,227.58612514908174,205.29223722013379,209.4863066856133,206.0881549353759,206.67021236303864,209.42111168274522,208.0089824933456,203.21658196824148,197.96747345348976,188.98940280699927,196.50666867289652,197.61580323185223,191.30873364502497,186.68396197779722,184.6388351533,185.11173978267652,189.4401373728348,188.21047158824544,186.7254835542364,191.92652253343627,193.69670261936974,187.03546750991654,185.23463258365126,194.5096296834684,202.04072223606906,191.61991231101328,192.90609881494404,193.1343885967658,184.0114224344686,198.00312022910833,194.2424445119688,205.88959852101215,214.59450068657006,224.16072230373007,223.44568836987568,221.7453559975763,220.58584566377257,221.23594718062188,222.3870332383176,229.78175348520674,223.23644200403717,225.77638960612236,228.0582908110257,227.86681770752196,232.87408701599506,233.5002685183662,223.7359332617569,214.08963407136966,218.7682535770631,220.27188505059303,212.13734336540213,219.5603957603161,201.11253289748404,201.87218784965,208.26700366748082,224.04145808491083,224.21740049626175,227.21975223909436,220.63760064492217,219.22737225395792,210.91126417288388,212.87196318765294,221.77138894670384,211.16873460824482,224.73165576730423,212.04529048717575,197.63559827847,195.0823517282084
7,1984-11-12 18:04:23+00:00,185.73166539597094,182.99244241924416,167.8739606765735,177.59152376971844,177.44428996928465,175.10216051819978,181.9265939316253,183.59301185575083,190.15242640447897,195.88031338760297,195.5767923304161,188.44657351469698,202.5888706224732,203.30796804640156,192.4582110392239,187.32948342876293,193.0806104289469,191.79264539441365,,,,,,,203.80787387365382,212.80423424098745,207.3485170660591,205.01277107092824,203.73091586391755,201.07801349367512,196.80416523665437,193.82611199270437,198.28664532598864,199.13950606257515,214.7648249863336,211.48142290891084,206.86793052824257,214.0746361373152,,,,,,,,,,,176.31969880589767,184.08278514460014,162.94573344962723,161.71547383007496,184.7805044856276,171.44322905503435,169.57035250493638,179.91856037111495,170.37677851004884,164.39455432193236,156.84828121818313,183.64123000763885,154.25903685342635,,,120.7570237287191,,,,,,,,,,,,,193.03654246595752,196.32069015418716,215.0968273048831,222.39360475567298,209.0292501437972,173.23437669900423,155.5735757154416,,163.20402059587028,177.23136475456354,189.34613789970888,172.5076428422431,181.44934617356768,159.35149620131438,193.09279197102492,197.71562912666974,204.2972219322783,198.87545235019903,206.66224404104545,193.22923068279567,205.24645562735438,201.11600158619987,194.75918942235202,195.21595614941182,189.1179388192228,186.08448132661485,180.14853611969193
8,1984-11-19 18:10:33+00:00,174.70487028007128,177.55237179271586,161.0189030732399,176.4170829846113,181.42492721977362,173.7506793399686,171.7325777141258,180.6447927798747,179.25647670758676,175.70813850989427,175.5263319093107,177.31778225158544,177.848702749124,189.1104445334932,190.71249953302885,184.45859433990546,190.21539082884863,190.99309132524576,176.21398752902817,176.63065657925355,185.50312954935117,188.45882281400193,199.2488582230554,200.5447713181954,193.67344040638295,196.59017894671044,199.30746564175308,188.33350214758826,178.0773727399153,188.9370819284597,194.3887908722086,186.53116107616742,191.9798945109167,196.2823350174505,198.09305696250217,197.27117443152895,200.07706346185063,203.33689476639316,192.97741927844632,194.451482594524,189.87283486506692,173.67008402431895,178.61576879502647,172.22007236012104,169.3356779528784,167.17450794180948,173.99519545046954,170.50574707620078,161.23885009714894,165.53709223223603,164.77924447007487,159.57450909199193,172.84623581370653,167.41056338473842,156.46625600573682,158.87789540910435,160.90099132452727,159.42361722652305,163.32761337654003,175.62360412486888,173.60968570336692,176.7080306469305,168.4478789382193,145.6991647687153,153.01549222908844,165.00343288424637,173.00435561531802,185.2065664396568,187.87742289902795,186.68680303696297,192.1487251679077,198.07630919381953,198.31572722057265,201.4589400879805,196.70645843647875,200.78788387985335,201.5832604512283,202.73736131396728,196.19489392307776,196.6333765751691,195.28674852466722,188.0210308951514,178.76862056566415,187.4095817944682,172.99436768023028,175.00890935373388,174.31139548043635,156.3966544803296,162.9909748924329,134.55927259811483,176.75013462238775,183.76797173462882,180.6811022733672,163.57179152158648,173.90281219869016,170.84663816160548,184.54498895561613,177.73606487115754,177.9774782896932,179.9413970744921,179.5311958662496,186.16746392126763,174.78277221779305
9,1984-11-28 18:04:24+00:00,180.14756172923614,178.90269471233663,157.91452935083632,163.69793940989632,174.70259486035874,166.59364173558538,170.5557452047108,178.8053224264097,183.92851940073155,186.79560712589264,187.2282318495717,176.7952998049091,170.70437679472147,173.60262082120883,188.92843685566902,198.8290443401069,176.02361708855648,182.55897178659987,185.74967848500384,194.2207587545027,196.3174015833653,194.4640014014402,201.64274240647447,191.41075616923825,184.79301414019088,195.18929668806152,200.43554057990374,186.73297864720772,196.78983622197066,199.62514334706705,183.01657705438635,179.38480201685428,,,,196.25078194100502,215.86618717540264,217.6936846215686,211.201210235792,204.8503490805851,198.93297160528087,186.93342588553534,178.34187931036828,180.36180606861515,169.5306393852484,153.57008708561716,166.8024528479926,,,168.5363650932155,171.23192314877477,,137.11082984967825,159.53412592669676,163.65699587845168,160.41647892681445,159.7697018559587,161.04014827288225,169.0420293548224,169.8536774368102,163.9801118321084,173.37783684712576,169.175015429743,154.66598480541174,166.4376508526548,180.0607774305405,190.96024454133462,197.7755346096167,197.30604656386063,,,,,,,,218.74142503743104,217.42081267715034,222.3065408561562,220.97506128857643,,,,,,,,172.23708663882445,186.26761573363942,172.5648059119689,189.55267751420266,189.22398758780645,183.92412376354676,169.05892202643494,183.19610709635444,190.40771419251757,192.6121221402082,189.5298010562025,,,,,
