,dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088
0,1999-07-16 22:13:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-05 22:13:40+00:00,149.52118955022493,113.33943821925874,116.14564791912103,119.62247622356776,124.26071680786767,118.39948089568001,119.19859957977506,112.96638736352918,126.57892832427339,138.25300831365448,137.72110468336052,132.74490611763326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.71417767483325,,,,,117.6599544173993,120.27305156286134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-11-12 22:19:51+00:00,,,,,,115.32366522808657,112.61102066605413,108.95169229606321,118.91188297834776,138.54099011795458,,,,,,,,,,,,,,,,,,,,,,,128.60993388064952,127.5426889515342,126.6684753071334,132.43243950086648,131.63685114461512,137.28772411295546,140.55953928232816,143.676258649629,146.17321601898482,146.83003970424116,146.91021520726773,144.76451678296138,151.55971670109872,154.15160915529535,154.2071123238465,146.20247196486366,140.35439017080512,135.12898263764103,134.38080366063173,129.90960516621985,125.28438122842005,124.68423794424366,117.04868881604759,110.70669683428125,104.58599964475883,97.55506849458794,96.02934308463827,92.47895868510341,87.8325581665158,87.86255799418714,89.6901727446836,88.74707547101141,90.92746191422893,86.73525732806743,91.27674797088301,94.13081903372527,95.77014074322031,96.15798689628677,97.26848934491817,97.77822087625086,97.10136115403319,95.74141599033948,93.78080229535257,98.59249636864271,95.14670088234335,97.19802866638148,95.2627647352478,91.65759998266586,87.41602114959852,82.71457272147006,85.1996782369209,91.28770546745079,109.71078319937745,,,,
3,1999-11-21 22:13:35+00:00,,,,,,,,,,,,,,,,151.88027167811765,157.5802781864296,151.3840565727507,154.2483381476496,145.95462144183162,149.56495805442344,148.6608668261443,142.52375833866128,153.09893654049708,162.71089589221123,169.51367150760424,165.857405601771,163.92771455639107,161.7672982766494,157.68886169566218,152.62990419731048,146.04617611406525,143.99778445318353,133.40182789954991,128.3991146322535,133.17266919512065,132.94697202704896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1999-12-07 22:13:41+00:00,140.20136363351173,117.24511266094589,118.9210050478956,122.8712864386097,123.60766489452485,122.5977534499273,119.74207640676251,115.4078881885908,126.99794930648743,137.42022625783747,142.02284534284811,133.06427036380575,137.39411321842712,141.47168362002384,141.58452932004263,143.7190502611088,147.8166244288772,148.5767824714627,141.73981963993313,137.23094658072048,139.131547518383,132.6173809853625,133.91196860690945,140.20319703131432,147.3322892085646,152.95363190930246,153.26487533278754,153.38643375873568,150.30352850401513,144.537733340799,133.38621752594162,127.64135533455381,125.82064440680533,117.21191815297627,118.69982644523051,118.69263880047214,126.9016948024797,130.13632988791963,132.59053887889561,134.94456366042715,134.96934806056436,137.22729391490782,141.34614829274923,137.40108476047703,138.79677441769613,141.72036771549622,138.10382453079185,134.54438794377438,125.55427901905497,124.43222196316806,118.260090184303,117.98879040311529,115.45844336860739,112.81925982409251,114.6072102856335,103.40628699098485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999-12-30 22:19:45+00:00,132.70096840770492,116.48002712630154,126.15905823660627,126.9684729748834,129.54019674695132,122.13379042059233,122.15232556536046,117.22654272551583,124.93597231545232,138.93093741924997,139.73497355473827,136.56495882445353,135.09737954675148,139.98540839520035,145.5587219555984,150.79142670894674,150.82533488446256,152.24568059776334,146.80836846247428,144.3973727204667,142.58009833744163,137.99280211185192,135.0544243804987,142.14100074015528,149.7224177583916,156.15296294227855,161.33799217640828,154.89104260863692,147.09878922528057,141.2540846792583,142.8162891227259,133.8384638520104,128.86006473004022,126.95085169004142,127.96942426852523,124.06520508414431,127.12028692348153,132.2612939302536,139.00081738596128,144.02577807726175,145.87318352193904,144.4608479955102,140.70407984329367,136.27554747246188,140.0895756407664,145.10737465707828,144.33395744069065,135.87353173973597,129.25235752737092,125.22610782949556,124.49348541549423,120.56064980620938,120.90529841157985,115.0988831606409,112.24656735844738,101.0440272462382,94.8947609728851,89.51225900467712,82.28617524091283,80.74970187753382,81.16476206646342,81.67773849096824,81.11343344179066,79.52113610055802,81.01515040995857,81.57319090777912,84.24054290850162,86.75192479822857,89.34027424432502,88.81212977799647,90.03561642452193,94.23769033192012,92.63014482778632,88.55710998422582,90.36289077669113,89.64014477107895,91.88122817033351,87.45498456238857,86.82300244263203,83.22531485017007,77.66019017557193,71.97176597098282,79.83157529883775,84.1843111981108,94.68336474197378,106.13738755228678,101.19017711431135,99.3714197404532,94.97140071829111
6,2000-01-24 22:13:35+00:00,154.86412081969303,167.61458439633475,172.4326367003267,,,,,,160.07228123986937,170.31128581776164,172.33291542536864,169.24262559361864,170.8489885887842,170.43524446566195,173.61422134030187,173.1011835928555,162.62672397744808,163.16431098651447,160.18410376936953,159.86666234489527,158.87313405113133,154.24665908277765,152.1443313729684,161.2816242318883,170.37272955782691,175.730713867232,175.66962402714233,171.21984132267383,161.01248302671357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-02-25 22:13:25+00:00,155.925375234787,129.56488653663092,132.83391335851616,138.88909326603306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-04-20 22:19:15+00:00,144.5807620093575,115.85043660820358,128.6070793327337,130.20987033969294,129.72319489588048,127.50675323152339,124.7125760809244,121.9821038427393,138.4454330424349,147.38384740099454,150.5184571629626,143.72384865711228,140.8213756572798,144.51643732619823,146.26331647227624,150.50235039355,151.0653664789675,149.2430793699637,146.95910633569372,142.60608021009887,140.94587883133747,137.64872633115044,139.77285275363224,142.4863727675768,156.56746928402654,158.48851207993894,156.15218389602126,153.04481105297862,146.63510509330885,147.52309969820476,144.3913413837485,133.56762659725368,130.83761162480948,126.11091919774103,128.5645666644956,126.5057572472015,128.7945521688366,136.26826626250735,138.73807468718823,145.2012237652931,146.15437575444597,147.05523157515006,142.45880729069154,142.70994064929,145.5873802098787,150.22868994952304,149.09900237264785,138.05967558228974,137.58113952981728,133.69202435601275,126.5244077448115,126.2097710194424,122.39473480142061,116.8665124047839,117.40217146861337,111.58926311388463,103.12364375772526,98.63299055576562,96.91730433634649,94.02729154769452,90.00994204128278,89.17247187542586,87.3328302273584,90.0664688662101,91.18303022381436,93.15518104953718,95.08367586869069,97.92119175427132,97.67631140171679,96.0646107026815,98.81766900642427,98.77868406978183,97.8832161338691,95.34321898907396,89.29297426994397,95.8393528420965,93.7572515908675,96.9427032016089,95.17134145238234,92.81568794849147,89.19353403821384,87.26568355432829,88.09339221030098,96.81403270357347,105.71482408786136,114.98466078695924,112.78796011206585,111.15726012285336,113.64946949083696
9,2000-04-29 22:13:05+00:00,131.5021201750951,93.19619638053156,111.48140455637669,111.91120452900671,115.68299589621476,109.6634334667963,105.69768674115147,107.02994256113519,118.36749552324383,127.3842603624534,136.83244437499576,128.71851879872548,128.861560463687,130.91152096566367,130.0802115241637,130.3564688449637,131.19016525366666,137.98027310187837,136.55072874326092,136.0467361529176,132.85586124092475,127.77734243975794,129.95278399528775,136.1354102188569,144.87485205715862,150.36093335987138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
