,dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088
0,1999-07-16 22:13:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-05 22:13:40+00:00,157.54467213932455,124.57231384399819,126.05700876447938,128.98320591085064,133.12877651160935,126.8241376142346,128.06665928351674,120.62516619857881,134.602410913373,146.67766503220906,145.74458727246014,140.76838870673288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.74940155848267,,,,,130.62096475363714,132.30827544651075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-11-12 22:19:51+00:00,,,,,,109.26297805630094,106.23134995891137,103.441976685349,113.13979995759955,132.48030294616896,,,,,,,,,,,,,,,,,,,,,,,123.94786682542981,122.8806218963145,121.1587596964192,126.37175232908085,125.57616397282949,131.51564109220723,134.1798685751854,137.29658794248624,139.79354531184205,140.09594284670158,140.17611834972814,137.18865781822936,143.47880047205123,146.07069292624786,145.54898779272418,137.54434743374134,131.0302560603657,126.4708581065187,125.05666955019231,120.58547105578043,116.62625669729772,116.02611341312134,107.72455470560817,101.38256272384183,95.26186553431941,88.23093438414853,87.94842685559077,83.82083415398108,79.17443363539347,78.53842388374773,80.36603863424418,79.422941360572,80.82631662791955,76.63411204175806,81.17560268457363,82.00944469015403,85.66899545691093,86.0568416099774,86.24905812348976,87.67707558994148,86.08192993260478,84.72198476891107,81.65942795178132,87.57306514721431,84.12726966091495,85.07665432281023,83.14139039167655,79.53622563909461,73.94782743451935,69.2463790063909,74.1802470154925,80.26827424602239,97.5894088558062,,,,
3,1999-11-21 22:13:35+00:00,,,,,,,,,,,,,,,,161.5856720485461,165.7328144975895,159.87628189687558,162.08731536991874,153.79359866410076,157.1136027869789,155.03003581923795,148.89292733175495,159.2751004125879,169.0800648853049,176.54172005170759,172.22657459486467,169.58919810580767,167.7618102701493,164.05803068875585,159.2045302546975,153.3252263918866,151.83676167545266,141.24080512181905,137.66336044038974,143.3633395840705,143.1376424159988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1999-12-07 22:13:41+00:00,143.3935313216469,121.7141474243351,122.86427101559197,126.59548207476738,127.13585023404264,125.9495295224692,123.2702617462803,118.45495734544708,130.19011699462257,140.77200233037937,145.21501303098327,136.2564380519409,140.74588929096902,144.82345969256573,144.7766970081778,146.91121794924396,150.49804528691072,151.36992919858096,144.31810892650384,139.8092358672912,141.61434460915478,134.7122410307012,136.00682865224815,142.2345764692185,149.42714925390328,155.26520161450378,155.35973537812623,155.2485315768145,152.2751614878633,146.6325933861377,135.5486537017751,130.03548110065518,128.39893369337602,119.79020743954696,121.7468956020868,122.04441487301405,130.2534708750216,133.3284975760548,136.1187242184134,138.47274899994494,138.49753340008215,140.9514895510655,145.0703439289069,141.59080485115442,143.26580918108533,146.18940247888543,142.8920760629946,139.33263947597712,130.71085759219636,129.22047349537078,123.41666875744438,123.14536897625668,120.24669490081011,117.60751135629523,119.76378885877489,108.56286556412624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999-12-30 22:19:45+00:00,134.6441407580706,119.20046841681348,128.5594476105874,129.23550738364335,131.68791355525022,124.1741213884763,124.30004237365935,119.08138905995578,126.87914466581799,140.97126838713393,141.67814590510395,138.5081311748192,137.13771051463544,142.0257393630843,147.50189430596407,152.73459905931242,152.45759965876974,153.94595640433332,148.37785382238502,145.96685808037745,144.09145460994827,139.26800896677938,136.32963123542615,143.37756496311525,150.99762461331906,157.56008774771576,162.61319903133574,156.0245598130169,148.29898391227113,142.52929153418577,144.13263168265104,135.29584311478465,130.42955008995096,128.52033704995216,129.82427060296519,126.10553605202827,129.1606178913655,134.20446628061927,141.14853419426018,146.17349488556064,148.02090033023794,146.72788240427013,142.9711142520536,138.82596118231683,142.81001693127837,147.82781594759024,147.24871596623916,138.78829026528447,132.3913282471924,128.14086635504407,127.6324561353157,123.69962052603086,123.82005693712836,118.0136416861894,115.38553807826885,104.18299796605967,98.03373169270657,92.65122972449859,85.00661653142477,83.66446040308233,84.07952059201193,84.81670921078971,84.25240416161213,82.6601068203795,84.41570202309849,84.97374252091905,87.64109452164155,90.8325867339965,92.74082585746494,92.2126813911364,93.74530909340186,97.63824194506005,96.33983749666625,92.26680265310574,94.44355271245905,93.34983743995888,95.59092083921344,91.5356464981565,90.90366437839995,87.30597678593799,82.19425899309184,76.50583478850272,83.54126796771767,87.89400386699073,98.7640266777417,110.67145636980669,105.27083905007927,103.45208167622113,99.05206265405903
6,2000-01-24 22:13:35+00:00,145.01709961659154,153.82875471199264,160.26866933178954,,,,,,150.22526003676788,159.97191355450508,162.48589422226715,159.39560439051715,160.50961632552765,160.0958722024054,163.76720013720038,163.25416238975401,154.3552261668428,154.54816743380064,152.23074048994138,151.91329906546713,151.21433978205238,147.7845514182423,145.68222370843304,155.01533801173278,163.91062189329156,168.6001123063654,169.20751636260698,165.47574562086461,154.930499342445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-02-25 22:13:25+00:00,150.65336256891095,122.18406880440448,126.3214271241987,132.738411822511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-04-20 22:19:15+00:00,140.7013479339923,110.41925690269231,123.81486194551786,125.68388725176688,125.43542144416105,123.43336845238994,120.42480262920498,118.2790267707998,134.5660189670697,143.3104626218611,146.6390430875974,139.8444345817471,136.74799087814634,140.44305254706478,142.38390239691105,146.6229363181848,147.80665865566073,145.84859205401915,143.82573342866797,139.47270730307312,137.9285567727201,135.10286084419204,137.22698726667383,140.01765471961713,154.02160379706814,155.67928119777793,153.60631840906285,150.78181950901558,144.23899639970094,144.97723421124635,141.7633512036624,130.65806604072978,127.70423871778375,122.9775462907153,124.8614895925561,122.43237246806805,124.72116738970314,132.38885218714216,134.4503012354688,140.91345031357366,141.86660230272653,142.529248487224,137.9328242027655,137.61820967537318,140.1562005043674,144.79751024401176,143.27988125960005,132.24055446924194,131.31439371576582,127.87290324296495,120.25766193076002,119.94302520539092,116.57561368837281,111.0473912917361,111.1354256545619,105.32251729983315,96.85689794367379,92.36624474171414,91.48612463083522,88.20817043464672,84.19082092823498,82.90572606137438,81.06608441330692,83.79972305215863,84.39405559192527,86.36620641764809,88.2947012368016,89.77442219600441,90.8873367698277,89.27563607079242,91.41151486254526,91.98970943789274,90.47706198999009,87.93706484519495,81.14620471167706,88.4331986982175,86.35109744698849,88.79593364334198,87.02457189411543,84.66891839022456,80.14156786236171,78.21371737847616,80.68723806642197,89.40787855969447,97.56805452959445,105.93269461110711,104.64119055379894,103.01049056458645,105.50269993257005
9,2000-04-29 22:13:05+00:00,137.78802890307813,101.99646859970781,119.24635063212044,119.24476471165359,122.63057922714337,116.26363763117848,112.64527007208008,113.030128165119,124.65340425122686,133.98446452683558,143.1183531029788,135.00442752670853,135.46176462806918,137.51172513004585,136.36612025214674,136.64237757294674,136.4703285851724,143.48044323886353,141.62780886970876,141.12381627936543,137.74490136268935,131.90247004249682,134.07791159802662,140.1355339548461,148.9999796598975,154.91279830082462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
