,dates,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050
18,2002-05-14 22:03:19+00:00,-14.019581778252363,,,,,,,,,180.26713039578064,177.05527412279534,160.8630620629193,,140.8441002056182,,,126.17581656341187,,,115.50347616326829,,97.28264201446191,114.03624290862244,113.09912673891148,107.54018583983519,111.63887846238472,121.8439070761578,,138.98019613927602,138.82902626748586,131.40377367674608,141.87067739907835,,140.5693188827016,135.81984411942636,156.1661530545776,,157.7275512744002,151.784227795282,152.76610134565996,138.95087625409172,,,155.1066340283735,147.60646472210715,111.10078129510632,95.51561812151134,94.49510748824852,98.50616001304897,95.33088172709023,
19,2002-06-15 22:03:07+00:00,12.175690219707862,,,,,,175.0833082527043,179.10837873624993,198.11328475477507,178.8432031154929,174.41078529376117,162.2782391889373,157.68454887393045,118.50701392498736,,,,,,,,128.75731778673088,132.14282415217986,,,,,,109.09510280838124,,119.39939313046378,,,,,138.03686960275525,151.7210617790326,148.4326069156695,150.82383371119016,141.88328242354967,114.952919890219,,,,129.82168037495245,108.40342578633597,90.14297424371365,63.85652676030975,,,43.3292839592754
20,2002-07-08 22:09:12+00:00,-9.895174501016557,,,,,,165.3201454691355,181.3754414970006,,180.92192991211695,174.081133851812,165.4828865402677,148.2348659983269,130.34048010715375,,,,,,,103.52406084964743,109.95612606246868,127.39623927473978,,,,,,138.63764090425866,,125.35073509204891,120.33804964869799,124.0410807472929,,113.77457501738685,,137.5803748644379,140.31939051269435,145.28502283760753,135.26006349253657,124.60905044183463,,,,145.48075004736296,124.3400621931215,113.65621468414453,91.99144505578208,91.1986639407872,90.82292976330848,68.555104572419
21,2002-08-09 22:08:57+00:00,,,133.74781331380117,,154.86687963651377,,,,,,,170.55357063044008,158.68434950867635,158.80329180580358,156.16433703633933,,,,86.46974275361737,82.07856904895581,,77.61131698849125,85.53726067836826,,,,,,73.19520190118027,,,,,,107.02462164497871,123.9756819335191,104.43370845590488,112.56483254070633,107.61461643202527,109.91876104482566,118.49471078292723,,,,105.53974914195013,92.42658763820775,56.693346346866136,,,,
22,2002-10-05 22:02:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2003-02-10 22:03:40+00:00,,,191.08318915721765,,,,179.98778319986164,195.84478450303908,202.1295970022299,199.37254202572893,,182.06070022941165,,,160.23324612915766,,153.0697087520055,165.33085286227706,,151.6600448896238,,150.09008602840044,149.89659932537546,147.1863027854086,139.31347517319995,123.21603309207521,141.99037049173106,,,175.12556140130098,,178.10173401989843,,171.1253501742377,,172.35001546839186,183.6360733174993,,,183.66147105967585,191.16233230229912,192.17983965215785,,181.09839387453067,156.61072556830985,,124.18838107532453,118.99243643179318,128.39388741472453,119.596026338206,112.27251557402448
24,2003-02-26 22:03:40+00:00,,,213.3439262295521,,201.48400517002884,,,,,211.21305095649504,,188.67996195536955,,,163.9261868742675,,168.57959869379596,183.5890991886082,,164.01240304382455,,,,,145.04112276474206,139.4000650578091,154.30123505585118,,,181.0942540878115,,186.61038938623395,,179.2461849364381,174.59744913297598,,190.09439693633516,,,198.3893749663749,193.79143099821295,200.58160892087236,,193.4845705229873,,143.06674860760293,137.16777294355367,130.73046432944824,138.38839517059668,131.50581551363067,
25,2003-03-21 22:09:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.58867068447262,215.90386230361293,,,,,,,
26,2003-05-01 22:03:46+00:00,,,235.0325417069029,,,227.81306481728478,,233.2820107407654,,,,,,,171.1772396013297,,143.07631933492465,136.75599631050184,,168.63605835635204,,,,,120.37911904345323,115.8133880464295,130.6353233997648,,,183.53065428751006,,,,,,,165.34910116696597,,,167.2639064161264,172.28590844906475,,186.59722213370705,201.06208664698158,,,118.56689294584017,111.55265837607766,113.68801405678036,124.61830672936573,112.17142754328655
27,2003-05-24 22:09:28+00:00,,,,,196.88485868579676,,219.67920714728095,,,213.51200102622943,203.95420013700297,179.5039517680857,,,165.06083764652828,,162.1446685124486,,,,143.01122786332533,152.8113117983594,142.21870266780678,128.47577523096078,,117.415952632858,140.74415462332942,,183.9464682562305,,169.56469944571717,163.91755980988853,142.7110203728236,143.4701647280238,145.84264288742654,,161.44761625841346,147.31218384010558,143.10864464702917,,,150.52029396685595,179.06214597976395,189.4724983307721,156.4857837931553,,,,,,
28,2003-08-05 22:02:59+00:00,,,,,,,,,,,,,,,,,,,,,,,109.77654101078842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2003-08-13 21:51:32+00:00,,,,,,224.4348064807378,209.05687716235386,190.76072644220608,,164.33125031009286,,173.84499825125238,,178.46999190266433,182.22775570693068,160.20141916886973,158.0206708537155,,,114.4452561189252,,111.65240801624364,,,,109.70529035831461,103.78691309281578,,149.91110229648888,166.45531133191741,163.8937612706237,,,136.81478450573772,129.46052089172207,,,126.1471277881119,149.92069920374846,152.7516943976271,,117.57011173080772,119.66044921139198,132.26095732406372,,123.9753645473499,149.47095440514403,,94.05548896896212,83.60037874049827,
30,2003-10-07 21:58:35+00:00,,,,,,,182.39080254741384,,,221.39176155341693,,202.00364719310974,,176.2339481900178,165.85675347410404,,140.9047665489485,,,134.28970032143593,,110.93524017430154,113.51880126316907,114.79971332386395,,111.98767351627662,129.35191597856107,147.92914172293658,182.27619277924572,174.72646218053663,168.63887792399055,175.63567624799026,174.55127829811428,159.87020152077125,,144.23706914953138,143.65215322678057,,,139.739305167873,141.01253323674092,136.39393449070764,,158.5875869164485,150.86043075332105,127.19642754798465,110.33368092375902,84.85101517071644,86.79124328549497,79.1881969705361,
31,2003-10-15 22:08:58+00:00,,,,,,,,,,,,,,,,,,,,134.43946277260193,122.75642330653777,,120.16630934753337,118.27715665003298,,113.78570473325111,133.28880858803734,,,169.88235994489213,166.9228019743943,172.90198388009262,165.12372826252596,158.38956136377382,,140.79010251179378,136.13139699324512,135.41460666562662,142.79298416634396,142.46779599816588,,141.95927040789013,,157.51290148377436,160.04291023682617,,,,,,
32,2003-11-17 21:52:57+00:00,,,,145.38700640456116,,,164.3112837799574,,,,182.57247583045935,,,150.02234167213828,,,,,117.85314509151829,,105.43249453169106,107.56610281165521,108.7223296071631,,,,125.98699548715157,142.89619475347408,,,,,,,,129.26914099583027,,,125.91713902534867,128.50240538203818,,134.33101020652404,130.79983545110508,139.08881473206986,133.77616646512118,113.42088383479668,95.88249501239774,89.33277786450608,81.85426621237471,,
33,2003-12-11 22:03:21+00:00,,,,,,,,205.39306156098988,,232.75734117823117,,215.9960126758533,,,161.0853483649975,,153.3770070245802,,156.94919205098316,155.8994554454569,,,,,126.20718162887954,125.1778649876411,145.38413938784487,,185.8124111436613,177.4095890336177,,180.93659552770612,,,,135.71076792584674,,,,,,,,,,,,,86.59332072731033,105.42255001111491,112.75906538006384
34,2003-12-26 21:59:30+00:00,,190.53378463344373,206.98749337199817,,203.65490543408916,209.18079710422242,,196.36218490994665,,218.2826383399364,,207.33727249039325,,,165.79693053061155,,154.30404262029293,,157.811404260675,155.18007151138715,,,150.59284094025276,,128.18865062031514,131.79530788956023,153.17905698192183,,,,171.92389387173176,,189.68118297603257,,132.16819200127793,,126.91062183307977,,,124.87124206656657,128.2279100141363,129.7287129552751,146.55710544214838,,,130.4873450060979,69.60193396548499,48.76815182832201,94.12833835889062,126.58010488735249,129.3494003018341
35,2004-01-12 22:03:31+00:00,,190.90069571834275,211.7115492727209,,201.02720300706306,,,205.1016666758291,,194.28637397995016,135.42176303711915,,,125.86308481533756,,,148.17356160851534,,,136.34426367359234,,,,,,,,,,,,,,,,,,154.58808691995705,152.2684654200428,134.058633213359,136.62366723712816,157.55055262688245,178.27080565758212,,,140.372777912638,104.44804526211831,91.61923665878263,111.43768521289606,142.88821557919317,
36,2004-01-20 21:53:24+00:00,,207.8703847201705,,,,,,,,,,214.52974681387707,,,,,174.08417032441363,161.9400370546249,158.52035329887173,158.85916152093594,,,,142.19963169288792,129.71486549341853,137.98516669597365,180.25708323108898,,,166.17126192087179,,189.3980262882402,183.2768062868644,181.53371661875514,161.4059514257104,,131.39609069806582,148.81159969248233,144.4851734814368,,123.72338491775909,150.50432246515257,192.07801432464487,,,122.170254030563,85.1157889084249,92.9366677462814,140.7599997647226,,
37,2004-03-15 21:59:53+00:00,64.4284888960494,124.77840622805304,,133.06870625254624,,,164.98367406917112,,,187.10158561393695,,,,,137.11891597122667,,,,,,117.96394732083124,,,121.04591396844641,,,134.65809036255018,143.91108756402895,,,139.72381840378736,,146.14649376830602,,,,,132.83832244900782,,128.87579865254887,,134.08292569309967,136.88612118715534,154.83357848141856,135.64358650025392,97.49003801601272,,71.05173672772807,86.80489033054671,81.73643971421215,
38,2004-03-31 21:59:59+00:00,,65.08458373360025,185.77133754250156,,,,188.80255693830645,190.34513833785812,,191.3678107691358,,,,143.0098083434677,149.04447959388352,,147.82498871083834,,,126.88643005490356,,123.36256904611757,136.48079521796112,141.23966955926875,132.00235314651613,125.79089347757173,142.6954051111782,,170.4250768087539,,,142.0639693245857,,147.9895683065613,137.18006167028105,146.77434909002815,,,139.16698024093998,136.03042131409057,128.9865920492103,,138.34359215956988,148.00400901426949,127.50911605114047,93.85271230575636,87.29824574926417,81.93682877839645,88.33928365023219,89.1103609540367,
39,2004-04-25 21:54:35+00:00,,-4.9208402197663315,138.02051105857504,,175.83352869358734,,179.93510348870262,,,208.7721623898311,,189.7313636007435,,,174.7030393866995,166.7636010252232,152.03091535023026,139.9700910935347,,132.51278463739513,,115.96107095989215,124.58396307629882,114.02682408626872,,131.28275087998037,142.71114077490017,,188.58296121874673,,152.52633017339627,154.26901990844897,154.92659018478565,147.92066568134948,138.72298888362923,,,158.02995474438754,,129.70951506403253,129.68726866876978,126.7549559305291,138.89393350337505,160.849534284023,138.28932527513462,104.43732423890872,80.25368209214803,76.44006463810938,92.4092507135734,102.97311942806496,
40,2004-05-02 22:00:57+00:00,,14.461761015033533,135.83435577086155,128.7173930459541,,,148.10428217750984,,169.03957024726762,167.64496988313016,,,,,,,,,,,72.61237830553014,90.71394985661516,97.80910947872283,,,,105.0968495151418,127.82712895427734,,,,,126.75160620612176,,108.80744424686381,113.00098920069007,117.92114907086889,124.89670777957201,,110.11070004275331,93.82813737679015,,111.29602376163717,,108.96667703302299,64.06081560153208,,49.838834343877316,54.253980394873395,,
41,2004-05-03 22:03:47+00:00,33.75157594737159,-16.850452843301625,151.15682362814152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8326562636808,,,,,,,,,,96.23886070974228,122.14798355373074,100.45403204075923,51.337786645003426,,,,,
42,2004-05-18 22:01:26+00:00,,-15.810169378048018,148.65336388452454,,,212.2844010424199,,,,,,179.05465198493891,177.72892694706673,,199.38508552705338,177.48720730308415,169.68599160734465,160.9877945844187,138.99155654891413,135.36974353562428,,116.17486842134421,124.47928153186974,122.00788871297185,128.46971736370944,136.2625682588867,,,190.16176808372802,,165.7017405468624,,,159.07108339044635,,134.8699473475475,,,147.78264300668985,,,142.71582310164865,137.5920680326808,,,,103.9895454750456,,,,158.76647511585955
43,2004-05-19 22:03:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48897742844035,113.78342164402581,,,,86.44989505040547,115.3755959449228,,,,,,,,,,,,,,,,,,
44,2004-05-26 22:09:57+00:00,,,,120.27645839316352,,141.60364044658712,163.74465764955025,184.18754458857802,179.64199169733524,176.16366327990863,145.39239117101087,147.5800498487336,143.27133209517703,142.69369327019155,141.67086131357738,137.71312745868448,124.06697383892367,,,,,,89.26779999177518,94.07702433870674,94.20172033805407,102.23102179819358,117.18325377410169,139.0023632789704,156.2826903127367,,137.89940468768225,140.07002185696874,144.22288842686504,122.04377250101857,118.99693431146727,117.68014852562754,127.16563068409906,126.33446538633305,129.72448729323506,128.94568605800413,85.95701303576207,,,,,,,70.12974748711028,91.49277895288324,91.0578905735826,81.75043936874954
45,2004-06-12 21:55:59+00:00,,,,,,167.2453475035143,192.3257051492802,197.3394585908951,182.64646828164712,201.12811038923778,182.17637345832807,153.48461940052962,157.98215448297597,166.1320961731805,166.99073218271593,154.56240283329527,123.44467246766717,,,,,,,,111.3307825447865,104.11214765114464,144.82015581881637,146.96960346151957,170.23169010269555,,163.1221930823057,166.01361468005354,163.1898443785677,136.3645505926107,,,128.7652531608593,131.8713467231962,136.4717223540188,,,,,,,,,,,,65.9059459346962
46,2004-07-05 22:02:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2004-07-06 22:03:36+00:00,64.37152961615851,,,,,180.51759331959897,190.65458634174036,200.2802008274447,,190.81321525428353,186.48519879820543,171.20210469140946,158.49701163894196,156.44316766221286,162.07133446384753,148.1836025252254,92.82160947416149,88.4825888183399,98.53040707873681,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.97863296956828,102.2998662428641,105.98891747222983,100.13126269236962,
48,2004-07-22 22:03:32+00:00,,,190.7220428578675,,,,208.6513314526749,194.92654413285936,,181.894581246554,,160.79078202571242,,152.91922461094424,130.9866298221131,,120.84052551381214,124.69388223960944,117.44812818425652,104.1540383911393,86.82347981902188,,87.7884456335806,100.28237698627134,,,,,,,,,,,,,,,,,,,,,,81.7183476745487,75.80538890082073,76.01950829060108,89.55489253826192,77.06221660259452,56.4349472034843
49,2004-07-29 22:09:38+00:00,,4.852455750475137,,,,159.07214889809518,,,,187.34306539262684,168.44311023571012,150.6281215193185,,,,128.7477105356767,122.07238638874892,117.43450543337768,108.5995012441947,88.14733918650636,,,98.92993415183244,105.66151816554886,105.48482406557348,103.56959386696423,111.22516791722082,,,,117.33276576625185,128.54728693778532,,,,,,,,,,,,100.5961451031162,121.85018439604907,110.6207782747983,98.14636209626961,91.12696551109978,96.74600903166511,93.03356952086452,80.55386408676122
50,2004-07-30 21:57:15+00:00,,-15.575440439970524,,,196.22514663047573,,221.11213663410672,211.82272158625005,,,,,,,151.71408927455124,152.18663069482997,,,,,97.09895693633383,,106.59512812354724,119.4083180551426,119.20443880175398,118.84330661077972,136.86796986723132,,163.58494300604752,,,142.68941792301086,150.65571304594565,147.33233230955375,128.21644871319916,137.6457023824187,,146.7998146546321,146.7157208566547,119.38786606122035,56.616113084986495,,,99.80332511798295,143.0707028598863,123.81814648095161,112.29963162922834,103.94257790751173,118.67491848963317,,
51,2004-08-15 21:57:37+00:00,,,,,,134.05433121846104,,,161.4999046611778,150.67080435082408,131.58544542159527,,,,,,,,,,,,,,,86.18229845023188,109.00859851320294,119.64450950452144,139.30107904297802,,108.16712173475487,,,,,92.74153213203277,95.23284715381196,95.8348816022595,107.37844487432909,92.51680509866695,57.56270965130424,,,117.92548291088652,112.31694304401718,,,,,,63.114511638101916
52,2004-08-22 22:04:00+00:00,,21.04649632030167,,,,,,,155.64676080512987,154.80777176337074,141.79895390365462,128.2658651554538,,,,,,91.99290921486755,,68.50031526887804,,,,81.64020364747427,,72.65018348775189,98.57239299318178,114.55064559098612,,,107.4056974204224,110.69022552305657,107.92012481442835,,82.21262063273689,105.40793592461971,110.3627723103472,118.76790705648082,,98.67908804994592,61.65940260728588,,,,95.47193616727647,,,,,69.55111715295416,
53,2004-08-31 21:58:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2004-09-24 22:03:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,116.41327394383754,,102.1814092375311,124.95794777403185,,,,,153.67759791383727,143.34263816399513,135.8486019309355,125.60759069784326,134.21768149769275,143.02060375398938,134.99266057977385,,129.79045783175795,,,,,,,,,,,
55,2004-10-18 21:59:11+00:00,,211.98469265229915,217.35527381512532,,207.57054886922214,,,241.56973832235056,,230.34629228932727,,202.6986853059338,,,182.01119577986537,,156.37890134328433,,,,,,135.78931078145848,133.05539812249376,124.01735209985924,122.71521083849811,143.12868189345795,,,167.0721065031868,,148.46393530024366,150.7448053695303,149.12223598946449,,,,117.65837629047608,,111.18683685269089,133.30909356891888,,,137.12019008867603,140.357214219544,130.37991664498944,115.70242441382109,98.03228981005242,103.59378639514986,,
56,2005-01-13 22:06:52+00:00,,,237.11127022444873,,206.6750609252344,,216.87420118306855,204.40950224933397,,226.29827769222834,,188.78296665338587,,162.80859156179744,155.50971167448017,,155.22420639332873,,,,,,,,,97.45003036630627,131.16080790093815,,,172.0381473012046,,163.22917117704952,155.45100397616258,156.69206364616,,127.28551333199205,148.80154867781448,,,120.35266044964331,121.7482828387045,147.97101693358957,173.46363534332576,176.7258980324278,184.78817467696123,162.20553414091597,134.13919628116676,121.65814773234817,,,
57,2005-02-14 22:07:21+00:00,,223.54201473962755,223.0131644546897,,202.1598230290647,,214.33753626317625,223.3563862370232,,230.48516178771663,,204.23564386550186,,205.73868995364398,,,,,,,155.7560025549687,146.11062777117897,,,112.49807425477384,102.89348989366962,,122.5347352701927,150.51465588455818,,138.15528167621505,157.85599106071777,157.05881681096875,123.90845768793268,102.70620947608897,133.65935651877024,140.47450193519487,,134.1471538161918,126.0062275921572,129.02619638627434,145.88803324936947,166.35086540161458,191.51706008155938,179.92402033685266,160.69755255741293,147.20841555382867,126.5385591509955,126.20192483729302,112.6734033803599,89.08785309037091
58,2005-03-03 22:04:17+00:00,,188.9172915022204,,,166.89440331544407,,173.22465377470138,,,198.35694135830136,177.79031934963598,,,,,,,,,,,,,,,,,,,,,,142.37129900161904,133.99309599843045,124.3731035866081,136.00261352370927,,138.55183316040117,,114.19357741017951,,127.20199004185042,146.65187998546773,165.4406934601317,160.07437009187043,143.8550859987411,126.7609374357296,112.53230799906957,,,
