,dates,mex0309-0000,mex0309-0001,mex0309-0002,mex0309-0003,mex0309-0004,mex0309-0005,mex0309-0006,mex0309-0007,mex0309-0008,mex0309-0009,mex0309-0010,mex0309-0011,mex0309-0012,mex0309-0013,mex0309-0014,mex0309-0015,mex0309-0016,mex0309-0017,mex0309-0018,mex0309-0019,mex0309-0020,mex0309-0021,mex0309-0022
0,1985-09-24 16:53:30+00:00,177.42856393718418,173.06528726131944,169.65224677698444,192.66172055094034,,,,,,133.58394734356742,146.75802253916873,148.67621981995163,153.85143777736872,171.0507608721062,182.72519291990434,176.56939361242235,180.1992116613384,183.49673962428633,194.1689721279073,,,183.26459487523562,178.35770814170857
1,1986-03-19 16:50:19+00:00,186.91048421354705,155.10515585165223,178.53981639149842,203.71563350311828,259.4842168770192,258.88119274577,220.0939249022603,198.73643838149164,176.25351958885452,156.93942473936835,152.60182157796964,151.2823423142623,157.04675467975386,165.65716809440846,186.4938717483692,160.90803088998786,147.01555974607342,153.5952537772894,149.94217322957311,144.98373940876743,147.0886851714267,162.8609725654071,149.57758922985494
2,1986-04-20 16:49:38+00:00,180.89740311280062,174.3728831554269,177.69890722650877,192.40033355821234,224.91642641346132,230.5651696034766,210.64403740410984,198.27705646449758,195.61501646250153,191.6432177359481,180.16587187383246,174.17096638749354,169.39452098072306,167.75142802693617,177.09615234014618,151.002256711589,148.46639005258766,154.70180125511777,148.33643133058038,144.97680407104795,146.62657986874063,174.9624452150076,167.44624788179746
3,1987-09-14 16:51:10+00:00,160.94953428718358,162.92871551146533,167.27427978304578,182.79784077385145,,,,,,,139.2014853637161,149.37791543885723,165.73359553405112,172.7186189325087,178.07687353238444,152.0473971924763,156.19521222555605,161.43389575410106,173.1131135999319,179.68713197822845,185.70480899563836,193.33090078919525,194.7197560494075
4,1990-02-10 16:45:58+00:00,214.3260216209349,170.189221520884,184.98581056815573,208.53778853445598,245.66864414853416,235.85564011458754,212.12895261086604,188.2431592199081,184.1994050274787,172.61383130876976,165.33808404778264,153.6052231089151,165.2474203827718,167.1276127024521,189.91138319407418,185.59019298740535,163.4482331700765,162.7100311639323,170.02167685923922,165.01429340469255,162.26233339600023,183.9909759582676,180.11786208249129
5,1990-04-15 16:44:33+00:00,195.21389420539356,177.44119147242338,178.46745636606622,192.93345047282472,217.60312500301873,220.44793470940184,214.84987013307978,184.0700365620224,177.48764754637762,177.68889701474907,177.75152430039304,172.57752195011489,177.5447772430461,180.76253518512172,181.98051908363976,160.61179007448894,160.336727340793,160.6309759307837,156.29040237897723,150.40941028241107,150.33499862883423,170.76512986344326,178.8222469831891
6,1993-01-17 16:45:59+00:00,200.00749730206473,168.35818646474843,178.36953586735518,200.84599072163877,242.58602734493493,235.96342575994134,207.51881695194498,183.36090011584997,172.589758290054,167.61922903605958,167.2402241842309,160.8916902844428,167.62191591666343,173.69081567938068,193.08046155131007,176.85046049985158,152.3573450314023,159.58212714788118,160.24552663185165,154.29917773810993,151.17781227302874,172.34108219459415,173.83315923410095
7,1993-02-02 16:46:10+00:00,199.956562138982,172.4064664001202,186.9282270560758,210.23522729276212,252.9838310353004,251.39019980421432,225.44339950996303,204.87454481800432,192.1672838137632,176.7592651113587,173.51030738028368,163.75774756362964,161.97366971704915,182.78714622606628,182.07827278267402,159.19475335592364,138.7866580062555,152.33913234485672,157.03835912916674,157.64704135485948,158.19818713923553,173.80884568234487,177.61571318972642
8,1993-02-18 16:46:17+00:00,183.9464839755961,173.98101619009205,179.13646177590178,193.4271362341147,228.69689685873334,224.77272919030068,214.8296854753784,193.8860982006721,180.6546344286727,172.04532834216485,168.46706898730991,156.24000263652792,159.76192950290232,169.8312409708253,183.1382165749346,161.5856338456871,153.89208345129123,157.23380833622818,157.887738734743,155.23453946123342,158.40614212639264,174.5526511154652,166.79855913475677
9,1993-03-22 16:46:29+00:00,180.63882074710043,157.93887787211088,167.53344251659823,186.05178134588473,225.03800128932696,224.70084847543404,210.26324908990856,195.02605779168962,179.3372328870742,167.9836903778281,158.17261563579908,147.99650463588068,149.82101559427667,165.97072156620476,185.03760953158752,169.6802090349029,147.60435203624135,154.64664647216645,147.23702297085768,146.68946206925202,143.73043354408117,164.4538799886142,159.52346779982852
