,dates,mex0386-0000,mex0386-0001,mex0386-0002,mex0386-0003,mex0386-0004,mex0386-0005,mex0386-0006,mex0386-0007,mex0386-0008,mex0386-0009,mex0386-0010,mex0386-0011,mex0386-0012,mex0386-0013,mex0386-0014,mex0386-0015,mex0386-0016,mex0386-0017,mex0386-0018,mex0386-0019,mex0386-0020,mex0386-0021,mex0386-0022,mex0386-0023,mex0386-0024,mex0386-0025,mex0386-0026,mex0386-0027,mex0386-0028,mex0386-0029,mex0386-0030,mex0386-0031,mex0386-0032,mex0386-0033,mex0386-0034,mex0386-0035,mex0386-0036,mex0386-0037,mex0386-0038,mex0386-0039,mex0386-0040
0,1985-01-16 17:12:25+00:00,179.52697803841542,172.40591160999475,178.61083818192475,186.53895478666917,162.01014291817364,164.3323190806258,169.1083735350428,179.00053986825222,176.1465270015582,177.32175845942106,186.58622208273383,182.84771194969508,212.35161233431816,203.84334162999707,228.51785063100417,225.78235930367114,207.80302177928291,194.21562359461873,195.77596372248476,195.21894820929185,202.39688923985875,203.52302702792022,201.75275131891723,182.94228862908395,178.08450778520515,187.45787824415575,183.3070431215541,186.12054006044744,193.69826414293564,181.6180417875177,187.2069963348447,182.52430043016793,200.8150587512004,188.30194760601674,199.95247747021645,181.06310739412442,145.52620684890294,147.03416254116502,160.43296194279384,187.77761132469823,204.0547348617156
1,1986-03-15 17:14:19+00:00,190.99622828527737,187.18794085823433,191.1338996818382,198.76004360406094,185.50094430936818,177.50441683533393,176.13085091723147,180.49429600922448,177.91915067996092,181.89062549227705,200.64855779973007,203.94019365801805,221.81016619277256,212.9043418927431,230.8735091772434,241.56646294899377,231.5856256291942,210.70319098148826,207.19787414084053,203.3820469980257,211.2359801649396,215.9130752554319,218.27512767617517,208.92622897172586,195.61138458241967,201.33720730018175,203.85188973258903,191.1956438305196,193.89852086094723,189.10189915926793,187.86573666040874,184.50091972766006,198.23331594188977,183.22360532245932,193.7229129844269,177.21236522179032,152.01722111178458,147.8759954955697,169.0521589642618,176.71271353509945,197.8753047722365
2,1990-04-11 17:08:26+00:00,189.1111553972093,197.38605310476558,200.8990234926138,201.33479728238137,189.65698854765526,179.381648911631,177.94898910644238,181.10928754463615,181.26055061185616,188.86097713082148,208.87631927695142,203.91425081595952,213.2453246634233,224.53214142253282,225.2233701520215,228.2538250340103,223.15317640467842,219.01876549919308,204.941612985703,204.69441001934496,209.99612687824927,214.63598131647527,208.11964596910133,209.76257301608342,196.7521586748704,194.0951067372219,191.5727431505219,180.32819527753597,180.42113713124294,182.94868929758968,170.94969483878637,178.8735949111806,192.17199681134477,184.96798718255857,187.82232143956378,169.55340789169398,148.0234532091677,149.84014597111593,170.60107477713174,168.86167004193587,178.84970279976588
3,1990-04-27 17:08:25+00:00,179.40693723635528,180.1467116149532,197.04345618293667,196.55578806313517,175.20501223719432,168.86546225787208,167.34545042434155,159.86802345745633,165.53633429369364,181.68663320207366,201.22658079106154,211.3821329211926,219.70726829614412,230.07106300153924,226.28328327752413,219.03737292293997,212.9677335379578,204.12040498889868,198.02604545332787,194.5661805120303,196.73685045559105,206.01159975120856,208.449765013168,194.23973109214106,191.94867579777483,185.5617821985751,176.09188851251142,176.13033958562332,182.9855881363256,173.69667571622918,173.39189290977035,166.3521274527685,182.06785261764477,180.88831703919865,181.88211401500106,169.03294733621365,139.98733417141597,140.7532258257597,160.17177885800507,171.78582065543435,184.82503894649273
4,1990-05-13 17:08:31+00:00,200.25982920487237,188.78279273705442,200.3900198553821,199.7264522874232,190.30770339004422,181.6758147309417,183.89103685557657,180.8361088697771,179.58299412941682,182.89142438953016,203.48444065440614,214.57607065222552,225.311749616724,227.47743983093494,233.03136263468267,235.90705260605944,229.69713276970325,224.1573961583838,214.66409403144073,212.22333351713704,214.13795748574125,209.76865505924087,213.87354391465604,210.16513649142527,196.58565631903963,195.81493360450008,184.97698590747433,186.10549897360482,184.97010424555788,180.57197370042365,178.7615057674184,178.34637592762223,197.28008463786335,194.13175534663773,180.70611359982328,169.34255449975964,142.42622919985828,149.3760745569482,160.97830710936185,177.17769226977967,188.35777833872925
5,1992-08-31 17:04:23+00:00,166.9576186272892,160.16793094445364,169.43143432649293,171.22491236685386,168.2519091689263,171.86550383274968,175.60563604702926,173.12161935151173,174.00526522462224,176.49836806518945,186.33086435521636,195.48416938492068,201.4587972503674,194.7808906849742,209.01017550015385,222.49007614311657,207.4815054520699,202.23960632815155,192.14154075550871,194.22206849531034,186.28094555744565,192.55560700232184,194.39459380449358,187.3774728365585,177.78068565338017,189.1240545187574,185.89265016785328,187.5473405515288,173.85895255182186,169.78857895229,169.9165400799941,167.02886151606396,188.32342956625524,178.69856744819833,188.82384382057762,172.26857200971244,149.66587610197337,149.6908906238044,161.7168342717762,186.64150786289684,192.1940520215331
6,1992-09-07 17:10:28+00:00,159.09000616341154,147.28202470731958,157.77580028550352,162.43378403657593,155.89655195838722,152.62707570757456,151.55683821907652,165.80725303453468,165.32793243045504,172.20395058695297,171.41579047216942,178.4017304738681,197.4236779755105,179.69218551243452,197.5541778272821,194.7729770790966,191.42793708327886,181.6965028603758,174.86782425897962,174.47338934232678,175.1355383554027,182.40242090986385,179.8219082523964,165.87225355684816,160.63990160274358,171.095374184151,166.3945949119805,172.5516686131399,175.10794974124053,161.78144451617567,160.69851962249442,147.90174663920885,171.05258701802137,158.39356090642104,174.09393481977472,157.9265841173477,131.91169212962402,135.7148487699181,154.2261975862962,168.74168338449024,184.59420170745494
7,1993-01-13 17:09:51+00:00,186.68108627633123,178.595307187768,176.58670355369455,183.30189859497185,176.4983279070485,162.08970916259244,169.6839893935169,181.3548779352141,181.48069325883833,187.4158626813038,203.23649087426327,200.81615644207218,218.4950568922736,202.85636781349675,218.97660693191006,228.11178201684228,220.05003988873983,215.01774179298093,209.39498888541712,215.04399961202253,212.9507668200906,206.63207903958175,206.4721296174523,198.0945710443079,181.76903567245105,196.11623985050252,192.21454698026616,190.68148644896567,187.94287730764188,183.44097616182867,180.321254785808,173.62440207940952,198.89956481171012,188.59435274160475,193.6134547843328,168.75905088369078,136.91239640932397,150.43190896956116,163.48551709281733,178.92427248809128,190.41516775392068
8,1993-01-22 17:03:47+00:00,191.150915329621,173.50294374261304,179.6075898885709,186.20426454728204,174.93910977350674,174.17373654069348,179.25923225069982,193.03231739283106,184.30044525635896,198.02581081265504,208.1198465290979,207.78732141267028,213.00609955483856,205.24430758766275,223.7786470118122,228.26696258956565,215.21976455263538,215.33003341184258,210.46376852637064,211.39253420272124,215.37976476312065,206.69146995790777,209.75414742507587,205.93837463358471,192.3274105922339,197.45529639573846,196.81935875120087,199.5589143499105,185.84168842960096,183.25430248732312,179.612782462723,172.89336592834917,198.84665177812477,185.78050526958398,194.73035065464964,175.07614499856325,146.9280667617031,154.0623099223317,172.9787839204785,186.76764152607774,186.46614299310258
9,1993-01-29 17:10:02+00:00,179.24396509515643,179.42129690429329,187.49188490438374,196.68986922520958,172.8069364981557,168.40281315688102,165.75033427553873,186.16197115457115,180.24800618814314,190.65184278219917,200.33140975610166,198.42898987667112,210.5638191291083,203.508684920641,222.4078565411064,229.64908225609537,220.2654030381772,212.95615796721967,209.74858308980635,211.1435077247768,212.7174255928,219.24690090261691,218.40798581329778,195.6840839049388,182.7693283117131,196.30161695438338,189.08154435527848,192.05184495486867,190.7709370582308,179.35739380740347,185.32897209354576,173.33298613572956,191.70248725601954,187.38834446144597,200.27029872721292,186.5662655749723,139.8967226588479,141.94711570517333,167.16405287989505,172.49714911421182,185.6514217121665
10,1993-02-07 17:03:58+00:00,185.66185971670902,172.67722001377328,175.68409912337034,185.4187401474001,177.40554742986546,176.54021551369843,176.28311833166242,190.03522308249245,182.57969026455862,196.05355656020356,209.5659591216282,203.19242132466545,211.22994736750002,207.1947330999361,223.56108572190354,227.9034351738316,220.45459724602358,212.22809806724047,210.27318002323696,212.13372830673282,212.12745131363562,209.57851828120192,210.13068883541945,204.8412205801473,191.7917777056561,203.26782283926423,194.6156909525969,197.4553125160822,186.53769606237248,182.80795473087056,177.2464985665776,169.82107131750726,194.23008987814646,185.38721598444542,198.54102594306954,174.57587430510142,153.58871171096257,171.66922685991563,,195.00761157601858,193.8351874463021
11,1993-03-02 17:10:19+00:00,166.57562734579415,164.47299477902132,172.35662406886507,186.13174950106801,168.91530758386742,171.229895920362,170.5157701506461,176.82084072211828,173.6732284568204,185.39002773034466,197.2505525379621,197.00156211440734,216.5177397447054,211.33646005325542,226.56488331785408,233.16769788779473,222.47613551254523,195.61235388795816,191.49077895610398,189.70864853639657,193.12043135270972,197.6166078517056,197.91777896938592,191.40743112692485,178.88193873316587,184.1522517899197,188.12685121857584,180.5351927667814,173.24801682873607,178.40360311594537,176.1710808501199,163.99329486555447,173.89866431066548,163.17616158354372,181.87476258338484,165.4622654844041,130.4549978047812,136.10256416280473,159.94381243610997,171.93031701255913,191.0998452674729
