,dates,per0130-0000,per0130-0001,per0130-0002,per0130-0003,per0130-0004,per0130-0005,per0130-0006,per0130-0007,per0130-0008,per0130-0009,per0130-0010,per0130-0011,per0130-0012,per0130-0013,per0130-0014,per0130-0015
0,1986-12-15 14:29:44+00:00,,,,,,,,,,,,,,,,
1,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,
2,1988-01-26 14:46:24+00:00,182.80751661272097,179.08255312111083,163.3050708693409,161.70680590122973,156.25944746843757,158.8024283805733,158.69355977936948,165.27490646458153,171.47055919752947,171.9969735293916,154.0610411640965,149.7647594991665,146.62041511299452,158.45073109929828,150.49721488589194,170.52286124756165
3,1988-03-30 14:47:10+00:00,166.42421427117756,162.79924250750582,153.73459051864285,156.25505214664202,139.29900901793891,141.19714078361685,138.48327760864646,154.979175670918,158.5745489757389,152.7514344159596,145.42877564085381,138.00135422037064,130.11274404008776,135.81622928740424,138.3288181455207,160.42566062339722
4,1989-03-01 14:46:53+00:00,147.87629729738677,154.00977905108448,158.9165104073922,157.81618410317768,145.0127877077927,145.31250368452143,138.1845151623985,156.21442835800877,161.620812053703,156.69909178464843,143.15811530693423,137.09290840114966,135.36475523827193,137.6275623357033,138.84423276895006,147.8892224990213
5,1989-05-04 14:45:53+00:00,,,,,,,,,,,,,,,,
6,1990-10-14 14:36:43+00:00,161.62629316229467,167.7045026984211,154.772683056483,152.65516855279353,137.67977605168542,138.37866765207397,138.73586083066556,146.9153568984886,154.184096374713,150.50775609896374,143.7844494706339,132.89605724975692,132.1181724687868,141.127580586981,138.2410530395537,146.35894741577013
7,1991-01-27 14:31:30+00:00,164.55970720200713,159.48969847482437,145.91725514219587,138.67597088889366,130.41456428390921,136.08546553465854,137.1657578761085,148.96590753629346,153.6831090245125,152.81085451460015,139.38415942764811,132.37227466476656,128.896364789941,127.38606554975024,,
8,1991-05-19 14:33:26+00:00,,,,,,,,,,,,,,,,
9,1991-06-20 14:33:54+00:00,,,,,,,,,,,,,,,,
10,1991-07-06 14:34:09+00:00,,,,,,,,,,,,,,121.80355952629519,140.665831363428,134.96568323091844
11,1991-08-07 14:34:28+00:00,,,,,,,,,,,,,,,,
12,1991-08-30 14:40:48+00:00,,,,,,,,,,,,,,,,
13,1991-09-08 14:34:47+00:00,,,,,,,,,,,,,,,,
14,1991-10-10 14:35:00+00:00,,,,,,,,,,,,,,,,
15,1991-11-18 14:41:20+00:00,,,,,,,,,,,,,,,,
16,1991-12-13 14:35:24+00:00,166.43957252675827,159.2768033433292,141.5372645860869,148.2568000643451,139.2396707633045,137.89520025694452,136.6424511553462,146.50472455065707,145.4809699733259,148.59337731736534,131.45551627980163,124.59123708210049,118.7293249498571,121.69945063559754,120.67943820801257,147.26329323385343
17,1992-01-30 14:35:17+00:00,,,,,,,,,,,,,,,,
18,1992-03-18 14:35:08+00:00,154.87551945633777,146.58109143384928,139.0622066427405,143.572926323817,133.83230695347962,113.9082922951046,,,122.79637902441549,,106.3434515368597,116.44052745990659,120.65030859683502,,,
19,1992-05-21 14:34:33+00:00,,,,,,,,,,,,,,,,
20,1992-06-06 14:34:26+00:00,,,,,,,,,,,,,,,,
21,1992-06-22 14:34:13+00:00,,,,,,,,,,,,,,,,
22,1992-07-08 14:34:01+00:00,,,,,,,,,,,,,,,,
23,1992-11-29 14:32:03+00:00,,,,,,,,,,,,,,,,
24,1993-10-06 14:39:23+00:00,179.383503795595,175.52468102999256,160.24199207084462,158.79662239482275,155.3486264184171,155.58074050420083,158.7966954713304,165.01591396510494,165.57727235795505,169.2456923081613,154.37166970028403,145.77893217347204,145.10208278552892,149.62752286250404,147.57098450867892,167.80503912643235
25,1995-04-03 14:26:34+00:00,167.31097279680358,165.55897222758372,160.75202184828717,163.2609388366115,151.8967506625347,152.59052822884487,151.0636870434915,161.19425557660182,167.99234787856804,167.74360987620284,155.67415472521782,144.51750707360858,141.6826308101283,146.10663977009787,143.04268337835785,161.15600507055476
26,1995-05-05 14:25:11+00:00,150.68433742862507,154.4551167796682,144.5587458763498,145.42322363810436,133.90415169262158,129.31016952100674,136.38117250928585,139.97931167074196,150.10528353785077,153.59982947201374,145.67649262563532,124.9026089520128,125.14857497604187,129.52919194982834,130.06181763513726,139.57592351929256
27,1995-12-31 14:19:22+00:00,166.93644877007478,171.3632141900503,153.34687945776744,156.24963038957873,145.03703606069905,142.93927110178632,144.47190830057895,159.0747176677324,161.37200972136148,160.51091477459974,146.09249477283802,134.69343544193976,135.05323390800416,143.48310987024138,143.58579754736414,166.9238465054501
28,1996-02-26 14:17:09+00:00,169.49372774974626,163.3759138052983,146.24794043680896,147.07733830501815,136.1041604598824,130.1216258442213,131.16449615550445,,,,,,,,,
29,1996-03-04 14:23:47+00:00,160.00790415250827,160.8369606388443,143.99011428459954,151.19768801523492,139.36915575559016,142.87754304301887,141.16091463312193,149.54057411692293,156.5168594523977,153.5218243323913,138.060603423934,131.4045241442865,132.8606024921428,137.25964851177093,132.9433956745476,150.26661273695353
30,1996-03-13 14:18:12+00:00,,,,,,,,,,,,,,,,
31,1996-03-20 14:24:50+00:00,170.66120040205774,172.54262618240105,161.86153503314102,160.8346794390447,152.1953547387677,149.69217913183016,151.96505145590467,160.6088854499329,169.21522151736056,168.08830624018182,155.44377758635883,137.89278682253908,142.4478452084435,148.63415544146517,150.6432380872087,166.85748062764785
32,1996-04-14 14:20:13+00:00,162.1178270819538,160.54105481062328,148.12945142548085,152.60310548150852,141.68051063163261,134.00306033627794,137.97429610541406,143.85970485945387,151.89664710293246,149.75959448653862,136.40172160936646,126.25513827406968,136.1607525651207,140.01763542547926,137.09057385972415,156.61774860092123
33,1996-04-30 14:21:10+00:00,135.54623444034965,134.50609548582221,129.02983288062114,134.32835631802647,141.19793872655768,106.38004280700308,123.34641045292359,112.35444025077743,132.40893140510792,146.50986445200869,,144.3208098661107,134.68738532949394,,,
34,1996-05-16 14:22:06+00:00,,,,,,,,,,,,,,,,
35,1996-06-01 14:23:00+00:00,,,,,,,,,,,,,,,,
36,1997-01-18 14:40:58+00:00,177.75037233632568,176.06901514137002,160.8411600141627,157.0943059993452,144.59330798897722,147.17711487013304,150.20660665638624,162.70086193809362,166.38579945563475,160.60718620536255,149.83586496668136,144.99457923487873,139.10521401939843,144.23696261617272,143.3372900860172,167.51536245811684
37,1997-02-03 14:41:41+00:00,193.48161527394768,184.0267119229668,164.9380222758133,167.05459236660784,156.48507702750382,157.97999474145453,169.87681767689224,174.4134974620095,177.85829949129135,179.87459661680217,157.50851071301557,143.68394249992582,149.97256717066168,152.37703236716487,153.0544490737891,165.71657702430247
38,1997-05-10 14:45:19+00:00,169.4382415157193,167.8584904505389,152.70039750418226,156.85900153041575,146.81194076322444,149.93729109661024,149.63105625650655,163.21206437245567,164.37395895828064,166.56153136361567,155.78092590597802,139.37298202729693,142.6573875445202,149.43209389188897,145.46088593081808,158.53510495640666
39,1997-09-15 14:49:32+00:00,175.70279232425705,170.9733439619483,161.64110243526025,159.06611574903306,146.6913485450716,146.86478259903217,150.09074250874528,158.8616567589552,158.03968818102473,164.01755620966526,155.24933452297117,143.78422591338293,141.00618467032436,143.09559730102725,142.21175233788853,155.76138849167788
40,1998-03-26 14:53:52+00:00,181.4301550832692,173.53899061932734,160.12580554679914,160.70961904609783,148.57390153960927,148.23374187961733,150.72303250849185,159.85200270450554,167.5857909896868,165.97293990258265,149.89208361405954,136.29278686800393,140.89899939431086,143.51373987125362,142.90986339523838,155.3971803870441
41,1998-04-11 14:54:04+00:00,179.45708018269826,170.51294021810108,157.2721600866385,153.97792898247704,144.58114374972845,144.14632917918883,150.61740933925466,159.2608598716243,164.50478272303016,163.05343735525094,154.80608286536295,139.1235702364874,137.46580145002233,143.91452057769672,145.3915427108222,156.78191464132945
42,1999-01-08 14:56:10+00:00,195.27305748599062,191.19195166078683,174.27583142974433,169.29029257708467,156.80972364475573,151.76159272093676,159.53766406358682,164.44429394259438,174.42661891727064,174.08408621985637,159.08363019151506,146.91983096682733,147.07231343092482,149.17934807302856,143.87871162143222,166.60251844598466
43,1999-02-18 14:50:12+00:00,169.35826702117157,164.89437199040924,155.43750542903237,151.51882518919766,138.8121575388432,140.2772310961958,,,,,,,,,,
44,1999-04-14 14:55:51+00:00,175.97431750430442,166.23824017403376,156.16220797464524,152.94601670736375,138.86449228886897,139.8724895491385,145.09469331799073,150.4628269256557,156.99844202032958,157.65881920187152,148.0942482808963,136.71771178001777,133.33983299233728,140.3591875844098,135.641521478326,150.15045190397728
45,1999-08-13 14:48:34+00:00,,,,,,,,,,,,,,,,
46,2000-01-04 14:46:01+00:00,188.6315744505674,188.72871251435328,175.44377887361668,161.6988852390219,152.48417940833008,152.61375234331996,157.5487804012153,166.870838960647,179.50706753325184,176.7243342145892,158.47467146485684,150.94801463608135,146.7108300447638,150.56611921559517,152.15935636312892,176.12977482529348
47,2000-04-25 14:46:07+00:00,,,154.79005143387027,168.82216948857476,,,,,,,,,,,,
48,2000-05-11 14:46:40+00:00,,,,,,,,,,,,,,,,
49,2000-05-27 14:46:50+00:00,,,,,,,,,,,,,,,,
50,2000-06-12 14:47:15+00:00,,,,,,,,,,,,,,,,
51,2000-08-15 14:48:35+00:00,,,,,,,,,,,,,,,,
52,2000-08-31 14:48:56+00:00,,,,,,,,,,,,,,,,
53,2000-09-16 14:49:11+00:00,,,,,,,,,,,,,,,,
54,2001-01-22 14:50:50+00:00,174.99396029792766,164.17742676608546,154.00090859589145,146.24114698373057,,,,,,,,,,,,
55,2001-02-07 14:50:58+00:00,,,,,,,,,,,,,,,,
56,2001-02-22 15:07:30+00:00,198.57540014677176,185.64418249771165,171.48086741233993,172.19885785764762,160.34730990698796,161.88470027396818,165.90257255761105,172.48981747051778,176.12927828291902,178.15407804534573,160.50738255309273,153.91143764684088,151.9104174126459,155.58833950047892,153.81312502136316,168.958465921703
57,2001-04-03 14:57:08+00:00,182.05625212220366,170.19964878671868,162.15495662736646,161.1608821526577,148.21174925812258,149.06669921619883,150.77237498492806,158.40894681773148,163.53669564305682,161.98194853937537,152.04781262130896,140.01826319427357,138.3140317339707,143.28107528809005,139.7548113936641,158.10601760497053
58,2001-04-11 15:07:14+00:00,185.71487589388192,174.87865098210733,162.44198745356005,159.19076319245846,147.2712191287397,150.489915911818,155.40669843878965,160.88382360013827,170.49128966728415,170.5542269465942,158.99634803041363,145.3449456921889,145.41869517399124,147.49765786994533,147.2085763330639,166.83516670079888
59,2001-12-23 15:05:49+00:00,193.85254684722292,188.17716802721355,171.7668775753916,171.32859646359535,161.5619456394878,161.80053823904925,168.55258244018043,176.33336348433673,178.82784894816476,179.11243850377033,163.2819309473269,156.1256355902903,153.6499435636001,161.07386853505835,159.45104265671094,168.35832606220097
60,2001-12-31 14:56:19+00:00,184.98924135808025,184.43783092930911,159.20852855206175,157.54151907911793,143.81009815533955,148.6097845305615,151.8107322598664,162.15299896959553,164.6946830477194,166.01601138446884,149.39078980241462,136.35396758606552,138.19749571393933,143.29009258234382,139.50030239831727,148.28757628620738
61,2002-01-08 15:05:52+00:00,,,,,189.03476131321403,,,,,,,,,,,
62,2002-02-09 15:06:02+00:00,200.02913649090547,195.1445970500406,169.30079413333272,168.470411208266,151.77199832085248,158.90956477061758,164.3928024875309,172.63892834343727,175.45149007065916,173.04355820892346,160.5528242416765,151.38407815466874,151.0622592695671,152.71680236365,151.43225820975056,171.11140302591394
63,2002-03-29 15:05:56+00:00,182.9154740399859,172.08641259181684,162.12724655919686,157.97477174235962,150.59243795855312,149.00413746329517,149.82501754674365,161.15481189522868,161.3550545596863,162.1197780279263,152.4523440484569,142.39665445184943,141.6655453621607,147.78190808107428,144.6691624383527,164.85815235547412
64,2002-06-01 15:05:45+00:00,,,,,,,212.7612820956228,,,,,,,,,
65,2002-12-26 15:05:28+00:00,195.12293506686515,188.7841142585834,174.54816848173843,174.06045628221327,158.46228038865308,167.48470271518826,172.97503800092187,177.22017616209908,181.36450063076606,180.6010435728251,164.42424985956123,161.58332148921414,157.51096965871733,163.0880716208557,160.95850538167187,178.08133484854008
66,2003-01-27 15:05:37+00:00,,,,,,,,,,,,,,,,
67,2003-02-12 15:05:48+00:00,,,,,,,,,,,,,,,,
68,2003-02-28 15:05:49+00:00,194.6631711690653,187.4032283883259,172.8528080965868,165.70068794159755,154.98963381194432,158.3235615652638,163.51198025119297,170.061212495377,174.62404260626914,176.48820071649686,159.71366431312106,149.14061323219408,148.89822846980638,150.3774190477002,148.76222389254957,164.30530612315493
69,2003-04-01 15:05:51+00:00,186.3163893392425,181.40285959420902,168.2244507268491,163.40993101530617,153.84687747610099,152.3142686310635,154.39298744311344,161.25684072582018,168.63845037656995,170.98574127429745,156.58932513604805,146.12208899348104,145.964692548506,149.9306610825332,146.14406749512557,167.07068724120452
70,2003-07-07 14:47:14+00:00,,,,,,,,,,,,,,,,
71,2003-09-09 14:48:21+00:00,,,,,,,,,,,,,,,,
72,2003-10-26 15:05:30+00:00,196.6750608779419,185.1027512352878,173.14682900490652,170.09027133820965,,,,,,177.88425885002985,158.20122639660957,151.79548526524735,147.6555672322012,153.64425831060237,149.98715393293674,167.4502822909443
73,2003-12-30 14:49:41+00:00,,,,,,,,,,,,,,,,
74,2004-02-23 14:56:06+00:00,181.7003821379782,168.47789854192962,157.78034316618803,169.2227611011941,162.83076657197145,164.2713656204317,165.5654907770608,171.2638033428251,175.85452565267667,178.38243522386045,153.53506193460765,142.40667472707497,140.1855051632361,145.87636286756867,144.20218439568964,162.25242975647956
75,2004-03-10 14:56:11+00:00,177.4767769589873,166.55750757464097,159.777958162168,171.10669000738184,159.99214109387808,158.26018523276375,162.08027164580258,170.95302326864433,172.20068876209325,169.85123832753717,144.91702557148326,136.06588717002708,138.63184235588827,142.82172673509646,138.65720087077622,166.12583993588518
76,2004-03-26 14:56:13+00:00,192.30536082941862,168.93948904441675,157.71898271339776,155.4838651279005,145.59352134087587,142.13098335415373,146.18676661719945,167.2505184629503,174.1083749427888,175.58273785532597,162.96226916429106,150.30122759492465,149.1045362066986,155.10973167275463,148.67730261302395,167.15842908545304
77,2004-07-09 14:53:07+00:00,,,,,,,,,,,,,,,,
78,2004-11-05 15:02:03+00:00,,,,,,,,,,,,,,,,
79,2004-12-07 15:02:40+00:00,201.75548508999253,193.3617965979542,176.46917827034505,175.18903863586638,154.86494114982014,155.28835519887366,161.2832468379017,170.49864199746636,175.41020223194926,169.7889404330681,160.87907060037264,155.88624832277827,155.5222350894761,160.2452060024975,161.954236376454,167.8778497924361
80,2005-03-05 15:06:49+00:00,,174.02170700917557,160.82642244213406,159.46228502129807,149.69013454965048,150.66832433623162,154.91995026996548,163.01123689673187,167.8951669499349,,,,,,143.2171985896771,167.41859434963274
81,2005-03-29 15:04:11+00:00,187.98518825414484,171.71469508221674,164.302774439646,161.84905119327806,150.70051221617524,151.24828153640414,153.50726321111534,159.39728213682739,174.18847048933242,176.1896460343975,161.63158570099645,153.37937430486602,150.76014471148446,157.59058921140553,157.49582973278555,168.9227073072566
82,2005-04-14 15:04:14+00:00,184.7355977311288,175.36309096206634,165.93898660727632,167.49917546316178,158.95896495880282,153.91101043436754,155.44044292711172,158.0189304265163,167.79080181000995,166.90261154967828,156.68403855555533,149.1919333203474,140.80062275928805,154.1655655599884,151.89491683407897,168.53148959129106
83,2005-07-28 14:58:50+00:00,,,,,,,,,,,,,,,,
84,2005-10-16 14:58:59+00:00,,,,,,,,,,,,,,,,
85,2006-01-27 15:07:14+00:00,194.29727805488372,189.03283033067132,162.91397002258356,155.33979348208558,148.0722571024521,146.68794931400495,151.73312504639895,158.558349117747,163.130015085908,169.82610529639547,151.6800566702742,141.95781943269006,140.08264445464377,144.27897896087302,143.10263836002792,157.86173654552874
86,2006-04-25 15:07:09+00:00,,,,,152.95496618538584,150.64109631845008,153.07685415054775,162.7280602722202,167.29627123900974,168.83574073072245,155.077268944095,143.92198201181628,138.63657912515393,,,
87,2006-05-03 15:09:05+00:00,180.91550189037616,169.48894964075544,165.26249966923638,163.95026206732751,148.60828781665288,147.20617865073882,150.96990568537706,155.49316694314626,164.74447852620983,170.2414293875744,162.02577223435614,149.6334923224357,146.96125573654342,149.26786327319303,152.85025020348314,165.86393831864754
88,2006-09-17 15:04:47+00:00,,,,,,,,,,,,,,,,
89,2006-10-03 15:04:58+00:00,,,,,,,,,,,,,,,,
90,2006-11-20 15:05:25+00:00,,,,,,,,,,,,,,,,
91,2007-01-07 15:05:47+00:00,,,123.30597922813737,,118.2242976311277,,162.7349287181571,,,,,,,,,
92,2007-01-30 15:12:05+00:00,193.450569893993,180.9441331960294,171.5567521699153,166.5228565649102,154.27747222902948,156.5665332067312,164.91395305289106,169.86430184703397,172.4221944270547,166.27488626727236,152.51398573635893,137.87207941718597,138.61670503659116,147.87646817438048,147.8469864530444,159.6797803037782
93,2007-02-15 15:12:06+00:00,191.14716295521262,177.41582105004213,159.12341273500525,165.62889998739797,149.2595070937229,152.32049624917775,159.7964008657369,166.43929688470726,169.00629320355227,164.43233089541965,152.20602452927045,140.24784770397082,139.94782086788788,146.03224636687986,139.77473262362957,159.8352645142524
94,2007-02-24 15:05:55+00:00,181.1688941240129,165.89843513736741,156.5177256343014,159.3557093599804,156.837535140548,157.30866056976518,159.83575683148294,168.20220256261794,169.563023310374,165.63546308069644,152.81572524097197,143.12665822033097,142.4628911168435,144.2782425857808,138.12033707147646,159.56842998383584
95,2007-03-03 15:12:06+00:00,192.5716699837303,183.85527441356973,175.53357981862501,158.87433636217665,151.50054049487423,151.6114592234525,156.55716425763106,160.04965047423073,165.2559447782942,174.51040969270488,161.56689464920996,153.4948613608957,148.60267863330228,148.96280418783746,149.33645550301006,161.6249376473909
96,2007-03-12 15:05:53+00:00,,,,,,,,,,,,,,,,
97,2007-03-19 15:12:03+00:00,187.94023197593592,177.08687756168413,162.22262317875536,161.64173506230355,152.54243709805993,151.83672464719672,152.7209842492886,161.98725673686184,166.28723421028243,162.7634518261364,151.43256881742323,141.781169791108,143.96304252958723,146.51696206290015,140.8037420414866,160.9335944412857
98,2007-04-13 15:05:45+00:00,,,,,,,,,,,,,,,,
99,2007-04-20 15:11:53+00:00,183.1147529307644,172.26102999140002,165.0019877480626,160.4224749998804,152.79174098087864,154.01798093432902,160.34442100495303,170.79406538380957,175.09552629479907,175.56515167319154,159.99896778076013,150.09008020114223,149.00591341733886,150.3224319104361,146.35484259361812,161.15606373659247
100,2007-12-01 15:01:11+00:00,,,,,,,,,,,,,,,,
101,2008-02-10 15:07:25+00:00,,,,174.31465809071926,161.5124353729751,165.00011854494267,174.4019418009772,183.79857721618163,190.38545725155646,191.25971126288428,175.37945086962645,,,,,
102,2008-03-05 15:07:21+00:00,194.6887376244891,182.0663887145439,171.04647553502164,161.43994009403065,147.340659812773,154.60067895617857,161.2485333386528,168.45760540442944,170.96611643981782,170.9836014083123,155.79786263476493,146.0618001704093,145.96846766483978,149.31287261175456,147.1238686011222,162.18425345912468
103,2008-03-21 15:07:01+00:00,189.12484613173436,176.25384621751488,166.02779619856497,155.03459849544606,143.3820885909921,145.18456079589365,158.7737876269429,169.21384343053265,171.7244108463425,169.92247614703737,155.9204475778855,147.36264827857244,148.39751577457884,146.837111180267,144.23370949864807,166.3265272974954
104,2008-05-09 15:00:58+00:00,,,,,,,,,,,,,,,,
105,2008-05-25 15:00:52+00:00,,,,,,,,,,,,,,,,
106,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,
107,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,
108,2009-04-10 15:01:16+00:00,,,,,,,,,,,,,,,,
109,2009-04-17 15:07:29+00:00,,,,158.62385348537143,150.27513847057082,150.32124371723938,148.01547426229175,163.4367372277357,167.56647044133436,168.0369750208502,158.54859885876434,147.17405383826465,,,,
110,2009-04-25 15:04:31+00:00,181.30553267264767,174.17557089575772,165.76327275348692,167.6117440613599,155.08104914521167,154.42152758292045,151.95678620460254,164.38722420559918,172.65586687289485,169.71583231277316,154.82636243082467,146.52837377122518,143.69113299834183,151.69979221487108,148.63912579410558,163.03834750952208
111,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,
112,2009-05-12 15:01:23+00:00,,,,,,,171.29077647664695,,198.75926463175657,,,,,,,
113,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,,,133.7944773102742,150.79928053263828
