,dates,aus0285-0000,aus0285-0001,aus0285-0002,aus0285-0003,aus0285-0004,aus0285-0005,aus0285-0006,aus0285-0007,aus0285-0008,aus0285-0009,aus0285-0010
0,1987-05-22 23:08:32+00:00,,198.837397511038,220.54198728802237,232.04087203876975,232.38800067249744,226.16263865449707,202.59508193159246,201.43462306509824,206.70043123267058,204.72405410390311,257.86993057501013
1,1987-05-29 23:14:53+00:00,,213.17450100642068,214.17382620430772,213.07174487508885,217.05376341128203,214.71770231554297,209.60875850221348,206.04908923536357,210.26474416874177,206.62891398241146,259.6569126654551
2,1987-07-16 23:15:53+00:00,,222.90946505589787,222.873814380508,230.1070382385155,223.75071557346243,221.00972056738374,210.6585117033197,206.97529650291912,211.48914117194013,210.73230741387147,245.77067917776844
3,1987-09-02 23:17:14+00:00,214.10885328767668,215.3735264139655,219.83307517586232,216.36476431690696,218.37598587985332,209.5638027873263,203.1612687439717,203.1538582165949,196.08957270414228,197.67464504844156,226.2415902715332
4,1987-09-18 23:17:38+00:00,237.8872791504771,234.54648387978324,237.23784170831266,237.01705745973302,221.11533780287678,234.82033731051527,220.515037203183,218.72309272331523,211.7361467392936,209.00573621542736,237.41041167684605
5,1987-09-27 23:11:39+00:00,241.49125205901672,236.90385374069706,250.39219374295877,241.04589333864018,242.34551008107235,237.04443315881895,235.05205957875785,219.14669133784275,210.87982469482452,210.48971024674964,210.45373137600905
6,1987-10-04 23:17:58+00:00,228.92833129832036,226.8276558173189,230.45590116866805,230.7520533569786,221.5510107076786,222.23799319187498,217.48764021339016,212.16898940111813,208.50328849583232,199.9753473648148,200.2545795552834
7,1987-10-20 23:18:15+00:00,221.35681809610173,217.4680336203951,216.85425755558205,200.32337022569376,204.65680008425295,202.4937827450415,203.4194359092165,207.28532562011392,200.23991617877164,203.58980711930596,202.6591350596399
8,1987-10-29 23:12:13+00:00,235.73897955434032,244.96127111053332,246.26373828727577,243.23984636356363,236.5165159844368,234.78047438630617,233.88791339400996,208.9562753162796,225.3107672114684,216.32164600778202,
9,1987-11-14 23:12:35+00:00,232.6064603094666,234.9238378385431,233.29836656313316,242.25642017275717,232.36763273370545,232.4453325328072,222.54700082343612,217.89487987616926,222.08133957542807,219.97903845643788,
10,1987-11-21 23:18:53+00:00,234.7176866371339,236.38520966585767,236.98457029086404,233.2432184397456,236.55354775288518,226.71813095728473,224.03905866884998,217.05330943323588,218.86084565458611,219.89143806069654,226.7218240835624
