dates,nzd0599-0000,nzd0599-0001,nzd0599-0002,nzd0599-0003,nzd0599-0004,nzd0599-0005,nzd0599-0006,nzd0599-0007,nzd0599-0008,nzd0599-0009,satname
2002-06-24 21:54:28+00:00,193.44,175.79,173.45,176.83,176.63,185.24,193.63,193.46,191.78,198.08,L7
2002-07-17 22:00:08+00:00,178.84,162.39,161.28,162.29,164.73,172.31,177.79,175.78,179.00,180.55,L7
2002-08-18 21:59:57+00:00,,,,,,,,,,167.40,L7
2002-08-27 21:54:00+00:00,187.92,177.25,172.31,172.23,175.94,184.36,189.80,199.09,193.75,193.93,L7
2002-10-14 21:53:43+00:00,177.73,167.06,163.16,168.65,169.66,176.52,181.15,184.46,183.24,186.38,L7
2002-10-21 21:59:36+00:00,185.28,167.14,161.98,163.74,170.92,175.99,183.01,184.30,188.49,191.34,L7
2002-12-01 21:54:16+00:00,168.94,152.27,152.70,157.56,159.74,164.86,174.19,169.87,173.43,180.76,L7
2002-12-08 22:00:27+00:00,181.37,167.79,158.11,161.21,164.93,170.16,176.39,175.29,179.54,181.92,L7
2003-01-18 21:54:30+00:00,187.44,171.23,167.40,173.20,175.26,176.39,183.19,190.23,186.02,188.65,L7
2003-01-25 22:00:42+00:00,174.60,166.09,157.98,160.09,164.69,175.74,181.26,180.53,180.77,181.45,L7
2003-03-23 21:54:40+00:00,195.73,173.88,168.50,172.02,174.47,179.64,187.41,189.25,186.01,191.43,L7
2003-04-15 22:00:58+00:00,179.45,164.31,161.46,162.87,166.15,172.76,177.35,176.25,177.33,175.54,L7
2003-04-24 21:54:46+00:00,180.86,166.54,163.34,162.18,167.02,170.94,177.52,180.03,178.94,180.06,L7
2003-07-21 21:42:33+00:00,179.98,178.07,178.60,180.15,183.34,188.07,193.60,196.70,195.23,198.93,L5
2003-08-05 22:00:35+00:00,185.31,174.35,167.12,177.11,178.34,181.42,187.85,193.54,,,L7
2003-08-06 21:42:51+00:00,191.62,168.79,168.56,173.00,182.92,186.57,194.81,195.60,192.53,194.68,L5
2003-08-13 21:48:45+00:00,198.33,178.41,180.59,179.87,182.98,188.02,192.80,194.46,191.93,195.64,L5
2003-08-22 21:43:08+00:00,190.72,170.81,166.00,169.92,173.04,176.38,177.15,179.17,179.38,186.61,L5
2003-08-30 21:54:22+00:00,192.98,174.55,173.07,173.44,172.41,184.09,185.61,189.23,190.26,190.66,L7
2003-09-22 22:00:24+00:00,,,,155.50,156.50,164.33,170.54,166.32,168.27,173.05,L7
2003-10-25 21:44:04+00:00,176.14,163.35,163.61,165.86,183.63,182.01,189.64,187.33,190.11,195.13,L5
2003-11-17 21:50:09+00:00,185.89,172.39,164.03,166.88,173.97,174.87,184.26,183.05,181.68,189.57,L5
2003-12-04 21:54:43+00:00,182.32,165.80,163.71,162.54,167.65,170.51,,,,,L7
2003-12-12 21:44:34+00:00,192.41,182.43,174.41,171.01,178.28,179.39,187.20,187.38,186.57,200.11,L5
2004-01-04 21:50:58+00:00,161.82,157.74,157.44,162.14,174.26,187.62,193.88,195.42,193.73,198.01,L5
2004-02-06 21:55:08+00:00,185.53,171.17,168.87,168.91,171.91,179.23,183.69,180.16,175.83,186.59,L7
2004-02-13 22:00:55+00:00,170.46,162.40,163.48,,,,,,,,L7
2004-02-14 21:44:57+00:00,180.65,166.84,168.16,169.52,176.68,181.39,188.84,186.40,187.65,195.34,L5
2004-02-21 21:50:47+00:00,185.97,169.82,166.16,165.38,174.09,188.05,188.72,190.81,192.54,198.79,L5
2004-03-09 21:55:15+00:00,191.38,170.81,165.66,168.07,172.23,177.74,185.29,188.43,192.21,196.44,L7
2004-03-17 21:45:08+00:00,177.47,169.45,170.21,172.31,175.24,177.20,178.94,167.71,182.42,196.66,L5
2004-03-25 21:55:18+00:00,,,,,176.26,,,,195.47,200.75,L7
2004-04-01 22:01:28+00:00,,,,,,,,182.07,176.64,187.50,L7
2004-04-18 21:45:49+00:00,179.50,169.91,167.93,173.84,177.45,177.98,182.30,185.26,190.27,193.30,L5
2004-04-25 21:51:47+00:00,175.86,167.66,163.71,166.29,174.03,177.25,183.99,202.73,201.96,206.03,L5
2004-05-03 22:00:59+00:00,167.78,159.77,164.33,164.08,,,,,,,L7
2004-05-04 21:46:16+00:00,173.43,169.22,167.88,168.82,173.92,184.82,191.62,194.46,194.29,198.67,L5
2004-05-19 22:01:23+00:00,,,162.51,167.57,171.60,177.74,184.33,181.76,187.72,191.28,L7
2004-05-20 21:46:44+00:00,179.65,171.61,169.04,177.91,180.28,182.95,192.48,192.14,194.71,201.99,L5
2004-05-28 21:55:11+00:00,167.94,159.02,160.72,166.42,170.68,178.43,187.46,189.37,185.36,189.27,L7
2004-06-12 21:53:11+00:00,,,178.03,184.90,185.64,186.38,199.02,189.78,191.22,199.93,L5
2004-06-20 22:00:50+00:00,,,,,,171.53,187.91,187.75,187.94,188.87,L7
2004-06-21 21:47:40+00:00,172.98,176.11,191.79,179.19,163.81,181.57,192.26,185.40,178.41,218.08,L5
2004-07-06 22:01:12+00:00,,,,,,195.27,189.09,190.59,191.56,196.93,L7
2004-07-07 21:48:09+00:00,181.46,173.99,175.19,174.68,180.08,183.14,196.64,198.25,196.50,202.53,L5
2004-07-23 21:48:33+00:00,181.36,174.37,175.16,175.23,179.77,184.72,203.70,202.19,206.76,209.13,L5
2004-07-30 21:54:28+00:00,167.55,165.04,165.03,169.24,171.19,177.51,183.81,190.19,196.30,201.54,L5
2004-07-31 21:54:51+00:00,,,,178.29,179.16,182.72,188.17,197.13,191.66,199.06,L7
2004-08-23 22:00:35+00:00,169.24,167.11,170.63,,,,,,,,L7
2004-08-24 21:49:18+00:00,183.83,170.20,170.22,174.45,179.94,182.80,194.27,197.73,194.98,203.10,L5
2004-09-16 21:55:41+00:00,183.73,169.07,172.80,172.85,174.59,180.36,189.42,189.64,192.70,201.38,L5
2004-09-25 21:50:07+00:00,161.89,155.23,153.22,165.42,167.05,169.98,174.79,177.03,179.14,185.81,L5
2004-10-02 21:56:02+00:00,179.29,174.67,170.53,173.53,177.88,188.19,189.67,186.55,191.62,196.21,L5
2004-11-19 21:56:55+00:00,164.86,159.38,162.22,170.96,186.99,191.65,199.33,199.16,199.73,204.95,L5
2004-12-21 21:58:00+00:00,,,,,,,162.85,172.97,182.99,192.67,L5
2005-01-15 21:52:09+00:00,185.04,170.19,170.52,175.73,177.79,184.50,190.25,195.16,200.31,220.61,L5
2005-01-22 21:58:02+00:00,162.85,160.21,164.16,169.79,170.22,175.51,186.26,190.36,194.63,205.10,L5
2005-02-08 21:55:35+00:00,,,,,,176.35,182.15,182.19,188.77,194.99,L7
2005-02-23 21:58:31+00:00,174.48,163.30,165.28,171.71,178.35,186.89,195.07,195.91,199.71,206.77,L5
2005-03-11 21:58:44+00:00,187.33,166.60,172.18,175.56,176.67,187.91,188.14,189.66,194.62,199.76,L5
2005-03-19 22:01:54+00:00,,155.10,158.83,163.84,167.68,173.48,178.53,184.75,180.54,189.88,L7
2005-03-28 21:55:42+00:00,,168.75,169.10,171.47,175.81,182.02,187.06,192.09,195.70,196.91,L7
2005-04-04 22:01:51+00:00,151.79,148.84,146.82,150.25,154.10,161.50,170.55,166.32,173.09,178.86,L7
2005-04-12 21:59:19+00:00,168.88,161.25,169.72,179.53,179.58,191.19,192.78,196.78,199.75,200.16,L5
2005-04-13 21:55:36+00:00,,170.05,169.78,174.36,178.96,182.92,187.31,196.92,197.49,202.46,L7
2005-04-21 21:53:10+00:00,181.05,169.02,167.59,172.10,176.62,178.97,193.86,188.98,191.05,196.14,L5
2005-04-28 21:58:59+00:00,177.03,178.36,177.71,177.84,186.37,188.54,189.65,197.08,197.70,206.89,L5
2005-04-29 21:55:36+00:00,,,,174.46,175.95,182.70,189.06,190.72,194.20,201.92,L7
2005-05-06 22:01:49+00:00,166.32,159.24,159.61,169.34,177.09,177.73,183.01,188.59,187.93,,L7
2005-05-07 21:53:16+00:00,170.19,163.20,166.88,167.88,175.54,184.49,189.22,193.40,194.06,198.28,L5
2005-05-22 22:01:24+00:00,169.26,,,,,,,,193.76,194.37,L7
2005-05-31 21:55:35+00:00,,,,,175.08,178.48,190.85,188.96,187.42,197.67,L7
2005-06-07 22:01:19+00:00,171.19,166.47,165.10,169.11,171.98,180.66,188.76,194.88,193.47,200.08,L7
2005-06-08 21:53:33+00:00,176.39,163.83,169.61,172.27,174.76,182.86,189.72,202.33,200.31,205.53,L5
2005-06-15 21:59:22+00:00,170.26,162.34,164.24,169.51,171.59,176.52,187.29,193.73,198.62,204.98,L5
2005-07-17 21:59:35+00:00,177.10,156.95,160.34,164.41,169.31,172.97,179.56,195.13,193.69,200.83,L5
2005-07-26 21:53:54+00:00,174.87,172.92,167.70,169.71,174.88,181.93,191.98,199.84,198.77,204.53,L5
2005-08-03 21:55:25+00:00,,,164.93,172.84,175.42,179.05,187.53,191.33,193.65,199.92,L7
2005-08-10 22:01:34+00:00,,,,,,,186.51,193.01,190.96,196.23,L7
2005-08-19 21:55:20+00:00,177.67,164.21,162.60,170.78,172.94,182.91,186.88,190.75,189.88,197.99,L7
2005-09-04 21:55:11+00:00,,,,,,174.55,179.40,184.25,182.37,188.80,L7
2005-09-11 22:00:53+00:00,178.78,163.03,165.99,166.74,170.35,178.08,184.09,191.08,188.76,196.74,L7
2005-09-19 21:59:56+00:00,171.76,158.81,156.16,163.45,165.19,171.06,177.84,193.88,195.92,199.27,L5
2005-09-20 21:55:06+00:00,,169.35,165.37,168.44,,,,,,200.44,L7
2005-10-06 21:55:01+00:00,,,,,,,,,181.49,192.21,L7
2005-10-22 21:55:15+00:00,185.88,165.04,165.83,170.00,174.69,180.05,,,,,L7
2005-10-30 21:54:03+00:00,,,,,,,192.39,191.01,194.46,200.59,L5
2005-11-22 22:00:23+00:00,190.17,170.48,159.07,164.66,174.34,177.69,180.54,188.22,187.88,191.58,L5
2005-11-30 22:01:24+00:00,,,,161.79,165.53,169.74,176.48,179.80,180.99,183.01,L7
2006-01-10 21:55:52+00:00,167.82,154.24,155.78,157.95,161.50,171.21,,,,,L7
2006-01-26 21:56:00+00:00,,,,,,176.71,182.44,185.30,185.83,191.04,L7
2006-02-03 21:56:19+00:00,190.01,171.39,166.56,172.37,177.12,,184.14,191.80,197.83,199.07,L5
2006-02-10 22:02:39+00:00,177.88,161.33,159.63,168.20,172.82,180.21,184.45,188.15,190.60,195.77,L5
2006-02-11 21:56:04+00:00,,,,,,181.88,186.99,189.00,187.77,194.69,L7
2006-02-19 21:56:39+00:00,198.92,176.92,169.32,175.37,178.75,189.07,193.32,195.97,193.51,199.10,L5
2006-03-15 21:56:08+00:00,,,,,,,184.72,188.03,187.39,190.28,L7
2006-03-31 21:56:06+00:00,188.48,,,,,,,181.10,188.63,194.12,L7
2006-04-15 22:03:54+00:00,169.44,166.56,159.52,164.91,178.78,195.10,,,,,L5
2006-04-16 21:56:02+00:00,,,,,177.48,176.64,183.45,186.22,186.54,187.75,L7
2006-05-02 21:56:05+00:00,186.99,169.31,169.21,170.36,175.31,183.74,186.27,,,,L7
2006-05-17 22:04:21+00:00,186.87,176.21,168.42,173.92,178.77,183.75,187.37,193.12,198.16,198.94,L5
2006-05-26 21:58:18+00:00,,142.76,,,,,,,,,L5
2006-06-10 22:02:13+00:00,,,,,,,,189.78,192.57,192.11,L7
2006-06-26 22:01:44+00:00,173.71,169.55,166.96,170.15,,,,,,,L7
2006-06-27 21:58:48+00:00,178.13,168.13,165.77,172.71,171.90,178.53,191.93,196.30,194.95,200.40,L5
2006-07-04 22:04:41+00:00,179.08,176.06,173.85,176.21,181.48,191.80,196.11,198.90,197.09,202.79,L5
2006-07-21 21:55:45+00:00,,,,156.56,163.04,168.29,171.89,176.23,176.67,187.49,L7
2006-07-28 22:01:54+00:00,177.52,175.33,,,,,,,,199.31,L7
2006-09-07 21:55:37+00:00,,162.79,162.76,164.81,168.68,179.26,182.88,190.32,189.30,194.91,L7
2006-10-16 22:01:43+00:00,179.48,160.08,155.04,163.15,166.46,172.25,,,,,L7
2006-11-01 22:01:58+00:00,,,,,,,,180.68,178.20,186.72,L7
2006-11-18 22:00:29+00:00,142.08,139.26,138.76,145.56,146.08,153.83,162.99,162.43,165.94,182.51,L5
2007-02-13 22:06:47+00:00,184.31,168.22,167.06,171.66,171.93,178.87,,,,,L5
2007-02-14 21:56:27+00:00,,,,,,168.01,180.11,176.37,,185.34,L7
2007-03-02 21:56:31+00:00,173.75,157.88,159.95,162.42,166.54,171.79,179.52,182.43,,,L7
2007-04-19 21:56:31+00:00,193.31,171.90,163.00,165.76,170.86,178.05,185.65,185.82,188.11,194.68,L7
2007-05-21 21:56:21+00:00,,,,173.58,176.89,184.55,191.47,195.34,195.72,204.46,L7
2007-05-28 22:02:28+00:00,,,165.02,165.99,169.73,174.46,186.54,186.40,184.51,194.35,L7
2007-06-06 21:56:17+00:00,170.59,166.93,166.34,167.37,173.85,182.16,,,,,L7
2007-09-18 21:59:06+00:00,191.63,178.84,172.82,174.13,179.48,186.85,187.68,192.26,190.58,192.43,L5
2007-09-25 22:04:48+00:00,181.97,177.72,177.12,182.08,181.49,187.42,194.31,194.28,193.24,196.01,L5
2007-10-28 21:55:58+00:00,186.01,,,,,,185.41,183.08,186.73,186.68,L7
2007-11-13 21:56:08+00:00,,148.00,138.45,161.85,168.30,175.78,,,,,L7
2007-11-20 22:01:58+00:00,,,,,,160.24,176.01,166.99,166.61,173.31,L7
2007-12-31 21:56:23+00:00,199.08,175.42,166.00,168.04,174.54,179.89,185.75,193.25,188.49,,L7
2008-01-23 22:02:09+00:00,192.33,171.39,160.69,166.34,,,,,,,L7
2008-03-04 21:56:12+00:00,181.42,174.80,172.43,162.91,166.69,167.51,174.14,163.98,172.37,,L7
2008-04-21 21:56:08+00:00,222.33,,165.46,167.14,172.56,183.76,188.89,192.41,191.70,,L7
2008-05-07 21:56:04+00:00,182.48,171.68,163.72,170.45,,,,,,,L7
2008-05-14 22:02:12+00:00,216.00,194.92,,,,,,,,203.62,L7
2008-06-08 21:55:50+00:00,,,,,184.34,187.23,193.17,192.56,192.82,192.53,L7
2008-06-24 21:55:40+00:00,,,,165.97,173.02,182.66,191.79,197.05,195.98,197.68,L7
2008-08-18 22:00:56+00:00,186.41,173.22,175.50,172.95,174.71,180.31,,,,,L7
2008-09-19 22:01:04+00:00,,,,172.66,172.78,178.97,184.85,189.58,190.24,196.82,L7
2008-10-21 22:00:36+00:00,163.32,169.55,170.82,166.30,168.92,175.47,169.83,,167.94,,L7
2008-10-29 21:55:48+00:00,175.56,169.06,163.54,167.75,166.90,172.42,,,,,L5
2008-11-14 21:55:04+00:00,192.22,168.97,163.43,164.91,169.95,179.60,,,,,L5
2008-12-24 22:01:23+00:00,169.36,159.57,158.84,160.11,162.33,166.21,174.34,171.64,178.63,,L7
2008-12-25 21:50:34+00:00,192.77,174.87,176.37,178.06,176.91,183.50,191.42,190.34,191.16,198.02,L5
2009-02-02 21:57:22+00:00,184.51,175.53,174.45,176.57,174.81,179.78,189.43,191.10,187.12,189.02,L5
2009-03-14 22:01:58+00:00,,,162.27,169.95,168.04,178.10,185.49,183.93,188.80,192.52,L7
2009-03-23 21:56:15+00:00,,,163.34,166.41,166.78,171.32,182.30,182.14,181.70,186.74,L7
2009-05-17 22:02:39+00:00,180.05,164.80,170.16,174.13,173.06,,,,,,L7
2009-06-18 22:02:37+00:00,,,,,,173.67,,,,,L7
2009-07-20 22:02:06+00:00,196.76,189.80,174.97,,,,,,,,L7
2009-08-05 22:02:25+00:00,,181.68,177.32,176.13,176.36,181.01,187.00,187.28,182.88,191.61,L7
2009-09-06 22:02:23+00:00,189.10,174.24,171.97,172.38,174.82,188.24,188.79,191.64,190.45,189.23,L7
2009-11-02 21:56:28+00:00,,,,170.01,171.29,178.31,183.09,187.90,185.12,186.50,L7
2009-11-09 22:02:21+00:00,,169.13,165.76,166.02,165.95,174.79,180.84,178.13,179.84,184.50,L7
2009-11-25 22:02:57+00:00,,,,,,196.83,190.73,187.69,178.41,180.96,L7
2009-11-26 21:56:28+00:00,178.94,168.85,166.80,167.56,166.61,174.05,198.63,187.35,184.47,187.71,L5
2010-01-05 21:57:24+00:00,,,,,180.97,182.33,185.85,188.22,188.56,192.08,L7
2010-01-13 21:56:49+00:00,183.12,175.19,171.94,171.48,173.95,176.59,186.47,183.41,193.67,191.58,L5
2010-01-28 22:03:55+00:00,164.69,161.07,156.91,159.81,160.30,166.48,174.91,174.05,172.60,180.13,L7
2010-01-29 21:56:53+00:00,183.59,172.94,173.78,173.06,173.44,176.76,183.77,185.20,183.84,188.61,L5
2010-03-10 21:58:08+00:00,183.04,173.09,171.97,170.74,171.17,176.64,187.37,185.18,182.99,188.00,L7
2010-03-17 22:03:57+00:00,190.49,173.25,179.35,178.70,179.45,187.44,191.82,,,,L7
2010-04-02 22:04:25+00:00,185.28,165.49,157.49,,,,,,,,L7
2010-04-11 21:58:15+00:00,176.50,,,,,178.84,178.97,183.47,183.04,186.21,L7
2010-05-04 22:04:23+00:00,,,,,174.95,182.05,186.91,192.28,186.02,188.49,L7
2010-05-13 21:58:09+00:00,183.47,174.40,169.41,169.51,171.69,180.61,184.12,183.46,184.79,187.09,L7
2010-05-29 21:58:09+00:00,181.33,170.73,171.01,174.08,181.82,188.46,188.47,195.17,190.70,,L7
2010-06-21 22:04:22+00:00,,,175.64,172.02,174.67,191.06,,181.04,177.94,187.32,L7
2010-06-30 21:58:13+00:00,188.54,180.21,183.83,,,,,,198.24,199.16,L7
2010-07-07 22:04:01+00:00,200.79,198.45,173.50,,,,,,,,L7
2010-07-16 21:58:15+00:00,185.02,176.74,172.84,170.55,175.51,183.62,186.58,194.52,194.24,194.67,L7
2010-07-23 22:04:26+00:00,184.78,175.75,176.16,175.62,174.08,182.81,,,,,L7
2010-08-08 22:04:01+00:00,,176.47,168.12,171.35,172.31,177.24,183.70,184.13,182.08,183.69,L7
2010-10-04 21:58:17+00:00,,,166.24,163.69,165.54,173.10,184.40,169.98,180.32,185.91,L7
2010-10-28 21:55:51+00:00,,,,171.87,176.48,179.34,187.95,206.18,198.73,198.00,L5
2010-11-05 21:58:37+00:00,174.34,166.09,170.56,,,,,,186.35,190.34,L7
2010-11-13 21:55:49+00:00,176.68,180.96,183.69,173.94,176.47,183.23,184.58,188.78,189.63,197.00,L5
2010-12-30 22:04:58+00:00,201.25,193.07,172.50,,,,,,,,L7
2011-01-07 22:01:44+00:00,186.57,174.90,170.47,171.53,171.13,179.29,190.14,195.59,193.30,196.27,L5
2011-01-08 21:59:16+00:00,,171.70,172.03,173.19,171.27,176.86,184.29,185.02,186.07,191.06,L7
2011-01-31 22:05:36+00:00,,161.49,158.61,163.84,165.55,168.45,176.61,177.49,176.78,183.16,L7
2011-02-16 22:05:15+00:00,169.23,160.76,167.92,169.53,169.39,177.34,185.74,185.30,181.56,186.49,L7
2011-02-17 21:56:00+00:00,179.68,166.93,170.62,173.34,179.01,182.58,190.39,187.91,188.55,196.41,L5
2011-03-13 21:59:35+00:00,174.79,170.77,173.35,176.19,,,,,,,L7
2011-03-28 22:01:38+00:00,173.13,169.96,170.22,174.98,173.27,176.57,189.13,190.17,190.20,194.59,L5
2011-03-29 21:59:38+00:00,181.47,169.58,169.94,171.78,172.06,176.38,189.61,188.04,191.16,192.78,L7
2011-04-13 22:01:34+00:00,192.51,183.97,177.42,175.55,177.51,184.78,191.18,193.79,186.22,191.42,L5
2011-06-24 22:05:21+00:00,,,,181.59,180.07,183.58,188.15,191.60,188.33,194.00,L7
2011-07-10 22:05:20+00:00,206.97,197.32,174.76,181.33,180.49,193.59,214.08,,,,L7
2011-08-20 21:59:26+00:00,,166.69,170.19,171.75,173.15,177.03,180.33,190.46,190.11,190.05,L7
2011-08-27 22:05:35+00:00,,167.24,171.83,179.98,174.14,177.57,181.24,187.89,179.96,187.41,L7
2011-09-04 22:00:27+00:00,181.07,174.02,176.32,186.34,185.13,188.12,191.94,195.51,192.57,195.95,L5
2011-09-05 21:59:22+00:00,,,,,,179.20,187.27,188.54,195.26,198.82,L7
2011-09-12 22:05:29+00:00,,,,,,,182.91,187.90,185.22,190.50,L7
2011-09-13 21:54:33+00:00,179.53,168.45,173.91,174.11,175.56,181.04,181.85,186.94,186.30,184.92,L5
2011-11-15 22:05:23+00:00,,,,,,171.37,175.09,178.45,177.28,181.50,L7
2012-01-18 22:06:13+00:00,,,,,179.71,191.93,199.48,191.92,194.47,197.56,L7
2012-03-15 22:00:09+00:00,173.04,162.73,166.20,168.20,170.16,170.21,179.50,184.20,,,L7
2012-03-22 22:05:56+00:00,182.02,,,,,,,,186.29,191.86,L7
2012-04-07 22:05:52+00:00,181.85,168.40,167.62,171.06,171.04,,,,,,L7
2012-04-23 22:06:04+00:00,186.71,170.81,174.51,172.16,169.75,176.78,184.72,187.11,,,L7
2012-05-02 22:00:31+00:00,,149.23,,,,,,,,168.47,L7
2012-05-09 22:06:51+00:00,185.40,167.21,169.05,171.81,,,,,,,L7
2012-06-10 22:06:11+00:00,175.90,171.89,174.49,,,,,,,,L7
2012-08-06 22:01:04+00:00,191.42,171.13,172.94,175.16,180.12,180.24,187.42,190.56,189.56,191.57,L7
2012-08-22 22:01:14+00:00,,,,190.39,176.88,185.85,188.84,192.07,191.23,190.68,L7
2013-01-04 22:07:58+00:00,,,,,181.89,181.16,187.75,192.54,192.67,190.06,L7
2013-02-05 22:08:01+00:00,170.47,162.27,,,,,,,,189.91,L7
2013-02-21 22:08:22+00:00,162.70,157.90,,,,,,,180.92,181.11,L7
2013-03-09 22:07:57+00:00,166.25,158.62,162.43,162.62,164.92,174.88,181.65,180.58,179.77,184.73,L7
2013-03-25 22:07:51+00:00,169.52,159.25,169.73,172.53,176.32,178.33,185.76,,,,L7
2013-04-10 22:08:14+00:00,,,,,,,,192.96,190.22,192.98,L7
2013-04-11 22:08:15+00:00,183.40,169.62,173.56,174.28,175.29,183.17,188.90,190.85,193.73,202.54,L8
2013-05-12 22:08:05+00:00,176.85,171.75,170.74,171.60,190.82,190.76,196.75,203.76,203.14,,L7
2013-05-13 22:07:59+00:00,185.23,173.54,174.15,177.29,176.50,188.24,190.79,196.99,197.91,202.59,L8
2013-05-28 22:07:59+00:00,,175.58,171.90,177.24,179.43,184.44,186.80,194.76,,,L7
2013-06-05 22:13:51+00:00,162.88,165.03,166.21,169.47,174.99,174.72,186.42,185.76,186.48,194.36,L8
2013-06-21 22:13:43+00:00,195.43,180.67,173.49,172.29,180.56,189.89,191.75,189.15,190.96,199.78,L8
2013-06-29 22:07:21+00:00,,,,,,,,198.37,196.75,202.14,L7
2013-06-30 22:08:00+00:00,174.70,173.88,178.13,179.54,182.91,186.48,196.69,198.94,200.74,205.27,L8
2013-07-07 22:13:48+00:00,171.20,165.02,172.98,177.10,178.11,183.16,189.26,190.31,200.22,199.61,L8
2013-07-08 22:01:27+00:00,178.30,171.57,172.72,174.54,182.96,186.83,187.86,195.44,194.82,,L7
2013-07-15 22:07:35+00:00,177.51,170.76,178.51,179.26,184.86,185.22,202.39,201.74,199.45,204.38,L7
2013-07-24 22:01:20+00:00,,,,,176.02,179.64,183.23,188.58,192.70,192.19,L7
2013-08-08 22:14:13+00:00,172.22,166.83,167.06,169.27,172.85,179.02,185.82,186.83,188.36,195.40,L8
2013-08-17 22:08:03+00:00,191.75,198.16,185.26,182.29,176.60,189.91,191.78,184.53,190.18,193.21,L8
2013-09-01 22:07:42+00:00,162.08,163.45,162.39,164.58,165.60,173.83,,,,,L7
