,dates,per0029-0000,per0029-0001,per0029-0002,per0029-0003,per0029-0004,per0029-0005,per0029-0006,per0029-0007,per0029-0008,per0029-0009,per0029-0010,per0029-0011,per0029-0012,per0029-0013,per0029-0014,per0029-0015,per0029-0016,per0029-0017,per0029-0018,per0029-0019,per0029-0020,per0029-0021,per0029-0022,per0029-0023,per0029-0024,per0029-0025,per0029-0026,per0029-0027,per0029-0028,per0029-0029,per0029-0030,per0029-0031,per0029-0032,per0029-0033,per0029-0034,per0029-0035,per0029-0036,per0029-0037,per0029-0038,per0029-0039,per0029-0040
0,1985-09-03 15:03:06+00:00,257.6408701108228,,,,,,,244.33509318326864,207.4293095685607,,,,,,,,,,,,,,,,221.91694874947967,226.00556246939172,246.50397716993788,241.18467255817697,238.3288077018556,233.95482535310643,,245.15607568574615,243.8861899342134,236.4276949313779,231.9755288028261,221.7627075204701,218.76178833569125,218.22618995136872,217.68927092539707,211.76872545338583,212.37834724571735
1,1985-12-08 15:01:45+00:00,223.1704090804465,,,,,299.005970371355,291.58121018614867,270.01024300246615,239.78196655205613,,,213.319789878577,,,,,,,,,,,,,188.1568925932563,193.06323878594398,,,,,,221.2580841262342,221.37548571824453,220.53390640884706,225.31806886487468,218.34974966844533,223.95594756459542,215.5084311132133,210.07245300268607,197.01639175328398,198.36144538205548
2,1986-03-14 14:59:46+00:00,202.12031362824948,,,,,288.0328341939643,300.4201108674667,292.41535282908046,,,,249.2673799514404,242.73844387693782,,,258.43639148291965,254.4352666154115,247.06417802174974,244.9488548516325,233.9389076000841,232.52439044724156,231.34680047420272,221.88022034952573,219.53040952208744,230.47181029856526,243.1210124214845,250.8884959419759,231.6092776588044,207.12367724398746,203.93388384298285,204.5796443932682,216.61109037298985,232.93879719670394,234.72422684268838,234.18200646407314,224.50064172543944,229.42706877462354,228.4610395749279,228.80288140488761,219.8095293669,202.62190943492564
3,1986-05-17 14:58:17+00:00,148.91832895048384,,,,,256.6815880428246,250.92887699382624,229.9563616800963,214.48336507831047,,,252.21561335129118,275.9611526305855,,310.32299123887617,307.4845684612085,278.9609158043222,260.14063612543083,253.2055605899734,253.8873958524466,258.92882357301227,266.21795421302113,257.499951943864,238.87292138131517,243.20980656989224,246.98679939956963,242.6344894977709,227.24684168718395,214.27475335232387,207.89310274906623,213.79015652592665,228.9948645331115,225.7047639468281,221.89396598744318,211.85681014544636,199.48813565163863,,210.64233268755817,209.19425275246732,199.48279420855636,209.44392084660103
4,1986-08-05 14:55:41+00:00,,91.94337003013007,98.28692696539781,98.53838279366465,102.80285002521715,114.24046193581457,133.5760769269778,165.55443157820164,193.66863012401598,,,,,,326.39941793589395,320.40641237492576,303.664318259016,,271.0104951352408,264.7960490636117,257.11745682407957,255.58179633913534,233.64111658421956,218.35208355662581,214.3504817344098,214.21525886039953,,,,,,,,,,,226.64122368910196,215.80900823947198,223.62281722006625,208.46941560644174,208.4261976937738
5,1986-09-06 14:54:29+00:00,,75.06679334078578,86.44070305189604,85.27982383277428,90.28372289773405,105.52472164926495,133.23801646976,165.3868561518786,,,,,,,,,,,,,,,,,,220.07291634686217,231.0379828004517,227.62739650267224,226.68795901482736,232.59154137995134,232.83895999256046,236.08625853544757,227.7675484741448,234.72986288859934,218.71550225343586,230.67485419633724,221.01618062966037,219.70364365568477,211.063379429791,207.7851784842124,212.43721819131352
6,1986-11-09 14:52:21+00:00,,91.59910873438906,98.37682025910884,116.50153736347555,108.57270638482525,123.87441716686817,151.36930899828005,157.86544055057996,163.61610885133712,181.93713551440433,211.82013140562762,232.3127424520161,249.98225818402676,269.34870419226996,,,,239.33776282362868,235.57139451662516,241.63782094676077,245.51120376880235,246.52649951456627,235.16795905151477,220.92531094946474,227.3279993316572,233.16228505479276,249.49962873781743,237.3670704412806,235.703493683281,228.63709700915445,228.33663146629522,235.1899755650683,232.44161498625,227.02697169596078,220.72704244357692,231.0711193281013,236.58264838014918,217.10158105071616,205.64863401656174,194.8446033629959,198.64649746641157
7,1986-11-25 14:51:54+00:00,,106.2113373548325,107.30982089864979,131.13050505298835,121.13534726819,134.6600916961042,153.15591945964061,166.14076891990564,171.30640603088622,195.64782454930952,224.79494947005378,240.1420038225555,259.6720196362244,268.0121278406823,274.2428241093203,279.8348792170678,267.554223360384,256.66957659187733,253.02375563905218,248.20276543577975,258.4277135533483,262.68447833670587,256.8028102569836,256.13628990401077,254.06020057741202,264.4879087752151,273.2027153766681,259.5587749286515,,,,,,,,,,,,,210.29341804918312
8,1987-04-18 14:56:42+00:00,127.22066042456791,103.61648260048008,108.69250719857091,131.5389009194904,150.80300021846267,153.71197715870153,144.18402768179536,146.05666212802018,155.79224421692032,175.85756025080346,209.65800830540277,223.75567189043656,240.19475520922066,251.16232219281488,252.5368050500332,260.6733138004457,264.7514109926816,270.5355218917714,275.76951676925023,277.6009868387164,280.12923152581544,285.1263359184639,271.284991770806,264.0630608229995,269.7833410021387,270.46308155484957,280.2233058332718,259.5469824176989,246.25738899175133,234.66143154426697,221.22286636537012,229.16245855023175,227.07040768360994,221.96547897766752,217.7349657477863,205.42063577196524,209.81226523110377,226.26422442321092,219.498260991965,208.21179942691091,201.44777951058612
9,1990-01-20 14:56:00+00:00,158.9450391938102,157.75709651736713,163.374469817455,178.73178107074438,210.96544907063534,243.1683373990174,179.56223691601457,177.0490664753337,151.28122047613343,147.65141342555197,166.0399501381705,167.7893863906783,169.80142884829627,170.81932750225468,179.3375553135873,174.15022012749097,,169.54588449099475,173.92905370386,182.37280453645872,191.09253066114195,203.6297618277853,196.71274424926514,202.5158022388971,212.20423316622316,232.2015757357304,243.6195959793111,238.54096646186068,246.20977696847547,253.27643286749878,250.705400518494,256.7549064758072,254.9302846850207,245.7748852732357,236.86086367430767,239.02935728864608,235.8691917483326,236.39754907873754,227.1901449145571,229.0872101194409,218.84874347927217
