,dates,usa_CA_0164-0000,usa_CA_0164-0001,usa_CA_0164-0002,usa_CA_0164-0003,usa_CA_0164-0004,usa_CA_0164-0005,usa_CA_0164-0006,usa_CA_0164-0007
0,1984-05-02 18:13:39+00:00,224.8941417824982,216.6711888180609,209.4468059025395,196.1077956406732,180.21125074407598,199.98497076611267,206.1623508434535,200.96466497849372
1,1984-05-11 18:07:47+00:00,234.05755155076636,222.67620675551711,214.54569594813023,211.9595270802526,194.2568910072941,200.85241440801934,202.5172869457562,202.06187228631774
2,1984-05-18 18:14:11+00:00,235.1705854656609,220.88282284153007,220.18970692659263,201.77823196391932,202.1739555450109,189.3068386334807,212.0984053258539,206.23656864756327
3,1984-05-27 18:08:14+00:00,223.0477576503224,214.3264405311775,209.26236182016237,211.4625828292896,198.45227509229633,195.7245696690269,205.58760296196834,201.71589692670403
4,1984-06-03 18:14:34+00:00,226.04472484520613,226.95966841286224,225.09120831357225,219.60434528792598,194.86473034474625,189.04752731664033,199.161048328299,210.2446287636333
5,1984-06-12 18:08:33+00:00,232.02368039186547,224.12598717082687,220.26309586968955,221.3907462170993,206.26014247384356,204.04563692568195,212.66227844350567,211.23738021824383
6,1984-07-14 18:08:58+00:00,223.37168164768235,222.39719401303768,222.79688872391728,231.29795156894795,216.1627207554973,213.9839294331092,199.8514637909302,210.80556031911155
7,1984-08-06 18:15:57+00:00,225.50263100373243,208.92391587631857,213.91374983665426,224.53315360008904,222.1453474579061,213.6192103605345,214.8229760856425,214.20079775473317
8,1984-09-16 18:10:24+00:00,227.4539091334505,221.577142245201,226.71709457564606,223.07336605354487,222.54209983276274,210.01633280929627,213.73351530361538,222.62677626967636
9,1984-10-02 18:10:24+00:00,226.19956469878503,219.36445787888704,225.5417781652499,232.93350889945847,221.27453719697425,215.1011504272556,207.91777876395534,219.10404723098367
10,1984-10-18 18:10:21+00:00,235.4190457090108,224.36565042873983,234.02916969818128,239.60329182520698,230.89033322765266,222.6090593795933,219.6756139775958,223.78280311052367
11,1984-11-19 18:10:10+00:00,206.85993402592655,206.24120354890607,220.43483375881522,215.02036476945756,211.32380376535758,203.2596744280154,213.16407480452003,213.59112130602205
12,1985-01-22 18:10:40+00:00,207.3923707393834,199.81415866573127,202.1799551688955,195.2620787057793,200.80041289176364,194.08938456268987,190.72182982576655,191.9698391583451
13,1985-04-03 18:16:50+00:00,223.48550613292485,210.15745139531685,214.42482617153777,217.3876637455698,204.11057324166325,194.60324608971715,194.97291533998785,193.54116120838808
14,1985-05-21 18:16:35+00:00,221.26531918226982,221.04094725878147,232.93221500588083,241.59660319941983,217.68336185137375,224.46004745321238,208.00834692983665,215.10145054551526
15,1985-08-02 18:10:04+00:00,236.18193965790852,226.5290694625685,241.78593098743062,246.7459679815197,245.39593045050702,231.1134108674786,224.95752769770826,240.85137365219074
16,1985-08-09 18:16:11+00:00,220.88012894719955,218.57754215578163,220.21427826574103,241.09089874195828,236.37384469658065,228.5350426060137,224.6590304259382,233.6805704520031
17,1985-08-18 18:09:54+00:00,224.25715161949594,230.0896839427187,237.67890712251932,255.52202884978647,244.16866010452333,237.69927129612483,225.69725820339903,238.33957925486834
