,dates,mex0167-0000,mex0167-0001,mex0167-0002,mex0167-0003,mex0167-0004,mex0167-0005,mex0167-0006,mex0167-0007
0,1986-01-25 16:33:44+00:00,248.31837216342046,210.40351455186905,240.4954555777323,251.74232380579713,252.4764652831643,232.73947597401218,243.06233562313315,232.15432253194905
1,1986-03-14 16:32:40+00:00,275.67500421424484,240.58792302112326,264.29969171617506,272.10102675882035,266.03472572181875,266.2082988283678,271.03277454121366,268.80716162848427
2,1986-04-06 16:38:23+00:00,258.6316427129019,223.50291325075042,246.53262273035438,246.53623146327237,250.80625194351714,250.77163341598515,254.58863994900892,243.16287765486857
3,1986-04-15 16:32:00+00:00,262.1882014970102,229.10104714021287,249.77614483273157,251.18223542866411,258.5618962352055,255.2634513397549,264.30046304777807,248.02933202000912
4,1986-04-22 16:38:01+00:00,254.66910619508235,222.10988249127627,247.33592888570342,253.95005392360954,249.00585115574796,245.83207874507278,248.7593485202954,234.09411458387797
5,1986-05-01 16:31:37+00:00,255.89382612088417,232.25559716291212,249.15541873048585,251.4256174746459,256.3721033390763,243.79491185559684,249.65867333262509,232.56298276718005
6,1986-10-08 16:26:23+00:00,218.30918872296755,,203.4262167304186,,,214.1854078583241,,
7,1987-09-16 16:39:39+00:00,196.43665827990912,,193.01453809149152,,,193.22471344323793,,
8,1990-01-27 16:34:51+00:00,250.2712437695231,221.47380277156986,232.09280219149812,241.11010363192236,246.30202224808454,243.42895442247175,250.35366750837454,236.393290361865
9,1990-02-12 16:34:21+00:00,260.0312439135989,219.82724128902603,248.34106338580983,254.25377464802608,253.29067156370223,248.8861659567782,253.89478393047966,251.9815232814646
10,1990-03-16 16:33:16+00:00,256.27031036318004,222.00094271741384,240.833936369817,249.7202106513918,238.26930911904236,238.12057474197877,246.32097523065522,228.9512396637391
11,1990-03-25 16:26:48+00:00,249.5372567867078,213.5546781260504,238.7644817583402,250.57103839911468,237.11269317381783,234.72162035164206,244.2088374922975,225.17730996837452
12,1990-04-01 16:32:48+00:00,252.34330494247666,218.08098876315034,239.82035881898037,250.88612593802407,244.212701712536,250.4844782202673,254.5304418118532,237.71682311311145
13,1992-08-21 16:29:02+00:00,,186.73297142296133,203.3011836537174,205.38266329970426,208.8855202809284,206.96672668373225,,
14,1992-09-06 16:28:48+00:00,,179.64414523150538,202.1101935192794,206.24450732557466,212.92419749535955,211.160945633545,,
15,1993-01-03 16:34:15+00:00,257.7457376560619,213.55924795545286,241.14984986720208,244.00234902850565,239.99702850801194,245.80493527217592,254.79818450457995,238.6989686559632
16,1993-01-12 16:28:11+00:00,251.53506425069557,226.6963736204513,240.071288284116,255.3126312878075,238.42586296534682,245.7874237945714,255.5412267334077,243.40245629561738
17,1993-01-19 16:34:27+00:00,260.38684186312076,222.74181252240012,246.70707617069897,253.701204104836,237.03805474236026,245.04627977963145,252.83414940644488,232.5461116318857
18,1993-02-04 16:34:38+00:00,263.05430900488756,221.12181446398796,251.68242290730342,251.70059727383259,249.06213451297688,252.3699151122684,263.0546475419428,242.24571827798445
19,1993-02-13 16:28:31+00:00,256.6331923647907,217.81061446256436,242.15398020505998,247.03690966320295,244.00228241906012,254.70434219951795,253.78770026128632,242.37814088626078
20,1993-02-20 16:34:43+00:00,251.73373430156192,220.6195754527664,238.76846683243298,250.2235157824806,240.83427519996889,244.3256592001284,246.2674819927984,224.24214187543032
21,1993-03-08 16:34:54+00:00,252.07628881602915,221.10725125825618,236.7591716536287,249.67901506935556,248.24732847049188,246.37484563856773,250.85425433108588,229.95378805950202
22,1993-03-17 16:28:45+00:00,258.4518352247152,222.22415054177384,239.8428421792315,257.1675372309343,248.04355799407926,246.40709332064975,247.5177589556819,237.21983655701828
23,1993-04-02 16:28:49+00:00,253.652024011005,214.74705397500793,240.47943417764077,258.73493014363555,241.1888024521329,236.55331049097518,253.33422917442704,234.11835331387397
24,1993-04-09 16:35:02+00:00,251.5319598245871,211.99704963494617,242.85998574242814,254.32587610782394,236.08968504888833,243.47504812641827,251.4026306192091,238.82502769574018
25,1993-04-18 16:28:57+00:00,255.95244263461655,222.58381865938264,237.54950030239257,248.091120178651,241.63286388487455,244.76646978002668,248.16802863695824,229.41909465121233
26,1993-05-04 16:29:01+00:00,239.65881843041785,211.71229898039286,232.5045674921439,225.43501157065842,226.71557264994905,230.2275381423239,237.49076311223945,225.23333055905408
27,1993-05-11 16:35:14+00:00,228.27931899154675,202.55350184920297,220.57608188748316,212.44496757302386,213.49297428148526,220.05744011807892,221.79518933757612,208.14323254481866
28,1993-05-20 16:29:04+00:00,244.75989170278086,210.21582855774483,218.42628113804426,225.25189307965763,234.86504222536573,236.11431744544956,227.0797376505493,220.46556446956822
29,1993-05-27 16:35:17+00:00,253.71443309455756,212.36923693907102,214.11592712580568,227.6550618872138,238.73605745015072,239.75581278794846,226.827998945604,210.45901014286162
30,1993-06-05 16:29:08+00:00,250.0421121598836,202.22975996006136,205.56500341943809,233.89331167967404,242.5463250835582,233.24681897352104,219.88632554235892,213.83785096468165
31,1993-06-12 16:35:17+00:00,258.0835119151931,208.74073156498844,203.7136695379512,229.3109156809712,243.09972837271656,225.30699056026336,218.76145719651365,214.220812987989
