,dates,usa_CA_0237-0000,usa_CA_0237-0001,usa_CA_0237-0002,usa_CA_0237-0003,usa_CA_0237-0004,usa_CA_0237-0005,usa_CA_0237-0006,usa_CA_0237-0007,usa_CA_0237-0008,usa_CA_0237-0009,usa_CA_0237-0010,usa_CA_0237-0011,usa_CA_0237-0012,usa_CA_0237-0013,usa_CA_0237-0014,usa_CA_0237-0015,usa_CA_0237-0016,usa_CA_0237-0017,usa_CA_0237-0018,usa_CA_0237-0019,usa_CA_0237-0020,usa_CA_0237-0021,usa_CA_0237-0022,usa_CA_0237-0023,usa_CA_0237-0024,usa_CA_0237-0025,usa_CA_0237-0026,usa_CA_0237-0027,usa_CA_0237-0028,usa_CA_0237-0029,usa_CA_0237-0030,usa_CA_0237-0031,usa_CA_0237-0032,usa_CA_0237-0033,usa_CA_0237-0034,usa_CA_0237-0035,usa_CA_0237-0036,usa_CA_0237-0037,usa_CA_0237-0038,usa_CA_0237-0039,usa_CA_0237-0040,usa_CA_0237-0041,usa_CA_0237-0042,usa_CA_0237-0043
0,1984-06-10 18:20:05+00:00,150.47308732148906,147.8938078792657,158.52021577004135,161.64102997967797,181.77076220277388,181.2387570951438,146.64622563320634,140.3190765581019,145.03380410009513,144.6717184561153,159.39316367435552,176.6008483962757,171.94253640679298,173.39115803218147,164.9023428318356,158.10433994741092,159.19892082700753,156.8327469798196,173.28290195985727,196.62598741344297,181.28016793126685,161.64674054188305,172.52491086243387,174.35935200719575,173.5804626809417,171.1367442456018,164.57061397227108,167.37092158366193,168.72517506587505,162.9938565535202,176.7376586250209,170.29140973654415,172.20278081369935,188.0974143947093,191.57832475106315,188.46108124481586,189.07477972189963,197.39106670625603,191.88437214834903,190.52349674290116,178.34534242295962,181.31923088963083,189.16772489725744,195.73228465913525
1,1984-06-26 18:20:19+00:00,149.75791594930547,150.42270691011618,157.27843443180498,156.84724270083007,185.7340389739263,172.98133721318686,148.43542473123696,146.89055943484612,148.3344631297819,153.97682354745092,157.53899700323052,166.46256697498535,172.07165551812844,173.36330137046335,167.62134416994073,165.20222726244495,168.26761344872023,163.5616631379238,185.00429174389208,178.7374094995139,160.43055774061636,163.63385909041224,165.77247678013603,166.5065424925828,162.56419704917218,164.9235372699345,178.2540489739638,167.0703467445143,171.7270672661121,165.4366515170729,163.8220477761175,158.56104233807548,186.7410785694287,189.10602767637894,183.94459588766304,177.61411465939113,192.14778516380466,196.69048058423616,179.67705181875078,179.2352569418457,176.23592820963697,174.35700576974543,178.3067274365256,193.10721593027102
2,1984-08-06 18:15:10+00:00,173.08375003306926,158.18635494161376,175.8089776402037,194.6076709633914,191.37499483451114,178.0330993811453,163.34772495985356,144.15433794212925,137.86742079360405,152.47512206176125,162.22628699103745,163.9891109669399,176.5488751373107,183.43227376679064,183.55010427741914,182.6799078199209,175.9296236033597,169.86242500884302,192.75732208609188,198.67966271032748,175.04207684164692,157.3780398944525,172.1552151093912,176.71698954371317,175.88622896389802,175.51068470412645,172.09738000592986,186.42879660885848,166.0784028568896,160.00204280984525,174.70469404263838,195.91734372235163,193.55582497612275,199.57408521633147,192.68934272390703,200.5108892878079,176.99112645111884,175.1395661321534,173.86527946022656,183.25040167815385,180.73595924110808,,,
3,1984-09-07 18:15:46+00:00,175.5965730006548,169.58940502071172,185.25865120038338,187.56345921855873,175.4173482352788,171.76600039858167,147.83191974865684,149.01640014045194,148.71318734969037,149.33274808478293,157.10433428019795,167.21258073048108,168.7676393128677,181.71850309963418,178.9726357722922,176.7495969320992,179.68426852178098,177.20109094343096,191.35437936523985,184.87070296565162,179.81667189463099,169.8736645409122,159.0020300416389,160.08621881251247,165.0701505120519,158.42983385328313,163.51838578433473,171.20339463871105,169.41279439809216,169.5844982683413,187.58325511554065,191.0503252062866,188.0488685463402,188.07407394307342,187.00360026065036,175.8664505869295,169.17354160382882,167.64872233955776,170.72300890761113,175.29520001461535,181.22009446974928,181.69380944943723,189.49053215734327,199.91369158880906
4,1984-09-23 18:15:47+00:00,158.52672432563222,159.71016649193166,174.47221206184807,182.52180678979232,174.68787369815004,163.42262751186485,149.02474007243578,140.46966219228358,141.2445664349734,138.01605876267573,143.7892638582997,153.33131996844924,161.0824852190893,178.893512747364,176.4236856811714,174.1389678767448,166.03141816243738,175.19292103442632,174.56249942502993,173.3109768105009,171.19216881925593,157.545019359871,151.97334184717877,155.86421797324178,169.6224373954755,159.2427770593579,158.4837848171382,155.97012392265745,149.50844683440155,152.43192897899803,171.42316259351227,185.08037384094,175.77237568514263,171.3087028156369,166.09277804517484,158.0501224215145,154.50215863546146,160.81481238382008,158.90283377690105,160.78047144625577,173.00086804676334,166.862310339185,179.0010339359962,192.1515168599664
5,1984-12-19 18:21:59+00:00,142.3076028991078,142.6040083806962,151.0007573749574,143.03116639669128,140.187019404196,165.72517648054063,160.41017380544693,146.6742527716945,141.9107407748744,142.8986457063819,145.01174941038227,150.21379127196838,148.86572857345362,149.60710169196923,153.39985104468596,149.28041243573398,163.67748758271387,178.78220130147554,170.18668061576471,174.13279938607232,165.73220085951937,153.81430964395852,154.25432509187684,163.45869694097996,167.0527891895453,165.20340824705215,175.02409621575435,178.05250988487415,167.43811527981538,156.96544145286327,155.3791917829931,147.44302408865454,152.27459577755613,155.57008544120416,159.45408713877342,156.91701810969812,156.92066413570527,145.73419960029617,158.9772258294361,129.3900682685145,161.02698522270904,173.61618646786718,174.09877903997906,181.35654210599813
6,1985-05-12 18:21:57+00:00,189.26526174774463,176.39295500748884,177.6392815782362,198.72680092725113,157.39529103845183,154.7408242849176,170.0245348740828,189.46702589635913,203.37107680244878,193.66744677718833,198.98225056829472,206.78159426088553,179.63349826079929,174.17666116900196,165.20619957888204,164.36984454018352,168.38888339062902,183.18862222865425,196.80518162942894,224.8579179955887,217.72043195056142,198.286114452065,204.97729013418888,195.9112839246829,194.24386463161738,194.2410289131094,211.04380911071513,215.02595066751843,210.2780511269392,207.84432417728,218.83465005914417,212.46827840079106,189.09384041158341,180.4497900015799,206.771561126753,224.9670985310426,229.16008642015197,202.46152491548236,178.5597248018488,,200.88597975961557,210.6642521702321,220.0710228039021,220.35938074757377
7,1985-06-29 18:21:53+00:00,176.8969274066927,166.1590920694494,169.10349328456704,163.95177094130545,152.6834632190348,158.14795587982158,166.80850364322055,178.72441903904178,165.78311672602666,161.18844897930114,173.54051101685656,183.96346656652264,190.9653089064831,173.34464863729434,168.13748655248241,178.50510238953512,184.44748522911655,185.5322062329375,193.85944555645372,186.9353598317846,181.13029235236576,183.41736316223083,179.1916830056893,191.4818708389911,202.20092828257933,201.3788944010697,197.47186654795618,186.3106520388757,192.27994223847247,199.18384223406863,195.91782514087964,174.70364214005295,164.27876860105235,184.05952669766884,212.26411532900897,213.6632377661906,205.03318699573418,180.0849006833308,169.24831694429997,,186.61525401450558,204.00153281838516,215.97321173219473,223.74650796541488
8,1985-10-03 18:20:56+00:00,191.3685240742307,179.04659739589283,197.86601785549777,201.29797995632168,191.1187219775878,193.86158910074784,187.03561222777205,181.02231445215608,184.0529510758262,154.64707841698163,160.33057832141853,174.2985963466056,185.88433210435943,202.82268101052114,,217.3865082234502,207.02265076930433,206.39965806146924,211.28480538971377,206.94951610128442,188.30642373642274,188.811986415565,186.00059039813297,189.8983044537125,197.0685271797161,207.55286836068888,189.74156264182872,201.56059912784588,197.0897964528379,194.51016390767586,195.1003747869252,200.1346877396822,,210.0610412844594,185.62196963687956,194.88629844332925,200.83446749022488,205.99803931888192,203.84389615829338,,208.26276891671822,219.5811760846674,226.5065624915013,236.70458683269374
9,1986-01-07 18:19:23+00:00,,,,,,,,,141.14393644082605,145.0201049222781,141.82264620841713,145.13986812795878,,,151.9759604026497,139.73829530777311,146.2484782109773,143.4175567020147,149.96548714872495,183.83943271758667,163.0520362613706,,138.3369269445619,151.01042008550985,162.50918030792587,,153.22350907097706,161.1488584607731,165.1008301566913,168.70771564350525,171.78279138787622,161.07114899552852,164.82554228722526,167.36706352011788,164.51501553967327,160.5560716016098,161.40714491951508,,,,,,,
