,dates,aus0224-0000,aus0224-0001,aus0224-0002,aus0224-0003,aus0224-0004,aus0224-0005,aus0224-0006,aus0224-0007,aus0224-0008
0,1987-05-22 23:08:08+00:00,,,206.81565240526868,214.37716836981156,212.8658256612837,216.80326522308803,228.91031156639204,220.13332874893604,213.97021832132248
1,1987-09-27 23:11:15+00:00,254.79243974211278,248.65567662355764,227.27225910936278,234.36614193096722,229.96614854997293,228.1080143653579,229.61415016269615,225.51639511226693,204.70517218902165
2,1987-10-13 23:11:33+00:00,253.78333100552766,235.05444120950148,236.8333259716127,228.2334897668081,224.2877733720453,212.47559839343896,223.29960609186236,213.7379152136944,190.8169393509588
3,1988-01-08 23:19:14+00:00,,,,,,,,,
4,1988-01-17 23:13:14+00:00,210.3360610318149,202.48486295938073,211.91920204044192,212.7278636229284,219.0441949801417,211.41675440047678,204.56959356435254,201.55869992520184,193.64403903888476
5,1988-02-18 23:13:47+00:00,221.19132623296628,204.83261035072655,202.2703798911429,191.97956448374873,200.1049020800805,202.5260604070649,211.50373373614136,196.3739908400324,195.07302044335594
6,1988-04-22 23:14:16+00:00,210.11542342786365,200.1907072358906,217.78313915117906,230.82642394176588,221.65946428728012,222.86444203092753,236.86018777789678,229.25606692457245,221.29140129714102
7,1988-05-08 23:14:26+00:00,206.9551226727919,182.87988701116257,193.3450381139993,210.199312479711,213.24848469926488,217.65785010438307,232.36480871667226,230.8684582297368,226.53520523083924
8,1988-06-09 23:14:39+00:00,221.0916020287046,183.44609986255642,190.5763466351196,207.85322892072125,210.1215411191746,213.9553660599425,225.61126393532695,218.97810200601896,219.2752605439034
9,1988-06-25 23:14:44+00:00,211.08054804032287,186.68394667582012,203.93498264727862,218.18845217209352,220.75884497292546,228.58602156086516,236.20285459917577,225.32213152478846,217.7586384253501
10,1988-07-27 23:14:50+00:00,210.19323860813518,192.21030260806714,212.15849183362252,202.2831152927083,204.07960511343623,209.79746635529256,219.29330952656852,206.4938980566542,193.5821740369956
11,1988-08-28 23:14:54+00:00,209.2975374511392,202.08639167993738,199.28964978752165,200.0840731637091,208.62296709980123,208.87953796398713,224.83475784355943,203.24946157710878,194.2877583634185
12,1988-10-22 23:20:50+00:00,,,,,,,,,
13,1988-12-02 23:14:39+00:00,232.67992842414674,217.00500578316598,214.95498763673945,228.85409179356202,223.88524634963068,223.50918851615634,239.07518527073697,224.2822267417679,214.0957470725061
14,1989-02-20 23:14:03+00:00,208.88954654861308,191.62634862008784,183.5535564242195,197.19506335728988,212.3317095062664,205.2645391593095,214.19220205744546,217.72996474770315,205.88585759089287
15,1989-03-08 23:13:39+00:00,204.6252078141694,185.5587464222989,178.59123825868375,199.44562638238847,211.49424740382852,209.1752219156501,212.82731015932467,214.35082063627925,214.69053264316392
16,1989-06-12 23:12:05+00:00,193.89758200298883,,221.15536284870848,221.50064412533726,216.3157607134447,216.79275870829883,236.41257327491098,225.91515052254792,223.65268018030798
17,1989-07-14 23:11:29+00:00,198.14978069688976,190.71080644250463,211.5022249597145,207.84320030175627,211.09156181624851,202.68482650192578,222.45800916589343,205.1850523941282,207.48752033136577
18,1989-07-30 23:11:11+00:00,217.68137688081717,199.07584914548207,218.992968052445,220.92790431112508,216.99611149355746,225.0969808133372,234.15203438555915,217.62661937332842,220.27333002842357
19,1989-08-15 23:10:47+00:00,206.21637308143255,208.9201124296653,213.57696758132937,212.4275424048592,210.7956532897231,203.44516471660887,215.99331036998603,206.310591144665,191.96268437412925
20,1989-08-31 23:10:29+00:00,,,,,,,,,
21,1989-09-16 23:09:56+00:00,221.45486452693467,216.33584451785052,218.13272943952262,215.75057097706036,215.6531590181367,214.2102780814226,229.43782582127244,219.24726874747046,207.05366915901118
22,1989-09-23 23:16:02+00:00,,,,,,,,,
