dates,satname,nzd0022-0000,nzd0022-0001,nzd0022-0002,nzd0022-0003,nzd0022-0004,nzd0022-0005,nzd0022-0006
1999-08-17 22:10:26+00:00,L7,381.19,375.34,380.73,382.20,379.71,385.42,364.86
1999-09-27 22:04:25+00:00,L7,,,,,,,
1999-10-04 22:10:38+00:00,L7,399.29,382.00,394.25,388.36,391.80,393.97,383.07
1999-10-13 22:04:24+00:00,L7,,,,,,,
1999-11-14 22:04:18+00:00,L7,,,,,,,
1999-12-07 22:10:30+00:00,L7,383.07,374.50,386.93,381.31,,,
2000-02-09 22:10:19+00:00,L7,383.50,374.18,386.18,388.83,389.80,394.26,387.00
2000-04-29 22:09:53+00:00,L7,396.31,376.97,387.73,387.07,393.37,396.34,396.76
2000-05-15 22:09:42+00:00,L7,376.45,375.67,388.92,,,,
2000-08-03 22:08:44+00:00,L7,395.33,373.97,385.90,380.21,381.24,377.32,370.34
2000-09-04 22:08:22+00:00,L7,371.59,355.27,362.11,372.85,372.94,373.36,362.91
2000-09-20 22:08:03+00:00,L7,380.47,369.01,375.70,377.81,376.85,380.93,370.46
2000-10-06 22:07:59+00:00,L7,381.07,370.09,376.74,381.81,381.83,383.64,376.41
2000-11-07 22:07:53+00:00,L7,380.28,367.44,372.17,378.90,379.25,380.65,375.47
2001-01-26 22:08:07+00:00,L7,369.82,353.53,370.73,371.86,370.46,372.86,371.60
2001-02-11 22:08:01+00:00,L7,365.15,356.24,367.81,370.13,366.40,383.50,376.69
2001-06-03 22:07:16+00:00,L7,382.43,374.12,385.14,384.73,383.32,382.58,
2001-06-19 22:07:05+00:00,L7,382.33,371.23,380.19,380.55,377.29,379.76,
2001-09-23 22:06:03+00:00,L7,396.28,376.82,383.45,388.98,387.88,396.92,385.30
2001-11-19 21:59:56+00:00,L7,223.07,365.32,385.46,380.89,375.85,387.27,368.40
2001-12-12 22:06:14+00:00,L7,380.78,367.51,376.73,377.13,376.06,377.83,373.11
2002-01-22 22:00:16+00:00,L7,377.71,368.96,384.48,383.80,389.05,389.76,
2002-01-29 22:06:21+00:00,L7,384.52,364.52,377.38,376.50,378.44,378.68,363.63
2002-02-14 22:06:29+00:00,L7,381.35,370.22,383.80,375.04,379.67,376.54,369.90
2002-04-03 22:06:21+00:00,L7,382.05,375.10,381.35,384.20,383.69,390.56,378.90
2002-06-22 22:06:03+00:00,L7,382.15,376.76,382.04,383.74,382.90,383.92,
2002-08-09 22:05:46+00:00,L7,367.96,353.20,368.10,365.77,368.30,370.38,356.35
2002-10-12 22:05:14+00:00,L7,369.65,357.09,375.94,370.55,377.77,387.22,380.01
2002-10-28 22:05:22+00:00,L7,380.64,366.09,374.21,373.70,380.69,384.88,380.02
2002-11-13 22:05:30+00:00,L7,383.30,374.07,382.15,385.18,394.13,399.04,397.70
2002-12-08 21:59:39+00:00,L7,359.43,340.15,349.70,355.24,360.46,,
2002-12-31 22:05:56+00:00,L7,379.00,363.37,372.13,381.09,383.91,389.22,383.19
2003-01-16 22:06:02+00:00,L7,,,,,,,
2003-03-21 22:06:15+00:00,L7,381.28,352.69,367.43,372.01,370.10,382.44,377.96
2003-05-08 22:06:20+00:00,L7,381.30,370.58,381.42,381.85,384.22,387.42,379.43
2003-05-24 22:06:17+00:00,L7,396.21,377.34,388.35,385.09,384.36,386.42,
2003-07-28 21:48:04+00:00,L5,392.33,372.40,379.44,384.90,379.84,382.92,366.93
2003-08-20 21:54:39+00:00,L5,391.89,379.72,384.74,379.89,381.64,386.40,377.40
2003-08-28 22:05:57+00:00,L7,201.73,229.58,,,,380.85,380.19
2003-08-29 21:48:38+00:00,L5,381.02,372.46,379.35,377.72,382.98,382.13,372.64
2003-09-05 21:54:56+00:00,L5,377.53,374.91,376.88,383.69,383.19,,
2003-11-09 21:59:54+00:00,L7,387.72,371.66,393.00,389.40,383.71,,
2003-11-16 22:06:11+00:00,L7,370.99,368.64,372.96,,,,384.10
2003-11-25 22:00:05+00:00,L7,366.12,348.34,363.02,,,,
2003-12-19 21:50:03+00:00,L5,398.83,381.09,391.60,394.84,395.81,401.43,398.11
2003-12-26 21:56:18+00:00,L5,375.34,358.87,371.01,380.67,384.43,393.27,384.25
2004-01-04 21:50:10+00:00,L5,398.76,372.19,383.24,385.95,392.31,396.44,393.41
2004-01-19 22:06:35+00:00,L7,380.30,360.33,373.50,374.16,377.02,383.60,
2004-02-04 22:06:41+00:00,L7,379.44,76.84,,,377.11,388.78,381.26
2004-02-05 21:50:17+00:00,L5,380.53,,,,,,
