dates,nzd0022-0000,nzd0022-0001,nzd0022-0002,nzd0022-0003,nzd0022-0004,nzd0022-0005,nzd0022-0006,satname
1999-08-17 22:10:26+00:00,383.10,380.01,381.90,383.25,380.76,386.47,365.91,L7
1999-10-04 22:10:38+00:00,392.02,364.22,389.81,384.36,387.80,389.97,379.07,L7
1999-12-07 22:10:30+00:00,386.52,382.94,389.04,383.21,,,,L7
2000-02-09 22:10:19+00:00,391.59,393.96,391.12,393.28,394.25,398.71,391.45,L7
2000-04-29 22:09:53+00:00,391.04,364.08,384.51,384.17,390.47,393.44,393.86,L7
2000-05-15 22:09:42+00:00,372.63,366.34,386.59,,,,,L7
2000-08-03 22:08:44+00:00,403.78,394.64,391.07,384.86,385.89,381.97,374.99,L7
2000-09-04 22:08:22+00:00,373.04,358.83,363.00,373.65,373.74,374.16,363.71,L7
2000-09-20 22:08:03+00:00,380.92,370.12,375.98,378.06,377.10,381.18,370.71,L7
2000-10-06 22:07:59+00:00,377.16,360.53,374.35,379.66,379.68,381.49,374.26,L7
2000-11-07 22:07:53+00:00,374.83,354.11,368.84,375.90,376.25,377.65,372.47,L7
2001-01-26 22:08:07+00:00,377.91,373.31,375.67,376.31,374.91,377.31,376.05,L7
2001-02-11 22:08:01+00:00,375.51,381.57,374.14,375.83,372.10,389.20,382.39,L7
2001-06-03 22:07:16+00:00,377.79,362.79,382.31,382.18,380.77,380.03,,L7
2001-06-19 22:07:05+00:00,378.15,361.01,377.63,378.25,374.99,377.46,,L7
2001-09-23 22:06:03+00:00,397.37,379.49,384.12,389.58,388.48,397.52,385.90,L7
2001-11-19 21:59:56+00:00,,382.21,389.68,384.69,379.65,391.07,372.20,L7
2001-12-12 22:06:14+00:00,377.69,359.95,374.84,375.43,374.36,376.13,371.41,L7
2002-01-22 22:00:16+00:00,375.16,362.74,382.92,382.40,387.65,388.36,,L7
2002-01-29 22:06:21+00:00,392.34,383.63,382.16,380.80,382.74,382.98,367.93,L7
2002-02-14 22:06:29+00:00,389.71,390.66,388.91,379.64,384.27,381.14,374.50,L7
2002-04-03 22:06:21+00:00,383.78,379.32,382.41,385.15,384.64,391.51,379.85,L7
2002-06-22 22:06:03+00:00,376.60,363.20,378.65,380.69,379.85,380.87,,L7
2002-08-09 22:05:46+00:00,372.96,365.42,371.16,368.52,371.05,373.13,359.10,L7
2002-10-12 22:05:14+00:00,370.56,359.31,376.50,371.05,378.27,387.72,380.51,L7
2002-10-28 22:05:22+00:00,381.19,367.42,374.54,374.00,380.99,385.18,380.32,L7
2002-11-13 22:05:30+00:00,378.48,362.29,379.21,382.53,391.48,396.39,395.05,L7
2002-12-08 21:59:39+00:00,366.43,357.26,353.98,359.09,364.31,,,L7
2002-12-31 22:05:56+00:00,375.91,355.81,370.24,379.39,382.21,387.52,381.49,L7
2003-03-21 22:06:15+00:00,391.37,377.36,373.60,377.56,375.65,387.99,383.51,L7
2003-05-08 22:06:20+00:00,381.75,371.69,381.70,382.10,384.47,387.67,379.68,L7
2003-05-24 22:06:17+00:00,390.94,364.45,385.13,382.19,381.46,383.52,,L7
2003-07-28 21:48:04+00:00,393.60,375.51,380.22,385.60,380.54,383.62,367.63,L5
2003-08-20 21:54:39+00:00,387.98,370.16,382.35,377.74,379.49,384.25,375.25,L5
2003-08-28 22:05:57+00:00,,,,,,383.65,382.99,L7
2003-08-29 21:48:38+00:00,389.29,392.68,384.41,382.27,387.53,386.68,377.19,L5
2003-09-05 21:54:56+00:00,370.26,357.13,372.44,379.69,379.19,,,L5
2003-11-09 21:59:54+00:00,393.08,384.77,396.28,392.35,386.66,,,L7
2003-11-16 22:06:11+00:00,371.26,369.31,373.13,,,,384.25,L7
2003-11-25 22:00:05+00:00,376.03,372.56,369.08,,,,,L7
2003-12-19 21:50:03+00:00,392.56,365.76,387.77,391.39,392.36,397.98,394.66,L5
2003-12-26 21:56:18+00:00,385.07,382.65,376.95,386.02,389.78,398.62,389.60,L5
2004-01-04 21:50:10+00:00,397.85,369.97,382.68,385.45,391.81,395.94,392.91,L5
2004-01-19 22:06:35+00:00,377.21,352.77,371.61,372.46,375.32,381.90,,L7
2004-02-04 22:06:41+00:00,380.71,,,,377.81,389.48,381.96,L7
2004-02-05 21:50:17+00:00,385.17,,,,,,,L5
2004-03-07 22:06:48+00:00,372.52,375.31,376.44,371.18,381.22,385.01,378.66,L7
2004-04-16 21:57:19+00:00,391.28,370.81,383.64,384.39,393.45,408.45,399.92,L5
2004-05-18 21:58:14+00:00,394.84,383.03,394.68,388.64,391.75,397.14,380.78,L5
2004-05-26 22:06:45+00:00,427.82,,,,397.45,397.12,394.72,L7
2004-06-11 22:06:38+00:00,375.30,361.82,380.34,384.52,388.27,392.35,,L7
2004-06-12 21:52:47+00:00,393.05,366.97,397.63,393.30,403.30,409.11,395.89,L5
2004-07-14 21:53:43+00:00,,370.79,,,,,,L5
2004-07-29 22:06:27+00:00,,,377.75,379.89,380.39,389.03,377.24,L7
2004-07-30 21:54:04+00:00,396.74,,,,,,,L5
2004-08-06 22:00:22+00:00,388.55,381.77,389.63,389.93,392.94,399.85,380.28,L5
2004-08-30 22:06:20+00:00,380.43,377.11,376.71,385.40,387.77,398.71,385.47,L7
2004-09-16 21:55:17+00:00,387.71,382.56,381.50,391.39,390.07,399.83,388.56,L5
2004-10-17 22:06:14+00:00,372.73,364.32,362.00,362.70,368.49,,,L7
2004-10-18 21:55:59+00:00,384.23,383.86,376.26,386.12,384.13,390.48,380.69,L5
2004-11-02 22:06:28+00:00,383.82,,,,390.06,400.22,389.63,L7
2004-11-03 21:56:19+00:00,382.82,373.69,377.70,382.34,393.74,390.23,384.38,L5
2004-11-11 22:00:21+00:00,373.96,362.01,376.43,390.99,393.94,398.21,389.14,L7
2004-11-18 22:06:34+00:00,380.69,372.11,378.81,384.30,389.70,,,L7
2004-11-27 22:00:30+00:00,373.50,362.47,358.62,,,,,L7
2004-12-04 22:06:44+00:00,376.29,352.39,362.54,366.97,369.25,383.79,377.06,L7
2005-01-13 22:03:41+00:00,383.83,381.13,377.05,384.21,382.33,395.26,410.91,L5
2005-01-21 22:06:59+00:00,,,369.97,372.84,374.37,390.71,382.49,L7
2005-02-14 22:04:09+00:00,377.75,372.04,378.65,383.54,389.80,383.55,372.47,L5
2005-02-22 22:07:14+00:00,,374.08,383.62,388.09,392.69,399.29,392.75,L7
2005-02-23 21:58:07+00:00,,,384.63,392.16,389.91,398.47,396.80,L5
2005-03-02 22:04:24+00:00,408.37,385.01,393.74,393.48,396.14,403.05,406.28,L5
2005-04-03 22:04:40+00:00,387.46,366.29,389.45,388.57,396.74,402.50,397.67,L5
2005-04-19 22:04:43+00:00,401.85,359.74,380.70,383.12,385.87,395.63,387.63,L5
2005-04-27 22:07:10+00:00,378.46,374.07,369.07,370.73,370.41,385.10,380.32,L7
2005-06-06 22:05:05+00:00,388.21,376.98,385.19,386.94,388.62,396.65,385.76,L5
2005-06-14 22:07:02+00:00,380.69,356.18,372.79,373.50,375.39,380.55,,L7
2005-06-30 22:06:59+00:00,429.32,364.81,380.75,,,,,L7
2005-08-01 22:06:59+00:00,,355.93,372.34,377.87,377.20,382.25,,L7
2005-08-25 22:05:41+00:00,399.54,383.71,390.58,387.18,386.54,391.42,385.24,L5
2005-09-03 21:59:32+00:00,396.70,376.98,381.67,386.25,388.00,394.73,382.94,L5
2005-09-10 22:05:43+00:00,376.76,363.91,380.17,376.83,374.55,379.67,372.04,L5
2005-09-26 22:05:42+00:00,370.47,365.56,382.73,390.52,396.31,402.27,394.17,L5
2006-01-08 22:07:25+00:00,,,382.07,382.95,396.13,399.56,403.47,L7
2006-02-01 22:07:49+00:00,,365.41,363.20,357.47,365.39,371.50,,L5
2006-02-09 22:07:38+00:00,,,374.19,379.73,381.87,,,L7
2006-02-10 22:01:51+00:00,,,,,394.02,402.60,401.99,L5
2006-02-17 22:08:11+00:00,379.13,379.10,375.01,383.27,387.55,396.81,393.65,L5
2006-02-26 22:02:11+00:00,,,409.97,,,,,L5
2006-03-13 22:07:41+00:00,380.74,372.00,381.13,384.41,390.56,,,L7
2006-03-14 22:02:31+00:00,,,375.26,380.01,379.97,396.18,388.32,L5
2006-04-06 22:09:08+00:00,369.73,351.03,378.87,383.48,388.52,393.78,383.29,L5
2006-04-14 22:07:36+00:00,374.87,371.20,383.45,,,,387.09,L7
2006-04-30 22:07:38+00:00,412.83,,,,387.84,396.45,387.98,L7
2006-05-08 22:09:38+00:00,387.74,368.91,392.10,396.73,407.66,409.09,407.84,L5
2006-05-16 22:07:40+00:00,366.10,370.45,373.26,371.63,376.33,381.03,380.82,L7
2006-06-25 22:10:20+00:00,379.27,384.18,390.36,393.76,401.63,394.41,386.08,L5
2006-07-03 22:07:28+00:00,357.27,353.07,372.52,373.52,375.17,387.26,,L7
2006-09-05 22:07:11+00:00,367.16,354.26,380.37,382.81,386.63,392.85,390.65,L7
2006-09-21 22:07:05+00:00,,361.62,372.78,373.14,380.26,387.34,381.21,L7
2006-10-07 22:06:56+00:00,366.59,362.66,364.83,364.86,370.69,370.61,367.84,L7
2006-10-24 22:05:38+00:00,384.84,372.54,371.12,366.15,370.67,382.67,378.26,L5
2006-12-02 22:12:34+00:00,404.17,393.72,,,,,,L5
2006-12-10 22:07:44+00:00,,355.99,361.77,363.25,376.73,388.61,384.14,L7
2007-01-19 22:12:30+00:00,,,380.06,379.03,380.59,388.47,385.66,L5
2007-02-12 22:08:00+00:00,381.15,364.32,377.47,381.66,387.39,397.32,399.69,L7
2007-02-13 22:06:23+00:00,388.75,367.74,385.22,389.13,391.85,406.06,405.39,L5
2007-04-01 22:08:07+00:00,398.89,372.11,371.26,387.12,375.63,388.10,,L7
2007-05-12 22:01:48+00:00,,,384.50,386.63,390.78,,,L7
2007-07-22 22:07:45+00:00,,369.12,384.63,389.42,393.14,394.16,381.10,L7
2007-08-07 22:07:40+00:00,390.71,360.41,378.47,383.58,385.13,383.61,374.11,L7
2007-10-02 22:10:31+00:00,376.98,368.67,377.17,378.38,368.69,371.91,360.11,L5
2007-11-27 22:07:48+00:00,380.54,383.11,380.86,379.42,384.68,,,L7
2007-12-22 22:01:44+00:00,378.67,365.04,380.55,379.49,382.54,389.05,382.90,L7
2007-12-29 22:07:56+00:00,381.46,369.79,374.09,377.28,377.17,387.47,382.28,L7
2008-01-14 22:07:57+00:00,385.56,378.69,,,,390.67,380.99,L7
2008-01-23 22:01:45+00:00,392.38,385.27,380.49,380.63,377.27,,,L7
2008-02-24 22:01:38+00:00,,,390.04,385.34,386.88,393.24,,L7
2008-03-18 22:07:44+00:00,392.06,370.13,388.42,386.31,392.01,392.61,383.78,L7
2008-04-28 22:01:29+00:00,,,,,,393.29,381.27,L7
2008-05-30 22:01:17+00:00,,346.44,368.73,373.16,379.59,385.28,,L7
2008-06-06 22:07:24+00:00,389.65,,,,390.13,396.18,382.99,L7
2008-08-09 22:06:47+00:00,378.84,368.41,381.43,384.76,388.40,,,L7
2008-09-26 22:06:23+00:00,376.48,362.10,385.25,385.50,392.63,395.79,389.01,L7
2008-10-21 22:00:12+00:00,388.45,374.88,,,,,,L7
2008-11-06 22:00:27+00:00,381.13,356.40,366.73,,,,,L7
2008-11-13 22:06:43+00:00,383.86,376.36,381.95,378.66,389.80,397.51,388.11,L7
2008-11-21 22:01:05+00:00,371.04,343.58,372.75,372.66,381.30,390.01,384.68,L5
2008-11-29 22:06:55+00:00,,,,374.23,375.39,384.57,378.73,L7
2008-12-15 22:07:05+00:00,,,365.46,369.56,370.67,384.63,374.06,L7
2008-12-31 22:07:13+00:00,379.35,379.25,,,,393.46,385.57,L7
2009-01-24 22:02:55+00:00,394.90,376.89,385.07,390.00,392.76,408.04,404.38,L5
2009-02-17 22:07:31+00:00,381.33,374.63,381.32,383.23,392.67,396.85,393.57,L7
2009-03-05 22:07:40+00:00,,,384.67,383.09,383.27,394.09,386.68,L7
2009-03-14 22:01:34+00:00,,,,,,376.52,370.47,L7
2009-03-30 22:01:40+00:00,391.12,380.43,,,,,,L7
2009-05-01 22:01:49+00:00,364.53,351.63,370.80,377.44,377.96,388.61,376.65,L7
2009-05-08 22:08:01+00:00,,,,384.80,380.93,389.49,380.96,L7
2009-06-02 22:01:51+00:00,,,,,395.96,400.04,399.57,L7
2009-06-09 22:08:01+00:00,,,398.15,395.11,386.64,394.78,380.05,L7
2009-07-04 22:01:47+00:00,,,,379.53,386.58,389.51,372.24,L7
2009-07-20 22:01:42+00:00,380.47,354.28,378.31,380.40,381.65,388.56,,L7
2009-09-06 22:01:35+00:00,397.15,,,,,,,L7
2009-10-15 22:07:44+00:00,390.26,357.70,373.21,376.09,374.14,383.34,374.28,L7
2009-11-09 22:01:57+00:00,400.16,,,,,,,L7
2009-11-25 22:02:09+00:00,,,,,,394.36,393.53,L7
2009-12-27 22:02:38+00:00,380.70,360.08,381.72,384.35,391.87,397.31,400.64,L7
2010-01-27 22:08:26+00:00,384.90,369.46,379.97,378.91,388.65,400.99,396.90,L5
2010-02-04 22:09:23+00:00,,,384.87,384.53,392.94,403.65,406.67,L7
2010-02-12 22:08:30+00:00,390.47,375.91,380.44,385.28,389.46,397.53,398.67,L5
2010-02-13 22:03:18+00:00,390.06,370.60,370.13,371.61,379.97,,,L7
2010-02-20 22:09:33+00:00,385.54,374.17,384.46,385.47,391.20,398.84,,L7
2010-03-08 22:09:41+00:00,393.71,367.27,384.28,384.05,390.45,,,L7
2010-03-17 22:03:33+00:00,378.70,371.42,,,,,,L7
2010-03-24 22:09:46+00:00,396.94,,,,392.64,396.45,401.23,L7
2010-04-09 22:09:48+00:00,392.84,,,,399.20,399.24,406.44,L7
2010-05-04 22:03:35+00:00,,,,386.41,399.89,401.93,404.50,L7
2010-05-27 22:09:43+00:00,381.67,372.01,384.11,378.93,384.60,,,L7
2010-06-12 22:09:43+00:00,,,,392.34,392.06,398.89,380.20,L7
2010-07-14 22:09:48+00:00,389.58,390.07,387.16,389.22,391.88,397.88,386.63,L7
2010-09-25 22:03:41+00:00,392.35,382.75,380.66,,,,,L7
2010-10-02 22:09:49+00:00,352.05,,365.16,362.02,363.74,374.98,363.38,L7
2010-10-26 22:07:27+00:00,382.38,384.71,386.12,385.08,392.20,399.14,391.43,L5
2010-11-12 22:04:06+00:00,388.95,374.70,,,,,,L7
2011-01-14 22:07:31+00:00,387.77,364.34,375.00,382.20,388.81,393.56,390.74,L5
2011-01-15 22:04:42+00:00,,,380.40,383.61,387.11,,,L7
2011-02-07 22:11:00+00:00,379.98,382.79,,,385.58,394.40,385.69,L7
2011-02-15 22:07:34+00:00,388.37,363.32,378.05,385.19,391.73,391.01,374.54,L5
2011-03-11 22:11:09+00:00,,,384.90,382.09,388.21,398.22,395.71,L7
2011-04-12 22:11:12+00:00,377.12,356.33,371.14,377.84,380.00,,,L7
2011-05-30 22:11:11+00:00,377.46,364.95,382.10,380.56,386.99,390.85,,L7
2011-07-17 22:11:06+00:00,387.71,375.55,373.61,370.54,373.76,381.06,,L7
2011-08-02 22:11:02+00:00,382.84,388.32,383.86,391.47,379.28,390.40,376.68,L7
2011-08-18 22:10:59+00:00,385.55,381.53,378.61,379.18,383.84,,,L7
2011-10-21 22:10:56+00:00,375.74,363.90,380.86,387.56,383.06,392.65,385.83,L7
2011-11-22 22:11:15+00:00,,357.61,373.88,383.19,389.81,396.28,399.97,L7
2011-12-01 22:05:09+00:00,390.66,374.84,383.28,384.93,399.78,401.44,,L7
2012-01-25 22:11:35+00:00,376.48,374.95,367.17,373.91,372.90,395.36,,L7
2012-02-10 22:11:42+00:00,375.87,371.13,367.41,374.20,379.46,392.25,385.59,L7
2012-03-13 22:11:42+00:00,,,376.52,377.86,379.16,391.59,384.33,L7
2012-03-22 22:05:32+00:00,,,,,380.78,393.94,387.36,L7
2012-03-29 22:11:42+00:00,369.93,367.31,374.15,383.23,379.95,393.94,,L7
2012-04-14 22:11:39+00:00,,,390.13,386.14,395.89,383.01,389.92,L7
2012-04-23 22:05:40+00:00,391.60,,,,,,,L7
2012-04-30 22:12:02+00:00,378.75,355.93,372.47,377.59,379.04,,,L7
2012-05-09 22:06:03+00:00,376.95,373.89,379.45,,,,,L7
2012-05-16 22:12:19+00:00,371.78,351.11,375.33,376.55,379.90,388.40,379.09,L7
2012-06-01 22:11:59+00:00,374.53,355.46,382.82,379.59,380.94,389.90,378.20,L7
2012-10-16 22:07:10+00:00,365.08,,,,,,,L7
2012-10-23 22:13:24+00:00,390.23,362.01,379.13,,,,389.98,L7
2013-01-04 22:07:34+00:00,,,,,,367.96,365.23,L7
2013-01-11 22:13:44+00:00,385.21,372.26,377.34,384.07,386.71,396.13,,L7
2013-02-05 22:07:37+00:00,,,,391.08,392.18,396.02,394.02,L7
2013-04-25 22:19:21+00:00,383.83,378.87,383.53,,398.62,393.11,380.46,L8
2013-05-11 22:19:31+00:00,386.43,389.67,377.85,386.33,392.09,390.29,382.84,L8
2013-05-20 22:13:26+00:00,380.93,357.76,380.67,384.04,386.52,391.46,375.78,L8
2013-06-04 22:13:16+00:00,,,381.68,382.54,382.81,388.79,375.62,L7
2013-06-20 22:13:13+00:00,,352.85,376.35,377.74,379.68,379.13,,L7
2013-06-28 22:19:33+00:00,401.15,393.88,388.47,387.89,391.00,399.69,384.40,L8
2013-07-06 22:13:02+00:00,396.06,371.06,382.40,382.73,384.21,390.98,379.36,L7
2013-07-14 22:19:34+00:00,398.36,381.59,389.36,388.54,386.77,398.91,381.68,L8
2013-08-23 22:12:58+00:00,391.40,392.83,,,,396.46,386.28,L7
2013-08-31 22:19:38+00:00,390.21,362.17,384.75,386.00,395.11,393.37,399.89,L8
2013-10-02 22:19:28+00:00,377.03,362.30,374.56,381.23,392.23,392.37,395.02,L8
2013-10-18 22:19:25+00:00,396.44,376.66,377.72,386.47,386.64,398.35,392.98,L8
2013-10-19 22:07:27+00:00,,,,,,,385.81,L7
2013-10-26 22:13:39+00:00,381.21,369.69,377.26,381.85,389.75,,,L7
2013-11-03 22:19:20+00:00,383.27,384.02,375.50,386.22,397.06,400.83,406.48,L8
