,dates,jap0321-0000,jap0321-0001,jap0321-0002,jap0321-0003,jap0321-0004,jap0321-0005,jap0321-0006,jap0321-0007,jap0321-0008,jap0321-0009,jap0321-0010,jap0321-0011,jap0321-0012,jap0321-0013,jap0321-0014,jap0321-0015,jap0321-0016,jap0321-0017,jap0321-0018
0,1984-10-31 01:11:19+00:00,195.32439601971146,193.1146794568286,212.97411159762842,221.3307017539715,223.48784853197995,219.92800532822915,222.20720520330383,211.63965227956848,208.5535563922625,206.30869558037068,202.901141472546,205.59597898009355,199.3402949358782,204.88989692765207,199.55129164737986,207.27943425638298,219.32808046271157,208.01788518055068,199.8877128594364
1,1985-04-25 01:11:34+00:00,173.1563334642039,174.39161742660696,184.08719096922394,207.89950099049733,199.27384673611118,198.01850539692964,,190.68853299406717,192.44274109002933,191.55765070154305,,185.0300001585522,,181.282292228489,183.73756747336384,187.2803515320631,196.1133938317185,185.2782232348169,179.00440105005356
2,1985-10-02 01:10:27+00:00,184.3746129496905,186.15349270621027,208.14394262715695,226.4876861529257,224.09921570162643,219.8059943905927,227.364436086494,208.2325712832224,208.61579685994528,200.13475233025284,,203.54778273439408,201.51866797006005,196.78526370268926,205.93097604539844,201.77007798969393,217.40980703770015,204.74394712087835,194.94639777016536
3,1985-11-19 01:09:48+00:00,192.98462653315943,198.10166801090926,228.85231176557008,245.3450169845817,239.83538692900112,237.15521926200222,237.98054768890984,240.5985522226179,233.9598338172247,230.37899770774786,230.21513856503748,226.84457493376863,220.02599847260493,222.57146847399179,219.01104988531208,229.01787227882244,232.40518955513144,224.1331736734718,212.12423100146867
4,1985-12-05 01:09:30+00:00,184.45491412319376,190.96974200646906,210.556979142375,231.82069074382747,223.0529857498829,225.8991182899102,228.47747700830402,220.50254211143533,,216.59228115141494,223.05668873868996,210.49319213874412,207.34856461538354,205.91230746840768,195.79549162610877,206.763904425472,227.9127330729575,214.16315630531747,201.38997940179567
5,1986-01-22 01:08:35+00:00,196.0603526355192,193.5754061220776,215.0926874682715,227.7206727552188,225.1836784034316,223.92796660582576,229.72258577413356,224.2596335563533,224.80401531587304,218.37728270037252,225.89295659961522,217.4770458671813,216.31730197038928,213.05187651325178,214.3719294698553,,224.07817328867876,213.78433163271828,204.96706175153835
6,1986-02-07 01:08:13+00:00,200.94751861698296,203.64005703442402,213.89309453778563,234.19194160946432,228.49834557291177,231.7126419611815,237.58437043730086,235.3047478320348,225.1531342108735,224.41528728217088,231.85044330354143,230.7455990654085,216.45913707856562,215.45678502744153,217.15680775325293,225.1610065453101,227.70062601971046,217.82355587184466,210.6130171373564
7,1986-04-12 01:06:50+00:00,183.04060906497068,184.72694001181765,199.95204698797107,216.61590861090806,213.8349724573162,208.90896916194944,219.66672909335023,211.72617347762503,208.58832871749175,207.37964555884247,,209.95161162369408,207.4997536948203,204.07315768709802,201.8961097007299,,213.89995869633523,205.43295619810223,194.66596705903157
8,1986-08-02 01:03:28+00:00,177.65766210167283,177.9127366702065,202.42467974904233,219.4563037997694,212.182034708,214.046376384926,219.423235648887,211.69588840497514,,205.18641451280604,210.2982326022988,208.75826439710812,207.0430059049946,203.41478626573013,207.72310318864302,,223.70957317210286,207.74823370863461,187.01375950289216
9,1986-09-03 01:02:16+00:00,171.89672114430317,172.86817701046246,187.46694773014627,199.6453454429139,196.04977843704222,197.7530701779287,205.36650408298397,194.27426228168457,,198.59263150675716,,192.6024145899597,199.13189306924764,195.67081924247697,202.4540049659028,,217.67748135558872,209.39358890538782,189.35580296046922
10,1986-11-06 01:00:09+00:00,198.25958414347264,198.96499992428983,210.03628634643928,247.56493716869613,240.68935327998062,243.22751854970454,241.15153638792788,241.25850596493635,231.8713268304468,235.07372080625117,236.47607226280698,231.73179553892464,226.4639915174781,233.65411908122405,227.57375167374735,229.42470051209236,239.2950882071749,241.39259433782158,226.37217185150874
11,1986-11-22 00:59:28+00:00,197.41498243303263,195.7842909298623,210.59130299417123,230.75299755794657,224.4756658815353,237.41304056800124,235.9269568787703,227.32823700555323,,221.91213363470973,221.3156104497251,218.13712448168388,210.9134262005593,217.82006703586256,220.85838048468275,,238.54896548771922,238.32067931532558,223.7739752549408
12,1986-12-08 00:59:53+00:00,195.41463501947604,195.62319348992034,213.06118311851486,230.74796636298305,236.6210467284136,235.22528126235284,236.39954430572374,229.0467997650428,231.79223020943232,226.78978667771187,225.87356258713453,213.86157934377005,221.93633630850877,218.6217731160534,233.0418272289124,,246.2483272393096,243.6426724993376,217.62970619740057
13,1986-12-24 01:00:24+00:00,176.28580257217698,179.32654813716525,191.67691670870477,216.7042659733235,221.18976003952946,227.16690278605202,233.63866987741463,228.80012929660853,219.47905078955293,221.50846758802854,225.0566118509689,215.7911823542099,217.1796021207734,210.03878565703286,216.05673835244568,227.71224233344955,247.95066967678883,237.08704929227633,214.93332620750223
14,1987-02-10 01:01:56+00:00,192.23234985812306,189.46613297951444,227.22890154179723,241.2833116364492,,241.80564569584595,238.94352666482055,237.0459585128976,235.11587083503696,233.90973031011873,231.9326436201597,234.8496689964112,238.24628915620184,231.9820941648669,241.03779084117954,,249.73637492056557,234.71129591038198,217.56145811096542
15,1987-02-26 01:02:33+00:00,,218.10322218992926,,278.4821834424553,226.4719800313831,233.12942820266395,229.25172461559305,226.44228340455044,225.95303690452724,222.93343996874526,222.29833221275808,215.91105183206466,224.68762537616766,223.1085691346226,224.54824372625467,,242.22001139505122,228.82442405873462,212.44442345399753
16,1987-06-18 01:05:58+00:00,184.26066035633553,187.78675411213072,201.99194472142682,227.2985747432875,223.82193058972024,228.2888027158009,228.70540605995873,225.3626933568256,228.61904246655442,222.71536534928225,227.9863818274595,223.7344625926913,222.7284923761408,221.63948193303952,223.1347244211658,,229.29770237360157,216.98752953342617,201.90439926122704
17,1987-11-25 01:09:36+00:00,201.49378986065378,197.07589651761896,213.2128293680496,230.0526706936582,227.3749315160053,230.30657014806388,230.52807051370556,226.50695281649547,226.35850919152065,222.8418560640801,,225.4596811828588,218.64617279530856,215.61175664217035,215.80000967828974,228.56751573807378,236.17005223931477,234.68959488185732,214.4782778395247
18,1988-01-28 01:10:38+00:00,199.8754505505191,193.09029341335312,211.6064099887604,226.02578849771268,229.03516765022067,222.39732308992538,229.1016156386343,219.99158367437332,224.33550280738956,218.49721985521413,220.0647625746687,217.67112568259063,218.46357698619644,211.21192446029153,210.18615641559177,,228.03463975692048,219.41865965084386,201.05595209982664
19,1988-09-08 01:12:07+00:00,206.49267114365182,203.26251334628188,218.47333707335537,231.59272389791045,227.6234093880317,227.8078433645097,235.17470574166364,224.2737524176346,224.05144058844152,220.9687859777968,219.50041079987844,224.60161229776816,230.0588940827503,220.48302475975962,224.51143991031088,239.37078540932995,244.78718865511607,231.54478267520375,209.7048292717866
20,1988-10-26 01:11:54+00:00,211.07980776709005,209.16909641053067,228.50340626178712,238.82348128066138,236.78495339504408,235.96929235776335,237.8173529005537,227.02602758798957,230.84215091648323,228.96409196512045,226.17246888613258,227.80697392120427,225.51355826616378,223.83676889543307,229.53428044417788,,249.27796862644948,238.69443573470326,218.42036126335162
