,dates,chi0530-0000,chi0530-0001,chi0530-0002,chi0530-0003,chi0530-0004,chi0530-0005,chi0530-0006,chi0530-0007,chi0530-0008,chi0530-0009,chi0530-0010,chi0530-0011,chi0530-0012,chi0530-0013,chi0530-0014,chi0530-0015,chi0530-0016
0,1986-09-18 13:52:44+00:00,234.98035293074685,215.5763382579217,187.89578620614787,181.1291845809333,177.0417967343053,172.36208145721235,173.22591146926675,166.6248364465475,169.20660230254583,163.79106578497897,147.2975319023414,142.42367463603892,143.83300198711086,159.29645592382175,162.11262924882885,169.21994965855407,146.53751892757685
1,1986-10-04 13:52:14+00:00,207.79758639470495,191.3104114831647,166.40240839146298,154.46472905522046,148.53113568075864,151.99712494982683,147.7449684644264,147.16391901078754,150.89821085423327,143.17723650497615,132.2763270167538,125.43724888241515,125.05020722888433,135.451830529683,141.3315174404493,135.48664681787247,128.97547340026634
2,1987-01-08 13:51:47+00:00,172.388070849819,171.27305466616414,155.34071261025,151.44426636487634,149.7538608351244,149.373206220675,151.1991288657832,149.236468265479,152.28783042406903,137.93294323759267,125.9318459817404,125.61171581264556,122.8462486283073,143.66731849917272,153.21994078952872,139.7238030153808,145.8521825751635
3,1997-02-04 13:56:53+00:00,214.43935812783067,202.60965184379015,170.37764961345854,167.2276190845126,167.53741586595783,167.4260232829317,159.1381371557674,163.38592313940703,172.30675080825844,164.46469104732117,161.52743384749763,164.3609116477864,169.37021095529653,183.67445227065517,185.74533751254842,184.51330448057377,188.01188379123786
4,1998-02-14 14:14:34+00:00,224.38186101409414,207.31858836073604,177.05718213516406,162.92174370234056,159.04792859435895,163.2102395593043,158.95722759228786,162.30664259005434,167.05363538368746,165.4453332359735,155.39535968105116,159.2587485831641,162.84623686571223,179.88271929192555,178.2252713339124,168.9979184708481,173.75800436908764
5,1998-04-28 14:09:26+00:00,233.26507793353258,211.17083490941582,188.83855632536483,182.27826324722344,182.60916894424807,184.57604261555218,181.11383564706858,182.31582255061244,181.53230578327205,174.25199263349293,168.67814482027103,169.4259272918869,169.2309048775848,190.1919067697899,190.01652691758457,174.78694052608336,180.80281695246103
6,1998-05-21 14:15:58+00:00,183.14422622682844,169.48244328518757,154.31049859148646,148.72308290380488,157.7125943013927,173.37646441114978,156.661376895639,154.80256695714962,157.8328375257852,163.63081862983245,145.66015527216828,143.86784924244623,145.6738421782586,,151.93685120766247,,147.89011850686921
7,1998-09-10 14:17:10+00:00,187.44290727246917,,,,136.1053267292853,140.37569269806133,,,167.91624538799348,165.99016493224917,153.92828233593784,149.69456947349897,145.13839242496684,159.21412171287218,158.91644448789324,175.96414838035386,
8,1999-03-14 14:11:19+00:00,197.06680859676638,183.72455734739293,169.1540270803647,163.31136714276383,157.2169111670176,146.05606715289227,137.10582757673,149.84393808722902,171.50097609112558,163.54581055469305,159.90008617934683,160.54207353598412,171.28278987967053,,178.75948235924778,151.04925746735836,141.30663032967811
9,1999-07-12 14:25:04+00:00,,,,,,,,,,,,,,,,,
10,1999-10-08 14:08:54+00:00,174.29418722362723,176.01497515954114,165.46136189254767,160.10281914919767,156.16967275273475,158.93800988114464,154.29745931113547,161.12323967926795,164.8129224276136,155.17430064030114,140.5779553166737,132.03387578362936,131.0256173082823,142.25299052738526,141.6267010436836,134.98005551647623,120.58380183241077
11,2000-06-12 14:24:08+00:00,,,,,,,,,,,,,,,,,
12,2000-07-14 14:23:45+00:00,,,,,,,,,,,,,,,,,
13,2000-08-22 14:29:28+00:00,,,202.73277026810499,189.04441436534384,193.81214553772375,197.25862800999514,186.18501272428523,191.38558998693478,195.5853893972305,187.6114760587623,179.29168689425796,170.85467026344895,165.43007378578503,182.28313157322415,184.5735122105393,179.51023532396943,
14,2000-10-02 14:22:43+00:00,,207.32772753639898,188.35118559367945,176.99606831406808,180.83020315920643,179.08800178718465,173.38961538955124,173.28668200886852,178.6896787658002,171.03101680462902,165.4406182456207,155.53436403163818,153.2729775820473,164.34256321334956,159.45975210584413,158.1115740863045,
15,2001-03-02 14:28:47+00:00,170.23818376162797,163.76752836739598,150.21713833591818,146.42033297814072,148.72866711567588,148.86842490981144,149.0553682683955,148.28911744681878,152.77893645393877,148.54427610761377,144.55969424695965,136.98338266789602,130.20267657085031,143.89061551407664,142.8011372010443,135.03783513954372,105.5465760264022
16,2001-03-10 14:18:34+00:00,,,,,,,,,,,,,,,,,
17,2001-03-11 14:22:36+00:00,,,,,,,,,,,,,,,,,
18,2001-04-27 14:18:36+00:00,,,,,,,,,,,,,,,,,
19,2001-05-13 14:18:37+00:00,,,,,,,,,,,,,,,,,
20,2001-05-14 14:22:10+00:00,162.56235950699713,181.0925836521303,167.50122231953213,162.9317934524829,161.04313438735957,166.53210177267,163.0188050590532,163.68344784557794,171.2795077999489,164.4934421051536,156.7674316298908,143.85078939787428,142.89719869128666,160.07531913101357,160.51579898822635,139.7170843591189,121.30198551864147
21,2001-05-30 14:22:02+00:00,,,,,,,,,,,,,,,,,
22,2001-06-14 14:18:48+00:00,,,,,,,,,,,,,,,,,
23,2002-01-17 14:11:18+00:00,,,,163.71849779010014,158.60320763964998,178.4682066824988,170.1110521634205,168.77834066038176,181.97619719520776,171.83700457074386,160.4896315611928,154.05454304846265,155.15180037922758,177.98230762118658,181.64079270908022,,
24,2002-04-22 14:27:13+00:00,187.14104057457277,186.12870782614198,179.05527572383426,173.49339481565028,174.09347168409445,174.00957707044728,173.07739462704262,174.10405305163758,184.14822545733293,174.55949539280059,166.58988792596878,161.10211849339717,155.85040649003938,165.18507210942525,162.82493293685795,148.56431459701048,110.33123176177739
25,2002-05-16 14:15:21+00:00,246.84023464226945,,167.66182643993335,162.377461051099,166.8137364468681,174.37884150745688,166.82825930261376,169.09316758174427,179.96532089882066,173.34734122320776,168.45420093838004,183.94590078908294,195.74714078151862,193.05190270484908,163.65182253317502,160.43604568380326,
26,2002-05-17 14:20:59+00:00,,,,,,,,,,,,,,,,,
27,2002-06-02 14:20:53+00:00,,,,,,,,,,,,,,,,,
28,2002-08-04 14:13:28+00:00,,,,,,,,,,,,,,,,,
29,2002-08-05 14:20:27+00:00,,,,,,,,,,,,,,,,,
30,2002-08-28 14:26:26+00:00,238.42369536796215,210.69256494431377,191.91321166797286,178.4770690203605,177.40672779073077,186.20061949379246,174.12011563090476,180.56673716135754,186.8852028638832,179.0316813882951,171.18456346814327,167.9052222076183,157.23285664997525,173.8261182588073,171.01894459426305,181.87854640622163,
31,2002-11-25 14:20:28+00:00,216.62899060414352,196.16063890730814,156.31451065258747,,151.57540450371812,156.2722854669755,155.66841108539327,158.04946543749278,164.64125484487178,156.9140680318219,144.16419478043562,144.14681894790303,,,162.19140909011045,168.8418586888499,
32,2003-03-17 14:21:00+00:00,163.95276462132745,153.10297327969505,147.59545164543377,140.82945661910884,144.68571872626018,146.3106826054447,146.73129143997284,147.95803713728725,157.37120253420477,151.8939495376768,133.56348409184776,138.11092469970356,135.63551656406645,149.44737077463105,159.76847005749133,148.31490932522667,116.75971381698184
33,2003-04-02 14:21:00+00:00,182.67012173589106,189.51866007948706,169.09572855002708,163.40532102398825,162.77241106957032,170.41942021567257,166.13014152751626,165.5625305227807,174.6282682017003,168.94621575889516,163.0728175599868,158.82610406996284,155.5067419955547,167.85299194775868,162.09357822013297,158.05788164508857,141.64850327389698
34,2003-05-20 14:20:57+00:00,,,,,,,,,,,,,,,,,
35,2003-08-24 14:20:40+00:00,172.31211829906846,171.80076743133515,,,,,,166.79464181475453,174.23306298063093,169.93808288572433,157.88442713561284,152.59511912350285,147.21041106786393,150.0215469190456,,,
36,2003-11-12 14:20:49+00:00,261.71105956752825,224.90057113804752,207.14444111007472,,,,,167.8653063894195,179.2842541396649,171.6100053511114,165.90656630473606,151.98687879953198,148.99227817915008,158.2044680775878,171.51001990733232,,
37,2004-02-07 14:27:34+00:00,230.1761776781507,209.95463870354058,169.0218602261235,162.45476696558907,,,,,174.63822894995994,170.58131241327445,162.30071336843142,153.94694315685004,160.61326893161458,182.71111885737113,172.31239222901826,,
38,2004-02-08 14:11:10+00:00,212.01448233331473,200.63728779274675,174.86816572763598,154.71852074993177,152.6704438388619,161.95312209723105,155.56601440088969,157.03639332581508,157.72555875796036,153.52561100572302,140.82621703707443,140.21873243899847,142.09581191062244,174.36130930855177,184.912190310399,,
39,2004-03-10 14:27:41+00:00,212.39327030362617,203.80352012852572,,,,,,172.5609872523315,183.09213158867126,181.65386202389388,178.2640994959154,178.0311510825894,186.21023723685587,192.96924454046092,186.9085204574408,,
