,dates,jap0031-0000,jap0031-0001,jap0031-0002,jap0031-0003,jap0031-0004,jap0031-0005,jap0031-0006,jap0031-0007,jap0031-0008,jap0031-0009,jap0031-0010,jap0031-0011,jap0031-0012,jap0031-0013,jap0031-0014,jap0031-0015,jap0031-0016,jap0031-0017,jap0031-0018,jap0031-0019,jap0031-0020,jap0031-0021,jap0031-0022,jap0031-0023,jap0031-0024,jap0031-0025,jap0031-0026,jap0031-0027,jap0031-0028,jap0031-0029,jap0031-0030,jap0031-0031,jap0031-0032,jap0031-0033,jap0031-0034,jap0031-0035,jap0031-0036,jap0031-0037,jap0031-0038,jap0031-0039,jap0031-0040,jap0031-0041,jap0031-0042,jap0031-0043,jap0031-0044,jap0031-0045,jap0031-0046,jap0031-0047,jap0031-0048,jap0031-0049,jap0031-0050,jap0031-0051,jap0031-0052,jap0031-0053,jap0031-0054,jap0031-0055,jap0031-0056,jap0031-0057,jap0031-0058,jap0031-0059,jap0031-0060,jap0031-0061,jap0031-0062,jap0031-0063,jap0031-0064,jap0031-0065,jap0031-0066,jap0031-0067,jap0031-0068,jap0031-0069,jap0031-0070,jap0031-0071,jap0031-0072,jap0031-0073,jap0031-0074,jap0031-0075,jap0031-0076,jap0031-0077
0,1984-08-18 00:31:19+00:00,118.09419974428532,125.04015856874386,122.33380500371274,120.35689374290203,119.70002401352944,115.74190114124762,118.64932684744566,111.24748961094976,115.28884269916446,120.03862508093721,123.38698045958894,127.03171097919036,124.52377733341704,123.0524399352325,129.66146394751624,128.02479173822712,129.42452770506083,132.29183167492712,132.83113041285543,142.39753299487055,145.1769729652761,133.87222811138946,131.59540634823483,130.21826834735052,121.27986868049237,124.44435404702296,123.14755936028529,128.16482827247108,125.48367553729756,129.33001437175983,130.9321129605455,136.3506277996433,138.12445529996145,141.19784679405586,142.42381567341977,145.12661303623312,142.7124338476538,135.10353741197562,137.04189424492432,135.19112611841115,138.8362838384587,139.47061999774064,139.9806626936824,140.0471626977116,138.97081593545195,141.20692957002134,141.1578225903817,143.71764013859053,145.79746126831105,145.94381959725146,146.1273966822942,144.0538286588928,148.18294506113898,143.93095079870307,148.78241630297381,149.75479569452557,149.56265015344655,145.7675130395023,152.12229036506258,150.58478727421587,155.43021192700044,157.72013515063637,157.2027500364522,160.4103844051659,166.13027703742833,166.51197601262731,168.3213925315553,168.08921897841336,173.14576570712245,175.47375188532934,173.8053209579453,168.9057371899902,168.20529253441129,169.3200784530869,172.12586132048114,161.2034875550693,155.76423544121772,153.8718585768602
1,1984-10-05 00:31:35+00:00,113.85727843937335,118.98168525333382,110.52459162932661,108.0211279825823,104.19585492162622,104.63825984616568,98.59470922795043,98.98269845144519,103.59140435866053,108.49497955351433,117.35904975383335,123.59215726739275,120.62598284051933,106.91922191931326,108.67579272901679,111.3511827624433,110.9005495672792,110.57640915148802,113.84350521703927,129.62288822065784,132.5944093676525,121.55393919649605,119.5089225781704,113.02014275023092,109.6291783758817,110.4356795982044,111.36015638581732,115.04221257808302,115.31451842238286,114.15020800259924,117.64142871068428,118.9628568027426,125.76362112747522,124.45227331144261,129.9275951141973,132.54285065197595,130.2132781877857,126.41720027237571,128.60174245972348,123.598814788803,124.0863117611626,121.15049582890646,119.47168245864323,116.80811144811219,119.33336926269278,117.85077032489676,121.74303612998602,121.6634032504221,127.5712763654613,126.02659688567621,126.38634876987642,134.49602043781155,133.81306430084766,134.3190279479494,131.84599253907,132.42423094784212,130.85314944855432,129.64699314141828,128.10862716454153,134.43861345846295,138.1344888751106,140.87300511160382,142.39777840554092,145.22936608210222,148.38532963353788,149.365828787727,145.69160358546074,147.61933715429643,152.4690599461801,155.235794365186,158.38497530928876,156.63514499636693,158.73333898491018,159.22946072462022,162.07823214392022,153.0569030828842,139.86789609214054,143.26949752422297
2,1984-11-22 00:31:21+00:00,100.41963318074257,98.80932776716926,107.32556529257936,103.46722597446745,100.78907531085399,100.48688028083717,96.11824142201728,90.31502681962284,104.16817538471462,105.39387571314099,115.12732951945625,112.45105093059938,116.51311268046958,106.0948401816327,104.79725317675576,111.57230473578728,110.59452612777409,109.99394473632096,113.4333624995772,119.74107996174382,123.42385519787328,114.81864454761912,110.83204481544377,111.90177502039984,108.03126981024955,106.77862477307215,108.61636176435275,108.73618107478889,113.25462598340289,110.122646488485,114.48302583152513,116.86326474912588,125.14517788368532,126.80164786624098,121.38547961283483,125.33305082012843,119.59348505818645,121.33838783315954,118.64452347128834,116.89955942366163,120.30409967138958,122.11871725706777,123.61076479626092,120.17198308490208,120.53301610403044,123.98886296996196,123.50539724746993,125.97277413935772,127.89877392911126,124.06925546136665,119.64914033548358,125.31713427656445,130.27519605333276,130.73719293721913,132.84742063403658,129.54963751271816,130.82941202450732,129.12924648624582,131.2223981771061,137.5866971650309,136.8617842578776,136.51138304014185,137.38519084543063,144.22649522797582,144.72812010364183,150.89900436432043,149.52025606041684,151.21267727530096,150.77979058092671,149.95770464368056,152.21190313015265,147.95311760021613,152.65772722746058,156.46597121168006,160.0620768489412,145.526251021319,141.64912961479976,136.49051890716257
3,1984-12-08 00:31:29+00:00,111.46407958503916,109.42816557356079,113.17159405735026,108.303183638501,108.99524790302266,101.99970037121945,107.22510757000192,97.4762597502398,104.74414008530583,104.72450715363621,119.91008074653233,120.77235819168098,121.36198133265775,105.07274138018187,106.27844823865223,108.81509574133976,113.32536993308203,109.49844110837581,116.60467400507575,125.58589969205232,129.37855720217607,118.0426833833875,108.45174457889408,109.69917182426018,107.48468088156193,110.35671920811906,110.87505700801431,115.93084650669913,114.34540853925893,116.40043633889067,114.39396438912098,119.32640249554407,124.69214073036166,123.07612057392154,124.68801342388079,125.52778066140715,118.03417458503039,116.2875276259327,118.32683630397868,112.20038176342985,117.67611376266214,117.94686483381162,120.34203621094673,119.17881650235277,120.99569376936725,116.80578462559338,117.60039159450531,121.82704527806891,128.52317644005504,129.83202318997058,126.46667524039796,126.65531701939067,130.3754445535491,129.2407915727756,132.4165443444267,132.16531898631322,132.41782353998002,127.82945957060527,130.17639262401468,134.29894024508556,136.6488336345743,134.59474292661193,137.5539166060351,140.25753461748786,145.44872842739522,148.18843302436275,144.6767279398439,144.5591820684488,147.55525159212468,148.19459037163918,150.67274917604286,153.21049896191863,150.3491818189775,149.98413356595685,154.55432465097118,149.19439788573297,142.66777539986603,141.00644535915467
4,1984-12-24 00:31:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-01-09 00:31:46+00:00,,,,,,,,,75.13696671582196,,,,,,,,,,,,,,,,,,,,,,,,,,90.49852251914436,,,78.36304114065926,81.84439953196792,77.29888306701315,,85.20562869640518,,,,,95.6590588458666,,,,98.13857241958291,,,,,,,,,,,,,,,,,,,,,,112.70168730172203,,,,,
6,1985-05-17 00:31:35+00:00,,,,,101.52650627644397,108.39205262612518,98.44564807092087,101.31692292091287,103.27084877659375,110.31850899508112,109.9569863493517,118.31569759433744,114.21425442597862,108.41563064434108,108.54402362105391,114.5746822027125,112.93944838230479,120.44380374025539,115.30106852418662,135.0328219914104,135.05909015122683,127.23869729588776,115.93067615820053,116.98698513606885,113.5750596879961,112.88560901305442,113.76737865893202,118.8881402311489,118.46422732084088,124.61199466001575,120.95267147654569,127.73623281295484,133.8075205967643,125.66465379237636,130.91744235052357,131.69741801942197,124.31074545409088,124.33748613896871,124.43042625241256,126.59857783731317,120.2524104635501,124.04737266465757,123.72148721632593,129.31227943276423,125.88910027023968,127.7475853681674,126.13385047858637,129.49431092823653,129.93008427346325,128.24864425916462,126.16153637781522,130.28182337845493,137.48622522756435,132.8823725043154,136.07941338905476,138.03814085123219,136.75593730697332,125.33119500329394,134.87009894384636,141.49304984822896,145.1091911285663,142.13904576970688,144.68167706875911,144.2064415797764,143.9998021808979,141.94497465608853,150.35959884468502,154.5808929077816,148.49907205440363,153.390389536361,150.85480516094577,153.30114117620403,152.09286337114168,154.2473374234505,162.1002159807414,157.00389416368128,147.23299382509768,151.64876655706632
7,1985-11-25 00:29:49+00:00,113.54311296725245,113.24614645057254,110.68491395632408,110.74307254473958,104.86696797982599,111.92315395493654,105.70073629592129,103.28080509200181,107.02113353536853,110.59205069420628,114.2502842642455,125.98141617671719,125.40857563143166,124.15234727380053,112.10963213325655,118.4029165214253,116.31991611951987,122.29345553621565,119.8907803984471,130.85661129654983,133.8924895678658,125.53059251287429,112.06526970303727,109.6498286763741,109.15312716277161,110.74810142074494,114.96391710624499,113.1918506628054,114.92298343143945,113.0800525734378,115.6827660698618,123.70727571304705,126.9178521951954,127.28203120472493,128.1566475898563,131.9270557629269,129.88396190136996,127.80703790765212,126.52800582867646,118.43824219733492,122.61335181983014,125.93332436280609,127.97192005799764,126.22950247762498,123.77835476267617,121.9082801912875,123.43610555132423,126.37447996971883,126.53547581434879,133.49540468293338,134.73443232078606,137.99011746035896,139.57700086664866,138.5607731363224,142.05181645851184,137.5375961480627,129.29269807285067,131.02969777534508,136.023553148009,136.71743747585202,138.3022926420012,138.31014503619002,138.40316316272418,142.5557626445845,146.16855364020424,146.93267477405868,144.15421280143764,144.5420116667191,147.88224441549903,151.65177707483767,154.72104738433976,150.88389389069494,154.24879064199797,149.74560233896068,150.13916295284838,137.14156634040526,137.39314344433114,138.28598964419723
8,1985-12-11 00:29:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-09-09 00:22:13+00:00,115.75912344722065,108.71373105251503,112.95617176060712,110.91720071115094,108.22317200369721,109.61070320567886,105.48776384241215,100.09538476160628,105.08357433687267,116.82189742078815,116.73898119790132,118.62327483104336,117.15828436810013,109.92774916970887,106.16018422243145,109.99778081980311,110.527682786006,108.07076953652664,115.14167935420491,121.76284033253832,123.47640065495787,114.77155801571816,106.26423717917434,104.24164673809899,100.7650770730516,91.7307951522918,100.61997324508788,103.26671422051322,111.02710116702265,109.35032751271541,108.72126505393342,112.08744861778513,115.58787112299376,119.12020447348219,123.95975421234613,120.29341570676227,117.86185256271318,110.99199884145837,108.43583945648291,94.9987566382054,112.3479555954042,106.85788292754982,108.77133351605379,116.35199622245896,108.73532889312939,109.00710526850523,111.7475653956162,114.80213022813285,115.32431052759182,120.6895121276386,120.77035141136683,121.32278304813315,127.29875516443427,125.71108086855556,126.38197073060255,126.04451889567837,124.86949565931721,122.15061464823718,119.85077932957358,129.92510007488104,128.6887074404889,128.51985629596055,128.31641671140886,124.40725331773089,127.26389944818703,135.61384059713404,130.82482252227112,126.82078226683065,135.55407787869942,137.55485081298923,140.53226300252075,139.57735416418828,139.27194555475742,140.0275606509905,141.79481855122881,137.20305949514608,130.94058153555676,134.73695427258448
