,dates,chi0520-0000,chi0520-0001,chi0520-0002,chi0520-0003,chi0520-0004,chi0520-0005,chi0520-0006,chi0520-0007,chi0520-0008,chi0520-0009,chi0520-0010,chi0520-0011,chi0520-0012,chi0520-0013,chi0520-0014,chi0520-0015,chi0520-0016,chi0520-0017,chi0520-0018,chi0520-0019,chi0520-0020,chi0520-0021,chi0520-0022,chi0520-0023,chi0520-0024,chi0520-0025,chi0520-0026,chi0520-0027,chi0520-0028,chi0520-0029,chi0520-0030,chi0520-0031,chi0520-0032,chi0520-0033,chi0520-0034,chi0520-0035,chi0520-0036,chi0520-0037,chi0520-0038,chi0520-0039,chi0520-0040,chi0520-0041,chi0520-0042,chi0520-0043,chi0520-0044,chi0520-0045,chi0520-0046,chi0520-0047,chi0520-0048,chi0520-0049,chi0520-0050,chi0520-0051,chi0520-0052,chi0520-0053,chi0520-0054,chi0520-0055,chi0520-0056,chi0520-0057,chi0520-0058,chi0520-0059,chi0520-0060,chi0520-0061,chi0520-0062,chi0520-0063,chi0520-0064,chi0520-0065,chi0520-0066,chi0520-0067,chi0520-0068,chi0520-0069,chi0520-0070,chi0520-0071,chi0520-0072,chi0520-0073,chi0520-0074,chi0520-0075,chi0520-0076,chi0520-0077,chi0520-0078,chi0520-0079,chi0520-0080,chi0520-0081
0,1985-01-25 14:06:51+00:00,214.61990226147344,201.75499200838433,226.11054646776887,233.25801220875866,221.19281471472797,212.58974010671304,215.598289724446,221.01049084956566,211.21159991799607,,,200.90247825624616,,,,196.758896656217,,206.5110430751493,235.28023223704153,226.61275192599365,230.6013668548593,226.0275237324525,216.39164759190746,217.01182385237314,194.49447274722309,205.41338453543835,185.5575557159684,201.2539319532686,190.66498550640475,212.3288447305775,,173.65632458213872,195.0010488731671,167.10539797731536,167.02564898156075,170.57058404182217,,176.33501268205876,,173.56539985793003,,,167.1699720095061,,153.99666655413563,143.82884411778156,152.59382382989776,146.04955538677112,125.35206084692649,128.02931366110502,133.3520320977449,107.7138816055037,134.7278691762974,131.9762735416379,148.91704907870002,140.9145945483242,120.23128957383436,132.58479247761642,130.55120381331346,130.80319761212886,145.71887498883254,142.89660395362276,148.96963168987045,141.2805854840847,151.57746016655483,163.94911677092654,165.32591087601003,165.804381779434,150.56776256776686,163.2540846821495,167.6222576134132,162.36400103563747,157.5893472713105,152.32416360568726,133.95409992561366,137.31340406411175,140.00134232959127,139.92256123150028,139.5826531797576,130.50551453005758,116.42946301178436,56.884693344967815
1,1986-02-04 14:09:11+00:00,223.5834589523191,219.51999790062214,229.60544039811936,232.8039995273159,220.241876486428,211.95488381623178,204.41019171660292,215.84549940602793,,,,215.1150894476022,,213.15581860013828,212.731224725141,204.05461061002862,208.00914048165328,214.08406175894422,214.2056658808432,214.69898336535238,222.1112142534519,230.59091928086403,223.76209381322596,222.63325573059066,223.05461557960746,219.9491124699129,214.03000255748555,201.5767357495359,206.35513856729736,199.3826867542334,,,,,,,,,,,,,,,170.52409118571694,166.67089608917536,159.41924074351218,173.44991178790096,147.7659636459833,156.52311784614992,159.58897952484574,139.83926692069258,155.8236153680186,145.91038854416857,163.44139904261283,152.72797447502035,146.4971628439306,156.25391383495065,156.60448681062311,160.15694595852355,152.80932767072701,161.07846476807256,158.36264863903546,164.21034837562573,166.46095021786886,172.22221735904859,168.77626939552647,183.52133787526995,187.93378894560146,185.73945429642447,181.78329295574116,168.82603617126125,145.5451612404845,143.3456151843278,135.33803635880165,121.40371472268293,109.56019956866197,125.25491158203168,130.6104427397355,132.24312312431974,122.42413883831264,106.54636743609137
2,1986-09-25 13:56:42+00:00,239.75129478611336,232.9291599983444,228.9403580201251,230.30712231113867,227.97074925857999,228.38748676328473,232.8142275541865,209.26932503438664,212.62907894730958,240.34928939430077,234.26342213677523,221.36301397897105,219.50795513490314,231.04260813781556,236.13594623295316,238.00638170269622,233.93917270438962,239.44558031240697,235.02517577555005,240.05989439146035,229.58915290255143,228.20095556206581,227.78074432514165,227.76868654070137,225.65987548303696,219.95422368836606,219.24714151419548,217.83071106616183,218.6656926812924,211.0813361927021,205.90746606511894,203.4410078253655,195.9423108807962,198.62436867164914,207.99851839688915,208.49291030624843,210.32909908647557,203.39626137634386,206.29772110006647,209.69073797845195,209.32511530870875,197.16606247603215,209.8885226777751,,194.96657601476647,194.77860198512985,,196.58812443299402,,179.13248609636582,184.36533151050344,175.044741711043,181.8838007962541,175.5484462582321,175.2959659250615,168.5454047965916,166.7552821146367,161.59433976932965,163.30682237152402,162.7469357046681,167.359050406789,169.78344297226965,167.57883752592653,169.86478568394483,174.2965523018433,179.11547035127418,166.17993367425228,172.37958961311588,170.71383316296618,168.24534291309473,165.5196128721267,159.42858239933486,145.58724698060044,146.22421864731436,151.67588196236733,145.88374566712915,140.94381412268,146.74438983944114,145.2375651216666,145.97113910487087,136.81476006268002,
3,1986-10-02 14:02:39+00:00,234.30055947922156,237.76840354006148,234.2671539553529,237.51664244787287,,216.71835150782562,,,203.311154716919,230.3766677959488,233.72497965580266,229.88354772055732,220.01280302072243,227.35517687006575,235.86722321443102,230.41092778049475,236.36675333070616,241.02162746606578,237.92443677822385,244.06168134347325,233.4252836287501,215.5843749022249,223.37854394607817,227.97316325177596,219.7380284243749,223.0796792123778,216.21482110419944,225.02282047459903,221.51774455913255,210.36133537064873,205.26451599672583,200.27110038412928,204.5295766719623,214.87502834228547,215.43295854975966,206.6613809351456,227.97922989625675,207.10894772942837,208.81877040567707,207.91275437090482,212.53044457405397,187.88579489225145,199.96261971328758,178.87224637923742,190.78420762901146,176.20355921924173,187.31486067820856,179.68869874776,167.72316774792444,180.11436963827558,179.7642913290361,163.4329989706358,174.6586707531423,155.07247906790928,169.9017718499746,154.00406764198155,157.25773336349093,158.6963296286498,159.40678504642315,162.24521131772616,164.23721141145987,166.1829604986476,163.37235053124112,163.03316373522998,168.00961052232182,175.34833207889184,167.35665451728357,163.82898288563663,166.2129422318299,158.65874228639814,159.3945611082215,155.29929017421728,145.2155130500459,144.5380857788107,141.07771784505863,135.34892021784,138.19381960364103,132.7658291885922,121.40206091746629,120.55124249497614,,
4,1986-10-18 14:02:08+00:00,215.0366429217337,214.32110606301958,211.4707319384147,213.08069915025092,,166.5638982999085,,,192.62513829078625,208.13250716924202,210.50832208207615,204.79087676905573,205.72272538630736,208.33652250087144,209.05055946619746,207.8854740127125,209.60278694911412,212.05449092775137,211.34854996878082,212.06599931883767,210.19723534777867,219.03083745936698,206.0921192116951,206.8481004409865,204.51723682488125,202.49023728922708,200.17061733661714,194.33614936148203,189.0799253728256,184.091800965063,183.9449019172037,192.4140665920732,190.1529912396687,193.76289258803118,196.2212559334196,174.03607989978792,205.66174840268184,184.91621026572963,186.55408750844725,171.60778942522586,180.52600070993273,154.73559731537853,167.65681613615897,149.1300060589942,160.32078394264576,149.02435202924877,,147.35352070241248,134.3929903525128,155.9630288699356,151.66960115671247,135.99559396094253,152.68812902797657,135.69670152156985,147.84814268114422,123.32481156550134,130.75086311546463,133.73006467968213,147.53178524198677,140.69390582434315,142.72410126686182,151.57796098403145,146.2956461220413,147.29249106612053,148.31229467797493,153.02949412148743,153.51151473836686,142.66285024075376,143.65867851615334,143.7030853902294,150.03541213211204,149.68122514996853,141.70793591170602,136.75553378992214,128.50013146183636,119.72013349361698,125.42610384982834,113.54975950891097,108.33101865796118,92.87941250807339,,
5,1986-12-30 13:55:42+00:00,235.1347582621152,243.56805603237189,234.18760578665274,,,,221.57706038576498,211.97787472942426,,204.1701179244064,226.81285864729847,232.18384227100807,228.84127130431227,223.6166657573114,229.1342315819557,231.55465792096274,238.80552001314584,244.74470760717122,232.3868442788204,242.7257037030889,230.7216279510531,227.86903824318733,226.65142545821806,226.78427895520258,217.99558600234715,222.82778005266232,217.2344652993839,221.4770040566333,226.16394896365512,220.10009327670758,214.7009008671521,200.15353504342545,204.83952634370723,209.56737574133257,207.64254750610127,204.86315594254626,218.29285944867965,202.7336505531789,203.54818679778472,195.66630830266058,202.53552175959328,179.51286150453353,179.38559018672163,184.57919532788407,188.74121502800364,184.57212085916547,176.1365632859005,171.8351512152504,168.26644528010638,169.26905440245696,170.6193783739081,164.35809759290277,172.4836050116553,157.61091420252947,177.28739084489533,163.43542531079314,165.24918422685985,153.68020738810554,158.9654252047335,161.09431324725517,166.69099359386865,165.08363454168656,163.35681751963037,161.32290376658824,167.57905942541043,168.60594187854338,161.55056906818942,163.42684925927776,158.40862549045173,154.08545312183085,165.53180030664436,164.50455346186268,156.7975649062224,151.78888511014353,148.83449609196973,143.0118148982116,135.57101185110488,123.4416040951286,112.04951178324471,101.95653303360976,,
6,1987-01-22 14:02:33+00:00,245.29759734763616,252.82454663086756,250.76059154497375,,,,236.1068299564228,245.97378245886856,,236.95674251797942,231.37881333641573,230.0275359318023,235.60738032851305,239.86647660545842,244.60260970683785,242.65416341090645,239.8515251365161,242.99954570882605,240.4061178285741,245.53074702898087,249.39719012123075,247.8978201787588,243.93028893031817,239.14184884124563,224.2051381560506,216.3935506973381,226.92970008960185,226.271653356547,237.69112591930704,239.66825104480236,227.96934331307278,219.4702393078349,206.48259301970157,208.72652564253414,214.4490442305128,209.8698375892353,213.09373817785095,219.17675187235116,,212.25643598503996,208.3707030814099,191.37507104846895,207.96648076748755,188.7683595611615,191.95700278887284,198.53570042941982,192.63198233476103,187.92354503298245,185.06682306741584,186.45435433191727,179.89977272912802,182.92133954325686,196.58685277882535,188.83396272110684,196.7789585558605,180.99391405161782,182.35485100090153,171.0345401715817,168.09898423922067,170.5025206376626,180.84632558558127,177.00047270355122,175.97604767638705,168.84069821288455,174.1533278647761,178.16591677518574,181.28397920003837,191.42053585135773,183.9028492893735,173.6249075122671,181.15715717442993,191.30990319561158,,,178.64148504559108,158.37579234563216,143.14870648722157,124.590039696879,127.05994545673302,121.07187912355995,,119.76683647754507
7,1998-02-21 14:18:29+00:00,249.3111445559817,252.1509461251333,255.48790521155868,256.7657100920724,248.17613684692307,,239.22745101002775,243.6815628378283,245.96035661739953,238.25958477344466,226.98637643592278,230.63396951508017,257.47397260301943,273.17997314448957,254.4297029765124,264.4648557028846,255.9373664929282,247.46397168904798,247.99970861700209,238.86060465699035,248.6338983053884,230.46450362002875,243.0037846564513,229.80548169579944,239.36340394756996,227.35346527321872,222.8832972676707,238.30324831878758,251.13299961803608,250.38405421831726,244.35342762677357,226.58761091372668,209.87545585613506,220.70300197886425,234.90947309634785,246.68340267670447,241.9729182734409,239.31064753217365,229.98659474246674,,193.12057079128454,218.91193233628212,195.57878561937315,227.88293212879128,217.17228350521205,207.30197559677137,215.2914643168065,205.87292969132332,213.81818289860175,210.34930014342723,213.6232313819366,200.36262677459362,199.8943187307162,206.29767251803713,210.6992588465424,205.2494274238521,200.98177801385535,201.21518486042513,192.9310001176291,187.8768243151235,188.4182018950057,185.68675520728536,197.31700817754123,202.97798382700378,204.1959195544562,199.46618393311414,187.24205650590775,190.90452408838487,202.4863007917572,210.11955101212243,213.6917706545327,219.0575425095742,,,212.70418787029254,204.17802082169274,194.64643391566145,190.08599605816553,183.89310769411836,184.99877520254188,,
8,1998-03-09 14:18:45+00:00,,,,,,185.89466929389505,208.08244753299132,237.63327848213004,233.89129509906667,223.3988067365619,212.46188565633173,217.21468112105174,213.31686642565913,215.30988616631765,230.12842689015392,225.15122703128282,218.28705131741503,217.08733106641318,218.26112837566194,231.9251850667343,232.695540141034,210.41813698590505,219.44495592189253,215.24757992815265,211.76346803026414,222.40922197172134,221.99823440039214,227.21107053096125,217.58328384404425,214.6381024224147,217.85970509140617,210.77684398703835,206.52399300028932,,,,,108.8940322992232,,,134.8113711378502,171.41168844462564,187.38199939255654,185.44193644513103,171.83321771272355,178.2314543772409,179.61705944263647,181.79772343610327,197.79459682725667,180.75934006270583,176.08949641072343,162.43586968431538,192.70324172339267,192.38432650282522,186.46931914378348,175.64069784141654,167.6470413448701,167.98260899969048,167.14845138466535,170.41104625789558,174.75917334672226,165.40214675661247,158.11518872219312,164.5637937570785,169.6582833248195,180.89778275064938,182.20958984305864,174.86322760833693,185.37294347761838,178.30243613362424,188.940130218771,178.57294094048984,176.51551468057878,173.39856968955007,184.11403679678023,179.2183209494002,173.8193852468983,171.7384977288768,162.2771428504588,155.2691333433938,135.1803423032214,
9,1998-06-13 14:20:30+00:00,241.19798979586275,233.70260293646646,246.8792296040022,253.08824764283176,241.23863159610994,236.62481585019555,240.7511990468881,244.39686980556846,235.96351108564895,232.4995745141684,232.758774973569,243.19456197850025,238.21870946243556,236.69943662609813,231.5485758757665,221.9158562436218,232.18155702049657,238.15323918367153,239.45275538459885,251.56896602233917,248.34397030392412,245.2494137680198,241.8036765591009,236.72840665850893,237.655046359444,240.32882068226021,231.82063135318788,233.58334744359868,231.52347461973196,234.39823187224047,233.40977301438375,232.4096603829276,230.66314247793906,,,,,,,,,133.65268378010063,,190.35984028234338,200.35332246826223,,200.8379334563665,213.94594753621757,199.7868834937661,200.18907561956019,200.87748789725683,195.34246122968324,187.0745255634237,195.98661406736144,189.79287200963108,200.98014269644963,189.67789545510055,181.1505456725116,176.97340073679987,185.5201981340247,196.61331604840316,193.10310753578008,190.12036414467514,191.28556921084373,182.27748707190688,195.7046031201776,207.82185567824874,193.0826366753351,198.09739187022905,201.67660735140868,198.10619896789441,201.14257858689714,201.97311868171462,204.68054130521165,207.23716629410595,188.9461334114885,188.5215007447802,182.875369633608,178.74776543553324,170.4978971349331,164.32131699010478,164.44941385314658
