,dates,usa_HI_0035-0000,usa_HI_0035-0001,usa_HI_0035-0002,usa_HI_0035-0003,usa_HI_0035-0004,usa_HI_0035-0005,usa_HI_0035-0006,usa_HI_0035-0007,usa_HI_0035-0008,usa_HI_0035-0009,usa_HI_0035-0010
0,1991-12-03 20:24:42+00:00,240.96780714853554,232.07534003005793,229.90426970435777,230.59333033447177,217.88132995348556,195.70981111856418,210.20101848561745,217.16280533143552,218.17565835967667,221.2938445090041,213.9786043186897
1,1999-08-02 20:59:19+00:00,226.72792508840513,215.38707239835074,204.5183783272704,211.9911266199085,208.39344435577323,200.21621500821726,209.23682857149961,207.29954623178529,207.81397175093855,209.23148969412844,212.94071998888066
2,1999-08-18 20:59:15+00:00,225.12522213962671,222.8370205078812,213.6875764279473,218.0452624631224,214.09648810658894,197.4609510557462,208.0546996622001,205.4044902776313,213.5682016100003,222.0094981979789,214.83525131132643
3,2000-01-25 20:59:13+00:00,242.29696652334266,234.2276899007456,229.95331253967902,233.6254988968231,223.9929213026081,217.56141024362347,215.87241924435767,221.04939698826377,227.8013226929922,219.84435244388493,224.12674783514473
4,2000-02-26 20:59:03+00:00,240.9251056672088,226.17810033238612,223.74422762923803,226.39608508893724,218.8761418707361,207.4025595652978,215.01363175174163,217.97606779929507,223.57689305072597,224.33579877914156,224.75111109977064
5,2000-05-16 20:58:31+00:00,229.35433084514654,223.63722727922973,213.53152193453337,215.45167491308473,207.5197268355353,197.97793661469407,207.00490390270585,207.20619399196875,210.42423069145133,207.8168376190348,217.04901680902765
6,2000-07-19 20:57:48+00:00,232.09380723997165,217.18876621255072,212.75587484911253,212.4573239997668,209.14786285563866,191.73011409483897,206.9842868353232,201.25585035876193,203.86456809722418,216.56387930275477,211.98241182732744
7,2000-10-23 20:56:40+00:00,232.40819604050714,222.57676473089757,222.66059525694692,223.1380653528012,216.09785128248723,204.25449311345113,208.48800027587694,215.74829501129304,225.8699510669219,214.50502184801144,221.16124773440436
8,2000-11-08 20:56:43+00:00,229.49261664970606,218.58607954160732,220.45303588921308,219.67309955073276,220.19674324040432,210.6191071857256,214.14274290562147,200.39112855711375,202.00401222626542,216.3099032629235,228.63140511982934
9,2000-11-24 20:56:45+00:00,230.88583354981762,219.67820209864644,217.70990162792305,219.5492813004044,217.44266677625103,198.13590059915893,207.70429341527444,208.44529992230463,211.37893524504145,,206.9283848064231
10,2000-12-26 20:56:52+00:00,243.03483388767376,227.4419615032941,224.46977615278706,226.1594706599154,223.1369758280356,204.67554963272445,214.34498014561746,217.56225038874558,221.3175510283744,228.9936590452024,217.8387035851889
11,2001-01-11 20:56:53+00:00,223.09349482249297,210.2038105740367,212.5706761353258,214.80640063148797,201.89511002629803,185.3576522327316,205.63556557336588,205.342454651634,204.44047216836367,216.53580094650084,209.7248022607334
12,2001-01-27 20:56:56+00:00,234.67669486572672,221.0493750565305,222.5398509940176,219.06376518453268,213.45667655847186,,,217.18555599453765,224.14000163500543,218.09672151481695,216.87834886528796
13,2001-02-12 20:56:50+00:00,227.12331990734475,220.4170282633828,211.10484662754402,208.62409331682107,206.5946229139906,169.31725810864828,185.06473303338413,,,206.265893090729,201.7978158738535
14,2001-02-28 20:56:44+00:00,235.084844433363,224.66772179928518,222.59085463367117,216.60196359018778,212.12363769829074,195.45082090531506,212.0168124627274,210.8944005432048,215.999225723019,215.34738872239154,215.5739214391053
15,2001-04-17 20:56:32+00:00,226.55166671350014,216.34320720712964,204.00829989083252,196.09329537948395,209.26704244159794,193.28407438863024,207.32602821493583,208.11679331167565,203.8686417470697,200.87729973578894,202.82100670552046
16,2001-08-07 20:55:25+00:00,,,200.4521684671459,202.30111727902937,205.89482976633562,193.20109916866207,209.23258315181286,205.20921128474822,207.1147096690242,220.88008567928784,214.1531137089493
17,2001-09-24 20:54:52+00:00,225.88929706269658,217.2491301911659,212.834715280799,211.03652235231263,213.75637140827266,199.93034643321005,211.54289686899315,200.864009060905,212.58750008534713,212.14888325029355,216.26291826984465
18,2001-10-26 20:54:43+00:00,225.7571792557996,217.68418481354348,211.18019838186794,215.51549286169777,215.13396473119911,203.51283972270852,208.93040345675834,210.3515833997277,221.259378162455,215.5757326001649,226.01537742310055
19,2002-01-14 20:55:11+00:00,234.76965280156836,224.63600323755685,220.05260244217286,209.94399137533333,221.5868741076825,199.88923140814637,220.34562642398143,205.46739596359998,206.97007135265093,231.96802350164043,220.72747688062188
20,2002-01-30 20:55:12+00:00,,,,,,,,,,203.34177199698246,198.64056816238065
21,2002-02-15 20:55:18+00:00,226.9287932088821,215.4046237027684,214.39675296950497,211.14456034258126,211.36023245658362,188.23058494155282,210.70362204235047,199.5740359639527,210.14440578386308,211.24634750710212,214.06291718604623
22,2002-04-04 20:55:11+00:00,222.04644217311252,217.24125448689742,215.93611687370313,207.9916393705342,207.64664478296768,194.93611176868728,209.88735559211443,209.25203900837386,216.61026084829064,209.68466509100034,219.23503869797443
23,2002-04-20 20:55:11+00:00,,,207.95084256137034,201.02696126826345,217.91211757999974,197.4978625580765,212.05235823361443,195.77495413936185,201.8823662474435,221.31904172161774,211.55614100747226
24,2002-05-22 20:55:06+00:00,226.72921194535132,226.0606133653853,210.210261100352,205.9913404956452,203.71553674346012,200.5786669152856,207.06824490370298,206.5748562309194,211.38852312803172,223.9148908430408,216.42744846642609
25,2002-09-27 20:54:10+00:00,225.07713925875564,213.73172106966754,202.14469690856274,201.02513384706873,202.27172353254554,197.25606960123613,210.77014327612775,205.29050521242198,213.04295231569273,215.15818083898893,215.39327268274147
26,2003-02-02 20:55:00+00:00,242.50689697237493,225.02795324248467,218.8322118371401,220.68049224363318,216.68631881681688,206.58444556258326,213.3672667652994,218.28542160301478,210.67579694554544,221.4011513856815,220.0397696660761
27,2003-03-22 20:55:05+00:00,240.78258665620285,220.93606572527102,205.49009296442432,207.84886831608316,214.23295904321836,,229.56771920571236,228.49357941669402,216.7789737142761,212.5393040434424,213.1079836763482
28,2003-04-23 20:55:09+00:00,216.39176890691857,205.287784658708,196.94315653116962,190.65129831911923,190.65271114110035,193.15470221045356,204.86489565566336,193.33673823226587,202.28362207227795,207.17805600032108,203.86298502989254
29,2003-08-13 20:54:49+00:00,209.51820198551317,199.922050270677,196.8585116875792,201.93719699631782,203.12247856272688,178.5070485051118,201.13290865401882,190.75106504314766,,221.00098742666432,208.8317154588028
30,2003-09-30 20:54:36+00:00,217.80358963587682,206.8953702841833,196.85665809006704,198.71244605808417,198.21857268991772,174.39016823247286,191.57111218618172,179.07850351102164,186.44117874359,190.13521529012368,201.24168995449813
31,2003-12-19 20:55:14+00:00,241.75417819657832,227.1138524406765,217.72032957597082,225.57391187447982,,,,,,,
32,2004-01-04 20:55:20+00:00,223.7228298625298,207.9539485374311,217.59381733853496,205.53949518538565,205.7402035035439,186.45291226038853,207.94021394987118,206.7548029849092,210.51193021102222,210.24274194892624,214.57325253705858
33,2004-02-05 20:55:31+00:00,,,,,207.71233357222286,194.82395434278078,209.9004460549299,205.55905820848292,204.29239402770872,221.3679025825568,211.3595726762189
34,2004-02-21 20:55:31+00:00,238.95395288532794,224.38910499376607,225.30205501511688,221.02064657002143,,,,,,,
35,2004-04-09 20:55:38+00:00,,,,,,,,,,,
36,2004-04-25 20:55:33+00:00,,,210.8531019007381,213.2595500403447,202.00031461171693,196.8058202861672,206.0633057496654,202.01974223072932,202.46091579175388,214.52195346132478,209.82440137941774
37,2004-06-28 20:55:26+00:00,,,,,,,,,,,
38,2004-07-14 20:55:23+00:00,,,,,207.09299438155364,193.02668499797522,207.28137713329576,205.30958357256043,205.13595607944336,204.28200756094273,214.21098332826512
39,2004-08-15 20:55:13+00:00,206.09122854611107,208.30960237260308,211.20178317705003,215.9974880864207,213.75311896024652,195.21126979120012,204.34009768394262,190.19343056567757,198.6981966675377,206.06958596914293,207.4856930461069
