,dates,jap0311-0000,jap0311-0001,jap0311-0002,jap0311-0003,jap0311-0004,jap0311-0005,jap0311-0006,jap0311-0007,jap0311-0008,jap0311-0009,jap0311-0010,jap0311-0011,jap0311-0012,jap0311-0013,jap0311-0014,jap0311-0015,jap0311-0016,jap0311-0017,jap0311-0018,jap0311-0019,jap0311-0020,jap0311-0021,jap0311-0022,jap0311-0023,jap0311-0024,jap0311-0025,jap0311-0026
0,1984-05-24 01:09:12+00:00,94.91656711319374,67.21039790635166,111.09468118538697,115.95918164214952,127.73313294138276,140.1911778219942,145.71307547487774,143.36844245602362,141.85821537671825,142.07453882582482,138.90196781805332,129.75284085946933,114.15544498199552,118.34132692642164,88.81247472689014,98.54796634578834,85.67336654735693,65.65211535106545,17.09179945629952,50.09475474155125,70.74663964986338,92.06702029439765,90.60302824592843,93.11388927131169,72.58158819499766,91.17914581517826,94.17515673276458
1,1984-06-09 01:09:32+00:00,73.94964523947823,59.451492718122765,88.21446605416513,94.42016890277023,122.04035631414175,138.58315867237792,149.2733279531042,143.43943192138653,139.03966073209574,142.71372861868045,138.45921127617092,131.80297123238597,116.61905905149132,107.83538755348815,89.95317203998258,103.7389211876151,92.47090441976601,63.42245724588356,13.662841341897199,45.56785046951571,69.7227093964157,85.93923334343762,86.66097177805102,83.37855262464672,76.96770705873107,75.45465518253859,85.1698312129235
2,1984-09-22 01:05:16+00:00,,,182.35684453521253,167.20321236073056,179.17370457159063,175.68323483207575,172.4651328370216,166.60357000530473,177.96807881483008,181.9325077946948,169.95359035640925,165.33157561275965,164.70725219912788,169.1216739142549,163.0014610897017,,,,,,,160.89944803424612,153.2748210622466,145.31431192261363,139.1685844903127,129.3996068768973,128.27735484114862
3,1984-10-08 01:05:16+00:00,,,168.27731030621376,155.40634796896447,162.89033990033943,170.57790544795128,165.06526581824843,164.31475088715726,170.3611419566675,169.655957326026,159.5208115819005,152.5535683438735,154.74623606796402,165.0153367236636,150.69275102243256,,,,,,,148.29403807124083,142.5395087233589,133.03948703770408,126.27984919263712,125.1511830021924,123.76814562363504
4,1984-10-24 01:05:11+00:00,87.8119782496826,115.95756331605796,166.64784526900056,149.0804823425147,163.61112600796235,157.9644776625694,153.8546855797329,156.16869774469814,162.27574416867307,163.78618929904204,156.7370740256349,156.47164418604717,151.8075603966589,144.51267780866664,,99.89217017258335,108.69973638297895,85.19866419352675,42.0536714225885,14.267176748745133,,,104.66542179501,97.19011567461962,90.00634090021362,,108.46796859481883
5,1984-10-31 01:11:19+00:00,134.20868342057094,136.6687724205694,129.05486873077498,134.04682472191502,152.81065761911975,161.2632113220289,166.29518763596008,162.05462587055578,160.87432163843158,165.17759573458574,158.13589447894128,159.11934148562818,155.79430736306432,162.74941457514294,146.31836763256882,144.2105928820351,144.0482187905482,145.57502670660816,135.33603683013496,137.84895710496022,143.01145474342474,148.18254030087465,147.19196169942958,138.38824748731741,124.66197060393029,120.84911531681225,118.71608520201052
6,1984-11-09 01:05:04+00:00,121.9633413841454,130.172352654748,120.0786690509074,123.82183565804819,142.14212779804797,152.6275852779109,158.9563881470505,155.04846130358544,154.6662311891167,156.90679812194537,149.93647146250564,150.028767635143,133.96728050596295,148.93460049891127,133.43829048166987,135.1388807803389,142.3902541438264,132.1947755630166,130.68316919225373,134.48716539328183,134.3834457927628,142.51829984309114,137.93515454571474,130.193649782446,118.43003941882401,115.9858538819409,106.74329656904379
7,1985-01-12 01:05:29+00:00,107.13575000269267,106.43333300238149,113.21169770299281,108.21480852274105,127.37568581260241,148.80899340830197,154.17327039581616,151.266530281321,148.5810893784596,153.95855909314145,150.55731079880357,145.05286794303709,128.24489995121183,141.17952007239592,125.55634574987322,130.16506930558288,131.49621671012574,,117.9863130414752,112.92399305156283,124.57805212580178,131.1167149926684,132.49476086723791,116.0405001148701,111.11619167993638,111.75262495616877,115.38298618273913
8,1985-01-28 01:05:33+00:00,107.16593234214592,118.5429146431518,119.50146263298338,112.5786132730111,127.00625814793133,138.39684223715233,144.69466098960123,150.15398548542743,147.73215572643534,148.925894850347,149.02809198405873,145.9704780198153,130.28267719459504,141.2211681330644,126.23934814082153,124.79331109034626,122.59044012045379,122.28521623792224,83.99505495281363,104.40520817388396,105.87349632932433,118.97223647234418,117.7741654308972,113.62865468650394,101.59591133154963,106.80305888949648,109.43678048810514
9,1985-04-25 01:11:34+00:00,98.5687535140587,,119.08576130176569,122.45408458412598,126.00370009357042,144.6104994468922,145.49166909845667,145.28020404871387,142.63311628083846,147.0584441037551,144.6641739986276,139.12149381840553,119.65740734131234,134.0325019625153,102.59340414868657,104.97270881159683,104.2795277400517,,,,87.67541495532646,97.41437226452287,98.13819683418413,90.60856625173965,86.21670741431612,99.60807782760247,98.99438957735896
10,1985-06-05 01:05:16+00:00,124.23803645984499,137.80284178269903,149.67506196306397,129.93303545078078,149.01436543913218,156.7298572555131,155.61219996390213,152.7061221289857,154.66355213801654,162.7071255678679,153.74997257243368,150.9326750147448,146.0841577580558,160.54726841462923,143.39935398906695,131.62015774726484,140.64868086385343,133.63742813271796,126.9962730684314,124.97297883250987,126.7851111541857,135.36589051632527,130.41963785462832,125.61269067209896,115.73831648285912,119.29275217444895,122.28311074151384
11,1985-07-23 01:05:02+00:00,126.11529584965287,131.28723625150397,124.47311137100051,133.65724125025207,146.38921114613873,152.8998577774787,155.3412541042082,154.2660333674009,157.5961218203169,157.2864066657698,153.67415762026434,149.1721605848997,147.36292438243234,161.51993783048783,151.74266379887285,152.8315743899916,144.6824989417093,129.28350908888416,132.14175431176403,133.1123750246157,129.97013553519037,142.51090529611673,136.05700819163724,135.1588628076681,117.20526401008067,118.57329063709193,121.74098132188011
