,dates,per0191-0000,per0191-0001,per0191-0002,per0191-0003,per0191-0004,per0191-0005,per0191-0006,per0191-0007,per0191-0008,per0191-0009,per0191-0010,per0191-0011,per0191-0012
0,1985-01-26 14:42:08+00:00,,154.06282041589782,184.21825978560784,165.60129492971575,195.0951404588149,184.62784325981292,187.0020602452141,189.1196596354653,184.401863695489,179.26390346840677,171.88637616621216,171.2929126144194,164.83972433553285
1,1986-04-19 14:37:04+00:00,208.18681854179377,187.21012084486594,191.8541697707031,191.25327545033363,199.53353617527233,187.17545597044847,187.01188981695006,188.46841678306563,181.15693329605875,172.5094871276495,163.6978730207488,154.0752991046421,154.46580699864455
2,1986-05-05 14:36:40+00:00,197.14912754039182,156.43375693324023,165.90520332789833,161.22538311319934,162.57173033706442,140.2025587111535,144.70627528877418,,143.00969805703588,144.90902496344668,149.38712692448726,133.50377011554335,144.341703167818
3,1986-12-15 14:30:32+00:00,,158.0147755561197,194.51811947273643,168.9291380861526,180.60890178264398,176.42273764713272,181.15727334188253,184.40813847026226,177.137931456114,178.73229069695074,171.12101353551273,161.44964813577,161.24589274902146
4,1986-12-31 14:31:01+00:00,,135.13270115979944,156.19544435113764,155.11698500845236,183.76385409114127,185.92134480617597,183.3003022254051,179.5834652003293,169.83654063908577,166.20769534995105,162.0355602635047,154.91587208227287,154.46394134543903
5,1987-04-06 14:34:23+00:00,191.89758920600724,193.95954262705047,198.47508343562168,183.02351291251364,201.46277155071454,199.80882176599036,190.84986664210635,186.4519221731963,176.9753473000621,159.6631875712473,155.2229345944202,142.67534015899963,148.70656769057425
6,1987-05-24 14:35:48+00:00,,166.5340273603558,172.4647523678757,167.60575975654527,175.13566462167176,142.54198407704177,135.34560891495298,158.47576275343232,150.1042127899621,152.2727725488579,156.31813371935746,130.3193006055676,148.31082664569524
7,1987-10-31 14:39:29+00:00,181.6824987588938,168.52557771004308,191.21080739003722,164.67987486152413,179.05332963513624,174.73131660894262,171.68003431471135,169.29437218775072,161.52411338156682,154.6706652573494,157.32150754980887,157.06458596383743,154.91166372627785
8,1987-11-16 14:39:51+00:00,185.44262616682462,165.3597496626836,193.84915602238837,168.1272295290107,161.98560112462906,163.5223740639532,162.86791212588489,169.76303754091833,165.24741297476115,149.17798175144492,160.37496808699188,154.10507595085815,148.61560158847587
9,1987-12-18 14:40:20+00:00,187.93178934017243,186.02465259837703,199.51914077970895,186.0453036582925,195.5375278133187,181.77864545442253,179.08466232858277,176.78550002623382,164.39584738463657,163.67711351115676,166.5220509634246,158.41984267226204,152.86359460868127
10,1988-03-07 14:41:36+00:00,,171.17918189211537,195.47513060322174,178.16505309193224,200.28582272851725,196.83520165673494,195.6694226320886,194.77265342781345,188.7680573089899,186.1618283751941,178.47556426282318,175.79900291865948,161.87017644277915
11,1988-03-23 14:41:44+00:00,184.8844064957662,164.59639044007062,171.8554484705155,162.97709632607132,177.9998006256766,155.64432970813925,151.5081859112429,157.70975160602237,145.16475774535812,147.89715752631153,154.72113519601635,146.85173269717515,145.75894158382053
12,1988-04-08 14:41:50+00:00,,173.2355639656275,179.5633926490262,172.3206136533675,189.2187263907963,184.099435657864,165.6392294358704,181.73087879766993,161.66414638004147,154.20876528486917,160.8941397579752,157.54145063329622,150.09877231287766
13,1988-05-19 14:35:59+00:00,,,,,,,,,,,,,
14,1988-07-06 14:36:14+00:00,,155.7960659102883,160.88304866908263,154.76706979091324,142.50218521496785,,133.2288486977411,143.0302173999138,129.46115300952997,139.32388354174338,136.91792834754432,,
15,1988-07-22 14:36:16+00:00,,,,,,,,,,,,,
16,1988-08-14 14:42:27+00:00,189.13855923956922,163.6052746924912,177.4757804612589,169.09088153790827,169.76470817950886,,153.14239518758907,154.31470424507145,149.6067459168182,152.5888118660507,154.8763326252896,137.35658821452753,152.78579762428734
17,1988-08-23 14:36:20+00:00,,,,,,,,,,,,,
18,1988-11-02 14:42:21+00:00,,187.7761742809363,206.69036400115698,168.81654421359627,167.2435246376355,171.1620416322337,154.80316658417811,168.20438336652109,162.25001934096224,161.17978297685468,152.2767074744106,143.97611931132008,149.65494666205922
19,1988-12-04 14:42:16+00:00,,171.8606235324022,199.96047144683266,171.6761743483424,174.58177387315186,176.9400771047665,175.33576532693615,172.22919763969352,168.2124279152082,174.71595006657788,157.2923810901447,157.9841249452237,169.15634572344982
