,dates,aus0275-0000,aus0275-0001,aus0275-0002,aus0275-0003,aus0275-0004,aus0275-0005,aus0275-0006,aus0275-0007,aus0275-0008,aus0275-0009,aus0275-0010,aus0275-0011,aus0275-0012,aus0275-0013,aus0275-0014
0,1987-05-22 23:08:32+00:00,,,,,84.76323569223318,217.76117489758855,197.58170319678067,217.93630373286794,204.06265611914384,207.2962323266199,204.6852873410085,207.11508057085004,211.11964446656992,218.02413539237463,228.50063701384875
1,1987-05-29 23:14:53+00:00,,,,,101.50243710016896,196.0881577668502,,209.6713516531625,,201.1505932304204,210.26158436631755,211.94593354995217,213.8145437723242,218.9648612618503,235.28100398002175
2,1987-09-02 23:17:14+00:00,,194.1924906737235,189.05400547217442,206.82389460921752,218.49428128399444,199.03497117755106,195.0747100965128,207.20974839191737,200.8193031209309,199.14897022267888,201.4433364439693,209.06711891012475,216.79016070221095,226.98708425736635,233.916321936793
3,1987-09-18 23:17:38+00:00,224.45905750329075,223.29149909156496,226.3070855107266,221.84831904176423,234.92887506471135,234.66497959338366,221.88690951652478,232.5661314751236,216.33245139197237,218.0641567987398,220.58541335166217,233.11069244526342,232.77136893722587,232.49806807679346,243.8428642241227
4,1987-09-27 23:11:39+00:00,219.47563781781196,228.76384543174584,232.09128992009772,228.47483726549828,243.35423339773152,236.09947694223885,231.1561719528402,238.3854294329627,230.78775669228023,228.0292850546605,237.3075386614889,242.1882111322619,238.29204175070285,240.7338954692096,248.06808157557654
5,1987-10-04 23:17:58+00:00,210.06557942906582,211.92949625251111,222.75987800491535,214.82411569401125,228.69061491488844,223.7302101754813,215.28139209689405,228.5675829186058,215.63346333839533,216.92095510111292,221.18388900770734,223.19966846253973,224.3460427347597,228.53127435114277,240.96405204097925
6,1987-10-29 23:12:13+00:00,225.75042448220745,226.6275673940556,235.48840916699686,233.19691952945556,248.31017457764702,242.61755525952836,243.24752189805866,241.05283257339426,234.2489918793424,240.7801840947503,233.72246315815968,238.33005779573014,230.924845644974,235.26712379095062,248.01737493163037
7,1987-11-14 23:12:35+00:00,229.61308046126726,228.01987392194513,236.39731362627046,233.36386151564912,249.7639051925163,239.7078086704566,237.04243433848066,234.42572812203517,232.48123570141513,237.26710738337346,232.27988484590995,236.81618177100182,234.41390031331701,231.30236148493603,245.00737800401868
8,1987-11-21 23:18:53+00:00,205.77376873525964,208.44615962490707,220.74255560071637,213.27425567159,229.0271619395473,221.30932846302346,225.98189002693312,219.53187520096486,227.28048181148245,230.86328290544637,224.5328752575036,239.84019086215943,228.8336124246731,237.83682369935275,248.93800701733872
9,1988-01-17 23:13:38+00:00,200.30436597267348,208.00075158769695,225.11246948728842,210.99126193058163,230.95671520923773,220.24277737022433,229.0851571429387,228.97142357576516,227.98146324133282,229.55849170813556,227.832842599249,229.77122395224328,230.2924250255139,242.8493331955166,245.7057909386699
10,1988-01-24 23:19:56+00:00,222.53864885119123,223.40197768757275,234.04267827300913,228.26202460220094,245.47814501786752,234.9891025906784,236.0250042788109,243.67110175567282,237.8905891524969,227.77624665142062,230.03170544669078,230.48002033377574,237.792279362133,246.55296136761677,253.9513758749818
11,1988-02-25 23:20:26+00:00,214.73014277522392,219.27508301568076,221.17287615931772,229.59271480257758,242.04339392892845,233.8004453715056,233.87117470960916,234.40387925355466,218.6568977107071,218.85202545799726,222.92186735524416,223.58307296548438,224.4892659841335,227.88089755356097,236.35183283428705
12,1988-03-05 23:14:21+00:00,212.4446598460512,219.604322756016,233.89380451483152,240.53370534807667,252.0796380355524,236.72541494708938,238.30596759178567,243.07388816018826,236.15771907603502,236.1437514904125,238.73741895695855,236.8425078386355,239.03324516220775,243.95263065742782,250.6607470531633
13,1988-03-12 23:20:35+00:00,208.1772808878574,211.24502621784518,225.37676844495027,232.03558543342183,239.87419980317682,228.5028048473626,225.38796892310876,229.52153177214097,229.21086549494953,218.9041172207203,231.610908788737,233.75642597087358,232.87863908631618,236.74692061058556,237.88960981683488
14,1988-03-28 23:20:43+00:00,201.46056799138242,218.12672981795035,220.6773100450572,225.82771461076624,243.57484329359804,232.6369330751292,230.9594981519976,230.8261022883927,232.17081289025154,228.28371706579384,235.58544105873648,246.6858411510966,236.33484641466848,234.90125475327864,248.3716977306516
15,1988-04-13 23:20:47+00:00,,,,224.39931152895437,237.11949672456709,220.8002311021601,226.75866495804777,234.06425031884098,215.3460694132881,222.327908173655,229.82229336503,234.3400211052797,233.25316832493027,234.51991616362042,244.3553866824798
16,1988-04-22 23:14:40+00:00,203.45662753491317,217.0950983153351,229.29679423290617,228.22287104678102,233.69564183745356,228.58149143582787,220.855215078591,228.12066520476736,217.77009997041733,227.19432942723054,226.12509610549168,234.754621541372,236.24812512829226,239.8672918091423,247.72643638250747
17,1988-05-08 23:14:50+00:00,,,,204.03910416583594,218.11399873509072,215.86016553716908,213.62665821247438,216.84097899628594,210.73586631418328,201.978826684351,212.16708030592363,217.85708602308907,223.4392701021213,226.06334437691106,227.52166924360736
18,1988-06-09 23:15:03+00:00,,,,,201.52860074720382,197.29402132171498,207.17781225737792,214.57851116219527,203.187437337771,207.511649564045,214.58832034442287,210.60883365166225,224.97116568114905,220.4718397718328,223.96985936775152
19,1988-06-25 23:15:08+00:00,,,,,,213.731661202547,,223.67797265863797,215.04800727736813,218.5707529271824,223.48905976650587,219.73937511637925,224.30772141988706,223.0800432339253,218.67775634819358
20,1988-07-02 23:21:21+00:00,,,,,,,,,,,,,,,219.66242598100152
21,1988-07-11 23:15:12+00:00,,,,,,,,216.11272533572523,204.34856989335427,217.36604688314998,228.62458153365478,217.3452106204184,219.88735351170695,217.4690343354067,216.45647515654386
22,1988-07-27 23:15:14+00:00,,,,,225.41793807639823,220.50663932616916,222.77844642227967,225.26020318221876,217.26809098825274,218.95131264573192,229.05438413833878,221.40035081301087,219.5328382431029,223.2596492015162,228.60076795285775
23,1988-08-03 23:21:25+00:00,218.23529874961176,222.14477006424258,234.98198120149075,231.79254889378421,242.4089885765212,234.7997536321904,228.11483042977713,229.59725779849254,231.4913227408698,232.976650616121,232.24598043035485,227.39521768040856,228.1696000478009,228.2115507081471,237.11251597599798
24,1988-08-12 23:15:13+00:00,,,,,231.71307031224808,220.8285451452682,219.07395405155697,224.77859264963257,220.33817297529444,217.63601692781776,216.57231106426377,217.60107782036232,221.47522617109615,220.25573516723048,233.44196491090958
25,1988-08-28 23:15:18+00:00,218.5473263479271,220.17857896118215,228.0740489715899,222.7691713820111,236.69208086276035,226.55311449828432,222.52039717406558,227.5786120397332,227.7861007652531,227.51121428655983,233.4428446139389,230.12613841347792,227.72476378385596,234.12668792880376,236.72846150444042
