dates,satname,nzd0402-0000,nzd0402-0001,nzd0402-0002,nzd0402-0003,nzd0402-0004,nzd0402-0005,nzd0402-0006,nzd0402-0007,nzd0402-0008,nzd0402-0009,nzd0402-0010,nzd0402-0011,nzd0402-0012,nzd0402-0013,nzd0402-0014,nzd0402-0015,nzd0402-0016,nzd0402-0017,nzd0402-0018,nzd0402-0019,nzd0402-0020,nzd0402-0021,nzd0402-0022,nzd0402-0023,nzd0402-0024,nzd0402-0025,nzd0402-0026,nzd0402-0027,nzd0402-0028,nzd0402-0029,nzd0402-0030
2000-06-18 21:59:27+00:00,L7,333.16,326.49,336.22,336.72,,333.92,330.92,329.50,,317.29,308.81,311.05,304.89,300.47,296.93,291.04,293.47,290.74,291.43,291.96,292.68,294.02,293.72,291.65,293.97,294.11,295.82,297.52,298.45,301.18,266.98
2000-08-05 21:58:44+00:00,L7,320.87,314.06,322.88,328.00,319.62,307.82,307.82,310.06,,297.12,302.51,296.96,294.73,283.48,286.08,282.46,277.39,275.75,273.26,282.17,283.20,284.35,284.24,,,,,,,,
2000-09-06 21:58:22+00:00,L7,318.65,323.91,330.94,334.64,327.30,317.33,320.60,312.85,318.46,304.89,304.37,304.05,305.63,300.01,287.27,289.36,288.83,287.30,286.48,284.94,290.89,289.77,290.90,285.00,292.02,288.94,288.78,290.30,296.29,290.91,291.76
2000-10-08 21:58:00+00:00,L7,332.44,329.96,331.84,339.85,331.89,329.49,320.64,321.59,313.79,312.83,308.38,308.52,304.05,304.28,302.30,292.48,289.46,288.08,285.99,293.50,291.05,292.45,293.45,295.90,292.27,296.60,295.21,290.88,294.05,300.72,306.57
2000-11-25 21:57:58+00:00,L7,327.09,323.00,329.06,333.97,334.74,331.80,327.61,323.55,315.29,311.64,305.15,302.08,300.04,,,,,,,,,,,,,,,,,,309.31
2001-05-20 21:57:28+00:00,L7,325.87,322.90,331.55,332.10,334.86,328.24,327.27,323.31,,313.16,311.90,307.11,,,,,,,,,,,,,,,,,,,
2001-06-05 21:57:16+00:00,L7,335.14,334.28,335.18,335.38,,341.02,336.79,329.86,,315.73,311.89,310.21,307.78,301.71,300.89,294.85,288.94,,,,,,,,,,,,,,
2001-07-07 21:57:00+00:00,L7,326.09,332.61,339.33,338.56,,334.64,334.10,330.12,,314.52,310.91,307.92,305.19,297.02,300.28,295.22,291.04,282.60,,,,,,,,,,,,,
2001-09-25 21:56:04+00:00,L7,329.18,323.25,329.59,329.76,327.46,316.59,315.84,318.74,311.83,308.19,301.67,298.80,297.40,294.13,290.62,285.90,284.02,279.13,283.60,283.70,283.57,286.47,285.12,284.26,283.07,284.59,284.65,289.47,295.79,298.70,304.37
2001-12-30 21:56:13+00:00,L7,327.96,336.28,329.23,328.96,327.61,322.21,319.23,315.56,311.29,303.71,298.75,293.38,293.32,284.04,283.64,,,,,,,,,,,,,,,,
2002-02-16 21:56:30+00:00,L7,316.89,315.58,326.24,323.43,323.24,316.87,306.50,312.19,308.86,302.35,295.78,294.10,289.72,287.83,198.22,171.74,165.03,168.87,160.55,269.51,278.01,274.17,272.31,276.78,275.52,273.34,274.06,275.39,287.93,284.79,292.72
2002-03-20 21:56:24+00:00,L7,306.50,295.88,295.09,331.22,315.50,332.02,316.19,317.94,315.36,309.17,301.95,292.11,297.71,289.40,299.97,289.65,290.66,279.03,168.49,278.07,286.48,287.42,300.71,306.58,303.61,312.49,307.18,308.70,327.70,335.80,330.38
2002-05-07 21:56:27+00:00,L7,329.57,327.53,339.91,339.20,335.75,336.54,331.56,331.21,324.83,316.68,314.76,310.18,309.99,298.64,295.59,293.33,285.15,283.70,288.24,293.72,293.35,,,,,,,,,,
2002-10-14 21:55:19+00:00,L7,327.31,330.02,337.32,339.88,334.34,335.76,326.45,325.94,319.14,312.19,311.02,307.83,305.06,301.29,300.28,292.59,292.36,291.32,294.45,291.83,293.25,292.53,294.99,292.15,294.08,290.77,289.10,296.92,300.21,301.10,304.65
2002-10-30 21:55:25+00:00,L7,328.60,331.85,338.35,337.80,335.98,336.83,329.08,326.56,319.09,315.45,311.12,308.62,306.95,300.28,299.25,290.90,289.08,285.49,284.02,288.09,285.40,285.74,288.75,289.77,290.90,290.48,289.26,291.47,294.52,302.44,312.52
2003-04-08 21:56:23+00:00,L7,313.37,310.59,317.82,316.50,318.87,315.13,314.08,312.01,306.14,297.50,296.94,295.52,293.85,291.61,282.78,289.52,283.98,275.44,160.80,273.02,287.35,283.06,,,,,,,,,
2003-04-24 21:56:22+00:00,L7,,,,,318.34,315.92,310.78,312.91,309.76,303.13,299.48,296.03,292.57,286.10,201.16,276.60,278.91,279.62,282.54,285.53,289.77,287.31,287.75,287.66,288.38,289.00,,,,,
2003-05-10 21:56:22+00:00,L7,320.83,322.08,328.11,335.54,325.93,328.35,327.05,324.73,320.06,310.65,306.03,307.10,304.45,299.10,297.60,293.13,292.85,292.72,294.89,294.69,296.54,297.10,300.46,307.46,310.35,303.70,283.82,285.55,282.51,268.12,235.88
2003-07-21 21:44:09+00:00,L5,325.06,333.23,339.67,331.31,329.43,328.94,324.37,325.47,319.64,311.02,305.48,304.61,,,,,,,,,,,,,,,,,,,
2003-07-29 21:56:05+00:00,L7,326.86,325.62,337.18,341.11,332.92,330.77,325.66,321.81,314.66,310.61,308.63,299.83,,290.90,,,,,,,,,,,,,,,,,
2003-08-30 21:55:58+00:00,L7,321.74,315.55,320.95,322.75,327.85,322.70,320.47,318.07,,,304.41,306.04,303.12,300.68,293.31,297.82,293.74,291.92,289.13,295.26,296.08,296.62,228.33,,,,,,,,
2003-10-17 21:55:51+00:00,L7,335.29,331.78,333.60,333.37,331.68,331.40,325.86,327.16,323.06,317.21,311.33,310.17,311.59,309.53,304.92,302.19,302.89,298.37,299.70,301.38,303.84,307.32,310.90,318.20,330.20,309.62,280.76,270.41,272.48,240.64,168.97
2003-11-18 21:56:15+00:00,L7,315.30,315.53,317.39,322.32,322.06,315.52,312.58,312.91,309.86,303.47,293.83,298.59,300.24,301.80,294.38,295.65,288.97,294.40,290.61,285.74,293.11,292.25,302.33,310.20,310.49,312.43,300.70,290.21,282.82,273.69,163.08
2004-01-21 21:56:38+00:00,L7,322.58,320.59,326.11,,,333.26,324.50,326.49,319.00,314.70,308.29,308.33,303.82,303.98,303.73,299.28,298.32,296.10,,300.27,302.86,310.18,313.15,315.83,324.27,316.47,304.67,300.12,300.64,299.63,296.86
2004-04-02 21:46:54+00:00,L5,333.20,328.31,335.51,343.88,347.07,342.96,339.49,335.98,336.81,324.49,321.50,313.01,313.06,307.91,308.70,303.58,309.40,303.91,302.85,304.89,307.35,311.43,315.04,312.23,313.19,309.24,303.78,301.31,298.82,295.45,300.57
2004-04-10 21:56:50+00:00,L7,,,333.07,330.93,333.57,332.32,329.85,325.96,317.59,317.51,312.36,310.87,308.16,309.12,303.41,,296.74,291.69,296.36,298.78,300.32,300.99,307.67,309.56,307.34,306.94,300.14,,,,
2004-05-04 21:47:51+00:00,L5,334.69,339.53,351.06,354.06,353.12,352.36,343.41,335.60,327.53,322.01,317.03,322.73,313.16,314.91,312.64,310.44,308.61,305.81,313.18,316.13,312.55,310.04,307.57,308.58,306.55,305.07,303.74,304.06,305.67,307.66,301.96
2004-05-20 21:48:20+00:00,L5,317.72,313.91,,,,324.11,320.55,318.29,316.58,300.74,291.64,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:48:48+00:00,L5,333.06,327.98,330.21,329.29,339.30,340.27,336.09,330.03,327.04,325.50,319.34,315.39,314.45,309.98,307.77,307.04,300.33,305.43,311.06,303.98,304.33,304.26,304.87,306.69,307.92,304.70,303.14,298.41,295.86,295.77,283.41
2004-07-07 21:49:44+00:00,L5,326.64,321.77,330.12,329.63,336.44,336.13,327.06,323.40,323.58,313.64,311.14,311.55,306.70,306.92,306.86,303.06,293.67,,,,,,,,,,,,,,
2004-08-08 21:50:26+00:00,L5,313.62,312.75,322.59,329.65,324.02,322.60,319.21,321.37,320.51,309.16,307.94,309.01,301.78,291.20,294.24,290.74,289.26,287.99,290.32,296.99,297.60,300.56,300.49,296.55,292.87,290.55,287.86,283.94,279.76,280.44,275.04
2004-09-25 21:51:43+00:00,L5,339.07,336.50,341.85,340.82,340.58,339.82,339.57,334.10,330.40,324.32,322.18,319.80,312.65,310.55,307.25,310.41,305.79,303.73,307.25,311.45,315.31,313.66,305.44,304.96,303.44,302.27,291.82,298.48,300.30,300.76,304.67
2004-10-19 21:56:19+00:00,L7,323.90,325.07,326.42,323.96,324.89,321.77,318.07,319.97,314.78,312.07,302.55,302.54,300.45,299.22,289.73,295.79,292.33,298.60,289.96,291.08,292.88,293.65,295.13,290.51,285.08,284.61,283.40,284.36,280.75,278.98,285.98
2004-11-04 21:56:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,284.78,288.99,282.30,280.35,276.31,269.25,272.65,259.55,262.17,142.70
2004-11-20 21:56:37+00:00,L7,328.83,329.25,331.20,335.06,335.08,326.31,327.28,322.71,318.95,,309.06,308.85,309.73,311.32,306.56,306.52,306.45,301.21,297.19,298.54,300.39,298.85,300.26,,296.29,295.88,288.81,287.79,287.60,286.61,288.98
2004-12-06 21:56:47+00:00,L7,322.06,319.74,,326.26,326.53,327.16,318.02,318.87,311.75,308.09,300.74,300.12,300.13,293.80,291.68,287.81,,287.38,288.22,289.14,295.43,293.69,294.03,287.51,287.41,280.76,273.26,276.91,268.23,273.07,
2005-01-15 21:53:45+00:00,L5,332.92,322.58,330.15,333.16,330.68,329.87,323.39,325.33,327.64,321.53,319.99,316.44,313.38,309.83,308.60,294.76,296.54,295.94,296.72,293.62,295.53,309.27,308.31,303.95,301.40,300.19,294.57,293.70,275.14,277.78,277.74
2005-03-04 21:54:27+00:00,L5,324.93,327.78,329.23,331.34,330.76,327.64,322.23,322.62,317.84,316.34,309.02,306.95,304.49,298.84,302.12,297.57,296.36,295.05,302.87,299.78,299.85,298.62,298.13,297.50,287.87,288.24,281.40,281.08,277.45,280.84,275.71
2005-03-12 21:57:20+00:00,L7,,,,,,,,,316.61,311.30,311.44,306.37,300.36,302.77,298.93,300.04,295.75,293.79,299.73,238.05,300.29,303.25,302.12,295.88,292.71,285.89,,,,,
2005-04-05 21:54:42+00:00,L5,331.87,326.03,336.55,337.17,339.32,334.45,328.82,325.87,320.51,320.05,312.96,311.60,309.53,307.39,306.14,306.61,301.26,299.75,300.88,307.33,303.59,304.34,307.63,308.32,303.19,298.31,295.12,295.88,292.67,294.18,297.86
2005-04-13 21:57:12+00:00,L7,312.86,305.24,311.01,320.36,,,314.30,316.38,309.17,301.77,299.51,294.59,288.35,289.24,282.04,288.24,286.02,283.05,,,294.58,299.61,296.54,291.16,289.18,278.15,274.88,273.60,270.05,275.89,273.22
2005-04-21 21:54:46+00:00,L5,330.72,326.38,329.67,337.71,330.08,328.65,331.14,331.91,330.70,325.87,320.94,320.37,323.30,308.27,310.39,311.23,312.36,307.83,305.83,315.92,316.34,317.86,318.82,319.37,313.68,306.28,301.18,295.70,295.85,290.58,288.64
2005-05-31 21:57:11+00:00,L7,321.06,326.59,332.48,333.93,,330.66,329.81,326.40,,,,307.11,308.00,309.46,306.27,300.28,292.52,293.52,298.78,299.91,302.47,299.92,,,,,,,,,
2005-06-08 21:55:08+00:00,L5,335.95,329.71,332.83,337.64,335.33,337.08,327.38,325.25,314.95,315.74,312.02,,,,,,,,,,,,,,,,,,,,
2005-07-10 21:55:19+00:00,L5,331.07,335.08,333.22,329.84,322.17,319.13,323.03,318.78,316.25,322.19,315.06,312.04,310.71,308.95,308.30,298.56,,,,,,,,,,,,,,,264.49
2005-09-20 21:56:42+00:00,L7,317.09,312.91,317.93,318.21,316.62,,,310.59,310.77,302.55,301.82,302.16,300.65,293.81,291.27,290.65,282.22,281.97,292.03,,290.12,291.13,293.81,290.24,291.91,281.78,277.47,281.07,276.51,275.06,277.29
2005-09-28 21:55:44+00:00,L5,329.78,323.21,324.61,327.90,330.20,323.38,318.17,318.04,314.88,318.59,309.77,311.85,313.46,305.60,304.27,306.15,302.84,300.36,293.78,296.33,292.99,294.91,292.36,294.93,293.62,289.79,282.81,281.05,280.52,281.16,279.40
2005-10-06 21:56:37+00:00,L7,329.41,326.29,334.99,335.78,337.14,,,325.59,325.06,318.01,316.03,312.50,314.15,308.75,306.48,304.93,299.23,299.57,301.53,240.10,298.56,299.60,302.96,298.83,295.50,294.70,286.03,286.13,283.30,290.32,286.98
2005-10-22 21:56:51+00:00,L7,319.57,318.59,319.30,312.35,317.97,314.26,310.59,306.60,304.43,296.36,,295.04,299.99,291.22,286.68,284.91,283.08,277.67,282.06,281.05,280.49,283.35,283.23,278.32,,272.93,271.74,271.76,268.16,270.35,270.42
2005-11-07 21:57:03+00:00,L7,322.87,319.90,322.73,322.66,323.16,322.67,319.83,315.33,310.60,309.30,303.94,299.37,302.50,296.36,298.33,299.34,292.92,295.94,292.87,295.94,294.92,294.02,294.78,296.76,287.53,281.08,274.74,278.30,277.62,273.80,283.49
2005-12-25 21:57:19+00:00,L7,333.35,337.73,339.64,341.56,336.42,342.52,331.74,,331.72,323.84,326.09,320.05,317.23,308.89,311.11,313.12,309.02,306.13,306.47,301.90,300.98,,310.70,303.86,304.27,304.00,302.17,293.76,293.29,296.95,297.75
2006-01-10 21:57:28+00:00,L7,326.12,325.77,330.78,332.20,326.59,324.09,316.69,316.48,315.95,311.91,305.87,,,298.98,293.79,303.60,289.73,289.21,289.98,290.11,291.82,294.43,293.54,288.73,282.49,,,278.41,284.60,284.46,287.73
2006-02-11 21:57:40+00:00,L7,321.74,318.76,327.68,327.68,324.10,323.33,315.31,317.07,309.47,,311.32,305.93,307.99,302.52,301.75,297.51,292.29,290.05,294.79,287.20,292.31,293.01,289.99,,291.21,284.57,282.96,283.03,283.41,282.59,285.24
2006-02-19 21:58:15+00:00,L5,319.91,317.36,315.91,321.39,322.93,320.99,317.30,312.37,309.62,298.26,297.25,299.30,,,,,,,,,,,,,,,,,,,
2006-03-15 21:57:43+00:00,L7,328.37,329.13,334.43,333.38,332.57,329.76,327.65,324.80,318.27,,,308.33,308.06,306.07,297.32,301.48,294.31,299.20,296.12,296.05,297.49,296.80,293.68,295.82,,285.22,285.04,281.68,281.68,284.89,280.68
2006-03-31 21:57:42+00:00,L7,326.22,329.01,332.88,332.04,328.53,330.55,324.66,322.80,319.18,317.52,312.31,,306.92,306.15,304.68,305.66,302.39,296.85,300.78,296.06,296.18,298.40,298.47,296.02,291.36,,286.17,286.22,287.00,281.34,287.42
2006-04-16 21:57:37+00:00,L7,330.53,321.17,327.21,326.22,324.65,321.61,323.62,315.93,312.31,,,306.61,304.15,299.09,292.68,297.57,287.64,292.90,287.93,292.83,288.37,285.71,283.10,,,257.02,264.12,238.92,267.66,265.81,170.81
2006-06-19 21:57:36+00:00,L7,326.10,323.07,,324.68,,322.96,327.31,321.69,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:24+00:00,L5,321.93,312.61,333.68,332.90,327.31,326.66,320.64,317.00,314.82,309.59,316.63,306.72,309.92,305.12,309.25,300.76,297.87,299.11,300.70,296.11,298.39,296.00,305.09,305.28,296.77,287.03,,,,,
2006-07-21 21:57:21+00:00,L7,,312.24,321.24,316.92,315.91,315.46,309.54,311.43,306.05,296.39,297.03,301.05,300.79,,296.13,300.30,292.43,289.85,294.76,295.25,291.31,288.70,289.28,285.71,287.99,286.09,276.36,,,,
2006-08-22 21:57:16+00:00,L7,,,335.54,333.05,332.11,323.09,319.31,324.08,320.24,311.28,311.13,307.65,305.28,303.75,299.98,,294.34,288.06,294.00,294.93,292.05,298.89,296.61,292.35,291.36,287.87,,,,,
2006-09-07 21:57:12+00:00,L7,,333.93,338.15,341.11,339.03,,,,,314.65,316.58,312.75,312.54,311.31,,303.91,306.47,307.48,305.20,306.61,305.00,308.54,304.11,305.30,302.11,298.86,292.18,290.22,,294.05,299.79
2006-10-09 21:57:00+00:00,L7,335.50,335.85,335.55,339.21,,327.11,326.33,324.11,327.09,321.56,315.83,312.23,314.59,312.76,312.15,309.22,308.47,306.40,,,,,,,,,,,,280.98,277.78
2006-11-02 22:01:56+00:00,L5,331.65,331.55,328.64,343.37,342.29,336.15,331.02,328.22,328.77,324.94,309.71,305.76,309.41,303.80,302.02,299.61,293.12,300.56,299.74,302.17,301.76,300.21,299.91,294.81,284.74,283.66,282.00,275.39,278.27,,
2006-11-10 21:57:30+00:00,L7,325.00,327.63,326.55,325.59,329.73,327.91,318.54,319.89,315.33,310.66,307.63,302.92,304.72,304.15,298.58,296.06,294.85,295.14,292.12,288.72,292.84,290.94,295.06,283.01,284.54,282.56,277.88,275.37,272.07,269.34,276.37
2006-11-26 21:57:40+00:00,L7,327.77,,,,,,,,,,,,,,,,,306.68,301.96,302.01,304.85,303.77,303.39,301.00,297.74,290.63,288.60,281.34,283.95,284.70,283.99
2007-01-05 22:02:28+00:00,L5,323.66,325.83,326.95,325.22,326.04,317.58,308.22,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-29 21:57:57+00:00,L7,333.51,331.77,336.22,332.14,331.83,331.38,327.20,322.94,316.74,,311.52,310.76,310.70,311.66,306.36,306.52,306.38,301.82,296.66,290.35,295.89,294.87,295.46,,287.70,281.24,274.41,274.01,267.90,261.63,256.63
2007-03-02 21:58:07+00:00,L7,322.60,324.28,327.10,332.02,331.84,,,325.88,319.31,324.59,320.98,320.85,317.20,311.95,311.48,302.31,300.54,299.58,298.96,298.76,,296.47,295.47,292.91,296.84,284.22,278.90,279.34,274.55,270.31,264.77
2007-03-18 21:58:09+00:00,L7,342.52,,,344.54,351.31,346.92,342.31,335.82,331.20,328.62,328.81,323.12,324.69,322.73,318.44,314.38,,308.28,302.74,304.02,303.48,304.06,303.83,301.47,294.60,287.68,284.29,280.86,280.36,,
2007-04-19 21:58:07+00:00,L7,327.48,321.54,328.61,335.80,334.40,331.93,331.39,329.11,325.83,320.24,318.95,311.48,310.53,308.69,306.25,306.28,298.69,297.39,298.19,297.17,300.85,296.93,296.63,294.13,287.98,275.48,274.19,269.86,267.25,263.51,263.02
2007-08-25 21:57:35+00:00,L7,328.33,322.59,329.56,329.98,334.34,335.84,328.70,,321.27,321.18,321.48,320.57,321.05,319.37,316.75,311.97,304.40,297.66,295.21,289.49,287.50,,288.87,292.39,283.32,284.67,277.63,274.65,268.41,273.07,274.03
2007-09-10 21:57:27+00:00,L7,330.31,333.19,339.07,338.57,339.37,337.59,334.34,331.91,,328.76,328.22,321.77,319.51,320.29,317.19,305.14,301.94,297.70,296.91,290.97,291.55,289.44,,288.65,285.75,277.88,278.58,279.03,281.19,281.55,283.91
2007-10-12 21:57:23+00:00,L7,335.44,316.78,320.65,329.11,337.95,333.66,323.86,321.95,312.34,310.78,309.80,310.07,316.02,311.78,305.35,306.42,296.93,291.60,293.44,290.03,290.13,283.00,287.28,283.94,277.87,274.74,,271.17,279.49,280.48,281.58
2007-10-28 21:57:34+00:00,L7,325.84,327.61,332.12,328.04,333.02,323.76,316.22,315.25,312.28,311.42,308.74,,,,,,,,,,,,,,,,,,,,
2007-12-15 21:57:56+00:00,L7,,,334.38,341.60,341.92,341.80,335.92,335.37,335.83,330.92,325.91,323.90,320.89,319.71,314.58,312.80,301.82,297.22,299.62,294.55,295.99,286.90,295.05,295.21,290.00,287.24,284.07,281.06,272.57,265.97,282.85
2008-01-16 21:57:59+00:00,L7,317.50,318.80,322.05,318.29,323.48,320.69,311.63,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:58:00+00:00,L5,315.75,314.37,326.06,328.36,329.35,325.30,322.84,320.51,318.97,312.31,311.16,305.78,306.65,304.47,302.84,302.13,294.63,295.69,289.73,285.19,281.46,283.58,275.32,280.70,279.00,274.66,271.70,268.62,271.21,279.81,279.86
2008-03-04 21:57:48+00:00,L7,323.40,317.88,,328.44,334.67,332.59,324.54,327.26,324.26,322.55,317.79,312.50,313.70,307.39,304.40,299.65,,292.99,295.85,294.10,294.52,290.32,294.01,289.45,284.41,278.34,278.24,277.39,280.29,,
2008-04-05 21:57:46+00:00,L7,328.25,329.84,339.35,344.42,343.33,343.14,336.60,334.42,,,333.43,332.48,324.40,325.10,320.64,323.92,318.64,311.89,314.39,312.74,307.22,306.53,226.13,294.76,295.95,293.99,289.39,293.31,295.43,294.08,305.15
2008-06-08 21:57:25+00:00,L7,314.96,310.97,311.48,316.78,,317.70,322.25,319.17,,,,303.98,302.63,304.17,299.87,298.33,293.91,294.89,287.49,287.09,289.15,290.04,286.15,,272.97,272.76,276.85,274.30,274.94,277.33,281.21
2008-07-10 21:57:04+00:00,L7,323.24,322.36,331.05,325.56,329.89,,332.07,324.59,322.75,317.65,314.92,316.06,313.01,309.89,305.50,302.76,297.69,296.26,290.67,,286.12,290.82,286.04,285.14,277.35,277.93,280.49,277.85,281.00,284.35,287.69
2008-08-27 21:56:41+00:00,L7,345.74,352.60,357.75,349.17,353.36,,330.36,332.63,324.98,323.82,326.50,320.23,317.72,315.52,317.45,311.94,312.18,306.04,298.24,,302.56,302.56,299.77,303.92,298.02,291.74,286.08,287.46,282.97,290.92,290.55
2008-10-14 21:56:17+00:00,L7,329.98,342.58,344.10,343.95,341.28,340.20,336.36,333.55,324.83,323.87,321.51,320.88,314.94,313.06,310.04,309.16,301.35,299.90,304.61,300.67,300.34,299.49,294.55,293.92,288.35,283.74,283.36,286.56,286.71,288.02,295.47
2008-10-30 21:56:33+00:00,L7,331.38,334.14,349.43,342.39,339.56,325.08,325.67,328.08,327.10,323.97,320.15,320.60,312.84,310.45,307.36,307.14,300.31,294.55,294.19,297.00,295.50,297.77,288.62,289.20,283.51,285.38,283.05,276.93,280.12,289.82,291.85
2008-11-15 21:56:47+00:00,L7,325.23,338.56,343.24,337.66,332.12,332.45,326.55,328.14,323.24,319.67,314.32,311.65,310.77,308.43,301.80,300.52,289.99,292.86,288.56,286.05,287.62,292.44,292.36,285.65,285.15,277.39,276.19,279.05,283.37,279.08,286.60
2008-12-01 21:56:59+00:00,L7,318.33,331.81,337.11,329.83,324.22,321.91,325.72,325.12,320.34,312.14,306.00,310.68,302.38,298.26,299.55,293.18,288.63,282.91,281.97,281.04,280.26,284.89,282.49,281.21,276.19,266.16,268.31,265.40,276.43,277.26,285.68
2009-01-18 21:57:21+00:00,L7,,316.31,327.94,320.48,321.01,313.13,307.89,305.64,303.46,292.43,292.70,283.53,289.92,,,280.77,285.97,276.18,262.98,269.33,273.71,270.58,268.12,264.68,264.20,251.11,246.79,,257.50,263.54,275.52
2009-03-23 21:57:50+00:00,L7,333.79,338.82,347.49,345.78,343.49,334.73,331.49,328.46,329.59,326.89,322.00,317.67,318.28,315.26,311.14,305.01,296.78,299.75,290.95,291.49,291.16,290.32,289.87,283.45,284.20,282.41,281.00,280.21,286.90,290.18,290.48
2009-05-10 21:58:03+00:00,L7,317.50,320.00,323.91,312.40,319.03,313.49,319.79,316.97,308.90,306.72,307.62,302.27,300.92,302.65,303.04,299.35,296.21,289.52,,,,,,,,,,,,,
2009-07-13 21:57:57+00:00,L7,320.24,321.60,,324.58,323.72,325.19,326.16,318.65,322.26,315.84,316.68,312.04,315.01,313.30,312.88,305.01,299.87,294.61,288.13,291.18,291.66,286.74,286.22,281.27,277.45,274.77,272.21,277.30,272.97,284.80,292.96
2009-07-29 21:57:52+00:00,L7,323.21,320.59,325.19,327.84,328.63,323.43,328.78,329.43,325.91,,314.58,312.92,310.81,311.15,305.13,301.08,297.77,300.09,296.88,297.08,293.91,293.69,,,,,,,,,
2009-10-01 21:57:44+00:00,L7,319.38,319.55,335.82,333.71,326.95,324.59,324.42,322.28,317.07,320.81,319.12,310.37,307.62,309.52,304.06,306.75,,295.44,289.27,289.22,292.78,290.93,293.75,295.48,290.78,290.82,314.12,335.12,289.55,267.92,
2009-11-18 21:58:17+00:00,L7,326.82,326.47,328.54,329.87,327.88,329.15,321.59,324.01,321.14,321.43,315.19,317.82,311.28,314.82,307.73,308.59,301.16,302.58,295.50,290.61,287.97,291.60,290.36,319.17,337.30,317.54,287.88,257.79,248.13,200.72,186.10
2009-12-04 21:58:28+00:00,L7,334.56,337.62,339.44,339.66,341.58,341.38,332.26,329.74,325.05,325.05,324.09,318.26,,319.62,313.80,315.52,303.93,313.95,303.21,303.95,300.07,308.91,317.55,313.48,283.08,270.12,,247.67,291.72,303.56,297.31
2010-02-22 21:59:36+00:00,L7,331.71,327.80,334.55,333.15,334.94,327.80,322.90,322.90,323.38,317.99,318.14,312.09,315.47,310.49,311.33,305.23,304.89,300.26,303.83,,,,,,,,,,,,
2010-06-30 21:59:49+00:00,L7,329.20,333.49,,338.22,,337.63,337.50,339.21,,333.57,335.09,,,333.10,324.62,323.29,320.85,320.29,318.04,318.75,319.80,322.13,325.45,321.34,316.93,,308.79,312.57,,,
