dates,nzd0402-0000,nzd0402-0001,nzd0402-0002,nzd0402-0003,nzd0402-0004,nzd0402-0005,nzd0402-0006,nzd0402-0007,nzd0402-0008,nzd0402-0009,nzd0402-0010,nzd0402-0011,nzd0402-0012,nzd0402-0013,nzd0402-0014,nzd0402-0015,nzd0402-0016,nzd0402-0017,nzd0402-0018,nzd0402-0019,nzd0402-0020,nzd0402-0021,nzd0402-0022,nzd0402-0023,nzd0402-0024,nzd0402-0025,nzd0402-0026,nzd0402-0027,nzd0402-0028,nzd0402-0029,nzd0402-0030,satname
2002-10-14 21:55:19+00:00,331.81,333.62,339.57,342.88,336.74,338.33,330.45,328.71,321.09,314.37,312.82,310.23,307.12,303.09,302.08,294.77,295.63,294.59,299.99,297.83,297.75,295.66,301.54,298.70,301.28,297.97,294.24,304.12,310.50,303.28,309.79,L7
2002-10-30 21:55:25+00:00,333.73,335.95,340.91,341.22,338.71,339.76,333.64,329.71,321.31,317.93,313.17,311.35,309.29,302.33,301.30,293.38,292.81,289.22,290.33,294.92,290.52,289.31,296.20,297.22,299.10,298.68,295.12,299.67,306.23,304.92,318.38,L7
2003-04-08 21:56:23+00:00,318.62,314.79,320.44,320.00,321.67,318.13,318.75,315.24,308.41,300.05,299.04,298.32,296.25,293.71,284.88,292.07,287.80,279.26,,280.02,292.60,286.71,,,,,,,,,,L7
2003-04-24 21:56:22+00:00,,,,,319.47,317.13,312.67,314.22,310.68,304.16,300.33,297.16,293.54,286.95,,277.63,280.46,281.17,285.16,288.36,291.89,288.79,290.84,290.75,291.78,292.40,,,,,,L7
2003-05-10 21:56:22+00:00,323.33,324.08,329.36,337.21,327.26,329.78,329.27,326.27,321.14,311.86,307.03,308.43,305.59,300.10,298.60,294.34,294.67,294.54,297.97,298.02,299.04,298.84,304.10,311.10,314.35,307.70,286.68,289.55,288.22,269.33,,L7
2003-07-21 21:44:09+00:00,328.94,336.33,341.61,333.89,331.50,331.15,327.81,327.85,321.32,312.90,307.03,306.68,,,,,,,,,,,,,,,,,,,,L5
2003-07-29 21:56:05+00:00,320.36,320.42,333.93,336.78,329.45,327.06,319.88,317.81,311.85,307.46,306.03,296.36,,288.30,,,,,,,,,,,,,,,,,,L7
2003-08-30 21:55:58+00:00,322.99,316.55,321.57,323.58,328.52,323.41,321.58,318.84,,,304.91,306.71,303.69,301.18,293.81,298.43,294.65,292.83,290.67,296.93,297.33,297.49,,,,,,,,,,L7
2003-10-17 21:55:51+00:00,342.54,337.58,337.23,338.20,335.55,335.54,332.30,331.62,326.20,320.73,314.23,314.04,314.90,312.43,307.82,305.71,308.16,303.64,308.62,311.05,311.09,312.36,321.45,328.75,341.80,321.22,289.05,282.01,289.05,244.16,,L7
2003-11-18 21:56:15+00:00,319.93,319.23,319.70,325.40,324.53,318.16,316.69,315.76,311.86,305.71,295.68,301.06,302.35,303.65,296.23,297.89,292.33,297.76,296.30,291.91,297.74,295.47,309.06,316.93,317.89,319.83,305.99,297.61,293.39,275.93,,L7
2004-01-21 21:56:38+00:00,313.20,313.09,321.42,,,327.90,316.17,320.72,314.95,310.15,304.54,303.33,299.53,300.23,299.98,294.73,291.50,289.28,,287.77,293.49,303.66,299.51,302.19,309.27,301.47,293.96,285.12,279.21,295.08,286.15,L7
2004-04-02 21:46:54+00:00,325.70,322.31,331.76,338.88,343.07,338.67,332.82,331.36,333.57,320.85,318.50,309.01,309.63,304.91,305.70,299.94,303.95,298.46,293.62,294.89,299.85,306.21,304.13,301.32,301.19,297.24,295.21,289.31,281.68,291.81,292.00,L5
2004-04-10 21:56:50+00:00,,,337.38,336.68,338.17,337.25,337.52,331.27,321.32,321.69,315.81,315.47,312.10,312.57,306.86,,303.01,297.96,306.98,310.28,308.94,306.99,320.22,322.11,321.14,320.74,310.00,,,,,L7
2004-05-04 21:47:51+00:00,325.31,332.03,346.37,347.81,348.12,347.00,335.08,329.83,323.48,317.46,313.28,317.73,308.87,311.16,308.89,305.89,301.79,298.99,301.64,303.63,303.18,303.52,293.93,294.94,291.55,290.07,293.03,289.06,284.24,303.11,291.25,L5
2004-05-20 21:48:20+00:00,315.22,311.91,,,,322.68,318.33,316.75,315.50,299.53,290.64,,,,,,,,,,,,,,,,,,,,,L5
2004-06-05 21:48:48+00:00,334.44,329.08,330.90,330.21,340.03,341.06,337.31,330.88,327.63,326.17,319.89,316.12,315.08,310.53,308.32,307.71,301.33,306.43,312.75,305.81,305.70,305.22,306.87,308.69,310.12,306.90,304.71,300.61,299.00,296.44,284.98,L5
2004-07-07 21:49:44+00:00,335.39,328.77,334.50,335.46,341.11,341.13,334.84,328.78,327.36,317.88,314.64,316.22,310.70,310.42,310.36,307.30,300.03,,,,,,,,,,,,,,,L5
2004-08-08 21:50:26+00:00,318.12,316.35,324.84,332.65,326.42,325.17,323.21,324.14,322.46,311.34,309.74,311.41,303.84,293.00,296.04,292.92,292.53,291.26,295.86,302.99,302.10,303.69,307.04,303.10,300.07,297.75,293.00,291.14,290.05,282.62,280.18,L5
2004-09-25 21:51:43+00:00,332.32,331.10,338.48,336.32,336.98,335.96,333.57,329.95,327.48,321.05,319.48,316.20,309.56,307.85,304.55,307.14,300.88,298.82,298.94,302.45,308.56,308.96,295.62,295.14,292.64,291.47,284.11,287.68,284.87,297.49,296.96,L5
2004-10-19 21:56:19+00:00,334.77,333.77,331.86,331.21,330.69,327.98,327.74,326.66,319.48,317.34,306.90,308.34,305.42,303.57,294.08,301.06,300.24,306.51,303.34,305.58,303.75,301.22,310.95,306.33,302.48,302.01,295.83,301.76,305.61,284.25,298.41,L7
2004-11-04 21:56:31+00:00,,,,,,,,,,,,,,,,,,,,,,289.91,299.72,293.03,292.15,288.11,277.68,284.45,276.41,265.75,,L7
2004-11-20 21:56:37+00:00,333.95,333.35,333.76,338.48,337.81,329.24,331.84,325.86,321.17,,311.11,311.58,312.07,313.37,308.61,309.00,310.18,304.94,303.50,305.37,305.51,302.42,307.71,,304.49,304.08,294.67,295.99,299.31,289.09,294.84,L7
2004-12-06 21:56:47+00:00,325.81,322.74,,328.76,328.53,329.30,321.35,321.18,313.37,309.91,302.24,302.12,301.84,295.30,293.18,289.63,,290.11,292.84,294.14,299.18,296.30,299.48,292.96,293.41,286.76,277.55,282.91,276.80,274.89,,L7
2005-01-15 21:53:45+00:00,344.05,331.48,335.71,340.58,336.61,336.23,333.28,332.18,332.45,326.92,324.44,322.37,318.47,314.28,313.05,300.15,304.63,304.03,310.41,308.45,306.65,317.01,324.49,320.13,319.20,317.99,307.28,311.50,300.57,283.17,290.45,L5
2005-03-04 21:54:27+00:00,328.31,330.48,330.92,333.59,332.56,329.57,325.23,324.70,319.30,317.98,310.37,308.75,306.03,300.19,303.47,299.21,298.81,297.50,307.02,304.28,303.23,300.97,303.04,302.41,293.27,293.64,285.26,286.48,285.16,282.48,279.57,L5
2005-03-12 21:57:20+00:00,,,,,,,,,316.83,311.54,311.64,306.64,300.59,302.97,299.13,300.28,296.11,294.15,300.35,,300.79,303.60,302.85,296.61,293.51,286.69,,,,,,L7
2005-04-05 21:54:42+00:00,324.00,319.73,332.61,331.92,335.12,329.95,321.82,321.02,317.10,316.23,309.81,307.40,305.93,304.24,302.99,302.79,295.53,294.02,291.19,296.83,295.71,298.86,296.18,296.87,290.59,285.71,286.12,283.28,274.67,290.36,288.86,L5
2005-04-13 21:57:12+00:00,318.99,310.14,314.07,324.44,,,319.74,320.15,311.82,304.74,301.96,297.86,291.15,291.69,284.49,291.21,290.47,287.50,,,300.70,303.87,305.45,300.07,298.98,287.95,281.88,283.40,284.05,278.86,280.22,L7
2005-04-21 21:54:46+00:00,323.35,320.48,325.98,332.79,326.15,324.44,324.58,327.37,327.51,322.29,317.99,316.44,319.93,305.32,307.44,307.65,307.00,302.47,296.75,306.09,308.96,312.73,308.09,308.64,301.88,294.48,292.75,283.90,278.99,287.00,280.21,L5
2005-05-31 21:57:11+00:00,324.44,329.29,334.17,336.18,,332.59,332.81,328.48,,,,308.91,309.54,310.81,307.62,301.92,294.97,295.97,302.93,304.41,305.85,302.27,,,,,,,,,,L7
2005-06-08 21:55:08+00:00,333.20,327.51,331.45,335.81,333.86,335.51,324.94,323.56,313.76,314.41,310.92,,,,,,,,,,,,,,,,,,,,,L5
2005-07-10 21:55:19+00:00,334.44,337.78,334.91,332.09,323.97,321.06,326.03,320.86,317.71,323.83,316.41,313.84,312.25,310.30,309.65,300.20,,,,,,,,,,,,,,,268.35,L5
2005-09-20 21:56:42+00:00,317.21,313.01,317.99,318.29,316.69,,,310.67,310.82,302.61,301.87,302.23,300.71,293.86,291.32,290.71,282.31,282.06,292.18,,290.25,291.22,293.99,290.42,292.11,281.98,277.61,281.27,276.80,275.12,277.43,L7
2005-09-28 21:55:44+00:00,328.15,321.91,323.80,326.82,329.33,322.45,316.73,317.04,314.18,317.80,309.12,310.98,312.72,304.95,303.62,305.36,301.66,299.18,291.78,294.16,291.37,293.78,290.00,292.57,291.02,287.19,280.95,278.45,276.81,280.37,277.54,L5
2005-10-06 21:56:37+00:00,331.04,327.59,335.80,336.86,338.01,,,326.59,325.76,318.80,316.68,313.37,314.89,309.40,307.13,305.72,300.41,300.75,303.53,,300.19,300.73,305.32,301.19,298.10,297.30,287.89,288.73,287.01,291.11,288.84,L7
2005-10-22 21:56:51+00:00,328.07,325.39,323.55,318.02,322.50,319.12,318.15,311.83,308.11,300.48,,299.57,303.88,294.62,290.08,289.03,289.26,283.85,292.52,292.38,288.99,289.26,295.59,290.68,,286.53,281.45,285.36,287.59,274.47,280.13,L7
2005-11-07 21:57:03+00:00,333.25,328.20,327.92,329.58,328.69,328.60,329.05,321.71,315.09,314.33,308.09,304.90,307.24,300.51,302.48,304.37,300.47,303.49,305.64,309.77,305.30,301.24,309.87,311.85,304.13,297.68,286.60,294.90,301.33,278.83,295.35,L7
2005-12-25 21:57:19+00:00,335.73,339.63,340.83,343.14,337.69,343.88,333.85,,332.75,324.99,327.04,321.32,318.32,309.84,312.06,314.27,310.75,307.86,309.39,305.07,303.36,,314.15,307.31,308.07,307.80,304.88,297.56,298.72,298.10,300.46,L7
2006-01-10 21:57:28+00:00,320.87,321.57,328.15,328.70,323.79,321.09,312.02,313.25,313.68,309.36,303.77,,,296.88,291.69,301.05,285.91,285.39,283.52,283.11,286.57,290.78,285.90,281.09,274.09,,,270.01,272.60,281.91,281.73,L7
2006-02-11 21:57:40+00:00,314.24,312.76,323.93,322.68,320.10,319.04,308.64,312.45,306.23,,308.32,301.93,304.56,299.52,298.75,293.87,286.84,284.60,285.56,277.20,284.81,287.79,279.08,,279.21,272.57,274.39,271.03,266.27,278.95,276.67,L7
2006-02-19 21:58:15+00:00,326.41,322.56,319.16,325.72,326.40,324.70,323.08,316.37,312.43,301.41,299.85,302.77,,,,,,,,,,,,,,,,,,,,L5
2006-03-15 21:57:43+00:00,324.25,325.83,332.37,330.63,330.37,327.40,323.98,322.26,316.49,,,306.13,306.17,304.42,295.67,299.48,291.31,296.20,291.04,290.55,293.37,293.93,287.68,289.82,,278.62,280.33,275.08,272.25,282.89,275.97,L7
2006-03-31 21:57:42+00:00,326.10,328.91,332.82,331.96,328.46,330.48,324.55,322.72,319.13,317.46,312.26,,306.86,306.10,304.63,305.60,302.30,296.76,300.63,295.89,296.06,298.31,298.29,295.84,291.16,,286.03,286.02,286.71,281.28,287.28,L7
2006-04-16 21:57:37+00:00,331.53,321.97,327.71,326.89,325.18,322.18,324.51,316.55,312.74,,,307.14,304.61,299.49,293.08,298.05,288.37,293.63,289.16,294.16,289.37,286.41,284.55,,,258.62,265.26,240.52,269.95,266.29,,L7
2006-06-19 21:57:36+00:00,330.73,326.77,,327.76,,325.60,331.42,324.54,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-06-27 22:00:24+00:00,319.56,310.71,332.49,331.32,326.04,325.30,318.53,315.54,313.79,308.44,315.68,305.45,308.83,304.17,308.30,299.61,296.14,297.38,297.78,292.94,296.01,294.35,301.64,301.83,292.97,283.23,,,,,,L5
2006-07-21 21:57:21+00:00,,308.24,318.74,313.59,313.24,312.60,305.10,308.35,303.89,293.97,295.03,298.38,298.50,,294.13,297.88,288.79,286.21,288.61,288.58,286.31,285.22,282.01,278.44,279.99,278.09,270.65,,,,,L7
2006-08-22 21:57:16+00:00,,,331.67,327.88,327.98,318.66,312.42,319.31,316.89,307.52,308.03,303.52,301.74,300.65,296.88,,288.70,282.42,284.46,284.60,284.30,293.50,285.34,281.08,278.96,275.47,,,,,,L7
2006-09-07 21:57:12+00:00,,325.23,332.71,333.86,333.23,,,,,309.38,312.23,306.95,307.57,306.96,,298.64,298.56,299.57,291.82,292.11,294.12,300.97,288.29,289.48,284.71,281.46,279.75,272.82,,288.78,287.36,L7
2006-10-09 21:57:00+00:00,335.75,336.05,335.68,339.38,,327.25,326.55,324.26,327.20,321.68,315.93,312.36,314.70,312.86,312.25,309.34,308.65,306.58,,,,,,,,,,,,281.10,278.07,L7
2006-11-02 22:01:56+00:00,326.27,327.25,325.95,339.79,339.42,333.08,326.24,324.91,326.45,322.33,307.56,302.89,306.95,301.65,299.87,297.00,289.21,296.65,293.12,295.00,296.38,296.47,292.09,286.99,276.14,275.06,275.86,266.79,265.98,,,L5
2006-11-10 21:57:30+00:00,334.62,335.33,331.36,332.01,334.86,333.41,327.10,325.81,319.49,315.33,311.48,308.05,309.12,308.00,302.43,300.73,301.85,302.14,303.97,301.55,302.46,297.64,309.06,297.01,299.94,297.96,288.88,290.77,294.07,274.01,287.37,L7
2006-11-26 21:57:40+00:00,337.39,,,,,,,,,,,,,,,,,313.68,313.81,314.84,314.48,310.47,317.39,315.00,313.14,306.03,299.60,296.74,305.95,289.37,294.99,L7
2007-01-05 22:02:28+00:00,323.29,325.53,326.76,324.97,325.84,317.37,307.89,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-01-29 21:57:57+00:00,327.76,327.17,333.35,328.31,328.76,328.09,322.09,319.40,314.25,,309.22,307.69,308.07,309.36,304.06,303.73,302.20,297.64,289.58,282.68,290.14,290.87,287.10,,278.50,272.04,267.84,264.81,254.76,258.84,250.06,L7
2007-03-02 21:58:07+00:00,314.48,317.78,323.04,326.60,327.51,,,320.88,315.80,320.65,317.73,316.52,313.49,308.70,308.23,298.37,294.63,293.67,288.96,287.93,,290.82,283.65,281.09,283.84,271.22,269.61,266.34,255.98,266.37,255.48,L7
2007-03-18 21:58:09+00:00,332.14,,,337.62,345.78,340.99,333.09,329.44,326.71,323.59,324.66,317.59,319.95,318.58,314.29,309.35,,300.73,289.97,290.19,293.11,296.84,288.74,286.38,278.00,271.08,272.43,264.26,256.65,,,L7
2007-04-19 21:58:07+00:00,326.73,320.94,328.24,335.30,334.00,331.50,330.72,328.65,325.51,319.88,318.65,311.08,310.19,308.39,305.95,305.92,298.14,296.84,297.27,296.17,300.10,296.41,295.54,293.04,286.78,274.28,273.33,268.66,265.54,263.15,262.16,L7
2007-08-25 21:57:35+00:00,323.20,318.49,327.00,326.56,331.61,332.91,324.14,,319.05,318.70,319.43,317.84,318.71,317.32,314.70,309.49,300.67,293.93,288.90,282.66,282.38,,281.42,284.94,275.12,276.47,271.77,266.45,256.70,270.59,268.17,L7
2007-09-10 21:57:27+00:00,322.06,326.59,334.94,333.07,334.97,332.88,327.01,326.83,,324.76,324.92,317.37,315.74,316.99,313.89,301.14,295.94,291.70,286.76,279.97,283.30,283.70,,276.65,272.55,264.68,269.15,265.83,262.33,277.55,274.48,L7
2007-10-12 21:57:23+00:00,332.19,314.18,319.02,326.94,336.22,331.80,320.97,319.95,310.93,309.20,308.50,308.34,314.53,310.48,304.05,304.84,294.57,289.24,289.44,285.70,286.88,280.74,282.55,279.21,272.67,269.54,,265.97,272.06,278.90,277.87,L7
2007-10-28 21:57:34+00:00,326.09,327.81,332.25,328.21,333.15,323.90,316.44,315.40,312.39,311.54,308.84,,,,,,,,,,,,,,,,,,,,,L7
2007-12-15 21:57:56+00:00,,,338.75,347.43,346.59,346.80,343.70,340.75,339.61,335.16,329.41,328.57,324.89,323.21,318.08,317.04,308.18,303.58,310.39,306.22,304.74,292.99,307.78,307.94,304.00,301.24,294.07,295.06,292.57,270.21,292.85,L7
2008-01-16 21:57:59+00:00,323.62,323.70,325.11,322.37,326.75,324.19,317.07,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-02-25 21:58:00+00:00,321.75,319.17,329.06,332.36,332.55,328.73,328.17,324.20,321.56,315.22,313.56,308.98,309.39,306.87,305.24,305.04,298.99,300.05,297.11,293.19,287.46,287.75,284.05,289.43,288.60,284.26,278.56,278.22,284.92,282.72,286.72,L5
2008-03-04 21:57:48+00:00,317.02,312.78,,324.19,331.27,328.95,318.87,323.34,321.50,319.46,315.24,309.10,310.79,304.84,301.85,296.56,,288.35,288.00,285.60,288.14,285.89,284.74,280.18,274.21,268.14,270.95,267.19,265.72,,,L7
2008-04-05 21:57:46+00:00,318.38,321.94,334.41,337.84,338.06,337.50,327.82,328.34,,,329.48,327.21,319.89,321.15,316.69,319.13,311.46,304.71,302.24,299.57,297.35,299.66,,280.40,280.15,278.19,278.10,277.51,272.86,289.29,293.86,L7
2008-06-08 21:57:25+00:00,323.21,317.57,315.61,322.28,,322.41,329.58,324.25,,,,308.38,306.40,307.47,303.17,302.33,299.91,300.89,297.64,298.09,297.40,295.78,298.15,,286.17,285.96,286.28,287.50,293.80,281.33,290.64,L7
2008-07-10 21:57:04+00:00,328.87,326.86,333.86,329.31,332.89,,337.07,328.05,325.18,320.38,317.17,319.06,315.58,312.14,307.75,305.49,301.78,300.35,297.59,,291.75,294.73,294.22,293.32,286.35,286.93,286.92,286.85,293.86,287.08,294.12,L7
2008-08-27 21:56:41+00:00,341.12,348.90,355.44,346.09,350.89,,326.25,329.78,322.98,321.58,324.65,317.76,315.61,313.67,315.60,309.70,308.82,302.68,292.55,,297.94,299.34,293.04,297.19,290.62,284.34,280.79,280.06,272.40,288.68,285.26,L7
2008-10-14 21:56:17+00:00,320.73,335.18,339.48,337.78,336.35,334.91,328.14,327.86,320.83,319.39,317.81,315.95,310.71,309.36,306.34,304.68,294.62,293.17,293.23,288.34,291.09,293.06,281.10,280.47,273.55,268.94,272.79,271.76,265.57,283.54,284.90,L7
2008-10-30 21:56:33+00:00,328.63,331.94,348.06,340.56,338.09,323.51,323.23,326.39,325.91,322.64,319.05,319.13,311.58,309.35,306.26,305.81,298.31,292.55,290.81,293.33,292.75,295.86,284.62,285.20,279.11,280.98,279.91,272.53,273.83,288.49,288.71,L7
2008-11-15 21:56:47+00:00,325.36,338.66,343.30,337.74,332.19,332.52,326.66,328.22,323.29,319.73,314.37,311.72,310.83,308.48,301.85,300.58,290.08,292.95,288.71,286.22,287.75,292.53,292.54,285.83,285.35,277.59,276.33,279.25,283.66,279.14,286.74,L7
2008-12-01 21:56:59+00:00,322.83,335.41,339.36,332.83,326.62,324.48,329.72,327.89,322.29,314.32,307.80,313.08,304.44,300.06,301.35,295.36,291.90,286.18,287.51,287.04,284.76,288.02,289.04,287.76,283.39,273.36,273.45,272.60,286.72,279.44,290.82,L7
2009-01-18 21:57:21+00:00,,321.11,330.94,324.48,324.21,316.56,313.22,309.33,306.05,295.34,295.10,286.73,292.66,,,283.68,290.33,280.54,270.36,277.33,279.71,274.75,276.85,273.41,273.80,260.71,253.65,,271.21,266.45,282.38,L7
2009-03-23 21:57:50+00:00,327.04,333.42,344.12,341.28,339.89,330.87,325.49,324.31,326.67,323.62,319.30,314.07,315.19,312.56,308.44,301.74,291.87,294.84,282.64,282.49,284.41,285.62,280.05,273.63,273.40,271.61,273.29,269.41,271.47,286.91,282.77,L7
2009-05-10 21:58:03+00:00,313.75,317.00,322.04,309.90,317.03,311.35,316.46,314.66,307.28,304.90,306.12,300.27,299.21,301.15,301.54,297.53,293.48,286.79,,,,,,,,,,,,,,L7
2009-07-13 21:57:57+00:00,326.24,326.40,,328.58,326.92,328.62,331.49,322.34,324.85,318.75,319.08,315.24,317.75,315.70,315.28,307.92,304.23,298.97,295.51,299.18,297.66,290.91,294.95,290.00,287.05,284.37,279.07,286.90,286.68,287.71,299.82,L7
2009-07-29 21:57:52+00:00,329.33,325.49,328.25,331.92,331.90,326.93,334.22,333.20,328.56,,317.03,316.19,313.61,313.60,307.58,304.05,302.22,304.54,304.42,305.25,300.04,297.95,,,,,,,,,,L7
2009-10-01 21:57:44+00:00,313.50,314.85,332.88,329.79,323.82,321.23,319.20,318.66,314.53,317.96,316.77,307.24,304.93,307.17,301.71,303.90,,291.17,282.04,281.39,286.90,286.84,285.20,286.93,281.38,281.42,307.41,325.72,276.12,265.07,,L7
2009-11-18 21:58:17+00:00,324.57,324.67,327.42,328.37,326.68,327.86,319.59,322.63,320.17,320.34,314.29,316.62,310.25,313.92,306.83,307.50,299.52,300.94,292.73,287.61,285.72,290.03,287.09,315.90,,313.94,285.31,,242.99,,,L7
2009-12-04 21:58:28+00:00,334.56,337.62,339.44,339.66,341.58,341.38,332.26,329.74,325.05,325.05,324.09,318.26,,319.62,313.80,315.52,303.93,313.95,303.21,303.95,300.07,308.91,317.55,313.48,283.08,,,,291.72,303.56,297.31,L7
2010-02-22 21:59:36+00:00,336.58,331.70,336.99,336.40,337.54,330.59,327.23,325.90,325.49,320.35,320.09,314.69,317.70,312.44,313.28,307.59,308.44,303.81,309.83,,,,,,,,,,,,,L7
2010-06-30 21:59:49+00:00,333.07,336.59,,340.80,,339.84,340.94,341.59,,335.45,336.64,,,334.65,326.17,325.17,323.67,323.11,322.81,323.92,323.68,324.83,331.09,326.98,323.13,,313.22,318.77,,,,L7
