,dates,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
0,1999-08-26 22:07:32+00:00,129.50492022439798,123.74394345645408,124.67584561065271,121.66316204746067,122.74175888342046,129.13423192839656,140.2029944413862,145.9480200565323,141.32253646365817,137.0068284985707,134.87246043953937,141.42006415466037,139.3310856742023,137.70119467515377,138.5173056909805,141.80637666622127,145.92519259567166,148.74315050851797,146.78290946682344,146.4453300488632,140.61685291211052,143.9143870071939,140.8357235865912,143.08358723823721,146.56524902408063,144.24830299026698,140.78301116628958,143.91840958449632,144.98448212443608,151.2490303973541,150.1433214941605,131.0635149022487,130.03833725345663,150.42150332940517,188.78925475028734
1,1999-10-13 22:07:36+00:00,155.13451278649035,139.3454945113559,126.55047981705573,122.37866858972764,119.51650801217659,127.20851389482843,132.6304566106503,138.67943681535263,146.4524688832498,146.39317431957147,143.5918312219026,145.0743790696347,141.90482892354106,140.3697187911777,139.94678870837208,141.16600744613004,143.08008392792425,138.41184837258888,132.59764482230145,132.35130874255714,130.28404423234332,129.95003203926478,128.32653918564588,130.19533480360766,130.36431164005464,129.1777338160825,,,,,,,,,
2,1999-11-30 22:06:59+00:00,139.93278343923305,117.92601550319621,121.308126364702,120.07971924676117,126.1166399789207,130.63664357534242,144.54567398199913,145.95341979872285,148.78440607882018,144.14433990485006,139.2544386326875,140.86913100372067,142.05923429613762,136.42634547206845,138.84944016495817,140.70705149700512,145.26024359375486,146.677349390557,143.34620787991247,140.54967362482842,142.26707423195953,134.02694688688916,132.42784416474248,133.48464053910746,135.21118178549182,130.21976845706192,139.5946206115702,133.60932107130353,141.2790577591398,147.96901763509214,147.31145119310816,139.66491047071037,144.18972445282975,158.64356105057482,176.4684667966689
3,1999-12-16 22:07:33+00:00,142.48551124926226,128.32292309657475,128.17739253925652,127.53741707115631,127.2976222659319,140.4951407445359,144.25805779526908,148.80506896473494,149.50066171412738,153.33999874051025,150.39481202291753,146.01911256056266,143.0681725144736,136.41920585090517,138.39432947032967,143.3593461501766,146.15254890754102,148.29746828102265,143.8695986033882,147.17247724387994,142.77404351009824,141.64908713100291,138.80128628763345,141.7473767975497,138.82035938219158,137.68148072485906,147.85772387958954,147.86735817718514,144.69033236131418,155.88340632039728,152.00800390936618,145.98086814744542,149.61298476326982,160.44917127700842,201.9675038465135
4,2000-02-02 22:07:23+00:00,,,,,,,,,,,,,,,,,,,131.4506275556979,129.1830557778328,125.34656261428381,123.28773885581288,117.48349227065988,125.2233313880831,122.45882046865975,127.6588833510174,135.37842797778143,138.7045604560052,144.41171987386042,144.8082854901875,147.75256737173544,126.3905983936276,123.87889061065752,145.52520613594612,170.8621410760613
5,2000-03-21 22:07:12+00:00,,,,,,,,,148.887817434708,148.16014041888312,143.4230045686349,141.08991652115913,137.1268600472568,,,142.61922097229768,147.78856792801486,143.91535788126626,142.55146126675194,137.58940265606378,130.82075350826221,127.65030380516569,122.67922115563657,124.63976071451545,123.95345613952837,134.32443475672773,140.79912372639467,138.59875697516264,138.25751758185092,142.8673902862231,143.3329536349387,124.08436653628554,132.18819150225394,158.1891081307413,191.4292498259004
6,2000-05-08 22:06:20+00:00,132.59278737204988,147.26111064573823,150.14153841804023,150.76912847965005,149.5813715998551,149.9461955976663,157.28131675070512,160.99612672623067,166.34998722724495,161.26341720575243,156.41367627405916,153.8590480163761,153.47347727981773,145.8615088164823,146.01875066451427,148.4766342734431,155.58809336836,154.86592199593264,156.7686717943821,151.777686531831,149.97334167427508,144.7194438772854,140.48660631624625,146.30693029203184,143.1201625328685,144.0789668907643,158.80824165116206,154.1579176992018,156.09942098921545,160.90059523813184,160.40474040312353,141.59934280200375,141.20577672765037,161.94853129427085,194.11069436361552
7,2000-05-31 22:12:18+00:00,,,,,,,,,138.6436944913243,134.2714073310174,130.886838682084,126.56576931979072,,,122.83542063319545,132.36038884546966,132.47128362586614,133.45746946139784,128.4458997339469,122.60290117423428,123.67127264069333,119.41151945031034,113.21899926650538,120.961114719887,122.99086488882479,125.57454368316237,131.24666024901074,126.66466066777309,124.92022788014107,127.29587638445862,124.76129108619223,113.35781255294808,,,
8,2000-06-25 22:06:19+00:00,126.94540304921102,146.01015089305199,146.18410170385164,141.17012112501754,139.06275366227743,142.29108506418123,146.49257209949053,154.27112697586819,153.9358213845094,158.18812199275214,153.4989233151149,156.31771084865863,150.5669384544554,146.06940772453635,145.76164726668244,149.95840845776,157.80129531183525,157.02656764393015,148.63631930999352,147.32159124558865,146.12331724928478,146.32142146798816,141.19140626092587,153.05702193681427,148.4950621444486,152.53849053651268,158.5191698477325,155.35814349027288,151.90813230177943,151.07160889634676,155.4750661828047,142.25758269798595,143.60377807650596,184.46854866685504,212.87280361243728
9,2000-07-27 22:05:48+00:00,128.15660099432614,126.502455289773,126.39524728779537,126.10709206113307,129.39977134594633,145.11788052871938,145.7882467786551,155.07365300792986,155.0273259120098,155.54942137289515,147.24213757360675,150.81027602254227,147.30075049900486,141.50157183857254,149.67759778353465,157.12109882537447,165.33826672815158,166.87748439967817,165.58061052445169,164.67511436162658,162.4094783385208,164.79864191189822,163.21587002487766,162.97022937755523,149.84814060264884,154.5821741463933,153.8502465532768,157.85613864498708,158.15540330845226,162.63314411505806,153.82750978670902,142.14206153614825,145.51245041303142,176.94212818719146,200.84293088656796
