,dates,jap0152-0000,jap0152-0001,jap0152-0002,jap0152-0003,jap0152-0004,jap0152-0005,jap0152-0006,jap0152-0007,jap0152-0008,jap0152-0009,jap0152-0010,jap0152-0011,jap0152-0012,jap0152-0013
0,1984-07-31 00:45:05+00:00,143.96112090286965,155.53651500710225,167.78519749303268,186.0803386700383,196.7964935614424,204.25343692736885,205.01018608697734,204.38753841466328,207.7229997742628,208.78216784193685,213.85893882442014,214.14235922305096,216.01847906492856,199.63068111991322
1,1984-08-09 00:39:12+00:00,149.9294975046786,159.55758046064528,169.517859337139,182.12909179427123,199.09380819826222,205.3954510615252,209.2742788648937,214.71424251774647,217.53275489428773,215.12424044943575,216.80653139156817,221.57020333315484,222.41958390809987,209.67019706213785
2,1984-08-16 00:45:37+00:00,144.09026449858226,151.3593568666299,162.73414350110275,176.71617041778745,184.81944714210204,159.98100015978534,182.95931600510423,188.1030504081184,,,,,,
3,1984-09-17 00:45:56+00:00,124.2126096811661,134.95025938259246,152.44447703544046,163.36013528176852,175.34319981447334,181.87067683303982,184.27276404870196,190.71108548897132,190.75033869605258,194.3991939417239,193.08582147522844,196.6097151399344,200.77404608298554,187.28749956126364
4,1984-11-04 00:45:46+00:00,151.08510311588225,158.29719676785393,175.82794607922833,186.12726804700952,197.1580031138779,197.54446015506892,195.6288835474257,198.31404288051868,199.80823109783393,199.3011184177781,196.8731227069738,199.24560547852775,202.19754059486274,184.5604892019029
5,1985-01-07 00:46:06+00:00,146.98115487202926,156.20443792748102,165.44430802572302,178.45793448533965,186.83301072019668,194.18234396385657,193.43439521651618,193.28019099127528,191.92934923470605,195.92885944330095,194.26437845634365,191.96347579403704,193.4900848618488,179.66431646405564
6,1985-01-16 00:39:59+00:00,144.29526026938487,156.79885966624852,163.07457028582343,172.85264150323275,186.35601030829497,187.05087968501311,185.7173075898006,186.57493409203613,186.6151695705896,204.10724653653324,204.15542878743258,203.4958129864263,203.35583286444626,189.60653697664713
7,1985-04-06 00:39:59+00:00,135.27389904206848,146.43059034109024,160.91469025777712,170.43353187789177,179.45766553373517,186.95347925833187,190.87108680726413,184.70013124589167,181.08292909011703,178.24651538416248,179.43628175238314,176.06623706594868,180.74756403667658,172.04769321041732
8,1985-12-02 00:37:51+00:00,136.02885356343208,143.77453257102388,163.78740706739018,176.40298768670513,187.4017117112108,190.3221625024833,188.98777300269685,184.63986754852493,187.98217435519103,178.54068344092423,175.56755126718235,174.79987719699312,182.04228596660363,162.4444065973581
9,1986-01-10 00:43:19+00:00,149.98513041804574,157.68511690649706,173.48538311948127,185.66031749184975,196.90036777285843,197.04858231102241,198.90953685706904,198.13141025801875,194.6290842417436,196.32944305933117,195.52040769372806,197.7740851545865,196.04557824305476,181.87730782990218
10,1986-02-04 00:36:35+00:00,135.10923435213488,143.86812346633877,154.3195071277489,162.48449931885403,174.31210617810927,180.54266011116965,187.00924459495351,190.88570434800596,188.6232997062889,187.3665306773396,185.67178253076003,188.43690965564494,188.091852301809,171.50478585540964
