,dates,jap0152-0000,jap0152-0001,jap0152-0002,jap0152-0003,jap0152-0004,jap0152-0005,jap0152-0006,jap0152-0007,jap0152-0008,jap0152-0009,jap0152-0010,jap0152-0011,jap0152-0012,jap0152-0013
0,1984-07-31 00:45:05+00:00,138.01251929066365,149.58791339489625,161.83659588082668,179.7068369426747,190.84789194923638,197.87993520000526,199.06158447477134,198.43893680245728,202.14618576281967,203.20535383049372,208.90177081424847,208.56554521160783,209.64497733756497,195.3816799683375
1,1984-08-09 00:39:12+00:00,141.69136818781072,151.3194511437774,161.2797300202711,173.30252466905563,190.85567888139434,196.5688839363096,201.0361495480258,206.4761132008786,209.8095086597241,207.4009942148721,209.9414236275116,213.8469570985912,213.59301678288426,203.78581897866079
2,1984-08-16 00:45:37+00:00,142.20782928373848,149.4769216517861,160.85170828625897,174.69927554474054,182.93701192725825,157.96410528673843,181.07688079026045,186.22061519327463,,,,,,
3,1984-09-17 00:45:56+00:00,125.79217402790482,136.52982372933118,154.02404138217918,165.0525256532743,176.92276416121206,183.5630672045456,185.85232839544068,192.29064983571004,192.23118027112014,195.88003551679145,194.40212509751072,198.09055671500195,202.46643645449132,188.41575980893415
4,1984-11-04 00:45:46+00:00,149.48804325313674,156.70013690510842,174.23088621648282,184.4161324797822,195.5609432511324,195.8333245878416,194.03182368468018,196.71698301777317,198.31098747651,197.80387479645418,195.5422394880192,197.74836185720383,200.4864050276354,183.4197321570847
5,1985-01-07 00:46:06+00:00,148.33713799550245,157.5604210509542,166.8002911491962,179.91077354620376,188.18899384366986,195.63518302472067,194.79037833998936,194.63617411474846,193.20058341296215,197.20009362155704,195.3943643925713,193.23470997229313,194.9429239227129,180.63287583796506
6,1985-01-16 00:39:59+00:00,149.06118502591704,161.5647844227807,167.8404950423556,177.95898945666008,191.12193506482714,192.15722763844045,190.48323234633278,191.3408588485683,191.0832240298385,208.57530099578216,208.1270327512094,207.96386744567522,208.4621808178736,193.0107689455987
7,1985-04-06 00:39:59+00:00,127.67083075665974,138.8275220556815,153.31162197236839,162.2873872863824,171.85459724832643,178.8073346668225,183.2680185218554,177.09706296048293,173.95505257254635,171.1186388665918,173.1003915145425,168.938360548378,172.6014194451672,166.61693014941108
8,1985-12-02 00:37:51+00:00,138.94050682381211,146.68618583140392,166.6990603277702,179.52261617996945,190.31336497159083,193.44179099574762,191.8994262630769,187.55152080890497,190.7118492867973,181.2703583725305,177.9939289841657,177.5295521285994,185.16191445986794,164.52415892620098
9,1986-01-10 00:43:19+00:00,152.23323938337663,159.93322587182794,175.73349208481216,188.06900566899,199.14847673818932,199.45727048816266,201.15764582239993,200.37951922334963,196.73668639674133,198.4370452143289,197.3938318315038,199.8816873095842,198.454266420195,183.48309994799567
10,1986-02-04 00:36:35+00:00,140.38571017998873,149.14459929419263,159.59598295560275,168.1378662772689,179.58858200596313,186.19602706958452,192.28572042280737,196.16218017585982,193.5699957949019,192.3132267659526,190.06884572063825,193.38360574425795,193.74521926022388,175.27369716101956
11,1986-04-09 00:35:13+00:00,138.03042068756758,146.74169324342958,155.17824365656048,173.73192036420875,181.1952976091638,184.09263639105012,186.1788076126705,188.74297260844986,194.42093993094406,197.30551138337523,189.9592841776115,188.368971910386,188.89256262733753,177.6810471289625
12,1986-04-16 00:41:14+00:00,138.7239287909162,147.83449842410698,153.238616041932,163.0453803694819,171.80763293787498,183.6788597723495,180.33748471970122,180.75612586865307,182.78553998744528,186.98407944116698,191.9845501389256,193.32328307619278,177.76278924060566,170.02612130272448
13,1986-05-27 00:33:59+00:00,143.23726498077062,154.77122936346908,166.8468763725464,176.3358269061929,192.20392224416184,198.03860505994902,202.280426561486,205.26248135305352,193.90682452923926,196.0982964675335,198.55734300335763,193.95050149294715,188.0651542589073,173.07120562524207
14,1986-06-12 00:33:30+00:00,143.97674054747574,153.17049830350052,164.10423104328115,175.51104631518905,197.23041397189292,203.72297893341567,205.88187117555435,200.12187015952304,200.43347478849816,196.01776266477685,199.500321239622,196.54677599040818,191.18478326596065,175.92124355516455
15,1986-07-14 00:32:26+00:00,145.1037742766526,155.75578665904058,160.33426861069236,172.21928782568878,184.58607741665045,186.00119669148697,185.65248113298045,184.42629461534307,184.6512833109334,194.55565140007437,191.49355107052796,186.7917395155505,189.4700708459375,174.2287697472607
16,1986-07-30 00:31:53+00:00,140.04969376939852,149.6621871689856,164.9685377116817,176.61315385484212,193.44009639303704,196.26272950726798,190.82188158946497,197.2340564153331,197.27796372584336,196.04654255883733,193.37316345175472,178.07296181902134,173.19885155157883,161.19685421830206
17,1986-10-18 00:29:08+00:00,138.00210282362121,148.0872676146534,162.7643601340168,182.37066853487718,188.5583710714022,188.89178768707077,186.6570446989568,187.84459517025792,184.57221448691837,186.1969063791419,179.53490248142543,175.77642619088272,175.68619912442924,168.267394130448
18,1986-11-10 00:34:29+00:00,137.89804369691947,143.89798680127626,152.4358856846111,170.9327918371003,172.99767943084464,178.4085038906019,182.26806203091047,176.25742836448734,175.2414030658955,171.96230283227735,178.86057999475852,175.93410569254232,178.51790120364836,163.57860639335436
19,1987-01-13 00:35:28+00:00,140.2960547151359,142.1176447232065,160.86319329772442,173.34844089561224,174.9337729183236,178.14726618621742,182.0694833114878,175.31855280028566,173.46421307093726,176.24252874498515,179.69338163117786,175.91511183992134,184.1194219325583,168.16976469719302
20,1987-02-14 00:36:34+00:00,142.28744649055628,151.34045450016427,158.74577556986256,170.27518642678498,183.00858028660812,188.2018900642886,186.26942893620705,192.11374145507673,190.3382279284287,191.01058927341256,196.53969033567446,196.18369888611113,191.87427537456549,179.43562931834387
