dates,satname,sar0141-0000,sar0141-0001,sar0141-0002,sar0141-0003,sar0141-0004,sar0141-0005,sar0141-0006,sar0141-0007
1984-05-06 09:33:51+00:00,L5,238.06,240.31,235.51,235.68,349.14,233.63,273.90,313.11
1984-06-07 09:34:42+00:00,L5,235.77,242.34,228.84,228.13,218.62,220.15,264.91,309.77
1984-07-18 09:29:10+00:00,L5,238.63,248.32,241.19,246.02,364.33,235.33,277.42,342.39
1984-08-19 09:30:15+00:00,L5,245.20,245.14,237.79,241.57,349.25,234.02,268.97,327.07
1984-08-26 09:36:33+00:00,L5,240.27,244.22,231.83,228.45,222.94,221.02,268.85,310.25
1984-09-04 09:30:25+00:00,L5,250.20,236.86,236.17,239.03,225.01,222.81,270.64,332.90
1984-09-11 09:36:38+00:00,L5,238.30,248.70,238.72,240.32,221.01,222.62,266.93,328.05
1984-09-20 09:30:28+00:00,L5,221.58,223.81,241.38,211.13,220.24,208.76,154.44,263.18
1984-09-27 09:36:39+00:00,L5,240.48,240.24,238.10,248.18,365.58,234.23,278.39,341.74
1984-10-13 09:36:37+00:00,L5,238.27,236.43,232.68,239.68,228.31,225.60,269.41,309.95
1984-12-09 09:30:22+00:00,L5,248.71,253.98,244.25,249.50,364.77,236.72,280.75,332.22
1985-01-10 09:30:39+00:00,L5,206.81,232.40,207.52,234.83,380.10,,279.40,190.45
1985-03-31 09:30:43+00:00,L5,246.14,242.13,235.11,232.53,,,,
1985-06-03 09:30:28+00:00,L5,243.20,230.92,219.91,226.72,216.86,223.00,249.55,309.46
1985-06-19 09:30:26+00:00,L5,235.50,233.32,220.52,228.92,207.14,223.06,251.60,189.75
1985-06-26 09:36:35+00:00,L5,228.74,227.04,229.52,228.54,221.73,213.24,264.92,311.29
1985-07-05 09:30:21+00:00,L5,249.53,241.32,231.73,240.46,226.12,234.21,272.58,327.74
1985-07-12 09:36:29+00:00,L5,247.16,246.78,239.49,239.04,222.63,223.27,267.34,328.40
1985-07-28 09:36:22+00:00,L5,244.57,238.44,235.47,241.88,217.23,222.75,259.63,311.13
1985-08-06 09:30:06+00:00,L5,237.99,234.67,225.06,228.70,221.68,234.73,259.04,280.37
1985-08-22 09:29:56+00:00,L5,244.43,251.26,240.57,246.11,365.60,238.46,277.36,329.97
1985-08-29 09:36:02+00:00,L5,236.71,239.69,230.85,239.53,333.57,233.15,271.09,329.19
1985-09-14 09:35:49+00:00,L5,239.43,234.89,227.73,229.37,224.80,221.33,264.06,327.23
1985-09-23 09:29:32+00:00,L5,252.50,247.23,237.18,245.47,349.38,234.68,273.69,335.51
1985-11-10 09:28:57+00:00,L5,252.33,245.11,246.82,249.46,349.44,,272.27,331.82
1985-12-03 09:34:43+00:00,L5,244.43,,,241.50,229.64,220.63,266.07,309.41
1986-01-04 09:34:08+00:00,L5,237.27,242.89,229.66,234.52,230.47,219.87,270.31,328.04
1986-01-20 09:33:48+00:00,L5,232.07,237.47,245.69,242.06,237.55,,,310.71
1986-05-05 09:25:17+00:00,L5,244.61,248.26,237.25,247.91,349.37,235.78,275.59,332.34
1986-05-12 09:31:17+00:00,L5,242.03,241.05,239.60,242.39,364.37,234.62,272.86,333.81
1986-05-21 09:24:51+00:00,L5,241.22,238.50,229.52,230.40,221.34,235.76,257.88,308.88
1986-06-29 09:29:50+00:00,L5,238.96,231.52,230.72,228.06,213.99,222.40,260.46,310.86
1986-07-08 09:23:21+00:00,L5,253.49,252.90,245.06,242.65,365.50,237.27,276.61,334.80
1986-07-15 09:29:17+00:00,L5,235.82,240.00,230.45,234.66,220.19,224.20,258.44,308.75
1986-07-24 09:22:47+00:00,L5,247.19,239.80,227.65,234.77,224.05,234.92,258.34,309.39
1986-07-31 09:28:43+00:00,L5,244.15,239.21,236.99,241.07,228.48,224.11,266.60,312.64
1986-08-09 09:22:13+00:00,L5,243.68,243.52,243.99,246.81,364.54,235.36,277.28,342.18
1986-08-25 09:21:37+00:00,L5,251.77,254.88,244.76,241.88,349.24,234.47,272.28,334.79
1986-09-01 09:27:32+00:00,L5,237.05,238.43,232.79,234.60,215.08,221.36,258.51,309.01
1986-10-28 09:19:29+00:00,L5,247.00,250.33,241.19,246.50,349.36,235.51,275.76,327.95
1986-11-04 09:25:25+00:00,L5,-92.54,-65.26,,-55.39,-80.46,32.71,-8.75,
1986-12-22 09:25:33+00:00,L5,,,,,218.73,,,264.83
1986-12-31 09:19:38+00:00,L5,250.78,250.24,244.19,242.12,227.76,220.36,274.00,334.42
1987-01-07 09:26:01+00:00,L5,238.36,245.02,236.10,235.26,349.18,220.49,272.86,312.55
1987-02-08 09:27:03+00:00,L5,235.50,235.34,237.80,243.24,232.35,220.75,273.44,334.76
1987-03-21 09:22:26+00:00,L5,251.13,255.75,245.18,258.69,381.12,250.78,285.77,339.59
1987-03-28 09:28:52+00:00,L5,245.55,246.49,230.97,237.08,223.77,230.40,268.44,327.09
1987-04-06 09:23:00+00:00,L5,249.74,251.99,240.56,242.13,348.96,235.22,271.69,330.77
1987-05-08 09:23:59+00:00,L5,249.73,247.30,237.47,240.12,229.98,232.52,271.25,329.07
1987-05-15 09:30:21+00:00,L5,241.65,248.47,234.72,240.20,333.60,230.55,276.13,342.47
1987-06-16 09:31:07+00:00,L5,236.83,232.96,220.39,228.58,209.94,221.79,255.82,310.30
1987-06-25 09:25:08+00:00,L5,248.18,244.90,237.34,236.28,225.89,234.86,272.39,334.32
