,dates,usa_CA_0054-0000,usa_CA_0054-0001,usa_CA_0054-0002,usa_CA_0054-0003,usa_CA_0054-0004,usa_CA_0054-0005,usa_CA_0054-0006,usa_CA_0054-0007,usa_CA_0054-0008,usa_CA_0054-0009,usa_CA_0054-0010,usa_CA_0054-0011,usa_CA_0054-0012,usa_CA_0054-0013,usa_CA_0054-0014,usa_CA_0054-0015,usa_CA_0054-0016,usa_CA_0054-0017,usa_CA_0054-0018,usa_CA_0054-0019,usa_CA_0054-0020,usa_CA_0054-0021,usa_CA_0054-0022,usa_CA_0054-0023,usa_CA_0054-0024,usa_CA_0054-0025,usa_CA_0054-0026,usa_CA_0054-0027,usa_CA_0054-0028,usa_CA_0054-0029,usa_CA_0054-0030,usa_CA_0054-0031,usa_CA_0054-0032,usa_CA_0054-0033,usa_CA_0054-0034,usa_CA_0054-0035,usa_CA_0054-0036,usa_CA_0054-0037,usa_CA_0054-0038
0,1984-04-27 17:55:52+00:00,172.7831161987702,169.4912573923744,172.2164206190272,187.51306008794973,196.01908520404868,190.10874544532174,191.9788401374243,197.67510199806586,203.57506871060545,198.4534975327293,202.70122848610282,206.3447763942727,205.33949287211746,195.4034822113399,198.27503785491191,198.74114349592122,206.68670976507653,204.76420787228622,,,,,,,,215.03827178457342,221.5182895227265,211.49001470821156,200.9091098573246,209.94970428386395,214.45732343419962,226.0911465115904,,,,,,,
1,1984-07-16 17:57:29+00:00,165.80175405238012,167.9083722991333,178.4648355935221,194.92447402478962,203.99949642682122,203.92938207154702,206.03427604947547,212.18786175083187,208.81550603696928,211.1417029170084,215.30963204699262,214.93941147231502,214.50491956989657,218.32823489541835,216.86192151152466,220.52195374433728,225.83763467284385,229.96414989032465,224.26360934854551,219.80676649977903,224.85373797883932,220.44474661494405,217.17132709829406,221.05591841920096,221.44950287058012,220.0233841578236,227.7449029776752,229.2461952614024,226.8048606468558,222.2447169658857,219.62857738438,227.64386446981143,202.4657805411085,207.65461781734194,215.5259592136128,211.27996775927068,214.82218930660176,226.22636926937017,227.60720898973318
2,1985-03-29 17:58:42+00:00,179.65580093460085,177.59108093535997,180.0812649636221,201.25038301262148,207.13951546247785,212.26979812477026,213.12561480576636,217.82311412611563,218.40633210436425,219.57732689299945,220.67575270352722,218.70735052512515,215.6246721524936,212.25118852359208,210.87218870449695,213.68376422253877,213.6921564606369,217.13069053110277,213.14760405499888,215.03515010116539,213.3080782611226,218.82176866606812,212.39284517958401,217.67676627313793,217.91007912889947,223.76043557429674,223.09790110756944,229.31576218597132,224.14325019301427,220.47964724189364,213.58447111785145,228.3912063790121,190.81371235162274,188.46233727188798,195.56272748473287,190.17102882599852,201.28274134387823,207.74561183526157,211.82030477450076
3,1985-06-17 17:58:24+00:00,164.00421400300792,168.18782724068572,173.3106689046281,190.0977192950071,193.99368721334113,201.6823785833438,197.6960211627869,195.81501941857806,206.34438220102976,205.2057043206721,207.18150970379702,214.31264703724204,209.03309105941366,206.2177505450283,205.16313649562065,208.79348574114925,218.04347602782724,216.13783993166663,214.11972814871154,213.68778708140871,214.6756365454421,212.6647767822465,217.98427781171685,212.7670864648015,218.4663546810283,220.04084472988484,222.89119200135372,222.9390574679603,231.54233907541834,221.024808659354,220.43987075096587,226.3168972175347,194.30446301718285,198.2318602809978,210.03810746997567,207.68230795085003,208.44260197910796,216.90827256210534,225.21819364367747
4,1985-08-20 17:57:55+00:00,163.88450497599737,164.14241442325317,174.28043252670105,187.85882358911653,194.53230091142726,198.4946210965973,201.97665426575432,201.57104487152367,203.8174340892836,208.29621169072027,211.956462919201,208.3730537214875,206.39216566945356,207.46707910480308,203.8986753367748,205.10389161025228,212.4493471227397,214.45260980249788,213.55114127595172,205.8882347031643,207.60332594544838,209.10319838114546,210.4526492776832,208.4732103444316,215.1642953952574,217.1494519622085,220.9787327795471,225.85067702064092,221.46808852823523,220.3906127769089,221.7814266712953,239.03849943077472,187.81656997470947,194.1048293765948,205.80316083110947,203.2652167235516,204.94258577656723,207.560849475944,222.07540623089147
5,1985-09-21 17:57:55+00:00,162.58861510567493,170.12201366880186,183.39296235503332,189.2351036487167,202.32471082940495,206.57933216329764,205.15068992973917,210.45084527995823,209.90917051072293,211.64793145360693,215.258313246439,216.70260683354996,209.81787365098887,211.4700251957453,208.2103953817125,211.62761656350096,216.11792732851347,216.14358110463903,212.67079880729858,205.55487750070952,210.19842030506103,211.74079472202573,209.22365761808362,209.72982072536567,213.56446864194203,215.2365641930358,219.61370155326875,222.00396470240838,224.61708922993535,226.0417847662289,230.12629592852852,244.271809467532,187.01861121876567,204.08577046028768,207.97727421255854,210.08138502550386,211.05068390860873,214.9598371375592,225.13460687790297
6,1986-01-27 17:55:26+00:00,,162.03185164049734,165.03477216319092,185.14648418714722,197.12939105376452,203.24301926439082,199.8349875787498,204.25125348603268,203.8134611554125,207.5377305066017,213.0087296304415,210.48572259849743,198.68433498285003,209.56924560055643,203.3772087449335,192.44898398811196,202.43588621000112,212.46202210392806,202.5676008453883,212.19843179998026,212.85857332973038,209.82694372164102,211.56749531172417,215.9925257326229,224.26969234126364,228.2431163205096,230.4777312351896,238.33888187588974,232.2395603478895,228.1786222289041,220.1130346340451,228.22435340043415,202.38827035466625,210.3187510498953,202.42984606106864,208.14314409291103,214.05974705606494,229.85159456929648,223.42153104177203
7,1986-04-17 17:54:06+00:00,175.31699271863542,174.57930993227995,178.4373505787793,202.5297732734864,200.61005590601687,206.6722584195221,202.57265764211886,206.2148957565788,213.71422863085488,209.73952506179913,213.0886710943023,214.1628699413328,212.97976528137912,210.4174070786234,201.85466457941698,195.0414997092234,203.01828927652195,201.5916908170032,199.8510712648104,203.98619635626707,207.16873831664654,214.16993306467955,213.01503116062082,217.4777378219426,217.73430797062503,,,,,,,,,,192.8963890737431,199.41026623906066,204.86917032147187,212.99657569764238,218.8198231328024
8,1986-06-20 17:51:54+00:00,159.49580874741793,160.29747395062833,171.05449269057527,187.04481194028,189.89486713621278,193.06555318970237,194.18721728071858,196.47401257273737,200.22346461971813,201.53315700377894,202.53985769586296,200.36339301979285,194.90089039931593,198.6584209122304,189.10719923403565,188.19836728583272,190.81540708492372,187.66207787080668,184.61374973536715,189.75712963768186,193.1579580600075,196.0996755589227,196.502933230117,204.5377720042305,209.57407571257855,208.29632884043696,214.40112216606138,212.75037059795264,212.8984412025418,210.39728563749316,203.7567576245986,219.11686934734612,189.570326878751,195.89944185322597,204.48309129916177,196.39885685504362,204.38447914978167,209.4645847873647,219.40749082935048
9,1986-08-23 17:50:03+00:00,154.89578835461575,161.6861031025772,172.8670218064424,184.93078681705853,186.02984339401434,197.92731862878972,195.5388967722388,197.59179475874117,205.30801250550334,203.95179000537013,205.5128043749802,207.95163602558284,203.68057384955736,205.4923890483032,200.2568916063032,200.88212405470202,210.26565036984587,212.07783921224143,205.82219788791414,209.96809375010923,208.39529066116853,209.05879210225424,207.70381275971693,213.36759628277713,213.74522929398537,220.79578804413836,223.12434820732773,225.7215903928776,224.32092782484682,226.03523700472041,221.7454077382895,237.15034440803055,182.41357822562546,189.7506074346677,203.46246940915023,202.10247657488088,203.03654846778562,214.11726412910798,220.3227538405542
