,dates,nzd0020-0000,nzd0020-0001,nzd0020-0002
0,1999-08-17 22:10:26+00:00,,151.75980739538852,160.44403454645712
1,1999-10-04 22:10:38+00:00,,160.97699122876963,166.6390154992174
2,2000-03-28 22:10:07+00:00,169.43391342825177,166.2953015304416,165.97007441540782
3,2000-04-29 22:09:53+00:00,159.17549735101653,162.1154274777275,168.26905755268442
4,2000-05-15 22:09:42+00:00,146.990409655917,152.66375872063205,155.62465196956774
5,2000-08-19 22:08:38+00:00,132.84018484739522,138.8788326678182,145.4930643435317
6,2000-09-04 22:08:22+00:00,134.71524453822843,136.52644922894248,150.86648532504026
7,2000-09-20 22:08:03+00:00,133.53863465915902,139.88920703721718,145.28826008418025
8,2000-10-06 22:07:59+00:00,154.0225927644272,148.33512291137308,154.42853381985884
9,2000-11-07 22:07:53+00:00,163.85501486463937,135.04487457151328,142.38221544404206
10,2000-12-25 22:08:03+00:00,,,
11,2001-01-26 22:08:07+00:00,152.63613918962443,146.1818887788316,143.18393508295483
12,2001-03-15 22:07:52+00:00,158.79478663426275,153.88257490587762,155.95129205160816
13,2001-04-16 22:07:42+00:00,152.16083498675656,155.90491412984974,162.00667170628378
14,2001-06-03 22:07:16+00:00,162.81287037714438,163.77690357572132,170.77435614722756
15,2001-09-07 22:06:11+00:00,,138.70663521718635,147.93171831204714
16,2001-11-26 22:06:09+00:00,168.53759236442056,131.86248402192845,136.79691188100077
17,2001-12-12 22:06:14+00:00,,,136.4629504768563
18,2002-02-14 22:06:29+00:00,135.90669714198097,151.62744101615002,160.92641567216114
19,2002-03-18 22:06:22+00:00,,,
20,2002-04-03 22:06:21+00:00,154.5641279130747,155.20675458496234,163.30143040510367
21,2002-07-24 22:05:50+00:00,162.25434150629874,165.89288970447478,170.84096328003974
22,2002-08-09 22:05:46+00:00,,,
23,2002-11-13 22:05:30+00:00,111.45527125634618,137.79316845127317,152.10681654493933
24,2003-01-16 22:06:02+00:00,,159.8751534167352,161.01900258743873
25,2003-04-06 22:06:21+00:00,168.79213534652303,166.05615875027476,170.68526967827
26,2003-05-24 22:06:17+00:00,155.30172934962627,159.4987861206724,162.04801678807334
27,2003-10-31 22:06:00+00:00,,142.24701018515393,149.81844750855905
