,dates,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
0,1999-12-25 21:58:52+00:00,121.8071055855569,118.02109534587746,113.40005203240165,132.20480428811504,137.2652477445083,127.30041336128815,125.88788119810167,123.5461462712333,119.2443649065615,122.99510499536153,133.5194532844358,131.35406121490942,133.67145426868888,132.69152815089498,123.87002200618997,104.39717617174334,112.53992907540932,109.2387260413005,,124.97332135655846,122.37783641042178,133.76839309637762,140.06521593817865,139.43768431371024,138.8249822408188,140.3029728375332,133.9729322704144,142.26840242863202,148.46709281335703,156.52555609630815,159.1073466939097,162.09820877939026,162.60910840873854,168.00019240289365,164.42087079413983,161.55586042556197,159.55542459727548,151.17915138990125,144.99278106834183,146.7206436288258,159.1122014425423,146.69152448865322,144.8322910310098,141.00660148572177,136.7454271616103,155.33819447044584,153.0183148466915,150.80212354715187,148.60758841161478,151.45118073765977,161.07550323201016,163.95620519980366,165.31387765797953,164.47916296553456,154.9896780619174,152.15186568317867,160.26762892135886,165.05311212146518,167.24426401479695,165.31565484888617,154.73068242444847,152.12442087483606,154.98549477527857,153.48769054692312,152.05615157067353,152.19333601037675,138.69274238001245,153.60131742308144,150.80118333844015,155.0002785949426,152.99375696581575,152.2510768269407,153.56442468039472,140.68849250687566,142.88167612248807,145.8781064464798,149.1671341305549,147.84602481439887,142.91165320099995,148.09189556638498,143.9264541426671,154.70243294168114,155.60363145961327,151.58643111832686,151.9326781393943,153.38511661295863,162.81427545355209,160.99495619068367,162.6777101170214,158.5530601067156,153.68621606075575,154.08851659423516,157.2831970007525
1,2000-01-10 21:58:52+00:00,131.6662303359169,132.61730760801714,131.90671315411905,139.69878433711776,140.95050291795565,134.08783789289168,130.2927083518685,128.30935261741575,121.57621931237577,123.78453923465382,135.03937208497945,134.44312021744366,130.2100102206626,127.50787085215616,127.91307372143599,119.68697734333841,117.15928046104145,129.91125165947068,129.34498768830628,135.96111585110137,140.55015457236894,136.88002900553676,134.47852301236486,139.31626846470763,141.0553931160947,152.3766004779581,143.2061595647505,144.3525809153476,143.9382372719172,152.5004997542423,160.8832582089706,167.38380998396545,172.2898155075243,180.76629940601313,179.2686379707856,169.15426651014354,167.3013777467323,161.7292522009283,146.50725127198766,144.55385665168478,153.53549640191054,143.42044062427465,143.3337086393484,140.45606665291834,138.99680757122343,163.23197444383163,159.5897688987623,157.57743881194347,155.72469505199695,161.77579323279284,164.21269932073756,165.38633690092442,168.21448543088454,166.63194088815519,152.52912387472554,141.70828612614272,152.44739896693446,160.20672536025043,159.36291115224233,162.19747531816193,153.1793120053251,151.74180574431966,143.64013730509794,143.2173507332745,144.98301515758024,155.11660020049308,137.46790797731452,155.97288483714155,154.82666820550017,156.0660133517995,157.88123552662174,158.91325380798602,158.0662555819487,156.41387955018135,150.99449928061588,144.93225533219032,143.04094257878822,142.1591187403655,144.99489896085873,150.54824382373394,143.68472971136745,152.40430896394665,151.81466154301697,151.09362611723233,147.85565033401136,149.7202114638675,153.38982289307106,163.33990179274443,170.31020815567825,173.09293666327417,169.8350270933906,171.77319033377648,170.26079208491458
2,2000-02-27 21:58:40+00:00,129.30908680362023,128.13310149103634,96.58060980253008,127.21550704749345,144.7098524029466,138.572488321685,138.4616095762724,138.55243866848153,138.22161270237063,140.38879190335894,131.02551726506314,140.42220339537224,140.15599459667683,134.40012566705806,125.27128879536883,143.85857554034374,134.45527933848032,138.24629923319964,146.24132752076827,137.72451057567943,153.55740259308374,161.79929641608493,155.90508813744324,148.29599904050357,148.72573870206602,154.5407207854887,158.59206581567878,164.1533394136058,165.1043580744282,165.24697646741012,116.90714514409864,,,164.63849112280596,,,,,,,136.05764706547055,136.00476062471108,151.76360383101292,150.3093255295114,147.64583488150927,,162.0431321712233,173.80090861803293,177.56059944367195,155.38167970943135,159.12992699565714,171.36445605033788,171.84349149535538,173.5456451692726,166.12719883479497,160.10786056554093,162.15650555298814,167.15263272464423,165.72701706406008,160.53826588889694,164.32940947657283,175.1984981208688,156.70164600456218,148.98507720598246,149.34804304472422,154.6457839356615,149.87850289967042,149.02654030608045,158.68955366064228,155.2665892960314,159.6769746165601,166.04707763598824,166.0647644523326,167.86002851885897,157.79318074664633,145.94741894729415,137.1617618049821,136.66375916211703,157.32857270460588,161.106259587443,147.60450132805786,147.71239925742705,151.87386365222187,,,,,,,,,,142.77030123758362
3,2000-03-14 21:58:35+00:00,130.67231916748324,147.78128063970715,,,160.84984812423886,139.79535551514417,160.27357475010527,155.8937762314248,150.1690713181757,159.09890501300168,148.27708438391934,150.7782363164766,148.0104842270244,138.52310564656406,133.04600772566542,158.0033904384832,136.79527644174212,177.36511517001668,168.25562260888947,138.048489348294,177.79045321595865,168.30465042792238,153.85858465195082,143.7801682189446,141.3370587747098,155.00217330213806,156.96397098939633,168.6901531367705,177.98078768957456,175.85615221249532,170.206643818178,170.47247037567678,167.98800186648472,174.26435017021197,170.79917183023187,189.65828678975748,190.10485013977572,176.02045722310666,157.79159967068676,,180.92769164031552,138.80854387053614,,,117.70710993547448,172.00823497366682,156.77098221925766,167.00031643881968,181.434042693733,172.4720578216988,152.0708207412857,153.53193142071132,,,,,,,,,,,,169.0976546178621,156.81740404515818,140.67333499911223,,127.75956885066046,158.3061251462204,160.29612471848088,161.81245938000518,170.77574285182064,176.56139897929052,171.9607162309962,164.33630126096452,155.60091445333208,153.81707070555387,149.87793006256365,154.71358529463188,148.84423290140083,139.37491183267971,138.78066805104334,142.70854937189438,147.65874174548028,141.05520905481043,159.91536001001796,177.3139326751391,183.420629370569,186.68536840670717,190.6878562467676,189.9833051778939,174.9258952125736,153.66330599668308
4,2000-03-30 21:58:57+00:00,127.34033040627094,134.15888856093264,130.6953040909621,135.41997478558892,135.34634523747485,137.02471012480382,135.87563445597578,134.06987196418058,138.51377482412718,142.59600175185204,146.8990295077707,146.62059979188925,141.427512068702,139.18648318338447,,,,,,139.64286039430456,147.89336244709907,148.2090398184334,151.57088023951223,148.0109519735858,149.73501278154336,148.84489117996495,155.34930720115412,157.65133493294636,166.830541332501,170.0052045674843,168.52971654264525,166.09984360778213,169.7215413769025,170.8140303746781,175.3381809258294,174.74589871396498,176.83836265055535,165.1425578387392,162.84907588880662,156.52562709230483,171.10645451315708,165.41029130798367,159.3301375939558,160.39359838136178,148.39507592081327,172.61533211989257,171.70531455641262,175.93715855341344,172.2060888153014,174.28145268927946,168.91387763627384,162.04141765304828,161.41638027543794,168.07497404622842,175.16955051952752,171.70233352448145,162.97173750427459,160.9252772990398,159.94252983861566,166.4683365491252,166.66794103781606,160.79184751504445,164.9863641233384,163.26914194158994,163.34643544149714,151.32191516068772,146.22694078978546,143.64021490041367,156.9687979128564,163.9589867985613,159.53101945861212,157.06869811868745,154.7824418549453,157.36818580207645,159.13346806273395,155.17367081819395,154.94635483785044,151.26939360580496,149.84067237813977,152.8789317938513,136.03767640054858,143.30661476176297,148.6130208150525,147.99153173259307,141.45942546796798,153.25105454580847,166.75679351854924,170.30418270527574,175.19392998722284,177.48384234725273,174.36625490867007,170.0565544312303,163.1505984153428
5,2000-04-15 21:58:43+00:00,121.37960618988582,128.6738305964018,134.09570519757114,152.26959609427027,151.12157373014952,144.7984385633054,140.6626540398036,141.8977480609718,140.3651429635063,142.5854076284832,142.951972365669,138.41040994716747,139.83840031369783,140.21092766200283,133.3072136658099,116.8616539966665,118.21405745188163,,,136.15893091790517,142.6764267075506,139.28317680659669,143.19166974325685,145.37336382789667,148.870814548752,144.49254376555476,147.156606305723,159.26291930641375,162.1515776087922,168.16133065357332,168.57724802482159,170.493841141449,169.99468160426875,167.8040316126344,164.95547986631007,167.9699457324126,167.62542741498626,165.67227999234584,163.96852124254872,166.22900307696995,180.60351613360172,172.3100018026896,172.77240871462098,173.81737373484665,166.63157589103508,147.69372213059526,176.9096551384634,177.95338917287125,179.39546638929832,176.36055886932536,167.95790096424122,162.0232889739755,163.75838907062663,170.33125687583993,171.88823581674666,163.85558279735173,157.5300494868462,163.2918138559649,153.67159292508117,151.26672934548856,152.8047680746581,151.8895732055498,148.95552820685583,149.9272137564246,157.57771724224233,157.12989069642722,158.73415453964714,160.98958176583298,155.52974287379487,163.07656631431314,162.93579176201513,166.18996793039645,165.82675245022364,165.45655798769087,158.82303917678277,154.89483086214648,153.74599815477862,154.55135075674437,150.79045807906053,151.57236766446565,147.43499788623365,156.19602951900015,156.15200578596898,152.08805490815635,145.20841279171862,147.16686245178778,157.69205431610104,166.39920166151603,166.5927795890202,176.0144006141876,169.36306129950944,171.1812104853265,170.04756226909115
6,2000-05-01 21:58:18+00:00,111.60214512593399,112.7536165386918,,,133.75798459191753,138.7912615631033,,131.58117181093073,124.68355675398206,127.08284605389764,125.67373046115823,125.27733217526901,125.37556524890722,113.90856593475542,91.56065486178579,88.11625133128382,75.65490200808519,90.98932364442265,92.38548377024739,117.80902481986237,121.12335640447544,123.46616382493664,132.19100532808773,,,,,,,,,,,,,,,,,,,149.22920263135015,150.43586886691836,147.3987240935573,,,,163.608702695101,163.47572455411012,155.46288448328414,156.12735613909572,155.29753755674142,148.4851550328711,148.4512544340161,151.1257679820538,151.46028874990535,146.2461414319588,148.0683857362227,147.36463848908585,146.44030020229994,153.66531660064408,140.05584823140995,141.49555119168537,142.96335419420953,149.21674073808435,151.7267509527726,,141.28395267801852,138.3223746505482,149.41896210727407,146.4023869499324,155.34638534055887,,,,,,,,,,,,,,138.31315895679717,147.65895213767016,150.75249011219506,151.58950692478783,,,,
7,2000-05-17 21:58:31+00:00,87.68425212897878,,,,,108.983097225761,,,108.82974442188943,107.73044062386437,115.97172230985635,111.92645872890132,114.26381996487903,108.010091368327,,,,,90.43765192560765,108.89207518526432,105.97491947011501,115.09952844389018,121.0470893612564,118.37525955375978,120.60461740389077,116.74970999212664,113.40816512865999,126.64891346203567,133.45097787319816,139.572590682093,140.88612394147407,139.19572434661458,141.4326825010479,140.02762546670175,140.27615935560675,128.36834145169155,140.27793255839643,125.69829310791943,125.18914419739583,,,131.0798671986424,,,,,,,,,131.2558595325267,154.5766242104387,155.40658788411605,127.15398637659123,130.23596755992497,139.95600255779718,141.3570940972041,145.91812084316084,131.78544331823116,134.16573066512981,117.71627520258194,122.12311906575222,,,,120.77518796515162,,,126.71871315614594,131.16810932469653,133.54311972313056,123.92386853999233,130.3949896571936,123.93509929674099,128.142332253707,128.94371270470424,130.19612310781335,134.26802447252558,137.1303103548907,140.08840557258603,123.21662332166154,137.95621060695387,140.74263262997135,135.64031637073072,137.24780522186092,115.80424525318183,133.48564737852254,140.42377335807632,137.05485976568517,,,,
8,2000-07-04 21:57:38+00:00,103.10373534923785,112.5485338114266,112.86137957040438,130.73187076240936,125.98437327270773,,,,110.65870366483938,114.7296072885342,116.90444057025945,117.58195603583701,116.81491178134138,121.3976988183368,,,,,76.02494440799077,122.27989589758016,130.9187796725589,112.50779319942676,130.58869838095222,137.07143435861238,127.24355290450598,125.51368679683445,139.879272187673,144.63506166169256,142.91352084840034,143.8939617161998,141.94075497221354,143.17884194271323,148.03676988443084,142.97254959075326,144.3930275458682,146.49454737035617,136.22635030979114,144.54576823953977,150.926727631004,153.26859373839767,166.6795177825867,149.48192546587185,143.15656357547383,134.33027406957015,120.07591083908204,138.3965712327345,151.22878838479446,153.38659514874777,154.32336736209461,157.37820590532695,154.20687031748426,159.41795884926347,163.48515704810904,166.83584689032512,165.2195414201198,156.37768695490448,145.944611038859,153.66649704697147,153.31221614023056,157.55966896042938,160.35336028886715,158.88271677874903,,,152.3190276309412,151.52122384787725,124.49307042189211,137.65186235593163,141.42642643751245,140.71745026477623,137.50427053404528,132.93362152388897,142.064775026362,150.65764010625944,154.23310557111486,144.12478162274087,142.88082354675316,156.15479567639565,158.01503040759954,150.17207252871717,,,,160.194462456703,151.1291510270816,152.2204036670947,157.57728345466623,155.72046656793785,,,,,
9,2000-08-05 21:57:32+00:00,96.3098745661774,98.07503620873865,,,102.47051594973121,,,,100.0355188394949,99.49209009552787,97.49340683776543,102.69632605375325,108.30280260200583,102.4936759125996,,,,61.64593244608437,55.072243290235775,85.93831506027878,,132.48897994660877,128.0971118824593,129.33809601020988,126.63845071816903,122.99516666812454,111.24306195501185,110.4305767153672,140.29167890692526,146.48725176427692,139.08988730519476,130.75407671954247,131.22473041558146,139.97719941697125,151.59449191751122,138.25526397176824,130.80596661688818,143.4767823973554,140.30955851592043,144.99578071144882,152.31891488411492,126.24175963088044,,,,,131.3092190148865,143.7438341685158,144.348860557885,142.539040823704,153.81215325689223,143.2490046498483,142.1060239297699,141.41940115085168,135.374291489836,133.9687200531469,136.13463561732306,138.10340840458005,137.88271948877673,153.8283217900727,158.03087847131607,163.54994280948787,151.3049859211816,,124.86001557808709,124.31256037716655,105.76276374684375,124.64298829442215,125.83359032023895,122.35746632530407,118.9057991137963,131.77161202436784,133.69694662165014,134.73347991069275,130.19628165690685,129.23683209397032,134.55886019994864,124.8195146950101,136.10332800371899,127.28446826982875,111.11544146069588,,,137.57460601665693,141.06124876261586,144.3237990399109,132.55181765669897,129.1623178111857,,,,,
10,2000-08-21 21:57:26+00:00,,,,,,,,,82.98431259422688,83.4806002258703,83.61291878762073,107.73484181296912,112.1363903988917,,,,,,,,75.82829205140573,91.13508868372108,,,,,,100.74443587113848,105.89401100778817,110.62650435378707,114.20839404955801,,135.2436285579074,121.2918893913801,117.12579013036435,99.39224307059439,123.43692443496079,129.61003554759364,119.6565614072502,,,,,,,,,,,96.24633317789657,,,,,,130.49413362987485,111.25911845843561,130.09917372004995,119.66581336215174,,,,135.84171158806907,112.96330716885194,117.07805415894201,117.66151940816687,,,,101.4017492631363,123.2433176636298,142.71719437505362,138.5685171376992,134.62620936980497,119.76329549388687,118.77132890451762,109.93550147093524,106.66833578378912,113.36401374831439,124.14739001772553,,,143.24029009395488,136.8499141195861,121.8700895040426,128.9885391757973,131.98415556731032,143.2675135991251,143.71936340491408,,,,
11,2000-11-09 21:56:45+00:00,117.79497269795723,124.68653111453169,127.26447433504431,,124.82734551679619,130.32040499673133,123.9142549514439,133.27552875406388,127.53013114869331,123.45914333869658,122.05948386683613,121.38924998593127,119.30868629369907,,,,97.33282002542113,95.43368338995955,,115.22029008448119,115.76752942759637,120.4781279891987,126.74361949341323,130.52408093941827,138.70993467175845,144.1036865724342,142.87384738922378,142.1115780066146,148.9938584131511,161.0428791955868,167.50073476792605,167.62848833454333,170.7597213727735,176.24270428366117,179.8125903200384,165.53519908672186,140.9241538713028,135.6829771395228,140.94406452084678,163.22465471694414,176.56957173717996,173.7152981879263,164.5513871582276,155.3566564273665,135.9590665985824,164.24689957720474,170.37502150334194,168.9297976667708,167.2030182850093,161.51730274248817,164.60826850831165,,,175.25273289486984,179.41165810941274,174.39021552884543,165.44735367954567,166.57241963286347,150.6561084828365,150.46746663492823,157.4968476198113,165.85935544891422,169.62537887259128,174.10217530840998,169.52990774679444,171.35116573206625,166.16429348398432,168.3072232174711,157.6076853453832,143.09366357456503,135.45836439032095,139.05393212251738,157.21688660558704,165.13231886040927,164.45851140868436,165.76998336948913,166.80749882240366,165.17642610325825,164.2565945269202,161.8069820666792,155.63081170858393,163.37898065034483,164.37521086646674,166.02195127521836,166.25401085675247,165.769293676859,165.6828440891045,166.7102348627276,163.97611496249303,142.08569747907674,,,
12,2001-03-01 21:56:45+00:00,96.87894880440959,99.19958106176391,121.77155264681133,85.01766900843162,93.66349634128858,110.81655420944773,102.69548599810176,113.74679500621372,,,,,,,,,,,,,,,,,,,,96.58227308860478,100.75555165376691,,170.4011837929987,,,,,,,,,,,161.39940760516626,147.7185769807924,131.48771890466404,122.84114977716271,162.1515633252888,156.15207453630492,168.47047766964954,,,,169.1740968618053,173.12640091056934,179.96965690434246,171.32467168441045,172.26329985794592,,104.54569863500748,97.46993623723989,,165.41128704150142,175.42846435051243,181.727092841155,174.8471805355713,173.44907805572845,154.28840234265374,136.57373974425772,152.98815026133298,160.8334037575933,161.76083558141153,152.65199774119134,154.33942537680926,157.8578597734656,156.15239678582628,158.59183730821172,164.5575514606852,153.74701524168637,142.30791187717557,149.7757590242177,161.5329469395439,168.48501674361304,155.42705237205965,155.70019888274055,155.10213425064583,157.49467234073202,177.38716549585925,176.47949837032252,166.60183761943102,165.36240434395987,,181.91216903697472,170.92296159724123,173.47029590316447
13,2001-03-17 21:56:16+00:00,123.48828080592875,134.0318794766212,140.04885025386014,,135.40763595834193,137.46264466706512,129.63202531289417,135.7771466905453,128.54150298806135,136.38160505626692,136.7962491842863,,141.3030326414071,139.1483147008298,,,,,,,,,,146.6546037856691,153.05758357062527,159.6635119999287,162.80271964748047,,,167.6194616844033,166.40015033364932,171.8718554837634,167.55634170701936,164.07552772473937,162.85762824512892,173.09078617942552,,,,,166.60576046985418,153.44464515024208,151.45799883044862,,,163.28499500409157,160.347950351917,160.86221093847357,,,,,,170.45087335206284,164.18635018986106,165.13682125056792,169.1506237188519,,,162.62867726027582,159.46488523315313,164.31274865394406,172.84115778607477,167.12646103448412,160.21196563720093,153.6420740108095,130.38126203891338,151.33228872978492,154.55186252779978,154.42653163741628,146.7037594004484,149.5613975792104,152.9497495492472,151.52592907474508,154.2111765324622,155.75737577587634,156.6987068531606,150.84398343697453,140.7745816227255,153.22684297190517,157.88825858188852,151.52762771057513,153.98210360970856,161.7678220014484,156.94532970986663,164.70316294733894,170.13560578895695,170.46947744849706,167.21624671374886,,178.0620634955006,180.55980381421284,165.89292371327917
14,2001-05-20 21:56:16+00:00,,,,,,,,,109.2663997587577,,,105.04476848859885,,,,,,,81.43678287214014,95.64209712548647,90.23081868507907,100.03084253473946,112.13399750417251,,,,,,121.34496513842718,,,,150.78061897680902,146.13989231974887,146.416826090915,153.45113609271436,136.52120770191232,131.61059012393483,130.73675846657926,121.52646240088161,,,,,,,,,,,,,,,,,,133.72024240069567,137.4895861384539,,,,,,,139.0663245690292,,,,133.50839600603888,,,,,,,,,140.95520265570275,139.31631580037933,,,,,,144.73245552683963,143.03786380014543,151.53359550184834,147.87258695178772,154.203708330714,,,
15,2001-06-05 21:55:40+00:00,,,,,,,,,,,,,,,,,,,,,98.12104926266791,108.40470371441282,,,,,,115.7502210357903,127.8180217337752,,,,128.948317975866,142.33930896296982,146.0474162383872,124.52170232347697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9620572382495,,,,,,,,,,,,,136.52937098842224,137.49518676815705,,,,,,,,,,,,,
