,dates,jap0292-0000,jap0292-0001,jap0292-0002,jap0292-0003,jap0292-0004,jap0292-0005,jap0292-0006,jap0292-0007,jap0292-0008,jap0292-0009,jap0292-0010,jap0292-0011
0,1984-05-24 01:09:12+00:00,153.15145390792725,170.73716881087802,182.00890247322195,183.7176531480341,187.45102768125992,186.37799463782946,182.7510829295497,178.4187350018244,180.02286222362588,186.87152107667237,195.91036798996373,193.40007465193855
1,1984-07-27 01:10:28+00:00,158.4541027437274,172.18044021488782,176.3295906424983,181.82145802265626,185.49472084903908,192.97071653459386,198.53664329090878,192.43966371803984,194.5902389070614,202.27322061114253,208.00411748011604,193.69449263526744
2,1984-10-31 01:11:19+00:00,178.92431285208306,181.16705001454653,186.11056458382035,189.22856607286235,197.59128829119172,207.94595859182778,210.02108122463696,209.64723120079213,205.14068231679374,213.6686066843057,210.38937282374556,209.43636898334
3,1985-02-04 01:11:45+00:00,173.5873977793222,186.68717574291747,196.31202403781342,192.5624942905414,192.866611752968,207.29301524133973,213.42085006376578,204.43213753168104,205.72691637828527,211.46040611474376,214.49026890029032,212.20742240887552
4,1985-04-25 01:11:34+00:00,149.54533409499712,173.22907565986714,179.43415604891092,176.69399714820906,183.0070672523182,188.79226662955415,178.13713335931158,172.61838439505624,175.6267311500947,186.58833358105343,188.6594074122339,180.77477596121275
5,1985-07-30 01:11:09+00:00,156.4927540928797,175.01519757697065,172.58679427341025,171.9924711875855,179.0123472608547,186.9556444348858,193.6891759609677,188.87924410267567,185.91457998269138,192.29480555428432,195.6425253186734,190.8599758570843
6,1985-11-19 01:09:48+00:00,190.68808280091216,201.6292277422358,208.1496370046732,208.71169248342156,216.75717766631632,225.87776072191912,230.09760799589014,221.6915863934722,227.36712968386627,228.43073402140953,236.8180441002567,224.61153238395875
7,1985-12-05 01:09:30+00:00,170.95803965029154,189.60574561661218,198.51443865479243,197.08927131736448,196.51937452190387,216.60705163792096,199.9256113989967,203.21904718808318,201.55128320480503,208.09889242048945,208.66509810591083,208.660378634886
8,1986-01-22 01:08:35+00:00,177.08395937465968,192.26119603868574,199.07779330485735,201.9264753181236,207.61728822514016,218.07625518409117,220.90872835655273,211.9791305357694,,211.7633700040616,215.72383574290328,208.30358127405057
9,1986-02-07 01:08:13+00:00,170.17558463374255,178.8258617344684,182.36494307057606,192.11144331437973,205.8733439836117,214.47632852244894,209.7498637156444,204.54897283950498,208.4719184689741,212.2546672818352,218.63766665464857,215.62817611661717
10,1986-04-12 01:06:50+00:00,164.68132138341858,186.87826245802182,196.45862260023034,194.14299479436664,199.6953905484846,212.21158664505504,209.58434124059804,203.43522002552032,202.07982767559022,207.8409788477874,217.79782246762903,209.038567362548
11,1986-05-30 01:05:35+00:00,157.0302679395005,177.7350417727727,182.24509583686168,185.62777106960556,182.9404426392785,187.1876367692586,186.9937754352849,186.4120648361549,184.62669936507913,189.91215662358888,187.97144124563386,182.15776352146037
12,1986-07-01 01:04:35+00:00,153.1254996036257,170.63490280884312,173.49598384090163,175.8554015334539,183.79544353228246,190.80074241139502,191.73734766446537,189.02203684275776,180.53809956159344,187.16940937729933,186.45688272718724,189.3934872140556
13,1986-08-02 01:03:28+00:00,161.76397709813884,166.3220586126887,166.61642914694897,167.803316504192,180.61739106916934,181.37525499905107,185.52698333689932,179.73342322998636,186.90380177881443,196.18747762369767,196.64951398044778,186.77640906649745
