,dates,usa_CA_0096-0000,usa_CA_0096-0001,usa_CA_0096-0002,usa_CA_0096-0003,usa_CA_0096-0004
0,1984-04-18 18:01:41+00:00,222.93171005697036,213.69566945206427,208.7450321569865,199.55970863490472,192.9164822740211
1,1984-05-04 18:01:45+00:00,232.58191024281447,215.6081596240422,208.00366102005086,197.00604998137368,190.32157780130575
2,1984-05-29 17:56:19+00:00,227.3227882808368,212.87430253255155,208.9088679901708,201.00729402722243,190.86791677706233
3,1984-06-05 18:02:38+00:00,238.18169390891694,225.30135117087946,220.37461983047186,205.0365795025357,196.24402448668548
4,1984-06-30 17:56:50+00:00,246.58286005626766,223.86379840792978,202.46199252265322,179.54931687353752,168.89131247966725
5,1984-10-27 18:04:31+00:00,226.6066662801013,214.63842445690858,202.3150188334783,188.49935549429318,197.24217937345838
6,1984-12-14 18:04:35+00:00,227.41017048826706,215.3047345531671,215.68111470131308,208.04522654104295,208.81262989156843
7,1984-12-30 18:04:44+00:00,245.2773020278196,226.23218399658575,230.46035513241165,226.82568718944339,229.41362499983342
8,1985-01-15 18:04:51+00:00,243.17613913845213,224.10646599334035,226.4830931095139,228.4294724689607,229.3769351811922
9,1985-01-31 18:04:55+00:00,238.71526117308065,220.21189817643932,221.18029869970604,223.1069208072589,233.70114415435017
10,1985-02-25 17:58:46+00:00,,,,,
11,1985-03-20 18:04:55+00:00,219.60238184083505,202.06222449912082,202.340351902652,199.4277276142273,211.99821194282703
12,1985-08-20 17:57:55+00:00,250.00126473872416,232.59809522784116,231.93466354185045,227.8029664308228,242.49734382934747
13,1985-09-12 18:03:49+00:00,262.87672783984635,242.0425500982019,237.16075499261459,232.40551434893877,238.63977368086216
14,1985-10-14 18:03:28+00:00,252.26251412570645,231.24276719425222,231.6740003112185,220.93225409557152,221.87762880700257
15,1985-11-15 18:03:01+00:00,266.04606639583767,233.52167698948062,232.07088982900532,225.1044384532534,225.56905574987758
16,1985-12-10 17:56:22+00:00,216.3474124615778,199.68621655597218,198.98572943092574,195.7194022854159,192.3752475106036
17,1986-01-18 18:01:49+00:00,238.1224116369146,222.40864714909517,222.44887768709458,226.46407146496946,230.83073523367904
18,1986-01-27 17:55:26+00:00,226.21211235138054,206.09287363116434,205.02105337425832,203.79953233733755,211.94574376846128
19,1986-02-03 18:01:28+00:00,220.3517473738582,207.91444553482017,201.9058577136555,211.4925592201605,209.79325603224237
20,1986-03-23 18:00:25+00:00,215.20537763181238,203.68404568661677,211.51574043812386,216.61803970591106,213.11791164666002
21,1986-04-08 18:00:05+00:00,,221.47739151092355,220.27807649614033,220.3355348459737,214.16282642967656
22,1986-05-10 17:59:18+00:00,239.3307166474475,222.5009743711825,219.22830946025783,206.9519106627523,201.90708699712758
23,1986-06-20 17:51:54+00:00,238.28769652178715,222.29481627361656,211.6782392440765,200.18710909353933,187.0194958031731
24,1986-06-27 17:57:51+00:00,255.90445025521348,234.57540683948616,226.33566175232556,216.01757197634862,205.5904394480189
25,1986-07-13 17:57:19+00:00,254.6788106327337,234.22019228773198,222.0594388025421,216.21815221326236,213.76896489496713
26,1986-07-29 17:56:45+00:00,260.0962520701661,238.0818997496333,229.85701382279368,216.15797675144694,213.18059473938462
27,1986-08-23 17:49:39+00:00,250.92039445545873,228.06608338715674,218.2737711611975,203.40034679696674,197.04737182737122
28,1986-09-15 17:55:02+00:00,263.6981331444321,236.1204839403536,225.26919131846253,218.96010664789756,214.92213527579543
29,1986-10-17 17:54:01+00:00,232.0237053145106,216.99795626254894,208.91745445248512,206.30390661570993,
30,1986-11-02 17:53:27+00:00,225.44639255078448,195.91899478705278,206.23109663846614,198.41921969157238,193.77819833319413
31,1986-11-11 17:46:55+00:00,257.0119792633311,236.42441784939794,229.6209838347832,218.9184391423958,212.5667116410083
32,1986-11-27 17:46:36+00:00,240.7137318398846,219.75446072939556,212.43367810424908,205.05515800651187,191.75052047391623
33,1986-12-20 17:53:28+00:00,211.778238148789,207.962504273053,202.05624859946397,195.0425928479483,192.9619241442767
34,1987-01-05 17:53:57+00:00,219.41239298758956,210.49732891246703,213.70830607112822,211.2086658265208,207.5898027747824
35,1987-01-21 17:54:24+00:00,242.92624340180402,224.39607966303583,222.3343835205997,220.3106122613787,222.81466409557868
36,1987-02-06 17:54:58+00:00,234.56435640263993,217.71261657619186,214.05654630089148,215.87732320039837,222.91123346386365
37,1987-03-26 17:56:47+00:00,230.70645371604823,216.7444793575237,218.15366754051962,213.72525576749416,208.4085743163004
38,1987-04-11 17:57:20+00:00,216.71325743053967,202.38982846883908,200.66682594234913,192.52228871896622,193.61639706650348
39,1987-04-20 17:51:26+00:00,258.2074687925549,233.77748905069518,227.08765940563342,,
40,1987-05-22 17:52:20+00:00,,,,,
41,1987-05-29 17:58:41+00:00,250.38305141528036,231.76681355960363,221.35169046307354,210.5806970404631,199.84951315969062
42,1987-08-01 18:00:08+00:00,261.9105162828907,233.08272682641578,230.25444700781026,225.36431535895844,220.76325710444468
43,1987-10-20 18:02:03+00:00,,234.61389779281424,228.33750270267134,228.2787978152013,227.04664906514859
44,1988-03-21 17:58:19+00:00,222.50828421845728,200.92156714855307,201.95225187800162,198.54431036889142,200.95136203345942
45,1988-03-28 18:04:33+00:00,239.62868546094236,218.36716324205915,209.49541560442242,205.8273328851536,205.09362415978114
46,1988-04-22 17:58:29+00:00,,,,,
47,1988-04-29 18:04:42+00:00,249.07900859359265,218.32135586780436,208.26532801969182,203.0126758427059,199.35808424652924
