dates,sar1821-0000,sar1821-0001,sar1821-0002,sar1821-0003,sar1821-0004,sar1821-0005,sar1821-0006,sar1821-0007,satname
1984-04-13 09:26:43+00:00,203.47,210.30,207.83,179.69,200.68,183.69,219.41,179.00,L5
1984-05-06 09:33:03+00:00,203.16,205.38,202.13,174.84,195.57,179.22,217.87,178.62,L5
1984-07-18 09:28:46+00:00,205.93,206.75,203.34,176.86,196.45,178.51,219.09,178.79,L5
1984-08-03 09:29:20+00:00,205.54,206.37,202.65,178.14,196.94,179.09,220.68,180.13,L5
1984-08-19 09:29:51+00:00,204.63,205.54,201.90,176.93,195.43,178.75,221.04,179.55,L5
1984-09-04 09:29:37+00:00,203.84,204.95,201.87,176.26,194.60,178.55,220.64,178.86,L5
1984-09-11 09:35:50+00:00,202.66,203.97,201.65,175.42,194.29,178.33,220.34,178.12,L5
1984-09-20 09:30:04+00:00,202.75,203.87,201.63,175.32,195.06,178.56,220.36,178.69,L5
1984-11-07 09:29:29+00:00,202.29,202.33,200.48,175.39,194.84,178.10,221.18,178.18,L5
1984-12-09 09:29:58+00:00,202.60,203.50,200.83,175.90,195.12,178.54,220.56,178.45,L5
1985-01-17 09:36:05+00:00,201.89,203.07,199.89,175.81,194.59,178.71,219.76,177.56,L5
1985-02-02 09:36:09+00:00,201.48,202.54,199.12,174.84,193.49,178.24,217.97,176.33,L5
1985-04-23 09:35:59+00:00,201.50,202.73,197.49,175.49,192.01,175.87,214.49,174.54,L5
1985-05-02 09:29:43+00:00,201.67,202.42,197.48,174.39,190.77,175.03,213.85,175.11,L5
1985-06-03 09:30:04+00:00,200.58,203.39,199.03,174.04,191.16,175.33,213.44,174.21,L5
1985-06-10 09:35:50+00:00,197.12,199.80,197.35,171.24,188.83,173.27,212.21,172.00,L5
1985-06-26 09:35:47+00:00,197.17,199.18,196.74,169.86,187.32,171.78,211.46,171.01,L5
1985-07-05 09:29:33+00:00,197.03,199.00,197.22,170.05,187.82,172.07,212.18,170.75,L5
1985-07-12 09:35:41+00:00,196.92,199.16,197.42,169.99,188.28,172.05,212.02,170.45,L5
1985-08-13 09:35:25+00:00,194.91,197.53,196.41,167.09,186.55,169.97,211.19,169.28,L5
1985-08-22 09:29:08+00:00,195.89,198.30,196.10,166.97,186.31,170.02,211.12,170.04,L5
1985-10-09 09:28:35+00:00,196.01,198.80,196.52,167.62,187.02,170.48,211.39,169.87,L5
1985-11-10 09:28:33+00:00,195.87,199.04,196.54,168.09,188.17,172.13,212.75,170.10,L5
1985-12-03 09:33:55+00:00,196.45,199.18,196.10,168.37,187.35,171.43,211.90,170.69,L5
1986-01-13 09:26:58+00:00,199.01,202.21,195.98,170.42,187.48,174.26,212.35,174.99,L5
1986-02-21 09:32:17+00:00,198.75,202.85,198.55,173.56,189.73,176.47,213.18,175.41,L5
1986-03-25 09:31:37+00:00,199.25,202.63,198.82,173.28,190.26,176.38,213.62,175.78,L5
1986-04-10 09:31:17+00:00,199.03,201.37,198.05,172.00,188.15,174.54,212.94,175.88,L5
1986-05-12 09:30:29+00:00,198.67,200.17,197.36,171.39,187.61,172.47,210.95,174.66,L5
1986-05-21 09:24:03+00:00,198.54,200.03,197.39,170.66,187.46,172.08,210.42,174.92,L5
1986-05-28 09:30:02+00:00,197.01,198.83,196.30,169.37,186.23,171.21,209.43,173.74,L5
1986-06-06 09:23:59+00:00,195.79,198.17,195.31,166.26,180.47,165.37,209.21,173.57,L5
1986-06-22 09:23:04+00:00,196.29,198.16,195.38,166.61,182.12,166.43,210.05,174.24,L5
1986-07-08 09:22:57+00:00,196.28,198.06,196.04,167.42,183.12,167.65,210.70,173.70,L5
1986-07-24 09:22:23+00:00,196.63,197.63,196.39,167.46,183.14,165.89,210.85,172.03,L5
1986-07-31 09:27:55+00:00,196.47,197.51,196.16,167.20,183.44,165.68,210.74,171.57,L5
1986-08-16 09:27:20+00:00,196.40,197.74,196.06,167.42,183.94,166.08,211.04,171.77,L5
1986-09-17 09:26:13+00:00,196.28,197.53,196.19,167.63,183.55,166.30,211.50,172.29,L5
1986-12-31 09:19:14+00:00,198.25,199.12,198.46,172.46,186.94,172.15,212.94,171.31,L5
1987-01-07 09:25:13+00:00,198.53,199.78,197.43,172.59,187.86,171.39,212.73,173.38,L5
1987-02-17 09:20:35+00:00,200.35,201.06,199.23,175.88,189.53,175.62,212.77,176.38,L5
1987-03-21 09:22:02+00:00,202.88,202.19,199.57,176.01,193.69,176.59,215.33,178.25,L5
1987-04-29 09:29:06+00:00,201.64,201.21,198.40,173.55,191.47,175.62,214.44,175.65,L5
1987-05-08 09:23:35+00:00,202.59,201.54,199.22,174.12,191.83,175.71,216.65,176.00,L5
1987-05-15 09:29:33+00:00,201.15,200.41,197.68,172.56,190.61,173.99,215.13,174.81,L5
1987-06-09 09:23:59+00:00,201.30,201.03,197.67,172.81,190.81,174.43,215.14,174.61,L5
1987-06-16 09:30:19+00:00,200.26,200.20,196.86,171.64,189.93,173.82,214.50,174.17,L5
1987-06-25 09:24:20+00:00,200.64,200.70,197.20,171.90,190.01,174.14,214.73,174.84,L5
1987-07-02 09:30:39+00:00,199.49,200.05,196.73,170.94,189.88,173.15,214.37,173.79,L5
1987-07-11 09:25:03+00:00,199.89,200.16,196.88,170.65,188.80,173.30,214.70,173.49,L5
1987-07-18 09:30:57+00:00,199.42,199.61,196.32,170.11,187.91,173.01,214.74,173.33,L5
1987-07-27 09:25:25+00:00,200.03,200.01,196.77,170.72,188.05,172.80,214.87,173.30,L5
1987-08-03 09:31:25+00:00,199.57,199.65,196.49,170.27,187.70,172.39,214.57,173.22,L5
1987-08-12 09:25:31+00:00,199.71,199.92,196.65,170.58,187.88,172.66,214.96,173.61,L5
1987-08-19 09:31:54+00:00,198.82,199.68,196.09,169.95,187.41,172.60,215.30,173.16,L5
1987-08-28 09:26:22+00:00,198.62,199.46,195.98,169.65,187.59,172.52,215.34,173.32,L5
1987-09-04 09:32:19+00:00,198.54,199.43,196.15,169.60,188.04,172.28,215.97,173.42,L5
1987-09-13 09:26:21+00:00,198.33,199.30,196.11,169.48,188.19,172.38,215.78,173.63,L5
1987-09-20 09:32:42+00:00,197.60,199.06,196.04,169.24,187.38,172.00,215.09,172.92,L5
1987-10-06 09:33:02+00:00,197.74,198.67,195.67,169.30,186.46,171.34,214.31,172.98,L5
1987-11-07 09:33:38+00:00,196.30,197.79,194.15,168.00,185.93,170.65,214.76,173.72,L5
1987-11-16 09:27:39+00:00,196.81,198.22,194.85,168.59,186.49,171.29,215.89,174.50,L5
1987-12-02 09:27:54+00:00,197.27,198.71,195.20,169.13,187.09,171.83,215.90,174.71,L5
1988-01-10 09:34:42+00:00,196.55,197.86,194.60,168.55,186.66,170.81,216.32,174.83,L5
1988-01-19 09:28:41+00:00,196.69,198.16,194.90,168.85,187.25,170.87,216.42,174.49,L5
1988-02-20 09:29:14+00:00,196.44,198.33,195.57,169.34,188.50,171.48,217.28,174.81,L5
1988-03-07 09:29:48+00:00,197.75,199.47,197.15,170.60,188.55,171.83,220.88,174.71,L5
