,dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
0,1999-07-20 21:46:27+00:00,,,187.84482590452026,178.5192755102454,,,,,,,,204.81167597114123,200.68891367803838,191.44531166300024,,,180.28750988340425,161.192203927134,,157.29454763246,158.87225191505033,,157.37457972669205,178.17686127081998,175.03602112421711,163.19351840696282,155.83758086648464,147.59189974000267,142.66602902268943,146.55054025749118,143.580775993626,,,153.31953110957215,,168.8082997190619,167.8822220140316,166.6746859811799,165.06761659814646,155.9138118612495,151.42606535729368,148.883308296327,145.3771762036761,136.5726738990826,136.51358295186867,145.11861135360869,,,
1,1999-08-05 21:46:35+00:00,178.3574090341242,176.12325635056573,170.51414554284116,176.92828051501118,169.99891489793828,171.74716836921942,174.81088014481224,176.3571299940113,187.0210886882788,189.69473211406876,186.59153112599213,188.66446241996,185.9451969586242,188.71902067761215,188.82021489676976,195.9071600311494,195.19550992299662,194.50176803486167,,195.5343359115863,192.56531389904777,199.31728333308584,195.40262222597264,199.88912744621229,197.09163845282748,192.73634844040174,191.1850152778433,185.21544943091916,176.7016380036939,179.88231806724198,180.91968392905213,183.29782513756814,186.36235941346402,182.69044292139284,186.45850851209232,183.44006237927474,184.90902094297476,188.76391599458202,193.18993886306774,192.98704220329464,183.96320310216765,174.1004501938101,171.42120413946932,164.42024800295007,154.71596113191987,147.88619517233113,152.76768768395627,143.4727253371508,176.73555183644586
2,1999-08-12 21:52:44+00:00,180.58203064848698,,174.076949646781,172.1128957971811,161.51731152579998,164.13461213723537,176.07405171954278,176.4696511661314,179.35279107075453,179.94164655296862,174.93510880145934,181.46588167132913,187.01414170114708,182.50603309763778,171.40714080269325,177.08009809600722,182.52396001992543,171.92190901300418,160.41885035917414,189.34641129388362,196.1340500909053,192.36343169444422,185.97613483991236,194.82513244591806,188.0828981999543,188.15896426220084,179.7862325480715,178.0758972646954,176.73329773877077,172.8625884236322,170.22913137523446,171.49831148656543,174.85394978941505,179.4527949257067,177.59777786144684,173.85167902875742,151.2376651282309,,168.6909859886298,159.46009240238408,166.3204709918165,172.95868103634857,173.87516647929652,162.50920003827412,156.0450052061774,153.15846498258927,158.95325148776664,182.45119205539606,171.34541119791322
3,1999-08-21 21:46:33+00:00,150.35011323781504,152.81624316520006,146.04346871734046,154.19440778349048,159.23064101991224,151.9627436102055,151.95170025359863,156.81925614046858,164.2737931955135,,162.8881601118484,171.19506277275372,168.19367817564273,165.12149903476498,157.5206933454896,169.9626338846064,173.6614408958326,,174.11687955683786,171.68941344278954,171.52037760512104,169.32821330490245,180.7526990322893,184.8645793930604,178.7584477371897,175.4297019136693,,163.17727168307894,158.2062772906185,164.6215488495866,164.4691411971502,169.73149283696787,165.95976047679278,169.10715440237115,168.24802968464468,172.25924937971885,175.69095136652825,171.65197443570668,171.14945069240787,171.33672810283542,161.57661580969395,155.16780484479753,152.33820060689322,141.84154503742252,130.87227817149733,128.0131460770638,132.30027376689696,127.03326499364353,163.47423928846268
4,1999-09-22 21:46:36+00:00,179.25543588755878,173.79037052446014,173.27018945540144,172.18304154873252,165.60515308452958,163.3523308139548,176.46670015379,182.1679148535171,185.9463779247575,186.61944361770128,186.4443902108221,193.46174890130087,190.96626831240314,193.32241814464106,194.18862790051782,195.30755560763288,198.24721524274264,192.99104385028085,194.13275935542896,199.59882287734516,203.581889021965,202.1428288961889,202.78406866224864,206.32512344165903,203.0015428689537,196.44515387071655,190.91139848360623,191.75308658201652,190.61652158491577,186.1372650713386,185.27751043114685,185.2430647238167,188.36246931698395,190.36863578774197,194.57420017269172,189.70301200539123,192.490761625974,198.3271177631356,196.8074929124428,189.44618488787532,188.4237616746856,183.01507271138868,175.33241532751677,167.7647462750945,158.7701493111367,156.0452784005991,161.03684226766578,155.01986847683557,165.56297527327348
5,1999-09-29 21:52:52+00:00,189.78599040212796,186.38522100143595,185.9947402742972,185.04358467988814,184.31325357696986,178.7165095119159,184.1255265995593,189.72634636371694,,191.50619594998352,194.5718375300896,194.88208063045616,195.7458433537667,194.55756395109205,198.76340077865356,196.5765957645358,199.17776292225932,199.76023055331217,201.1804272279464,202.5651321935705,203.39469538096165,205.59267418659618,203.33958635471816,205.67790522949866,203.319759568172,203.2732460825382,198.2873955932122,194.66789643114083,193.1572538277978,191.22569668742378,192.79934183950056,192.5802109729699,191.8818830709942,189.95538938969588,192.62732885793352,194.54461821548546,196.97979249744137,201.76354186642598,201.21041498375956,195.18362787220155,191.73352511454064,186.42647114275758,182.27048419246242,171.65737731989196,163.34548735452069,161.64341324360774,168.0031658260795,162.62671043662237,171.92278093483654
6,1999-10-08 21:46:42+00:00,142.51048273842875,143.6112479247446,141.4296048175941,144.1476906066812,141.28921097263486,138.61842804251572,147.67658944108712,144.04253379239478,,153.15554502601472,156.48132127327048,162.48363415305656,161.4314133004664,164.114660185136,166.18262110634961,164.77060284523725,159.93181528346202,161.89289278960504,158.18330586161025,154.94155140411877,163.34387705819435,173.19880007372507,171.00627237611022,171.8844257181467,171.90665199624863,161.04334609290638,153.30221637480844,152.75610561870533,149.81861739959692,153.34599238362668,147.87089700755809,148.37185514348297,157.35910336792452,154.9300169105187,162.7480969799127,164.22798056680708,161.78454906328173,162.87562486497427,165.90692005095377,160.13607900718765,155.10314721994615,136.5391295057027,138.20194211544364,126.08592009050247,126.71494516347563,124.51254703094622,118.16173179629386,125.02335549776224,145.76508715712802
7,1999-10-15 21:52:49+00:00,184.79810241725858,184.50486391605796,,,,,187.1035814492602,,,,191.32007284156708,190.44852538259136,189.75875257370086,187.71811652164814,193.6708467509914,196.0873494556281,195.0975322828236,197.41210811893095,196.70703497462188,194.98823243280904,198.3613220031897,199.7079879664398,202.25934256573518,201.93642094399354,199.91844529407652,200.61593893743023,194.8002903163636,191.53776346626466,187.58536305116172,185.5049859267632,188.6929930671896,188.03424185012528,186.1022570273145,188.3464214894154,189.64365786961716,192.72590481952042,166.0574602422124,164.23187797998895,163.8359725259621,157.10230587347104,152.82589861478152,149.41252495791474,147.6968791733611,133.62697093064924,130.6961180453679,134.24784666033028,131.28688854609294,133.59068021399136,137.64955341825615
8,1999-10-24 21:46:32+00:00,176.65435410388088,176.22888461142634,177.59502428635324,177.77605254102343,173.4108634984988,175.53197058969062,180.93220371693172,180.03024260042955,187.46349765095684,190.91760205683937,189.17683925587966,192.25193482947748,193.06738831397723,194.1920340911586,193.41554902385835,199.50655504047043,199.71522476153888,199.45453091234256,201.22991771472903,203.6273241314956,203.14489266873463,201.26659311610598,201.0647492710872,207.37857424521593,204.55893783846662,200.14490537758164,196.4811941988752,193.06488126950546,191.17766085879487,187.6063314888894,187.04706234999094,185.751683769186,189.52814276078638,189.2874946472097,191.8724956129965,193.13313751070004,193.53912602530445,195.6235162922332,197.90359136212768,193.02085778084984,186.2400878284824,182.98669133907086,179.97241782046893,170.13624077566942,165.1205890097503,162.40523832468662,170.7336749622255,167.23454635841813,169.6585865663857
9,2000-01-03 21:52:40+00:00,161.75340953153216,154.4103572532239,153.25294676803202,153.54479505905485,148.17729413565726,150.986417300769,155.00258063732088,164.40412404661527,159.42752846932171,,167.36091964117918,167.8907883617997,171.01185122032945,170.95216339319353,173.4283687551283,170.9437195627307,170.28668867000016,175.2148451360928,173.6220199670074,175.6464632422664,175.29684656866604,175.33905130400143,181.41285363367456,182.6159891905381,181.2988385544532,177.82964378086976,172.48567107272703,165.69322402884654,166.0422307770034,163.8485269664464,161.41261899186634,160.236492340158,158.72598418860161,161.74862754703915,163.62327946523652,167.09239583749732,168.33620595064377,173.46107831278397,172.68804000494768,169.4840855512981,167.25522306929275,163.49927385678578,154.64381276735634,147.43158217302886,143.62254889589337,145.77056980199487,160.7331592395927,143.26037414730953,163.5050366590828
