dates,sar1389-0000,sar1389-0001,sar1389-0002,satname
1984-06-07 09:34:18+00:00,,262.33,,L5
1985-05-25 09:36:15+00:00,,288.17,,L5
1985-07-12 09:36:05+00:00,,,241.7,L5
1985-08-13 09:35:48+00:00,206.46,315.16,202.7,L5
1985-12-03 09:34:19+00:00,176.53,266.01,163.96,L5
1986-05-28 09:30:26+00:00,210.76,230.34,,L5
1986-09-17 09:26:37+00:00,,224.1,,L5
1987-01-23 09:26:04+00:00,,199.37,,L5
1987-04-29 09:29:30+00:00,178.13,,236.98,L5
1989-10-27 09:30:51+00:00,231.77,,227.93,L5
1989-11-12 09:30:31+00:00,222.36,,225.59,L5
1990-01-15 09:28:33+00:00,219.15,,223.84,L5
1990-04-21 09:26:22+00:00,236.09,,225.28,L5
1990-05-07 09:26:19+00:00,230.1,227.31,233.1,L5
1990-07-26 09:26:12+00:00,223.97,138.75,219.44,L5
1990-08-11 09:26:07+00:00,225.99,120.76,225.2,L5
1990-09-12 09:25:59+00:00,219.5,151.24,239.71,L5
1990-09-28 09:25:50+00:00,231.53,113.38,233.0,L5
1991-04-24 09:28:10+00:00,204.8,134.1,206.91,L5
1991-06-27 09:29:13+00:00,234.07,135.17,230.13,L5
1991-07-13 09:29:21+00:00,228.64,116.71,229.85,L5
1991-07-29 09:29:36+00:00,215.35,150.16,231.54,L5
1991-08-30 09:29:49+00:00,237.26,123.05,214.66,L5
1991-10-01 09:30:07+00:00,225.43,119.0,227.01,L5
1991-11-02 09:30:16+00:00,228.57,116.09,227.28,L5
1992-01-05 09:30:23+00:00,225.94,150.18,225.58,L5
1992-02-22 09:30:17+00:00,218.88,123.04,219.72,L5
1992-05-12 09:29:51+00:00,220.28,142.47,228.93,L5
1992-07-31 09:28:56+00:00,235.27,135.18,226.19,L5
1993-02-08 09:28:02+00:00,180.93,161.44,,L5
1993-08-19 09:28:32+00:00,217.27,150.15,230.83,L5
1993-11-23 09:28:03+00:00,230.39,,229.52,L5
1994-06-19 09:24:58+00:00,219.95,150.2,220.7,L5
1994-07-21 09:24:07+00:00,220.05,140.93,231.99,L5
1994-08-22 09:23:17+00:00,215.6,150.14,221.12,L5
1995-05-05 09:14:11+00:00,226.98,119.69,225.76,L5
1995-07-24 09:10:32+00:00,224.24,138.71,231.1,L5
1995-09-10 09:08:19+00:00,220.82,140.49,232.27,L5
1996-01-16 09:09:29+00:00,218.22,,232.32,L5
1996-05-23 09:17:41+00:00,219.93,144.4,229.41,L5
1996-06-08 09:18:34+00:00,224.92,150.14,231.0,L5
1996-07-26 09:21:07+00:00,219.72,155.99,229.89,L5
1996-12-17 09:28:27+00:00,221.59,,229.81,L5
1997-02-19 09:31:22+00:00,221.82,150.18,230.94,L5
1997-04-24 09:33:46+00:00,227.27,120.42,223.38,L5
1997-07-13 09:36:33+00:00,220.37,143.46,227.23,L5
1997-11-02 09:39:52+00:00,226.83,150.17,226.99,L5
1998-01-21 09:41:44+00:00,219.88,140.94,228.78,L5
1998-03-10 09:42:39+00:00,221.02,116.53,215.73,L5
1998-07-16 09:44:23+00:00,231.36,151.16,235.27,L5
1998-09-18 09:44:56+00:00,234.58,135.43,234.79,L5
1998-10-20 09:44:58+00:00,227.74,150.19,225.71,L5
1998-11-05 09:45:03+00:00,217.04,150.18,230.75,L5
1998-12-23 09:45:11+00:00,222.68,151.1,221.82,L5
1999-06-17 09:44:05+00:00,230.64,136.38,231.03,L5
1999-08-12 09:59:01+00:00,229.32,261.96,229.39,L7
1999-08-28 09:59:04+00:00,223.37,232.4,220.42,L7
1999-09-13 09:58:59+00:00,228.76,257.9,229.6,L7
1999-09-29 09:59:09+00:00,261.51,210.28,,L7
1999-12-18 09:59:04+00:00,213.84,172.64,219.96,L7
2000-01-03 09:58:57+00:00,222.03,,223.33,L7
2000-01-11 09:41:07+00:00,220.36,141.99,219.89,L5
2000-01-19 09:58:54+00:00,218.35,,220.52,L7
2000-02-04 09:58:54+00:00,218.34,157.57,222.42,L7
2000-03-07 09:58:42+00:00,217.03,157.64,223.61,L7
2000-06-27 09:57:49+00:00,227.72,,226.92,L7
2000-07-29 09:57:19+00:00,224.11,,222.81,L7
2000-08-14 09:57:13+00:00,226.42,,228.73,L7
2000-08-30 09:57:02+00:00,212.13,157.68,216.94,L7
2000-09-15 09:56:43+00:00,220.51,157.7,221.52,L7
2000-12-20 09:56:33+00:00,213.89,,213.67,L7
2001-03-10 09:56:28+00:00,215.96,128.79,220.77,L7
2001-05-13 09:56:03+00:00,227.38,,227.59,L7
2001-05-29 09:55:55+00:00,226.12,,225.13,L7
2001-06-14 09:55:43+00:00,228.37,142.69,231.69,L7
2001-06-30 09:55:29+00:00,234.42,260.91,232.02,L7
2001-08-01 09:55:16+00:00,231.41,260.77,235.24,L7
2001-08-17 09:54:57+00:00,226.76,259.82,225.5,L7
2001-09-18 09:54:35+00:00,208.54,260.1,213.4,L7
2001-10-04 09:54:23+00:00,219.21,157.56,221.95,L7
2001-11-05 09:54:31+00:00,224.95,157.7,230.78,L7
2001-12-07 09:54:41+00:00,213.51,157.51,218.51,L7
2002-01-08 09:54:52+00:00,206.37,140.93,205.51,L7
2002-02-09 09:55:02+00:00,226.7,,225.12,L7
2002-03-13 09:55:01+00:00,228.27,,227.15,L7
2002-03-21 09:44:11+00:00,220.42,150.12,226.83,L5
2002-04-14 09:54:56+00:00,227.03,,226.38,L7
2002-04-30 09:54:58+00:00,232.47,,230.44,L7
2002-05-16 09:54:51+00:00,227.39,157.7,234.43,L7
2002-06-01 09:54:45+00:00,213.56,172.67,217.78,L7
2002-06-17 09:54:38+00:00,227.15,,226.36,L7
2002-07-03 09:54:34+00:00,226.59,,227.16,L7
2002-08-04 09:54:19+00:00,227.12,142.69,223.76,L7
2002-08-20 09:54:16+00:00,227.64,,228.59,L7
2002-09-05 09:54:07+00:00,232.79,,232.34,L7
2002-10-07 09:53:50+00:00,225.07,,223.71,L7
2002-10-23 09:53:55+00:00,222.86,157.62,219.73,L7
2003-01-27 09:54:37+00:00,215.94,157.53,219.74,L7
2003-02-12 09:54:48+00:00,225.11,,224.14,L7
2003-03-16 09:55:15+00:00,227.24,,231.33,L7
2003-05-19 09:54:48+00:00,229.08,,229.13,L7
2003-06-28 09:42:14+00:00,220.89,150.13,229.53,L5
2003-07-30 09:42:49+00:00,225.97,140.87,228.78,L5
2003-10-02 09:43:52+00:00,219.8,168.62,252.89,L5
2003-10-10 09:54:11+00:00,221.42,,220.4,L7
2003-12-13 09:54:54+00:00,207.84,172.68,209.42,L7
2004-01-06 09:44:54+00:00,229.94,165.19,226.45,L5
2004-03-18 09:55:24+00:00,219.26,157.62,222.25,L7
2004-06-06 09:55:14+00:00,229.47,,228.13,L7
2004-07-16 09:48:28+00:00,220.34,150.2,230.77,L5
2004-07-24 09:55:03+00:00,223.74,,223.48,L7
2004-09-18 09:50:02+00:00,226.61,120.44,233.61,L5
2004-10-20 09:50:44+00:00,222.77,150.14,220.11,L5
2005-03-21 09:55:50+00:00,227.01,,226.63,L7
2005-03-29 09:53:12+00:00,232.75,140.08,234.18,L5
2005-04-06 09:55:46+00:00,230.93,,229.31,L7
2005-04-22 09:55:40+00:00,225.41,,224.23,L7
2005-05-16 09:53:25+00:00,220.38,140.6,227.36,L5
