,dates,chi0110-0000,chi0110-0001,chi0110-0002,chi0110-0003,chi0110-0004,chi0110-0005,chi0110-0006,chi0110-0007,chi0110-0008,chi0110-0009
0,1984-07-15 14:11:57+00:00,71.64725909923315,62.265344170336505,61.14750527602277,32.87129239247539,15.499350094430973,31.410266686914,51.64666577221942,62.72425269582818,65.45848920516396,
1,1985-03-05 14:07:29+00:00,84.25562374824848,66.58822906360788,62.86939568376758,44.384429230657325,25.935190859738537,25.029030552882418,39.90517603962987,50.13490714196199,54.76473993267299,110.6451208505538
2,1985-03-28 14:13:37+00:00,73.37534688923668,64.72910445865998,54.70001989128758,36.22523853984867,20.42329903357514,37.02176625912779,45.83855624626708,61.610511853007225,56.230115431881075,90.13167776898503
3,1986-02-04 14:04:00+00:00,89.128658657669,76.29541584833652,,,,,47.176485046928434,85.95056282827125,,
4,1986-07-30 13:59:17+00:00,55.007203360524244,,,,,,,,,
5,1986-09-16 13:57:34+00:00,77.38744956427077,72.77047955503728,61.18881872149214,41.308527214003,21.255020290553617,30.69554873403487,47.798056219934054,,57.18037351202833,79.80175640285907
6,1986-10-18 13:56:32+00:00,,129.96862314239095,,,,,96.53939234379982,104.77683767199238,,134.87977888721923
7,1986-11-10 14:01:53+00:00,71.37967162657557,87.68268523531914,,,,,,,,
8,1987-02-07 13:57:33+00:00,,,,,,,,,,
9,1987-03-18 14:05:13+00:00,82.81003767461303,76.12409895481709,70.12259242266717,52.08922886175479,28.11483544116046,46.78088339954702,59.474532750330205,70.23185430539215,66.70067910956213,
10,1987-11-06 14:04:57+00:00,165.96820363608344,,,,,,,,,166.0962816944014
11,1987-11-22 14:05:16+00:00,184.26259852075103,170.7455719448968,,163.03705684109593,154.97440985001077,167.06608917249054,166.01550674796826,,174.6987746969499,170.6265762878468
12,1987-11-29 14:11:33+00:00,165.29506129640896,139.4589992039012,118.31463399538629,,,132.71475106927957,146.01119677706518,,,
13,1987-12-08 14:05:29+00:00,178.1507002441707,169.0591192697361,166.9162180591191,161.95207911341564,162.14287794925158,158.94271560555018,149.2196802844979,,181.12068940795135,179.65962143850007
14,1987-12-24 14:05:45+00:00,182.87877206412176,169.16491717563144,176.74910183118598,148.56880568930922,160.87902521090012,172.16150569960814,172.52204036503326,,180.489924187788,184.78818621631368
15,1988-01-25 14:06:19+00:00,165.8950717896677,149.8762469817906,147.07976439855855,,,158.20839989257593,160.0105346884327,98.32689578169752,,182.69255717208426
16,1988-02-01 14:12:38+00:00,166.96887890218898,162.272865436257,167.53394280855258,150.01949937801956,174.13187364440935,169.55902991017322,155.28627276194243,,,185.268849298353
