,dates,mex0020-0000,mex0020-0001,mex0020-0002,mex0020-0003,mex0020-0004,mex0020-0005,mex0020-0006,mex0020-0007,mex0020-0008,mex0020-0009,mex0020-0010,mex0020-0011,mex0020-0012,mex0020-0013,mex0020-0014,mex0020-0015,mex0020-0016,mex0020-0017,mex0020-0018,mex0020-0019,mex0020-0020,mex0020-0021,mex0020-0022,mex0020-0023
0,1985-09-30 16:17:33+00:00,158.19384312477604,159.0894779428076,162.088175966349,154.4090776221791,158.5539195080197,159.91869964637192,163.1117170050072,171.71947181805317,171.18464526785368,177.777618591324,176.06884786997966,182.2203031726577,181.7461924768341,181.00150575629436,184.29075689646518,179.210239351823,188.59616569185422,184.75790726138032,183.9837653370008,190.83540699393166,182.25575475644376,184.8391659257685,189.91789743210106,
1,1986-01-20 16:15:42+00:00,184.00181618795318,184.1453581395857,185.8429292641595,176.7414306534946,181.20416451428736,193.87804056685005,195.63298802040865,198.48957798963875,201.56005484452882,202.01515701098643,208.08583249088298,207.2126022590347,212.49521299001634,202.9627555985756,203.59984563520672,203.59403568289008,200.46060418554896,204.55857866451393,199.55844394451032,207.46786625195503,193.9394117366242,200.10407151572932,203.44953608103842,304.9590481063449
2,1986-03-25 16:14:19+00:00,168.6018331288871,167.72900465857913,172.48494292763863,164.08225409055328,174.07906974331823,175.09440347895057,176.47196566454454,178.52100688315784,184.4473235311781,188.12108708910728,194.11772019600647,197.08169628532482,195.96457630836713,192.55619151733035,188.27740537696317,187.1465888563853,194.10819521915826,189.84455194927315,195.05648594291299,200.8082594689084,196.35321441467988,200.48897371205032,205.6242476152597,274.64795747526415
3,1986-04-10 16:13:58+00:00,165.39012454013604,170.58270956274123,170.4238054458764,173.52192025810686,172.278479960222,171.90330718369572,180.0588670081885,182.61374294110072,190.5228189234067,193.82263665446916,193.94904765665407,191.85722652416342,191.8906590376393,195.57934442115516,193.8010006613471,189.3961717526437,185.3026440896763,180.79040685601055,180.98637773901777,184.71600125120185,181.53002544925445,199.5330479859369,194.3354203076949,257.84869338849666
4,1986-04-26 16:13:36+00:00,162.53459904338345,168.70577190509874,172.86327952805559,176.18031430484658,174.6852580888665,177.4809366522914,178.0649527731832,181.76361560832797,185.10562763495608,187.39693902786453,192.8036118170647,198.3738982358031,196.1110586182611,189.4808724586034,187.95373747419828,187.8717952463352,184.2442264075121,184.98640386619525,187.6510637853583,193.7097293604943,185.7393060094987,194.06553426180335,191.43402628632606,272.8823731252703
5,1987-07-02 16:13:22+00:00,148.62970382968032,158.64727992455676,148.34308738601564,147.9673363782301,151.12916618177496,153.0522083549564,154.101601426901,163.58457506256212,165.96309562905563,178.85971529033526,177.84671048074716,180.57180221389584,182.1603182175858,176.15982483405242,178.1597155126776,172.61971059734594,172.29499939068725,170.63504828555682,176.4436734894506,180.76598254182076,176.96563722687452,179.02900131906736,170.02236462722786,
6,1987-07-18 16:13:40+00:00,162.9580634933343,173.1287211059821,161.0905497318059,150.44445323782952,160.35583314420495,163.13466491004579,169.0421539112727,170.45514610276604,175.3488170744455,180.83666568044566,182.77479499553863,190.7833081356885,189.52696101547275,180.31558757948912,176.6410872463027,175.9413458264779,173.47105561768558,178.02917013872073,180.08633972045115,190.6843633420667,183.68104615841682,187.23176078758587,190.10648109060938,260.5095772257945
7,1987-08-03 16:14:08+00:00,145.51709567043693,154.16438467861428,132.9013415999182,132.36968584814048,133.32237042561363,137.78030192801768,145.17115696995853,146.34347192519,149.54254389169535,156.13915283951823,158.8989186694471,166.7281611351357,164.02020545226935,162.70779944587616,158.2894863059729,161.7689813262254,163.70888827346013,160.95009874912614,169.56848253723723,174.65843288417898,179.5169156581459,180.9509201425932,172.66835356784597,
8,1987-08-19 16:14:36+00:00,150.23675967548482,164.97860125020267,151.67930755198762,149.4268266535702,159.0328741997503,163.38164133700764,163.1539223311548,166.58652809972494,169.51275604079078,169.55735022184547,174.4746003142862,179.19057273644074,181.76932620024758,176.6572747844738,173.4324213715484,165.19905529680108,171.4638979103408,171.54876163211986,174.06840119212922,180.34006863802992,180.0153646030488,189.12992352803482,187.59531308540778,
9,1987-09-20 16:15:25+00:00,163.43343099771928,171.0044136584084,165.71421793878167,153.04583460130806,161.35769040569545,161.53509972233277,168.07479042676482,177.5046266270823,178.27789128492236,187.4462649293402,190.78137066753632,186.68239696444866,186.6953046422114,182.0392799741034,177.2176776966444,178.01430288740394,182.4548183114253,174.60700892164846,183.7842000287952,189.44019844728217,187.78825984456012,191.8405622295308,185.6613189197788,261.73604176789075
