,dates,mex0020-0000,mex0020-0001,mex0020-0002,mex0020-0003,mex0020-0004,mex0020-0005,mex0020-0006,mex0020-0007,mex0020-0008,mex0020-0009,mex0020-0010,mex0020-0011,mex0020-0012,mex0020-0013,mex0020-0014,mex0020-0015,mex0020-0016,mex0020-0017,mex0020-0018,mex0020-0019,mex0020-0020,mex0020-0021,mex0020-0022,mex0020-0023
0,1985-09-30 16:17:33+00:00,161.44034568377754,162.47125144176752,166.1463041651009,159.81991522051496,163.32818797713958,165.32953724470778,168.52255460334305,177.13030941638903,176.98197126607067,183.574944589541,181.86617386819665,188.0176291708747,187.5435184750511,186.79883175451135,190.53403104839117,185.00756535003998,194.00700329019008,190.55523325959732,189.78109133521778,197.59895399185146,187.03002322556364,189.11087981919155,193.97602563085294,
1,1986-01-20 16:15:42+00:00,182.77008366856776,182.86230343189254,184.30326361492772,174.68854312118555,179.39279316224997,191.825153034541,193.5801004880996,196.4366904573297,199.36053248848341,199.81563465494102,205.88631013483757,205.0130799029893,210.29569063397093,200.7632332425302,201.2311292517732,201.39451332684467,198.4077166532399,202.35905630846852,197.3589215884649,204.90175683656872,192.12804038458682,198.48337083232744,201.90987043180664,304.14869776464394
2,1986-03-25 16:14:19+00:00,169.56462587096635,168.7319137649117,173.6884338552377,165.68690866068536,175.49494142284655,176.69905804908265,178.07662023467662,180.12566145328992,186.16659628489106,189.84035984282022,195.83699294971942,198.80096903903777,197.68384906208007,194.2754642710433,190.12892988096172,188.86586161009825,195.71284978929035,191.5638247029861,196.77575869662593,202.8140776815735,197.7690860942082,201.75580626741777,206.82773854285875,275.28137375294784
3,1986-04-10 16:13:58+00:00,168.47024537076803,173.79116876131621,174.2739564841664,178.65545497582684,176.80806941703375,177.0368419014157,185.1924017259085,187.7472776588207,196.0230346923924,199.32285242345486,199.44926342563977,197.35744229314912,197.390874806625,201.07956019014085,199.724309951024,194.8963875216294,190.4361788073963,186.29062262499625,186.48659350800347,191.13291964835182,186.0596149060662,203.58583855255793,198.1855713459849,259.8750886718072
4,1986-04-26 16:13:36+00:00,167.14293524576817,173.50612211591616,178.6236997810365,183.86087464215444,181.46222309237345,185.16149698959927,185.74551311049106,189.44417594563583,193.3347994249288,195.62611081783726,201.03278360703743,206.60307002577582,204.34023040823382,197.7100442485761,196.8159224787843,196.10096703630794,191.92478674481995,193.21557565616797,195.88023557533103,203.31042978212915,192.51627101300565,200.12913452809906,197.19444653930697,275.91417325841815
5,1987-07-02 16:13:22+00:00,149.1006056179683,159.13780262069008,148.93171462137565,148.75217269204344,151.82166881161027,153.83704466876975,154.88643774071434,164.36941137637547,166.80399167956992,179.70061134084955,178.68760653126145,181.41269826441012,183.00121426810009,177.0007208845667,179.0652958747699,173.46060664786023,173.0798357045006,171.4759443360711,177.28456953996488,181.74702793408744,177.65813985670982,179.64860893523579,170.61099186258787,
6,1987-07-18 16:13:40+00:00,159.55778992268586,169.58676946988996,156.84020776849536,144.77733062008213,155.35543083442784,157.4675422922984,163.3750312935253,164.78802348501864,169.27689998400186,174.76474859000203,176.702877905095,184.71139104524485,183.45504392502912,174.24367048904548,170.10209961044032,169.86942873603428,167.80393299993818,171.9572530482771,174.01442263000752,183.60046006988244,178.6806438486397,182.75771661568004,185.85613912729883,258.2725551398416
7,1987-08-03 16:14:08+00:00,142.47708651837198,150.9977084785466,129.10133015983698,127.3030039280322,128.85176873140045,132.7136200079094,140.10447504985027,141.27679000508172,144.11395612015076,150.71056506797365,153.47033089790253,161.29957336359112,158.59161768072477,157.27921167433158,152.4433148596941,156.34039355468082,158.64220635335187,155.52151097758156,164.13989476569265,168.32508048404364,175.04631396393273,176.95090810040244,168.86834212776475,
8,1987-08-19 16:14:36+00:00,146.60464484316975,161.19514829987446,147.13916401159378,143.37330193304507,153.69152885811047,157.3281166164825,157.10039761062967,160.5330033791998,163.02683669737098,163.07143087842567,167.9886809708664,172.70465339302095,175.28340685682778,170.171355441054,166.44758515555787,158.71313595338128,165.41037318981566,165.06284228870007,167.58248184870942,172.7731627373735,174.67401926140897,184.35082506446236,183.05516954501394,
9,1987-09-20 16:15:25+00:00,162.19747637135225,169.7169609226094,164.16927465582287,150.98591022402968,159.54011007280275,159.4751753450544,166.01486604948644,175.44470224980392,176.0708294521241,185.23920309654193,188.57430883473805,184.47533513165038,184.48824280941312,179.83221814130513,174.84084187670777,175.80724105460567,180.39489393414692,172.39994708885018,181.57713819599692,186.86529297568418,185.9706795116674,190.21430614220577,184.11637563682,260.92291372422824
