,dates,usa_CA_0093-0000,usa_CA_0093-0001,usa_CA_0093-0002,usa_CA_0093-0003,usa_CA_0093-0004,usa_CA_0093-0005,usa_CA_0093-0006,usa_CA_0093-0007,usa_CA_0093-0008,usa_CA_0093-0009,usa_CA_0093-0010,usa_CA_0093-0011,usa_CA_0093-0012,usa_CA_0093-0013,usa_CA_0093-0014,usa_CA_0093-0015,usa_CA_0093-0016,usa_CA_0093-0017,usa_CA_0093-0018,usa_CA_0093-0019,usa_CA_0093-0020,usa_CA_0093-0021,usa_CA_0093-0022,usa_CA_0093-0023,usa_CA_0093-0024,usa_CA_0093-0025,usa_CA_0093-0026,usa_CA_0093-0027,usa_CA_0093-0028,usa_CA_0093-0029,usa_CA_0093-0030,usa_CA_0093-0031,usa_CA_0093-0032,usa_CA_0093-0033,usa_CA_0093-0034,usa_CA_0093-0035,usa_CA_0093-0036
0,1984-04-18 18:01:41+00:00,197.30838970045951,206.0729646405684,202.8552139624606,195.4637738065143,195.6457327038726,192.25840515413773,196.36788835685866,192.38690902636714,192.06655627717038,195.16550128087755,191.31799417665377,184.8170528105769,187.23210017302694,193.93787240032773,189.70718042103476,194.34306446862763,198.41776543499404,195.46362499323692,195.2087308257684,191.12157590074506,186.3200380942378,180.34495155245236,183.4561373999455,188.1921632455215,203.12309706734587,201.20837993455757,191.91601490588738,185.5580713617703,189.19118519822618,178.83074981004285,179.03216348313993,183.35369301484425,187.82963402714927,192.21433896908724,185.44598158345497,187.4225242024824,194.81883662514144
1,1984-04-27 17:55:28+00:00,196.611440910251,201.54114038937007,207.268891554541,202.69330661419798,204.60898984451129,200.12473270617252,206.1190069850744,203.732780247397,201.4644938331831,194.37948457234984,191.38604431860443,188.30662667532,187.8170254518713,184.69523387554455,182.05240034673403,190.2737681452503,202.82050254832822,208.05294949986265,206.2869539684357,199.020639324146,192.63682780549476,185.19793356410082,184.39178440401216,187.0341721742493,205.01344570383336,205.79695201353388,202.77800246898255,198.1674711618658,188.47565056413714,180.27755892348992,182.46297381970535,190.8067073123028,185.08159832679308,189.13580203503471,185.53814416998017,195.21102688627445,200.22047037492234
2,1984-05-04 18:01:45+00:00,205.2497575796623,210.2743474908117,208.56816884456524,198.73193230430627,199.5275813658924,198.15762285078688,198.4335971794602,196.61736531070522,193.29324600550927,195.44971566438016,195.00842126407917,192.3534901487519,188.58088052880157,190.0059766658097,189.6003171354365,196.00726074325644,201.8557591220104,202.6116984004939,199.43620092897547,196.12392784368723,186.28698011215087,184.67607731410772,186.97131582873604,185.69027728486748,203.01997800262473,206.94660844014953,203.97094352533043,193.00201933954503,187.1653709181743,182.99619841261259,188.09089566857338,192.1853316456086,190.36658831150993,195.9464630437245,186.04602557283488,189.62071618117898,192.88750090747146
3,1984-05-29 17:56:19+00:00,206.51918197289268,209.2255251770012,211.82510059215429,200.7747630019916,196.84405207177673,193.1949423803124,202.67971950361374,199.56004952682156,200.6212693752297,196.44666938048212,196.3980693698545,194.7147978306654,194.67606655382542,186.1497656246908,186.09984596226067,193.7800262797523,194.04461427074975,193.671781012297,196.9549465825943,186.78778283000636,181.7693758385892,180.9373284323044,192.92968050036524,193.57908311955705,199.23361144288168,216.5111569070133,212.4998090577661,191.76613659262645,188.88245274907155,180.83272747811714,185.42217108593093,182.13381058074964,182.21228719511026,187.77349293328683,176.9133327611064,180.27947163188588,194.0665313933322
4,1984-10-27 18:04:31+00:00,193.03028845809402,195.84694811707655,192.168568786465,192.8730094437591,197.85802562508553,194.09543200537678,196.92192441766608,195.34184329379576,198.20086521841898,191.85274690190576,193.94631105510229,192.02960483553696,192.96868149370562,192.07221758082434,188.4746184745541,201.5387021996659,203.16451139930751,197.67583555388256,197.97289628507977,200.5920588930594,190.7426493319767,186.10455046061787,175.92713641217205,181.7783011908199,200.4336386111164,198.53963611898592,188.83597578286754,184.36203343047504,191.64974020578364,181.30787385765268,184.82509594357748,190.4762660301983,184.5088312286403,188.87879128142785,179.5845489434508,187.89480417620456,195.0544022329056
5,1984-11-21 17:58:12+00:00,196.3053854967165,200.78900581221848,208.68705936247613,202.44632950566574,203.75463217434375,202.3975103290157,203.8663551702002,200.75559006405462,201.12048228725683,192.66089340526113,189.66471600276202,188.13054939817275,189.08568082443264,181.90096256460652,185.6112795242427,195.15746521629472,205.66145856869423,200.55624744193224,202.3281764251508,196.42391868216185,190.10203633130493,181.7987216579209,181.43374925595373,176.02380997618138,192.4630927624953,201.06701948321825,189.82231855607495,185.53438359438292,180.0268877155161,177.4615409644171,176.60102205464727,182.46534076978767,178.97174076504461,181.29415506788416,189.24594733859223,193.4267884931536,197.80954272765842
6,1984-12-14 18:04:35+00:00,202.28434278199842,202.47278419272988,202.24570797149818,195.0952214241561,201.24695598611873,195.24585504840562,200.51691144308506,201.01363207999427,201.28661229541007,200.123983992759,198.1911650187215,196.28739936434062,195.81002816291004,193.32521825780458,198.46300101695203,204.89087540718128,207.86304595370484,201.5414997622268,203.9139160480419,197.79518426995884,189.85906830860392,182.21573813940768,181.8427730132383,178.3385248538603,199.9993235994163,201.92037593998492,193.1914723121294,192.67215247613103,187.7059523290785,179.66304030824728,181.5931823680693,190.9348211096759,189.27664783892882,194.35288258029806,190.2184999375903,194.07827447834285,199.97311955922035
7,1984-12-30 18:04:44+00:00,205.21995955243457,211.17477449992825,219.70538238683892,214.47830297243124,213.47345418753412,209.07182241682779,209.33842271200066,204.2087605780206,204.61825305864707,205.84232253792294,201.8785376897864,199.26166748600315,199.66601564022008,195.2876918655611,195.28987827784545,202.78953324966758,205.42930026894686,201.61160929917855,208.47251372386137,204.93579897933614,201.36724070311516,194.7411519295931,195.70409106227274,188.97294052041843,206.32523601177508,216.01789971224383,211.88887376128213,208.0900079634752,200.2136493601385,197.6436076046409,197.02825269308266,208.6141211749053,199.1340407428729,206.51780292507894,204.56928032426444,200.6639925344943,202.15711407682895
8,1985-01-08 17:58:37+00:00,192.81837368853817,191.93248780340963,183.09182863698885,181.33739490059952,180.4928125932393,181.59718883361606,183.03652988197263,179.94570610108815,177.89859537699726,185.87118890825542,188.99000704509206,180.72030120036572,185.99418064830286,178.859365770781,176.98045894273278,189.16376267998274,191.19751646897166,186.9264758202345,185.37054682628454,182.5675540894198,174.15254198921647,170.632427770048,167.26352568294044,164.56072693362887,186.82452823556713,180.6761051528891,173.68793732005938,175.97026696571442,176.2676136362926,174.25270142565233,172.8859024931698,180.2804026576148,175.93112641570076,179.73893337444827,175.77913257373044,178.29629381481973,184.1544378319585
9,1985-01-15 18:04:51+00:00,213.73397647360022,228.40736998531332,220.87204843637713,211.02119017605543,211.25493602395036,209.02593797315507,212.92907798807295,202.2661761136925,203.18125138463284,199.73571314998125,203.7529347114354,201.8383772347933,203.29919371942896,199.05386057439824,206.0165148833903,205.58575352249716,209.85065173911525,207.86629873513323,209.01861260324517,206.45656115002276,200.89223726926028,199.9759226863061,205.1532086579224,196.79268144229368,218.0803705498991,220.34163562252155,211.10276853893015,211.84336744674533,208.32991889072065,199.6070021226651,201.37060040908867,213.73316902793383,202.89606581993075,210.69424284983353,211.47800593987324,211.98087648975584,212.09303460801192
