,dates,chi0019-0000,chi0019-0001,chi0019-0002,chi0019-0003,chi0019-0004,chi0019-0005,chi0019-0006,chi0019-0007
0,1985-03-28 14:12:25+00:00,193.10097658710575,184.35523978161584,186.35839931723143,176.42068306314525,174.5054151940096,179.6496882104063,175.1468780530728,181.91171460930136
1,1986-08-06 14:04:00+00:00,188.7839299231362,176.61917211961892,183.16585384574464,173.8826694558331,172.9136040596535,175.55893398940262,184.5036448625896,183.16374481435454
2,1986-11-26 14:00:17+00:00,199.1503076505415,179.02602536266008,182.1842410200263,178.40789837392563,168.70916143657382,174.3615174118634,183.7628911371315,192.16552706704707
3,1986-12-28 14:01:13+00:00,195.03285645391355,180.98457710814316,183.28651670309233,181.45992563491484,177.6029637742457,186.4535198150779,197.77166882514496,192.59562870323947
4,1987-03-18 14:04:01+00:00,204.6616469180246,197.19052674412544,202.71478189849807,197.424746811613,195.77789064336923,202.22871070385528,207.18110302096355,203.66348852030947
5,1987-11-29 14:10:21+00:00,190.41303719039325,176.84658949893222,180.77039855155653,169.9379993721978,156.74476777429487,163.63833040218847,177.20385215935923,173.0954447117555
6,1987-12-15 14:10:35+00:00,199.15062724599366,189.91635154406023,188.18910390893654,184.20872499355568,175.52408879136675,189.37089112013638,180.4146380619896,173.32629415916028
7,1988-02-01 14:11:26+00:00,205.2447141889664,197.34335458667076,198.82058190563907,200.64422222237624,191.84515415188446,197.71287297514843,209.94249066237649,207.26249888853386
8,1988-02-17 14:11:41+00:00,200.6335434740695,194.40738769565314,195.34833988426666,194.4603278643314,192.02091825263236,202.85443988639614,207.24290308273245,206.10134662475815
9,1988-03-04 14:11:51+00:00,204.91319392446974,199.18655778830737,203.66830069880203,205.0630814139634,200.92072668683153,204.9663655771321,218.8926717201337,218.6910021947031
10,1988-06-08 14:12:34+00:00,200.68731546427884,193.8270036514319,193.7875053320924,187.49679747692485,185.1851690220022,182.17841844728756,199.4384023259096,192.81739157441422
