,dates,mex0474-0000,mex0474-0001,mex0474-0002,mex0474-0003,mex0474-0004,mex0474-0005,mex0474-0006,mex0474-0007,mex0474-0008,mex0474-0009,mex0474-0010,mex0474-0011,mex0474-0012,mex0474-0013,mex0474-0014,mex0474-0015,mex0474-0016,mex0474-0017,mex0474-0018,mex0474-0019,mex0474-0020,mex0474-0021,mex0474-0022,mex0474-0023,mex0474-0024,mex0474-0025,mex0474-0026,mex0474-0027,mex0474-0028,mex0474-0029,mex0474-0030,mex0474-0031,mex0474-0032,mex0474-0033,mex0474-0034,mex0474-0035,mex0474-0036,mex0474-0037,mex0474-0038,mex0474-0039,mex0474-0040,mex0474-0041,mex0474-0042,mex0474-0043,mex0474-0044,mex0474-0045,mex0474-0046,mex0474-0047,mex0474-0048,mex0474-0049,mex0474-0050,mex0474-0051,mex0474-0052,mex0474-0053,mex0474-0054,mex0474-0055,mex0474-0056,mex0474-0057,mex0474-0058,mex0474-0059,mex0474-0060,mex0474-0061,mex0474-0062,mex0474-0063,mex0474-0064,mex0474-0065,mex0474-0066,mex0474-0067,mex0474-0068,mex0474-0069,mex0474-0070,mex0474-0071,mex0474-0072,mex0474-0073,mex0474-0074,mex0474-0075,mex0474-0076,mex0474-0077,mex0474-0078,mex0474-0079,mex0474-0080,mex0474-0081,mex0474-0082,mex0474-0083,mex0474-0084,mex0474-0085,mex0474-0086,mex0474-0087,mex0474-0088,mex0474-0089,mex0474-0090,mex0474-0091,mex0474-0092,mex0474-0093,mex0474-0094,mex0474-0095,mex0474-0096,mex0474-0097,mex0474-0098,mex0474-0099,mex0474-0100,mex0474-0101,mex0474-0102,mex0474-0103,mex0474-0104,mex0474-0105,mex0474-0106,mex0474-0107,mex0474-0108,mex0474-0109,mex0474-0110,mex0474-0111,mex0474-0112,mex0474-0113,mex0474-0114,mex0474-0115,mex0474-0116,mex0474-0117,mex0474-0118,mex0474-0119,mex0474-0120,mex0474-0121,mex0474-0122,mex0474-0123,mex0474-0124,mex0474-0125,mex0474-0126,mex0474-0127,mex0474-0128,mex0474-0129,mex0474-0130,mex0474-0131,mex0474-0132,mex0474-0133,mex0474-0134,mex0474-0135,mex0474-0136,mex0474-0137,mex0474-0138,mex0474-0139,mex0474-0140,mex0474-0141,mex0474-0142,mex0474-0143,mex0474-0144,mex0474-0145,mex0474-0146
0,1986-03-13 17:25:55+00:00,,,,,,,,110.275866647958,96.74934335020382,82.61254655507025,66.42026607934542,83.4641490498908,99.52832033132188,112.17777228613093,125.77622516021992,140.189089820886,145.86022475549322,153.66524325092598,156.1489696697756,163.19140191851398,169.35394892658218,173.87363944123234,174.01611404855964,172.7481848050432,168.58556061880824,167.4132200467439,162.0158278667978,161.14456784203225,157.30075984305347,159.01646224775305,157.650196716726,156.515880160964,159.6023948855635,163.48024565936015,173.1920106379019,178.90233444033174,182.62387160921298,192.13577954973985,193.6433304632488,200.03793253800026,213.33097956249577,226.1082882291829,239.45888182585065,249.88825230852217,244.36378873850242,237.88133836137152,226.39324195572277,224.28400711561784,218.24485406865415,211.69496309908226,209.3972604058959,202.15183687215142,203.12324017141358,198.6191467256085,198.60146310615727,197.98432263668167,199.33126617124026,203.94529616806636,207.7983767021833,214.30034810731246,206.26462062479385,204.77567267401832,200.19867593388318,196.6835632835925,196.7031374706292,194.3850165948848,202.76748356335756,201.8549380375585,206.361178092464,211.0779700227576,213.4792992660652,208.75677568110243,207.70413127000768,205.7216790822407,201.89232728585208,202.85805238613267,198.85362978411234,199.86956782022565,200.68511739283895,200.6389385340571,207.98400852789376,206.5695354707874,208.89762781964436,206.21190199420147,213.34280800385903,218.45883563039723,218.12600925900563,225.06326533715367,224.5542710334965,230.10379874595418,231.53322145491558,236.37079553825095,235.36343238980294,233.8017644810497,236.57427575590705,234.854977590052,235.1022554034588,235.2051993014569,229.03286257542163,227.49563042415343,,231.59502458633833,233.1519937043857,237.41897773482128,236.22562657085746,,,,,,241.81590046528243,236.97976286914326,224.47669368403444,210.67635336332103,194.49372652659957,198.28411543029998,211.22408668370497,205.08037190725815,199.30353092308732,202.3688843320349,218.84265601315417,230.96306544903854,,248.89769831466086,256.9329427620726,258.71946142937543,255.22851300049928,246.82067995431464,,,,,,,,243.08350316804024,243.3583229511216,238.60810438628806,236.23515991364775,,,,,,,,
1,1987-06-27 17:30:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.47371162780985,271.88805561829736,255.1095636264306,242.24019254409035,228.31591989985952,210.52088758297694,180.30294382352727,181.4829825810789,207.04225346874213,221.31034069318878,212.22917491097425,196.8998539130104,193.04543672705347,184.99278202226193,195.2726580535197,216.4376444448885,252.84624517192057,255.21348257109003,245.24365192022344,207.09185598810072,191.00412055659723,175.04147324073108,172.95086180657455,170.76291692901162,175.737192921003,,,198.25262586409605,218.96521640368024,216.72137618269005,207.84698626963487,188.93806517076243,165.4472121264625,147.25524731672257,159.79500050476128,168.2878616472192,171.14624879902618,174.950395074671,169.5478164350931
2,1987-07-13 17:30:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.4174803688856,216.62451585796472,215.189088135459,216.3195645319502,216.96849113914257,222.3942518067481,230.31972685656964,231.3671558783103,237.32302407826884,236.14347182090935,245.00467615868033,250.08367429923084,247.47129125408586,257.6155872375037,255.83744677728188,258.0341536308448,268.47895888666613,262.695499845458,265.63210077784464,270.7728694663846,266.13633730597996,264.2863932043617,262.6889871998571,265.53205053701913,266.08464550884605,266.7731931075318,262.57346377979593,268.97120300305727,271.4449785514949,274.74459205581854,273.0583175069174,274.07437519266074,267.10229752159034,252.6596623894925,233.0557416561758,226.50867154371556,207.72080426053301,175.51314986632002,174.21703404443616,199.83903099197627,213.38156678296923,203.66639154805577,196.4685770052566,185.69224858939126,183.61877452494426,193.10090855676665,213.34505394043413,238.97139825492616,250.46807392519239,241.5628015322935,207.21026956210912,184.54708674213023,175.05193406929473,168.8101478688889,167.27617835530154,167.1769925938696,,,,,,,,162.05573889194397,142.58395978686784,156.85672576566176,159.43541746898728,163.16677168558664,164.4579079234822,162.09899686722758
3,1987-09-24 17:26:52+00:00,,,,33.70108610408167,27.621578085254463,46.27076501020275,66.61410312985603,78.4387823103554,83.03434839175598,81.76426241264758,83.5627295745969,106.09451905867462,130.67439476636386,146.3198398195818,153.7695740571664,162.08329536972394,166.85544079929443,175.2660406753872,181.6469851370647,192.18216151002278,200.65623440025917,203.46464238157284,197.5830964167954,188.29935769241243,192.24793468071758,196.44151749496592,196.3999323414669,198.2751423208823,190.8332455241738,183.076848390071,188.0442512659266,191.35653003739534,196.27043528173638,192.63692327875177,190.02720300151444,197.53699911782232,202.86322553159818,210.29197734327977,203.02534916591628,215.32865398045303,230.95850486028948,240.52639905038512,244.76412379107748,253.602721297977,244.67310824687544,239.07326274251852,238.25146865436227,237.33930687259783,230.5926557675665,219.08744170593584,213.10908652118277,211.26583072111995,213.26914185646953,210.49338583974966,211.61547194030112,202.00447936393945,206.42969019284968,219.00604586229267,213.78055787790007,218.72687105930632,221.62160581812455,220.36062107533675,204.0479488635503,200.81728885450516,210.00593890212085,212.0944762738682,215.2459187796126,211.60928029701338,203.66876403088926,221.40475941538793,227.35382874207303,223.2963955649199,217.8967737261593,206.77397758731067,212.7200414368564,216.81716984572066,220.80685387428198,206.46686757608592,213.5771500011842,216.96274630678724,218.927616720743,223.8939073169374,226.83546842693912,235.094580148605,236.97542456509197,227.76302352089286,234.61578421272688,244.4099052553644,243.70619265431887,250.18268753704,263.0062285189406,266.72895109177085,265.66245797969395,261.14287066858054,265.3625025589824,262.3572341228665,266.28804050692224,271.1571066622579,265.2242507388953,264.5787938388757,270.258589153683,265.3588700324806,263.91022143225695,265.99981089264907,274.6101748810177,271.2845622202255,273.0916969793815,268.4727434431458,266.25429787631697,266.95309330734364,256.5154034032596,246.35086797340733,226.56750226283285,202.6288471791367,181.23575347091816,174.75372062487753,188.1595306454765,197.5843262386931,207.88610445545066,190.70284183422842,172.72436313912897,173.83517199914428,183.23261264745747,202.82691075640028,223.58634693321474,235.30361692099248,240.3776340978934,201.66752052203415,172.83176997492973,152.75893971489523,140.71974064178667,136.89782985494165,,,,,,197.02273425906094,198.41902979069187,192.47123290777716,162.74112440731838,137.38129817747685,150.69365052821178,144.0714334905423,144.40569242759148,138.84361010284945,120.27229662544346
4,1990-03-24 17:20:03+00:00,143.61735764465357,139.8191762652317,99.46518065921086,48.5292004467273,29.625407463021574,44.98907526904844,,,,,3.956570779980245,18.218348703556007,39.089373000505965,56.532512649436896,79.68522920900371,102.8184173205002,120.56332626315375,134.29078644689392,152.01752553952778,165.11578376851259,177.27223331016813,187.13808688973722,186.05405258020554,189.26007682332911,191.3195787587773,194.9916476150758,193.6940019130077,196.87241737601923,200.44092672869903,202.57078290806822,204.7352378683512,207.49598234651725,210.83842883896855,212.686641259116,218.88847745187294,220.539192156761,232.60997116829935,239.96323515021226,244.7170208043854,252.4708909622242,260.2204815021791,266.12780332609816,273.83620845113194,282.17168972825135,278.72500052355645,268.63918123612035,259.7271624179811,254.32634710485655,250.49073722078373,247.66822578729585,242.06051235800595,239.5702221677841,233.60714712001908,232.2112380812559,230.04636259371816,233.9558449635281,235.31112871823393,235.7768411232134,243.64022440291023,246.46233378758544,243.78467874314933,238.1609459324035,236.51037537485047,230.80525833807113,227.77546572403995,228.83014977260706,219.0765296788168,227.55394109704082,229.16965543894057,229.65910328044907,231.51491635172084,229.14471366977546,229.47738967935004,227.34263634552013,229.7896731531447,228.00675748197213,227.01400663035656,229.49649288745437,228.11880291530127,229.86960450224313,229.5376198626937,230.3176244695364,234.8407050310538,235.08628442953355,237.515672534738,239.34321144086337,241.5949850233525,246.5032244306638,247.58933037369624,251.98713315212976,252.92349231700868,258.55386806871695,266.9740089267096,261.73708454843705,258.41076883681313,255.9525705140879,252.26639352570191,253.45471347093164,252.44696994847564,247.17882641966486,245.36613297457174,246.15680366450394,241.22864757822356,241.61963973616906,239.23853173039646,241.56997060765505,240.6595639780185,237.2456252070249,237.28693731356122,234.81653534203434,222.8307059045702,237.7521176676741,234.79902442041046,231.42443367657947,221.17885126800743,222.3075729095067,223.54733768695093,241.85166092330377,258.22253448255,259.22556803602686,248.43000907906116,242.53797173158995,248.1225175859211,271.84514529996073,,,,,,,,,,283.7959049393576,285.9371516426543,,251.72749297549032,,,,,,,,,,
5,1990-04-09 17:19:58+00:00,146.54715941435222,114.9405510647394,77.9516601626783,31.82789946483694,20.798247126977877,46.79419408102899,51.32320536321936,45.20843297687328,30.629038864908487,20.63772663268265,,22.08241575122045,47.154327618335806,78.26911558768128,93.78035089846978,112.7684331433331,123.21750047355661,141.66861464195682,152.97733083927392,170.0675995248891,176.93619669547832,189.58107287781502,190.75075135395147,193.34400456966205,203.72975181700738,203.5040772898592,203.19075727162578,205.40316735206403,207.9002518681331,206.3000348366277,211.1373726219111,211.67318589380628,215.05667478132779,214.88693458411745,226.43182480991385,230.7497383300689,237.48969880519036,242.98507377194625,249.8104992097086,255.18005791914186,266.194570735776,273.3709704752265,283.41466039080166,294.2717801589302,288.21244353606284,277.8187355225085,264.7312389937031,264.00969868216174,257.9076260386612,252.73018238352785,247.82221581011598,242.83763677634786,242.27391784214038,239.2045223003346,241.16981563074103,238.27421203472522,240.72799722252884,243.0252682558248,246.90850189822606,249.20496061717108,246.78260897280916,242.99883103547342,236.8724223075762,237.9267819844883,231.54235763297544,230.86248243857526,227.08335109414395,229.1988265412955,236.92775652435935,244.2066318841305,246.81686530019604,241.33388378787447,238.5953787578416,234.60145348348604,232.25389348372755,234.73575454189736,234.27566897433974,236.28803087663823,239.21437172878376,235.5258986414347,237.65531541264983,237.2833300435143,239.40347572894194,237.75388615669155,243.87810867186514,247.47459522425615,246.17429018377655,254.3885030505356,253.7384595100192,260.2515794996634,261.68764272966035,266.1190073304398,266.4944862168752,263.8811094785095,266.8922682600902,258.70171336807556,257.32557320369244,259.2401846090633,257.38857808145235,253.2285253994572,250.07528522925554,249.82509334167617,248.38125054255835,250.55043437835047,248.3217180583169,242.82644054437048,248.78712613349617,245.88304160787362,245.53743371211513,239.09619567269823,238.4665784081347,242.61471325856468,242.5805941379756,237.4948912679454,222.2754361940086,222.52333230507207,230.81765484474747,249.2958647498662,260.8755292340917,261.1023474356347,256.07496397197457,250.02831612635757,258.04004768565494,285.8349376016474,,,,,,,,,,280.37702583178003,283.5570701376112,,242.31704041191932,,,,,,,,,,
6,1990-05-11 17:20:04+00:00,138.6288144749491,99.30513744276574,59.288448295009424,15.409117246194445,13.684976308612825,34.48170337296306,41.751179236837096,41.123408184438475,46.3090644800361,21.94071311274368,17.705503817087145,34.2082847189828,61.1969392776184,79.40609968660043,99.74088956245784,124.3622799040473,139.48427354047493,146.54130380282294,158.94334838179083,171.16566845963172,188.23279559277105,199.2340719632368,199.81327099289393,202.0988614169522,201.55456171736733,204.7205134689101,203.16111020548306,207.02364555542562,207.1762683275096,209.8010508754527,212.9616907427038,219.40529173905477,219.1048654842143,226.01389225577816,228.11023762601695,233.30100103668326,238.22136275914934,247.31566078164386,252.32389697687677,257.9153623579748,265.1405234426831,273.2629458599235,285.70483585352116,296.6658955917453,291.3010004812182,280.16313814140574,276.4513275974931,266.3346010860319,259.5740204557427,255.9952215268859,250.80584616727887,242.198952156846,242.79622834811445,241.24154478402616,240.70146807700044,241.7211622894456,239.7886009624223,242.40574052933917,252.8548509067246,257.5491642391248,255.5092164062094,247.4926645978687,248.60249250447248,242.41891459805478,239.63310332022326,236.9450758468448,238.6876408989539,238.3480154885094,239.0876616035229,243.76016922396633,244.49530933429514,243.8365461877688,239.34977715791737,238.53423755521402,235.48967738890195,233.4879745356303,234.71027482864451,234.97166734086053,238.4247151031485,237.9048804365579,238.67403050411951,238.0798599296497,241.58180126582755,243.31603576574966,247.17254098780313,249.06175793492392,250.17387099907216,256.71035879630045,258.5000172559045,258.8248429318355,261.1385831562957,264.6107271277003,269.4821301524254,268.71582832594305,264.96131383715846,264.0359222240886,262.7066953008575,262.3174355399427,259.2953596999519,254.47692665830905,252.23205587697748,248.58857620426397,253.84925831035142,250.84841549953302,250.19659936701984,246.70595895634474,247.42616544184315,245.61340781940427,245.26072450598673,243.71531091483698,241.6483079062366,240.48794101658225,242.42422316129344,244.1222731823669,238.19495791862008,232.80212797390539,239.23532346309622,258.81052768511614,268.29108388155953,272.452145763601,270.51036796470294,269.8157069091717,277.81498215408965,294.67145848487047,,,,,,,,,,304.44840547290005,305.1428185795928,,273.62959923892174,,,,,,,,,,
7,1992-09-05 17:22:03+00:00,,,38.02381165653637,26.233999923414824,19.7260136645008,30.63618172695082,31.022448002293963,31.89242062578433,17.337671173173305,7.9007806491847745,2.639323005158521,15.144426605235504,42.1337502202517,57.536711067834865,77.28253981317259,90.7493772559877,101.94797359056221,114.3853112365414,124.32362715071127,139.8157886443168,147.16237300260278,156.0324550134404,148.1707616599908,147.70476183130074,152.7333768953985,149.0671780284079,141.44055535737203,144.09812578211594,140.2671681537901,140.6751854021894,139.18754545457605,,147.49571575122337,153.46020574189612,,,,175.7395970060655,,,,,,,,,,,202.502208883789,196.5240794757731,,184.60768659419563,,,,,,,191.33472513383452,193.76885357497537,,,,,,,,,,,,,,,,175.36992992169007,,,,179.04877696388877,,,184.7029833468409,,,,,,,,,203.5677157909286,201.71719103165853,202.6669111101507,198.7179552460856,195.3145278683569,198.57353422116375,194.4482137972711,192.86988196521975,192.0743920253929,193.52774242342065,192.7802270332839,188.28984520891075,188.8288776731174,188.77285390692853,193.8307830670694,191.17637695259953,193.2342203836277,193.57512178854097,,194.81974058419303,195.1620545864837,198.12799089001464,200.1111185999152,201.89019827102624,206.0698649348517,207.32309257506006,213.39490686377874,217.67189571276094,222.18629281201584,224.70196194308505,228.2766106743535,234.74988591844274,,236.6824403284129,233.8198589264488,227.4946576408178,223.14108208980764,217.23256080670225,215.79603728099482,207.81270112523558,204.83121698206577,192.9039274980528,,,153.3295999113557,,130.57712458884228,93.05676934206409,,,,,,,,
8,1993-01-27 17:21:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.87220714536443,,,,,,,204.18554683790188,209.05543132885384,,,,,,,,,,,,,,,,194.66747916216758,,,,200.05552582019567,,,199.4932387040625,,,,,,,,,220.11286984886516,219.79876799518587,221.29796428367524,218.18801132190433,218.3618874739065,217.4352460008257,215.8009894055127,219.6736023188265,214.13876432737325,211.70565602141747,205.12694338666998,210.1403015105194,215.07551710815244,209.89227238975639,211.33963863557693,213.79114160947955,214.3561732674064,214.43102655529253,211.14752838065712,204.91095109810075,201.2452830223587,204.8780797819369,209.16979250774511,207.12913797779493,,,,,,244.01981912862155,252.79627401887006,,,,,,,,,,,,,331.21542106771307,,,155.0605849773122,100.82312855914529,68.88394701537571,,,,,,,
9,1993-03-16 17:22:00+00:00,116.93750788915287,108.12802814266978,65.1381481027047,37.95212106184948,24.18767267679664,27.69103949786216,33.85474351004275,48.603358023783784,39.49124793995296,9.61482427759369,-0.6850616706153616,13.123865010701511,21.97746053750083,34.11198150413409,51.161815615427045,53.38528670051481,75.26736480587967,84.13447177697066,94.11745556097407,112.78758549757121,140.35739260949103,142.38912502894266,146.9972208059595,151.2447298491026,155.90604398638305,155.71247422017353,161.041163500407,154.88956267879067,157.421756208554,154.32411308120925,156.81314586000508,170.8363315816958,172.2461316233468,174.06956889181834,181.03424756561486,190.89210949557366,197.37717618630222,201.26088392459081,209.96177210113422,218.02134016493142,227.3353063287825,241.2153133115828,247.94518722335692,266.20975744827075,258.82670456067893,249.53440647933945,244.30907351364243,233.30965657724656,227.3100695429979,217.37293488887588,215.819565622472,210.13998950456056,210.8152748439682,210.9989175408955,212.87113303848525,213.7205983217719,215.173545255953,214.76060427090295,210.61345280116876,216.47685905837096,221.1142372309459,220.7300418744514,222.80090959375912,213.8091012383215,210.31563243416042,210.30512688337893,208.34931065307734,211.79457170502997,215.28952841752624,216.37022978997783,219.9287949863255,220.47425459029273,216.38959059969523,217.17403052386982,208.52449187851818,206.14957329321481,208.133743692029,211.74569541045088,209.93799081248258,202.99526990917226,207.84440023028603,210.69996300453784,210.4968270663913,211.8231131982925,213.1268789856912,224.2635854974693,242.29596813439133,239.65475512587565,237.2859174815557,231.8035820658153,227.19829915796765,226.893606855261,227.53853369981772,224.28767950536422,230.7472808889085,227.5387298868094,222.08608907010284,222.88402210887267,223.76104768283727,224.00914933659269,219.5098099766105,222.99477017418613,218.53869539536305,215.01898303424622,210.34573243728101,215.09171596964222,209.1197130789397,207.2286908436098,211.38666663404598,229.72650193904263,220.70155521665748,219.1243017514708,209.95822793124654,216.7474304474335,223.55459226759334,220.39815753930822,230.83051648917518,236.77101373651575,242.22012142204642,245.92437166356893,255.51869373262554,257.90231420459025,253.08158028798374,261.46886692262984,275.1683722418513,277.5942771497304,263.56848329839926,264.1923938707632,267.19740180947565,273.2107963862265,277.3716425902626,272.701212825133,263.8993143552922,255.65207669521612,247.17412501739759,234.3293975579701,217.49150864019032,176.06098331816506,,12.607755070486332,,,,,,,
